year,region_type,region_year_spec,region_id,region_level,detection_sequencing_lq
1181,2020,NUTS,2016,UKN14,3,0.0
1182,2021,NUTS,2021,AL,0,0.0
1183,2021,NUTS,2021,AT,0,1.38
1184,2021,NUTS,2021,BE,0,0.0
1185,2021,NUTS,2021,BG,0,0.0
1186,2021,NUTS,2021,CH,0,2.56
1187,2021,NUTS,2021,CY,0,0.0
1188,2021,NUTS,2021,CZ,0,0.0
1189,2021,NUTS,2021,DE,0,0.73
1190,2021,NUTS,2021,DK,0,0.0
1191,2021,NUTS,2021,EE,0,0.0
1192,2021,NUTS,2021,EL,0,0.0
1193,2021,NUTS,2021,ES,0,1.8
1194,2021,NUTS,2021,FI,0,0.0
1195,2021,NUTS,2021,FR,0,0.93
1196,2021,NUTS,2021,HR,0,0.0
1197,2021,NUTS,2021,HU,0,0.0
1198,2021,NUTS,2021,IE,0,0.0
1199,2021,NUTS,2021,IS,0,0.0
1200,2021,NUTS,2021,IT,0,0.0
1201,2021,NUTS,2021,LT,0,0.0
1202,2021,NUTS,2021,LU,0,0.0
1203,2021,NUTS,2021,LV,0,0.0
1204,2021,NUTS,2021,ME,0,0.0
1205,2021,NUTS,2021,MK,0,0.0
1206,2021,NUTS,2021,MT,0,0.0
1207,2021,NUTS,2021,NL,0,2.45
1208,2021,NUTS,2021,NO,0,0.0
1209,2021,NUTS,2021,PL,0,0.0
1210,2021,NUTS,2021,PT,0,0.0
1211,2021,NUTS,2021,RO,0,0.0
1212,2021,NUTS,2021,RS,0,0.0
1213,2021,NUTS,2021,SE,0,0.0
1214,2021,NUTS,2021,SI,0,0.0
1215,2021,NUTS,2021,SK,0,21.78
1216,2021,NUTS,2021,TR,0,8.59
1217,2021,NUTS,2021,UK,0,0.76
1218,2021,NUTS,2021,AL0,1,0.0
1219,2021,NUTS,2021,AT1,1,0.0
1220,2021,NUTS,2021,AT2,1,0.0
1221,2021,NUTS,2021,AT3,1,6.74
1222,2021,NUTS,2021,BE1,1,0.0
1223,2021,NUTS,2021,BE2,1,0.0
1224,2021,NUTS,2021,BE3,1,0.0
1225,2021,NUTS,2021,BG3,1,0.0
1226,2021,NUTS,2021,BG4,1,0.0
1227,2021,NUTS,2021,CH0,1,2.56
1228,2021,NUTS,2021,CY0,1,0.0
1229,2021,NUTS,2021,CZ0,1,0.0
1230,2021,NUTS,2021,DE1,1,0.0
1231,2021,NUTS,2021,DE2,1,1.23
1232,2021,NUTS,2021,DE3,1,3.69
1233,2021,NUTS,2021,DE4,1,0.0
1234,2021,NUTS,2021,DE5,1,0.0
1235,2021,NUTS,2021,DE6,1,0.0
1236,2021,NUTS,2021,DE7,1,0.0
1237,2021,NUTS,2021,DE8,1,0.0
1238,2021,NUTS,2021,DE9,1,0.0
1239,2021,NUTS,2021,DEA,1,0.0
1240,2021,NUTS,2021,DEB,1,0.0
1241,2021,NUTS,2021,DEC,1,0.0
1242,2021,NUTS,2021,DED,1,0.0
1243,2021,NUTS,2021,DEE,1,0.0
1244,2021,NUTS,2021,DEF,1,0.0
1245,2021,NUTS,2021,DEG,1,0.0
1246,2021,NUTS,2021,DK0,1,0.0
1247,2021,NUTS,2021,EE0,1,0.0
1248,2021,NUTS,2021,EL3,1,0.0
1249,2021,NUTS,2021,EL4,1,0.0
1250,2021,NUTS,2021,EL5,1,0.0
1251,2021,NUTS,2021,EL6,1,0.0
1252,2021,NUTS,2021,ES1,1,0.0
1253,2021,NUTS,2021,ES2,1,9.78
1254,2021,NUTS,2021,ES3,1,1.96
1255,2021,NUTS,2021,ES4,1,0.0
1256,2021,NUTS,2021,ES5,1,1.16
1257,2021,NUTS,2021,ES6,1,0.0
1258,2021,NUTS,2021,ES7,1,0.0
1259,2021,NUTS,2021,FI1,1,0.0
1260,2021,NUTS,2021,FR1,1,0.86
1261,2021,NUTS,2021,FRB,1,0.0
1262,2021,NUTS,2021,FRC,1,0.0
1263,2021,NUTS,2021,FRD,1,0.0
1264,2021,NUTS,2021,FRE,1,0.0
1265,2021,NUTS,2021,FRF,1,0.0
1266,2021,NUTS,2021,FRG,1,0.0
1267,2021,NUTS,2021,FRH,1,0.0
1268,2021,NUTS,2021,FRI,1,0.0
1269,2021,NUTS,2021,FRJ,1,0.0
1270,2021,NUTS,2021,FRK,1,0.0
1271,2021,NUTS,2021,FRL,1,5.42
1272,2021,NUTS,2021,FRM,1,0.0
1273,2021,NUTS,2021,FRY,1,0.0
1274,2021,NUTS,2021,HR0,1,0.0
1275,2021,NUTS,2021,HU1,1,0.0
1276,2021,NUTS,2021,HU2,1,0.0
1277,2021,NUTS,2021,HU3,1,0.0
1278,2021,NUTS,2021,IE0,1,0.0
1279,2021,NUTS,2021,IS0,1,0.0
1280,2021,NUTS,2021,ITC,1,0.0
1281,2021,NUTS,2021,ITF,1,0.0
1282,2021,NUTS,2021,ITG,1,0.0
1283,2021,NUTS,2021,ITH,1,0.0
1284,2021,NUTS,2021,ITI,1,0.0
1285,2021,NUTS,2021,LT0,1,0.0
1286,2021,NUTS,2021,LU0,1,0.0
1287,2021,NUTS,2021,LV0,1,0.0
1288,2021,NUTS,2021,ME0,1,0.0
1289,2021,NUTS,2021,MK0,1,0.0
1290,2021,NUTS,2021,MT0,1,0.0
1291,2021,NUTS,2021,NL1,1,0.0
1292,2021,NUTS,2021,NL2,1,2.07
1293,2021,NUTS,2021,NL3,1,3.5
1294,2021,NUTS,2021,NL4,1,0.0
1295,2021,NUTS,2021,NO0,1,0.0
1296,2021,NUTS,2021,PL2,1,0.0
1297,2021,NUTS,2021,PL4,1,0.0
1298,2021,NUTS,2021,PL5,1,0.0
1299,2021,NUTS,2021,PL6,1,0.0
1300,2021,NUTS,2021,PL7,1,0.0
1301,2021,NUTS,2021,PL8,1,0.0
1302,2021,NUTS,2021,PL9,1,0.0
1303,2021,NUTS,2021,PT1,1,0.0
1304,2021,NUTS,2021,PT2,1,0.0
1305,2021,NUTS,2021,PT3,1,0.0
1306,2021,NUTS,2021,RO1,1,0.0
1307,2021,NUTS,2021,RO2,1,0.0
1308,2021,NUTS,2021,RO3,1,0.0
1309,2021,NUTS,2021,RO4,1,0.0
1310,2021,NUTS,2021,RS1,1,0.0
1311,2021,NUTS,2021,RS2,1,0.0
1312,2021,NUTS,2021,SE1,1,0.0
1313,2021,NUTS,2021,SE2,1,0.0
1314,2021,NUTS,2021,SE3,1,0.0
1315,2021,NUTS,2021,SI0,1,0.0
1316,2021,NUTS,2021,SK0,1,21.78
1317,2021,NUTS,2021,TR1,1,6.22
1318,2021,NUTS,2021,TR2,1,32.5
1319,2021,NUTS,2021,TR3,1,8.06
1320,2021,NUTS,2021,TR4,1,24.57
1321,2021,NUTS,2021,TR5,1,6.71
1322,2021,NUTS,2021,TR6,1,14.71
1323,2021,NUTS,2021,TR7,1,0.0
1324,2021,NUTS,2021,TR8,1,13.8
1325,2021,NUTS,2021,TR9,1,0.0
1326,2021,NUTS,2021,TRA,1,0.0
1327,2021,NUTS,2021,TRB,1,0.0
1328,2021,NUTS,2021,TRC,1,0.0
1329,2021,NUTS,2021,UKC,1,0.0
1330,2021,NUTS,2021,UKD,1,0.98
1331,2021,NUTS,2021,UKE,1,0.0
1332,2021,NUTS,2021,UKF,1,0.0
1333,2021,NUTS,2021,UKG,1,0.0
1334,2021,NUTS,2021,UKH,1,0.74
1335,2021,NUTS,2021,UKI,1,1.27
1336,2021,NUTS,2021,UKJ,1,0.0
1337,2021,NUTS,2021,UKK,1,0.0
1338,2021,NUTS,2021,UKL,1,0.0
1339,2021,NUTS,2021,UKM,1,2.81
1340,2021,NUTS,2021,UKN,1,0.0
1341,2021,NUTS,2021,AL02,2,0.0
1342,2021,NUTS,2021,AL03,2,0.0
1343,2021,NUTS,2021,AT12,2,0.0
1344,2021,NUTS,2021,AT13,2,0.0
1345,2021,NUTS,2021,AT21,2,0.0
1346,2021,NUTS,2021,AT22,2,0.0
1347,2021,NUTS,2021,AT31,2,0.0
1348,2021,NUTS,2021,AT32,2,0.0
1349,2021,NUTS,2021,AT33,2,10.49
1350,2021,NUTS,2021,BE10,2,0.0
1351,2021,NUTS,2021,BE21,2,0.0
1352,2021,NUTS,2021,BE22,2,0.0
1353,2021,NUTS,2021,BE23,2,0.0
1354,2021,NUTS,2021,BE24,2,0.0
1355,2021,NUTS,2021,BE25,2,0.0
1356,2021,NUTS,2021,BE31,2,0.0
1357,2021,NUTS,2021,BE32,2,0.0
1358,2021,NUTS,2021,BE33,2,0.0
1359,2021,NUTS,2021,BE35,2,0.0
1360,2021,NUTS,2021,BG31,2,0.0
1361,2021,NUTS,2021,BG33,2,0.0
1362,2021,NUTS,2021,BG34,2,0.0
1363,2021,NUTS,2021,BG41,2,0.0
1364,2021,NUTS,2021,BG42,2,0.0
1365,2021,NUTS,2021,CH01,2,3.14
1366,2021,NUTS,2021,CH02,2,4.15
1367,2021,NUTS,2021,CH03,2,4.45
1368,2021,NUTS,2021,CH04,2,0.0
1369,2021,NUTS,2021,CH05,2,0.0
1370,2021,NUTS,2021,CH06,2,0.0
1371,2021,NUTS,2021,CH07,2,0.0
1372,2021,NUTS,2021,CY00,2,0.0
1373,2021,NUTS,2021,CZ01,2,0.0
1374,2021,NUTS,2021,CZ02,2,0.0
1375,2021,NUTS,2021,CZ03,2,0.0
1376,2021,NUTS,2021,CZ04,2,0.0
1377,2021,NUTS,2021,CZ05,2,0.0
1378,2021,NUTS,2021,CZ06,2,0.0
1379,2021,NUTS,2021,CZ07,2,0.0
1380,2021,NUTS,2021,CZ08,2,0.0
1381,2021,NUTS,2021,DE11,2,0.0
1382,2021,NUTS,2021,DE12,2,0.0
1383,2021,NUTS,2021,DE13,2,0.0
1384,2021,NUTS,2021,DE14,2,0.0
1385,2021,NUTS,2021,DE21,2,1.79
1386,2021,NUTS,2021,DE22,2,0.0
1387,2021,NUTS,2021,DE23,2,0.0
1388,2021,NUTS,2021,DE24,2,0.0
1389,2021,NUTS,2021,DE25,2,0.0
1390,2021,NUTS,2021,DE26,2,0.0
1391,2021,NUTS,2021,DE27,2,0.0
1392,2021,NUTS,2021,DE30,2,3.69
1393,2021,NUTS,2021,DE40,2,0.0
1394,2021,NUTS,2021,DE50,2,0.0
1395,2021,NUTS,2021,DE60,2,0.0
1396,2021,NUTS,2021,DE71,2,0.0
1397,2021,NUTS,2021,DE72,2,0.0
1398,2021,NUTS,2021,DE73,2,0.0
1399,2021,NUTS,2021,DE80,2,0.0
1400,2021,NUTS,2021,DE91,2,0.0
1401,2021,NUTS,2021,DE92,2,0.0
1402,2021,NUTS,2021,DE94,2,0.0
1403,2021,NUTS,2021,DEA1,2,0.0
1404,2021,NUTS,2021,DEA2,2,0.0
1405,2021,NUTS,2021,DEA3,2,0.0
1406,2021,NUTS,2021,DEA4,2,0.0
1407,2021,NUTS,2021,DEA5,2,0.0
1408,2021,NUTS,2021,DEB1,2,0.0
1409,2021,NUTS,2021,DEB2,2,0.0
1410,2021,NUTS,2021,DEB3,2,0.0
1411,2021,NUTS,2021,DEC0,2,0.0
1412,2021,NUTS,2021,DED2,2,0.0
1413,2021,NUTS,2021,DED4,2,0.0
1414,2021,NUTS,2021,DED5,2,0.0
1415,2021,NUTS,2021,DEE0,2,0.0
1416,2021,NUTS,2021,DEF0,2,0.0
1417,2021,NUTS,2021,DEG0,2,0.0
1418,2021,NUTS,2021,DK01,2,0.0
1419,2021,NUTS,2021,DK02,2,0.0
1420,2021,NUTS,2021,DK03,2,0.0
1421,2021,NUTS,2021,DK04,2,0.0
1422,2021,NUTS,2021,DK05,2,0.0
1423,2021,NUTS,2021,EE00,2,0.0
1424,2021,NUTS,2021,EL30,2,0.0
1425,2021,NUTS,2021,EL41,2,0.0
1426,2021,NUTS,2021,EL43,2,0.0
1427,2021,NUTS,2021,EL51,2,0.0
1428,2021,NUTS,2021,EL52,2,0.0
1429,2021,NUTS,2021,EL53,2,0.0
1430,2021,NUTS,2021,EL54,2,0.0
1431,2021,NUTS,2021,EL61,2,0.0
1432,2021,NUTS,2021,EL63,2,0.0
1433,2021,NUTS,2021,EL65,2,0.0
1434,2021,NUTS,2021,ES11,2,0.0
1435,2021,NUTS,2021,ES12,2,0.0
1436,2021,NUTS,2021,ES21,2,0.0
1437,2021,NUTS,2021,ES22,2,30.76
1438,2021,NUTS,2021,ES23,2,0.0
1439,2021,NUTS,2021,ES24,2,0.0
1440,2021,NUTS,2021,ES30,2,1.96
1441,2021,NUTS,2021,ES41,2,0.0
1442,2021,NUTS,2021,ES42,2,0.0
1443,2021,NUTS,2021,ES43,2,0.0
1444,2021,NUTS,2021,ES51,2,0.0
1445,2021,NUTS,2021,ES52,2,4.36
1446,2021,NUTS,2021,ES53,2,0.0
1447,2021,NUTS,2021,ES61,2,0.0
1448,2021,NUTS,2021,ES62,2,0.0
1449,2021,NUTS,2021,ES70,2,0.0
1450,2021,NUTS,2021,FI19,2,0.0
1451,2021,NUTS,2021,FI1B,2,0.0
1452,2021,NUTS,2021,FI1C,2,0.0
1453,2021,NUTS,2021,FI1D,2,0.0
1454,2021,NUTS,2021,FR10,2,0.86
1455,2021,NUTS,2021,FRB0,2,0.0
1456,2021,NUTS,2021,FRC1,2,0.0
1457,2021,NUTS,2021,FRC2,2,0.0
1458,2021,NUTS,2021,FRD1,2,0.0
1459,2021,NUTS,2021,FRD2,2,0.0
1460,2021,NUTS,2021,FRE1,2,0.0
1461,2021,NUTS,2021,FRE2,2,0.0
1462,2021,NUTS,2021,FRF1,2,0.0
1463,2021,NUTS,2021,FRF2,2,0.0
1464,2021,NUTS,2021,FRF3,2,0.0
1465,2021,NUTS,2021,FRG0,2,0.0
1466,2021,NUTS,2021,FRH0,2,0.0
1467,2021,NUTS,2021,FRI1,2,0.0
1468,2021,NUTS,2021,FRI2,2,0.0
1469,2021,NUTS,2021,FRI3,2,0.0
1470,2021,NUTS,2021,FRJ1,2,0.0
1471,2021,NUTS,2021,FRJ2,2,0.0
1472,2021,NUTS,2021,FRK2,2,0.0
1473,2021,NUTS,2021,FRL0,2,5.42
1474,2021,NUTS,2021,FRM0,2,0.0
1475,2021,NUTS,2021,FRY1,2,0.0
1476,2021,NUTS,2021,FRY3,2,0.0
1477,2021,NUTS,2021,FRY4,2,0.0
1478,2021,NUTS,2021,HR02,2,0.0
1479,2021,NUTS,2021,HR03,2,0.0
1480,2021,NUTS,2021,HR05,2,0.0
1481,2021,NUTS,2021,HU11,2,0.0
1482,2021,NUTS,2021,HU12,2,0.0
1483,2021,NUTS,2021,HU21,2,0.0
1484,2021,NUTS,2021,HU22,2,0.0
1485,2021,NUTS,2021,HU23,2,0.0
1486,2021,NUTS,2021,HU31,2,0.0
1487,2021,NUTS,2021,HU32,2,0.0
1488,2021,NUTS,2021,HU33,2,0.0
1489,2021,NUTS,2021,IE04,2,0.0
1490,2021,NUTS,2021,IE05,2,0.0
1491,2021,NUTS,2021,IE06,2,0.0
1492,2021,NUTS,2021,IS00,2,0.0
1493,2021,NUTS,2021,ITC1,2,0.0
1494,2021,NUTS,2021,ITC3,2,0.0
1495,2021,NUTS,2021,ITC4,2,0.0
1496,2021,NUTS,2021,ITF1,2,0.0
1497,2021,NUTS,2021,ITF2,2,0.0
1498,2021,NUTS,2021,ITF3,2,0.0
1499,2021,NUTS,2021,ITF4,2,0.0
1500,2021,NUTS,2021,ITF5,2,0.0
1501,2021,NUTS,2021,ITF6,2,0.0
1502,2021,NUTS,2021,ITG1,2,0.0
1503,2021,NUTS,2021,ITG2,2,0.0
1504,2021,NUTS,2021,ITH1,2,0.0
1505,2021,NUTS,2021,ITH2,2,0.0
1506,2021,NUTS,2021,ITH3,2,0.0
1507,2021,NUTS,2021,ITH4,2,0.0
1508,2021,NUTS,2021,ITH5,2,0.0
1509,2021,NUTS,2021,ITI1,2,0.0
1510,2021,NUTS,2021,ITI2,2,0.0
1511,2021,NUTS,2021,ITI3,2,0.0
1512,2021,NUTS,2021,ITI4,2,0.0
1513,2021,NUTS,2021,LT01,2,0.0
1514,2021,NUTS,2021,LT02,2,0.0
1515,2021,NUTS,2021,LU00,2,0.0
1516,2021,NUTS,2021,LV00,2,0.0
1517,2021,NUTS,2021,ME00,2,0.0
1518,2021,NUTS,2021,MK00,2,0.0
1519,2021,NUTS,2021,MT00,2,0.0
1520,2021,NUTS,2021,NL11,2,0.0
1521,2021,NUTS,2021,NL12,2,0.0
1522,2021,NUTS,2021,NL13,2,0.0
1523,2021,NUTS,2021,NL21,2,0.0
1524,2021,NUTS,2021,NL22,2,2.3
1525,2021,NUTS,2021,NL23,2,0.0
1526,2021,NUTS,2021,NL31,2,8.45
1527,2021,NUTS,2021,NL32,2,2.5
1528,2021,NUTS,2021,NL33,2,1.98
1529,2021,NUTS,2021,NL41,2,0.0
1530,2021,NUTS,2021,NL42,2,0.0
1531,2021,NUTS,2021,NO02,2,0.0
1532,2021,NUTS,2021,NO06,2,0.0
1533,2021,NUTS,2021,NO07,2,0.0
1534,2021,NUTS,2021,NO08,2,0.0
1535,2021,NUTS,2021,NO09,2,0.0
1536,2021,NUTS,2021,NO0A,2,0.0
1537,2021,NUTS,2021,PL21,2,0.0
1538,2021,NUTS,2021,PL22,2,0.0
1539,2021,NUTS,2021,PL41,2,0.0
1540,2021,NUTS,2021,PL42,2,0.0
1541,2021,NUTS,2021,PL43,2,0.0
1542,2021,NUTS,2021,PL51,2,0.0
1543,2021,NUTS,2021,PL52,2,0.0
1544,2021,NUTS,2021,PL61,2,0.0
1545,2021,NUTS,2021,PL62,2,0.0
1546,2021,NUTS,2021,PL63,2,0.0
1547,2021,NUTS,2021,PL71,2,0.0
1548,2021,NUTS,2021,PL72,2,0.0
1549,2021,NUTS,2021,PL81,2,0.0
1550,2021,NUTS,2021,PL82,2,0.0
1551,2021,NUTS,2021,PL84,2,0.0
1552,2021,NUTS,2021,PL91,2,0.0
1553,2021,NUTS,2021,PL92,2,0.0
1554,2021,NUTS,2021,PT11,2,0.0
1555,2021,NUTS,2021,PT16,2,0.0
1556,2021,NUTS,2021,PT17,2,0.0
1557,2021,NUTS,2021,PT20,2,0.0
1558,2021,NUTS,2021,PT30,2,0.0
1559,2021,NUTS,2021,RO11,2,0.0
1560,2021,NUTS,2021,RO12,2,0.0
1561,2021,NUTS,2021,RO21,2,0.0
1562,2021,NUTS,2021,RO32,2,0.0
1563,2021,NUTS,2021,RO41,2,0.0
1564,2021,NUTS,2021,RO42,2,0.0
1565,2021,NUTS,2021,RS11,2,0.0
1566,2021,NUTS,2021,RS12,2,0.0
1567,2021,NUTS,2021,RS21,2,0.0
1568,2021,NUTS,2021,RS22,2,0.0
1569,2021,NUTS,2021,SE11,2,0.0
1570,2021,NUTS,2021,SE12,2,0.0
1571,2021,NUTS,2021,SE21,2,0.0
1572,2021,NUTS,2021,SE22,2,0.0
1573,2021,NUTS,2021,SE23,2,0.0
1574,2021,NUTS,2021,SE31,2,0.0
1575,2021,NUTS,2021,SE32,2,0.0
1576,2021,NUTS,2021,SE33,2,0.0
1577,2021,NUTS,2021,SI03,2,0.0
1578,2021,NUTS,2021,SI04,2,0.0
1579,2021,NUTS,2021,SK01,2,26.51
1580,2021,NUTS,2021,SK02,2,0.0
1581,2021,NUTS,2021,SK03,2,0.0
1582,2021,NUTS,2021,SK04,2,0.0
1583,2021,NUTS,2021,TR10,2,6.22
1584,2021,NUTS,2021,TR21,2,57.57
1585,2021,NUTS,2021,TR22,2,0.0
1586,2021,NUTS,2021,TR31,2,12.59
1587,2021,NUTS,2021,TR32,2,0.0
1588,2021,NUTS,2021,TR33,2,0.0
1589,2021,NUTS,2021,TR41,2,27.6
1590,2021,NUTS,2021,TR42,2,22.14
1591,2021,NUTS,2021,TR51,2,7.37
1592,2021,NUTS,2021,TR52,2,0.0
1593,2021,NUTS,2021,TR61,2,30.08
1594,2021,NUTS,2021,TR62,2,0.0
1595,2021,NUTS,2021,TR63,2,0.0
1596,2021,NUTS,2021,TR71,2,0.0
1597,2021,NUTS,2021,TR72,2,0.0
1598,2021,NUTS,2021,TR81,2,54.46
1599,2021,NUTS,2021,TR82,2,0.0
1600,2021,NUTS,2021,TR83,2,0.0
1601,2021,NUTS,2021,TR90,2,0.0
1602,2021,NUTS,2021,TRA1,2,0.0
1603,2021,NUTS,2021,TRA2,2,0.0
1604,2021,NUTS,2021,TRB1,2,0.0
1605,2021,NUTS,2021,TRB2,2,0.0
1606,2021,NUTS,2021,TRC1,2,0.0
1607,2021,NUTS,2021,TRC2,2,0.0
1608,2021,NUTS,2021,TRC3,2,0.0
1609,2021,NUTS,2021,UKC1,2,0.0
1610,2021,NUTS,2021,UKC2,2,0.0
1611,2021,NUTS,2021,UKD1,2,0.0
1612,2021,NUTS,2021,UKD3,2,1.99
1613,2021,NUTS,2021,UKD4,2,0.0
1614,2021,NUTS,2021,UKD6,2,0.0
1615,2021,NUTS,2021,UKD7,2,0.0
1616,2021,NUTS,2021,UKE1,2,0.0
1617,2021,NUTS,2021,UKE2,2,0.0
1618,2021,NUTS,2021,UKE3,2,0.0
1619,2021,NUTS,2021,UKE4,2,0.0
1620,2021,NUTS,2021,UKF1,2,0.0
1621,2021,NUTS,2021,UKF2,2,0.0
1622,2021,NUTS,2021,UKF3,2,0.0
1623,2021,NUTS,2021,UKG1,2,0.0
1624,2021,NUTS,2021,UKG2,2,0.0
1625,2021,NUTS,2021,UKG3,2,0.0
1626,2021,NUTS,2021,UKH1,2,0.0
1627,2021,NUTS,2021,UKH2,2,3.12
1628,2021,NUTS,2021,UKH3,2,0.0
1629,2021,NUTS,2021,UKI3,2,0.78
1630,2021,NUTS,2021,UKI4,2,4.71
1631,2021,NUTS,2021,UKI5,2,0.0
1632,2021,NUTS,2021,UKI6,2,0.0
1633,2021,NUTS,2021,UKI7,2,0.0
1634,2021,NUTS,2021,UKJ1,2,0.0
1635,2021,NUTS,2021,UKJ2,2,0.0
1636,2021,NUTS,2021,UKJ3,2,0.0
1637,2021,NUTS,2021,UKJ4,2,0.0
1638,2021,NUTS,2021,UKK1,2,0.0
1639,2021,NUTS,2021,UKK2,2,0.0
1640,2021,NUTS,2021,UKK3,2,0.0
1641,2021,NUTS,2021,UKK4,2,0.0
1642,2021,NUTS,2021,UKL1,2,0.0
1643,2021,NUTS,2021,UKL2,2,0.0
1644,2021,NUTS,2021,UKM5,2,0.0
1645,2021,NUTS,2021,UKM6,2,0.0
1646,2021,NUTS,2021,UKM7,2,3.43
1647,2021,NUTS,2021,UKM8,2,2.69
1648,2021,NUTS,2021,UKM9,2,0.0
1649,2021,NUTS,2021,UKN0,2,0.0
1650,2021,NUTS,2021,AL021,3,0.0
1651,2021,NUTS,2021,AL022,3,0.0
1652,2021,NUTS,2021,AL035,3,0.0
1653,2021,NUTS,2021,AT123,3,0.0
1654,2021,NUTS,2021,AT124,3,0.0
1655,2021,NUTS,2021,AT126,3,0.0
1656,2021,NUTS,2021,AT127,3,0.0
1657,2021,NUTS,2021,AT130,3,0.0
1658,2021,NUTS,2021,AT211,3,0.0
1659,2021,NUTS,2021,AT221,3,0.0
1660,2021,NUTS,2021,AT223,3,0.0
1661,2021,NUTS,2021,AT312,3,0.0
1662,2021,NUTS,2021,AT323,3,0.0
1663,2021,NUTS,2021,AT332,3,10.55
1664,2021,NUTS,2021,AT335,3,0.0
1665,2021,NUTS,2021,BE100,3,0.0
1666,2021,NUTS,2021,BE211,3,0.0
1667,2021,NUTS,2021,BE213,3,0.0
1668,2021,NUTS,2021,BE224,3,0.0
1669,2021,NUTS,2021,BE234,3,0.0
1670,2021,NUTS,2021,BE241,3,0.0
1671,2021,NUTS,2021,BE242,3,0.0
1672,2021,NUTS,2021,BE254,3,0.0
1673,2021,NUTS,2021,BE310,3,0.0
1674,2021,NUTS,2021,BE323,3,0.0
1675,2021,NUTS,2021,BE332,3,0.0
1676,2021,NUTS,2021,BE352,3,0.0
1677,2021,NUTS,2021,BG314,3,0.0
1678,2021,NUTS,2021,BG333,3,0.0
1679,2021,NUTS,2021,BG344,3,0.0
1680,2021,NUTS,2021,BG411,3,0.0
1681,2021,NUTS,2021,BG413,3,0.0
1682,2021,NUTS,2021,BG421,3,0.0
1683,2021,NUTS,2021,CH011,3,0.0
1684,2021,NUTS,2021,CH012,3,0.0
1685,2021,NUTS,2021,CH013,3,5.11
1686,2021,NUTS,2021,CH021,3,4.8
1687,2021,NUTS,2021,CH022,3,0.0
1688,2021,NUTS,2021,CH023,3,0.0
1689,2021,NUTS,2021,CH024,3,0.0
1690,2021,NUTS,2021,CH025,3,0.0
1691,2021,NUTS,2021,CH031,3,4.72
1692,2021,NUTS,2021,CH033,3,0.0
1693,2021,NUTS,2021,CH040,3,0.0
1694,2021,NUTS,2021,CH055,3,0.0
1695,2021,NUTS,2021,CH061,3,0.0
1696,2021,NUTS,2021,CH070,3,0.0
1697,2021,NUTS,2021,CY000,3,0.0
1698,2021,NUTS,2021,CZ010,3,0.0
1699,2021,NUTS,2021,CZ020,3,0.0
1700,2021,NUTS,2021,CZ031,3,0.0
1701,2021,NUTS,2021,CZ032,3,0.0
1702,2021,NUTS,2021,CZ042,3,0.0
1703,2021,NUTS,2021,CZ051,3,0.0
1704,2021,NUTS,2021,CZ052,3,0.0
1705,2021,NUTS,2021,CZ053,3,0.0
1706,2021,NUTS,2021,CZ064,3,0.0
1707,2021,NUTS,2021,CZ071,3,0.0
1708,2021,NUTS,2021,CZ072,3,0.0
1709,2021,NUTS,2021,CZ080,3,0.0
1710,2021,NUTS,2021,DE111,3,0.0
1711,2021,NUTS,2021,DE113,3,0.0
1712,2021,NUTS,2021,DE117,3,0.0
1713,2021,NUTS,2021,DE122,3,0.0
1714,2021,NUTS,2021,DE125,3,0.0
1715,2021,NUTS,2021,DE126,3,0.0
1716,2021,NUTS,2021,DE131,3,0.0
1717,2021,NUTS,2021,DE134,3,0.0
1718,2021,NUTS,2021,DE136,3,0.0
1719,2021,NUTS,2021,DE138,3,0.0
1720,2021,NUTS,2021,DE141,3,0.0
1721,2021,NUTS,2021,DE142,3,0.0
1722,2021,NUTS,2021,DE144,3,0.0
1723,2021,NUTS,2021,DE147,3,0.0
1724,2021,NUTS,2021,DE212,3,1.82
1725,2021,NUTS,2021,DE219,3,0.0
1726,2021,NUTS,2021,DE21B,3,0.0
1727,2021,NUTS,2021,DE21H,3,0.0
1728,2021,NUTS,2021,DE222,3,0.0
1729,2021,NUTS,2021,DE232,3,0.0
1730,2021,NUTS,2021,DE241,3,0.0
1731,2021,NUTS,2021,DE242,3,0.0
1732,2021,NUTS,2021,DE243,3,0.0
1733,2021,NUTS,2021,DE252,3,0.0
1734,2021,NUTS,2021,DE254,3,0.0
1735,2021,NUTS,2021,DE263,3,0.0
1736,2021,NUTS,2021,DE271,3,0.0
1737,2021,NUTS,2021,DE300,3,3.69
1738,2021,NUTS,2021,DE402,3,0.0
1739,2021,NUTS,2021,DE404,3,0.0
1740,2021,NUTS,2021,DE501,3,0.0
1741,2021,NUTS,2021,DE502,3,0.0
1742,2021,NUTS,2021,DE600,3,0.0
1743,2021,NUTS,2021,DE711,3,0.0
1744,2021,NUTS,2021,DE712,3,0.0
1745,2021,NUTS,2021,DE714,3,0.0
1746,2021,NUTS,2021,DE718,3,0.0
1747,2021,NUTS,2021,DE71C,3,0.0
1748,2021,NUTS,2021,DE721,3,0.0
1749,2021,NUTS,2021,DE724,3,0.0
1750,2021,NUTS,2021,DE731,3,0.0
1751,2021,NUTS,2021,DE732,3,0.0
1752,2021,NUTS,2021,DE803,3,0.0
1753,2021,NUTS,2021,DE80N,3,0.0
1754,2021,NUTS,2021,DE911,3,0.0
1755,2021,NUTS,2021,DE916,3,0.0
1756,2021,NUTS,2021,DE91B,3,0.0
1757,2021,NUTS,2021,DE91C,3,0.0
