year,region_type,region_year_spec,region_id,region_level,deep_learning_count
1769,2018.0,NUTS,2016,CZ,0,23
1770,2018.0,NUTS,2016,CZ0,1,23
1771,2018.0,NUTS,2016,CZ01,2,5
1772,2018.0,NUTS,2016,CZ010,3,5
1773,2018.0,NUTS,2016,CZ03,2,2
1774,2018.0,NUTS,2016,CZ032,3,2
1775,2018.0,NUTS,2016,CZ06,2,16
1776,2018.0,NUTS,2016,CZ064,3,16
1777,2018.0,NUTS,2016,DE,0,231
1778,2018.0,NUTS,2016,DE1,1,41
1779,2018.0,NUTS,2016,DE11,2,6
1780,2018.0,NUTS,2016,DE111,3,6
1781,2018.0,NUTS,2016,DE12,2,8
1782,2018.0,NUTS,2016,DE122,3,3
1783,2018.0,NUTS,2016,DE125,3,5
1784,2018.0,NUTS,2016,DE13,2,14
1785,2018.0,NUTS,2016,DE131,3,12
1786,2018.0,NUTS,2016,DE138,3,2
1787,2018.0,NUTS,2016,DE14,2,13
1788,2018.0,NUTS,2016,DE142,3,6
1789,2018.0,NUTS,2016,DE144,3,7
1790,2018.0,NUTS,2016,DE2,1,50
1791,2018.0,NUTS,2016,DE21,2,41
1792,2018.0,NUTS,2016,DE212,3,41
1793,2018.0,NUTS,2016,DE22,2,1
1794,2018.0,NUTS,2016,DE222,3,1
1795,2018.0,NUTS,2016,DE25,2,6
1796,2018.0,NUTS,2016,DE252,3,6
1797,2018.0,NUTS,2016,DE27,2,2
1798,2018.0,NUTS,2016,DE271,3,2
1799,2018.0,NUTS,2016,DE3,1,30
1800,2018.0,NUTS,2016,DE30,2,30
1801,2018.0,NUTS,2016,DE300,3,30
1802,2018.0,NUTS,2016,DE6,1,9
1803,2018.0,NUTS,2016,DE60,2,9
1804,2018.0,NUTS,2016,DE600,3,9
1805,2018.0,NUTS,2016,DE7,1,6
1806,2018.0,NUTS,2016,DE71,2,2
1807,2018.0,NUTS,2016,DE712,3,2
1808,2018.0,NUTS,2016,DE73,2,4
1809,2018.0,NUTS,2016,DE731,3,4
1810,2018.0,NUTS,2016,DE8,1,1
1811,2018.0,NUTS,2016,DE80,2,1
1812,2018.0,NUTS,2016,DE803,3,1
1813,2018.0,NUTS,2016,DE9,1,8
1814,2018.0,NUTS,2016,DE91,2,1
1815,2018.0,NUTS,2016,DE91C,3,1
1816,2018.0,NUTS,2016,DE92,2,5
1817,2018.0,NUTS,2016,DE929,3,5
1818,2018.0,NUTS,2016,DE94,2,2
1819,2018.0,NUTS,2016,DE943,3,2
1820,2018.0,NUTS,2016,DEA,1,28
1821,2018.0,NUTS,2016,DEA1,2,1
1822,2018.0,NUTS,2016,DEA1A,3,1
1823,2018.0,NUTS,2016,DEA2,2,20
1824,2018.0,NUTS,2016,DEA22,3,10
1825,2018.0,NUTS,2016,DEA26,3,1
1826,2018.0,NUTS,2016,DEA2C,3,6
1827,2018.0,NUTS,2016,DEA2D,3,3
1828,2018.0,NUTS,2016,DEA4,2,2
1829,2018.0,NUTS,2016,DEA41,3,1
1830,2018.0,NUTS,2016,DEA47,3,1
1831,2018.0,NUTS,2016,DEA5,2,5
1832,2018.0,NUTS,2016,DEA51,3,2
1833,2018.0,NUTS,2016,DEA5A,3,3
1834,2018.0,NUTS,2016,DEB,1,7
1835,2018.0,NUTS,2016,DEB3,2,7
1836,2018.0,NUTS,2016,DEB32,3,6
1837,2018.0,NUTS,2016,DEB33,3,1
1838,2018.0,NUTS,2016,DEC,1,3
1839,2018.0,NUTS,2016,DEC0,2,3
1840,2018.0,NUTS,2016,DEC01,3,3
1841,2018.0,NUTS,2016,DED,1,44
1842,2018.0,NUTS,2016,DED4,2,44
1843,2018.0,NUTS,2016,DED41,3,33
1844,2018.0,NUTS,2016,DED43,3,11
1845,2018.0,NUTS,2016,DEE,1,1
1846,2018.0,NUTS,2016,DEE0,2,1
1847,2018.0,NUTS,2016,DEE03,3,1
1848,2018.0,NUTS,2016,DEF,1,3
1849,2018.0,NUTS,2016,DEF0,2,3
1850,2018.0,NUTS,2016,DEF03,3,3
1851,2018.0,NUTS,2016,DK,0,16
1852,2018.0,NUTS,2016,DK0,1,16
1853,2018.0,NUTS,2016,DK01,2,14
1854,2018.0,NUTS,2016,DK011,3,12
1855,2018.0,NUTS,2016,DK012,3,2
1856,2018.0,NUTS,2016,DK04,2,1
1857,2018.0,NUTS,2016,DK042,3,1
1858,2018.0,NUTS,2016,DK05,2,1
1859,2018.0,NUTS,2016,DK050,3,1
1860,2018.0,NUTS,2016,EL,0,12
1861,2018.0,NUTS,2016,EL3,1,5
1862,2018.0,NUTS,2016,EL30,2,5
1863,2018.0,NUTS,2016,EL303,3,5
1864,2018.0,NUTS,2016,EL4,1,1
1865,2018.0,NUTS,2016,EL43,2,1
1866,2018.0,NUTS,2016,EL433,3,1
1867,2018.0,NUTS,2016,EL5,1,3
1868,2018.0,NUTS,2016,EL51,2,1
1869,2018.0,NUTS,2016,EL512,3,1
1870,2018.0,NUTS,2016,EL52,2,2
1871,2018.0,NUTS,2016,EL522,3,2
1872,2018.0,NUTS,2016,EL6,1,3
1873,2018.0,NUTS,2016,EL61,2,1
1874,2018.0,NUTS,2016,EL613,3,1
1875,2018.0,NUTS,2016,EL63,2,2
1876,2018.0,NUTS,2016,EL632,3,2
1877,2018.0,NUTS,2016,ES,0,55
1878,2018.0,NUTS,2016,ES1,1,1
1879,2018.0,NUTS,2016,ES11,2,1
1880,2018.0,NUTS,2016,ES114,3,1
1881,2018.0,NUTS,2016,ES2,1,3
1882,2018.0,NUTS,2016,ES21,2,2
1883,2018.0,NUTS,2016,ES213,3,2
1884,2018.0,NUTS,2016,ES24,2,1
1885,2018.0,NUTS,2016,ES243,3,1
1886,2018.0,NUTS,2016,ES3,1,16
1887,2018.0,NUTS,2016,ES30,2,16
1888,2018.0,NUTS,2016,ES300,3,16
1889,2018.0,NUTS,2016,ES4,1,1
1890,2018.0,NUTS,2016,ES41,2,1
1891,2018.0,NUTS,2016,ES413,3,1
1892,2018.0,NUTS,2016,ES5,1,24
1893,2018.0,NUTS,2016,ES51,2,21
1894,2018.0,NUTS,2016,ES511,3,20
1895,2018.0,NUTS,2016,ES512,3,1
1896,2018.0,NUTS,2016,ES52,2,3
1897,2018.0,NUTS,2016,ES521,3,1
1898,2018.0,NUTS,2016,ES523,3,2
1899,2018.0,NUTS,2016,ES6,1,10
1900,2018.0,NUTS,2016,ES61,2,4
1901,2018.0,NUTS,2016,ES614,3,1
1902,2018.0,NUTS,2016,ES617,3,1
1903,2018.0,NUTS,2016,ES618,3,2
1904,2018.0,NUTS,2016,ES62,2,6
1905,2018.0,NUTS,2016,ES620,3,6
1906,2018.0,NUTS,2016,FI,0,10
1907,2018.0,NUTS,2016,FI1,1,10
1908,2018.0,NUTS,2016,FI1B,2,8
1909,2018.0,NUTS,2016,FI1B1,3,8
1910,2018.0,NUTS,2016,FI1D,2,2
1911,2018.0,NUTS,2016,FI1D9,3,2
1912,2018.0,NUTS,2016,FR,0,107
1913,2018.0,NUTS,2016,FR1,1,93
1914,2018.0,NUTS,2016,FR10,2,93
1915,2018.0,NUTS,2016,FR101,3,32
1916,2018.0,NUTS,2016,FR102,3,4
1917,2018.0,NUTS,2016,FR103,3,23
1918,2018.0,NUTS,2016,FR104,3,32
1919,2018.0,NUTS,2016,FR105,3,1
1920,2018.0,NUTS,2016,FR108,3,1
1921,2018.0,NUTS,2016,FRC,1,1
1922,2018.0,NUTS,2016,FRC1,2,1
1923,2018.0,NUTS,2016,FRC11,3,1
1924,2018.0,NUTS,2016,FRD,1,1
1925,2018.0,NUTS,2016,FRD2,2,1
1926,2018.0,NUTS,2016,FRD22,3,1
1927,2018.0,NUTS,2016,FRE,1,2
1928,2018.0,NUTS,2016,FRE1,2,2
1929,2018.0,NUTS,2016,FRE11,3,2
1930,2018.0,NUTS,2016,FRG,1,1
1931,2018.0,NUTS,2016,FRG0,2,1
1932,2018.0,NUTS,2016,FRG04,3,1
1933,2018.0,NUTS,2016,FRH,1,1
1934,2018.0,NUTS,2016,FRH0,2,1
1935,2018.0,NUTS,2016,FRH03,3,1
1936,2018.0,NUTS,2016,FRJ,1,1
1937,2018.0,NUTS,2016,FRJ1,2,1
1938,2018.0,NUTS,2016,FRJ13,3,1
1939,2018.0,NUTS,2016,FRK,1,3
1940,2018.0,NUTS,2016,FRK2,2,3
1941,2018.0,NUTS,2016,FRK26,3,3
1942,2018.0,NUTS,2016,FRL,1,4
1943,2018.0,NUTS,2016,FRL0,2,4
1944,2018.0,NUTS,2016,FRL03,3,2
1945,2018.0,NUTS,2016,FRL04,3,1
1946,2018.0,NUTS,2016,FRL06,3,1
1947,2018.0,NUTS,2016,HR,0,1
1948,2018.0,NUTS,2016,HR0,1,1
1949,2018.0,NUTS,2016,HR04,2,1
1950,2018.0,NUTS,2016,HR041,3,1
1951,2018.0,NUTS,2016,HU,0,2
1952,2018.0,NUTS,2016,HU1,1,2
1953,2018.0,NUTS,2016,HU11,2,2
1954,2018.0,NUTS,2016,HU110,3,2
1955,2018.0,NUTS,2016,IE,0,11
1956,2018.0,NUTS,2016,IE0,1,11
1957,2018.0,NUTS,2016,IE04,2,2
1958,2018.0,NUTS,2016,IE042,3,2
1959,2018.0,NUTS,2016,IE05,2,4
1960,2018.0,NUTS,2016,IE051,3,1
1961,2018.0,NUTS,2016,IE053,3,3
1962,2018.0,NUTS,2016,IE06,2,5
1963,2018.0,NUTS,2016,IE061,3,5
1964,2018.0,NUTS,2016,IS,0,1
1965,2018.0,NUTS,2016,IS0,1,1
1966,2018.0,NUTS,2016,IS00,2,1
1967,2018.0,NUTS,2016,IS001,3,1
1968,2018.0,NUTS,2016,IT,0,89
1969,2018.0,NUTS,2016,ITC,1,13
1970,2018.0,NUTS,2016,ITC3,2,2
1971,2018.0,NUTS,2016,ITC33,3,2
1972,2018.0,NUTS,2016,ITC4,2,11
1973,2018.0,NUTS,2016,ITC41,3,2
1974,2018.0,NUTS,2016,ITC4C,3,9
1975,2018.0,NUTS,2016,ITF,1,2
1976,2018.0,NUTS,2016,ITF4,2,2
1977,2018.0,NUTS,2016,ITF45,3,1
1978,2018.0,NUTS,2016,ITF47,3,1
1979,2018.0,NUTS,2016,ITH,1,31
1980,2018.0,NUTS,2016,ITH2,2,20
1981,2018.0,NUTS,2016,ITH20,3,20
1982,2018.0,NUTS,2016,ITH3,2,6
1983,2018.0,NUTS,2016,ITH31,3,1
1984,2018.0,NUTS,2016,ITH35,3,3
1985,2018.0,NUTS,2016,ITH36,3,2
1986,2018.0,NUTS,2016,ITH5,2,5
1987,2018.0,NUTS,2016,ITH52,3,1
1988,2018.0,NUTS,2016,ITH55,3,4
1989,2018.0,NUTS,2016,ITI,1,43
1990,2018.0,NUTS,2016,ITI1,2,33
1991,2018.0,NUTS,2016,ITI14,3,27
1992,2018.0,NUTS,2016,ITI17,3,6
1993,2018.0,NUTS,2016,ITI2,2,2
1994,2018.0,NUTS,2016,ITI21,3,2
1995,2018.0,NUTS,2016,ITI3,2,1
1996,2018.0,NUTS,2016,ITI32,3,1
1997,2018.0,NUTS,2016,ITI4,2,7
1998,2018.0,NUTS,2016,ITI43,3,7
1999,2018.0,NUTS,2016,LT,0,1
2000,2018.0,NUTS,2016,LT0,1,1
2001,2018.0,NUTS,2016,LT02,2,1
2002,2018.0,NUTS,2016,LT022,3,1
2003,2018.0,NUTS,2016,LU,0,2
2004,2018.0,NUTS,2016,LU0,1,2
2005,2018.0,NUTS,2016,LU00,2,2
2006,2018.0,NUTS,2016,LU000,3,2
2007,2018.0,NUTS,2016,NL,0,80
2008,2018.0,NUTS,2016,NL1,1,4
2009,2018.0,NUTS,2016,NL11,2,4
2010,2018.0,NUTS,2016,NL113,3,4
2011,2018.0,NUTS,2016,NL2,1,20
2012,2018.0,NUTS,2016,NL21,2,4
2013,2018.0,NUTS,2016,NL213,3,4
2014,2018.0,NUTS,2016,NL22,2,16
2015,2018.0,NUTS,2016,NL221,3,2
2016,2018.0,NUTS,2016,NL226,3,14
2017,2018.0,NUTS,2016,NL3,1,54
2018,2018.0,NUTS,2016,NL31,2,4
2019,2018.0,NUTS,2016,NL310,3,4
2020,2018.0,NUTS,2016,NL32,2,27
2021,2018.0,NUTS,2016,NL329,3,27
2022,2018.0,NUTS,2016,NL33,2,23
2023,2018.0,NUTS,2016,NL333,3,13
2024,2018.0,NUTS,2016,NL337,3,4
2025,2018.0,NUTS,2016,NL33C,3,6
2026,2018.0,NUTS,2016,NL4,1,2
2027,2018.0,NUTS,2016,NL41,2,2
2028,2018.0,NUTS,2016,NL414,3,2
2029,2018.0,NUTS,2016,NO,0,12
2030,2018.0,NUTS,2016,NO0,1,12
2031,2018.0,NUTS,2016,NO01,2,4
2032,2018.0,NUTS,2016,NO011,3,4
2033,2018.0,NUTS,2016,NO04,2,4
2034,2018.0,NUTS,2016,NO042,3,2
2035,2018.0,NUTS,2016,NO043,3,2
2036,2018.0,NUTS,2016,NO06,2,4
2037,2018.0,NUTS,2016,NO060,3,4
2038,2018.0,NUTS,2016,PL,0,18
2039,2018.0,NUTS,2016,PL2,1,5
2040,2018.0,NUTS,2016,PL21,2,5
2041,2018.0,NUTS,2016,PL213,3,5
2042,2018.0,NUTS,2016,PL5,1,1
2043,2018.0,NUTS,2016,PL51,2,1
2044,2018.0,NUTS,2016,PL514,3,1
2045,2018.0,NUTS,2016,PL6,1,1
2046,2018.0,NUTS,2016,PL61,2,1
2047,2018.0,NUTS,2016,PL613,3,1
2048,2018.0,NUTS,2016,PL7,1,4
2049,2018.0,NUTS,2016,PL71,2,4
2050,2018.0,NUTS,2016,PL711,3,4
2051,2018.0,NUTS,2016,PL9,1,7
2052,2018.0,NUTS,2016,PL91,2,7
2053,2018.0,NUTS,2016,PL911,3,7
2054,2018.0,NUTS,2016,PT,0,4
2055,2018.0,NUTS,2016,PT1,1,4
2056,2018.0,NUTS,2016,PT11,2,2
2057,2018.0,NUTS,2016,PT119,3,1
2058,2018.0,NUTS,2016,PT11A,3,1
2059,2018.0,NUTS,2016,PT16,2,1
2060,2018.0,NUTS,2016,PT16E,3,1
2061,2018.0,NUTS,2016,PT17,2,1
2062,2018.0,NUTS,2016,PT170,3,1
2063,2018.0,NUTS,2016,RO,0,5
2064,2018.0,NUTS,2016,RO3,1,3
2065,2018.0,NUTS,2016,RO32,2,3
2066,2018.0,NUTS,2016,RO321,3,3
2067,2018.0,NUTS,2016,RO4,1,2
2068,2018.0,NUTS,2016,RO41,2,1
2069,2018.0,NUTS,2016,RO411,3,1
2070,2018.0,NUTS,2016,RO42,2,1
2071,2018.0,NUTS,2016,RO421,3,1
2072,2018.0,NUTS,2016,RS,0,1
2073,2018.0,NUTS,2016,RS1,1,1
2074,2018.0,NUTS,2016,RS11,2,1
2075,2018.0,NUTS,2016,RS110,3,1
2076,2018.0,NUTS,2016,SE,0,19
2077,2018.0,NUTS,2016,SE1,1,13
2078,2018.0,NUTS,2016,SE11,2,3
2079,2018.0,NUTS,2016,SE110,3,3
2080,2018.0,NUTS,2016,SE12,2,10
2081,2018.0,NUTS,2016,SE121,3,7
2082,2018.0,NUTS,2016,SE123,3,3
2083,2018.0,NUTS,2016,SE2,1,6
2084,2018.0,NUTS,2016,SE23,2,6
2085,2018.0,NUTS,2016,SE231,3,1
2086,2018.0,NUTS,2016,SE232,3,5
2087,2018.0,NUTS,2016,SI,0,2
2088,2018.0,NUTS,2016,SI0,1,2
2089,2018.0,NUTS,2016,SI03,2,1
2090,2018.0,NUTS,2016,SI032,3,1
2091,2018.0,NUTS,2016,SI04,2,1
2092,2018.0,NUTS,2016,SI041,3,1
2093,2018.0,NUTS,2016,TR,0,12
2094,2018.0,NUTS,2016,TR1,1,6
2095,2018.0,NUTS,2016,TR10,2,6
2096,2018.0,NUTS,2016,TR100,3,6
2097,2018.0,NUTS,2016,TR5,1,5
2098,2018.0,NUTS,2016,TR51,2,5
2099,2018.0,NUTS,2016,TR510,3,5
2100,2018.0,NUTS,2016,TR8,1,1
2101,2018.0,NUTS,2016,TR81,2,1
2102,2018.0,NUTS,2016,TR811,3,1
2103,2018.0,NUTS,2016,UK,0,209
2104,2018.0,NUTS,2016,UKC,1,3
2105,2018.0,NUTS,2016,UKC1,2,3
2106,2018.0,NUTS,2016,UKC14,3,3
2107,2018.0,NUTS,2016,UKD,1,12
2108,2018.0,NUTS,2016,UKD3,2,1
2109,2018.0,NUTS,2016,UKD33,3,1
2110,2018.0,NUTS,2016,UKD4,2,4
2111,2018.0,NUTS,2016,UKD44,3,4
2112,2018.0,NUTS,2016,UKD7,2,7
2113,2018.0,NUTS,2016,UKD72,3,7
2114,2018.0,NUTS,2016,UKE,1,16
2115,2018.0,NUTS,2016,UKE2,2,7
2116,2018.0,NUTS,2016,UKE21,3,7
2117,2018.0,NUTS,2016,UKE3,2,7
2118,2018.0,NUTS,2016,UKE32,3,7
2119,2018.0,NUTS,2016,UKE4,2,2
2120,2018.0,NUTS,2016,UKE42,3,1
2121,2018.0,NUTS,2016,UKE44,3,1
2122,2018.0,NUTS,2016,UKF,1,5
2123,2018.0,NUTS,2016,UKF1,2,1
2124,2018.0,NUTS,2016,UKF14,3,1
2125,2018.0,NUTS,2016,UKF2,2,3
2126,2018.0,NUTS,2016,UKF21,3,2
2127,2018.0,NUTS,2016,UKF22,3,1
2128,2018.0,NUTS,2016,UKF3,2,1
2129,2018.0,NUTS,2016,UKF30,3,1
2130,2018.0,NUTS,2016,UKG,1,11
2131,2018.0,NUTS,2016,UKG1,2,6
2132,2018.0,NUTS,2016,UKG13,3,6
2133,2018.0,NUTS,2016,UKG2,2,1
2134,2018.0,NUTS,2016,UKG24,3,1
2135,2018.0,NUTS,2016,UKG3,2,4
2136,2018.0,NUTS,2016,UKG31,3,3
2137,2018.0,NUTS,2016,UKG33,3,1
2138,2018.0,NUTS,2016,UKH,1,34
2139,2018.0,NUTS,2016,UKH1,2,34
2140,2018.0,NUTS,2016,UKH12,3,34
2141,2018.0,NUTS,2016,UKI,1,41
2142,2018.0,NUTS,2016,UKI3,2,30
2143,2018.0,NUTS,2016,UKI31,3,2
2144,2018.0,NUTS,2016,UKI32,3,6
2145,2018.0,NUTS,2016,UKI33,3,22
2146,2018.0,NUTS,2016,UKI4,2,10
2147,2018.0,NUTS,2016,UKI42,3,8
2148,2018.0,NUTS,2016,UKI43,3,1
2149,2018.0,NUTS,2016,UKI44,3,1
2150,2018.0,NUTS,2016,UKI7,2,1
2151,2018.0,NUTS,2016,UKI75,3,1
2152,2018.0,NUTS,2016,UKJ,1,51
2153,2018.0,NUTS,2016,UKJ1,2,45
2154,2018.0,NUTS,2016,UKJ14,3,45
2155,2018.0,NUTS,2016,UKJ2,2,1
2156,2018.0,NUTS,2016,UKJ25,3,1
2157,2018.0,NUTS,2016,UKJ3,2,2
2158,2018.0,NUTS,2016,UKJ32,3,2
2159,2018.0,NUTS,2016,UKJ4,2,3
2160,2018.0,NUTS,2016,UKJ44,3,3
2161,2018.0,NUTS,2016,UKK,1,11
2162,2018.0,NUTS,2016,UKK1,2,10
2163,2018.0,NUTS,2016,UKK11,3,6
2164,2018.0,NUTS,2016,UKK12,3,4
2165,2018.0,NUTS,2016,UKK4,2,1
2166,2018.0,NUTS,2016,UKK43,3,1
2167,2018.0,NUTS,2016,UKL,1,2
2168,2018.0,NUTS,2016,UKL2,2,2
2169,2018.0,NUTS,2016,UKL22,3,2
2170,2018.0,NUTS,2016,UKM,1,22
2171,2018.0,NUTS,2016,UKM7,2,13
2172,2018.0,NUTS,2016,UKM75,3,12
2173,2018.0,NUTS,2016,UKM77,3,1
2174,2018.0,NUTS,2016,UKM8,2,9
2175,2018.0,NUTS,2016,UKM82,3,9
2176,2018.0,NUTS,2016,UKN,1,1
2177,2018.0,NUTS,2016,UKN0,2,1
2178,2018.0,NUTS,2016,UKN06,3,1
2179,2019.0,NUTS,2016,AT,0,34
2180,2019.0,NUTS,2016,AT1,1,15
2181,2019.0,NUTS,2016,AT12,2,3
2182,2019.0,NUTS,2016,AT126,3,3
2183,2019.0,NUTS,2016,AT13,2,12
2184,2019.0,NUTS,2016,AT130,3,12
2185,2019.0,NUTS,2016,AT2,1,9
2186,2019.0,NUTS,2016,AT22,2,9
2187,2019.0,NUTS,2016,AT221,3,9
2188,2019.0,NUTS,2016,AT3,1,10
2189,2019.0,NUTS,2016,AT31,2,5
2190,2019.0,NUTS,2016,AT312,3,5
2191,2019.0,NUTS,2016,AT32,2,1
2192,2019.0,NUTS,2016,AT323,3,1
2193,2019.0,NUTS,2016,AT33,2,4
2194,2019.0,NUTS,2016,AT332,3,4
2195,2019.0,NUTS,2016,BE,0,17
2196,2019.0,NUTS,2016,BE1,1,2
2197,2019.0,NUTS,2016,BE10,2,2
2198,2019.0,NUTS,2016,BE100,3,2
2199,2019.0,NUTS,2016,BE2,1,9
2200,2019.0,NUTS,2016,BE21,2,2
2201,2019.0,NUTS,2016,BE211,3,2
2202,2019.0,NUTS,2016,BE23,2,6
2203,2019.0,NUTS,2016,BE234,3,6
2204,2019.0,NUTS,2016,BE24,2,1
2205,2019.0,NUTS,2016,BE242,3,1
2206,2019.0,NUTS,2016,BE3,1,6
2207,2019.0,NUTS,2016,BE32,2,4
2208,2019.0,NUTS,2016,BE323,3,4
2209,2019.0,NUTS,2016,BE33,2,2
2210,2019.0,NUTS,2016,BE332,3,2
2211,2019.0,NUTS,2016,BG,0,4
2212,2019.0,NUTS,2016,BG4,1,4
2213,2019.0,NUTS,2016,BG41,2,4
2214,2019.0,NUTS,2016,BG411,3,4
2215,2019.0,NUTS,2016,CH,0,130
2216,2019.0,NUTS,2016,CH0,1,130
2217,2019.0,NUTS,2016,CH01,2,50
2218,2019.0,NUTS,2016,CH011,3,35
2219,2019.0,NUTS,2016,CH012,3,13
2220,2019.0,NUTS,2016,CH013,3,2
2221,2019.0,NUTS,2016,CH02,2,7
2222,2019.0,NUTS,2016,CH021,3,5
2223,2019.0,NUTS,2016,CH024,3,1
2224,2019.0,NUTS,2016,CH025,3,1
2225,2019.0,NUTS,2016,CH03,2,4
2226,2019.0,NUTS,2016,CH031,3,4
2227,2019.0,NUTS,2016,CH04,2,61
2228,2019.0,NUTS,2016,CH040,3,61
2229,2019.0,NUTS,2016,CH05,2,4
2230,2019.0,NUTS,2016,CH055,3,4
2231,2019.0,NUTS,2016,CH07,2,4
2232,2019.0,NUTS,2016,CH070,3,4
2233,2019.0,NUTS,2016,CY,0,2
2234,2019.0,NUTS,2016,CY0,1,2
2235,2019.0,NUTS,2016,CY00,2,2
2236,2019.0,NUTS,2016,CY000,3,2
2237,2019.0,NUTS,2016,CZ,0,61
2238,2019.0,NUTS,2016,CZ0,1,61
2239,2019.0,NUTS,2016,CZ01,2,14
2240,2019.0,NUTS,2016,CZ010,3,14
2241,2019.0,NUTS,2016,CZ02,2,1
2242,2019.0,NUTS,2016,CZ020,3,1
2243,2019.0,NUTS,2016,CZ06,2,46
2244,2019.0,NUTS,2016,CZ064,3,46
2245,2019.0,NUTS,2016,DE,0,311
2246,2019.0,NUTS,2016,DE1,1,43
2247,2019.0,NUTS,2016,DE11,2,6
2248,2019.0,NUTS,2016,DE111,3,5
2249,2019.0,NUTS,2016,DE117,3,1
2250,2019.0,NUTS,2016,DE12,2,16
2251,2019.0,NUTS,2016,DE122,3,5
2252,2019.0,NUTS,2016,DE125,3,10
2253,2019.0,NUTS,2016,DE126,3,1
2254,2019.0,NUTS,2016,DE13,2,13
2255,2019.0,NUTS,2016,DE131,3,12
2256,2019.0,NUTS,2016,DE138,3,1
2257,2019.0,NUTS,2016,DE14,2,8
2258,2019.0,NUTS,2016,DE142,3,7
2259,2019.0,NUTS,2016,DE144,3,1
2260,2019.0,NUTS,2016,DE2,1,52
2261,2019.0,NUTS,2016,DE21,2,42
2262,2019.0,NUTS,2016,DE212,3,41
2263,2019.0,NUTS,2016,DE21H,3,1
2264,2019.0,NUTS,2016,DE22,2,1
2265,2019.0,NUTS,2016,DE222,3,1
2266,2019.0,NUTS,2016,DE23,2,2
2267,2019.0,NUTS,2016,DE232,3,2
2268,2019.0,NUTS,2016,DE25,2,7
2269,2019.0,NUTS,2016,DE252,3,7
2270,2019.0,NUTS,2016,DE3,1,63
2271,2019.0,NUTS,2016,DE30,2,63
2272,2019.0,NUTS,2016,DE300,3,63
2273,2019.0,NUTS,2016,DE4,1,6
2274,2019.0,NUTS,2016,DE40,2,6
2275,2019.0,NUTS,2016,DE404,3,6
2276,2019.0,NUTS,2016,DE5,1,7
2277,2019.0,NUTS,2016,DE50,2,7
2278,2019.0,NUTS,2016,DE501,3,7
2279,2019.0,NUTS,2016,DE6,1,8
2280,2019.0,NUTS,2016,DE60,2,8
2281,2019.0,NUTS,2016,DE600,3,8
2282,2019.0,NUTS,2016,DE7,1,16
2283,2019.0,NUTS,2016,DE71,2,8
2284,2019.0,NUTS,2016,DE711,3,3
2285,2019.0,NUTS,2016,DE712,3,4
2286,2019.0,NUTS,2016,DE714,3,1
2287,2019.0,NUTS,2016,DE73,2,8
2288,2019.0,NUTS,2016,DE731,3,5
2289,2019.0,NUTS,2016,DE732,3,3
2290,2019.0,NUTS,2016,DE9,1,8
2291,2019.0,NUTS,2016,DE91,2,1
2292,2019.0,NUTS,2016,DE911,3,1
2293,2019.0,NUTS,2016,DE92,2,7
2294,2019.0,NUTS,2016,DE925,3,1
2295,2019.0,NUTS,2016,DE929,3,6
2296,2019.0,NUTS,2016,DEA,1,40
2297,2019.0,NUTS,2016,DEA2,2,31
2298,2019.0,NUTS,2016,DEA22,3,7
2299,2019.0,NUTS,2016,DEA23,3,2
2300,2019.0,NUTS,2016,DEA2C,3,8
2301,2019.0,NUTS,2016,DEA2D,3,14
2302,2019.0,NUTS,2016,DEA4,2,4
2303,2019.0,NUTS,2016,DEA41,3,4
2304,2019.0,NUTS,2016,DEA5,2,5
2305,2019.0,NUTS,2016,DEA51,3,4
2306,2019.0,NUTS,2016,DEA5A,3,1
2307,2019.0,NUTS,2016,DEB,1,18
2308,2019.0,NUTS,2016,DEB3,2,18
2309,2019.0,NUTS,2016,DEB32,3,17
2310,2019.0,NUTS,2016,DEB33,3,1
2311,2019.0,NUTS,2016,DEC,1,3
2312,2019.0,NUTS,2016,DEC0,2,3
2313,2019.0,NUTS,2016,DEC01,3,3
2314,2019.0,NUTS,2016,DED,1,43
2315,2019.0,NUTS,2016,DED2,2,1
2316,2019.0,NUTS,2016,DED21,3,1
2317,2019.0,NUTS,2016,DED4,2,41
2318,2019.0,NUTS,2016,DED41,3,35
2319,2019.0,NUTS,2016,DED43,3,6
2320,2019.0,NUTS,2016,DED5,2,1
2321,2019.0,NUTS,2016,DED51,3,1
2322,2019.0,NUTS,2016,DEE,1,2
2323,2019.0,NUTS,2016,DEE0,2,2
2324,2019.0,NUTS,2016,DEE03,3,2
2325,2019.0,NUTS,2016,DEF,1,1
2326,2019.0,NUTS,2016,DEF0,2,1
2327,2019.0,NUTS,2016,DEF03,3,1
2328,2019.0,NUTS,2016,DEG,1,1
2329,2019.0,NUTS,2016,DEG0,2,1
2330,2019.0,NUTS,2016,DEG05,3,1
2331,2019.0,NUTS,2016,DK,0,37
2332,2019.0,NUTS,2016,DK0,1,37
2333,2019.0,NUTS,2016,DK01,2,29
2334,2019.0,NUTS,2016,DK011,3,14
2335,2019.0,NUTS,2016,DK012,3,15
2336,2019.0,NUTS,2016,DK04,2,2
2337,2019.0,NUTS,2016,DK042,3,2
2338,2019.0,NUTS,2016,DK05,2,6
2339,2019.0,NUTS,2016,DK050,3,6
2340,2019.0,NUTS,2016,EE,0,4
2341,2019.0,NUTS,2016,EE0,1,4
2342,2019.0,NUTS,2016,EE00,2,4
2343,2019.0,NUTS,2016,EE008,3,4
