year,region_type,region_year_spec,region_id,region_level,biorxiv_count
3169,2019,NUTS,2016,DE122,3,34
3170,2019,NUTS,2016,DE125,3,288
3171,2019,NUTS,2016,DE126,3,4
3172,2019,NUTS,2016,DE13,2,135
3173,2019,NUTS,2016,DE131,3,104
3174,2019,NUTS,2016,DE138,3,31
3175,2019,NUTS,2016,DE14,2,199
3176,2019,NUTS,2016,DE142,3,163
3177,2019,NUTS,2016,DE144,3,35
3178,2019,NUTS,2016,DE147,3,1
3179,2019,NUTS,2016,DE2,1,1089
3180,2019,NUTS,2016,DE21,2,961
3181,2019,NUTS,2016,DE212,3,957
3182,2019,NUTS,2016,DE21H,3,4
3183,2019,NUTS,2016,DE23,2,29
3184,2019,NUTS,2016,DE232,3,29
3185,2019,NUTS,2016,DE24,2,14
3186,2019,NUTS,2016,DE241,3,1
3187,2019,NUTS,2016,DE242,3,13
3188,2019,NUTS,2016,DE25,2,26
3189,2019,NUTS,2016,DE252,3,26
3190,2019,NUTS,2016,DE26,2,58
3191,2019,NUTS,2016,DE263,3,58
3192,2019,NUTS,2016,DE27,2,1
3193,2019,NUTS,2016,DE271,3,1
3194,2019,NUTS,2016,DE3,1,500
3195,2019,NUTS,2016,DE30,2,500
3196,2019,NUTS,2016,DE300,3,500
3197,2019,NUTS,2016,DE4,1,24
3198,2019,NUTS,2016,DE40,2,24
3199,2019,NUTS,2016,DE402,3,4
3200,2019,NUTS,2016,DE404,3,20
3201,2019,NUTS,2016,DE5,1,22
3202,2019,NUTS,2016,DE50,2,22
3203,2019,NUTS,2016,DE501,3,22
3204,2019,NUTS,2016,DE6,1,112
3205,2019,NUTS,2016,DE60,2,112
3206,2019,NUTS,2016,DE600,3,112
3207,2019,NUTS,2016,DE7,1,236
3208,2019,NUTS,2016,DE71,2,98
3209,2019,NUTS,2016,DE712,3,93
3210,2019,NUTS,2016,DE71C,3,5
3211,2019,NUTS,2016,DE72,2,67
3212,2019,NUTS,2016,DE721,3,36
3213,2019,NUTS,2016,DE724,3,31
3214,2019,NUTS,2016,DE73,2,71
3215,2019,NUTS,2016,DE731,3,71
3216,2019,NUTS,2016,DE8,1,42
3217,2019,NUTS,2016,DE80,2,42
3218,2019,NUTS,2016,DE803,3,15
3219,2019,NUTS,2016,DE80N,3,27
3220,2019,NUTS,2016,DE9,1,199
3221,2019,NUTS,2016,DE91,2,145
3222,2019,NUTS,2016,DE911,3,20
3223,2019,NUTS,2016,DE91C,3,125
3224,2019,NUTS,2016,DE92,2,38
3225,2019,NUTS,2016,DE925,3,1
3226,2019,NUTS,2016,DE929,3,37
3227,2019,NUTS,2016,DE94,2,16
3228,2019,NUTS,2016,DE943,3,16
3229,2019,NUTS,2016,DEA,1,488
3230,2019,NUTS,2016,DEA1,2,12
3231,2019,NUTS,2016,DEA13,3,11
3232,2019,NUTS,2016,DEA1A,3,1
3233,2019,NUTS,2016,DEA2,2,318
3234,2019,NUTS,2016,DEA22,3,146
3235,2019,NUTS,2016,DEA23,3,90
3236,2019,NUTS,2016,DEA26,3,27
3237,2019,NUTS,2016,DEA27,3,1
3238,2019,NUTS,2016,DEA2C,3,3
3239,2019,NUTS,2016,DEA2D,3,51
3240,2019,NUTS,2016,DEA3,2,73
3241,2019,NUTS,2016,DEA33,3,73
3242,2019,NUTS,2016,DEA4,2,46
3243,2019,NUTS,2016,DEA41,3,45
3244,2019,NUTS,2016,DEA47,3,1
3245,2019,NUTS,2016,DEA5,2,39
3246,2019,NUTS,2016,DEA51,3,39
3247,2019,NUTS,2016,DEB,1,18
3248,2019,NUTS,2016,DEB2,2,2
3249,2019,NUTS,2016,DEB21,3,2
3250,2019,NUTS,2016,DEB3,2,16
3251,2019,NUTS,2016,DEB32,3,13
3252,2019,NUTS,2016,DEB33,3,3
3253,2019,NUTS,2016,DEC,1,38
3254,2019,NUTS,2016,DEC0,2,38
3255,2019,NUTS,2016,DEC01,3,38
3256,2019,NUTS,2016,DED,1,340
3257,2019,NUTS,2016,DED2,2,1
3258,2019,NUTS,2016,DED21,3,1
3259,2019,NUTS,2016,DED4,2,274
3260,2019,NUTS,2016,DED41,3,169
3261,2019,NUTS,2016,DED43,3,105
3262,2019,NUTS,2016,DED5,2,65
3263,2019,NUTS,2016,DED51,3,65
3264,2019,NUTS,2016,DEE,1,84
3265,2019,NUTS,2016,DEE0,2,84
3266,2019,NUTS,2016,DEE02,3,35
3267,2019,NUTS,2016,DEE03,3,44
3268,2019,NUTS,2016,DEE09,3,5
3269,2019,NUTS,2016,DEF,1,25
3270,2019,NUTS,2016,DEF0,2,25
3271,2019,NUTS,2016,DEF03,3,25
3272,2019,NUTS,2016,DEG,1,7
3273,2019,NUTS,2016,DEG0,2,7
3274,2019,NUTS,2016,DEG03,3,7
3275,2019,NUTS,2016,DK,0,675
3276,2019,NUTS,2016,DK0,1,675
3277,2019,NUTS,2016,DK01,2,414
3278,2019,NUTS,2016,DK011,3,308
3279,2019,NUTS,2016,DK012,3,102
3280,2019,NUTS,2016,DK013,3,4
3281,2019,NUTS,2016,DK02,2,4
3282,2019,NUTS,2016,DK021,3,4
3283,2019,NUTS,2016,DK03,2,49
3284,2019,NUTS,2016,DK031,3,49
3285,2019,NUTS,2016,DK04,2,186
3286,2019,NUTS,2016,DK042,3,186
3287,2019,NUTS,2016,DK05,2,22
3288,2019,NUTS,2016,DK050,3,22
3289,2019,NUTS,2016,EE,0,76
3290,2019,NUTS,2016,EE0,1,76
3291,2019,NUTS,2016,EE00,2,76
3292,2019,NUTS,2016,EE001,3,4
3293,2019,NUTS,2016,EE008,3,72
3294,2019,NUTS,2016,EL,0,98
3295,2019,NUTS,2016,EL3,1,34
3296,2019,NUTS,2016,EL30,2,34
3297,2019,NUTS,2016,EL301,3,1
3298,2019,NUTS,2016,EL303,3,33
3299,2019,NUTS,2016,EL4,1,30
3300,2019,NUTS,2016,EL41,2,8
3301,2019,NUTS,2016,EL411,3,8
3302,2019,NUTS,2016,EL43,2,22
3303,2019,NUTS,2016,EL431,3,8
3304,2019,NUTS,2016,EL433,3,10
3305,2019,NUTS,2016,EL434,3,4
3306,2019,NUTS,2016,EL5,1,18
3307,2019,NUTS,2016,EL51,2,2
3308,2019,NUTS,2016,EL512,3,2
3309,2019,NUTS,2016,EL52,2,10
3310,2019,NUTS,2016,EL522,3,10
3311,2019,NUTS,2016,EL54,2,6
3312,2019,NUTS,2016,EL543,3,6
3313,2019,NUTS,2016,EL6,1,16
3314,2019,NUTS,2016,EL61,2,9
3315,2019,NUTS,2016,EL613,3,9
3316,2019,NUTS,2016,EL63,2,7
3317,2019,NUTS,2016,EL632,3,7
3318,2019,NUTS,2016,ES,0,991
3319,2019,NUTS,2016,ES1,1,41
3320,2019,NUTS,2016,ES11,2,34
3321,2019,NUTS,2016,ES111,3,19
3322,2019,NUTS,2016,ES114,3,15
3323,2019,NUTS,2016,ES12,2,7
3324,2019,NUTS,2016,ES120,3,7
3325,2019,NUTS,2016,ES2,1,67
3326,2019,NUTS,2016,ES21,2,49
3327,2019,NUTS,2016,ES211,3,1
3328,2019,NUTS,2016,ES212,3,1
3329,2019,NUTS,2016,ES213,3,47
3330,2019,NUTS,2016,ES22,2,12
3331,2019,NUTS,2016,ES220,3,12
3332,2019,NUTS,2016,ES23,2,1
3333,2019,NUTS,2016,ES230,3,1
3334,2019,NUTS,2016,ES24,2,5
3335,2019,NUTS,2016,ES243,3,5
3336,2019,NUTS,2016,ES3,1,365
3337,2019,NUTS,2016,ES30,2,365
3338,2019,NUTS,2016,ES300,3,365
3339,2019,NUTS,2016,ES4,1,105
3340,2019,NUTS,2016,ES41,2,95
3341,2019,NUTS,2016,ES413,3,70
3342,2019,NUTS,2016,ES415,3,20
3343,2019,NUTS,2016,ES418,3,5
3344,2019,NUTS,2016,ES42,2,6
3345,2019,NUTS,2016,ES421,3,6
3346,2019,NUTS,2016,ES43,2,4
3347,2019,NUTS,2016,ES432,3,4
3348,2019,NUTS,2016,ES5,1,320
3349,2019,NUTS,2016,ES51,2,269
3350,2019,NUTS,2016,ES511,3,266
3351,2019,NUTS,2016,ES512,3,1
3352,2019,NUTS,2016,ES513,3,2
3353,2019,NUTS,2016,ES52,2,48
3354,2019,NUTS,2016,ES521,3,8
3355,2019,NUTS,2016,ES523,3,40
3356,2019,NUTS,2016,ES53,2,3
3357,2019,NUTS,2016,ES532,3,3
3358,2019,NUTS,2016,ES6,1,79
3359,2019,NUTS,2016,ES61,2,51
3360,2019,NUTS,2016,ES614,3,24
3361,2019,NUTS,2016,ES616,3,1
3362,2019,NUTS,2016,ES617,3,7
3363,2019,NUTS,2016,ES618,3,19
3364,2019,NUTS,2016,ES62,2,28
3365,2019,NUTS,2016,ES620,3,28
3366,2019,NUTS,2016,ES7,1,14
3367,2019,NUTS,2016,ES70,2,14
3368,2019,NUTS,2016,ES705,3,2
3369,2019,NUTS,2016,ES709,3,12
3370,2019,NUTS,2016,FI,0,506
3371,2019,NUTS,2016,FI1,1,506
3372,2019,NUTS,2016,FI19,2,18
3373,2019,NUTS,2016,FI193,3,17
3374,2019,NUTS,2016,FI195,3,1
3375,2019,NUTS,2016,FI1B,2,296
3376,2019,NUTS,2016,FI1B1,3,296
3377,2019,NUTS,2016,FI1C,2,120
3378,2019,NUTS,2016,FI1C1,3,120
3379,2019,NUTS,2016,FI1D,2,72
3380,2019,NUTS,2016,FI1D2,3,31
3381,2019,NUTS,2016,FI1D9,3,41
3382,2019,NUTS,2016,FR,0,1552
3383,2019,NUTS,2016,FR1,1,813
3384,2019,NUTS,2016,FR10,2,813
3385,2019,NUTS,2016,FR101,3,288
3386,2019,NUTS,2016,FR102,3,3
3387,2019,NUTS,2016,FR103,3,36
3388,2019,NUTS,2016,FR104,3,473
3389,2019,NUTS,2016,FR105,3,1
3390,2019,NUTS,2016,FR107,3,10
3391,2019,NUTS,2016,FR108,3,2
3392,2019,NUTS,2016,FRB,1,18
3393,2019,NUTS,2016,FRB0,2,18
3394,2019,NUTS,2016,FRB04,3,13
3395,2019,NUTS,2016,FRB06,3,5
3396,2019,NUTS,2016,FRC,1,14
3397,2019,NUTS,2016,FRC1,2,13
3398,2019,NUTS,2016,FRC11,3,13
3399,2019,NUTS,2016,FRC2,2,1
3400,2019,NUTS,2016,FRC21,3,1
3401,2019,NUTS,2016,FRD,1,1
3402,2019,NUTS,2016,FRD2,2,1
3403,2019,NUTS,2016,FRD22,3,1
3404,2019,NUTS,2016,FRE,1,26
3405,2019,NUTS,2016,FRE1,2,22
3406,2019,NUTS,2016,FRE11,3,22
3407,2019,NUTS,2016,FRE2,2,4
3408,2019,NUTS,2016,FRE22,3,1
3409,2019,NUTS,2016,FRE23,3,3
3410,2019,NUTS,2016,FRF,1,77
3411,2019,NUTS,2016,FRF1,2,52
3412,2019,NUTS,2016,FRF11,3,52
3413,2019,NUTS,2016,FRF2,2,1
3414,2019,NUTS,2016,FRF23,3,1
3415,2019,NUTS,2016,FRF3,2,24
3416,2019,NUTS,2016,FRF31,3,24
3417,2019,NUTS,2016,FRG,1,80
3418,2019,NUTS,2016,FRG0,2,80
3419,2019,NUTS,2016,FRG01,3,18
3420,2019,NUTS,2016,FRG02,3,16
3421,2019,NUTS,2016,FRG04,3,46
3422,2019,NUTS,2016,FRH,1,34
3423,2019,NUTS,2016,FRH0,2,34
3424,2019,NUTS,2016,FRH03,3,34
3425,2019,NUTS,2016,FRI,1,86
3426,2019,NUTS,2016,FRI1,2,69
3427,2019,NUTS,2016,FRI12,3,69
3428,2019,NUTS,2016,FRI2,2,4
3429,2019,NUTS,2016,FRI23,3,4
3430,2019,NUTS,2016,FRI3,2,13
3431,2019,NUTS,2016,FRI32,3,2
3432,2019,NUTS,2016,FRI34,3,11
3433,2019,NUTS,2016,FRJ,1,153
3434,2019,NUTS,2016,FRJ1,2,130
3435,2019,NUTS,2016,FRJ13,3,122
3436,2019,NUTS,2016,FRJ15,3,8
3437,2019,NUTS,2016,FRJ2,2,23
3438,2019,NUTS,2016,FRJ23,3,23
3439,2019,NUTS,2016,FRK,1,101
3440,2019,NUTS,2016,FRK2,2,101
3441,2019,NUTS,2016,FRK24,3,16
3442,2019,NUTS,2016,FRK25,3,1
3443,2019,NUTS,2016,FRK26,3,84
3444,2019,NUTS,2016,FRL,1,144
3445,2019,NUTS,2016,FRL0,2,144
3446,2019,NUTS,2016,FRL04,3,144
3447,2019,NUTS,2016,FRY,1,5
3448,2019,NUTS,2016,FRY4,2,5
3449,2019,NUTS,2016,FRY40,3,5
3450,2019,NUTS,2016,HR,0,27
3451,2019,NUTS,2016,HR0,1,27
3452,2019,NUTS,2016,HR03,2,9
3453,2019,NUTS,2016,HR035,3,8
3454,2019,NUTS,2016,HR037,3,1
3455,2019,NUTS,2016,HR04,2,18
3456,2019,NUTS,2016,HR041,3,15
3457,2019,NUTS,2016,HR04B,3,3
3458,2019,NUTS,2016,HU,0,144
3459,2019,NUTS,2016,HU1,1,103
3460,2019,NUTS,2016,HU11,2,103
3461,2019,NUTS,2016,HU110,3,103
3462,2019,NUTS,2016,HU2,1,12
3463,2019,NUTS,2016,HU21,2,3
3464,2019,NUTS,2016,HU213,3,3
3465,2019,NUTS,2016,HU22,2,1
3466,2019,NUTS,2016,HU221,3,1
3467,2019,NUTS,2016,HU23,2,8
3468,2019,NUTS,2016,HU231,3,8
3469,2019,NUTS,2016,HU3,1,29
3470,2019,NUTS,2016,HU32,2,11
3471,2019,NUTS,2016,HU321,3,11
3472,2019,NUTS,2016,HU33,2,18
3473,2019,NUTS,2016,HU333,3,18
3474,2019,NUTS,2016,IE,0,189
3475,2019,NUTS,2016,IE0,1,189
3476,2019,NUTS,2016,IE04,2,25
3477,2019,NUTS,2016,IE042,3,25
3478,2019,NUTS,2016,IE05,2,55
3479,2019,NUTS,2016,IE051,3,34
3480,2019,NUTS,2016,IE053,3,21
3481,2019,NUTS,2016,IE06,2,109
3482,2019,NUTS,2016,IE061,3,103
3483,2019,NUTS,2016,IE062,3,5
3484,2019,NUTS,2016,IE063,3,1
3485,2019,NUTS,2016,IS,0,90
3486,2019,NUTS,2016,IS0,1,90
3487,2019,NUTS,2016,IS00,2,90
3488,2019,NUTS,2016,IS001,3,84
3489,2019,NUTS,2016,IS002,3,6
3490,2019,NUTS,2016,IT,0,972
3491,2019,NUTS,2016,ITC,1,216
3492,2019,NUTS,2016,ITC1,2,34
3493,2019,NUTS,2016,ITC11,3,34
3494,2019,NUTS,2016,ITC3,2,21
3495,2019,NUTS,2016,ITC33,3,21
3496,2019,NUTS,2016,ITC4,2,161
3497,2019,NUTS,2016,ITC41,3,3
3498,2019,NUTS,2016,ITC42,3,1
3499,2019,NUTS,2016,ITC46,3,1
3500,2019,NUTS,2016,ITC47,3,7
3501,2019,NUTS,2016,ITC48,3,29
3502,2019,NUTS,2016,ITC4C,3,120
3503,2019,NUTS,2016,ITF,1,76
3504,2019,NUTS,2016,ITF1,2,21
3505,2019,NUTS,2016,ITF11,3,4
3506,2019,NUTS,2016,ITF12,3,13
3507,2019,NUTS,2016,ITF14,3,4
3508,2019,NUTS,2016,ITF2,2,2
3509,2019,NUTS,2016,ITF22,3,2
3510,2019,NUTS,2016,ITF3,2,28
3511,2019,NUTS,2016,ITF31,3,1
3512,2019,NUTS,2016,ITF33,3,25
3513,2019,NUTS,2016,ITF35,3,2
3514,2019,NUTS,2016,ITF4,2,23
3515,2019,NUTS,2016,ITF45,3,1
3516,2019,NUTS,2016,ITF46,3,5
3517,2019,NUTS,2016,ITF47,3,17
3518,2019,NUTS,2016,ITF5,2,1
3519,2019,NUTS,2016,ITF51,3,1
3520,2019,NUTS,2016,ITF6,2,1
3521,2019,NUTS,2016,ITF61,3,1
3522,2019,NUTS,2016,ITG,1,32
3523,2019,NUTS,2016,ITG1,2,8
3524,2019,NUTS,2016,ITG13,3,2
3525,2019,NUTS,2016,ITG17,3,6
3526,2019,NUTS,2016,ITG2,2,24
3527,2019,NUTS,2016,ITG25,3,6
3528,2019,NUTS,2016,ITG27,3,18
3529,2019,NUTS,2016,ITH,1,216
3530,2019,NUTS,2016,ITH2,2,49
3531,2019,NUTS,2016,ITH20,3,49
3532,2019,NUTS,2016,ITH3,2,68
3533,2019,NUTS,2016,ITH31,3,15
3534,2019,NUTS,2016,ITH35,3,3
3535,2019,NUTS,2016,ITH36,3,50
3536,2019,NUTS,2016,ITH4,2,38
3537,2019,NUTS,2016,ITH42,3,1
3538,2019,NUTS,2016,ITH44,3,37
3539,2019,NUTS,2016,ITH5,2,61
3540,2019,NUTS,2016,ITH52,3,7
3541,2019,NUTS,2016,ITH54,3,8
3542,2019,NUTS,2016,ITH55,3,40
3543,2019,NUTS,2016,ITH56,3,6
3544,2019,NUTS,2016,ITI,1,432
3545,2019,NUTS,2016,ITI1,2,343
3546,2019,NUTS,2016,ITI14,3,308
3547,2019,NUTS,2016,ITI17,3,29
3548,2019,NUTS,2016,ITI19,3,6
3549,2019,NUTS,2016,ITI2,2,10
3550,2019,NUTS,2016,ITI21,3,10
3551,2019,NUTS,2016,ITI3,2,9
3552,2019,NUTS,2016,ITI31,3,1
3553,2019,NUTS,2016,ITI32,3,4
3554,2019,NUTS,2016,ITI33,3,4
3555,2019,NUTS,2016,ITI4,2,70
3556,2019,NUTS,2016,ITI41,3,1
3557,2019,NUTS,2016,ITI43,3,69
3558,2019,NUTS,2016,LT,0,16
3559,2019,NUTS,2016,LT0,1,16
3560,2019,NUTS,2016,LT01,2,12
3561,2019,NUTS,2016,LT011,3,12
3562,2019,NUTS,2016,LT02,2,4
3563,2019,NUTS,2016,LT022,3,4
3564,2019,NUTS,2016,LU,0,34
3565,2019,NUTS,2016,LU0,1,34
3566,2019,NUTS,2016,LU00,2,34
3567,2019,NUTS,2016,LU000,3,34
3568,2019,NUTS,2016,LV,0,3
3569,2019,NUTS,2016,LV0,1,3
3570,2019,NUTS,2016,LV00,2,3
3571,2019,NUTS,2016,LV006,3,3
3572,2019,NUTS,2016,ME,0,2
3573,2019,NUTS,2016,ME0,1,2
3574,2019,NUTS,2016,ME00,2,2
3575,2019,NUTS,2016,ME000,3,2
3576,2019,NUTS,2016,MK,0,5
3577,2019,NUTS,2016,MK0,1,5
3578,2019,NUTS,2016,MK00,2,5
3579,2019,NUTS,2016,MK006,3,1
3580,2019,NUTS,2016,MK008,3,4
3581,2019,NUTS,2016,NL,0,1579
3582,2019,NUTS,2016,NL1,1,139
3583,2019,NUTS,2016,NL11,2,139
3584,2019,NUTS,2016,NL113,3,139
3585,2019,NUTS,2016,NL2,1,448
3586,2019,NUTS,2016,NL21,2,5
3587,2019,NUTS,2016,NL213,3,5
3588,2019,NUTS,2016,NL22,2,442
3589,2019,NUTS,2016,NL221,3,93
3590,2019,NUTS,2016,NL226,3,349
3591,2019,NUTS,2016,NL23,2,1
3592,2019,NUTS,2016,NL230,3,1
3593,2019,NUTS,2016,NL3,1,876
3594,2019,NUTS,2016,NL31,2,209
3595,2019,NUTS,2016,NL310,3,209
3596,2019,NUTS,2016,NL32,2,357
3597,2019,NUTS,2016,NL329,3,357
3598,2019,NUTS,2016,NL33,2,310
3599,2019,NUTS,2016,NL332,3,2
3600,2019,NUTS,2016,NL333,3,54
3601,2019,NUTS,2016,NL337,3,159
3602,2019,NUTS,2016,NL33C,3,95
3603,2019,NUTS,2016,NL4,1,116
3604,2019,NUTS,2016,NL41,2,16
3605,2019,NUTS,2016,NL412,3,2
3606,2019,NUTS,2016,NL414,3,14
3607,2019,NUTS,2016,NL42,2,100
3608,2019,NUTS,2016,NL423,3,100
3609,2019,NUTS,2016,NO,0,454
3610,2019,NUTS,2016,NO0,1,454
3611,2019,NUTS,2016,NO01,2,260
3612,2019,NUTS,2016,NO011,3,226
3613,2019,NUTS,2016,NO012,3,34
3614,2019,NUTS,2016,NO02,2,2
3615,2019,NUTS,2016,NO021,3,2
3616,2019,NUTS,2016,NO03,2,1
3617,2019,NUTS,2016,NO031,3,1
3618,2019,NUTS,2016,NO04,2,6
3619,2019,NUTS,2016,NO042,3,1
3620,2019,NUTS,2016,NO043,3,5
3621,2019,NUTS,2016,NO05,2,96
3622,2019,NUTS,2016,NO051,3,95
3623,2019,NUTS,2016,NO053,3,1
3624,2019,NUTS,2016,NO06,2,81
3625,2019,NUTS,2016,NO060,3,81
3626,2019,NUTS,2016,NO07,2,8
3627,2019,NUTS,2016,NO071,3,4
3628,2019,NUTS,2016,NO072,3,4
3629,2019,NUTS,2016,PL,0,196
3630,2019,NUTS,2016,PL2,1,37
3631,2019,NUTS,2016,PL21,2,31
3632,2019,NUTS,2016,PL213,3,31
3633,2019,NUTS,2016,PL22,2,6
3634,2019,NUTS,2016,PL229,3,4
3635,2019,NUTS,2016,PL22A,3,2
3636,2019,NUTS,2016,PL4,1,22
3637,2019,NUTS,2016,PL41,2,15
3638,2019,NUTS,2016,PL415,3,15
3639,2019,NUTS,2016,PL42,2,6
3640,2019,NUTS,2016,PL424,3,6
3641,2019,NUTS,2016,PL43,2,1
3642,2019,NUTS,2016,PL432,3,1
3643,2019,NUTS,2016,PL5,1,12
3644,2019,NUTS,2016,PL51,2,12
3645,2019,NUTS,2016,PL514,3,12
3646,2019,NUTS,2016,PL6,1,14
3647,2019,NUTS,2016,PL61,2,5
3648,2019,NUTS,2016,PL613,3,5
3649,2019,NUTS,2016,PL62,2,1
3650,2019,NUTS,2016,PL622,3,1
3651,2019,NUTS,2016,PL63,2,8
3652,2019,NUTS,2016,PL633,3,8
3653,2019,NUTS,2016,PL7,1,13
3654,2019,NUTS,2016,PL71,2,12
3655,2019,NUTS,2016,PL711,3,12
3656,2019,NUTS,2016,PL72,2,1
3657,2019,NUTS,2016,PL721,3,1
3658,2019,NUTS,2016,PL8,1,10
3659,2019,NUTS,2016,PL81,2,6
3660,2019,NUTS,2016,PL814,3,6
3661,2019,NUTS,2016,PL84,2,4
3662,2019,NUTS,2016,PL841,3,1
3663,2019,NUTS,2016,PL842,3,3
3664,2019,NUTS,2016,PL9,1,88
3665,2019,NUTS,2016,PL91,2,88
3666,2019,NUTS,2016,PL911,3,88
3667,2019,NUTS,2016,PT,0,205
3668,2019,NUTS,2016,PT1,1,202
3669,2019,NUTS,2016,PT11,2,73
3670,2019,NUTS,2016,PT119,3,16
3671,2019,NUTS,2016,PT11A,3,53
3672,2019,NUTS,2016,PT11D,3,4
3673,2019,NUTS,2016,PT16,2,30
3674,2019,NUTS,2016,PT16D,3,9
3675,2019,NUTS,2016,PT16E,3,21
3676,2019,NUTS,2016,PT17,2,99
3677,2019,NUTS,2016,PT170,3,99
3678,2019,NUTS,2016,PT2,1,2
3679,2019,NUTS,2016,PT20,2,2
3680,2019,NUTS,2016,PT200,3,2
3681,2019,NUTS,2016,PT3,1,1
3682,2019,NUTS,2016,PT30,2,1
3683,2019,NUTS,2016,PT300,3,1
3684,2019,NUTS,2016,RO,0,11
3685,2019,NUTS,2016,RO1,1,1
3686,2019,NUTS,2016,RO11,2,1
3687,2019,NUTS,2016,RO113,3,1
3688,2019,NUTS,2016,RO3,1,10
3689,2019,NUTS,2016,RO32,2,10
3690,2019,NUTS,2016,RO321,3,10
3691,2019,NUTS,2016,RS,0,23
3692,2019,NUTS,2016,RS1,1,22
3693,2019,NUTS,2016,RS11,2,19
3694,2019,NUTS,2016,RS110,3,19
3695,2019,NUTS,2016,RS12,2,3
3696,2019,NUTS,2016,RS123,3,3
3697,2019,NUTS,2016,RS2,1,1
3698,2019,NUTS,2016,RS21,2,1
3699,2019,NUTS,2016,RS214,3,1
3700,2019,NUTS,2016,SE,0,1016
3701,2019,NUTS,2016,SE1,1,725
3702,2019,NUTS,2016,SE11,2,481
3703,2019,NUTS,2016,SE110,3,481
3704,2019,NUTS,2016,SE12,2,244
3705,2019,NUTS,2016,SE121,3,196
3706,2019,NUTS,2016,SE123,3,33
3707,2019,NUTS,2016,SE124,3,13
3708,2019,NUTS,2016,SE125,3,2
3709,2019,NUTS,2016,SE2,1,213
3710,2019,NUTS,2016,SE21,2,3
3711,2019,NUTS,2016,SE211,3,1
3712,2019,NUTS,2016,SE213,3,2
3713,2019,NUTS,2016,SE22,2,95
3714,2019,NUTS,2016,SE224,3,95
3715,2019,NUTS,2016,SE23,2,115
3716,2019,NUTS,2016,SE232,3,115
3717,2019,NUTS,2016,SE3,1,78
3718,2019,NUTS,2016,SE31,2,3
3719,2019,NUTS,2016,SE311,3,1
3720,2019,NUTS,2016,SE312,3,2
3721,2019,NUTS,2016,SE32,2,1
3722,2019,NUTS,2016,SE321,3,1
3723,2019,NUTS,2016,SE33,2,74
3724,2019,NUTS,2016,SE331,3,74
3725,2019,NUTS,2016,SI,0,29
3726,2019,NUTS,2016,SI0,1,29
3727,2019,NUTS,2016,SI03,2,2
3728,2019,NUTS,2016,SI033,3,2
3729,2019,NUTS,2016,SI04,2,27
3730,2019,NUTS,2016,SI041,3,27
3731,2019,NUTS,2016,SK,0,23
3732,2019,NUTS,2016,SK0,1,23
3733,2019,NUTS,2016,SK01,2,21
3734,2019,NUTS,2016,SK010,3,21
3735,2019,NUTS,2016,SK02,2,1
3736,2019,NUTS,2016,SK021,3,1
3737,2019,NUTS,2016,SK03,2,1
3738,2019,NUTS,2016,SK032,3,1
3739,2019,NUTS,2016,TR,0,95
3740,2019,NUTS,2016,TR1,1,22
3741,2019,NUTS,2016,TR10,2,22
3742,2019,NUTS,2016,TR100,3,22
3743,2019,NUTS,2016,TR2,1,1
3744,2019,NUTS,2016,TR21,2,1
3745,2019,NUTS,2016,TR211,3,1
3746,2019,NUTS,2016,TR3,1,12
3747,2019,NUTS,2016,TR31,2,8
3748,2019,NUTS,2016,TR310,3,8
3749,2019,NUTS,2016,TR32,2,4
3750,2019,NUTS,2016,TR321,3,3
3751,2019,NUTS,2016,TR322,3,1
3752,2019,NUTS,2016,TR4,1,3
3753,2019,NUTS,2016,TR41,2,2
3754,2019,NUTS,2016,TR411,3,1
3755,2019,NUTS,2016,TR412,3,1
3756,2019,NUTS,2016,TR42,2,1
3757,2019,NUTS,2016,TR422,3,1
3758,2019,NUTS,2016,TR5,1,39
3759,2019,NUTS,2016,TR51,2,37
3760,2019,NUTS,2016,TR510,3,37
3761,2019,NUTS,2016,TR52,2,2
3762,2019,NUTS,2016,TR521,3,2
3763,2019,NUTS,2016,TR6,1,4
3764,2019,NUTS,2016,TR61,2,2
3765,2019,NUTS,2016,TR611,3,1
3766,2019,NUTS,2016,TR613,3,1
3767,2019,NUTS,2016,TR62,2,2
3768,2019,NUTS,2016,TR621,3,1
3769,2019,NUTS,2016,TR622,3,1
3770,2019,NUTS,2016,TR7,1,2
3771,2019,NUTS,2016,TR71,2,2
3772,2019,NUTS,2016,TR711,3,1
3773,2019,NUTS,2016,TR712,3,1
3774,2019,NUTS,2016,TR8,1,3
3775,2019,NUTS,2016,TR81,2,3
3776,2019,NUTS,2016,TR812,3,3
3777,2019,NUTS,2016,TR9,1,4
3778,2019,NUTS,2016,TR90,2,4
3779,2019,NUTS,2016,TR901,3,2
3780,2019,NUTS,2016,TR902,3,2
3781,2019,NUTS,2016,TRA,1,3
3782,2019,NUTS,2016,TRA1,2,3
3783,2019,NUTS,2016,TRA11,3,2
3784,2019,NUTS,2016,TRA13,3,1
3785,2019,NUTS,2016,TRB,1,1
3786,2019,NUTS,2016,TRB1,2,1
3787,2019,NUTS,2016,TRB11,3,1
3788,2019,NUTS,2016,TRC,1,1
3789,2019,NUTS,2016,TRC3,2,1
3790,2019,NUTS,2016,TRC34,3,1
3791,2019,NUTS,2016,UK,0,6534
3792,2019,NUTS,2016,UKC,1,64
3793,2019,NUTS,2016,UKC1,2,43
3794,2019,NUTS,2016,UKC11,3,1
3795,2019,NUTS,2016,UKC12,3,2
