year,region_type,region_year_spec,region_id,region_level,artificial_intelligence_count
601,2011.0,NUTS,2010,NO011,3,1
602,2011.0,NUTS,2010,PL,0,7
603,2011.0,NUTS,2010,PL1,1,5
604,2011.0,NUTS,2010,PL11,2,3
605,2011.0,NUTS,2010,PL113,3,3
606,2011.0,NUTS,2010,PL12,2,2
607,2011.0,NUTS,2010,PL127,3,2
608,2011.0,NUTS,2010,PL2,1,1
609,2011.0,NUTS,2010,PL22,2,1
610,2011.0,NUTS,2010,PL229,3,1
611,2011.0,NUTS,2010,PL4,1,1
612,2011.0,NUTS,2010,PL41,2,1
613,2011.0,NUTS,2010,PL415,3,1
614,2011.0,NUTS,2010,PT,0,13
615,2011.0,NUTS,2010,PT1,1,13
616,2011.0,NUTS,2010,PT11,2,3
617,2011.0,NUTS,2010,PT113,3,1
618,2011.0,NUTS,2010,PT114,3,2
619,2011.0,NUTS,2010,PT17,2,10
620,2011.0,NUTS,2010,PT171,3,10
621,2011.0,NUTS,2010,RO,0,5
622,2011.0,NUTS,2010,RO3,1,5
623,2011.0,NUTS,2010,RO32,2,5
624,2011.0,NUTS,2010,RO321,3,5
625,2011.0,NUTS,2010,SE,0,10
626,2011.0,NUTS,2010,SE1,1,6
627,2011.0,NUTS,2010,SE11,2,1
628,2011.0,NUTS,2010,SE110,3,1
629,2011.0,NUTS,2010,SE12,2,5
630,2011.0,NUTS,2010,SE121,3,1
631,2011.0,NUTS,2010,SE123,3,4
632,2011.0,NUTS,2010,SE2,1,4
633,2011.0,NUTS,2010,SE22,2,3
634,2011.0,NUTS,2010,SE221,3,1
635,2011.0,NUTS,2010,SE224,3,2
636,2011.0,NUTS,2010,SE23,2,1
637,2011.0,NUTS,2010,SE232,3,1
638,2011.0,NUTS,2010,SI,0,3
639,2011.0,NUTS,2010,SI0,1,3
640,2011.0,NUTS,2010,SI01,2,2
641,2011.0,NUTS,2010,SI012,3,2
642,2011.0,NUTS,2010,SI02,2,1
643,2011.0,NUTS,2010,SI021,3,1
644,2011.0,NUTS,2010,SK,0,1
645,2011.0,NUTS,2010,SK0,1,1
646,2011.0,NUTS,2010,SK01,2,1
647,2011.0,NUTS,2010,SK010,3,1
648,2011.0,NUTS,2010,TR,0,7
649,2011.0,NUTS,2010,TR1,1,4
650,2011.0,NUTS,2010,TR10,2,4
651,2011.0,NUTS,2010,TR100,3,4
652,2011.0,NUTS,2010,TR5,1,2
653,2011.0,NUTS,2010,TR51,2,2
654,2011.0,NUTS,2010,TR510,3,2
655,2011.0,NUTS,2010,TRC,1,1
656,2011.0,NUTS,2010,TRC3,2,1
657,2011.0,NUTS,2010,TRC32,3,1
658,2011.0,NUTS,2010,UK,0,127
659,2011.0,NUTS,2010,UKC,1,3
660,2011.0,NUTS,2010,UKC1,2,3
661,2011.0,NUTS,2010,UKC14,3,3
662,2011.0,NUTS,2010,UKD,1,13
663,2011.0,NUTS,2010,UKD3,2,8
664,2011.0,NUTS,2010,UKD31,3,8
665,2011.0,NUTS,2010,UKD7,2,5
666,2011.0,NUTS,2010,UKD72,3,5
667,2011.0,NUTS,2010,UKE,1,11
668,2011.0,NUTS,2010,UKE3,2,10
669,2011.0,NUTS,2010,UKE32,3,10
670,2011.0,NUTS,2010,UKE4,2,1
671,2011.0,NUTS,2010,UKE42,3,1
672,2011.0,NUTS,2010,UKF,1,7
673,2011.0,NUTS,2010,UKF1,2,6
674,2011.0,NUTS,2010,UKF14,3,6
675,2011.0,NUTS,2010,UKF2,2,1
676,2011.0,NUTS,2010,UKF21,3,1
677,2011.0,NUTS,2010,UKG,1,8
678,2011.0,NUTS,2010,UKG1,2,2
679,2011.0,NUTS,2010,UKG13,3,2
680,2011.0,NUTS,2010,UKG3,2,6
681,2011.0,NUTS,2010,UKG31,3,6
682,2011.0,NUTS,2010,UKH,1,18
683,2011.0,NUTS,2010,UKH1,2,12
684,2011.0,NUTS,2010,UKH12,3,12
685,2011.0,NUTS,2010,UKH2,2,2
686,2011.0,NUTS,2010,UKH23,3,2
687,2011.0,NUTS,2010,UKH3,2,4
688,2011.0,NUTS,2010,UKH33,3,4
689,2011.0,NUTS,2010,UKI,1,16
690,2011.0,NUTS,2010,UKI1,2,16
691,2011.0,NUTS,2010,UKI11,3,11
692,2011.0,NUTS,2010,UKI12,3,5
693,2011.0,NUTS,2010,UKJ,1,19
694,2011.0,NUTS,2010,UKJ1,2,9
695,2011.0,NUTS,2010,UKJ14,3,9
696,2011.0,NUTS,2010,UKJ2,2,8
697,2011.0,NUTS,2010,UKJ23,3,8
698,2011.0,NUTS,2010,UKJ3,2,2
699,2011.0,NUTS,2010,UKJ32,3,2
700,2011.0,NUTS,2010,UKK,1,5
701,2011.0,NUTS,2010,UKK1,2,5
702,2011.0,NUTS,2010,UKK11,3,4
703,2011.0,NUTS,2010,UKK12,3,1
704,2011.0,NUTS,2010,UKL,1,4
705,2011.0,NUTS,2010,UKL1,2,3
706,2011.0,NUTS,2010,UKL14,3,3
707,2011.0,NUTS,2010,UKL2,2,1
708,2011.0,NUTS,2010,UKL22,3,1
709,2011.0,NUTS,2010,UKM,1,23
710,2011.0,NUTS,2010,UKM2,2,14
711,2011.0,NUTS,2010,UKM25,3,13
712,2011.0,NUTS,2010,UKM27,3,1
713,2011.0,NUTS,2010,UKM3,2,7
714,2011.0,NUTS,2010,UKM34,3,7
715,2011.0,NUTS,2010,UKM5,2,2
716,2011.0,NUTS,2010,UKM50,3,2
717,2012.0,NUTS,2010,AT,0,27
718,2012.0,NUTS,2010,AT1,1,19
719,2012.0,NUTS,2010,AT12,2,3
720,2012.0,NUTS,2010,AT126,3,2
721,2012.0,NUTS,2010,AT127,3,1
722,2012.0,NUTS,2010,AT13,2,16
723,2012.0,NUTS,2010,AT130,3,16
724,2012.0,NUTS,2010,AT2,1,4
725,2012.0,NUTS,2010,AT21,2,1
726,2012.0,NUTS,2010,AT211,3,1
727,2012.0,NUTS,2010,AT22,2,3
728,2012.0,NUTS,2010,AT221,3,3
729,2012.0,NUTS,2010,AT3,1,4
730,2012.0,NUTS,2010,AT31,2,3
731,2012.0,NUTS,2010,AT312,3,3
732,2012.0,NUTS,2010,AT33,2,1
733,2012.0,NUTS,2010,AT332,3,1
734,2012.0,NUTS,2010,BE,0,23
735,2012.0,NUTS,2010,BE1,1,4
736,2012.0,NUTS,2010,BE10,2,4
737,2012.0,NUTS,2010,BE100,3,4
738,2012.0,NUTS,2010,BE2,1,7
739,2012.0,NUTS,2010,BE23,2,6
740,2012.0,NUTS,2010,BE234,3,6
741,2012.0,NUTS,2010,BE24,2,1
742,2012.0,NUTS,2010,BE242,3,1
743,2012.0,NUTS,2010,BE3,1,12
744,2012.0,NUTS,2010,BE31,2,3
745,2012.0,NUTS,2010,BE310,3,3
746,2012.0,NUTS,2010,BE32,2,1
747,2012.0,NUTS,2010,BE323,3,1
748,2012.0,NUTS,2010,BE33,2,8
749,2012.0,NUTS,2010,BE332,3,8
750,2012.0,NUTS,2010,BG,0,1
751,2012.0,NUTS,2010,BG4,1,1
752,2012.0,NUTS,2010,BG41,2,1
753,2012.0,NUTS,2010,BG411,3,1
754,2012.0,NUTS,2010,CH,0,55
755,2012.0,NUTS,2010,CH0,1,55
756,2012.0,NUTS,2010,CH01,2,22
757,2012.0,NUTS,2010,CH011,3,18
758,2012.0,NUTS,2010,CH013,3,4
759,2012.0,NUTS,2010,CH02,2,4
760,2012.0,NUTS,2010,CH021,3,2
761,2012.0,NUTS,2010,CH025,3,2
762,2012.0,NUTS,2010,CH03,2,2
763,2012.0,NUTS,2010,CH031,3,2
764,2012.0,NUTS,2010,CH04,2,19
765,2012.0,NUTS,2010,CH040,3,19
766,2012.0,NUTS,2010,CH07,2,8
767,2012.0,NUTS,2010,CH070,3,8
768,2012.0,NUTS,2010,CZ,0,12
769,2012.0,NUTS,2010,CZ0,1,12
770,2012.0,NUTS,2010,CZ01,2,6
771,2012.0,NUTS,2010,CZ010,3,6
772,2012.0,NUTS,2010,CZ06,2,6
773,2012.0,NUTS,2010,CZ064,3,6
774,2012.0,NUTS,2010,DE,0,120
775,2012.0,NUTS,2010,DE1,1,22
776,2012.0,NUTS,2010,DE11,2,2
777,2012.0,NUTS,2010,DE111,3,2
778,2012.0,NUTS,2010,DE12,2,15
779,2012.0,NUTS,2010,DE122,3,6
780,2012.0,NUTS,2010,DE125,3,6
781,2012.0,NUTS,2010,DE126,3,3
782,2012.0,NUTS,2010,DE13,2,4
783,2012.0,NUTS,2010,DE131,3,4
784,2012.0,NUTS,2010,DE14,2,1
785,2012.0,NUTS,2010,DE142,3,1
786,2012.0,NUTS,2010,DE2,1,43
787,2012.0,NUTS,2010,DE21,2,40
788,2012.0,NUTS,2010,DE212,3,40
789,2012.0,NUTS,2010,DE22,2,1
790,2012.0,NUTS,2010,DE222,3,1
791,2012.0,NUTS,2010,DE25,2,1
792,2012.0,NUTS,2010,DE252,3,1
793,2012.0,NUTS,2010,DE26,2,1
794,2012.0,NUTS,2010,DE263,3,1
795,2012.0,NUTS,2010,DE3,1,9
796,2012.0,NUTS,2010,DE30,2,9
797,2012.0,NUTS,2010,DE300,3,9
798,2012.0,NUTS,2010,DE4,1,3
799,2012.0,NUTS,2010,DE40,2,3
800,2012.0,NUTS,2010,DE404,3,3
801,2012.0,NUTS,2010,DE5,1,6
802,2012.0,NUTS,2010,DE50,2,6
803,2012.0,NUTS,2010,DE501,3,6
804,2012.0,NUTS,2010,DE6,1,2
805,2012.0,NUTS,2010,DE60,2,2
806,2012.0,NUTS,2010,DE600,3,2
807,2012.0,NUTS,2010,DE7,1,6
808,2012.0,NUTS,2010,DE71,2,5
809,2012.0,NUTS,2010,DE711,3,1
810,2012.0,NUTS,2010,DE712,3,4
811,2012.0,NUTS,2010,DE72,2,1
812,2012.0,NUTS,2010,DE724,3,1
813,2012.0,NUTS,2010,DE9,1,2
814,2012.0,NUTS,2010,DE92,2,1
815,2012.0,NUTS,2010,DE925,3,1
816,2012.0,NUTS,2010,DE94,2,1
817,2012.0,NUTS,2010,DE943,3,1
818,2012.0,NUTS,2010,DEA,1,10
819,2012.0,NUTS,2010,DEA2,2,8
820,2012.0,NUTS,2010,DEA22,3,2
821,2012.0,NUTS,2010,DEA23,3,3
822,2012.0,NUTS,2010,DEA26,3,1
823,2012.0,NUTS,2010,DEA2D,3,2
824,2012.0,NUTS,2010,DEA4,2,1
825,2012.0,NUTS,2010,DEA47,3,1
826,2012.0,NUTS,2010,DEA5,2,1
827,2012.0,NUTS,2010,DEA51,3,1
828,2012.0,NUTS,2010,DEB,1,2
829,2012.0,NUTS,2010,DEB3,2,2
830,2012.0,NUTS,2010,DEB32,3,2
831,2012.0,NUTS,2010,DEC,1,4
832,2012.0,NUTS,2010,DEC0,2,4
833,2012.0,NUTS,2010,DEC01,3,4
834,2012.0,NUTS,2010,DED,1,10
835,2012.0,NUTS,2010,DED4,2,9
836,2012.0,NUTS,2010,DED41,3,3
837,2012.0,NUTS,2010,DED43,3,6
838,2012.0,NUTS,2010,DED5,2,1
839,2012.0,NUTS,2010,DED51,3,1
840,2012.0,NUTS,2010,DEF,1,1
841,2012.0,NUTS,2010,DEF0,2,1
842,2012.0,NUTS,2010,DEF03,3,1
843,2012.0,NUTS,2010,DK,0,16
844,2012.0,NUTS,2010,DK0,1,16
845,2012.0,NUTS,2010,DK01,2,2
846,2012.0,NUTS,2010,DK011,3,2
847,2012.0,NUTS,2010,DK05,2,14
848,2012.0,NUTS,2010,DK050,3,14
849,2012.0,NUTS,2010,EE,0,1
850,2012.0,NUTS,2010,EE0,1,1
851,2012.0,NUTS,2010,EE00,2,1
852,2012.0,NUTS,2010,EE001,3,1
853,2012.0,NUTS,2010,EL,0,15
854,2012.0,NUTS,2010,EL1,1,1
855,2012.0,NUTS,2010,EL12,2,1
856,2012.0,NUTS,2010,EL122,3,1
857,2012.0,NUTS,2010,EL2,1,3
858,2012.0,NUTS,2010,EL22,2,3
859,2012.0,NUTS,2010,EL222,3,3
860,2012.0,NUTS,2010,EL3,1,7
861,2012.0,NUTS,2010,EL30,2,7
862,2012.0,NUTS,2010,EL300,3,7
863,2012.0,NUTS,2010,EL4,1,4
864,2012.0,NUTS,2010,EL41,2,2
865,2012.0,NUTS,2010,EL411,3,2
866,2012.0,NUTS,2010,EL43,2,2
867,2012.0,NUTS,2010,EL433,3,2
868,2012.0,NUTS,2010,ES,0,37
869,2012.0,NUTS,2010,ES2,1,5
870,2012.0,NUTS,2010,ES21,2,3
871,2012.0,NUTS,2010,ES213,3,3
872,2012.0,NUTS,2010,ES23,2,1
873,2012.0,NUTS,2010,ES230,3,1
874,2012.0,NUTS,2010,ES24,2,1
875,2012.0,NUTS,2010,ES243,3,1
876,2012.0,NUTS,2010,ES3,1,14
877,2012.0,NUTS,2010,ES30,2,14
878,2012.0,NUTS,2010,ES300,3,14
879,2012.0,NUTS,2010,ES4,1,4
880,2012.0,NUTS,2010,ES42,2,2
881,2012.0,NUTS,2010,ES421,3,2
882,2012.0,NUTS,2010,ES43,2,2
883,2012.0,NUTS,2010,ES432,3,2
884,2012.0,NUTS,2010,ES5,1,7
885,2012.0,NUTS,2010,ES51,2,5
886,2012.0,NUTS,2010,ES511,3,4
887,2012.0,NUTS,2010,ES513,3,1
888,2012.0,NUTS,2010,ES52,2,2
889,2012.0,NUTS,2010,ES523,3,2
890,2012.0,NUTS,2010,ES6,1,6
891,2012.0,NUTS,2010,ES61,2,4
892,2012.0,NUTS,2010,ES614,3,1
893,2012.0,NUTS,2010,ES617,3,3
894,2012.0,NUTS,2010,ES62,2,2
895,2012.0,NUTS,2010,ES620,3,2
896,2012.0,NUTS,2010,ES7,1,1
897,2012.0,NUTS,2010,ES70,2,1
898,2012.0,NUTS,2010,ES709,3,1
899,2012.0,NUTS,2010,FI,0,42
900,2012.0,NUTS,2010,FI1,1,42
901,2012.0,NUTS,2010,FI19,2,1
902,2012.0,NUTS,2010,FI193,3,1
903,2012.0,NUTS,2010,FI1B,2,38
904,2012.0,NUTS,2010,FI1B1,3,38
905,2012.0,NUTS,2010,FI1C,2,3
906,2012.0,NUTS,2010,FI1C1,3,3
907,2012.0,NUTS,2010,FR,0,165
908,2012.0,NUTS,2010,FR1,1,130
909,2012.0,NUTS,2010,FR10,2,130
910,2012.0,NUTS,2010,FR101,3,40
911,2012.0,NUTS,2010,FR102,3,1
912,2012.0,NUTS,2010,FR103,3,64
913,2012.0,NUTS,2010,FR104,3,22
914,2012.0,NUTS,2010,FR105,3,3
915,2012.0,NUTS,2010,FR2,1,8
916,2012.0,NUTS,2010,FR21,2,1
917,2012.0,NUTS,2010,FR213,3,1
918,2012.0,NUTS,2010,FR22,2,2
919,2012.0,NUTS,2010,FR222,3,2
920,2012.0,NUTS,2010,FR23,2,4
921,2012.0,NUTS,2010,FR232,3,4
922,2012.0,NUTS,2010,FR24,2,1
923,2012.0,NUTS,2010,FR246,3,1
924,2012.0,NUTS,2010,FR3,1,9
925,2012.0,NUTS,2010,FR30,2,9
926,2012.0,NUTS,2010,FR301,3,8
927,2012.0,NUTS,2010,FR302,3,1
928,2012.0,NUTS,2010,FR4,1,1
929,2012.0,NUTS,2010,FR41,2,1
930,2012.0,NUTS,2010,FR411,3,1
931,2012.0,NUTS,2010,FR5,1,6
932,2012.0,NUTS,2010,FR51,2,3
933,2012.0,NUTS,2010,FR511,3,2
934,2012.0,NUTS,2010,FR514,3,1
935,2012.0,NUTS,2010,FR52,2,3
936,2012.0,NUTS,2010,FR523,3,2
937,2012.0,NUTS,2010,FR524,3,1
938,2012.0,NUTS,2010,FR6,1,6
939,2012.0,NUTS,2010,FR61,2,6
940,2012.0,NUTS,2010,FR612,3,6
941,2012.0,NUTS,2010,FR7,1,1
942,2012.0,NUTS,2010,FR71,2,1
943,2012.0,NUTS,2010,FR714,3,1
944,2012.0,NUTS,2010,FR8,1,2
945,2012.0,NUTS,2010,FR82,2,2
946,2012.0,NUTS,2010,FR826,3,2
947,2012.0,NUTS,2010,FR9,1,2
948,2012.0,NUTS,2010,FR94,2,2
949,2012.0,NUTS,2010,FR940,3,2
950,2012.0,NUTS,2010,HR,0,2
951,2012.0,NUTS,2010,HR0,1,2
952,2012.0,NUTS,2010,HR03,2,1
953,2012.0,NUTS,2010,HR037,3,1
954,2012.0,NUTS,2010,HR04,2,1
955,2012.0,NUTS,2010,HR041,3,1
956,2012.0,NUTS,2010,HU,0,7
957,2012.0,NUTS,2010,HU1,1,7
958,2012.0,NUTS,2010,HU10,2,7
959,2012.0,NUTS,2010,HU101,3,7
960,2012.0,NUTS,2010,IE,0,4
961,2012.0,NUTS,2010,IE0,1,4
962,2012.0,NUTS,2010,IE02,2,4
963,2012.0,NUTS,2010,IE021,3,1
964,2012.0,NUTS,2010,IE025,3,3
965,2012.0,NUTS,2010,IS,0,2
966,2012.0,NUTS,2010,IS0,1,2
967,2012.0,NUTS,2010,IS00,2,2
968,2012.0,NUTS,2010,IS001,3,2
969,2012.0,NUTS,2010,IT,0,56
970,2012.0,NUTS,2010,ITC,1,13
971,2012.0,NUTS,2010,ITC1,2,2
972,2012.0,NUTS,2010,ITC11,3,2
973,2012.0,NUTS,2010,ITC3,2,1
974,2012.0,NUTS,2010,ITC33,3,1
975,2012.0,NUTS,2010,ITC4,2,10
976,2012.0,NUTS,2010,ITC41,3,1
977,2012.0,NUTS,2010,ITC4C,3,9
978,2012.0,NUTS,2010,ITF,1,9
979,2012.0,NUTS,2010,ITF3,2,4
980,2012.0,NUTS,2010,ITF33,3,2
981,2012.0,NUTS,2010,ITF35,3,2
982,2012.0,NUTS,2010,ITF4,2,1
983,2012.0,NUTS,2010,ITF47,3,1
984,2012.0,NUTS,2010,ITF6,2,4
985,2012.0,NUTS,2010,ITF61,3,4
986,2012.0,NUTS,2010,ITG,1,1
987,2012.0,NUTS,2010,ITG2,2,1
988,2012.0,NUTS,2010,ITG27,3,1
989,2012.0,NUTS,2010,ITH,1,10
990,2012.0,NUTS,2010,ITH1,2,1
991,2012.0,NUTS,2010,ITH10,3,1
992,2012.0,NUTS,2010,ITH2,2,2
993,2012.0,NUTS,2010,ITH20,3,2
994,2012.0,NUTS,2010,ITH3,2,3
995,2012.0,NUTS,2010,ITH31,3,2
996,2012.0,NUTS,2010,ITH36,3,1
997,2012.0,NUTS,2010,ITH5,2,4
998,2012.0,NUTS,2010,ITH55,3,4
999,2012.0,NUTS,2010,ITI,1,23
1000,2012.0,NUTS,2010,ITI1,2,13
1001,2012.0,NUTS,2010,ITI14,3,11
1002,2012.0,NUTS,2010,ITI19,3,2
1003,2012.0,NUTS,2010,ITI2,2,2
1004,2012.0,NUTS,2010,ITI21,3,2
1005,2012.0,NUTS,2010,ITI4,2,8
1006,2012.0,NUTS,2010,ITI43,3,8
1007,2012.0,NUTS,2010,LU,0,4
1008,2012.0,NUTS,2010,LU0,1,4
1009,2012.0,NUTS,2010,LU00,2,4
1010,2012.0,NUTS,2010,LU000,3,4
1011,2012.0,NUTS,2010,LV,0,1
1012,2012.0,NUTS,2010,LV0,1,1
1013,2012.0,NUTS,2010,LV00,2,1
1014,2012.0,NUTS,2010,LV006,3,1
1015,2012.0,NUTS,2010,NL,0,47
1016,2012.0,NUTS,2010,NL2,1,23
1017,2012.0,NUTS,2010,NL21,2,1
1018,2012.0,NUTS,2010,NL213,3,1
1019,2012.0,NUTS,2010,NL22,2,22
1020,2012.0,NUTS,2010,NL221,3,1
1021,2012.0,NUTS,2010,NL226,3,21
1022,2012.0,NUTS,2010,NL3,1,18
1023,2012.0,NUTS,2010,NL31,2,10
1024,2012.0,NUTS,2010,NL310,3,10
1025,2012.0,NUTS,2010,NL32,2,2
1026,2012.0,NUTS,2010,NL326,3,2
1027,2012.0,NUTS,2010,NL33,2,6
1028,2012.0,NUTS,2010,NL333,3,3
1029,2012.0,NUTS,2010,NL339,3,3
1030,2012.0,NUTS,2010,NL4,1,6
1031,2012.0,NUTS,2010,NL41,2,3
1032,2012.0,NUTS,2010,NL412,3,1
1033,2012.0,NUTS,2010,NL414,3,2
1034,2012.0,NUTS,2010,NL42,2,3
1035,2012.0,NUTS,2010,NL423,3,3
1036,2012.0,NUTS,2010,NO,0,4
1037,2012.0,NUTS,2010,NO0,1,4
1038,2012.0,NUTS,2010,NO01,2,2
1039,2012.0,NUTS,2010,NO011,3,1
1040,2012.0,NUTS,2010,NO012,3,1
1041,2012.0,NUTS,2010,NO05,2,1
1042,2012.0,NUTS,2010,NO051,3,1
1043,2012.0,NUTS,2010,NO06,2,1
1044,2012.0,NUTS,2010,NO061,3,1
1045,2012.0,NUTS,2010,PL,0,8
1046,2012.0,NUTS,2010,PL1,1,4
1047,2012.0,NUTS,2010,PL11,2,2
1048,2012.0,NUTS,2010,PL113,3,2
1049,2012.0,NUTS,2010,PL12,2,2
1050,2012.0,NUTS,2010,PL127,3,2
1051,2012.0,NUTS,2010,PL2,1,1
1052,2012.0,NUTS,2010,PL21,2,1
1053,2012.0,NUTS,2010,PL213,3,1
1054,2012.0,NUTS,2010,PL4,1,1
1055,2012.0,NUTS,2010,PL41,2,1
1056,2012.0,NUTS,2010,PL415,3,1
1057,2012.0,NUTS,2010,PL5,1,2
1058,2012.0,NUTS,2010,PL51,2,2
1059,2012.0,NUTS,2010,PL514,3,2
1060,2012.0,NUTS,2010,PT,0,7
1061,2012.0,NUTS,2010,PT1,1,7
1062,2012.0,NUTS,2010,PT11,2,3
1063,2012.0,NUTS,2010,PT113,3,1
1064,2012.0,NUTS,2010,PT114,3,2
1065,2012.0,NUTS,2010,PT17,2,4
1066,2012.0,NUTS,2010,PT171,3,4
1067,2012.0,NUTS,2010,RO,0,5
1068,2012.0,NUTS,2010,RO1,1,4
1069,2012.0,NUTS,2010,RO11,2,4
1070,2012.0,NUTS,2010,RO113,3,4
1071,2012.0,NUTS,2010,RO3,1,1
1072,2012.0,NUTS,2010,RO32,2,1
1073,2012.0,NUTS,2010,RO321,3,1
1074,2012.0,NUTS,2010,SE,0,16
1075,2012.0,NUTS,2010,SE1,1,14
1076,2012.0,NUTS,2010,SE11,2,6
1077,2012.0,NUTS,2010,SE110,3,6
1078,2012.0,NUTS,2010,SE12,2,8
1079,2012.0,NUTS,2010,SE121,3,2
1080,2012.0,NUTS,2010,SE123,3,6
1081,2012.0,NUTS,2010,SE2,1,1
1082,2012.0,NUTS,2010,SE23,2,1
1083,2012.0,NUTS,2010,SE232,3,1
1084,2012.0,NUTS,2010,SE3,1,1
1085,2012.0,NUTS,2010,SE32,2,1
1086,2012.0,NUTS,2010,SE321,3,1
1087,2012.0,NUTS,2010,SI,0,4
1088,2012.0,NUTS,2010,SI0,1,4
1089,2012.0,NUTS,2010,SI01,2,3
1090,2012.0,NUTS,2010,SI012,3,3
1091,2012.0,NUTS,2010,SI02,2,1
1092,2012.0,NUTS,2010,SI021,3,1
1093,2012.0,NUTS,2010,TR,0,7
1094,2012.0,NUTS,2010,TR1,1,4
1095,2012.0,NUTS,2010,TR10,2,4
1096,2012.0,NUTS,2010,TR100,3,4
1097,2012.0,NUTS,2010,TR3,1,2
1098,2012.0,NUTS,2010,TR31,2,2
1099,2012.0,NUTS,2010,TR310,3,2
1100,2012.0,NUTS,2010,TR5,1,1
1101,2012.0,NUTS,2010,TR51,2,1
1102,2012.0,NUTS,2010,TR510,3,1
1103,2012.0,NUTS,2010,UK,0,159
1104,2012.0,NUTS,2010,UKC,1,2
1105,2012.0,NUTS,2010,UKC1,2,2
1106,2012.0,NUTS,2010,UKC14,3,2
1107,2012.0,NUTS,2010,UKD,1,8
1108,2012.0,NUTS,2010,UKD3,2,7
1109,2012.0,NUTS,2010,UKD31,3,7
1110,2012.0,NUTS,2010,UKD7,2,1
1111,2012.0,NUTS,2010,UKD72,3,1
1112,2012.0,NUTS,2010,UKE,1,8
1113,2012.0,NUTS,2010,UKE2,2,4
1114,2012.0,NUTS,2010,UKE21,3,4
1115,2012.0,NUTS,2010,UKE3,2,4
1116,2012.0,NUTS,2010,UKE32,3,4
1117,2012.0,NUTS,2010,UKF,1,7
1118,2012.0,NUTS,2010,UKF1,2,5
1119,2012.0,NUTS,2010,UKF14,3,5
1120,2012.0,NUTS,2010,UKF2,2,2
1121,2012.0,NUTS,2010,UKF21,3,2
1122,2012.0,NUTS,2010,UKG,1,6
1123,2012.0,NUTS,2010,UKG1,2,2
1124,2012.0,NUTS,2010,UKG13,3,2
1125,2012.0,NUTS,2010,UKG2,2,1
1126,2012.0,NUTS,2010,UKG24,3,1
1127,2012.0,NUTS,2010,UKG3,2,3
1128,2012.0,NUTS,2010,UKG31,3,3
1129,2012.0,NUTS,2010,UKH,1,27
1130,2012.0,NUTS,2010,UKH1,2,25
1131,2012.0,NUTS,2010,UKH12,3,25
1132,2012.0,NUTS,2010,UKH2,2,2
1133,2012.0,NUTS,2010,UKH23,3,2
1134,2012.0,NUTS,2010,UKI,1,23
1135,2012.0,NUTS,2010,UKI1,2,21
1136,2012.0,NUTS,2010,UKI11,3,17
1137,2012.0,NUTS,2010,UKI12,3,4
1138,2012.0,NUTS,2010,UKI2,2,2
1139,2012.0,NUTS,2010,UKI23,3,2
1140,2012.0,NUTS,2010,UKJ,1,33
1141,2012.0,NUTS,2010,UKJ1,2,16
1142,2012.0,NUTS,2010,UKJ14,3,16
1143,2012.0,NUTS,2010,UKJ2,2,11
1144,2012.0,NUTS,2010,UKJ21,3,1
1145,2012.0,NUTS,2010,UKJ23,3,10
1146,2012.0,NUTS,2010,UKJ3,2,6
1147,2012.0,NUTS,2010,UKJ32,3,6
1148,2012.0,NUTS,2010,UKK,1,16
1149,2012.0,NUTS,2010,UKK1,2,15
1150,2012.0,NUTS,2010,UKK11,3,3
1151,2012.0,NUTS,2010,UKK12,3,10
1152,2012.0,NUTS,2010,UKK14,3,2
1153,2012.0,NUTS,2010,UKK4,2,1
1154,2012.0,NUTS,2010,UKK43,3,1
1155,2012.0,NUTS,2010,UKL,1,5
1156,2012.0,NUTS,2010,UKL1,2,5
1157,2012.0,NUTS,2010,UKL14,3,4
1158,2012.0,NUTS,2010,UKL18,3,1
1159,2012.0,NUTS,2010,UKM,1,21
1160,2012.0,NUTS,2010,UKM2,2,17
1161,2012.0,NUTS,2010,UKM25,3,16
1162,2012.0,NUTS,2010,UKM27,3,1
1163,2012.0,NUTS,2010,UKM3,2,4
1164,2012.0,NUTS,2010,UKM34,3,4
1165,2012.0,NUTS,2010,UKN,1,3
1166,2012.0,NUTS,2010,UKN0,2,3
1167,2012.0,NUTS,2010,UKN01,3,3
1168,2013.0,NUTS,2013,AT,0,23
1169,2013.0,NUTS,2013,AT1,1,20
1170,2013.0,NUTS,2013,AT12,2,4
1171,2013.0,NUTS,2013,AT126,3,4
1172,2013.0,NUTS,2013,AT13,2,16
1173,2013.0,NUTS,2013,AT130,3,16
1174,2013.0,NUTS,2013,AT3,1,3
1175,2013.0,NUTS,2013,AT33,2,3
1176,2013.0,NUTS,2013,AT332,3,3
1177,2013.0,NUTS,2013,BE,0,43
1178,2013.0,NUTS,2013,BE1,1,24
1179,2013.0,NUTS,2013,BE10,2,24
1180,2013.0,NUTS,2013,BE100,3,24
1181,2013.0,NUTS,2013,BE2,1,5
1182,2013.0,NUTS,2013,BE23,2,5
1183,2013.0,NUTS,2013,BE234,3,5
1184,2013.0,NUTS,2013,BE3,1,14
1185,2013.0,NUTS,2013,BE31,2,4
1186,2013.0,NUTS,2013,BE310,3,4
1187,2013.0,NUTS,2013,BE32,2,3
1188,2013.0,NUTS,2013,BE323,3,3
1189,2013.0,NUTS,2013,BE33,2,7
1190,2013.0,NUTS,2013,BE332,3,7
1191,2013.0,NUTS,2013,BG,0,2
1192,2013.0,NUTS,2013,BG4,1,2
