,year,region_type,region_year_spec,region_id,region_level,policy_fund_amount
1122,2016,NUTS,2016,PT15,2,117500.0
1123,2016,NUTS,2016,PT150,3,117500.0
1124,2016,NUTS,2016,PT16,2,1885455.0
1125,2016,NUTS,2016,PT16B,3,165375.0
1126,2016,NUTS,2016,PT16D,3,1206230.0
1127,2016,NUTS,2016,PT16E,3,409250.0
1128,2016,NUTS,2016,PT16F,3,104600.0
1129,2016,NUTS,2016,PT17,2,7396164.48
1130,2016,NUTS,2016,PT170,3,7396164.48
1131,2016,NUTS,2016,PT3,1,1724152.88
1132,2016,NUTS,2016,PT30,2,1724152.88
1133,2016,NUTS,2016,PT300,3,1724152.88
1134,2016,NUTS,2016,RO,0,1588173.25
1135,2016,NUTS,2016,RO1,1,682938.25
1136,2016,NUTS,2016,RO11,2,476127.0
1137,2016,NUTS,2016,RO113,3,476127.0
1138,2016,NUTS,2016,RO12,2,206811.25
1139,2016,NUTS,2016,RO121,3,180656.25
1140,2016,NUTS,2016,RO122,3,26155.0
1141,2016,NUTS,2016,RO2,1,54750.0
1142,2016,NUTS,2016,RO22,2,54750.0
1143,2016,NUTS,2016,RO225,3,54750.0
1144,2016,NUTS,2016,RO3,1,850485.0
1145,2016,NUTS,2016,RO32,2,850485.0
1146,2016,NUTS,2016,RO321,3,803885.0
1147,2016,NUTS,2016,RO322,3,46600.0
1148,2016,NUTS,2016,SE,0,20175802.4
1149,2016,NUTS,2016,SE1,1,12413400.05
1150,2016,NUTS,2016,SE11,2,9609118.0
1151,2016,NUTS,2016,SE110,3,9609118.0
1152,2016,NUTS,2016,SE12,2,2804282.05
1153,2016,NUTS,2016,SE121,3,2002371.25
1154,2016,NUTS,2016,SE122,3,801910.8
1155,2016,NUTS,2016,SE2,1,5057882.97
1156,2016,NUTS,2016,SE22,2,3894795.47
1157,2016,NUTS,2016,SE221,3,790977.96
1158,2016,NUTS,2016,SE224,3,3103817.51
1159,2016,NUTS,2016,SE23,2,1163087.5
1160,2016,NUTS,2016,SE232,3,1163087.5
1161,2016,NUTS,2016,SE3,1,2704519.38
1162,2016,NUTS,2016,SE31,2,181300.0
1163,2016,NUTS,2016,SE311,3,181300.0
1164,2016,NUTS,2016,SE33,2,2523219.38
1165,2016,NUTS,2016,SE331,3,2523219.38
1166,2016,NUTS,2016,SI,0,2815373.79
1167,2016,NUTS,2016,SI0,1,2815373.79
1168,2016,NUTS,2016,SI03,2,776591.25
1169,2016,NUTS,2016,SI031,3,100443.75
1170,2016,NUTS,2016,SI032,3,534197.5
1171,2016,NUTS,2016,SI034,3,141950.0
1172,2016,NUTS,2016,SI04,2,2038782.54
1173,2016,NUTS,2016,SI041,3,1837236.7
1174,2016,NUTS,2016,SI042,3,201545.84
1175,2016,NUTS,2016,SK,0,2795024.62
1176,2016,NUTS,2016,SK0,1,2795024.62
1177,2016,NUTS,2016,SK01,2,1282843.96
1178,2016,NUTS,2016,SK010,3,1282843.96
1179,2016,NUTS,2016,SK03,2,461367.32
1180,2016,NUTS,2016,SK031,3,268397.32
1181,2016,NUTS,2016,SK032,3,192970.0
1182,2016,NUTS,2016,SK04,2,1050813.34
1183,2016,NUTS,2016,SK042,3,1050813.34
1184,2016,NUTS,2016,UK,0,36193171.95
1185,2016,NUTS,2016,UKC,1,103000.0
1186,2016,NUTS,2016,UKC2,2,103000.0
1187,2016,NUTS,2016,UKC22,3,103000.0
1188,2016,NUTS,2016,UKD,1,1915124.81
1189,2016,NUTS,2016,UKD3,2,663798.71
1190,2016,NUTS,2016,UKD33,3,663798.71
1191,2016,NUTS,2016,UKD4,2,1251326.1
1192,2016,NUTS,2016,UKD44,3,1251326.1
1193,2016,NUTS,2016,UKE,1,1140985.0
1194,2016,NUTS,2016,UKE3,2,135937.5
1195,2016,NUTS,2016,UKE32,3,135937.5
1196,2016,NUTS,2016,UKE4,2,1005047.5
1197,2016,NUTS,2016,UKE41,3,100000.0
1198,2016,NUTS,2016,UKE42,3,593047.5
1199,2016,NUTS,2016,UKE44,3,312000.0
1200,2016,NUTS,2016,UKF,1,708267.3
1201,2016,NUTS,2016,UKF2,2,708267.3
1202,2016,NUTS,2016,UKF21,3,656392.3
1203,2016,NUTS,2016,UKF24,3,51875.0
1204,2016,NUTS,2016,UKG,1,1910902.11
1205,2016,NUTS,2016,UKG1,2,439103.75
1206,2016,NUTS,2016,UKG13,3,439103.75
1207,2016,NUTS,2016,UKG3,2,1471798.36
1208,2016,NUTS,2016,UKG31,3,696870.86
1209,2016,NUTS,2016,UKG33,3,774927.5
1210,2016,NUTS,2016,UKH,1,2941390.1
1211,2016,NUTS,2016,UKH1,2,2109753.51
1212,2016,NUTS,2016,UKH12,3,365966.16
1213,2016,NUTS,2016,UKH17,3,1743787.35
1214,2016,NUTS,2016,UKH3,2,831636.59
1215,2016,NUTS,2016,UKH31,3,113248.75
1216,2016,NUTS,2016,UKH34,3,141556.79
1217,2016,NUTS,2016,UKH36,3,576831.05
1218,2016,NUTS,2016,UKI,1,17854529.33
1219,2016,NUTS,2016,UKI3,2,14702526.81
1220,2016,NUTS,2016,UKI31,3,11632992.32
1221,2016,NUTS,2016,UKI32,3,3069534.49
1222,2016,NUTS,2016,UKI4,2,2660230.0
1223,2016,NUTS,2016,UKI42,3,555737.5
1224,2016,NUTS,2016,UKI43,3,107662.5
1225,2016,NUTS,2016,UKI44,3,1996830.0
1226,2016,NUTS,2016,UKI7,2,491772.52
1227,2016,NUTS,2016,UKI71,3,441772.52
1228,2016,NUTS,2016,UKI74,3,50000.0
1229,2016,NUTS,2016,UKJ,1,5008500.98
1230,2016,NUTS,2016,UKJ1,2,2797408.49
1231,2016,NUTS,2016,UKJ11,3,1869744.74
1232,2016,NUTS,2016,UKJ12,3,897663.75
1233,2016,NUTS,2016,UKJ13,3,30000.0
1234,2016,NUTS,2016,UKJ2,2,1207150.0
1235,2016,NUTS,2016,UKJ25,3,1207150.0
1236,2016,NUTS,2016,UKJ3,2,817317.49
1237,2016,NUTS,2016,UKJ32,3,817317.49
1238,2016,NUTS,2016,UKJ4,2,186625.0
1239,2016,NUTS,2016,UKJ44,3,186625.0
1240,2016,NUTS,2016,UKK,1,323884.52
1241,2016,NUTS,2016,UKK1,2,160670.23
1242,2016,NUTS,2016,UKK11,3,69375.0
1243,2016,NUTS,2016,UKK12,3,91295.23
1244,2016,NUTS,2016,UKK4,2,163214.29
1245,2016,NUTS,2016,UKK43,3,163214.29
1246,2016,NUTS,2016,UKM,1,2961512.3
1247,2016,NUTS,2016,UKM5,2,388277.5
1248,2016,NUTS,2016,UKM50,3,388277.5
1249,2016,NUTS,2016,UKM7,2,1362469.8
1250,2016,NUTS,2016,UKM75,3,1362469.8
1251,2016,NUTS,2016,UKM8,2,1210765.0
1252,2016,NUTS,2016,UKM82,3,1197265.0
1253,2016,NUTS,2016,UKM83,3,13500.0
1254,2016,NUTS,2016,UKN,1,1325075.5
1255,2016,NUTS,2016,UKN0,2,1325075.5
1256,2016,NUTS,2016,UKN06,3,483978.0
1257,2016,NUTS,2016,UKN11,3,33127.5
1258,2016,NUTS,2016,UKN12,3,807970.0
1259,2017,NUTS,2016,AT,0,14702131.87
1260,2017,NUTS,2016,AT1,1,11155876.87
1261,2017,NUTS,2016,AT12,2,1980750.0
1262,2017,NUTS,2016,AT122,3,100000.0
1263,2017,NUTS,2016,AT126,3,9000.0
1264,2017,NUTS,2016,AT127,3,1871750.0
1265,2017,NUTS,2016,AT13,2,9175126.87
1266,2017,NUTS,2016,AT130,3,9175126.87
1267,2017,NUTS,2016,AT2,1,2818822.0
1268,2017,NUTS,2016,AT22,2,2818822.0
1269,2017,NUTS,2016,AT221,3,2719109.5
1270,2017,NUTS,2016,AT223,3,99712.5
1271,2017,NUTS,2016,AT3,1,727433.0
1272,2017,NUTS,2016,AT31,2,345937.5
1273,2017,NUTS,2016,AT312,3,63138.38
1274,2017,NUTS,2016,AT314,3,123375.0
1275,2017,NUTS,2016,AT315,3,159424.12
1276,2017,NUTS,2016,AT32,2,49495.5
1277,2017,NUTS,2016,AT322,3,21370.5
1278,2017,NUTS,2016,AT323,3,28125.0
1279,2017,NUTS,2016,AT33,2,332000.0
1280,2017,NUTS,2016,AT332,3,332000.0
1281,2017,NUTS,2016,BE,0,24689210.03
1282,2017,NUTS,2016,BE1,1,14289340.38
1283,2017,NUTS,2016,BE10,2,14289340.38
1284,2017,NUTS,2016,BE100,3,14289340.38
1285,2017,NUTS,2016,BE2,1,8289222.95
1286,2017,NUTS,2016,BE21,2,2754876.25
1287,2017,NUTS,2016,BE211,3,1903666.25
1288,2017,NUTS,2016,BE213,3,851210.0
1289,2017,NUTS,2016,BE22,2,798250.0
1290,2017,NUTS,2016,BE221,3,798250.0
1291,2017,NUTS,2016,BE23,2,834871.25
1292,2017,NUTS,2016,BE234,3,834871.25
1293,2017,NUTS,2016,BE24,2,3537812.95
1294,2017,NUTS,2016,BE241,3,474750.0
1295,2017,NUTS,2016,BE242,3,3063062.95
1296,2017,NUTS,2016,BE25,2,363412.5
1297,2017,NUTS,2016,BE255,3,363412.5
1298,2017,NUTS,2016,BE3,1,2110646.7
1299,2017,NUTS,2016,BE31,2,2110646.7
1300,2017,NUTS,2016,BE310,3,2110646.7
1301,2017,NUTS,2016,BG,0,154625.0
1302,2017,NUTS,2016,BG3,1,86500.0
1303,2017,NUTS,2016,BG32,2,86500.0
1304,2017,NUTS,2016,BG322,3,86500.0
1305,2017,NUTS,2016,BG4,1,68125.0
1306,2017,NUTS,2016,BG41,2,68125.0
1307,2017,NUTS,2016,BG411,3,68125.0
1308,2017,NUTS,2016,CY,0,695173.75
1309,2017,NUTS,2016,CY0,1,695173.75
1310,2017,NUTS,2016,CY00,2,695173.75
1311,2017,NUTS,2016,CY000,3,695173.75
1312,2017,NUTS,2016,CZ,0,2564520.77
1313,2017,NUTS,2016,CZ0,1,2564520.77
1314,2017,NUTS,2016,CZ01,2,1248234.98
1315,2017,NUTS,2016,CZ010,3,1248234.98
1316,2017,NUTS,2016,CZ02,2,190350.0
1317,2017,NUTS,2016,CZ020,3,190350.0
1318,2017,NUTS,2016,CZ03,2,490050.0
1319,2017,NUTS,2016,CZ032,3,490050.0
1320,2017,NUTS,2016,CZ04,2,326875.0
1321,2017,NUTS,2016,CZ042,3,326875.0
1322,2017,NUTS,2016,CZ06,2,181760.79
1323,2017,NUTS,2016,CZ064,3,181760.79
1324,2017,NUTS,2016,CZ07,2,55500.0
1325,2017,NUTS,2016,CZ072,3,55500.0
1326,2017,NUTS,2016,CZ08,2,71750.0
1327,2017,NUTS,2016,CZ080,3,71750.0
1328,2017,NUTS,2016,DE,0,40139335.23
1329,2017,NUTS,2016,DE1,1,5581029.01
1330,2017,NUTS,2016,DE11,2,1478803.53
1331,2017,NUTS,2016,DE111,3,1079724.77
1332,2017,NUTS,2016,DE113,3,50015.88
1333,2017,NUTS,2016,DE115,3,349062.88
1334,2017,NUTS,2016,DE12,2,1893716.48
1335,2017,NUTS,2016,DE122,3,482875.0
1336,2017,NUTS,2016,DE125,3,629466.48
1337,2017,NUTS,2016,DE128,3,781375.0
1338,2017,NUTS,2016,DE13,2,2208509.0
1339,2017,NUTS,2016,DE131,3,1869009.0
1340,2017,NUTS,2016,DE138,3,339500.0
1341,2017,NUTS,2016,DE2,1,4992270.04
1342,2017,NUTS,2016,DE21,2,4399270.04
1343,2017,NUTS,2016,DE212,3,4141526.29
1344,2017,NUTS,2016,DE21H,3,257743.75
1345,2017,NUTS,2016,DE22,2,108000.0
1346,2017,NUTS,2016,DE221,3,108000.0
1347,2017,NUTS,2016,DE23,2,485000.0
1348,2017,NUTS,2016,DE239,3,485000.0
1349,2017,NUTS,2016,DE3,1,6372493.26
1350,2017,NUTS,2016,DE30,2,6372493.26
1351,2017,NUTS,2016,DE300,3,6372493.26
1352,2017,NUTS,2016,DE4,1,1539776.25
1353,2017,NUTS,2016,DE40,2,1539776.25
1354,2017,NUTS,2016,DE404,3,850776.25
1355,2017,NUTS,2016,DE405,3,544750.0
1356,2017,NUTS,2016,DE40E,3,144250.0
1357,2017,NUTS,2016,DE5,1,623091.25
1358,2017,NUTS,2016,DE50,2,623091.25
1359,2017,NUTS,2016,DE501,3,623091.25
1360,2017,NUTS,2016,DE6,1,1416378.75
1361,2017,NUTS,2016,DE60,2,1416378.75
1362,2017,NUTS,2016,DE600,3,1416378.75
1363,2017,NUTS,2016,DE7,1,1797619.44
1364,2017,NUTS,2016,DE71,2,1350354.44
1365,2017,NUTS,2016,DE711,3,50000.0
1366,2017,NUTS,2016,DE712,3,660862.44
1367,2017,NUTS,2016,DE714,3,134650.0
1368,2017,NUTS,2016,DE71A,3,504842.0
1369,2017,NUTS,2016,DE72,2,447265.0
1370,2017,NUTS,2016,DE723,3,447265.0
1371,2017,NUTS,2016,DE8,1,42303.75
1372,2017,NUTS,2016,DE80,2,42303.75
1373,2017,NUTS,2016,DE803,3,42303.75
1374,2017,NUTS,2016,DE9,1,1201453.8
1375,2017,NUTS,2016,DE91,2,583526.25
1376,2017,NUTS,2016,DE913,3,81718.75
1377,2017,NUTS,2016,DE91C,3,501807.5
1378,2017,NUTS,2016,DE92,2,81936.75
1379,2017,NUTS,2016,DE929,3,81936.75
1380,2017,NUTS,2016,DE93,2,159460.8
1381,2017,NUTS,2016,DE935,3,159460.8
1382,2017,NUTS,2016,DE94,2,376530.0
1383,2017,NUTS,2016,DE943,3,376530.0
1384,2017,NUTS,2016,DEA,1,7622669.63
1385,2017,NUTS,2016,DEA1,2,932912.5
1386,2017,NUTS,2016,DEA13,3,350812.5
1387,2017,NUTS,2016,DEA1A,3,582100.0
1388,2017,NUTS,2016,DEA2,2,6689757.13
1389,2017,NUTS,2016,DEA22,3,1548747.06
1390,2017,NUTS,2016,DEA23,3,1739817.41
1391,2017,NUTS,2016,DEA26,3,155376.25
1392,2017,NUTS,2016,DEA2C,3,3206076.12
1393,2017,NUTS,2016,DEA2D,3,39740.29
1394,2017,NUTS,2016,DEB,1,1560262.5
1395,2017,NUTS,2016,DEB2,2,574125.0
1396,2017,NUTS,2016,DEB21,3,574125.0
1397,2017,NUTS,2016,DEB3,2,986137.5
1398,2017,NUTS,2016,DEB32,3,460500.0
1399,2017,NUTS,2016,DEB3J,3,525637.5
1400,2017,NUTS,2016,DEC,1,1140869.5
1401,2017,NUTS,2016,DEC0,2,1140869.5
1402,2017,NUTS,2016,DEC01,3,610875.0
1403,2017,NUTS,2016,DEC06,3,529994.5
1404,2017,NUTS,2016,DED,1,5018088.84
1405,2017,NUTS,2016,DED2,2,4100334.63
1406,2017,NUTS,2016,DED21,3,4100334.63
1407,2017,NUTS,2016,DED5,2,917754.21
1408,2017,NUTS,2016,DED51,3,917754.21
1409,2017,NUTS,2016,DEE,1,732596.25
1410,2017,NUTS,2016,DEE0,2,732596.25
1411,2017,NUTS,2016,DEE02,3,732596.25
1412,2017,NUTS,2016,DEF,1,498432.96
1413,2017,NUTS,2016,DEF0,2,498432.96
1414,2017,NUTS,2016,DEF01,3,498432.96
1415,2017,NUTS,2016,DK,0,6706565.45
1416,2017,NUTS,2016,DK0,1,6706565.45
1417,2017,NUTS,2016,DK01,2,3085077.08
1418,2017,NUTS,2016,DK011,3,1514851.25
1419,2017,NUTS,2016,DK012,3,1570225.83
1420,2017,NUTS,2016,DK02,2,719616.25
1421,2017,NUTS,2016,DK021,3,719616.25
1422,2017,NUTS,2016,DK04,2,620636.48
1423,2017,NUTS,2016,DK042,3,620636.48
1424,2017,NUTS,2016,DK05,2,2281235.64
1425,2017,NUTS,2016,DK050,3,2281235.64
1426,2017,NUTS,2016,EE,0,3589480.99
1427,2017,NUTS,2016,EE0,1,3589480.99
1428,2017,NUTS,2016,EE00,2,3589480.99
1429,2017,NUTS,2016,EE001,3,2460696.52
1430,2017,NUTS,2016,EE008,3,1128784.47
1431,2017,NUTS,2016,ES,0,26995837.23
1432,2017,NUTS,2016,ES1,1,319750.0
1433,2017,NUTS,2016,ES11,2,319750.0
1434,2017,NUTS,2016,ES114,3,319750.0
1435,2017,NUTS,2016,ES2,1,3294194.03
1436,2017,NUTS,2016,ES21,2,298850.0
1437,2017,NUTS,2016,ES212,3,80375.0
1438,2017,NUTS,2016,ES213,3,218475.0
1439,2017,NUTS,2016,ES22,2,2825375.88
1440,2017,NUTS,2016,ES220,3,2825375.88
1441,2017,NUTS,2016,ES24,2,169968.15
1442,2017,NUTS,2016,ES243,3,169968.15
1443,2017,NUTS,2016,ES3,1,8122544.53
1444,2017,NUTS,2016,ES30,2,8122544.53
1445,2017,NUTS,2016,ES300,3,8122544.53
1446,2017,NUTS,2016,ES4,1,2786618.43
1447,2017,NUTS,2016,ES41,2,2580532.18
1448,2017,NUTS,2016,ES412,3,122600.0
1449,2017,NUTS,2016,ES418,3,2457932.18
1450,2017,NUTS,2016,ES42,2,206086.25
1451,2017,NUTS,2016,ES422,3,206086.25
1452,2017,NUTS,2016,ES5,1,10690982.73
1453,2017,NUTS,2016,ES51,2,3428412.61
1454,2017,NUTS,2016,ES511,3,2797298.82
1455,2017,NUTS,2016,ES514,3,631113.79
1456,2017,NUTS,2016,ES52,2,7068016.37
1457,2017,NUTS,2016,ES522,3,788218.75
1458,2017,NUTS,2016,ES523,3,6279797.62
1459,2017,NUTS,2016,ES53,2,194553.75
1460,2017,NUTS,2016,ES532,3,194553.75
1461,2017,NUTS,2016,ES6,1,396000.0
1462,2017,NUTS,2016,ES61,2,396000.0
1463,2017,NUTS,2016,ES617,3,324000.0
1464,2017,NUTS,2016,ES618,3,72000.0
1465,2017,NUTS,2016,ES7,1,1385747.51
1466,2017,NUTS,2016,ES70,2,1385747.51
1467,2017,NUTS,2016,ES705,3,932976.26
1468,2017,NUTS,2016,ES709,3,452771.25
1469,2017,NUTS,2016,FI,0,14269176.86
1470,2017,NUTS,2016,FI1,1,14269176.86
1471,2017,NUTS,2016,FI19,2,5645051.88
1472,2017,NUTS,2016,FI193,3,151875.0
1473,2017,NUTS,2016,FI195,3,538987.5
1474,2017,NUTS,2016,FI197,3,4954189.38
1475,2017,NUTS,2016,FI1B,2,6534973.48
1476,2017,NUTS,2016,FI1B1,3,6534973.48
1477,2017,NUTS,2016,FI1C,2,632972.5
1478,2017,NUTS,2016,FI1C1,3,497347.5
1479,2017,NUTS,2016,FI1C3,3,135625.0
1480,2017,NUTS,2016,FI1D,2,1456179.0
1481,2017,NUTS,2016,FI1D2,3,1456179.0
1482,2017,NUTS,2016,FR,0,25397932.53
1483,2017,NUTS,2016,FR1,1,17261504.74
1484,2017,NUTS,2016,FR10,2,17261504.74
1485,2017,NUTS,2016,FR101,3,12066548.04
1486,2017,NUTS,2016,FR102,3,630528.75
1487,2017,NUTS,2016,FR103,3,525751.2
1488,2017,NUTS,2016,FR104,3,97500.0
1489,2017,NUTS,2016,FR105,3,3626521.75
1490,2017,NUTS,2016,FR106,3,283155.0
1491,2017,NUTS,2016,FR107,3,31500.0
1492,2017,NUTS,2016,FRC,1,141856.25
1493,2017,NUTS,2016,FRC2,2,141856.25
1494,2017,NUTS,2016,FRC21,3,141856.25
1495,2017,NUTS,2016,FRE,1,873937.5
1496,2017,NUTS,2016,FRE1,2,873937.5
1497,2017,NUTS,2016,FRE11,3,873937.5
1498,2017,NUTS,2016,FRF,1,99973.75
1499,2017,NUTS,2016,FRF1,2,99973.75
1500,2017,NUTS,2016,FRF11,3,99973.75
1501,2017,NUTS,2016,FRH,1,291787.5
1502,2017,NUTS,2016,FRH0,2,291787.5
1503,2017,NUTS,2016,FRH02,3,291787.5
1504,2017,NUTS,2016,FRI,1,295616.25
1505,2017,NUTS,2016,FRI1,2,295616.25
1506,2017,NUTS,2016,FRI12,3,148837.5
1507,2017,NUTS,2016,FRI15,3,146778.75
1508,2017,NUTS,2016,FRJ,1,1098944.0
1509,2017,NUTS,2016,FRJ2,2,1098944.0
1510,2017,NUTS,2016,FRJ23,3,1098944.0
1511,2017,NUTS,2016,FRK,1,1803902.5
1512,2017,NUTS,2016,FRK2,2,1803902.5
1513,2017,NUTS,2016,FRK24,3,298750.0
1514,2017,NUTS,2016,FRK26,3,1505152.5
1515,2017,NUTS,2016,FRL,1,3530410.04
1516,2017,NUTS,2016,FRL0,2,3530410.04
1517,2017,NUTS,2016,FRL03,3,1663754.04
1518,2017,NUTS,2016,FRL04,3,1866656.0
1519,2017,NUTS,2016,HR,0,197625.0
1520,2017,NUTS,2016,HR0,1,197625.0
1521,2017,NUTS,2016,HR03,2,50000.0
1522,2017,NUTS,2016,HR035,3,50000.0
1523,2017,NUTS,2016,HR04,2,147625.0
1524,2017,NUTS,2016,HR041,3,147625.0
1525,2017,NUTS,2016,HU,0,2877070.0
1526,2017,NUTS,2016,HU1,1,2053806.44
1527,2017,NUTS,2016,HU11,2,1924743.94
1528,2017,NUTS,2016,HU110,3,1924743.94
1529,2017,NUTS,2016,HU12,2,129062.5
1530,2017,NUTS,2016,HU120,3,129062.5
1531,2017,NUTS,2016,HU2,1,105000.0
1532,2017,NUTS,2016,HU21,2,105000.0
1533,2017,NUTS,2016,HU211,3,105000.0
1534,2017,NUTS,2016,HU3,1,718263.56
1535,2017,NUTS,2016,HU32,2,458981.06
1536,2017,NUTS,2016,HU321,3,285856.06
1537,2017,NUTS,2016,HU322,3,173125.0
1538,2017,NUTS,2016,HU33,2,259282.5
1539,2017,NUTS,2016,HU333,3,259282.5
1540,2017,NUTS,2016,IE,0,4839093.36
1541,2017,NUTS,2016,IE0,1,4839093.36
1542,2017,NUTS,2016,IE04,2,511250.0
1543,2017,NUTS,2016,IE042,3,511250.0
1544,2017,NUTS,2016,IE05,2,90100.0
1545,2017,NUTS,2016,IE053,3,90100.0
1546,2017,NUTS,2016,IE06,2,4237743.36
1547,2017,NUTS,2016,IE061,3,4237743.36
1548,2017,NUTS,2016,IT,0,37500581.99
1549,2017,NUTS,2016,ITC,1,9711854.91
1550,2017,NUTS,2016,ITC1,2,1000048.06
1551,2017,NUTS,2016,ITC11,3,1000048.06
1552,2017,NUTS,2016,ITC3,2,2604745.0
1553,2017,NUTS,2016,ITC33,3,2604745.0
1554,2017,NUTS,2016,ITC4,2,6107061.85
1555,2017,NUTS,2016,ITC49,3,2183237.5
1556,2017,NUTS,2016,ITC4B,3,92062.5
1557,2017,NUTS,2016,ITC4C,3,3831761.85
1558,2017,NUTS,2016,ITF,1,887452.5
1559,2017,NUTS,2016,ITF3,2,887452.5
1560,2017,NUTS,2016,ITF32,3,184502.5
1561,2017,NUTS,2016,ITF33,3,702950.0
1562,2017,NUTS,2016,ITG,1,212853.75
1563,2017,NUTS,2016,ITG1,2,126235.0
1564,2017,NUTS,2016,ITG12,3,126235.0
1565,2017,NUTS,2016,ITG2,2,86618.75
1566,2017,NUTS,2016,ITG27,3,86618.75
1567,2017,NUTS,2016,ITH,1,12811222.13
1568,2017,NUTS,2016,ITH1,2,1229845.0
1569,2017,NUTS,2016,ITH10,3,1229845.0
1570,2017,NUTS,2016,ITH2,2,2987370.71
1571,2017,NUTS,2016,ITH20,3,2987370.71
1572,2017,NUTS,2016,ITH3,2,2759537.4
1573,2017,NUTS,2016,ITH31,3,1098720.0
1574,2017,NUTS,2016,ITH35,3,1199566.6
1575,2017,NUTS,2016,ITH36,3,461250.8
1576,2017,NUTS,2016,ITH5,2,5834469.02
1577,2017,NUTS,2016,ITH53,3,192667.5
1578,2017,NUTS,2016,ITH54,3,317293.75
1579,2017,NUTS,2016,ITH55,3,4312482.77
1580,2017,NUTS,2016,ITH59,3,1012025.0
1581,2017,NUTS,2016,ITI,1,13877198.7
1582,2017,NUTS,2016,ITI1,2,4049289.25
1583,2017,NUTS,2016,ITI14,3,2681837.25
1584,2017,NUTS,2016,ITI15,3,276250.0
1585,2017,NUTS,2016,ITI16,3,315000.0
1586,2017,NUTS,2016,ITI17,3,776202.0
1587,2017,NUTS,2016,ITI3,2,458425.0
1588,2017,NUTS,2016,ITI32,3,350425.0
1589,2017,NUTS,2016,ITI33,3,108000.0
1590,2017,NUTS,2016,ITI4,2,9369484.45
1591,2017,NUTS,2016,ITI41,3,222228.75
1592,2017,NUTS,2016,ITI43,3,9147255.7
1593,2017,NUTS,2016,LT,0,910526.32
1594,2017,NUTS,2016,LT0,1,910526.32
1595,2017,NUTS,2016,LT01,2,663256.32
1596,2017,NUTS,2016,LT011,3,663256.32
1597,2017,NUTS,2016,LT02,2,247270.0
1598,2017,NUTS,2016,LT022,3,247270.0
1599,2017,NUTS,2016,LU,0,911233.56
1600,2017,NUTS,2016,LU0,1,911233.56
1601,2017,NUTS,2016,LU00,2,911233.56
1602,2017,NUTS,2016,LU000,3,911233.56
1603,2017,NUTS,2016,LV,0,1074831.02
1604,2017,NUTS,2016,LV0,1,1074831.02
1605,2017,NUTS,2016,LV00,2,1074831.02
1606,2017,NUTS,2016,LV006,3,967962.02
1607,2017,NUTS,2016,LV007,3,106869.0
1608,2017,NUTS,2016,NL,0,58323594.69
1609,2017,NUTS,2016,NL1,1,2042994.24
1610,2017,NUTS,2016,NL11,2,2042994.24
1611,2017,NUTS,2016,NL113,3,2042994.24
1612,2017,NUTS,2016,NL2,1,5612620.63
1613,2017,NUTS,2016,NL21,2,1154712.31
1614,2017,NUTS,2016,NL213,3,1154712.31
1615,2017,NUTS,2016,NL22,2,4457908.32
1616,2017,NUTS,2016,NL221,3,3807137.07
1617,2017,NUTS,2016,NL226,3,650771.25
1618,2017,NUTS,2016,NL3,1,41717601.65
1619,2017,NUTS,2016,NL31,2,12365316.65
1620,2017,NUTS,2016,NL310,3,12365316.65
1621,2017,NUTS,2016,NL32,2,7550367.92
1622,2017,NUTS,2016,NL321,3,6210.0
1623,2017,NUTS,2016,NL329,3,7544157.92
1624,2017,NUTS,2016,NL33,2,21801917.08
1625,2017,NUTS,2016,NL332,3,7037377.33
1626,2017,NUTS,2016,NL333,3,7270882.9
1627,2017,NUTS,2016,NL337,3,3080084.85
1628,2017,NUTS,2016,NL33C,3,4413572.0
1629,2017,NUTS,2016,NL4,1,8950378.17
1630,2017,NUTS,2016,NL41,2,8279040.88
1631,2017,NUTS,2016,NL411,3,256967.5
1632,2017,NUTS,2016,NL412,3,2495193.5
1633,2017,NUTS,2016,NL414,3,5526879.88
1634,2017,NUTS,2016,NL42,2,671337.29
1635,2017,NUTS,2016,NL423,3,671337.29
1636,2017,NUTS,2016,PL,0,3605906.19
1637,2017,NUTS,2016,PL2,1,298199.94
1638,2017,NUTS,2016,PL21,2,298199.94
1639,2017,NUTS,2016,PL213,3,298199.94
1640,2017,NUTS,2016,PL4,1,683350.0
1641,2017,NUTS,2016,PL41,2,683350.0
1642,2017,NUTS,2016,PL415,3,683350.0
1643,2017,NUTS,2016,PL5,1,1786257.5
1644,2017,NUTS,2016,PL51,2,1786257.5
1645,2017,NUTS,2016,PL514,3,1786257.5
1646,2017,NUTS,2016,PL9,1,838098.75
1647,2017,NUTS,2016,PL91,2,838098.75
1648,2017,NUTS,2016,PL911,3,838098.75
1649,2017,NUTS,2016,PT,0,2264518.85
1650,2017,NUTS,2016,PT1,1,2264518.85
1651,2017,NUTS,2016,PT11,2,167650.0
1652,2017,NUTS,2016,PT119,3,126375.0
1653,2017,NUTS,2016,PT11A,3,41275.0
1654,2017,NUTS,2016,PT16,2,648487.5
1655,2017,NUTS,2016,PT16D,3,484900.0
1656,2017,NUTS,2016,PT16E,3,163587.5
1657,2017,NUTS,2016,PT17,2,1448381.35
1658,2017,NUTS,2016,PT170,3,1448381.35
1659,2017,NUTS,2016,RO,0,1377241.04
1660,2017,NUTS,2016,RO1,1,133065.0
1661,2017,NUTS,2016,RO12,2,133065.0
1662,2017,NUTS,2016,RO121,3,133065.0
1663,2017,NUTS,2016,RO2,1,121250.0
