year,region_type,region_year_spec,region_id,region_level,products_fund_amount
2019,NUTS,2016,BE2,1,13886513.13
2019,NUTS,2016,BE21,2,3665794.25
2019,NUTS,2016,BE211,3,1276300.5
2019,NUTS,2016,BE212,3,298797.5
2019,NUTS,2016,BE213,3,2090696.25
2019,NUTS,2016,BE23,2,1510422.0
2019,NUTS,2016,BE234,3,1510422.0
2019,NUTS,2016,BE24,2,8710296.88
2019,NUTS,2016,BE241,3,1978164.75
2019,NUTS,2016,BE242,3,6732132.13
2019,NUTS,2016,BE3,1,769000.0
2019,NUTS,2016,BE31,2,496875.0
2019,NUTS,2016,BE310,3,496875.0
2019,NUTS,2016,BE35,2,272125.0
2019,NUTS,2016,BE352,3,272125.0
2019,NUTS,2016,BG,0,239125.0
2019,NUTS,2016,BG4,1,239125.0
2019,NUTS,2016,BG41,2,239125.0
2019,NUTS,2016,BG411,3,239125.0
2019,NUTS,2016,CZ,0,933775.0
2019,NUTS,2016,CZ0,1,933775.0
2019,NUTS,2016,CZ01,2,316662.5
2019,NUTS,2016,CZ010,3,316662.5
2019,NUTS,2016,CZ06,2,112500.0
2019,NUTS,2016,CZ064,3,112500.0
2019,NUTS,2016,CZ07,2,504612.5
2019,NUTS,2016,CZ072,3,504612.5
2019,NUTS,2016,DE,0,54646471.83
2019,NUTS,2016,DE1,1,12115677.94
2019,NUTS,2016,DE11,2,3387967.5
2019,NUTS,2016,DE111,3,2419300.0
2019,NUTS,2016,DE113,3,521000.0
2019,NUTS,2016,DE115,3,254667.5
2019,NUTS,2016,DE119,3,193000.0
2019,NUTS,2016,DE12,2,6161695.05
2019,NUTS,2016,DE122,3,3147133.8
2019,NUTS,2016,DE123,3,184842.5
2019,NUTS,2016,DE125,3,97500.0
2019,NUTS,2016,DE129,3,2088000.0
2019,NUTS,2016,DE12B,3,644218.75
2019,NUTS,2016,DE13,2,1449945.4
2019,NUTS,2016,DE131,3,210657.0
2019,NUTS,2016,DE138,3,1051913.4
2019,NUTS,2016,DE139,3,187375.0
2019,NUTS,2016,DE14,2,1116069.99
2019,NUTS,2016,DE144,3,505576.8
2019,NUTS,2016,DE147,3,301396.63
2019,NUTS,2016,DE149,3,309096.56
2019,NUTS,2016,DE2,1,20465071.32
2019,NUTS,2016,DE21,2,18293978.13
2019,NUTS,2016,DE212,3,13965736.5
2019,NUTS,2016,DE218,3,105350.0
2019,NUTS,2016,DE21C,3,252788.4
2019,NUTS,2016,DE21E,3,46457.73
2019,NUTS,2016,DE21H,3,3923645.5
2019,NUTS,2016,DE22,2,297451.0
2019,NUTS,2016,DE22A,3,297451.0
2019,NUTS,2016,DE23,2,474250.0
2019,NUTS,2016,DE232,3,474250.0
2019,NUTS,2016,DE25,2,1021997.81
2019,NUTS,2016,DE254,3,806004.06
2019,NUTS,2016,DE257,3,215993.75
2019,NUTS,2016,DE27,2,377394.38
2019,NUTS,2016,DE27D,3,377394.38
2019,NUTS,2016,DE3,1,3293184.53
2019,NUTS,2016,DE30,2,3293184.53
2019,NUTS,2016,DE300,3,3293184.53
2019,NUTS,2016,DE4,1,128250.0
2019,NUTS,2016,DE40,2,128250.0
2019,NUTS,2016,DE408,3,128250.0
2019,NUTS,2016,DE5,1,1712328.75
2019,NUTS,2016,DE50,2,1712328.75
2019,NUTS,2016,DE501,3,1309850.0
2019,NUTS,2016,DE502,3,402478.75
2019,NUTS,2016,DE6,1,1791562.5
2019,NUTS,2016,DE60,2,1791562.5
2019,NUTS,2016,DE600,3,1791562.5
2019,NUTS,2016,DE7,1,1007400.0
2019,NUTS,2016,DE71,2,1007400.0
2019,NUTS,2016,DE712,3,746350.0
2019,NUTS,2016,DE716,3,185625.0
2019,NUTS,2016,DE71D,3,75425.0
2019,NUTS,2016,DE8,1,188562.5
2019,NUTS,2016,DE80,2,188562.5
2019,NUTS,2016,DE803,3,188562.5
2019,NUTS,2016,DE9,1,2033945.61
2019,NUTS,2016,DE92,2,1602445.61
2019,NUTS,2016,DE923,3,1147962.5
2019,NUTS,2016,DE929,3,454483.11
2019,NUTS,2016,DE94,2,431500.0
2019,NUTS,2016,DE943,3,431500.0
2019,NUTS,2016,DEA,1,4730803.5
2019,NUTS,2016,DEA1,2,728292.25
2019,NUTS,2016,DEA13,3,728292.25
2019,NUTS,2016,DEA2,2,3579948.75
2019,NUTS,2016,DEA23,3,1883354.25
2019,NUTS,2016,DEA26,3,782957.0
2019,NUTS,2016,DEA2C,3,327512.5
2019,NUTS,2016,DEA2D,3,586125.0
2019,NUTS,2016,DEA4,2,172625.0
2019,NUTS,2016,DEA47,3,172625.0
2019,NUTS,2016,DEA5,2,249937.5
2019,NUTS,2016,DEA52,3,249937.5
2019,NUTS,2016,DEB,1,1233894.8
2019,NUTS,2016,DEB2,2,581250.0
2019,NUTS,2016,DEB22,3,452500.0
2019,NUTS,2016,DEB25,3,128750.0
2019,NUTS,2016,DEB3,2,652644.8
2019,NUTS,2016,DEB32,3,357725.0
2019,NUTS,2016,DEB3J,3,294919.8
2019,NUTS,2016,DED,1,5401621.63
2019,NUTS,2016,DED2,2,4145827.44
2019,NUTS,2016,DED21,3,4145827.44
2019,NUTS,2016,DED4,2,1115794.19
2019,NUTS,2016,DED41,3,927806.69
2019,NUTS,2016,DED43,3,187987.5
2019,NUTS,2016,DED5,2,140000.0
2019,NUTS,2016,DED51,3,140000.0
2019,NUTS,2016,DEG,1,544168.75
2019,NUTS,2016,DEG0,2,544168.75
2019,NUTS,2016,DEG01,3,67050.0
2019,NUTS,2016,DEG03,3,359343.75
2019,NUTS,2016,DEG0F,3,117775.0
2019,NUTS,2016,DK,0,8376810.38
2019,NUTS,2016,DK0,1,8376810.38
2019,NUTS,2016,DK01,2,6698593.13
2019,NUTS,2016,DK011,3,643355.63
2019,NUTS,2016,DK012,3,4886550.5
2019,NUTS,2016,DK013,3,1168687.0
2019,NUTS,2016,DK04,2,1678217.25
2019,NUTS,2016,DK041,3,568437.5
2019,NUTS,2016,DK042,3,1109779.75
2019,NUTS,2016,EE,0,254073.13
2019,NUTS,2016,EE0,1,254073.13
2019,NUTS,2016,EE00,2,254073.13
2019,NUTS,2016,EE001,3,157245.63
2019,NUTS,2016,EE007,3,50000.0
2019,NUTS,2016,EE008,3,46827.5
2019,NUTS,2016,ES,0,11011802.41
2019,NUTS,2016,ES1,1,1078769.32
2019,NUTS,2016,ES11,2,346400.25
2019,NUTS,2016,ES114,3,346400.25
2019,NUTS,2016,ES12,2,732369.07
2019,NUTS,2016,ES120,3,732369.07
2019,NUTS,2016,ES2,1,3133582.15
2019,NUTS,2016,ES21,2,1265839.89
2019,NUTS,2016,ES211,3,446162.5
2019,NUTS,2016,ES212,3,585375.0
2019,NUTS,2016,ES213,3,234302.39
2019,NUTS,2016,ES22,2,386015.0
2019,NUTS,2016,ES220,3,386015.0
2019,NUTS,2016,ES23,2,406437.5
2019,NUTS,2016,ES230,3,406437.5
2019,NUTS,2016,ES24,2,1075289.76
2019,NUTS,2016,ES243,3,1075289.76
2019,NUTS,2016,ES3,1,4129319.16
2019,NUTS,2016,ES30,2,4129319.16
2019,NUTS,2016,ES300,3,4129319.16
2019,NUTS,2016,ES4,1,855182.5
2019,NUTS,2016,ES42,2,855182.5
2019,NUTS,2016,ES422,3,855182.5
2019,NUTS,2016,ES5,1,1129853.45
2019,NUTS,2016,ES51,2,812376.25
2019,NUTS,2016,ES511,3,366782.5
2019,NUTS,2016,ES514,3,445593.75
2019,NUTS,2016,ES52,2,317477.2
2019,NUTS,2016,ES522,3,50000.0
2019,NUTS,2016,ES523,3,267477.2
2019,NUTS,2016,ES6,1,685095.83
2019,NUTS,2016,ES61,2,533196.25
2019,NUTS,2016,ES616,3,205946.25
2019,NUTS,2016,ES618,3,327250.0
2019,NUTS,2016,ES62,2,151899.58
2019,NUTS,2016,ES620,3,151899.58
2019,NUTS,2016,FI,0,9642263.19
2019,NUTS,2016,FI1,1,9642263.19
2019,NUTS,2016,FI19,2,1449372.5
2019,NUTS,2016,FI193,3,491872.5
2019,NUTS,2016,FI194,3,427500.0
2019,NUTS,2016,FI197,3,530000.0
2019,NUTS,2016,FI1B,2,3701074.2
2019,NUTS,2016,FI1B1,3,3701074.2
2019,NUTS,2016,FI1C,2,615741.49
2019,NUTS,2016,FI1C1,3,477941.49
2019,NUTS,2016,FI1C3,3,137800.0
2019,NUTS,2016,FI1D,2,3876075.0
2019,NUTS,2016,FI1D1,3,1381275.0
2019,NUTS,2016,FI1D9,3,2494800.0
2019,NUTS,2016,FR,0,26222209.7
2019,NUTS,2016,FR1,1,14586047.7
2019,NUTS,2016,FR10,2,14586047.7
2019,NUTS,2016,FR101,3,3441219.24
2019,NUTS,2016,FR102,3,292000.0
2019,NUTS,2016,FR103,3,900808.23
2019,NUTS,2016,FR104,3,114500.0
2019,NUTS,2016,FR105,3,5554697.83
2019,NUTS,2016,FR106,3,1973222.4
2019,NUTS,2016,FR107,3,2259600.0
2019,NUTS,2016,FR108,3,50000.0
2019,NUTS,2016,FRD,1,303654.94
2019,NUTS,2016,FRD2,2,303654.94
2019,NUTS,2016,FRD21,3,303654.94
2019,NUTS,2016,FRF,1,961204.08
2019,NUTS,2016,FRF1,2,961204.08
2019,NUTS,2016,FRF11,3,961204.08
2019,NUTS,2016,FRG,1,207945.0
2019,NUTS,2016,FRG0,2,207945.0
2019,NUTS,2016,FRG01,3,127820.0
2019,NUTS,2016,FRG02,3,80125.0
2019,NUTS,2016,FRH,1,456743.42
2019,NUTS,2016,FRH0,2,456743.42
2019,NUTS,2016,FRH03,3,456743.42
2019,NUTS,2016,FRI,1,561290.0
2019,NUTS,2016,FRI1,2,561290.0
2019,NUTS,2016,FRI12,3,446665.0
2019,NUTS,2016,FRI13,3,114625.0
2019,NUTS,2016,FRJ,1,1913983.63
2019,NUTS,2016,FRJ1,2,1385125.0
2019,NUTS,2016,FRJ15,3,1385125.0
2019,NUTS,2016,FRJ2,2,528858.63
2019,NUTS,2016,FRJ23,3,528858.63
2019,NUTS,2016,FRK,1,5881840.93
2019,NUTS,2016,FRK2,2,5881840.93
2019,NUTS,2016,FRK21,3,2604853.75
2019,NUTS,2016,FRK24,3,2804300.18
2019,NUTS,2016,FRK26,3,472687.0
2019,NUTS,2016,FRL,1,1349500.0
2019,NUTS,2016,FRL0,2,1349500.0
2019,NUTS,2016,FRL03,3,1249500.0
2019,NUTS,2016,FRL04,3,100000.0
2019,NUTS,2016,HR,0,190000.0
2019,NUTS,2016,HR0,1,190000.0
2019,NUTS,2016,HR03,2,190000.0
2019,NUTS,2016,HR036,3,190000.0
2019,NUTS,2016,HU,0,2442524.94
2019,NUTS,2016,HU1,1,2442524.94
2019,NUTS,2016,HU11,2,1885192.44
2019,NUTS,2016,HU110,3,1885192.44
2019,NUTS,2016,HU12,2,557332.5
2019,NUTS,2016,HU120,3,557332.5
2019,NUTS,2016,IE,0,4225362.64
2019,NUTS,2016,IE0,1,4225362.64
2019,NUTS,2016,IE04,2,161875.0
2019,NUTS,2016,IE042,3,161875.0
2019,NUTS,2016,IE05,2,3193144.0
2019,NUTS,2016,IE051,3,1941519.0
2019,NUTS,2016,IE053,3,1251625.0
2019,NUTS,2016,IE06,2,870343.64
2019,NUTS,2016,IE061,3,870343.64
2019,NUTS,2016,IT,0,29677049.02
2019,NUTS,2016,ITC,1,10227389.03
2019,NUTS,2016,ITC1,2,4750181.25
2019,NUTS,2016,ITC11,3,2559525.0
2019,NUTS,2016,ITC13,3,61031.25
2019,NUTS,2016,ITC16,3,2129625.0
2019,NUTS,2016,ITC3,2,731983.74
2019,NUTS,2016,ITC33,3,731983.74
2019,NUTS,2016,ITC4,2,4745224.04
2019,NUTS,2016,ITC42,3,350000.0
2019,NUTS,2016,ITC43,3,1318100.0
2019,NUTS,2016,ITC46,3,576125.0
2019,NUTS,2016,ITC47,3,252000.0
2019,NUTS,2016,ITC4C,3,1579499.04
2019,NUTS,2016,ITC4D,3,669500.0
2019,NUTS,2016,ITF,1,1806155.61
2019,NUTS,2016,ITF3,2,1233156.25
2019,NUTS,2016,ITF33,3,971203.13
2019,NUTS,2016,ITF35,3,261953.12
2019,NUTS,2016,ITF4,2,572999.36
2019,NUTS,2016,ITF45,3,50000.0
2019,NUTS,2016,ITF47,3,522999.36
2019,NUTS,2016,ITH,1,12855314.08
2019,NUTS,2016,ITH2,2,50000.0
2019,NUTS,2016,ITH20,3,50000.0
2019,NUTS,2016,ITH3,2,5397150.0
2019,NUTS,2016,ITH31,3,743925.0
2019,NUTS,2016,ITH32,3,2824550.0
2019,NUTS,2016,ITH34,3,662375.0
2019,NUTS,2016,ITH35,3,101812.5
2019,NUTS,2016,ITH36,3,1064487.5
2019,NUTS,2016,ITH4,2,325187.5
2019,NUTS,2016,ITH41,3,152187.5
2019,NUTS,2016,ITH42,3,173000.0
2019,NUTS,2016,ITH5,2,7082976.58
2019,NUTS,2016,ITH53,3,283000.0
2019,NUTS,2016,ITH54,3,426153.75
2019,NUTS,2016,ITH55,3,2404840.0
2019,NUTS,2016,ITH56,3,1906733.15
2019,NUTS,2016,ITH58,3,261499.68
2019,NUTS,2016,ITH59,3,1800750.0
2019,NUTS,2016,ITI,1,4788190.3
2019,NUTS,2016,ITI1,2,1643205.8
2019,NUTS,2016,ITI14,3,412451.18
2019,NUTS,2016,ITI17,3,1230754.62
2019,NUTS,2016,ITI4,2,3144984.5
2019,NUTS,2016,ITI43,3,3144984.5
2019,NUTS,2016,LT,0,947500.0
2019,NUTS,2016,LT0,1,947500.0
2019,NUTS,2016,LT01,2,947500.0
2019,NUTS,2016,LT011,3,947500.0
2019,NUTS,2016,LU,0,270395.36
2019,NUTS,2016,LU0,1,270395.36
2019,NUTS,2016,LU00,2,270395.36
2019,NUTS,2016,LU000,3,270395.36
2019,NUTS,2016,LV,0,113050.0
2019,NUTS,2016,LV0,1,113050.0
2019,NUTS,2016,LV00,2,113050.0
2019,NUTS,2016,LV006,3,113050.0
2019,NUTS,2016,NL,0,22167119.48
2019,NUTS,2016,NL1,1,324268.75
2019,NUTS,2016,NL11,2,324268.75
2019,NUTS,2016,NL113,3,324268.75
2019,NUTS,2016,NL2,1,6023579.02
2019,NUTS,2016,NL21,2,4753689.76
2019,NUTS,2016,NL213,3,4753689.76
2019,NUTS,2016,NL22,2,953954.26
2019,NUTS,2016,NL221,3,84625.0
2019,NUTS,2016,NL226,3,869329.26
2019,NUTS,2016,NL23,2,315935.0
2019,NUTS,2016,NL230,3,315935.0
2019,NUTS,2016,NL3,1,13205126.01
2019,NUTS,2016,NL31,2,3184668.5
2019,NUTS,2016,NL310,3,3184668.5
2019,NUTS,2016,NL32,2,1188586.25
2019,NUTS,2016,NL327,3,984836.25
2019,NUTS,2016,NL329,3,203750.0
2019,NUTS,2016,NL33,2,8831871.26
2019,NUTS,2016,NL332,3,3964246.13
2019,NUTS,2016,NL333,3,3513350.13
2019,NUTS,2016,NL337,3,1135000.0
2019,NUTS,2016,NL33C,3,219275.0
2019,NUTS,2016,NL4,1,2614145.7
2019,NUTS,2016,NL41,2,2614145.7
2019,NUTS,2016,NL412,3,65433.75
2019,NUTS,2016,NL414,3,2548711.95
2019,NUTS,2016,PL,0,3226223.0
2019,NUTS,2016,PL2,1,417798.0
2019,NUTS,2016,PL21,2,417798.0
2019,NUTS,2016,PL213,3,417798.0
2019,NUTS,2016,PL4,1,607200.0
2019,NUTS,2016,PL41,2,607200.0
2019,NUTS,2016,PL415,3,607200.0
2019,NUTS,2016,PL7,1,228200.0
2019,NUTS,2016,PL71,2,228200.0
2019,NUTS,2016,PL711,3,228200.0
2019,NUTS,2016,PL9,1,1973025.0
2019,NUTS,2016,PL91,2,1973025.0
2019,NUTS,2016,PL911,3,1973025.0
2019,NUTS,2016,PT,0,2214034.25
2019,NUTS,2016,PT1,1,2214034.25
2019,NUTS,2016,PT11,2,1608790.5
2019,NUTS,2016,PT119,3,18400.0
2019,NUTS,2016,PT11A,3,1590390.5
2019,NUTS,2016,PT16,2,497150.0
2019,NUTS,2016,PT16D,3,497150.0
2019,NUTS,2016,PT17,2,108093.75
2019,NUTS,2016,PT170,3,108093.75
2019,NUTS,2016,SE,0,5775866.05
2019,NUTS,2016,SE1,1,663965.92
2019,NUTS,2016,SE11,2,613965.92
2019,NUTS,2016,SE110,3,613965.92
2019,NUTS,2016,SE12,2,50000.0
2019,NUTS,2016,SE125,3,50000.0
2019,NUTS,2016,SE2,1,5061900.13
2019,NUTS,2016,SE21,2,179200.0
2019,NUTS,2016,SE211,3,179200.0
2019,NUTS,2016,SE22,2,283375.0
2019,NUTS,2016,SE224,3,283375.0
2019,NUTS,2016,SE23,2,4599325.13
2019,NUTS,2016,SE232,3,4599325.13
2019,NUTS,2016,SE3,1,50000.0
2019,NUTS,2016,SE31,2,50000.0
2019,NUTS,2016,SE313,3,50000.0
2019,NUTS,2016,SI,0,6294920.25
2019,NUTS,2016,SI0,1,6294920.25
2019,NUTS,2016,SI03,2,1604312.0
2019,NUTS,2016,SI034,3,1604312.0
2019,NUTS,2016,SI04,2,4690608.25
2019,NUTS,2016,SI041,3,4442108.25
2019,NUTS,2016,SI043,3,248500.0
2019,NUTS,2016,SK,0,269562.5
2019,NUTS,2016,SK0,1,269562.5
2019,NUTS,2016,SK01,2,113750.0
2019,NUTS,2016,SK010,3,113750.0
2019,NUTS,2016,SK04,2,155812.5
2019,NUTS,2016,SK042,3,155812.5
2019,NUTS,2016,UK,0,8417127.59
2019,NUTS,2016,UKE,1,606345.12
2019,NUTS,2016,UKE4,2,606345.12
2019,NUTS,2016,UKE42,3,606345.12
2019,NUTS,2016,UKG,1,5077346.25
2019,NUTS,2016,UKG3,2,5077346.25
2019,NUTS,2016,UKG31,3,3899421.25
2019,NUTS,2016,UKG33,3,1177925.0
2019,NUTS,2016,UKH,1,87925.6
2019,NUTS,2016,UKH2,2,87925.6
2019,NUTS,2016,UKH23,3,87925.6
2019,NUTS,2016,UKI,1,2057393.06
2019,NUTS,2016,UKI3,2,303172.56
2019,NUTS,2016,UKI31,3,303172.56
2019,NUTS,2016,UKI4,2,1061868.0
2019,NUTS,2016,UKI43,3,1061868.0
2019,NUTS,2016,UKI7,2,692352.5
2019,NUTS,2016,UKI74,3,692352.5
2019,NUTS,2016,UKL,1,284945.0
2019,NUTS,2016,UKL1,2,284945.0
2019,NUTS,2016,UKL18,3,284945.0
2019,NUTS,2016,UKN,1,303172.56
2019,NUTS,2016,UKN0,2,303172.56
2019,NUTS,2016,UKN12,3,303172.56
2020,NUTS,2016,AT,0,14900850.06
2020,NUTS,2016,AT1,1,3399409.97
2020,NUTS,2016,AT12,2,71250.0
2020,NUTS,2016,AT122,3,71250.0
2020,NUTS,2016,AT13,2,3328159.97
2020,NUTS,2016,AT130,3,3328159.97
2020,NUTS,2016,AT2,1,9002830.09
2020,NUTS,2016,AT21,2,1390424.75
2020,NUTS,2016,AT211,3,1390424.75
2020,NUTS,2016,AT22,2,7612405.34
2020,NUTS,2016,AT221,3,4956865.22
2020,NUTS,2016,AT223,3,2655540.12
2020,NUTS,2016,AT3,1,2498610.0
2020,NUTS,2016,AT31,2,611995.0
2020,NUTS,2016,AT312,3,419932.5
2020,NUTS,2016,AT313,3,192062.5
2020,NUTS,2016,AT33,2,1886615.0
2020,NUTS,2016,AT332,3,822852.5
2020,NUTS,2016,AT335,3,1063762.5
2020,NUTS,2016,BE,0,30389382.14
2020,NUTS,2016,BE1,1,8489702.94
2020,NUTS,2016,BE10,2,8489702.94
2020,NUTS,2016,BE100,3,8489702.94
2020,NUTS,2016,BE2,1,20794054.2
2020,NUTS,2016,BE21,2,3354229.13
2020,NUTS,2016,BE211,3,529789.13
2020,NUTS,2016,BE212,3,155000.0
2020,NUTS,2016,BE213,3,2669440.0
2020,NUTS,2016,BE22,2,679263.38
2020,NUTS,2016,BE221,3,192763.38
2020,NUTS,2016,BE223,3,486500.0
2020,NUTS,2016,BE23,2,7750346.63
2020,NUTS,2016,BE234,3,5764509.13
2020,NUTS,2016,BE235,3,172218.0
2020,NUTS,2016,BE236,3,1813619.5
2020,NUTS,2016,BE24,2,8877715.06
2020,NUTS,2016,BE241,3,1213682.5
2020,NUTS,2016,BE242,3,7664032.56
2020,NUTS,2016,BE25,2,132500.0
2020,NUTS,2016,BE251,3,132500.0
2020,NUTS,2016,BE3,1,1105625.0
2020,NUTS,2016,BE35,2,1105625.0
2020,NUTS,2016,BE352,3,1105625.0
2020,NUTS,2016,BG,0,676464.03
2020,NUTS,2016,BG4,1,676464.03
2020,NUTS,2016,BG41,2,676464.03
2020,NUTS,2016,BG411,3,676464.03
2020,NUTS,2016,CY,0,865437.5
2020,NUTS,2016,CY0,1,865437.5
2020,NUTS,2016,CY00,2,865437.5
2020,NUTS,2016,CY000,3,865437.5
2020,NUTS,2016,CZ,0,2293508.75
2020,NUTS,2016,CZ0,1,2293508.75
2020,NUTS,2016,CZ01,2,803537.5
2020,NUTS,2016,CZ010,3,803537.5
2020,NUTS,2016,CZ02,2,71250.0
2020,NUTS,2016,CZ020,3,71250.0
2020,NUTS,2016,CZ03,2,285733.75
2020,NUTS,2016,CZ032,3,285733.75
2020,NUTS,2016,CZ05,2,308300.0
2020,NUTS,2016,CZ051,3,54550.0
2020,NUTS,2016,CZ053,3,253750.0
2020,NUTS,2016,CZ06,2,227325.0
2020,NUTS,2016,CZ064,3,227325.0
2020,NUTS,2016,CZ07,2,168437.5
2020,NUTS,2016,CZ072,3,168437.5
2020,NUTS,2016,CZ08,2,428925.0
2020,NUTS,2016,CZ080,3,428925.0
2020,NUTS,2016,DE,0,65284716.83
2020,NUTS,2016,DE1,1,5810641.82
2020,NUTS,2016,DE11,2,2084050.0
2020,NUTS,2016,DE111,3,973500.0
2020,NUTS,2016,DE112,3,294350.0
2020,NUTS,2016,DE113,3,726500.0
2020,NUTS,2016,DE119,3,89700.0
2020,NUTS,2016,DE12,2,3394488.13
2020,NUTS,2016,DE122,3,2445061.25
2020,NUTS,2016,DE125,3,568426.88
2020,NUTS,2016,DE128,3,381000.0
2020,NUTS,2016,DE13,2,332103.69
2020,NUTS,2016,DE135,3,88750.0
2020,NUTS,2016,DE136,3,243353.69
2020,NUTS,2016,DE2,1,18354192.07
2020,NUTS,2016,DE21,2,17430602.07
2020,NUTS,2016,DE212,3,12653282.94
2020,NUTS,2016,DE21H,3,4777319.13
2020,NUTS,2016,DE24,2,566350.0
2020,NUTS,2016,DE248,3,566350.0
2020,NUTS,2016,DE26,2,57815.0
2020,NUTS,2016,DE263,3,57815.0
2020,NUTS,2016,DE27,2,299425.0
2020,NUTS,2016,DE271,3,299425.0
2020,NUTS,2016,DE3,1,4291136.25
2020,NUTS,2016,DE30,2,4291136.25
2020,NUTS,2016,DE300,3,4291136.25
2020,NUTS,2016,DE4,1,2153042.25
2020,NUTS,2016,DE40,2,2153042.25
2020,NUTS,2016,DE404,3,1979667.5
2020,NUTS,2016,DE408,3,173374.75
2020,NUTS,2016,DE5,1,2778073.13
2020,NUTS,2016,DE50,2,2778073.13
2020,NUTS,2016,DE501,3,544325.0
2020,NUTS,2016,DE502,3,2233748.13
2020,NUTS,2016,DE6,1,312537.5
2020,NUTS,2016,DE60,2,312537.5
2020,NUTS,2016,DE600,3,312537.5
2020,NUTS,2016,DE7,1,3821706.0
2020,NUTS,2016,DE71,2,3569455.0
2020,NUTS,2016,DE711,3,658550.0
2020,NUTS,2016,DE712,3,2617342.5
2020,NUTS,2016,DE715,3,293562.5
2020,NUTS,2016,DE72,2,252251.0
2020,NUTS,2016,DE722,3,252251.0
2020,NUTS,2016,DE8,1,2387148.0
2020,NUTS,2016,DE80,2,2387148.0
2020,NUTS,2016,DE803,3,2387148.0
2020,NUTS,2016,DE9,1,749437.63
2020,NUTS,2016,DE91,2,81893.88
2020,NUTS,2016,DE913,3,81893.88
2020,NUTS,2016,DE92,2,199543.75
2020,NUTS,2016,DE929,3,199543.75
2020,NUTS,2016,DE94,2,468000.0
2020,NUTS,2016,DE943,3,468000.0
2020,NUTS,2016,DEA,1,12507146.83
2020,NUTS,2016,DEA1,2,4558283.01
2020,NUTS,2016,DEA11,3,3701796.38
2020,NUTS,2016,DEA13,3,786049.13
2020,NUTS,2016,DEA16,3,70437.5
2020,NUTS,2016,DEA2,2,6780401.32
2020,NUTS,2016,DEA22,3,308125.0
2020,NUTS,2016,DEA23,3,1576463.4
2020,NUTS,2016,DEA26,3,720261.25
2020,NUTS,2016,DEA2C,3,799016.25
2020,NUTS,2016,DEA2D,3,3376535.42
2020,NUTS,2016,DEA3,2,403750.0
2020,NUTS,2016,DEA33,3,403750.0
2020,NUTS,2016,DEA5,2,764712.5
2020,NUTS,2016,DEA52,3,448750.0
2020,NUTS,2016,DEA54,3,315962.5
2020,NUTS,2016,DEB,1,511181.15
2020,NUTS,2016,DEB1,2,59850.0
2020,NUTS,2016,DEB12,3,59850.0
2020,NUTS,2016,DEB3,2,451331.15
2020,NUTS,2016,DEB37,3,198542.75
2020,NUTS,2016,DEB3J,3,252788.4
2020,NUTS,2016,DEC,1,150000.0
2020,NUTS,2016,DEC0,2,150000.0
2020,NUTS,2016,DEC01,3,150000.0
2020,NUTS,2016,DED,1,9740234.76
2020,NUTS,2016,DED2,2,7466728.38
2020,NUTS,2016,DED21,3,7466728.38
2020,NUTS,2016,DED4,2,1884666.88
2020,NUTS,2016,DED41,3,246909.25
2020,NUTS,2016,DED42,3,74812.5
2020,NUTS,2016,DED43,3,902125.0
2020,NUTS,2016,DED45,3,660820.13
2020,NUTS,2016,DED5,2,388839.5
2020,NUTS,2016,DED51,3,388839.5
2020,NUTS,2016,DEE,1,419079.13
2020,NUTS,2016,DEE0,2,419079.13
2020,NUTS,2016,DEE0B,3,283844.75
2020,NUTS,2016,DEE0C,3,135234.38
2020,NUTS,2016,DEF,1,434592.5
2020,NUTS,2016,DEF0,2,434592.5
2020,NUTS,2016,DEF06,3,434592.5
2020,NUTS,2016,DEG,1,864567.81
2020,NUTS,2016,DEG0,2,864567.81
2020,NUTS,2016,DEG01,3,471196.25
2020,NUTS,2016,DEG03,3,293271.56
2020,NUTS,2016,DEG0E,3,100100.0
2020,NUTS,2016,DK,0,6737334.99
2020,NUTS,2016,DK0,1,6737334.99
2020,NUTS,2016,DK01,2,2375581.23
2020,NUTS,2016,DK011,3,811124.98
2020,NUTS,2016,DK012,3,1564456.25
2020,NUTS,2016,DK02,2,771027.26
2020,NUTS,2016,DK021,3,424197.38
2020,NUTS,2016,DK022,3,346829.88
2020,NUTS,2016,DK03,2,1091726.5
2020,NUTS,2016,DK031,3,1091726.5
2020,NUTS,2016,DK04,2,2499000.0
2020,NUTS,2016,DK041,3,2499000.0
2020,NUTS,2016,EE,0,3702371.5
2020,NUTS,2016,EE0,1,3702371.5
2020,NUTS,2016,EE00,2,3702371.5
2020,NUTS,2016,EE001,3,3702371.5
2020,NUTS,2016,ES,0,19546156.43
2020,NUTS,2016,ES1,1,224000.0
2020,NUTS,2016,ES13,2,224000.0
2020,NUTS,2016,ES130,3,224000.0
2020,NUTS,2016,ES2,1,4355902.26
2020,NUTS,2016,ES21,2,1360799.26
2020,NUTS,2016,ES211,3,284759.5
2020,NUTS,2016,ES212,3,69250.0
2020,NUTS,2016,ES213,3,1006789.76
2020,NUTS,2016,ES22,2,2030163.0
2020,NUTS,2016,ES220,3,2030163.0
2020,NUTS,2016,ES23,2,154750.0
2020,NUTS,2016,ES230,3,154750.0
2020,NUTS,2016,ES24,2,810190.0
2020,NUTS,2016,ES243,3,810190.0
2020,NUTS,2016,ES3,1,6844940.25
2020,NUTS,2016,ES30,2,6844940.25
2020,NUTS,2016,ES300,3,6844940.25
2020,NUTS,2016,ES4,1,498020.38
2020,NUTS,2016,ES41,2,378750.0
