,year,region_type,region_year_spec,region_id,region_level,public_health_fund_spec
1191,2018,NUTS,2016,UKJ25,3,0.78
1192,2018,NUTS,2016,UKJ32,3,0.7
1193,2018,NUTS,2016,UKK41,3,6.97
1194,2018,NUTS,2016,UKL18,3,6.97
1195,2018,NUTS,2016,UKM75,3,3.5
1196,2018,NUTS,2016,UKM82,3,1.64
1197,2019,NUTS,2016,AT,0,1.2
1198,2019,NUTS,2016,BE,0,0.29
1199,2019,NUTS,2016,CY,0,3.55
1200,2019,NUTS,2016,CZ,0,0.56
1201,2019,NUTS,2016,DE,0,1.35
1202,2019,NUTS,2016,DK,0,0.76
1203,2019,NUTS,2016,EE,0,0.08
1204,2019,NUTS,2016,ES,0,1.16
1205,2019,NUTS,2016,FI,0,0.91
1206,2019,NUTS,2016,FR,0,1.22
1207,2019,NUTS,2016,HU,0,1.25
1208,2019,NUTS,2016,IE,0,1.6
1209,2019,NUTS,2016,IT,0,1.02
1210,2019,NUTS,2016,LT,0,0.1
1211,2019,NUTS,2016,LU,0,1.25
1212,2019,NUTS,2016,LV,0,1.54
1213,2019,NUTS,2016,NL,0,1.01
1214,2019,NUTS,2016,PL,0,0.17
1215,2019,NUTS,2016,PT,0,0.41
1216,2019,NUTS,2016,SE,0,1.43
1217,2019,NUTS,2016,SI,0,0.41
1218,2019,NUTS,2016,UK,0,1.13
1219,2019,NUTS,2016,AT1,1,0.55
1220,2019,NUTS,2016,AT2,1,2.9
1221,2019,NUTS,2016,AT3,1,1.14
1222,2019,NUTS,2016,BE1,1,0.1
1223,2019,NUTS,2016,BE2,1,0.67
1224,2019,NUTS,2016,CY0,1,3.55
1225,2019,NUTS,2016,CZ0,1,0.56
1226,2019,NUTS,2016,DE1,1,2.33
1227,2019,NUTS,2016,DE2,1,1.04
1228,2019,NUTS,2016,DE3,1,1.61
1229,2019,NUTS,2016,DE4,1,0.62
1230,2019,NUTS,2016,DE6,1,2.67
1231,2019,NUTS,2016,DE7,1,0.65
1232,2019,NUTS,2016,DE8,1,0.47
1233,2019,NUTS,2016,DE9,1,0.19
1234,2019,NUTS,2016,DEA,1,0.65
1235,2019,NUTS,2016,DEB,1,0.78
1236,2019,NUTS,2016,DEC,1,1.75
1237,2019,NUTS,2016,DED,1,0.96
1238,2019,NUTS,2016,DEF,1,3.31
1239,2019,NUTS,2016,DEG,1,0.26
1240,2019,NUTS,2016,DK0,1,0.76
1241,2019,NUTS,2016,EE0,1,0.08
1242,2019,NUTS,2016,ES1,1,1.79
1243,2019,NUTS,2016,ES2,1,1.06
1244,2019,NUTS,2016,ES3,1,1.07
1245,2019,NUTS,2016,ES5,1,1.41
1246,2019,NUTS,2016,ES6,1,0.65
1247,2019,NUTS,2016,FI1,1,0.91
1248,2019,NUTS,2016,FR1,1,1.34
1249,2019,NUTS,2016,FRF,1,1.94
1250,2019,NUTS,2016,FRG,1,6.82
1251,2019,NUTS,2016,FRI,1,2.61
1252,2019,NUTS,2016,FRJ,1,1.91
1253,2019,NUTS,2016,FRK,1,1.15
1254,2019,NUTS,2016,HU1,1,1.24
1255,2019,NUTS,2016,HU3,1,1.64
1256,2019,NUTS,2016,IE0,1,1.6
1257,2019,NUTS,2016,ITC,1,1.42
1258,2019,NUTS,2016,ITF,1,2.56
1259,2019,NUTS,2016,ITG,1,2.04
1260,2019,NUTS,2016,ITH,1,0.81
1261,2019,NUTS,2016,ITI,1,0.61
1262,2019,NUTS,2016,LT0,1,0.1
1263,2019,NUTS,2016,LU0,1,1.25
1264,2019,NUTS,2016,LV0,1,1.54
1265,2019,NUTS,2016,NL1,1,1.55
1266,2019,NUTS,2016,NL2,1,0.04
1267,2019,NUTS,2016,NL3,1,0.91
1268,2019,NUTS,2016,NL4,1,3.11
1269,2019,NUTS,2016,PL6,1,4.89
1270,2019,NUTS,2016,PT1,1,0.43
1271,2019,NUTS,2016,SE1,1,1.45
1272,2019,NUTS,2016,SE2,1,1.46
1273,2019,NUTS,2016,SI0,1,0.41
1274,2019,NUTS,2016,UKD,1,1.79
1275,2019,NUTS,2016,UKF,1,1.62
1276,2019,NUTS,2016,UKG,1,0.55
1277,2019,NUTS,2016,UKH,1,1.4
1278,2019,NUTS,2016,UKI,1,1.35
1279,2019,NUTS,2016,UKJ,1,0.66
1280,2019,NUTS,2016,UKL,1,2.96
1281,2019,NUTS,2016,UKM,1,0.88
1282,2019,NUTS,2016,AT12,2,0.76
1283,2019,NUTS,2016,AT13,2,0.52
1284,2019,NUTS,2016,AT21,2,3.38
1285,2019,NUTS,2016,AT22,2,2.81
1286,2019,NUTS,2016,AT31,2,1.5
1287,2019,NUTS,2016,AT33,2,0.91
1288,2019,NUTS,2016,BE10,2,0.1
1289,2019,NUTS,2016,BE21,2,0.08
1290,2019,NUTS,2016,BE23,2,0.45
1291,2019,NUTS,2016,BE24,2,0.95
1292,2019,NUTS,2016,BE25,2,4.39
1293,2019,NUTS,2016,CY00,2,3.55
1294,2019,NUTS,2016,CZ01,2,0.33
1295,2019,NUTS,2016,CZ06,2,2.51
1296,2019,NUTS,2016,DE11,2,2.31
1297,2019,NUTS,2016,DE12,2,2.24
1298,2019,NUTS,2016,DE13,2,0.89
1299,2019,NUTS,2016,DE14,2,5.87
1300,2019,NUTS,2016,DE21,2,0.8
1301,2019,NUTS,2016,DE23,2,2.14
1302,2019,NUTS,2016,DE25,2,4.59
1303,2019,NUTS,2016,DE30,2,1.61
1304,2019,NUTS,2016,DE40,2,0.62
1305,2019,NUTS,2016,DE60,2,2.67
1306,2019,NUTS,2016,DE71,2,0.66
1307,2019,NUTS,2016,DE80,2,0.47
1308,2019,NUTS,2016,DE91,2,0.13
1309,2019,NUTS,2016,DE92,2,0.29
1310,2019,NUTS,2016,DEA1,2,1.38
1311,2019,NUTS,2016,DEA2,2,0.42
1312,2019,NUTS,2016,DEA3,2,5.73
1313,2019,NUTS,2016,DEA4,2,2.72
1314,2019,NUTS,2016,DEA5,2,1.25
1315,2019,NUTS,2016,DEB3,2,0.89
1316,2019,NUTS,2016,DEC0,2,1.75
1317,2019,NUTS,2016,DED2,2,1.6
1318,2019,NUTS,2016,DED5,2,0.06
1319,2019,NUTS,2016,DEF0,2,3.31
1320,2019,NUTS,2016,DEG0,2,0.26
1321,2019,NUTS,2016,DK01,2,0.74
1322,2019,NUTS,2016,DK03,2,2.93
1323,2019,NUTS,2016,DK04,2,0.22
1324,2019,NUTS,2016,EE00,2,0.08
1325,2019,NUTS,2016,ES11,2,0.62
1326,2019,NUTS,2016,ES12,2,2.54
1327,2019,NUTS,2016,ES21,2,0.99
1328,2019,NUTS,2016,ES24,2,1.88
1329,2019,NUTS,2016,ES30,2,1.07
1330,2019,NUTS,2016,ES51,2,1.57
1331,2019,NUTS,2016,ES52,2,1.92
1332,2019,NUTS,2016,ES61,2,0.74
1333,2019,NUTS,2016,FI19,2,1.29
1334,2019,NUTS,2016,FI1B,2,0.68
1335,2019,NUTS,2016,FI1C,2,3.56
1336,2019,NUTS,2016,FI1D,2,0.88
1337,2019,NUTS,2016,FR10,2,1.34
1338,2019,NUTS,2016,FRF1,2,0.59
1339,2019,NUTS,2016,FRF3,2,4.8
1340,2019,NUTS,2016,FRG0,2,6.82
1341,2019,NUTS,2016,FRI2,2,5.34
1342,2019,NUTS,2016,FRJ1,2,2.59
1343,2019,NUTS,2016,FRK2,2,1.26
1344,2019,NUTS,2016,HU11,2,1.57
1345,2019,NUTS,2016,HU32,2,2.41
1346,2019,NUTS,2016,IE04,2,2.24
1347,2019,NUTS,2016,IE05,2,1.62
1348,2019,NUTS,2016,IE06,2,1.31
1349,2019,NUTS,2016,ITC1,2,1.63
1350,2019,NUTS,2016,ITC3,2,1.12
1351,2019,NUTS,2016,ITC4,2,1.4
1352,2019,NUTS,2016,ITF3,2,3.99
1353,2019,NUTS,2016,ITF4,2,0.64
1354,2019,NUTS,2016,ITG2,2,4.07
1355,2019,NUTS,2016,ITH2,2,1.23
1356,2019,NUTS,2016,ITH3,2,0.74
1357,2019,NUTS,2016,ITH4,2,0.89
1358,2019,NUTS,2016,ITH5,2,0.75
1359,2019,NUTS,2016,ITI1,2,0.85
1360,2019,NUTS,2016,ITI2,2,4.99
1361,2019,NUTS,2016,ITI4,2,0.51
1362,2019,NUTS,2016,LT01,2,0.13
1363,2019,NUTS,2016,LU00,2,1.25
1364,2019,NUTS,2016,LV00,2,1.54
1365,2019,NUTS,2016,NL11,2,1.7
1366,2019,NUTS,2016,NL12,2,1.54
1367,2019,NUTS,2016,NL22,2,0.09
1368,2019,NUTS,2016,NL31,2,0.41
1369,2019,NUTS,2016,NL32,2,1.1
1370,2019,NUTS,2016,NL33,2,1.17
1371,2019,NUTS,2016,NL41,2,3.26
1372,2019,NUTS,2016,NL42,2,2.84
1373,2019,NUTS,2016,PL63,2,8.12
1374,2019,NUTS,2016,PT11,2,1.2
1375,2019,NUTS,2016,PT15,2,8.3
1376,2019,NUTS,2016,PT17,2,0.18
1377,2019,NUTS,2016,SE11,2,1.16
1378,2019,NUTS,2016,SE12,2,1.74
1379,2019,NUTS,2016,SE22,2,2.33
1380,2019,NUTS,2016,SE23,2,0.35
1381,2019,NUTS,2016,SI04,2,0.49
1382,2019,NUTS,2016,UKD3,2,2.82
1383,2019,NUTS,2016,UKF1,2,2.79
1384,2019,NUTS,2016,UKG3,2,0.55
1385,2019,NUTS,2016,UKH1,2,2.88
1386,2019,NUTS,2016,UKI3,2,1.47
1387,2019,NUTS,2016,UKI4,2,0.43
1388,2019,NUTS,2016,UKI7,2,1.71
1389,2019,NUTS,2016,UKJ3,2,1.76
1390,2019,NUTS,2016,UKL2,2,3.62
1391,2019,NUTS,2016,UKM8,2,1.01
1392,2019,NUTS,2016,AT126,3,2.06
1393,2019,NUTS,2016,AT130,3,0.52
1394,2019,NUTS,2016,AT211,3,3.86
1395,2019,NUTS,2016,AT221,3,3.08
1396,2019,NUTS,2016,AT312,3,2.02
1397,2019,NUTS,2016,AT332,3,1.21
1398,2019,NUTS,2016,BE100,3,0.1
1399,2019,NUTS,2016,BE213,3,0.33
1400,2019,NUTS,2016,BE234,3,0.47
1401,2019,NUTS,2016,BE241,3,0.58
1402,2019,NUTS,2016,BE242,3,1.03
1403,2019,NUTS,2016,BE255,3,4.88
1404,2019,NUTS,2016,CY000,3,3.55
1405,2019,NUTS,2016,CZ010,3,0.33
1406,2019,NUTS,2016,CZ064,3,2.67
1407,2019,NUTS,2016,DE111,3,2.62
1408,2019,NUTS,2016,DE122,3,0.73
1409,2019,NUTS,2016,DE125,3,2.73
1410,2019,NUTS,2016,DE131,3,1.25
1411,2019,NUTS,2016,DE142,3,8.3
1412,2019,NUTS,2016,DE144,3,4.15
1413,2019,NUTS,2016,DE212,3,0.68
1414,2019,NUTS,2016,DE21B,3,8.3
1415,2019,NUTS,2016,DE21C,3,5.64
1416,2019,NUTS,2016,DE21H,3,1.07
1417,2019,NUTS,2016,DE235,3,8.3
1418,2019,NUTS,2016,DE252,3,5.94
1419,2019,NUTS,2016,DE300,3,1.61
1420,2019,NUTS,2016,DE404,3,0.63
1421,2019,NUTS,2016,DE600,3,2.67
1422,2019,NUTS,2016,DE711,3,2.05
1423,2019,NUTS,2016,DE712,3,0.49
1424,2019,NUTS,2016,DE803,3,0.89
1425,2019,NUTS,2016,DE91C,3,0.7
1426,2019,NUTS,2016,DE929,3,0.35
1427,2019,NUTS,2016,DEA15,3,8.3
1428,2019,NUTS,2016,DEA19,3,0.76
1429,2019,NUTS,2016,DEA22,3,0.36
1430,2019,NUTS,2016,DEA23,3,0.24
1431,2019,NUTS,2016,DEA26,3,1.37
1432,2019,NUTS,2016,DEA2D,3,0.36
1433,2019,NUTS,2016,DEA33,3,8.3
1434,2019,NUTS,2016,DEA47,3,4.93
1435,2019,NUTS,2016,DEA52,3,1.25
1436,2019,NUTS,2016,DEB35,3,3.48
1437,2019,NUTS,2016,DEB3J,3,0.82
1438,2019,NUTS,2016,DEC01,3,2.77
1439,2019,NUTS,2016,DEC05,3,1.42
1440,2019,NUTS,2016,DED21,3,1.6
1441,2019,NUTS,2016,DED51,3,0.06
1442,2019,NUTS,2016,DEF02,3,1.66
1443,2019,NUTS,2016,DEF03,3,7.46
1444,2019,NUTS,2016,DEF0F,3,8.3
1445,2019,NUTS,2016,DEG03,3,0.33
1446,2019,NUTS,2016,DK011,3,0.87
1447,2019,NUTS,2016,DK012,3,0.58
1448,2019,NUTS,2016,DK013,3,0.14
1449,2019,NUTS,2016,DK031,3,1.91
1450,2019,NUTS,2016,DK032,3,4.87
1451,2019,NUTS,2016,DK042,3,0.24
1452,2019,NUTS,2016,EE008,3,0.18
1453,2019,NUTS,2016,ES111,3,8.3
1454,2019,NUTS,2016,ES120,3,2.54
1455,2019,NUTS,2016,ES213,3,1.41
1456,2019,NUTS,2016,ES243,3,1.88
1457,2019,NUTS,2016,ES300,3,1.07
1458,2019,NUTS,2016,ES511,3,1.59
1459,2019,NUTS,2016,ES514,3,0.88
1460,2019,NUTS,2016,ES521,3,1.76
1461,2019,NUTS,2016,ES523,3,2.05
1462,2019,NUTS,2016,ES617,3,5.75
1463,2019,NUTS,2016,ES618,3,0.53
1464,2019,NUTS,2016,FI193,3,0.92
1465,2019,NUTS,2016,FI197,3,2.5
1466,2019,NUTS,2016,FI1B1,3,0.68
1467,2019,NUTS,2016,FI1C1,3,5.32
1468,2019,NUTS,2016,FI1D1,3,0.29
1469,2019,NUTS,2016,FI1D9,3,2.38
1470,2019,NUTS,2016,FR101,3,1.38
1471,2019,NUTS,2016,FR104,3,1.82
1472,2019,NUTS,2016,FR105,3,1.49
1473,2019,NUTS,2016,FR106,3,0.17
1474,2019,NUTS,2016,FRF11,3,0.59
1475,2019,NUTS,2016,FRF31,3,4.8
1476,2019,NUTS,2016,FRG01,3,7.32
1477,2019,NUTS,2016,FRI21,3,8.3
1478,2019,NUTS,2016,FRJ13,3,4.98
1479,2019,NUTS,2016,FRK24,3,2.23
1480,2019,NUTS,2016,HU110,3,1.57
1481,2019,NUTS,2016,HU321,3,2.41
1482,2019,NUTS,2016,IE042,3,2.24
1483,2019,NUTS,2016,IE053,3,2.49
1484,2019,NUTS,2016,IE061,3,1.31
1485,2019,NUTS,2016,ITC11,3,2.1
1486,2019,NUTS,2016,ITC15,3,8.3
1487,2019,NUTS,2016,ITC33,3,1.12
1488,2019,NUTS,2016,ITC47,3,4.36
1489,2019,NUTS,2016,ITC4A,3,8.3
1490,2019,NUTS,2016,ITC4C,3,1.61
1491,2019,NUTS,2016,ITF33,3,4.21
1492,2019,NUTS,2016,ITF47,3,0.87
1493,2019,NUTS,2016,ITG25,3,4.05
1494,2019,NUTS,2016,ITG27,3,4.1
1495,2019,NUTS,2016,ITH20,3,1.23
1496,2019,NUTS,2016,ITH31,3,1.63
1497,2019,NUTS,2016,ITH36,3,1.17
1498,2019,NUTS,2016,ITH44,3,2.12
1499,2019,NUTS,2016,ITH54,3,4.35
1500,2019,NUTS,2016,ITH55,3,0.8
1501,2019,NUTS,2016,ITI14,3,2.97
1502,2019,NUTS,2016,ITI21,3,5.49
1503,2019,NUTS,2016,ITI43,3,0.51
1504,2019,NUTS,2016,LT011,3,0.13
1505,2019,NUTS,2016,LU000,3,1.25
1506,2019,NUTS,2016,LV006,3,1.81
1507,2019,NUTS,2016,NL113,3,1.7
1508,2019,NUTS,2016,NL124,3,1.54
1509,2019,NUTS,2016,NL226,3,0.14
1510,2019,NUTS,2016,NL310,3,0.41
1511,2019,NUTS,2016,NL329,3,1.23
1512,2019,NUTS,2016,NL332,3,0.35
1513,2019,NUTS,2016,NL333,3,2.37
1514,2019,NUTS,2016,NL337,3,0.44
1515,2019,NUTS,2016,NL33C,3,2.25
1516,2019,NUTS,2016,NL414,3,4.78
1517,2019,NUTS,2016,NL423,3,3.01
1518,2019,NUTS,2016,PL633,3,8.12
1519,2019,NUTS,2016,PT11A,3,1.29
1520,2019,NUTS,2016,PT150,3,8.3
1521,2019,NUTS,2016,PT170,3,0.18
1522,2019,NUTS,2016,SE110,3,1.16
1523,2019,NUTS,2016,SE121,3,0.44
1524,2019,NUTS,2016,SE123,3,8.15
1525,2019,NUTS,2016,SE224,3,2.33
1526,2019,NUTS,2016,SE232,3,0.35
1527,2019,NUTS,2016,SI041,3,0.28
1528,2019,NUTS,2016,SI042,3,8.3
1529,2019,NUTS,2016,UKD33,3,2.82
1530,2019,NUTS,2016,UKF14,3,2.79
1531,2019,NUTS,2016,UKG31,3,0.65
1532,2019,NUTS,2016,UKH17,3,7.23
1533,2019,NUTS,2016,UKI31,3,1.71
1534,2019,NUTS,2016,UKI32,3,1.44
1535,2019,NUTS,2016,UKI42,3,0.7
1536,2019,NUTS,2016,UKI75,3,4.48
1537,2019,NUTS,2016,UKJ32,3,1.76
1538,2019,NUTS,2016,UKL22,3,3.62
1539,2019,NUTS,2016,UKM82,3,1.01
1540,2020,NUTS,2016,AT,0,2.2
1541,2020,NUTS,2016,BE,0,0.76
1542,2020,NUTS,2016,CZ,0,1.09
1543,2020,NUTS,2016,DE,0,1.19
1544,2020,NUTS,2016,DK,0,1.21
1545,2020,NUTS,2016,EE,0,0.57
1546,2020,NUTS,2016,ES,0,0.68
1547,2020,NUTS,2016,FI,0,1.07
1548,2020,NUTS,2016,FR,0,0.76
1549,2020,NUTS,2016,HU,0,0.48
1550,2020,NUTS,2016,IE,0,0.96
1551,2020,NUTS,2016,IT,0,1.01
1552,2020,NUTS,2016,LT,0,1.82
1553,2020,NUTS,2016,LU,0,0.55
1554,2020,NUTS,2016,NL,0,0.86
1555,2020,NUTS,2016,PL,0,0.25
1556,2020,NUTS,2016,PT,0,0.15
1557,2020,NUTS,2016,SE,0,1.52
1558,2020,NUTS,2016,SI,0,0.51
1559,2020,NUTS,2016,UK,0,1.09
1560,2020,NUTS,2016,AT1,1,0.71
1561,2020,NUTS,2016,AT2,1,3.49
1562,2020,NUTS,2016,AT3,1,4.22
1563,2020,NUTS,2016,BE1,1,0.23
1564,2020,NUTS,2016,BE2,1,1.09
1565,2020,NUTS,2016,BE3,1,1.15
1566,2020,NUTS,2016,CZ0,1,1.09
1567,2020,NUTS,2016,DE1,1,1.5
1568,2020,NUTS,2016,DE2,1,0.75
1569,2020,NUTS,2016,DE3,1,0.89
1570,2020,NUTS,2016,DE4,1,0.93
1571,2020,NUTS,2016,DE6,1,0.36
1572,2020,NUTS,2016,DE7,1,0.17
1573,2020,NUTS,2016,DE8,1,0.5
1574,2020,NUTS,2016,DE9,1,0.29
1575,2020,NUTS,2016,DEA,1,2.68
1576,2020,NUTS,2016,DEB,1,2.02
1577,2020,NUTS,2016,DED,1,1.02
1578,2020,NUTS,2016,DEF,1,0.33
1579,2020,NUTS,2016,DEG,1,1.85
1580,2020,NUTS,2016,DK0,1,1.21
1581,2020,NUTS,2016,EE0,1,0.57
1582,2020,NUTS,2016,ES1,1,3.97
1583,2020,NUTS,2016,ES2,1,0.21
1584,2020,NUTS,2016,ES3,1,0.28
1585,2020,NUTS,2016,ES5,1,1.27
1586,2020,NUTS,2016,ES6,1,0.45
1587,2020,NUTS,2016,FI1,1,1.07
1588,2020,NUTS,2016,FR1,1,0.73
1589,2020,NUTS,2016,FRC,1,0.7
1590,2020,NUTS,2016,FRE,1,0.36
1591,2020,NUTS,2016,FRF,1,1.23
1592,2020,NUTS,2016,FRJ,1,1.06
1593,2020,NUTS,2016,FRK,1,0.46
1594,2020,NUTS,2016,FRL,1,2.21
1595,2020,NUTS,2016,HU1,1,0.59
1596,2020,NUTS,2016,HU3,1,0.33
1597,2020,NUTS,2016,IE0,1,0.96
1598,2020,NUTS,2016,ITC,1,1.02
1599,2020,NUTS,2016,ITF,1,0.71
1600,2020,NUTS,2016,ITG,1,0.5
1601,2020,NUTS,2016,ITH,1,0.47
1602,2020,NUTS,2016,ITI,1,1.41
1603,2020,NUTS,2016,LT0,1,1.82
1604,2020,NUTS,2016,LU0,1,0.55
1605,2020,NUTS,2016,NL1,1,0.77
1606,2020,NUTS,2016,NL2,1,0.17
1607,2020,NUTS,2016,NL3,1,0.82
1608,2020,NUTS,2016,NL4,1,1.57
1609,2020,NUTS,2016,PL4,1,1.35
1610,2020,NUTS,2016,PL9,1,0.17
1611,2020,NUTS,2016,PT1,1,0.15
1612,2020,NUTS,2016,SE1,1,1.79
1613,2020,NUTS,2016,SE2,1,0.61
1614,2020,NUTS,2016,SE3,1,2.99
1615,2020,NUTS,2016,SI0,1,0.51
1616,2020,NUTS,2016,UKD,1,2.05
1617,2020,NUTS,2016,UKF,1,1.92
1618,2020,NUTS,2016,UKH,1,1.89
1619,2020,NUTS,2016,UKI,1,1.15
1620,2020,NUTS,2016,UKJ,1,0.55
1621,2020,NUTS,2016,UKM,1,1.58
1622,2020,NUTS,2016,AT13,2,0.76
1623,2020,NUTS,2016,AT21,2,2.78
1624,2020,NUTS,2016,AT22,2,3.55
1625,2020,NUTS,2016,AT31,2,3.63
1626,2020,NUTS,2016,AT33,2,4.86
1627,2020,NUTS,2016,BE10,2,0.23
1628,2020,NUTS,2016,BE22,2,1.04
1629,2020,NUTS,2016,BE23,2,0.67
1630,2020,NUTS,2016,BE24,2,1.73
1631,2020,NUTS,2016,BE31,2,3.54
1632,2020,NUTS,2016,BE32,2,0.56
1633,2020,NUTS,2016,BE33,2,1.65
1634,2020,NUTS,2016,CZ02,2,3.06
1635,2020,NUTS,2016,CZ06,2,5.62
1636,2020,NUTS,2016,DE11,2,0.21
1637,2020,NUTS,2016,DE12,2,1.61
1638,2020,NUTS,2016,DE13,2,0.71
1639,2020,NUTS,2016,DE14,2,5.27
1640,2020,NUTS,2016,DE21,2,0.7
1641,2020,NUTS,2016,DE23,2,1.72
1642,2020,NUTS,2016,DE25,2,2.39
1643,2020,NUTS,2016,DE30,2,0.89
1644,2020,NUTS,2016,DE40,2,0.93
1645,2020,NUTS,2016,DE60,2,0.36
1646,2020,NUTS,2016,DE71,2,0.18
1647,2020,NUTS,2016,DE80,2,0.5
1648,2020,NUTS,2016,DE91,2,0.3
1649,2020,NUTS,2016,DE92,2,0.3
1650,2020,NUTS,2016,DEA1,2,0.31
1651,2020,NUTS,2016,DEA2,2,3.48
1652,2020,NUTS,2016,DEB2,2,7.8
1653,2020,NUTS,2016,DEB3,2,1.25
1654,2020,NUTS,2016,DED2,2,1.32
1655,2020,NUTS,2016,DED5,2,0.3
1656,2020,NUTS,2016,DEF0,2,0.33
1657,2020,NUTS,2016,DEG0,2,1.85
1658,2020,NUTS,2016,DK01,2,1.59
1659,2020,NUTS,2016,DK03,2,1.64
1660,2020,NUTS,2016,DK04,2,0.07
1661,2020,NUTS,2016,DK05,2,0.36
1662,2020,NUTS,2016,EE00,2,0.57
1663,2020,NUTS,2016,ES11,2,5.65
1664,2020,NUTS,2016,ES21,2,0.47
1665,2020,NUTS,2016,ES24,2,0.14
1666,2020,NUTS,2016,ES30,2,0.28
1667,2020,NUTS,2016,ES51,2,1.59
1668,2020,NUTS,2016,ES62,2,3.29
1669,2020,NUTS,2016,FI19,2,1.09
1670,2020,NUTS,2016,FI1B,2,0.42
1671,2020,NUTS,2016,FI1C,2,2.96
1672,2020,NUTS,2016,FI1D,2,1.79
1673,2020,NUTS,2016,FR10,2,0.73
1674,2020,NUTS,2016,FRC2,2,1.45
1675,2020,NUTS,2016,FRE1,2,0.4
1676,2020,NUTS,2016,FRF1,2,1.53
1677,2020,NUTS,2016,FRJ1,2,2.14
1678,2020,NUTS,2016,FRK2,2,0.46
1679,2020,NUTS,2016,FRL0,2,2.21
1680,2020,NUTS,2016,HU11,2,0.42
1681,2020,NUTS,2016,HU12,2,2.2
1682,2020,NUTS,2016,HU33,2,0.42
1683,2020,NUTS,2016,IE04,2,1.52
1684,2020,NUTS,2016,IE05,2,0.94
1685,2020,NUTS,2016,IE06,2,0.87
1686,2020,NUTS,2016,ITC1,2,0.63
1687,2020,NUTS,2016,ITC3,2,0.55
1688,2020,NUTS,2016,ITC4,2,1.21
1689,2020,NUTS,2016,ITF3,2,1.28
1690,2020,NUTS,2016,ITG1,2,0.54
1691,2020,NUTS,2016,ITH1,2,0.53
1692,2020,NUTS,2016,ITH3,2,0.56
1693,2020,NUTS,2016,ITH4,2,1.17
1694,2020,NUTS,2016,ITH5,2,0.37
1695,2020,NUTS,2016,ITI1,2,1.17
1696,2020,NUTS,2016,ITI4,2,1.58
1697,2020,NUTS,2016,LT01,2,1.88
1698,2020,NUTS,2016,LT02,2,1.66
1699,2020,NUTS,2016,LU00,2,0.55
1700,2020,NUTS,2016,NL11,2,0.8
1701,2020,NUTS,2016,NL21,2,0.4
1702,2020,NUTS,2016,NL22,2,0.12
1703,2020,NUTS,2016,NL31,2,1.06
1704,2020,NUTS,2016,NL32,2,0.71
1705,2020,NUTS,2016,NL33,2,0.73
1706,2020,NUTS,2016,NL41,2,0.9
1707,2020,NUTS,2016,NL42,2,2.94
1708,2020,NUTS,2016,PL41,2,1.64
1709,2020,NUTS,2016,PL91,2,0.17
1710,2020,NUTS,2016,PT11,2,0.23
1711,2020,NUTS,2016,PT17,2,0.13
1712,2020,NUTS,2016,SE11,2,1.93
1713,2020,NUTS,2016,SE12,2,1.39
1714,2020,NUTS,2016,SE22,2,0.97
1715,2020,NUTS,2016,SE32,2,6.52
1716,2020,NUTS,2016,SI03,2,2.46
1717,2020,NUTS,2016,SI04,2,0.07
1718,2020,NUTS,2016,UKD3,2,2.54
1719,2020,NUTS,2016,UKF2,2,3.49
1720,2020,NUTS,2016,UKH2,2,2.28
1721,2020,NUTS,2016,UKH3,2,7.8
1722,2020,NUTS,2016,UKI3,2,1.22
1723,2020,NUTS,2016,UKI4,2,1.44
1724,2020,NUTS,2016,UKJ2,2,1.58
1725,2020,NUTS,2016,UKM8,2,1.72
1726,2020,NUTS,2016,AT130,3,0.76
1727,2020,NUTS,2016,AT211,3,3.04
1728,2020,NUTS,2016,AT221,3,3.99
1729,2020,NUTS,2016,AT315,3,7.8
1730,2020,NUTS,2016,AT332,3,5.61
1731,2020,NUTS,2016,AT335,3,1.16
1732,2020,NUTS,2016,BE100,3,0.23
1733,2020,NUTS,2016,BE221,3,1.47
1734,2020,NUTS,2016,BE234,3,0.76
1735,2020,NUTS,2016,BE241,3,2.17
1736,2020,NUTS,2016,BE242,3,1.7
1737,2020,NUTS,2016,BE310,3,3.54
1738,2020,NUTS,2016,BE327,3,7.8
1739,2020,NUTS,2016,BE332,3,1.65
1740,2020,NUTS,2016,CZ020,3,3.06
1741,2020,NUTS,2016,CZ064,3,5.98
1742,2020,NUTS,2016,DE111,3,0.18
1743,2020,NUTS,2016,DE11B,3,7.8
1744,2020,NUTS,2016,DE122,3,0.56
1745,2020,NUTS,2016,DE125,3,2.41
1746,2020,NUTS,2016,DE131,3,0.47
1747,2020,NUTS,2016,DE136,3,2.43
1748,2020,NUTS,2016,DE137,3,7.8
1749,2020,NUTS,2016,DE139,3,1.37
1750,2020,NUTS,2016,DE142,3,2.01
1751,2020,NUTS,2016,DE144,3,6.7
1752,2020,NUTS,2016,DE212,3,0.84
1753,2020,NUTS,2016,DE21B,3,3.45
1754,2020,NUTS,2016,DE23A,3,7.8
1755,2020,NUTS,2016,DE252,3,2.39
1756,2020,NUTS,2016,DE300,3,0.89
1757,2020,NUTS,2016,DE404,3,1.03
1758,2020,NUTS,2016,DE600,3,0.36
1759,2020,NUTS,2016,DE711,3,1.03
1760,2020,NUTS,2016,DE80L,3,7.8
1761,2020,NUTS,2016,DE91C,3,7.8
1762,2020,NUTS,2016,DE929,3,0.31
1763,2020,NUTS,2016,DEA1A,3,1.18
1764,2020,NUTS,2016,DEA22,3,1.11
1765,2020,NUTS,2016,DEA26,3,6.91
1766,2020,NUTS,2016,DEA2C,3,1.39
