,year,region_type,region_year_spec,region_id,region_level,systems_fund_amount
1132,2017,NUTS,2016,DK05,2,198901.01
1133,2017,NUTS,2016,DK050,3,198901.01
1134,2017,NUTS,2016,EE,0,361468.5
1135,2017,NUTS,2016,EE0,1,361468.5
1136,2017,NUTS,2016,EE00,2,361468.5
1137,2017,NUTS,2016,EE008,3,361468.5
1138,2017,NUTS,2016,ES,0,14168922.18
1139,2017,NUTS,2016,ES1,1,201199.71
1140,2017,NUTS,2016,ES11,2,201199.71
1141,2017,NUTS,2016,ES111,3,81199.71
1142,2017,NUTS,2016,ES114,3,120000.0
1143,2017,NUTS,2016,ES2,1,835944.25
1144,2017,NUTS,2016,ES22,2,693289.25
1145,2017,NUTS,2016,ES220,3,693289.25
1146,2017,NUTS,2016,ES23,2,34756.25
1147,2017,NUTS,2016,ES230,3,34756.25
1148,2017,NUTS,2016,ES24,2,107898.75
1149,2017,NUTS,2016,ES243,3,107898.75
1150,2017,NUTS,2016,ES3,1,6661707.86
1151,2017,NUTS,2016,ES30,2,6661707.86
1152,2017,NUTS,2016,ES300,3,6661707.86
1153,2017,NUTS,2016,ES4,1,64550.0
1154,2017,NUTS,2016,ES42,2,64550.0
1155,2017,NUTS,2016,ES422,3,40243.75
1156,2017,NUTS,2016,ES425,3,24306.25
1157,2017,NUTS,2016,ES5,1,6261043.36
1158,2017,NUTS,2016,ES51,2,5015354.1
1159,2017,NUTS,2016,ES511,3,5015354.1
1160,2017,NUTS,2016,ES52,2,1122326.76
1161,2017,NUTS,2016,ES521,3,743618.88
1162,2017,NUTS,2016,ES523,3,378707.88
1163,2017,NUTS,2016,ES53,2,123362.5
1164,2017,NUTS,2016,ES532,3,123362.5
1165,2017,NUTS,2016,ES6,1,100625.0
1166,2017,NUTS,2016,ES62,2,100625.0
1167,2017,NUTS,2016,ES620,3,100625.0
1168,2017,NUTS,2016,ES7,1,43852.0
1169,2017,NUTS,2016,ES70,2,43852.0
1170,2017,NUTS,2016,ES705,3,43852.0
1171,2017,NUTS,2016,FI,0,5357433.0
1172,2017,NUTS,2016,FI1,1,5357433.0
1173,2017,NUTS,2016,FI1B,2,5257433.0
1174,2017,NUTS,2016,FI1B1,3,5257433.0
1175,2017,NUTS,2016,FI1D,2,100000.0
1176,2017,NUTS,2016,FI1D9,3,100000.0
1177,2017,NUTS,2016,FR,0,20627691.47
1178,2017,NUTS,2016,FR1,1,13472746.54
1179,2017,NUTS,2016,FR10,2,13472746.54
1180,2017,NUTS,2016,FR101,3,9096111.86
1181,2017,NUTS,2016,FR102,3,227062.5
1182,2017,NUTS,2016,FR103,3,85050.0
1183,2017,NUTS,2016,FR104,3,405898.75
1184,2017,NUTS,2016,FR105,3,3438487.18
1185,2017,NUTS,2016,FR106,3,220136.25
1186,2017,NUTS,2016,FRD,1,270862.5
1187,2017,NUTS,2016,FRD1,2,39550.0
1188,2017,NUTS,2016,FRD11,3,39550.0
1189,2017,NUTS,2016,FRD2,2,231312.5
1190,2017,NUTS,2016,FRD22,3,231312.5
1191,2017,NUTS,2016,FRF,1,788626.8
1192,2017,NUTS,2016,FRF1,2,788626.8
1193,2017,NUTS,2016,FRF11,3,788626.8
1194,2017,NUTS,2016,FRI,1,3125.0
1195,2017,NUTS,2016,FRI1,2,3125.0
1196,2017,NUTS,2016,FRI12,3,3125.0
1197,2017,NUTS,2016,FRJ,1,449352.5
1198,2017,NUTS,2016,FRJ1,2,252068.37
1199,2017,NUTS,2016,FRJ13,3,252068.37
1200,2017,NUTS,2016,FRJ2,2,197284.13
1201,2017,NUTS,2016,FRJ23,3,197284.13
1202,2017,NUTS,2016,FRK,1,5263946.38
1203,2017,NUTS,2016,FRK2,2,5263946.38
1204,2017,NUTS,2016,FRK24,3,4936232.63
1205,2017,NUTS,2016,FRK26,3,327713.75
1206,2017,NUTS,2016,FRL,1,379031.75
1207,2017,NUTS,2016,FRL0,2,379031.75
1208,2017,NUTS,2016,FRL04,3,62192.5
1209,2017,NUTS,2016,FRL05,3,316839.25
1210,2017,NUTS,2016,HR,0,76625.0
1211,2017,NUTS,2016,HR0,1,76625.0
1212,2017,NUTS,2016,HR04,2,76625.0
1213,2017,NUTS,2016,HR041,3,76625.0
1214,2017,NUTS,2016,HU,0,1058685.5
1215,2017,NUTS,2016,HU1,1,1058685.5
1216,2017,NUTS,2016,HU11,2,1036498.0
1217,2017,NUTS,2016,HU110,3,1036498.0
1218,2017,NUTS,2016,HU12,2,22187.5
1219,2017,NUTS,2016,HU120,3,22187.5
1220,2017,NUTS,2016,IE,0,6464406.9
1221,2017,NUTS,2016,IE0,1,6464406.9
1222,2017,NUTS,2016,IE04,2,1294739.51
1223,2017,NUTS,2016,IE042,3,1294739.51
1224,2017,NUTS,2016,IE05,2,3076829.51
1225,2017,NUTS,2016,IE052,3,129050.0
1226,2017,NUTS,2016,IE053,3,2947779.51
1227,2017,NUTS,2016,IE06,2,2092837.88
1228,2017,NUTS,2016,IE061,3,1852849.0
1229,2017,NUTS,2016,IE062,3,239988.88
1230,2017,NUTS,2016,IT,0,16309837.83
1231,2017,NUTS,2016,ITC,1,4065224.43
1232,2017,NUTS,2016,ITC1,2,959062.5
1233,2017,NUTS,2016,ITC11,3,959062.5
1234,2017,NUTS,2016,ITC4,2,3106161.93
1235,2017,NUTS,2016,ITC41,3,91850.0
1236,2017,NUTS,2016,ITC47,3,151125.0
1237,2017,NUTS,2016,ITC4C,3,2863186.93
1238,2017,NUTS,2016,ITF,1,262536.25
1239,2017,NUTS,2016,ITF2,2,8505.0
1240,2017,NUTS,2016,ITF22,3,8505.0
1241,2017,NUTS,2016,ITF3,2,163990.0
1242,2017,NUTS,2016,ITF31,3,151221.25
1243,2017,NUTS,2016,ITF33,3,12768.75
1244,2017,NUTS,2016,ITF4,2,90041.25
1245,2017,NUTS,2016,ITF47,3,90041.25
1246,2017,NUTS,2016,ITG,1,126510.0
1247,2017,NUTS,2016,ITG1,2,126510.0
1248,2017,NUTS,2016,ITG12,3,126510.0
1249,2017,NUTS,2016,ITH,1,3693125.89
1250,2017,NUTS,2016,ITH1,2,80010.0
1251,2017,NUTS,2016,ITH10,3,80010.0
1252,2017,NUTS,2016,ITH2,2,516122.64
1253,2017,NUTS,2016,ITH20,3,516122.64
1254,2017,NUTS,2016,ITH3,2,471438.25
1255,2017,NUTS,2016,ITH31,3,420687.5
1256,2017,NUTS,2016,ITH34,3,50750.75
1257,2017,NUTS,2016,ITH4,2,50000.0
1258,2017,NUTS,2016,ITH44,3,50000.0
1259,2017,NUTS,2016,ITH5,2,2575555.0
1260,2017,NUTS,2016,ITH54,3,50000.0
1261,2017,NUTS,2016,ITH55,3,2525555.0
1262,2017,NUTS,2016,ITI,1,8162441.26
1263,2017,NUTS,2016,ITI1,2,1612901.51
1264,2017,NUTS,2016,ITI14,3,688714.01
1265,2017,NUTS,2016,ITI15,3,379687.5
1266,2017,NUTS,2016,ITI17,3,544500.0
1267,2017,NUTS,2016,ITI2,2,40937.5
1268,2017,NUTS,2016,ITI21,3,40937.5
1269,2017,NUTS,2016,ITI3,2,31667.5
1270,2017,NUTS,2016,ITI32,3,31667.5
1271,2017,NUTS,2016,ITI4,2,6476934.75
1272,2017,NUTS,2016,ITI43,3,6476934.75
1273,2017,NUTS,2016,LT,0,823410.0
1274,2017,NUTS,2016,LT0,1,823410.0
1275,2017,NUTS,2016,LT01,2,620722.5
1276,2017,NUTS,2016,LT011,3,620722.5
1277,2017,NUTS,2016,LT02,2,202687.5
1278,2017,NUTS,2016,LT022,3,109812.5
1279,2017,NUTS,2016,LT023,3,92875.0
1280,2017,NUTS,2016,LU,0,504448.75
1281,2017,NUTS,2016,LU0,1,504448.75
1282,2017,NUTS,2016,LU00,2,504448.75
1283,2017,NUTS,2016,LU000,3,504448.75
1284,2017,NUTS,2016,LV,0,358297.13
1285,2017,NUTS,2016,LV0,1,358297.13
1286,2017,NUTS,2016,LV00,2,358297.13
1287,2017,NUTS,2016,LV006,3,256647.13
1288,2017,NUTS,2016,LV009,3,101650.0
1289,2017,NUTS,2016,MT,0,12250.0
1290,2017,NUTS,2016,MT0,1,12250.0
1291,2017,NUTS,2016,MT00,2,12250.0
1292,2017,NUTS,2016,MT001,3,12250.0
1293,2017,NUTS,2016,NL,0,20156131.8
1294,2017,NUTS,2016,NL1,1,85250.0
1295,2017,NUTS,2016,NL11,2,31625.0
1296,2017,NUTS,2016,NL113,3,31625.0
1297,2017,NUTS,2016,NL12,2,53625.0
1298,2017,NUTS,2016,NL124,3,53625.0
1299,2017,NUTS,2016,NL2,1,3212073.39
1300,2017,NUTS,2016,NL21,2,1918937.5
1301,2017,NUTS,2016,NL213,3,1918937.5
1302,2017,NUTS,2016,NL22,2,1223635.89
1303,2017,NUTS,2016,NL221,3,1223635.89
1304,2017,NUTS,2016,NL23,2,69500.0
1305,2017,NUTS,2016,NL230,3,69500.0
1306,2017,NUTS,2016,NL3,1,12776987.33
1307,2017,NUTS,2016,NL31,2,3285986.6
1308,2017,NUTS,2016,NL310,3,3285986.6
1309,2017,NUTS,2016,NL32,2,5412348.73
1310,2017,NUTS,2016,NL328,3,117043.23
1311,2017,NUTS,2016,NL329,3,5295305.5
1312,2017,NUTS,2016,NL33,2,4078652.0
1313,2017,NUTS,2016,NL332,3,2717459.0
1314,2017,NUTS,2016,NL333,3,1047379.0
1315,2017,NUTS,2016,NL337,3,169775.0
1316,2017,NUTS,2016,NL33C,3,144039.0
1317,2017,NUTS,2016,NL4,1,4081821.08
1318,2017,NUTS,2016,NL41,2,2971204.38
1319,2017,NUTS,2016,NL412,3,2154747.5
1320,2017,NUTS,2016,NL413,3,261440.38
1321,2017,NUTS,2016,NL414,3,555016.5
1322,2017,NUTS,2016,NL42,2,1110616.7
1323,2017,NUTS,2016,NL423,3,1110616.7
1324,2017,NUTS,2016,PL,0,4893939.51
1325,2017,NUTS,2016,PL2,1,594525.0
1326,2017,NUTS,2016,PL21,2,585255.0
1327,2017,NUTS,2016,PL213,3,585255.0
1328,2017,NUTS,2016,PL22,2,9270.0
1329,2017,NUTS,2016,PL229,3,9270.0
1330,2017,NUTS,2016,PL4,1,641051.0
1331,2017,NUTS,2016,PL41,2,641051.0
1332,2017,NUTS,2016,PL415,3,641051.0
1333,2017,NUTS,2016,PL9,1,3658363.51
1334,2017,NUTS,2016,PL91,2,3658363.51
1335,2017,NUTS,2016,PL911,3,3658363.51
1336,2017,NUTS,2016,PT,0,12522733.26
1337,2017,NUTS,2016,PT1,1,12522733.26
1338,2017,NUTS,2016,PT11,2,8606457.01
1339,2017,NUTS,2016,PT112,3,6370115.51
1340,2017,NUTS,2016,PT119,3,422112.0
1341,2017,NUTS,2016,PT11A,3,1814229.5
1342,2017,NUTS,2016,PT16,2,1339262.5
1343,2017,NUTS,2016,PT16D,3,1339262.5
1344,2017,NUTS,2016,PT17,2,2577013.75
1345,2017,NUTS,2016,PT170,3,2577013.75
1346,2017,NUTS,2016,RO,0,141657.5
1347,2017,NUTS,2016,RO3,1,141657.5
1348,2017,NUTS,2016,RO32,2,141657.5
1349,2017,NUTS,2016,RO321,3,141657.5
1350,2017,NUTS,2016,SE,0,9312946.03
1351,2017,NUTS,2016,SE1,1,8005345.63
1352,2017,NUTS,2016,SE11,2,3014562.79
1353,2017,NUTS,2016,SE110,3,3014562.79
1354,2017,NUTS,2016,SE12,2,4990782.84
1355,2017,NUTS,2016,SE121,3,1924529.74
1356,2017,NUTS,2016,SE123,3,1810573.1
1357,2017,NUTS,2016,SE124,3,1255680.0
1358,2017,NUTS,2016,SE2,1,632779.26
1359,2017,NUTS,2016,SE22,2,114750.0
1360,2017,NUTS,2016,SE224,3,114750.0
1361,2017,NUTS,2016,SE23,2,518029.26
1362,2017,NUTS,2016,SE232,3,518029.26
1363,2017,NUTS,2016,SE3,1,674821.14
1364,2017,NUTS,2016,SE32,2,106740.0
1365,2017,NUTS,2016,SE321,3,106740.0
1366,2017,NUTS,2016,SE33,2,568081.14
1367,2017,NUTS,2016,SE331,3,527318.64
1368,2017,NUTS,2016,SE332,3,40762.5
1369,2017,NUTS,2016,SI,0,1067969.5
1370,2017,NUTS,2016,SI0,1,1067969.5
1371,2017,NUTS,2016,SI04,2,1067969.5
1372,2017,NUTS,2016,SI041,3,1040969.5
1373,2017,NUTS,2016,SI043,3,27000.0
1374,2017,NUTS,2016,SK,0,741188.0
1375,2017,NUTS,2016,SK0,1,741188.0
1376,2017,NUTS,2016,SK01,2,741188.0
1377,2017,NUTS,2016,SK010,3,741188.0
1378,2017,NUTS,2016,UK,0,27638503.65
1379,2017,NUTS,2016,UKD,1,293575.0
1380,2017,NUTS,2016,UKD3,2,293575.0
1381,2017,NUTS,2016,UKD33,3,293575.0
1382,2017,NUTS,2016,UKE,1,675675.76
1383,2017,NUTS,2016,UKE4,2,675675.76
1384,2017,NUTS,2016,UKE42,3,675675.76
1385,2017,NUTS,2016,UKF,1,58500.0
1386,2017,NUTS,2016,UKF2,2,58500.0
1387,2017,NUTS,2016,UKF22,3,58500.0
1388,2017,NUTS,2016,UKG,1,195454.8
1389,2017,NUTS,2016,UKG3,2,195454.8
1390,2017,NUTS,2016,UKG39,3,195454.8
1391,2017,NUTS,2016,UKH,1,303700.0
1392,2017,NUTS,2016,UKH1,2,303700.0
1393,2017,NUTS,2016,UKH12,3,303700.0
1394,2017,NUTS,2016,UKI,1,14522641.44
1395,2017,NUTS,2016,UKI3,2,12431535.8
1396,2017,NUTS,2016,UKI31,3,11866192.05
1397,2017,NUTS,2016,UKI32,3,314087.5
1398,2017,NUTS,2016,UKI33,3,251256.25
1399,2017,NUTS,2016,UKI4,2,1073368.64
1400,2017,NUTS,2016,UKI42,3,819863.64
1401,2017,NUTS,2016,UKI43,3,253505.0
1402,2017,NUTS,2016,UKI5,2,1017737.0
1403,2017,NUTS,2016,UKI54,3,1017737.0
1404,2017,NUTS,2016,UKJ,1,9845380.35
1405,2017,NUTS,2016,UKJ1,2,729881.25
1406,2017,NUTS,2016,UKJ12,3,729881.25
1407,2017,NUTS,2016,UKJ2,2,160278.07
1408,2017,NUTS,2016,UKJ25,3,160278.07
1409,2017,NUTS,2016,UKJ3,2,8955221.03
1410,2017,NUTS,2016,UKJ32,3,8955221.03
1411,2017,NUTS,2016,UKK,1,845400.54
1412,2017,NUTS,2016,UKK1,2,531746.45
1413,2017,NUTS,2016,UKK11,3,531746.45
1414,2017,NUTS,2016,UKK4,2,313654.09
1415,2017,NUTS,2016,UKK41,3,313654.09
1416,2017,NUTS,2016,UKL,1,25700.0
1417,2017,NUTS,2016,UKL2,2,25700.0
1418,2017,NUTS,2016,UKL22,3,25700.0
1419,2017,NUTS,2016,UKM,1,872475.76
1420,2017,NUTS,2016,UKM7,2,27000.0
1421,2017,NUTS,2016,UKM75,3,27000.0
1422,2017,NUTS,2016,UKM8,2,845475.76
1423,2017,NUTS,2016,UKM82,3,845475.76
1424,2018,NUTS,2016,AT,0,4060356.62
1425,2018,NUTS,2016,AT1,1,2742400.37
1426,2018,NUTS,2016,AT11,2,167625.0
1427,2018,NUTS,2016,AT112,3,167625.0
1428,2018,NUTS,2016,AT13,2,2574775.37
1429,2018,NUTS,2016,AT130,3,2574775.37
1430,2018,NUTS,2016,AT2,1,1317956.25
1431,2018,NUTS,2016,AT22,2,1317956.25
1432,2018,NUTS,2016,AT221,3,1238631.25
1433,2018,NUTS,2016,AT224,3,79325.0
1434,2018,NUTS,2016,BE,0,16062999.99
1435,2018,NUTS,2016,BE1,1,7691317.49
1436,2018,NUTS,2016,BE10,2,7691317.49
1437,2018,NUTS,2016,BE100,3,7691317.49
1438,2018,NUTS,2016,BE2,1,2206333.75
1439,2018,NUTS,2016,BE21,2,699875.0
1440,2018,NUTS,2016,BE211,3,613500.0
1441,2018,NUTS,2016,BE213,3,86375.0
1442,2018,NUTS,2016,BE22,2,306750.0
1443,2018,NUTS,2016,BE221,3,306750.0
1444,2018,NUTS,2016,BE23,2,673750.0
1445,2018,NUTS,2016,BE234,3,673750.0
1446,2018,NUTS,2016,BE24,2,525958.75
1447,2018,NUTS,2016,BE241,3,190650.0
1448,2018,NUTS,2016,BE242,3,335308.75
1449,2018,NUTS,2016,BE3,1,6165348.75
1450,2018,NUTS,2016,BE31,2,6087623.75
1451,2018,NUTS,2016,BE310,3,6087623.75
1452,2018,NUTS,2016,BE33,2,77725.0
1453,2018,NUTS,2016,BE332,3,77725.0
1454,2018,NUTS,2016,CZ,0,454600.0
1455,2018,NUTS,2016,CZ0,1,454600.0
1456,2018,NUTS,2016,CZ01,2,110475.0
1457,2018,NUTS,2016,CZ010,3,110475.0
1458,2018,NUTS,2016,CZ03,2,177000.0
1459,2018,NUTS,2016,CZ032,3,177000.0
1460,2018,NUTS,2016,CZ07,2,167125.0
1461,2018,NUTS,2016,CZ071,3,167125.0
1462,2018,NUTS,2016,DE,0,20374114.92
1463,2018,NUTS,2016,DE1,1,3133855.0
1464,2018,NUTS,2016,DE11,2,1246937.5
1465,2018,NUTS,2016,DE111,3,1246937.5
1466,2018,NUTS,2016,DE12,2,1886917.5
1467,2018,NUTS,2016,DE122,3,310250.0
1468,2018,NUTS,2016,DE125,3,1520292.5
1469,2018,NUTS,2016,DE126,3,56375.0
1470,2018,NUTS,2016,DE2,1,2229498.75
1471,2018,NUTS,2016,DE21,2,2229498.75
1472,2018,NUTS,2016,DE212,3,2229498.75
1473,2018,NUTS,2016,DE3,1,3938070.57
1474,2018,NUTS,2016,DE30,2,3938070.57
1475,2018,NUTS,2016,DE300,3,3938070.57
1476,2018,NUTS,2016,DE4,1,256750.0
1477,2018,NUTS,2016,DE40,2,256750.0
1478,2018,NUTS,2016,DE404,3,111750.0
1479,2018,NUTS,2016,DE40A,3,145000.0
1480,2018,NUTS,2016,DE6,1,2350481.25
1481,2018,NUTS,2016,DE60,2,2350481.25
1482,2018,NUTS,2016,DE600,3,2350481.25
1483,2018,NUTS,2016,DE7,1,1591893.75
1484,2018,NUTS,2016,DE71,2,1591893.75
1485,2018,NUTS,2016,DE711,3,595250.0
1486,2018,NUTS,2016,DE712,3,573643.75
1487,2018,NUTS,2016,DE716,3,423000.0
1488,2018,NUTS,2016,DE9,1,771750.0
1489,2018,NUTS,2016,DE92,2,230000.0
1490,2018,NUTS,2016,DE929,3,230000.0
1491,2018,NUTS,2016,DE94,2,541750.0
1492,2018,NUTS,2016,DE944,3,541750.0
1493,2018,NUTS,2016,DEA,1,4817384.36
1494,2018,NUTS,2016,DEA1,2,1838775.0
1495,2018,NUTS,2016,DEA11,3,1419375.0
1496,2018,NUTS,2016,DEA13,3,184000.0
1497,2018,NUTS,2016,DEA1A,3,235400.0
1498,2018,NUTS,2016,DEA2,2,2978609.36
1499,2018,NUTS,2016,DEA22,3,181717.5
1500,2018,NUTS,2016,DEA23,3,244247.75
1501,2018,NUTS,2016,DEA26,3,2204081.61
1502,2018,NUTS,2016,DEA2C,3,292312.5
1503,2018,NUTS,2016,DEA2D,3,56250.0
1504,2018,NUTS,2016,DEB,1,850625.0
1505,2018,NUTS,2016,DEB3,2,850625.0
1506,2018,NUTS,2016,DEB32,3,850625.0
1507,2018,NUTS,2016,DED,1,433806.24
1508,2018,NUTS,2016,DED4,2,70693.75
1509,2018,NUTS,2016,DED43,3,70693.75
1510,2018,NUTS,2016,DED5,2,363112.49
1511,2018,NUTS,2016,DED51,3,363112.49
1512,2018,NUTS,2016,DK,0,7966322.76
1513,2018,NUTS,2016,DK0,1,7966322.76
1514,2018,NUTS,2016,DK01,2,6940697.76
1515,2018,NUTS,2016,DK011,3,6940697.76
1516,2018,NUTS,2016,DK04,2,1025625.0
1517,2018,NUTS,2016,DK042,3,1025625.0
1518,2018,NUTS,2016,EE,0,472037.5
1519,2018,NUTS,2016,EE0,1,472037.5
1520,2018,NUTS,2016,EE00,2,472037.5
1521,2018,NUTS,2016,EE008,3,472037.5
1522,2018,NUTS,2016,ES,0,17081584.67
1523,2018,NUTS,2016,ES2,1,5965312.76
1524,2018,NUTS,2016,ES21,2,5809212.76
1525,2018,NUTS,2016,ES212,3,56428.75
1526,2018,NUTS,2016,ES213,3,5752784.01
1527,2018,NUTS,2016,ES22,2,156100.0
1528,2018,NUTS,2016,ES220,3,156100.0
1529,2018,NUTS,2016,ES3,1,5597412.91
1530,2018,NUTS,2016,ES30,2,5597412.91
1531,2018,NUTS,2016,ES300,3,5597412.91
1532,2018,NUTS,2016,ES4,1,789522.75
1533,2018,NUTS,2016,ES41,2,284500.0
1534,2018,NUTS,2016,ES412,3,284500.0
1535,2018,NUTS,2016,ES42,2,320506.25
1536,2018,NUTS,2016,ES422,3,320506.25
1537,2018,NUTS,2016,ES43,2,184516.5
1538,2018,NUTS,2016,ES431,3,184516.5
1539,2018,NUTS,2016,ES5,1,4593461.25
1540,2018,NUTS,2016,ES51,2,2641200.0
1541,2018,NUTS,2016,ES511,3,2641200.0
1542,2018,NUTS,2016,ES52,2,1952261.25
1543,2018,NUTS,2016,ES523,3,1952261.25
1544,2018,NUTS,2016,ES6,1,71875.0
1545,2018,NUTS,2016,ES61,2,71875.0
1546,2018,NUTS,2016,ES614,3,50000.0
1547,2018,NUTS,2016,ES618,3,21875.0
1548,2018,NUTS,2016,ES7,1,64000.0
1549,2018,NUTS,2016,ES70,2,64000.0
1550,2018,NUTS,2016,ES705,3,32000.0
1551,2018,NUTS,2016,ES709,3,32000.0
1552,2018,NUTS,2016,FI,0,2693003.75
1553,2018,NUTS,2016,FI1,1,2693003.75
1554,2018,NUTS,2016,FI19,2,452875.0
1555,2018,NUTS,2016,FI193,3,110000.0
1556,2018,NUTS,2016,FI197,3,342875.0
1557,2018,NUTS,2016,FI1B,2,2101816.25
1558,2018,NUTS,2016,FI1B1,3,2101816.25
1559,2018,NUTS,2016,FI1D,2,138312.5
1560,2018,NUTS,2016,FI1D2,3,48750.0
1561,2018,NUTS,2016,FI1D3,3,61562.5
1562,2018,NUTS,2016,FI1D9,3,28000.0
1563,2018,NUTS,2016,FR,0,17050390.61
1564,2018,NUTS,2016,FR1,1,11428426.33
1565,2018,NUTS,2016,FR10,2,11428426.33
1566,2018,NUTS,2016,FR101,3,8349472.76
1567,2018,NUTS,2016,FR103,3,1135750.0
1568,2018,NUTS,2016,FR104,3,121188.19
1569,2018,NUTS,2016,FR105,3,1649267.44
1570,2018,NUTS,2016,FR107,3,172747.94
1571,2018,NUTS,2016,FRB,1,552562.5
1572,2018,NUTS,2016,FRB0,2,552562.5
1573,2018,NUTS,2016,FRB06,3,552562.5
1574,2018,NUTS,2016,FRC,1,177486.0
1575,2018,NUTS,2016,FRC2,2,177486.0
1576,2018,NUTS,2016,FRC21,3,177486.0
1577,2018,NUTS,2016,FRD,1,50000.0
1578,2018,NUTS,2016,FRD2,2,50000.0
1579,2018,NUTS,2016,FRD22,3,50000.0
1580,2018,NUTS,2016,FRE,1,81150.0
1581,2018,NUTS,2016,FRE2,2,81150.0
1582,2018,NUTS,2016,FRE23,3,81150.0
1583,2018,NUTS,2016,FRG,1,205400.0
1584,2018,NUTS,2016,FRG0,2,205400.0
1585,2018,NUTS,2016,FRG02,3,179400.0
1586,2018,NUTS,2016,FRG04,3,26000.0
1587,2018,NUTS,2016,FRH,1,35000.0
1588,2018,NUTS,2016,FRH0,2,35000.0
1589,2018,NUTS,2016,FRH02,3,35000.0
1590,2018,NUTS,2016,FRI,1,162875.0
1591,2018,NUTS,2016,FRI1,2,162875.0
1592,2018,NUTS,2016,FRI15,3,162875.0
1593,2018,NUTS,2016,FRJ,1,165135.0
1594,2018,NUTS,2016,FRJ2,2,165135.0
1595,2018,NUTS,2016,FRJ23,3,165135.0
1596,2018,NUTS,2016,FRK,1,4150706.5
1597,2018,NUTS,2016,FRK1,2,245985.25
1598,2018,NUTS,2016,FRK14,3,245985.25
1599,2018,NUTS,2016,FRK2,2,3904721.25
1600,2018,NUTS,2016,FRK24,3,3904721.25
1601,2018,NUTS,2016,FRL,1,41649.28
1602,2018,NUTS,2016,FRL0,2,41649.28
1603,2018,NUTS,2016,FRL04,3,41649.28
1604,2018,NUTS,2016,HR,0,383012.15
1605,2018,NUTS,2016,HR0,1,383012.15
1606,2018,NUTS,2016,HR03,2,100082.29
1607,2018,NUTS,2016,HR031,3,27420.95
1608,2018,NUTS,2016,HR035,3,32641.9
1609,2018,NUTS,2016,HR036,3,26365.63
1610,2018,NUTS,2016,HR037,3,13653.81
1611,2018,NUTS,2016,HR04,2,282929.86
1612,2018,NUTS,2016,HR041,3,179204.71
1613,2018,NUTS,2016,HR042,3,71475.0
1614,2018,NUTS,2016,HR045,3,1533.45
1615,2018,NUTS,2016,HR04B,3,30716.7
1616,2018,NUTS,2016,HU,0,688637.5
1617,2018,NUTS,2016,HU1,1,688637.5
1618,2018,NUTS,2016,HU11,2,639012.5
1619,2018,NUTS,2016,HU110,3,639012.5
1620,2018,NUTS,2016,HU12,2,49625.0
1621,2018,NUTS,2016,HU120,3,49625.0
1622,2018,NUTS,2016,IE,0,2956674.25
1623,2018,NUTS,2016,IE0,1,2956674.25
1624,2018,NUTS,2016,IE04,2,140061.25
1625,2018,NUTS,2016,IE042,3,140061.25
1626,2018,NUTS,2016,IE05,2,95152.5
1627,2018,NUTS,2016,IE053,3,95152.5
1628,2018,NUTS,2016,IE06,2,2721460.5
1629,2018,NUTS,2016,IE061,3,2721460.5
1630,2018,NUTS,2016,IT,0,13218432.5
1631,2018,NUTS,2016,ITC,1,4472461.13
1632,2018,NUTS,2016,ITC1,2,347000.0
1633,2018,NUTS,2016,ITC11,3,347000.0
1634,2018,NUTS,2016,ITC3,2,577461.24
1635,2018,NUTS,2016,ITC33,3,577461.24
1636,2018,NUTS,2016,ITC4,2,3547999.89
1637,2018,NUTS,2016,ITC4C,3,3547999.89
1638,2018,NUTS,2016,ITF,1,230000.0
1639,2018,NUTS,2016,ITF2,2,160000.0
1640,2018,NUTS,2016,ITF21,3,160000.0
1641,2018,NUTS,2016,ITF3,2,70000.0
1642,2018,NUTS,2016,ITF33,3,70000.0
1643,2018,NUTS,2016,ITG,1,180850.0
1644,2018,NUTS,2016,ITG1,2,180850.0
1645,2018,NUTS,2016,ITG12,3,180850.0
1646,2018,NUTS,2016,ITH,1,1904548.06
1647,2018,NUTS,2016,ITH2,2,991877.06
1648,2018,NUTS,2016,ITH20,3,991877.06
1649,2018,NUTS,2016,ITH3,2,182850.0
1650,2018,NUTS,2016,ITH36,3,182850.0
1651,2018,NUTS,2016,ITH4,2,249142.25
1652,2018,NUTS,2016,ITH44,3,249142.25
1653,2018,NUTS,2016,ITH5,2,480678.75
1654,2018,NUTS,2016,ITH53,3,180350.0
1655,2018,NUTS,2016,ITH55,3,300328.75
1656,2018,NUTS,2016,ITI,1,6430573.31
1657,2018,NUTS,2016,ITI1,2,667372.0
1658,2018,NUTS,2016,ITI16,3,356747.0
1659,2018,NUTS,2016,ITI18,3,310625.0
1660,2018,NUTS,2016,ITI4,2,5763201.31
1661,2018,NUTS,2016,ITI43,3,5763201.31
1662,2018,NUTS,2016,LT,0,3940621.25
1663,2018,NUTS,2016,LT0,1,3940621.25
1664,2018,NUTS,2016,LT01,2,1057750.0
1665,2018,NUTS,2016,LT011,3,1057750.0
1666,2018,NUTS,2016,LT02,2,2882871.25
1667,2018,NUTS,2016,LT022,3,2882871.25
1668,2018,NUTS,2016,LU,0,1950437.63
1669,2018,NUTS,2016,LU0,1,1950437.63
1670,2018,NUTS,2016,LU00,2,1950437.63
1671,2018,NUTS,2016,LU000,3,1950437.63
1672,2018,NUTS,2016,LV,0,192350.0
1673,2018,NUTS,2016,LV0,1,192350.0
1674,2018,NUTS,2016,LV00,2,192350.0
1675,2018,NUTS,2016,LV006,3,192350.0
