,year,region_type,region_year_spec,region_id,region_level,policy_fund_spec
1764,2018,NUTS,2016,BE,0,1.09
1765,2018,NUTS,2016,BG,0,1.61
1766,2018,NUTS,2016,CZ,0,1.82
1767,2018,NUTS,2016,DE,0,0.97
1768,2018,NUTS,2016,DK,0,0.92
1769,2018,NUTS,2016,EE,0,1.32
1770,2018,NUTS,2016,ES,0,0.67
1771,2018,NUTS,2016,FI,0,1.16
1772,2018,NUTS,2016,FR,0,0.49
1773,2018,NUTS,2016,HR,0,3.35
1774,2018,NUTS,2016,HU,0,2.03
1775,2018,NUTS,2016,IE,0,1.44
1776,2018,NUTS,2016,IT,0,1.03
1777,2018,NUTS,2016,LT,0,0.46
1778,2018,NUTS,2016,LU,0,0.55
1779,2018,NUTS,2016,LV,0,1.81
1780,2018,NUTS,2016,MT,0,4.0
1781,2018,NUTS,2016,NL,0,0.99
1782,2018,NUTS,2016,PL,0,0.35
1783,2018,NUTS,2016,PT,0,0.93
1784,2018,NUTS,2016,RO,0,3.42
1785,2018,NUTS,2016,SE,0,1.14
1786,2018,NUTS,2016,SI,0,1.59
1787,2018,NUTS,2016,SK,0,2.18
1788,2018,NUTS,2016,UK,0,1.02
1789,2018,NUTS,2016,AT1,1,1.76
1790,2018,NUTS,2016,AT2,1,1.24
1791,2018,NUTS,2016,AT3,1,1.05
1792,2018,NUTS,2016,BE1,1,1.5
1793,2018,NUTS,2016,BE2,1,1.05
1794,2018,NUTS,2016,BE3,1,0.38
1795,2018,NUTS,2016,BG4,1,1.61
1796,2018,NUTS,2016,CZ0,1,1.82
1797,2018,NUTS,2016,DE1,1,0.63
1798,2018,NUTS,2016,DE2,1,0.37
1799,2018,NUTS,2016,DE3,1,1.68
1800,2018,NUTS,2016,DE4,1,2.67
1801,2018,NUTS,2016,DE5,1,3.2
1802,2018,NUTS,2016,DE6,1,2.06
1803,2018,NUTS,2016,DE7,1,0.6
1804,2018,NUTS,2016,DE9,1,0.77
1805,2018,NUTS,2016,DEA,1,1.1
1806,2018,NUTS,2016,DEB,1,0.79
1807,2018,NUTS,2016,DED,1,0.59
1808,2018,NUTS,2016,DEE,1,0.08
1809,2018,NUTS,2016,DEF,1,2.81
1810,2018,NUTS,2016,DEG,1,0.3
1811,2018,NUTS,2016,DK0,1,0.92
1812,2018,NUTS,2016,EE0,1,1.32
1813,2018,NUTS,2016,ES1,1,0.66
1814,2018,NUTS,2016,ES2,1,0.38
1815,2018,NUTS,2016,ES3,1,1.3
1816,2018,NUTS,2016,ES4,1,0.89
1817,2018,NUTS,2016,ES5,1,0.34
1818,2018,NUTS,2016,ES6,1,2.07
1819,2018,NUTS,2016,FI1,1,1.16
1820,2018,NUTS,2016,FR1,1,0.38
1821,2018,NUTS,2016,FRB,1,0.77
1822,2018,NUTS,2016,FRC,1,0.89
1823,2018,NUTS,2016,FRF,1,0.67
1824,2018,NUTS,2016,FRH,1,3.0
1825,2018,NUTS,2016,FRI,1,1.32
1826,2018,NUTS,2016,FRK,1,0.23
1827,2018,NUTS,2016,FRL,1,1.86
1828,2018,NUTS,2016,HR0,1,3.35
1829,2018,NUTS,2016,HU1,1,2.0
1830,2018,NUTS,2016,HU2,1,4.0
1831,2018,NUTS,2016,HU3,1,0.64
1832,2018,NUTS,2016,IE0,1,1.44
1833,2018,NUTS,2016,ITC,1,0.85
1834,2018,NUTS,2016,ITF,1,2.54
1835,2018,NUTS,2016,ITG,1,0.13
1836,2018,NUTS,2016,ITH,1,0.89
1837,2018,NUTS,2016,ITI,1,1.15
1838,2018,NUTS,2016,LT0,1,0.46
1839,2018,NUTS,2016,LU0,1,0.55
1840,2018,NUTS,2016,LV0,1,1.81
1841,2018,NUTS,2016,MT0,1,4.0
1842,2018,NUTS,2016,NL1,1,2.56
1843,2018,NUTS,2016,NL2,1,1.14
1844,2018,NUTS,2016,NL3,1,0.84
1845,2018,NUTS,2016,NL4,1,0.87
1846,2018,NUTS,2016,PL2,1,0.48
1847,2018,NUTS,2016,PL4,1,2.74
1848,2018,NUTS,2016,PL7,1,4.0
1849,2018,NUTS,2016,PL9,1,0.18
1850,2018,NUTS,2016,PT1,1,0.93
1851,2018,NUTS,2016,RO1,1,3.23
1852,2018,NUTS,2016,RO2,1,0.52
1853,2018,NUTS,2016,RO3,1,3.81
1854,2018,NUTS,2016,RO4,1,3.93
1855,2018,NUTS,2016,SE1,1,1.19
1856,2018,NUTS,2016,SE2,1,0.93
1857,2018,NUTS,2016,SE3,1,2.94
1858,2018,NUTS,2016,SI0,1,1.59
1859,2018,NUTS,2016,SK0,1,2.18
1860,2018,NUTS,2016,UKD,1,0.35
1861,2018,NUTS,2016,UKE,1,0.86
1862,2018,NUTS,2016,UKF,1,0.34
1863,2018,NUTS,2016,UKG,1,1.89
1864,2018,NUTS,2016,UKH,1,1.96
1865,2018,NUTS,2016,UKI,1,0.94
1866,2018,NUTS,2016,UKJ,1,0.82
1867,2018,NUTS,2016,UKK,1,1.91
1868,2018,NUTS,2016,UKL,1,2.41
1869,2018,NUTS,2016,UKM,1,1.61
1870,2018,NUTS,2016,UKN,1,4.0
1871,2018,NUTS,2016,AT12,2,1.11
1872,2018,NUTS,2016,AT13,2,1.84
1873,2018,NUTS,2016,AT22,2,1.24
1874,2018,NUTS,2016,AT31,2,0.48
1875,2018,NUTS,2016,AT32,2,3.31
1876,2018,NUTS,2016,AT33,2,0.83
1877,2018,NUTS,2016,BE10,2,1.5
1878,2018,NUTS,2016,BE21,2,1.05
1879,2018,NUTS,2016,BE22,2,0.76
1880,2018,NUTS,2016,BE23,2,0.85
1881,2018,NUTS,2016,BE24,2,1.01
1882,2018,NUTS,2016,BE25,2,3.48
1883,2018,NUTS,2016,BE31,2,0.42
1884,2018,NUTS,2016,BE35,2,0.99
1885,2018,NUTS,2016,BG41,2,1.61
1886,2018,NUTS,2016,CZ01,2,0.38
1887,2018,NUTS,2016,CZ03,2,2.58
1888,2018,NUTS,2016,CZ06,2,1.98
1889,2018,NUTS,2016,CZ07,2,2.63
1890,2018,NUTS,2016,DE11,2,1.18
1891,2018,NUTS,2016,DE12,2,0.02
1892,2018,NUTS,2016,DE13,2,2.31
1893,2018,NUTS,2016,DE21,2,0.24
1894,2018,NUTS,2016,DE22,2,3.02
1895,2018,NUTS,2016,DE24,2,3.66
1896,2018,NUTS,2016,DE30,2,1.68
1897,2018,NUTS,2016,DE40,2,2.67
1898,2018,NUTS,2016,DE50,2,3.2
1899,2018,NUTS,2016,DE60,2,2.06
1900,2018,NUTS,2016,DE71,2,0.36
1901,2018,NUTS,2016,DE73,2,4.0
1902,2018,NUTS,2016,DE91,2,0.53
1903,2018,NUTS,2016,DE92,2,0.63
1904,2018,NUTS,2016,DE93,2,1.13
1905,2018,NUTS,2016,DE94,2,2.23
1906,2018,NUTS,2016,DEA1,2,0.65
1907,2018,NUTS,2016,DEA2,2,0.99
1908,2018,NUTS,2016,DEA3,2,1.06
1909,2018,NUTS,2016,DEA5,2,3.16
1910,2018,NUTS,2016,DEB3,2,0.79
1911,2018,NUTS,2016,DED2,2,0.33
1912,2018,NUTS,2016,DED5,2,2.05
1913,2018,NUTS,2016,DEE0,2,0.08
1914,2018,NUTS,2016,DEF0,2,2.81
1915,2018,NUTS,2016,DEG0,2,0.3
1916,2018,NUTS,2016,DK01,2,0.75
1917,2018,NUTS,2016,DK02,2,4.0
1918,2018,NUTS,2016,DK03,2,2.16
1919,2018,NUTS,2016,DK04,2,0.72
1920,2018,NUTS,2016,DK05,2,1.48
1921,2018,NUTS,2016,EE00,2,1.32
1922,2018,NUTS,2016,ES11,2,4.0
1923,2018,NUTS,2016,ES21,2,0.44
1924,2018,NUTS,2016,ES24,2,0.54
1925,2018,NUTS,2016,ES30,2,1.3
1926,2018,NUTS,2016,ES41,2,2.1
1927,2018,NUTS,2016,ES51,2,0.36
1928,2018,NUTS,2016,ES52,2,0.19
1929,2018,NUTS,2016,ES61,2,1.97
1930,2018,NUTS,2016,ES62,2,4.0
1931,2018,NUTS,2016,FI19,2,0.13
1932,2018,NUTS,2016,FI1B,2,1.21
1933,2018,NUTS,2016,FI1C,2,1.17
1934,2018,NUTS,2016,FI1D,2,1.25
1935,2018,NUTS,2016,FR10,2,0.38
1936,2018,NUTS,2016,FRB0,2,0.77
1937,2018,NUTS,2016,FRC2,2,1.59
1938,2018,NUTS,2016,FRF2,2,4.0
1939,2018,NUTS,2016,FRH0,2,3.0
1940,2018,NUTS,2016,FRI1,2,1.08
1941,2018,NUTS,2016,FRI3,2,4.0
1942,2018,NUTS,2016,FRK2,2,0.24
1943,2018,NUTS,2016,FRL0,2,1.86
1944,2018,NUTS,2016,HR03,2,2.15
1945,2018,NUTS,2016,HR04,2,3.59
1946,2018,NUTS,2016,HU11,2,2.98
1947,2018,NUTS,2016,HU12,2,0.11
1948,2018,NUTS,2016,HU22,2,4.0
1949,2018,NUTS,2016,HU32,2,0.64
1950,2018,NUTS,2016,IE05,2,2.31
1951,2018,NUTS,2016,IE06,2,1.1
1952,2018,NUTS,2016,ITC1,2,1.16
1953,2018,NUTS,2016,ITC3,2,0.78
1954,2018,NUTS,2016,ITC4,2,0.77
1955,2018,NUTS,2016,ITF1,2,4.0
1956,2018,NUTS,2016,ITF3,2,2.9
1957,2018,NUTS,2016,ITF4,2,1.86
1958,2018,NUTS,2016,ITF5,2,4.0
1959,2018,NUTS,2016,ITG2,2,4.0
1960,2018,NUTS,2016,ITH1,2,1.04
1961,2018,NUTS,2016,ITH2,2,0.44
1962,2018,NUTS,2016,ITH3,2,1.99
1963,2018,NUTS,2016,ITH5,2,0.73
1964,2018,NUTS,2016,ITI1,2,1.16
1965,2018,NUTS,2016,ITI4,2,1.22
1966,2018,NUTS,2016,LT01,2,0.51
1967,2018,NUTS,2016,LT02,2,0.42
1968,2018,NUTS,2016,LU00,2,0.55
1969,2018,NUTS,2016,LV00,2,1.81
1970,2018,NUTS,2016,MT00,2,4.0
1971,2018,NUTS,2016,NL11,2,2.63
1972,2018,NUTS,2016,NL21,2,2.08
1973,2018,NUTS,2016,NL22,2,1.05
1974,2018,NUTS,2016,NL23,2,2.54
1975,2018,NUTS,2016,NL31,2,0.55
1976,2018,NUTS,2016,NL32,2,0.74
1977,2018,NUTS,2016,NL33,2,1.09
1978,2018,NUTS,2016,NL41,2,0.97
1979,2018,NUTS,2016,NL42,2,0.47
1980,2018,NUTS,2016,PL21,2,0.48
1981,2018,NUTS,2016,PL41,2,2.74
1982,2018,NUTS,2016,PL71,2,4.0
1983,2018,NUTS,2016,PL91,2,0.18
1984,2018,NUTS,2016,PT11,2,1.1
1985,2018,NUTS,2016,PT16,2,0.42
1986,2018,NUTS,2016,PT17,2,0.87
1987,2018,NUTS,2016,PT18,2,4.0
1988,2018,NUTS,2016,RO12,2,3.93
1989,2018,NUTS,2016,RO22,2,0.66
1990,2018,NUTS,2016,RO32,2,3.81
1991,2018,NUTS,2016,RO41,2,4.0
1992,2018,NUTS,2016,RO42,2,3.93
1993,2018,NUTS,2016,SE11,2,0.75
1994,2018,NUTS,2016,SE12,2,2.28
1995,2018,NUTS,2016,SE21,2,4.0
1996,2018,NUTS,2016,SE22,2,1.04
1997,2018,NUTS,2016,SE23,2,0.64
1998,2018,NUTS,2016,SE31,2,4.0
1999,2018,NUTS,2016,SI04,2,2.0
2000,2018,NUTS,2016,SK01,2,1.09
2001,2018,NUTS,2016,SK02,2,4.0
2002,2018,NUTS,2016,SK03,2,3.14
2003,2018,NUTS,2016,UKD3,2,0.37
2004,2018,NUTS,2016,UKE1,2,3.0
2005,2018,NUTS,2016,UKE4,2,0.27
2006,2018,NUTS,2016,UKF2,2,0.53
2007,2018,NUTS,2016,UKF3,2,4.0
2008,2018,NUTS,2016,UKG3,2,1.89
2009,2018,NUTS,2016,UKH1,2,4.0
2010,2018,NUTS,2016,UKH2,2,1.51
2011,2018,NUTS,2016,UKH3,2,4.0
2012,2018,NUTS,2016,UKI3,2,0.8
2013,2018,NUTS,2016,UKI4,2,2.6
2014,2018,NUTS,2016,UKI7,2,0.46
2015,2018,NUTS,2016,UKJ1,2,1.44
2016,2018,NUTS,2016,UKJ2,2,0.86
2017,2018,NUTS,2016,UKK1,2,4.0
2018,2018,NUTS,2016,UKL1,2,1.96
2019,2018,NUTS,2016,UKL2,2,2.95
2020,2018,NUTS,2016,UKM7,2,0.43
2021,2018,NUTS,2016,UKM8,2,2.27
2022,2018,NUTS,2016,UKN0,2,4.0
2023,2018,NUTS,2016,AT124,3,4.0
2024,2018,NUTS,2016,AT127,3,4.0
2025,2018,NUTS,2016,AT130,3,1.84
2026,2018,NUTS,2016,AT221,3,1.16
2027,2018,NUTS,2016,AT224,3,1.39
2028,2018,NUTS,2016,AT226,3,4.0
2029,2018,NUTS,2016,AT312,3,1.23
2030,2018,NUTS,2016,AT323,3,3.31
2031,2018,NUTS,2016,AT332,3,0.83
2032,2018,NUTS,2016,BE100,3,1.5
2033,2018,NUTS,2016,BE211,3,0.7
2034,2018,NUTS,2016,BE212,3,4.0
2035,2018,NUTS,2016,BE213,3,2.54
2036,2018,NUTS,2016,BE221,3,1.37
2037,2018,NUTS,2016,BE234,3,0.82
2038,2018,NUTS,2016,BE236,3,4.0
2039,2018,NUTS,2016,BE242,3,1.12
2040,2018,NUTS,2016,BE251,3,2.61
2041,2018,NUTS,2016,BE255,3,4.0
2042,2018,NUTS,2016,BE257,3,4.0
2043,2018,NUTS,2016,BE310,3,0.42
2044,2018,NUTS,2016,BE352,3,0.99
2045,2018,NUTS,2016,BG411,3,1.61
2046,2018,NUTS,2016,CZ010,3,0.38
2047,2018,NUTS,2016,CZ031,3,2.7
2048,2018,NUTS,2016,CZ032,3,2.37
2049,2018,NUTS,2016,CZ064,3,1.98
2050,2018,NUTS,2016,CZ071,3,2.63
2051,2018,NUTS,2016,DE111,3,1.18
2052,2018,NUTS,2016,DE125,3,0.03
2053,2018,NUTS,2016,DE131,3,2.96
2054,2018,NUTS,2016,DE212,3,0.23
2055,2018,NUTS,2016,DE21B,3,1.6
2056,2018,NUTS,2016,DE21H,3,0.15
2057,2018,NUTS,2016,DE222,3,4.0
2058,2018,NUTS,2016,DE242,3,4.0
2059,2018,NUTS,2016,DE300,3,1.68
2060,2018,NUTS,2016,DE404,3,1.23
2061,2018,NUTS,2016,DE405,3,4.0
2062,2018,NUTS,2016,DE40H,3,4.0
2063,2018,NUTS,2016,DE501,3,3.2
2064,2018,NUTS,2016,DE600,3,2.06
2065,2018,NUTS,2016,DE712,3,1.55
2066,2018,NUTS,2016,DE731,3,4.0
2067,2018,NUTS,2016,DE911,3,0.74
2068,2018,NUTS,2016,DE91A,3,1.26
2069,2018,NUTS,2016,DE929,3,0.74
2070,2018,NUTS,2016,DE935,3,4.0
2071,2018,NUTS,2016,DE943,3,4.0
2072,2018,NUTS,2016,DEA11,3,0.82
2073,2018,NUTS,2016,DEA13,3,0.96
2074,2018,NUTS,2016,DEA1B,3,4.0
2075,2018,NUTS,2016,DEA22,3,1.91
2076,2018,NUTS,2016,DEA23,3,0.96
2077,2018,NUTS,2016,DEA26,3,0.39
2078,2018,NUTS,2016,DEA2C,3,3.5
2079,2018,NUTS,2016,DEA2D,3,0.52
2080,2018,NUTS,2016,DEA32,3,4.0
2081,2018,NUTS,2016,DEA52,3,3.0
2082,2018,NUTS,2016,DEA56,3,4.0
2083,2018,NUTS,2016,DEA58,3,4.0
2084,2018,NUTS,2016,DEB32,3,1.39
2085,2018,NUTS,2016,DEB35,3,4.0
2086,2018,NUTS,2016,DED21,3,0.33
2087,2018,NUTS,2016,DED51,3,2.05
2088,2018,NUTS,2016,DEE03,3,4.0
2089,2018,NUTS,2016,DEF02,3,2.02
2090,2018,NUTS,2016,DEF06,3,4.0
2091,2018,NUTS,2016,DEG09,3,4.0
2092,2018,NUTS,2016,DEG0F,3,4.0
2093,2018,NUTS,2016,DK011,3,0.75
2094,2018,NUTS,2016,DK012,3,0.88
2095,2018,NUTS,2016,DK021,3,4.0
2096,2018,NUTS,2016,DK031,3,2.76
2097,2018,NUTS,2016,DK042,3,1.24
2098,2018,NUTS,2016,DK050,3,1.48
2099,2018,NUTS,2016,EE001,3,1.77
2100,2018,NUTS,2016,EE008,3,1.2
2101,2018,NUTS,2016,ES112,3,4.0
2102,2018,NUTS,2016,ES211,3,1.39
2103,2018,NUTS,2016,ES213,3,0.48
2104,2018,NUTS,2016,ES243,3,0.54
2105,2018,NUTS,2016,ES300,3,1.3
2106,2018,NUTS,2016,ES411,3,4.0
2107,2018,NUTS,2016,ES413,3,4.0
2108,2018,NUTS,2016,ES511,3,0.35
2109,2018,NUTS,2016,ES512,3,2.03
2110,2018,NUTS,2016,ES523,3,0.19
2111,2018,NUTS,2016,ES611,3,4.0
2112,2018,NUTS,2016,ES614,3,2.91
2113,2018,NUTS,2016,ES615,3,4.0
2114,2018,NUTS,2016,ES618,3,1.79
2115,2018,NUTS,2016,ES620,3,4.0
2116,2018,NUTS,2016,FI193,3,0.81
2117,2018,NUTS,2016,FI1B1,3,1.21
2118,2018,NUTS,2016,FI1C1,3,1.22
2119,2018,NUTS,2016,FI1D3,3,3.54
2120,2018,NUTS,2016,FI1D7,3,0.54
2121,2018,NUTS,2016,FI1D9,3,1.72
2122,2018,NUTS,2016,FR101,3,0.48
2123,2018,NUTS,2016,FR103,3,0.07
2124,2018,NUTS,2016,FR104,3,0.57
2125,2018,NUTS,2016,FR105,3,0.03
2126,2018,NUTS,2016,FR106,3,3.29
2127,2018,NUTS,2016,FRB06,3,1.87
2128,2018,NUTS,2016,FRC21,3,2.43
2129,2018,NUTS,2016,FRF22,3,4.0
2130,2018,NUTS,2016,FRH02,3,3.41
2131,2018,NUTS,2016,FRH04,3,4.0
2132,2018,NUTS,2016,FRI12,3,0.15
2133,2018,NUTS,2016,FRI14,3,4.0
2134,2018,NUTS,2016,FRI15,3,1.93
2135,2018,NUTS,2016,FRI32,3,4.0
2136,2018,NUTS,2016,FRK24,3,0.15
2137,2018,NUTS,2016,FRK28,3,4.0
2138,2018,NUTS,2016,FRL04,3,2.34
2139,2018,NUTS,2016,HR031,3,1.83
2140,2018,NUTS,2016,HR036,3,3.36
2141,2018,NUTS,2016,HR041,3,3.71
2142,2018,NUTS,2016,HR042,3,2.09
2143,2018,NUTS,2016,HR045,3,3.94
2144,2018,NUTS,2016,HU110,3,2.98
2145,2018,NUTS,2016,HU120,3,0.11
2146,2018,NUTS,2016,HU221,3,4.0
2147,2018,NUTS,2016,HU321,3,0.64
2148,2018,NUTS,2016,IE051,3,4.0
2149,2018,NUTS,2016,IE052,3,4.0
2150,2018,NUTS,2016,IE053,3,1.23
2151,2018,NUTS,2016,IE061,3,0.94
2152,2018,NUTS,2016,IE063,3,4.0
2153,2018,NUTS,2016,ITC11,3,1.3
2154,2018,NUTS,2016,ITC33,3,0.78
2155,2018,NUTS,2016,ITC48,3,0.74
2156,2018,NUTS,2016,ITC49,3,0.94
2157,2018,NUTS,2016,ITC4C,3,0.84
2158,2018,NUTS,2016,ITF14,3,4.0
2159,2018,NUTS,2016,ITF31,3,3.1
2160,2018,NUTS,2016,ITF33,3,3.0
2161,2018,NUTS,2016,ITF46,3,4.0
2162,2018,NUTS,2016,ITF47,3,1.83
2163,2018,NUTS,2016,ITF51,3,4.0
2164,2018,NUTS,2016,ITG25,3,4.0
2165,2018,NUTS,2016,ITH10,3,1.04
2166,2018,NUTS,2016,ITH20,3,0.44
2167,2018,NUTS,2016,ITH31,3,2.18
2168,2018,NUTS,2016,ITH32,3,4.0
2169,2018,NUTS,2016,ITH35,3,3.1
2170,2018,NUTS,2016,ITH36,3,0.77
2171,2018,NUTS,2016,ITH53,3,0.66
2172,2018,NUTS,2016,ITH55,3,0.92
2173,2018,NUTS,2016,ITH57,3,4.0
2174,2018,NUTS,2016,ITI14,3,1.51
2175,2018,NUTS,2016,ITI17,3,1.98
2176,2018,NUTS,2016,ITI19,3,0.29
2177,2018,NUTS,2016,ITI43,3,1.25
2178,2018,NUTS,2016,LT011,3,0.51
2179,2018,NUTS,2016,LT022,3,0.35
2180,2018,NUTS,2016,LT023,3,4.0
2181,2018,NUTS,2016,LU000,3,0.55
2182,2018,NUTS,2016,LV006,3,1.23
2183,2018,NUTS,2016,LV009,3,4.0
2184,2018,NUTS,2016,MT001,3,4.0
2185,2018,NUTS,2016,NL113,3,2.63
2186,2018,NUTS,2016,NL212,3,4.0
2187,2018,NUTS,2016,NL213,3,1.45
2188,2018,NUTS,2016,NL221,3,2.43
2189,2018,NUTS,2016,NL226,3,0.01
2190,2018,NUTS,2016,NL230,3,2.54
2191,2018,NUTS,2016,NL310,3,0.55
2192,2018,NUTS,2016,NL321,3,4.0
2193,2018,NUTS,2016,NL329,3,0.74
2194,2018,NUTS,2016,NL332,3,2.11
2195,2018,NUTS,2016,NL333,3,1.8
2196,2018,NUTS,2016,NL337,3,0.03
2197,2018,NUTS,2016,NL33C,3,0.7
2198,2018,NUTS,2016,NL412,3,3.18
2199,2018,NUTS,2016,NL413,3,0.45
2200,2018,NUTS,2016,NL414,3,0.34
2201,2018,NUTS,2016,NL423,3,0.47
2202,2018,NUTS,2016,PL213,3,0.48
2203,2018,NUTS,2016,PL415,3,2.74
2204,2018,NUTS,2016,PL711,3,4.0
2205,2018,NUTS,2016,PL911,3,0.18
2206,2018,NUTS,2016,PT112,3,1.9
2207,2018,NUTS,2016,PT11A,3,1.35
2208,2018,NUTS,2016,PT16D,3,0.57
2209,2018,NUTS,2016,PT170,3,0.87
2210,2018,NUTS,2016,PT187,3,4.0
2211,2018,NUTS,2016,RO121,3,4.0
2212,2018,NUTS,2016,RO223,3,4.0
2213,2018,NUTS,2016,RO321,3,3.96
2214,2018,NUTS,2016,RO414,3,4.0
2215,2018,NUTS,2016,RO424,3,3.93
2216,2018,NUTS,2016,SE110,3,0.75
2217,2018,NUTS,2016,SE121,3,1.84
2218,2018,NUTS,2016,SE122,3,3.54
2219,2018,NUTS,2016,SE214,3,4.0
2220,2018,NUTS,2016,SE224,3,1.04
2221,2018,NUTS,2016,SE232,3,0.64
2222,2018,NUTS,2016,SE312,3,4.0
2223,2018,NUTS,2016,SI041,3,1.91
2224,2018,NUTS,2016,SI043,3,4.0
2225,2018,NUTS,2016,SK010,3,1.09
2226,2018,NUTS,2016,SK022,3,4.0
2227,2018,NUTS,2016,SK023,3,4.0
2228,2018,NUTS,2016,SK031,3,3.14
2229,2018,NUTS,2016,UKD33,3,0.19
2230,2018,NUTS,2016,UKD34,3,4.0
2231,2018,NUTS,2016,UKE11,3,3.0
2232,2018,NUTS,2016,UKE41,3,4.0
2233,2018,NUTS,2016,UKE42,3,0.18
2234,2018,NUTS,2016,UKF21,3,0.57
2235,2018,NUTS,2016,UKF30,3,4.0
2236,2018,NUTS,2016,UKG31,3,0.08
2237,2018,NUTS,2016,UKG33,3,3.56
2238,2018,NUTS,2016,UKG39,3,4.0
2239,2018,NUTS,2016,UKH12,3,4.0
2240,2018,NUTS,2016,UKH17,3,4.0
2241,2018,NUTS,2016,UKH25,3,2.98
2242,2018,NUTS,2016,UKH36,3,4.0
2243,2018,NUTS,2016,UKI31,3,1.14
2244,2018,NUTS,2016,UKI32,3,0.37
2245,2018,NUTS,2016,UKI42,3,2.27
2246,2018,NUTS,2016,UKI44,3,3.32
2247,2018,NUTS,2016,UKI45,3,4.0
2248,2018,NUTS,2016,UKI74,3,0.47
2249,2018,NUTS,2016,UKJ11,3,1.29
2250,2018,NUTS,2016,UKJ12,3,4.0
2251,2018,NUTS,2016,UKJ22,3,0.46
2252,2018,NUTS,2016,UKJ25,3,1.36
2253,2018,NUTS,2016,UKK12,3,4.0
2254,2018,NUTS,2016,UKL12,3,4.0
2255,2018,NUTS,2016,UKL22,3,2.95
2256,2018,NUTS,2016,UKM75,3,0.43
2257,2018,NUTS,2016,UKM82,3,2.27
2258,2018,NUTS,2016,UKN06,3,4.0
2259,2019,NUTS,2016,AT,0,0.87
2260,2019,NUTS,2016,BE,0,0.79
2261,2019,NUTS,2016,BG,0,0.56
2262,2019,NUTS,2016,CZ,0,1.04
2263,2019,NUTS,2016,DE,0,0.69
2264,2019,NUTS,2016,DK,0,1.24
2265,2019,NUTS,2016,EE,0,2.88
2266,2019,NUTS,2016,ES,0,0.96
2267,2019,NUTS,2016,FI,0,1.66
2268,2019,NUTS,2016,FR,0,0.91
2269,2019,NUTS,2016,HR,0,2.87
2270,2019,NUTS,2016,HU,0,0.95
2271,2019,NUTS,2016,IE,0,0.45
2272,2019,NUTS,2016,IT,0,1.13
2273,2019,NUTS,2016,LT,0,1.43
2274,2019,NUTS,2016,LU,0,0.2
2275,2019,NUTS,2016,LV,0,1.96
2276,2019,NUTS,2016,NL,0,1.11
2277,2019,NUTS,2016,PL,0,1.1
2278,2019,NUTS,2016,PT,0,1.45
2279,2019,NUTS,2016,RO,0,2.28
2280,2019,NUTS,2016,SE,0,0.79
2281,2019,NUTS,2016,SI,0,1.17
2282,2019,NUTS,2016,SK,0,2.54
2283,2019,NUTS,2016,UK,0,1.47
2284,2019,NUTS,2016,AT1,1,1.13
2285,2019,NUTS,2016,AT2,1,0.47
2286,2019,NUTS,2016,AT3,1,0.25
2287,2019,NUTS,2016,BE1,1,0.78
2288,2019,NUTS,2016,BE2,1,0.79
2289,2019,NUTS,2016,BE3,1,0.85
2290,2019,NUTS,2016,BG4,1,0.56
2291,2019,NUTS,2016,CZ0,1,1.04
2292,2019,NUTS,2016,DE1,1,0.49
2293,2019,NUTS,2016,DE2,1,0.62
2294,2019,NUTS,2016,DE3,1,0.9
2295,2019,NUTS,2016,DE4,1,0.64
2296,2019,NUTS,2016,DE5,1,0.94
2297,2019,NUTS,2016,DE6,1,0.92
2298,2019,NUTS,2016,DE7,1,0.2
2299,2019,NUTS,2016,DE8,1,2.02
2300,2019,NUTS,2016,DE9,1,0.58
2301,2019,NUTS,2016,DEA,1,0.98
2302,2019,NUTS,2016,DED,1,1.52
2303,2019,NUTS,2016,DEF,1,0.08
2304,2019,NUTS,2016,DEG,1,0.51
2305,2019,NUTS,2016,DK0,1,1.24
2306,2019,NUTS,2016,EE0,1,2.88
2307,2019,NUTS,2016,ES2,1,2.37
2308,2019,NUTS,2016,ES3,1,0.87
2309,2019,NUTS,2016,ES4,1,0.22
2310,2019,NUTS,2016,ES5,1,0.45
2311,2019,NUTS,2016,ES6,1,1.55
2312,2019,NUTS,2016,ES7,1,4.2
2313,2019,NUTS,2016,FI1,1,1.66
2314,2019,NUTS,2016,FR1,1,0.61
2315,2019,NUTS,2016,FRB,1,4.06
2316,2019,NUTS,2016,FRC,1,4.23
2317,2019,NUTS,2016,FRE,1,0.05
2318,2019,NUTS,2016,FRH,1,0.77
2319,2019,NUTS,2016,FRI,1,1.2
2320,2019,NUTS,2016,FRJ,1,0.16
2321,2019,NUTS,2016,FRK,1,0.65
2322,2019,NUTS,2016,FRL,1,0.41
2323,2019,NUTS,2016,FRY,1,4.31
2324,2019,NUTS,2016,HR0,1,2.87
2325,2019,NUTS,2016,HU1,1,0.84
2326,2019,NUTS,2016,HU2,1,4.31
2327,2019,NUTS,2016,HU3,1,0.85
2328,2019,NUTS,2016,IE0,1,0.45
2329,2019,NUTS,2016,ITC,1,0.98
2330,2019,NUTS,2016,ITF,1,1.28
2331,2019,NUTS,2016,ITG,1,1.39
2332,2019,NUTS,2016,ITH,1,1.07
2333,2019,NUTS,2016,ITI,1,1.25
2334,2019,NUTS,2016,LT0,1,1.43
2335,2019,NUTS,2016,LU0,1,0.2
2336,2019,NUTS,2016,LV0,1,1.96
2337,2019,NUTS,2016,NL1,1,0.59
2338,2019,NUTS,2016,NL2,1,0.58
2339,2019,NUTS,2016,NL3,1,1.29
