year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_kp05_total
2016,NUTS,2010,ITF6,2,152.127
2017,NUTS,2010,ITF6,2,139.983
2018,NUTS,2010,ITF6,2,143.741
2019,NUTS,2010,ITF6,2,150.464
1995,NUTS,2010,ITG,1,510.104
1996,NUTS,2010,ITG,1,504.177
1997,NUTS,2010,ITG,1,617.819
1998,NUTS,2010,ITG,1,752.37
1999,NUTS,2010,ITG,1,682.497
2000,NUTS,2010,ITG,1,814.392
2003,NUTS,2010,ITG,1,795.308
2004,NUTS,2010,ITG,1,859.613
2005,NUTS,2010,ITG,1,771.809
2007,NUTS,2010,ITG,1,817.342
2008,NUTS,2010,ITG,1,840.715
2009,NUTS,2010,ITG,1,829.824
2010,NUTS,2010,ITG,1,801.191
2011,NUTS,2010,ITG,1,839.065
2012,NUTS,2010,ITG,1,838.58
2013,NUTS,2010,ITG,1,864.025
2014,NUTS,2010,ITG,1,963.221
2015,NUTS,2010,ITG,1,936.952
2016,NUTS,2010,ITG,1,788.306
2017,NUTS,2010,ITG,1,755.927
2018,NUTS,2010,ITG,1,811.899
2019,NUTS,2010,ITG,1,827.528
1995,NUTS,2010,ITG1,2,359.384
1996,NUTS,2010,ITG1,2,336.859
1997,NUTS,2010,ITG1,2,439.219
1998,NUTS,2010,ITG1,2,573.066
1999,NUTS,2010,ITG1,2,500.415
2000,NUTS,2010,ITG1,2,625.269
2003,NUTS,2010,ITG1,2,591.717
2004,NUTS,2010,ITG1,2,665.223
2005,NUTS,2010,ITG1,2,602.317
2007,NUTS,2010,ITG1,2,636.087
2008,NUTS,2010,ITG1,2,663.887
2009,NUTS,2010,ITG1,2,638.164
2010,NUTS,2010,ITG1,2,605.115
2011,NUTS,2010,ITG1,2,612.163
2012,NUTS,2010,ITG1,2,631.331
2013,NUTS,2010,ITG1,2,652.924
2014,NUTS,2010,ITG1,2,756.421
2015,NUTS,2010,ITG1,2,710.101
2016,NUTS,2010,ITG1,2,559.184
2017,NUTS,2010,ITG1,2,544.437
2018,NUTS,2010,ITG1,2,587.748
2019,NUTS,2010,ITG1,2,592.37
1995,NUTS,2010,ITG2,2,150.72
1996,NUTS,2010,ITG2,2,167.318
1997,NUTS,2010,ITG2,2,178.6
1998,NUTS,2010,ITG2,2,179.304
1999,NUTS,2010,ITG2,2,182.081
2000,NUTS,2010,ITG2,2,189.123
2003,NUTS,2010,ITG2,2,203.591
2004,NUTS,2010,ITG2,2,194.39
2005,NUTS,2010,ITG2,2,169.492
2007,NUTS,2010,ITG2,2,181.255
2008,NUTS,2010,ITG2,2,176.828
2009,NUTS,2010,ITG2,2,191.748
2010,NUTS,2010,ITG2,2,196.076
2011,NUTS,2010,ITG2,2,226.902
2012,NUTS,2010,ITG2,2,207.25
2013,NUTS,2010,ITG2,2,211.102
2014,NUTS,2010,ITG2,2,206.8
2015,NUTS,2010,ITG2,2,226.851
2016,NUTS,2010,ITG2,2,229.122
2017,NUTS,2010,ITG2,2,211.49
2018,NUTS,2010,ITG2,2,224.15
2019,NUTS,2010,ITG2,2,235.158
1995,NUTS,2010,ITH,1,1789.965
1996,NUTS,2010,ITH,1,1792.58
1997,NUTS,2010,ITH,1,1977.418
1998,NUTS,2010,ITH,1,2075.076
1999,NUTS,2010,ITH,1,2031.354
2000,NUTS,2010,ITH,1,2187.345
2003,NUTS,2010,ITH,1,2781.072
2004,NUTS,2010,ITH,1,2725.363
2005,NUTS,2010,ITH,1,2695.586
2007,NUTS,2010,ITH,1,3677.078
2008,NUTS,2010,ITH,1,3722.505
2009,NUTS,2010,ITH,1,3809.385
2010,NUTS,2010,ITH,1,3882.061
2011,NUTS,2010,ITH,1,3916.152
2012,NUTS,2010,ITH,1,4076.727
2013,NUTS,2010,ITH,1,4189.928
2014,NUTS,2010,ITH,1,4252.905
2015,NUTS,2010,ITH,1,4461.202
2016,NUTS,2010,ITH,1,4915.038
2017,NUTS,2010,ITH,1,5074.968
2018,NUTS,2010,ITH,1,5361.574
2019,NUTS,2010,ITH,1,5437.806
2003,NUTS,2010,ITH1,2,48.14
2004,NUTS,2010,ITH1,2,64.471
2005,NUTS,2010,ITH1,2,48.837
2007,NUTS,2010,ITH1,2,84.269
2008,NUTS,2010,ITH1,2,88.012
2009,NUTS,2010,ITH1,2,86.471
2010,NUTS,2010,ITH1,2,90.295
2011,NUTS,2010,ITH1,2,101.697
2012,NUTS,2010,ITH1,2,96.247
2013,NUTS,2010,ITH1,2,110.33
2014,NUTS,2010,ITH1,2,123.153
2015,NUTS,2010,ITH1,2,132.604
2016,NUTS,2010,ITH1,2,122.876
2017,NUTS,2010,ITH1,2,132.205
2018,NUTS,2010,ITH1,2,166.138
2019,NUTS,2010,ITH1,2,152.005
2003,NUTS,2010,ITH2,2,146.425
2004,NUTS,2010,ITH2,2,142.618
2005,NUTS,2010,ITH2,2,151.298
2007,NUTS,2010,ITH2,2,167.073
2008,NUTS,2010,ITH2,2,242.77
2009,NUTS,2010,ITH2,2,297.2
2010,NUTS,2010,ITH2,2,286.721
2011,NUTS,2010,ITH2,2,269.011
2012,NUTS,2010,ITH2,2,277.124
2013,NUTS,2010,ITH2,2,281.525
2014,NUTS,2010,ITH2,2,278.811
2015,NUTS,2010,ITH2,2,275.579
2016,NUTS,2010,ITH2,2,239.746
2017,NUTS,2010,ITH2,2,245.624
2018,NUTS,2010,ITH2,2,257.052
2019,NUTS,2010,ITH2,2,261.662
1995,NUTS,2010,ITH3,2,556.297
1996,NUTS,2010,ITH3,2,532.82
1997,NUTS,2010,ITH3,2,564.577
1998,NUTS,2010,ITH3,2,576.366
1999,NUTS,2010,ITH3,2,575.601
2000,NUTS,2010,ITH3,2,627.415
2003,NUTS,2010,ITH3,2,837.431
2004,NUTS,2010,ITH3,2,819.563
2005,NUTS,2010,ITH3,2,743.082
2007,NUTS,2010,ITH3,2,1127.517
2008,NUTS,2010,ITH3,2,1352.972
2009,NUTS,2010,ITH3,2,1344.344
2010,NUTS,2010,ITH3,2,1314.524
2011,NUTS,2010,ITH3,2,1321.889
2012,NUTS,2010,ITH3,2,1324.82
2013,NUTS,2010,ITH3,2,1381.133
2014,NUTS,2010,ITH3,2,1328.842
2015,NUTS,2010,ITH3,2,1379.212
2016,NUTS,2010,ITH3,2,1618.955
2017,NUTS,2010,ITH3,2,1702.442
2018,NUTS,2010,ITH3,2,1809.499
2019,NUTS,2010,ITH3,2,1812.937
1995,NUTS,2010,ITH4,2,312.179
1996,NUTS,2010,ITH4,2,296.624
1997,NUTS,2010,ITH4,2,324.696
1998,NUTS,2010,ITH4,2,353.601
1999,NUTS,2010,ITH4,2,321.471
2000,NUTS,2010,ITH4,2,346.687
2003,NUTS,2010,ITH4,2,346.004
2004,NUTS,2010,ITH4,2,359.474
2005,NUTS,2010,ITH4,2,362.923
2007,NUTS,2010,ITH4,2,453.001
2008,NUTS,2010,ITH4,2,429.338
2009,NUTS,2010,ITH4,2,450.458
2010,NUTS,2010,ITH4,2,445.087
2011,NUTS,2010,ITH4,2,458.024
2012,NUTS,2010,ITH4,2,436.292
2013,NUTS,2010,ITH4,2,440.564
2014,NUTS,2010,ITH4,2,453.805
2015,NUTS,2010,ITH4,2,466.624
2016,NUTS,2010,ITH4,2,473.221
2017,NUTS,2010,ITH4,2,473.424
2018,NUTS,2010,ITH4,2,507.435
2019,NUTS,2010,ITH4,2,524.589
1995,NUTS,2010,ITH5,2,824.793
1996,NUTS,2010,ITH5,2,861.863
1997,NUTS,2010,ITH5,2,980.379
1998,NUTS,2010,ITH5,2,1027.014
1999,NUTS,2010,ITH5,2,1007.105
2000,NUTS,2010,ITH5,2,1081.482
2003,NUTS,2010,ITH5,2,1403.072
2004,NUTS,2010,ITH5,2,1339.238
2005,NUTS,2010,ITH5,2,1389.448
2007,NUTS,2010,ITH5,2,1845.218
2008,NUTS,2010,ITH5,2,1609.413
2009,NUTS,2010,ITH5,2,1630.911
2010,NUTS,2010,ITH5,2,1745.436
2011,NUTS,2010,ITH5,2,1765.446
2012,NUTS,2010,ITH5,2,1942.243
2013,NUTS,2010,ITH5,2,1976.376
2014,NUTS,2010,ITH5,2,2068.294
2015,NUTS,2010,ITH5,2,2207.266
2016,NUTS,2010,ITH5,2,2460.24
2017,NUTS,2010,ITH5,2,2521.273
2018,NUTS,2010,ITH5,2,2621.45
2019,NUTS,2010,ITH5,2,2686.614
1995,NUTS,2010,ITI,1,3174.614
1996,NUTS,2010,ITI,1,3234.021
1997,NUTS,2010,ITI,1,3431.035
1998,NUTS,2010,ITI,1,3605.414
1999,NUTS,2010,ITI,1,3607.338
2000,NUTS,2010,ITI,1,3767.408
2003,NUTS,2010,ITI,1,4009.637
2004,NUTS,2010,ITI,1,3966.917
2005,NUTS,2010,ITI,1,4041.942
2007,NUTS,2010,ITI,1,3918.904
2008,NUTS,2010,ITI,1,4185.439
2009,NUTS,2010,ITI,1,4193.935
2010,NUTS,2010,ITI,1,4153.296
2011,NUTS,2010,ITI,1,3999.422
2012,NUTS,2010,ITI,1,4057.477
2013,NUTS,2010,ITI,1,4073.814
2014,NUTS,2010,ITI,1,4092.647
2017,NUTS,2010,ITI,1,4554.035
2018,NUTS,2010,ITI,1,4774.329
2019,NUTS,2010,ITI,1,5060.141
1995,NUTS,2010,ITI1,2,721.428
1996,NUTS,2010,ITI1,2,737.755
1997,NUTS,2010,ITI1,2,726.168
1998,NUTS,2010,ITI1,2,788.891
1999,NUTS,2010,ITI1,2,803.286
2000,NUTS,2010,ITI1,2,888.242
2003,NUTS,2010,ITI1,2,996.893
2004,NUTS,2010,ITI1,2,1015.906
2005,NUTS,2010,ITI1,2,1000.67
2007,NUTS,2010,ITI1,2,959.528
2008,NUTS,2010,ITI1,2,1054.357
2009,NUTS,2010,ITI1,2,1117.445
2010,NUTS,2010,ITI1,2,1114.423
2011,NUTS,2010,ITI1,2,1099.292
2012,NUTS,2010,ITI1,2,1143.01
2013,NUTS,2010,ITI1,2,1142.197
2014,NUTS,2010,ITI1,2,1173.342
2015,NUTS,2010,ITI1,2,1194.011
2016,NUTS,2010,ITI1,2,1203.435
2017,NUTS,2010,ITI1,2,1346.312
2018,NUTS,2010,ITI1,2,1461.431
2019,NUTS,2010,ITI1,2,1551.146
1995,NUTS,2010,ITI2,2,97.545
1996,NUTS,2010,ITI2,2,111.585
1997,NUTS,2010,ITI2,2,138.64
1998,NUTS,2010,ITI2,2,146.082
1999,NUTS,2010,ITI2,2,160.568
2000,NUTS,2010,ITI2,2,169.584
2003,NUTS,2010,ITI2,2,157.457
2004,NUTS,2010,ITI2,2,149.455
2005,NUTS,2010,ITI2,2,146.51
2007,NUTS,2010,ITI2,2,173.204
2008,NUTS,2010,ITI2,2,169.233
2009,NUTS,2010,ITI2,2,182.433
2010,NUTS,2010,ITI2,2,166.153
2011,NUTS,2010,ITI2,2,163.697
2012,NUTS,2010,ITI2,2,158.999
2013,NUTS,2010,ITI2,2,149.565
2014,NUTS,2010,ITI2,2,166.661
2017,NUTS,2010,ITI2,2,173.341
2018,NUTS,2010,ITI2,2,184.764
2019,NUTS,2010,ITI2,2,187.368
1995,NUTS,2010,ITI3,2,125.481
1996,NUTS,2010,ITI3,2,125.674
1997,NUTS,2010,ITI3,2,174.173
1998,NUTS,2010,ITI3,2,140.508
1999,NUTS,2010,ITI3,2,147.01
2000,NUTS,2010,ITI3,2,168.406
2003,NUTS,2010,ITI3,2,229.667
2004,NUTS,2010,ITI3,2,187.552
2005,NUTS,2010,ITI3,2,201.092
2007,NUTS,2010,ITI3,2,247.957
2008,NUTS,2010,ITI3,2,269.755
2009,NUTS,2010,ITI3,2,249.835
2010,NUTS,2010,ITI3,2,265.81
2011,NUTS,2010,ITI3,2,262.552
2012,NUTS,2010,ITI3,2,270.595
2013,NUTS,2010,ITI3,2,269.536
2014,NUTS,2010,ITI3,2,288.835
2015,NUTS,2010,ITI3,2,282.164
2016,NUTS,2010,ITI3,2,340.968
2017,NUTS,2010,ITI3,2,369.429
2018,NUTS,2010,ITI3,2,366.178
2019,NUTS,2010,ITI3,2,363.39
1995,NUTS,2010,ITI4,2,2230.16
1996,NUTS,2010,ITI4,2,2259.008
1997,NUTS,2010,ITI4,2,2392.055
1998,NUTS,2010,ITI4,2,2530.047
1999,NUTS,2010,ITI4,2,2496.474
2000,NUTS,2010,ITI4,2,2541.187
2003,NUTS,2010,ITI4,2,2625.621
2004,NUTS,2010,ITI4,2,2614.004
2005,NUTS,2010,ITI4,2,2693.67
2007,NUTS,2010,ITI4,2,2538.216
2008,NUTS,2010,ITI4,2,2692.094
2009,NUTS,2010,ITI4,2,2644.222
2010,NUTS,2010,ITI4,2,2606.911
2011,NUTS,2010,ITI4,2,2473.967
2012,NUTS,2010,ITI4,2,2484.874
2013,NUTS,2010,ITI4,2,2512.515
2014,NUTS,2010,ITI4,2,2463.81
2015,NUTS,2010,ITI4,2,2399.875
2016,NUTS,2010,ITI4,2,2545.215
2017,NUTS,2010,ITI4,2,2664.953
2018,NUTS,2010,ITI4,2,2761.957
2019,NUTS,2010,ITI4,2,2958.237
2008,NUTS,2010,ITZ,1,0.0
1995,NUTS,2010,ITZZ,2,96.696
1996,NUTS,2010,ITZZ,2,101.273
1999,NUTS,2010,ITZZ,2,127.177
2000,NUTS,2010,ITZZ,2,131.762
2008,NUTS,2010,ITZZ,2,0.0
1980,NUTS,2010,JP,0,36302.884
1981,NUTS,2010,JP,0,40114.186
1982,NUTS,2010,JP,0,43106.334
1983,NUTS,2010,JP,0,46982.288
1984,NUTS,2010,JP,0,50762.86
1985,NUTS,2010,JP,0,56601.122
1986,NUTS,2010,JP,0,57506.665
1987,NUTS,2010,JP,0,61598.631
1988,NUTS,2010,JP,0,66331.358
1989,NUTS,2010,JP,0,72139.288
1990,NUTS,2010,JP,0,78081.515
1991,NUTS,2010,JP,0,80131.835
1992,NUTS,2010,JP,0,79669.419
1993,NUTS,2010,JP,0,78179.671
1994,NUTS,2010,JP,0,77445.9
1995,NUTS,2010,JP,0,82672.156
1996,NUTS,2010,JP,0,81673.953
1997,NUTS,2010,JP,0,84855.738
1998,NUTS,2010,JP,0,87055.059
1999,NUTS,2010,JP,0,87384.688
2000,NUTS,2010,JP,0,90088.748
2001,NUTS,2010,JP,0,92601.193
2002,NUTS,2010,JP,0,94111.331
2003,NUTS,2010,JP,0,96565.415
2004,NUTS,2010,JP,0,98509.969
2005,NUTS,2010,JP,0,105382.921
2006,NUTS,2010,JP,0,110418.315
2007,NUTS,2010,JP,0,114570.584
2008,NUTS,2010,JP,0,113562.52
2009,NUTS,2010,JP,0,103889.944
2010,NUTS,2010,JP,0,105371.032
2011,NUTS,2010,JP,0,109061.11
2012,NUTS,2010,JP,0,109660.035
2013,NUTS,2010,JP,0,115807.941
2014,NUTS,2010,JP,0,119317.626
2015,NUTS,2010,JP,0,116715.397
2016,NUTS,2010,JP,0,112117.896
1991,NUTS,2010,KR,0,7137.846
1992,NUTS,2010,KR,0,7948.001
1993,NUTS,2010,KR,0,9230.299
1994,NUTS,2010,KR,0,10955.453
1995,NUTS,2010,KR,0,12250.493
1996,NUTS,2010,KR,0,13539.506
1997,NUTS,2010,KR,0,14574.853
1998,NUTS,2010,KR,0,12960.764
1999,NUTS,2010,KR,0,13793.175
2000,NUTS,2010,KR,0,15850.108
2001,NUTS,2010,KR,0,17789.622
2002,NUTS,2010,KR,0,18562.822
2003,NUTS,2010,KR,0,19759.971
2004,NUTS,2010,KR,0,22323.592
2005,NUTS,2010,KR,0,24057.751
2006,NUTS,2010,KR,0,27273.162
2007,NUTS,2010,KR,0,30487.423
2008,NUTS,2010,KR,0,32636.231
2009,NUTS,2010,KR,0,34654.07
2010,NUTS,2010,KR,0,38840.659
2011,NUTS,2010,KR,0,43496.769
2012,NUTS,2010,KR,0,47844.728
2013,NUTS,2010,KR,0,50734.406
2014,NUTS,2010,KR,0,54222.321
2015,NUTS,2010,KR,0,54894.229
2016,NUTS,2010,KR,0,57446.455
1995,NUTS,2010,LT,0,93.468
1996,NUTS,2010,LT,0,112.692
1997,NUTS,2010,LT,0,133.222
1998,NUTS,2010,LT,0,145.085
1999,NUTS,2010,LT,0,132.419
2000,NUTS,2010,LT,0,160.141
2001,NUTS,2010,LT,0,194.507
2002,NUTS,2010,LT,0,204.509
2003,NUTS,2010,LT,0,228.377
2004,NUTS,2010,LT,0,275.367
2005,NUTS,2010,LT,0,295.397
2006,NUTS,2010,LT,0,335.884
2007,NUTS,2010,LT,0,377.764
2008,NUTS,2010,LT,0,381.633
2009,NUTS,2010,LT,0,342.102
2010,NUTS,2010,LT,0,327.856
2011,NUTS,2010,LT,0,400.641
2012,NUTS,2010,LT,0,411.595
2013,NUTS,2010,LT,0,452.777
2014,NUTS,2010,LT,0,509.009
2015,NUTS,2010,LT,0,526.021
2016,NUTS,2010,LT,0,435.387
2017,NUTS,2010,LT,0,483.056
2018,NUTS,2010,LT,0,524.973
2019,NUTS,2010,LT,0,583.006
2020,NUTS,2010,LT,0,676.245
1995,NUTS,2010,LT0,1,93.468
1996,NUTS,2010,LT0,1,112.692
1997,NUTS,2010,LT0,1,133.222
1998,NUTS,2010,LT0,1,145.085
1999,NUTS,2010,LT0,1,132.419
2000,NUTS,2010,LT0,1,160.141
2001,NUTS,2010,LT0,1,194.507
2002,NUTS,2010,LT0,1,204.509
2003,NUTS,2010,LT0,1,228.377
2004,NUTS,2010,LT0,1,275.367
2005,NUTS,2010,LT0,1,295.397
2006,NUTS,2010,LT0,1,335.884
2007,NUTS,2010,LT0,1,377.764
2008,NUTS,2010,LT0,1,381.633
2009,NUTS,2010,LT0,1,342.102
2010,NUTS,2010,LT0,1,327.856
2011,NUTS,2010,LT0,1,400.641
2012,NUTS,2010,LT0,1,411.595
2013,NUTS,2010,LT0,1,452.777
2014,NUTS,2010,LT0,1,509.009
2015,NUTS,2010,LT0,1,526.021
2016,NUTS,2010,LT0,1,435.387
2017,NUTS,2010,LT0,1,483.056
2018,NUTS,2010,LT0,1,524.973
2019,NUTS,2010,LT0,1,583.006
2020,NUTS,2010,LT0,1,676.245
1995,NUTS,2010,LT00,2,93.468
1996,NUTS,2010,LT00,2,112.692
1997,NUTS,2010,LT00,2,133.222
1998,NUTS,2010,LT00,2,145.085
1999,NUTS,2010,LT00,2,132.419
2000,NUTS,2010,LT00,2,160.141
2001,NUTS,2010,LT00,2,194.507
2002,NUTS,2010,LT00,2,204.509
2003,NUTS,2010,LT00,2,228.377
2004,NUTS,2010,LT00,2,275.367
2005,NUTS,2010,LT00,2,295.397
2006,NUTS,2010,LT00,2,335.884
2007,NUTS,2010,LT00,2,377.764
2008,NUTS,2010,LT00,2,381.633
2009,NUTS,2010,LT00,2,342.102
2010,NUTS,2010,LT00,2,327.856
2011,NUTS,2010,LT00,2,400.641
2012,NUTS,2010,LT00,2,411.595
2013,NUTS,2010,LT00,2,452.777
2014,NUTS,2010,LT00,2,509.009
2015,NUTS,2010,LT01,2,326.943
2016,NUTS,2010,LT01,2,246.701
2017,NUTS,2010,LT01,2,251.029
2018,NUTS,2010,LT01,2,300.289
2019,NUTS,2010,LT01,2,358.928
2015,NUTS,2010,LT02,2,199.079
2016,NUTS,2010,LT02,2,188.686
2017,NUTS,2010,LT02,2,232.026
2018,NUTS,2010,LT02,2,224.683
2019,NUTS,2010,LT02,2,224.078
2000,NUTS,2010,LU,0,355.653
2003,NUTS,2010,LU,0,398.222
2004,NUTS,2010,LU,0,406.046
2005,NUTS,2010,LU,0,408.411
2006,NUTS,2010,LU,0,458.018
2007,NUTS,2010,LU,0,471.93
2008,NUTS,2010,LU,0,463.021
2009,NUTS,2010,LU,0,460.122
2010,NUTS,2010,LU,0,427.932
2011,NUTS,2010,LU,0,432.642
2012,NUTS,2010,LU,0,372.514
2013,NUTS,2010,LU,0,392.983
2014,NUTS,2010,LU,0,397.797
2015,NUTS,2010,LU,0,418.611
2016,NUTS,2010,LU,0,444.591
2017,NUTS,2010,LU,0,440.52
2018,NUTS,2010,LU,0,423.286
2019,NUTS,2010,LU,0,440.751
2020,NUTS,2010,LU,0,415.247
2000,NUTS,2010,LU0,1,355.653
2003,NUTS,2010,LU0,1,398.222
2004,NUTS,2010,LU0,1,406.046
2005,NUTS,2010,LU0,1,408.411
2006,NUTS,2010,LU0,1,458.018
2007,NUTS,2010,LU0,1,471.93
2008,NUTS,2010,LU0,1,463.021
2009,NUTS,2010,LU0,1,460.122
2010,NUTS,2010,LU0,1,427.932
2011,NUTS,2010,LU0,1,432.642
2012,NUTS,2010,LU0,1,372.514
2013,NUTS,2010,LU0,1,392.983
2014,NUTS,2010,LU0,1,397.797
2015,NUTS,2010,LU0,1,418.611
2016,NUTS,2010,LU0,1,444.591
2017,NUTS,2010,LU0,1,440.52
2018,NUTS,2010,LU0,1,423.286
2019,NUTS,2010,LU0,1,440.751
2020,NUTS,2010,LU0,1,415.247
2000,NUTS,2010,LU00,2,355.653
2003,NUTS,2010,LU00,2,398.222
2004,NUTS,2010,LU00,2,406.046
2005,NUTS,2010,LU00,2,408.411
2006,NUTS,2010,LU00,2,458.018
2007,NUTS,2010,LU00,2,471.93
2008,NUTS,2010,LU00,2,463.021
2009,NUTS,2010,LU00,2,460.122
2010,NUTS,2010,LU00,2,427.932
2011,NUTS,2010,LU00,2,432.642
2012,NUTS,2010,LU00,2,372.514
2013,NUTS,2010,LU00,2,392.983
2014,NUTS,2010,LU00,2,397.797
2015,NUTS,2010,LU00,2,418.611
2016,NUTS,2010,LU00,2,444.591
2017,NUTS,2010,LU00,2,440.52
2018,NUTS,2010,LU00,2,423.286
2019,NUTS,2010,LU00,2,440.751
2020,NUTS,2010,LU00,2,415.247
1995,NUTS,2010,LV,0,57.683
1996,NUTS,2010,LV,0,54.43
1997,NUTS,2010,LV,0,54.67
1998,NUTS,2010,LV,0,60.189
1999,NUTS,2010,LV,0,57.38
2000,NUTS,2010,LV,0,74.943
2001,NUTS,2010,LV,0,73.783
2002,NUTS,2010,LV,0,80.152
2003,NUTS,2010,LV,0,76.449
2004,NUTS,2010,LV,0,91.788
2005,NUTS,2010,LV,0,134.448
2006,NUTS,2010,LV,0,184.761
2007,NUTS,2010,LV,0,173.037
2008,NUTS,2010,LV,0,175.366
2009,NUTS,2010,LV,0,116.869
2010,NUTS,2010,LV,0,150.752
2011,NUTS,2010,LV,0,182.672
2012,NUTS,2010,LV,0,181.169
2013,NUTS,2010,LV,0,170.917
2014,NUTS,2010,LV,0,195.711
2015,NUTS,2010,LV,0,182.756
2016,NUTS,2010,LV,0,131.428
2017,NUTS,2010,LV,0,159.467
2018,NUTS,2010,LV,0,207.25
2019,NUTS,2010,LV,0,211.814
2020,NUTS,2010,LV,0,226.129
1995,NUTS,2010,LV0,1,57.683
1996,NUTS,2010,LV0,1,54.43
1997,NUTS,2010,LV0,1,54.67
1998,NUTS,2010,LV0,1,60.189
1999,NUTS,2010,LV0,1,57.38
2000,NUTS,2010,LV0,1,74.943
2001,NUTS,2010,LV0,1,73.783
2002,NUTS,2010,LV0,1,80.152
2003,NUTS,2010,LV0,1,76.449
2004,NUTS,2010,LV0,1,91.788
2005,NUTS,2010,LV0,1,134.448
2006,NUTS,2010,LV0,1,184.761
2007,NUTS,2010,LV0,1,173.037
2008,NUTS,2010,LV0,1,175.366
2009,NUTS,2010,LV0,1,116.869
2010,NUTS,2010,LV0,1,150.752
2011,NUTS,2010,LV0,1,182.672
2012,NUTS,2010,LV0,1,181.169
2013,NUTS,2010,LV0,1,170.917
2014,NUTS,2010,LV0,1,195.711
2015,NUTS,2010,LV0,1,182.756
2016,NUTS,2010,LV0,1,131.428
2017,NUTS,2010,LV0,1,159.467
2018,NUTS,2010,LV0,1,207.25
2019,NUTS,2010,LV0,1,211.814
2020,NUTS,2010,LV0,1,226.129
1995,NUTS,2010,LV00,2,57.683
1996,NUTS,2010,LV00,2,54.43
1997,NUTS,2010,LV00,2,54.67
1998,NUTS,2010,LV00,2,60.189
1999,NUTS,2010,LV00,2,57.38
2000,NUTS,2010,LV00,2,74.943
2001,NUTS,2010,LV00,2,73.783
2002,NUTS,2010,LV00,2,80.152
2003,NUTS,2010,LV00,2,76.449
2004,NUTS,2010,LV00,2,91.788
2005,NUTS,2010,LV00,2,134.448
2006,NUTS,2010,LV00,2,184.761
2007,NUTS,2010,LV00,2,173.037
2008,NUTS,2010,LV00,2,175.366
2009,NUTS,2010,LV00,2,116.869
2010,NUTS,2010,LV00,2,150.752
2011,NUTS,2010,LV00,2,182.672
2012,NUTS,2010,LV00,2,181.169
2013,NUTS,2010,LV00,2,170.917
2014,NUTS,2010,LV00,2,195.711
2015,NUTS,2010,LV00,2,182.756
2016,NUTS,2010,LV00,2,131.428
2017,NUTS,2010,LV00,2,159.467
2018,NUTS,2010,LV00,2,207.25
2019,NUTS,2010,LV00,2,211.814
2020,NUTS,2010,LV00,2,226.129
2015,NUTS,2010,MK,0,79.779
2016,NUTS,2010,MK,0,80.524
2017,NUTS,2010,MK,0,66.183
2018,NUTS,2010,MK,0,69.869
2019,NUTS,2010,MK,0,73.26
2020,NUTS,2010,MK,0,71.08
2015,NUTS,2010,MK0,1,79.779
2016,NUTS,2010,MK0,1,80.524
2017,NUTS,2010,MK0,1,66.183
2018,NUTS,2010,MK0,1,69.869
2019,NUTS,2010,MK0,1,73.26
2020,NUTS,2010,MK0,1,71.08
2015,NUTS,2010,MK00,2,79.779
2016,NUTS,2010,MK00,2,80.524
2017,NUTS,2010,MK00,2,66.183
2018,NUTS,2010,MK00,2,69.869
2019,NUTS,2010,MK00,2,73.26
2020,NUTS,2010,MK00,2,71.08
2002,NUTS,2010,MT,0,17.129
2003,NUTS,2010,MT,0,16.918
2004,NUTS,2010,MT,0,34.943
2005,NUTS,2010,MT,0,38.963
2006,NUTS,2010,MT,0,43.741
2007,NUTS,2010,MT,0,43.211
2008,NUTS,2010,MT,0,43.323
2009,NUTS,2010,MT,0,41.265
2010,NUTS,2010,MT,0,50.422
2011,NUTS,2010,MT,0,57.354
2012,NUTS,2010,MT,0,72.219
2013,NUTS,2010,MT,0,70.398
2014,NUTS,2010,MT,0,70.516
2015,NUTS,2010,MT,0,79.9
2016,NUTS,2010,MT,0,64.418
2017,NUTS,2010,MT,0,70.908
2018,NUTS,2010,MT,0,78.508
2019,NUTS,2010,MT,0,82.271
2020,NUTS,2010,MT,0,88.35
2002,NUTS,2010,MT0,1,17.129
2003,NUTS,2010,MT0,1,16.918
2004,NUTS,2010,MT0,1,34.943
2005,NUTS,2010,MT0,1,38.963
2006,NUTS,2010,MT0,1,43.741
2007,NUTS,2010,MT0,1,43.211
2008,NUTS,2010,MT0,1,43.323
2009,NUTS,2010,MT0,1,41.265
2010,NUTS,2010,MT0,1,50.422
2011,NUTS,2010,MT0,1,57.354
2012,NUTS,2010,MT0,1,72.219
2013,NUTS,2010,MT0,1,70.398
2014,NUTS,2010,MT0,1,70.516
2015,NUTS,2010,MT0,1,79.9
2016,NUTS,2010,MT0,1,64.418
2017,NUTS,2010,MT0,1,70.908
2018,NUTS,2010,MT0,1,78.508
2019,NUTS,2010,MT0,1,82.271
2020,NUTS,2010,MT0,1,88.35
2002,NUTS,2010,MT00,2,17.129
2003,NUTS,2010,MT00,2,16.918
2004,NUTS,2010,MT00,2,34.943
2005,NUTS,2010,MT00,2,38.963
2006,NUTS,2010,MT00,2,43.741
2007,NUTS,2010,MT00,2,43.211
2008,NUTS,2010,MT00,2,43.323
2009,NUTS,2010,MT00,2,41.265
2010,NUTS,2010,MT00,2,50.422
2011,NUTS,2010,MT00,2,57.354
2012,NUTS,2010,MT00,2,72.219
2013,NUTS,2010,MT00,2,70.398
2014,NUTS,2010,MT00,2,70.516
2015,NUTS,2010,MT00,2,79.9
