year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_fte_total_bes_t
2009,NUTS,2010,ITH1,2,912.0
2010,NUTS,2010,ITH1,2,963.0
2011,NUTS,2010,ITH1,2,947.0
2012,NUTS,2010,ITH1,2,952.0
2013,NUTS,2010,ITH1,2,1023.0
2014,NUTS,2010,ITH1,2,1019.0
2015,NUTS,2010,ITH1,2,931.0
2016,NUTS,2010,ITH1,2,1296.0
2017,NUTS,2010,ITH1,2,1409.0
2018,NUTS,2010,ITH1,2,1469.0
2019,NUTS,2010,ITH1,2,1632.0
2003,NUTS,2010,ITH2,2,294.0
2004,NUTS,2010,ITH2,2,348.0
2005,NUTS,2010,ITH2,2,355.0
2007,NUTS,2010,ITH2,2,723.0
2008,NUTS,2010,ITH2,2,1521.0
2009,NUTS,2010,ITH2,2,1592.0
2010,NUTS,2010,ITH2,2,1374.0
2011,NUTS,2010,ITH2,2,1579.0
2012,NUTS,2010,ITH2,2,1853.0
2013,NUTS,2010,ITH2,2,1556.0
2014,NUTS,2010,ITH2,2,1551.0
2015,NUTS,2010,ITH2,2,1774.0
2016,NUTS,2010,ITH2,2,1606.0
2017,NUTS,2010,ITH2,2,1876.0
2018,NUTS,2010,ITH2,2,1859.0
2019,NUTS,2010,ITH2,2,2029.0
1985,NUTS,2010,ITH3,2,2285.0
1986,NUTS,2010,ITH3,2,2206.0
1987,NUTS,2010,ITH3,2,2420.0
1988,NUTS,2010,ITH3,2,2544.0
1989,NUTS,2010,ITH3,2,2994.0
1990,NUTS,2010,ITH3,2,2992.0
1991,NUTS,2010,ITH3,2,2747.0
1992,NUTS,2010,ITH3,2,2555.0
1993,NUTS,2010,ITH3,2,2337.0
1994,NUTS,2010,ITH3,2,2893.0
1995,NUTS,2010,ITH3,2,2875.0
1996,NUTS,2010,ITH3,2,3019.0
1997,NUTS,2010,ITH3,2,2874.0
1998,NUTS,2010,ITH3,2,2987.0
2000,NUTS,2010,ITH3,2,3906.0
2003,NUTS,2010,ITH3,2,4312.0
2004,NUTS,2010,ITH3,2,4275.0
2005,NUTS,2010,ITH3,2,4811.0
2007,NUTS,2010,ITH3,2,10146.0
2008,NUTS,2010,ITH3,2,15815.0
2009,NUTS,2010,ITH3,2,14699.0
2010,NUTS,2010,ITH3,2,14401.0
2011,NUTS,2010,ITH3,2,14705.0
2012,NUTS,2010,ITH3,2,15018.0
2013,NUTS,2010,ITH3,2,15279.0
2014,NUTS,2010,ITH3,2,15054.0
2015,NUTS,2010,ITH3,2,15518.0
2016,NUTS,2010,ITH3,2,19933.0
2017,NUTS,2010,ITH3,2,23110.0
2018,NUTS,2010,ITH3,2,25169.0
2019,NUTS,2010,ITH3,2,25385.0
1985,NUTS,2010,ITH4,2,1426.0
1986,NUTS,2010,ITH4,2,1248.0
1987,NUTS,2010,ITH4,2,1329.0
1988,NUTS,2010,ITH4,2,1077.0
1989,NUTS,2010,ITH4,2,1052.0
1990,NUTS,2010,ITH4,2,1199.0
1991,NUTS,2010,ITH4,2,1211.0
1992,NUTS,2010,ITH4,2,1382.0
1993,NUTS,2010,ITH4,2,1183.0
1994,NUTS,2010,ITH4,2,1418.0
1995,NUTS,2010,ITH4,2,1537.0
1996,NUTS,2010,ITH4,2,1509.0
1997,NUTS,2010,ITH4,2,1542.0
1998,NUTS,2010,ITH4,2,1880.0
2000,NUTS,2010,ITH4,2,1408.0
2003,NUTS,2010,ITH4,2,1344.0
2004,NUTS,2010,ITH4,2,1658.0
2005,NUTS,2010,ITH4,2,1733.0
2007,NUTS,2010,ITH4,2,2583.0
2008,NUTS,2010,ITH4,2,3304.0
2009,NUTS,2010,ITH4,2,3192.0
2010,NUTS,2010,ITH4,2,3039.0
2011,NUTS,2010,ITH4,2,3118.0
2012,NUTS,2010,ITH4,2,3465.0
2013,NUTS,2010,ITH4,2,3046.0
2014,NUTS,2010,ITH4,2,2972.0
2015,NUTS,2010,ITH4,2,3008.0
2016,NUTS,2010,ITH4,2,3641.0
2017,NUTS,2010,ITH4,2,4432.0
2018,NUTS,2010,ITH4,2,4702.0
2019,NUTS,2010,ITH4,2,4518.0
1985,NUTS,2010,ITH5,2,3418.0
1986,NUTS,2010,ITH5,2,3354.0
1987,NUTS,2010,ITH5,2,3229.0
1988,NUTS,2010,ITH5,2,3751.0
1989,NUTS,2010,ITH5,2,4398.0
1990,NUTS,2010,ITH5,2,5199.0
1991,NUTS,2010,ITH5,2,4755.0
1992,NUTS,2010,ITH5,2,4516.0
1993,NUTS,2010,ITH5,2,4082.0
1994,NUTS,2010,ITH5,2,4789.0
1995,NUTS,2010,ITH5,2,4626.0
1996,NUTS,2010,ITH5,2,4775.0
1997,NUTS,2010,ITH5,2,5185.0
1998,NUTS,2010,ITH5,2,5797.0
2000,NUTS,2010,ITH5,2,6663.0
2003,NUTS,2010,ITH5,2,8148.0
2004,NUTS,2010,ITH5,2,8256.0
2005,NUTS,2010,ITH5,2,9300.0
2007,NUTS,2010,ITH5,2,12240.0
2008,NUTS,2010,ITH5,2,12744.0
2009,NUTS,2010,ITH5,2,13651.0
2010,NUTS,2010,ITH5,2,15077.0
2011,NUTS,2010,ITH5,2,14784.0
2012,NUTS,2010,ITH5,2,16418.0
2013,NUTS,2010,ITH5,2,18516.0
2014,NUTS,2010,ITH5,2,19689.0
2015,NUTS,2010,ITH5,2,22220.0
2016,NUTS,2010,ITH5,2,26535.0
2017,NUTS,2010,ITH5,2,31280.0
2018,NUTS,2010,ITH5,2,33822.0
2019,NUTS,2010,ITH5,2,33511.0
1985,NUTS,2010,ITI,1,7881.0
1986,NUTS,2010,ITI,1,8974.0
1987,NUTS,2010,ITI,1,8960.0
1988,NUTS,2010,ITI,1,9038.0
1989,NUTS,2010,ITI,1,9367.0
1990,NUTS,2010,ITI,1,9413.0
1991,NUTS,2010,ITI,1,10240.0
1992,NUTS,2010,ITI,1,9659.0
1993,NUTS,2010,ITI,1,9681.0
1994,NUTS,2010,ITI,1,9376.0
1995,NUTS,2010,ITI,1,9114.0
1996,NUTS,2010,ITI,1,9342.0
1997,NUTS,2010,ITI,1,9312.0
1998,NUTS,2010,ITI,1,9178.0
2000,NUTS,2010,ITI,1,9840.0
2003,NUTS,2010,ITI,1,10440.0
2004,NUTS,2010,ITI,1,10271.0
2005,NUTS,2010,ITI,1,10485.0
2007,NUTS,2010,ITI,1,15935.0
2008,NUTS,2010,ITI,1,17259.0
2009,NUTS,2010,ITI,1,18235.0
2010,NUTS,2010,ITI,1,17824.0
2011,NUTS,2010,ITI,1,17117.0
2012,NUTS,2010,ITI,1,18775.0
2013,NUTS,2010,ITI,1,18721.0
2014,NUTS,2010,ITI,1,19680.0
2015,NUTS,2010,ITI,1,21038.0
2016,NUTS,2010,ITI,1,27507.0
2017,NUTS,2010,ITI,1,32765.0
2018,NUTS,2010,ITI,1,39073.0
2019,NUTS,2010,ITI,1,41976.0
1985,NUTS,2010,ITI1,2,1719.0
1986,NUTS,2010,ITI1,2,2453.0
1987,NUTS,2010,ITI1,2,2577.0
1988,NUTS,2010,ITI1,2,2564.0
1989,NUTS,2010,ITI1,2,2730.0
1990,NUTS,2010,ITI1,2,2606.0
1991,NUTS,2010,ITI1,2,2927.0
1992,NUTS,2010,ITI1,2,2639.0
1993,NUTS,2010,ITI1,2,2654.0
1994,NUTS,2010,ITI1,2,2448.0
1995,NUTS,2010,ITI1,2,2371.0
1996,NUTS,2010,ITI1,2,2372.0
1997,NUTS,2010,ITI1,2,2227.0
1998,NUTS,2010,ITI1,2,1930.0
2000,NUTS,2010,ITI1,2,2546.0
2003,NUTS,2010,ITI1,2,3042.0
2004,NUTS,2010,ITI1,2,3092.0
2005,NUTS,2010,ITI1,2,3138.0
2007,NUTS,2010,ITI1,2,4653.0
2008,NUTS,2010,ITI1,2,4797.0
2009,NUTS,2010,ITI1,2,5069.0
2010,NUTS,2010,ITI1,2,5572.0
2011,NUTS,2010,ITI1,2,5553.0
2012,NUTS,2010,ITI1,2,6195.0
2013,NUTS,2010,ITI1,2,7191.0
2014,NUTS,2010,ITI1,2,7551.0
2015,NUTS,2010,ITI1,2,8172.0
2016,NUTS,2010,ITI1,2,9520.0
2017,NUTS,2010,ITI1,2,12153.0
2018,NUTS,2010,ITI1,2,15190.0
2019,NUTS,2010,ITI1,2,15953.0
1985,NUTS,2010,ITI2,2,240.0
1986,NUTS,2010,ITI2,2,301.0
1987,NUTS,2010,ITI2,2,209.0
1988,NUTS,2010,ITI2,2,221.0
1989,NUTS,2010,ITI2,2,198.0
1990,NUTS,2010,ITI2,2,301.0
1991,NUTS,2010,ITI2,2,231.0
1992,NUTS,2010,ITI2,2,235.0
1993,NUTS,2010,ITI2,2,186.0
1994,NUTS,2010,ITI2,2,281.0
1995,NUTS,2010,ITI2,2,232.0
1996,NUTS,2010,ITI2,2,223.0
1997,NUTS,2010,ITI2,2,238.0
1998,NUTS,2010,ITI2,2,259.0
2000,NUTS,2010,ITI2,2,421.0
2003,NUTS,2010,ITI2,2,621.0
2004,NUTS,2010,ITI2,2,488.0
2005,NUTS,2010,ITI2,2,437.0
2007,NUTS,2010,ITI2,2,692.0
2008,NUTS,2010,ITI2,2,707.0
2009,NUTS,2010,ITI2,2,818.0
2010,NUTS,2010,ITI2,2,920.0
2011,NUTS,2010,ITI2,2,747.0
2012,NUTS,2010,ITI2,2,848.0
2013,NUTS,2010,ITI2,2,908.0
2014,NUTS,2010,ITI2,2,999.0
2015,NUTS,2010,ITI2,2,1077.0
2016,NUTS,2010,ITI2,2,1528.0
2017,NUTS,2010,ITI2,2,2061.0
2018,NUTS,2010,ITI2,2,2326.0
2019,NUTS,2010,ITI2,2,2402.0
1985,NUTS,2010,ITI3,2,203.0
1986,NUTS,2010,ITI3,2,251.0
1987,NUTS,2010,ITI3,2,200.0
1988,NUTS,2010,ITI3,2,252.0
1989,NUTS,2010,ITI3,2,327.0
1990,NUTS,2010,ITI3,2,398.0
1991,NUTS,2010,ITI3,2,404.0
1992,NUTS,2010,ITI3,2,373.0
1993,NUTS,2010,ITI3,2,279.0
1994,NUTS,2010,ITI3,2,406.0
1995,NUTS,2010,ITI3,2,381.0
1996,NUTS,2010,ITI3,2,404.0
1997,NUTS,2010,ITI3,2,638.0
1998,NUTS,2010,ITI3,2,466.0
2000,NUTS,2010,ITI3,2,755.0
2003,NUTS,2010,ITI3,2,1192.0
2004,NUTS,2010,ITI3,2,1140.0
2005,NUTS,2010,ITI3,2,1109.0
2007,NUTS,2010,ITI3,2,2593.0
2008,NUTS,2010,ITI3,2,2669.0
2009,NUTS,2010,ITI3,2,2479.0
2010,NUTS,2010,ITI3,2,2552.0
2011,NUTS,2010,ITI3,2,2458.0
2012,NUTS,2010,ITI3,2,2817.0
2013,NUTS,2010,ITI3,2,2868.0
2014,NUTS,2010,ITI3,2,3529.0
2015,NUTS,2010,ITI3,2,3297.0
2016,NUTS,2010,ITI3,2,4460.0
2017,NUTS,2010,ITI3,2,5662.0
2018,NUTS,2010,ITI3,2,6118.0
2019,NUTS,2010,ITI3,2,5783.0
1985,NUTS,2010,ITI4,2,5719.0
1986,NUTS,2010,ITI4,2,5970.0
1987,NUTS,2010,ITI4,2,5974.0
1988,NUTS,2010,ITI4,2,6001.0
1989,NUTS,2010,ITI4,2,6112.0
1990,NUTS,2010,ITI4,2,6108.0
1991,NUTS,2010,ITI4,2,6678.0
1992,NUTS,2010,ITI4,2,6412.0
1993,NUTS,2010,ITI4,2,6562.0
1994,NUTS,2010,ITI4,2,6241.0
1995,NUTS,2010,ITI4,2,6130.0
1996,NUTS,2010,ITI4,2,6343.0
1997,NUTS,2010,ITI4,2,6209.0
1998,NUTS,2010,ITI4,2,6523.0
2000,NUTS,2010,ITI4,2,6118.0
2003,NUTS,2010,ITI4,2,5585.0
2004,NUTS,2010,ITI4,2,5551.0
2005,NUTS,2010,ITI4,2,5802.0
2007,NUTS,2010,ITI4,2,7998.0
2008,NUTS,2010,ITI4,2,9086.0
2009,NUTS,2010,ITI4,2,9869.0
2010,NUTS,2010,ITI4,2,8780.0
2011,NUTS,2010,ITI4,2,8360.0
2012,NUTS,2010,ITI4,2,8914.0
2013,NUTS,2010,ITI4,2,7754.0
2014,NUTS,2010,ITI4,2,7600.0
2015,NUTS,2010,ITI4,2,8492.0
2016,NUTS,2010,ITI4,2,11998.0
2017,NUTS,2010,ITI4,2,12889.0
2018,NUTS,2010,ITI4,2,15439.0
2019,NUTS,2010,ITI4,2,17838.0
1980,NUTS,2010,JP,0,349480.0
1981,NUTS,2010,JP,0,363851.0
1982,NUTS,2010,JP,0,376474.0
1983,NUTS,2010,JP,0,410860.0
1984,NUTS,2010,JP,0,425612.0
1985,NUTS,2010,JP,0,451276.0
1986,NUTS,2010,JP,0,462680.0
1987,NUTS,2010,JP,0,481504.0
1988,NUTS,2010,JP,0,502020.0
1989,NUTS,2010,JP,0,528363.0
1990,NUTS,2010,JP,0,558261.0
1991,NUTS,2010,JP,0,563018.0
1992,NUTS,2010,JP,0,583961.0
1993,NUTS,2010,JP,0,583485.0
1994,NUTS,2010,JP,0,577725.0
1995,NUTS,2010,JP,0,573714.0
1996,NUTS,2010,JP,0,589491.0
1997,NUTS,2010,JP,0,586156.0
1998,NUTS,2010,JP,0,613160.0
1999,NUTS,2010,JP,0,604544.0
2000,NUTS,2010,JP,0,581721.0
2001,NUTS,2010,JP,0,561735.0
2002,NUTS,2010,JP,0,555772.0
2003,NUTS,2010,JP,0,580628.0
2004,NUTS,2010,JP,0,587414.0
2005,NUTS,2010,JP,0,609808.0
2006,NUTS,2010,JP,0,619184.0
2007,NUTS,2010,JP,0,620004.0
2008,NUTS,2010,JP,0,625264.0
2009,NUTS,2010,JP,0,616965.0
2010,NUTS,2010,JP,0,614772.0
2011,NUTS,2010,JP,0,602252.0
2012,NUTS,2010,JP,0,581042.0
2013,NUTS,2010,JP,0,583855.0
2014,NUTS,2010,JP,0,611027.0
2015,NUTS,2010,JP,0,592175.0
2016,NUTS,2010,JP,0,586593.0
2017,NUTS,2010,JP,0,603407.0
2018,NUTS,2010,JP,0,611500.0
2019,NUTS,2010,JP,0,617060.0
1995,NUTS,2010,KR,0,96890.0
1996,NUTS,2010,KR,0,89002.0
1997,NUTS,2010,KR,0,90425.0
1998,NUTS,2010,KR,0,77862.0
1999,NUTS,2010,KR,0,84070.0
2000,NUTS,2010,KR,0,87113.0
2001,NUTS,2010,KR,0,117018.0
2002,NUTS,2010,KR,0,120717.0
2003,NUTS,2010,KR,0,128441.0
2004,NUTS,2010,KR,0,132523.0
2005,NUTS,2010,KR,0,153400.0
2006,NUTS,2010,KR,0,171643.0
2007,NUTS,2010,KR,0,184607.0
2008,NUTS,2010,KR,0,208428.0
2009,NUTS,2010,KR,0,212349.0
2010,NUTS,2010,KR,0,230221.0
2011,NUTS,2010,KR,0,254280.0
2012,NUTS,2010,KR,0,281523.0
2013,NUTS,2010,KR,0,288758.0
2014,NUTS,2010,KR,0,314019.0
2015,NUTS,2010,KR,0,323652.0
2016,NUTS,2010,KR,0,328948.0
2017,NUTS,2010,KR,0,355601.0
2018,NUTS,2010,KR,0,383321.0
2019,NUTS,2010,KR,0,405212.0
1996,NUTS,2010,LT,0,325.0
1997,NUTS,2010,LT,0,297.0
1998,NUTS,2010,LT,0,382.0
1999,NUTS,2010,LT,0,399.0
2000,NUTS,2010,LT,0,569.0
2001,NUTS,2010,LT,0,646.0
2002,NUTS,2010,LT,0,412.0
2003,NUTS,2010,LT,0,664.0
2004,NUTS,2010,LT,0,981.0
2005,NUTS,2010,LT,0,1190.0
2006,NUTS,2010,LT,0,1276.0
2007,NUTS,2010,LT,0,2160.0
2008,NUTS,2010,LT,0,1944.0
2009,NUTS,2010,LT,0,1527.0
2010,NUTS,2010,LT,0,2069.0
2011,NUTS,2010,LT,0,2085.0
2012,NUTS,2010,LT,0,1771.0
2013,NUTS,2010,LT,0,2401.0
2014,NUTS,2010,LT,0,3307.0
2015,NUTS,2010,LT,0,2714.0
2016,NUTS,2010,LT,0,2630.0
2017,NUTS,2010,LT,0,3783.0
2018,NUTS,2010,LT,0,4304.0
2019,NUTS,2010,LT,0,4813.0
2020,NUTS,2010,LT,0,5521.0
2015,NUTS,2010,LT01,2,1862.0
2016,NUTS,2010,LT01,2,1771.0
2017,NUTS,2010,LT01,2,2266.0
2018,NUTS,2010,LT01,2,2664.0
2019,NUTS,2010,LT01,2,3086.0
2015,NUTS,2010,LT02,2,852.0
2016,NUTS,2010,LT02,2,859.0
2017,NUTS,2010,LT02,2,1517.0
2018,NUTS,2010,LT02,2,1640.0
2019,NUTS,2010,LT02,2,1727.0
2000,NUTS,2010,LU,0,3337.0
2003,NUTS,2010,LU,0,3500.0
2004,NUTS,2010,LU,0,3655.0
2005,NUTS,2010,LU,0,3662.0
2006,NUTS,2010,LU,0,3549.0
2007,NUTS,2010,LU,0,3671.0
2008,NUTS,2010,LU,0,3516.0
2009,NUTS,2010,LU,0,3318.0
2010,NUTS,2010,LU,0,3388.0
2011,NUTS,2010,LU,0,3387.0
2012,NUTS,2010,LU,0,2843.0
2013,NUTS,2010,LU,0,2913.0
2014,NUTS,2010,LU,0,3016.0
2015,NUTS,2010,LU,0,3066.0
2016,NUTS,2010,LU,0,3234.0
2017,NUTS,2010,LU,0,3252.0
2018,NUTS,2010,LU,0,3086.0
2019,NUTS,2010,LU,0,3241.0
2020,NUTS,2010,LU,0,3152.0
1993,NUTS,2010,LV,0,1941.0
1994,NUTS,2010,LV,0,833.0
1995,NUTS,2010,LV,0,786.0
1996,NUTS,2010,LV,0,678.0
1997,NUTS,2010,LV,0,599.0
1998,NUTS,2010,LV,0,507.0
1999,NUTS,2010,LV,0,462.0
2000,NUTS,2010,LV,0,1366.0
2001,NUTS,2010,LV,0,1354.0
2002,NUTS,2010,LV,0,1264.0
2003,NUTS,2010,LV,0,886.0
2004,NUTS,2010,LV,0,881.0
2005,NUTS,2010,LV,0,1370.0
2006,NUTS,2010,LV,0,1770.0
2007,NUTS,2010,LV,0,943.0
2008,NUTS,2010,LV,0,1231.0
2009,NUTS,2010,LV,0,1028.0
2010,NUTS,2010,LV,0,1260.0
2011,NUTS,2010,LV,0,870.0
2012,NUTS,2010,LV,0,885.0
2013,NUTS,2010,LV,0,981.0
2014,NUTS,2010,LV,0,1382.0
2015,NUTS,2010,LV,0,1145.0
2016,NUTS,2010,LV,0,896.0
2017,NUTS,2010,LV,0,956.0
2018,NUTS,2010,LV,0,1221.0
2019,NUTS,2010,LV,0,1175.0
2020,NUTS,2010,LV,0,1381.0
2011,NUTS,2010,ME,0,123.0
2013,NUTS,2010,ME,0,127.0
2014,NUTS,2010,ME,0,122.0
2015,NUTS,2010,ME,0,104.0
2016,NUTS,2010,ME,0,76.0
2017,NUTS,2010,ME,0,70.0
2018,NUTS,2010,ME,0,119.0
2019,NUTS,2010,ME,0,110.0
2005,NUTS,2010,MK,0,128.0
2006,NUTS,2010,MK,0,72.0
2007,NUTS,2010,MK,0,73.0
2008,NUTS,2010,MK,0,78.0
2009,NUTS,2010,MK,0,91.0
2010,NUTS,2010,MK,0,105.0
2011,NUTS,2010,MK,0,166.0
2012,NUTS,2010,MK,0,139.0
2013,NUTS,2010,MK,0,153.0
2014,NUTS,2010,MK,0,241.0
2015,NUTS,2010,MK,0,391.0
2016,NUTS,2010,MK,0,418.0
2017,NUTS,2010,MK,0,419.0
2018,NUTS,2010,MK,0,495.0
2019,NUTS,2010,MK,0,548.0
2020,NUTS,2010,MK,0,587.0
1999,NUTS,2010,MT,0,45.0
2002,NUTS,2010,MT,0,75.0
2003,NUTS,2010,MT,0,93.0
2004,NUTS,2010,MT,0,383.0
2005,NUTS,2010,MT,0,488.0
2006,NUTS,2010,MT,0,508.0
2007,NUTS,2010,MT,0,519.0
2008,NUTS,2010,MT,0,552.0
2009,NUTS,2010,MT,0,557.0
2010,NUTS,2010,MT,0,754.0
2011,NUTS,2010,MT,0,1007.0
2012,NUTS,2010,MT,0,1034.0
2013,NUTS,2010,MT,0,903.0
2014,NUTS,2010,MT,0,951.0
2015,NUTS,2010,MT,0,917.0
2016,NUTS,2010,MT,0,1008.0
2017,NUTS,2010,MT,0,1027.0
2018,NUTS,2010,MT,0,985.0
2019,NUTS,2010,MT,0,1001.0
2020,NUTS,2010,MT,0,1194.0
1981,NUTS,2010,NL,0,27144.0
1982,NUTS,2010,NL,0,27140.0
1983,NUTS,2010,NL,0,27200.0
1984,NUTS,2010,NL,0,27430.0
1985,NUTS,2010,NL,0,29940.0
1986,NUTS,2010,NL,0,30820.0
1987,NUTS,2010,NL,0,31210.0
1988,NUTS,2010,NL,0,31390.0
1989,NUTS,2010,NL,0,33240.0
1990,NUTS,2010,NL,0,31950.0
1991,NUTS,2010,NL,0,29970.0
1992,NUTS,2010,NL,0,29440.0
1993,NUTS,2010,NL,0,30890.0
1994,NUTS,2010,NL,0,35993.0
1995,NUTS,2010,NL,0,37817.0
1996,NUTS,2010,NL,0,39501.0
1997,NUTS,2010,NL,0,42411.0
1998,NUTS,2010,NL,0,43872.0
1999,NUTS,2010,NL,0,45181.0
2000,NUTS,2010,NL,0,47509.0
2001,NUTS,2010,NL,0,48366.0
2002,NUTS,2010,NL,0,47034.0
2003,NUTS,2010,NL,0,44485.0
2004,NUTS,2010,NL,0,50028.0
2005,NUTS,2010,NL,0,48588.0
2006,NUTS,2010,NL,0,52841.0
2007,NUTS,2010,NL,0,49246.0
2008,NUTS,2010,NL,0,48019.0
2009,NUTS,2010,NL,0,42336.0
2010,NUTS,2010,NL,0,54139.0
2011,NUTS,2010,NL,0,74011.0
2012,NUTS,2010,NL,0,76767.0
2013,NUTS,2010,NL,0,95108.0
2014,NUTS,2010,NL,0,94612.0
2015,NUTS,2010,NL,0,97443.0
2016,NUTS,2010,NL,0,102614.0
2017,NUTS,2010,NL,0,107496.0
2018,NUTS,2010,NL,0,112807.0
2019,NUTS,2010,NL,0,115124.0
2020,NUTS,2010,NL,0,116415.0
1996,NUTS,2010,NL1,1,2148.0
1997,NUTS,2010,NL1,1,2755.0
1998,NUTS,2010,NL1,1,2224.0
2000,NUTS,2010,NL1,1,2586.0
2001,NUTS,2010,NL1,1,2889.0
2002,NUTS,2010,NL1,1,2262.0
2003,NUTS,2010,NL1,1,2233.0
2005,NUTS,2010,NL1,1,2273.0
2007,NUTS,2010,NL1,1,2354.0
2009,NUTS,2010,NL1,1,2026.0
2011,NUTS,2010,NL1,1,4432.0
2012,NUTS,2010,NL1,1,3980.0
1996,NUTS,2010,NL11,2,835.0
1997,NUTS,2010,NL11,2,1101.0
1998,NUTS,2010,NL11,2,2224.0
2000,NUTS,2010,NL11,2,798.0
2001,NUTS,2010,NL11,2,1040.0
2002,NUTS,2010,NL11,2,777.0
2003,NUTS,2010,NL11,2,604.0
2005,NUTS,2010,NL11,2,756.0
2007,NUTS,2010,NL11,2,418.0
2009,NUTS,2010,NL11,2,614.0
2011,NUTS,2010,NL11,2,1516.0
2012,NUTS,2010,NL11,2,1273.0
1996,NUTS,2010,NL12,2,797.0
1997,NUTS,2010,NL12,2,947.0
2000,NUTS,2010,NL12,2,1162.0
2001,NUTS,2010,NL12,2,1070.0
2002,NUTS,2010,NL12,2,923.0
2003,NUTS,2010,NL12,2,946.0
2005,NUTS,2010,NL12,2,1018.0
2007,NUTS,2010,NL12,2,1013.0
2009,NUTS,2010,NL12,2,990.0
2011,NUTS,2010,NL12,2,1650.0
2012,NUTS,2010,NL12,2,1608.0
1996,NUTS,2010,NL13,2,516.0
1997,NUTS,2010,NL13,2,707.0
2000,NUTS,2010,NL13,2,625.0
2001,NUTS,2010,NL13,2,779.0
2002,NUTS,2010,NL13,2,562.0
2003,NUTS,2010,NL13,2,682.0
2005,NUTS,2010,NL13,2,499.0
2007,NUTS,2010,NL13,2,923.0
2009,NUTS,2010,NL13,2,423.0
2011,NUTS,2010,NL13,2,1266.0
2012,NUTS,2010,NL13,2,1100.0
1996,NUTS,2010,NL2,1,6572.0
1997,NUTS,2010,NL2,1,7235.0
1998,NUTS,2010,NL2,1,7266.0
2000,NUTS,2010,NL2,1,8176.0
2001,NUTS,2010,NL2,1,9163.0
2002,NUTS,2010,NL2,1,8855.0
2003,NUTS,2010,NL2,1,8209.0
2005,NUTS,2010,NL2,1,8156.0
2007,NUTS,2010,NL2,1,8416.0
2009,NUTS,2010,NL2,1,8686.0
2011,NUTS,2010,NL2,1,14978.0
2012,NUTS,2010,NL2,1,15331.0
1996,NUTS,2010,NL21,2,2387.0
1997,NUTS,2010,NL21,2,2657.0
1998,NUTS,2010,NL21,2,2474.0
2000,NUTS,2010,NL21,2,3377.0
2001,NUTS,2010,NL21,2,4056.0
2002,NUTS,2010,NL21,2,3630.0
2003,NUTS,2010,NL21,2,3009.0
2005,NUTS,2010,NL21,2,2446.0
2007,NUTS,2010,NL21,2,3372.0
2009,NUTS,2010,NL21,2,3638.0
2011,NUTS,2010,NL21,2,6548.0
2012,NUTS,2010,NL21,2,5395.0
1996,NUTS,2010,NL22,2,3948.0
1997,NUTS,2010,NL22,2,4245.0
1998,NUTS,2010,NL22,2,4529.0
2000,NUTS,2010,NL22,2,4407.0
2001,NUTS,2010,NL22,2,4684.0
2002,NUTS,2010,NL22,2,4858.0
2003,NUTS,2010,NL22,2,4744.0
2005,NUTS,2010,NL22,2,4979.0
2007,NUTS,2010,NL22,2,4075.0
2009,NUTS,2010,NL22,2,4402.0
2011,NUTS,2010,NL22,2,7307.0
2012,NUTS,2010,NL22,2,8575.0
1996,NUTS,2010,NL23,2,237.0
1997,NUTS,2010,NL23,2,333.0
1998,NUTS,2010,NL23,2,263.0
2000,NUTS,2010,NL23,2,392.0
2001,NUTS,2010,NL23,2,423.0
2002,NUTS,2010,NL23,2,367.0
2003,NUTS,2010,NL23,2,455.0
2005,NUTS,2010,NL23,2,731.0
2007,NUTS,2010,NL23,2,970.0
2009,NUTS,2010,NL23,2,646.0
2011,NUTS,2010,NL23,2,1123.0
2012,NUTS,2010,NL23,2,1362.0
1996,NUTS,2010,NL3,1,16044.0
1997,NUTS,2010,NL3,1,16486.0
1998,NUTS,2010,NL3,1,18136.0
2000,NUTS,2010,NL3,1,17644.0
2001,NUTS,2010,NL3,1,17731.0
2002,NUTS,2010,NL3,1,17982.0
2003,NUTS,2010,NL3,1,16129.0
2005,NUTS,2010,NL3,1,16727.0
2007,NUTS,2010,NL3,1,17814.0
2009,NUTS,2010,NL3,1,15299.0
2011,NUTS,2010,NL3,1,32180.0
2012,NUTS,2010,NL3,1,32727.0
1996,NUTS,2010,NL31,2,3375.0
1997,NUTS,2010,NL31,2,3516.0
1998,NUTS,2010,NL31,2,3395.0
2001,NUTS,2010,NL31,2,1915.0
2002,NUTS,2010,NL31,2,2613.0
2003,NUTS,2010,NL31,2,2121.0
2005,NUTS,2010,NL31,2,2921.0
2007,NUTS,2010,NL31,2,3488.0
2009,NUTS,2010,NL31,2,1880.0
2011,NUTS,2010,NL31,2,4545.0
2012,NUTS,2010,NL31,2,4691.0
1996,NUTS,2010,NL32,2,5936.0
1997,NUTS,2010,NL32,2,6333.0
1998,NUTS,2010,NL32,2,6966.0
2000,NUTS,2010,NL32,2,7775.0
2001,NUTS,2010,NL32,2,7679.0
2002,NUTS,2010,NL32,2,7468.0
2003,NUTS,2010,NL32,2,6970.0
2005,NUTS,2010,NL32,2,5921.0
2007,NUTS,2010,NL32,2,6436.0
2009,NUTS,2010,NL32,2,5759.0
2011,NUTS,2010,NL32,2,13705.0
2012,NUTS,2010,NL32,2,13921.0
1996,NUTS,2010,NL33,2,6545.0
1997,NUTS,2010,NL33,2,6444.0
1998,NUTS,2010,NL33,2,7377.0
2000,NUTS,2010,NL33,2,6924.0
2001,NUTS,2010,NL33,2,7320.0
