year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_pc_pop_hrste
2013,NUTS,2010,BG31,2,16.4
2014,NUTS,2010,BG31,2,17.5
2015,NUTS,2010,BG31,2,18.3
2016,NUTS,2010,BG31,2,17.0
2017,NUTS,2010,BG31,2,16.9
2018,NUTS,2010,BG31,2,17.5
2019,NUTS,2010,BG31,2,16.1
2020,NUTS,2010,BG31,2,17.3
2003,NUTS,2010,BG32,2,14.3
2004,NUTS,2010,BG32,2,15.8
2005,NUTS,2010,BG32,2,15.6
2006,NUTS,2010,BG32,2,14.7
2007,NUTS,2010,BG32,2,15.1
2008,NUTS,2010,BG32,2,15.9
2009,NUTS,2010,BG32,2,16.5
2010,NUTS,2010,BG32,2,16.4
2011,NUTS,2010,BG32,2,16.7
2012,NUTS,2010,BG32,2,17.3
2013,NUTS,2010,BG32,2,18.6
2014,NUTS,2010,BG32,2,19.3
2015,NUTS,2010,BG32,2,19.7
2016,NUTS,2010,BG32,2,20.2
2017,NUTS,2010,BG32,2,19.6
2018,NUTS,2010,BG32,2,21.3
2019,NUTS,2010,BG32,2,22.6
2020,NUTS,2010,BG32,2,22.4
2003,NUTS,2010,BG33,2,14.9
2004,NUTS,2010,BG33,2,15.8
2005,NUTS,2010,BG33,2,15.6
2006,NUTS,2010,BG33,2,15.9
2007,NUTS,2010,BG33,2,16.1
2008,NUTS,2010,BG33,2,16.5
2009,NUTS,2010,BG33,2,17.5
2010,NUTS,2010,BG33,2,17.8
2011,NUTS,2010,BG33,2,18.5
2012,NUTS,2010,BG33,2,18.7
2013,NUTS,2010,BG33,2,20.9
2014,NUTS,2010,BG33,2,21.9
2015,NUTS,2010,BG33,2,21.3
2016,NUTS,2010,BG33,2,21.9
2017,NUTS,2010,BG33,2,22.6
2018,NUTS,2010,BG33,2,21.4
2019,NUTS,2010,BG33,2,19.5
2020,NUTS,2010,BG33,2,19.6
2003,NUTS,2010,BG34,2,14.4
2004,NUTS,2010,BG34,2,13.9
2005,NUTS,2010,BG34,2,13.9
2006,NUTS,2010,BG34,2,14.0
2007,NUTS,2010,BG34,2,13.9
2008,NUTS,2010,BG34,2,13.8
2009,NUTS,2010,BG34,2,13.5
2010,NUTS,2010,BG34,2,14.4
2011,NUTS,2010,BG34,2,15.8
2012,NUTS,2010,BG34,2,16.7
2013,NUTS,2010,BG34,2,17.2
2014,NUTS,2010,BG34,2,17.5
2015,NUTS,2010,BG34,2,18.2
2016,NUTS,2010,BG34,2,18.4
2017,NUTS,2010,BG34,2,18.4
2018,NUTS,2010,BG34,2,18.0
2019,NUTS,2010,BG34,2,18.1
2020,NUTS,2010,BG34,2,19.2
2003,NUTS,2010,BG4,1,18.7
2004,NUTS,2010,BG4,1,18.7
2005,NUTS,2010,BG4,1,19.7
2006,NUTS,2010,BG4,1,20.6
2007,NUTS,2010,BG4,1,21.3
2008,NUTS,2010,BG4,1,21.8
2009,NUTS,2010,BG4,1,22.3
2010,NUTS,2010,BG4,1,22.6
2011,NUTS,2010,BG4,1,22.5
2012,NUTS,2010,BG4,1,23.1
2013,NUTS,2010,BG4,1,24.7
2014,NUTS,2010,BG4,1,26.4
2015,NUTS,2010,BG4,1,26.9
2016,NUTS,2010,BG4,1,27.4
2017,NUTS,2010,BG4,1,27.6
2018,NUTS,2010,BG4,1,28.1
2019,NUTS,2010,BG4,1,28.2
2020,NUTS,2010,BG4,1,29.6
2000,NUTS,2010,BG41,2,20.6
2001,NUTS,2010,BG41,2,23.5
2002,NUTS,2010,BG41,2,23.3
2003,NUTS,2010,BG41,2,23.5
2004,NUTS,2010,BG41,2,24.0
2005,NUTS,2010,BG41,2,25.3
2006,NUTS,2010,BG41,2,25.9
2007,NUTS,2010,BG41,2,27.0
2008,NUTS,2010,BG41,2,27.4
2009,NUTS,2010,BG41,2,27.8
2010,NUTS,2010,BG41,2,27.5
2011,NUTS,2010,BG41,2,27.2
2012,NUTS,2010,BG41,2,27.7
2013,NUTS,2010,BG41,2,29.6
2014,NUTS,2010,BG41,2,31.6
2015,NUTS,2010,BG41,2,32.7
2016,NUTS,2010,BG41,2,33.4
2017,NUTS,2010,BG41,2,33.2
2018,NUTS,2010,BG41,2,33.7
2019,NUTS,2010,BG41,2,34.1
2020,NUTS,2010,BG41,2,36.5
2003,NUTS,2010,BG42,2,12.3
2004,NUTS,2010,BG42,2,11.6
2005,NUTS,2010,BG42,2,12.1
2006,NUTS,2010,BG42,2,13.2
2007,NUTS,2010,BG42,2,13.4
2008,NUTS,2010,BG42,2,14.1
2009,NUTS,2010,BG42,2,14.6
2010,NUTS,2010,BG42,2,15.4
2011,NUTS,2010,BG42,2,15.7
2012,NUTS,2010,BG42,2,16.2
2013,NUTS,2010,BG42,2,17.4
2014,NUTS,2010,BG42,2,18.5
2015,NUTS,2010,BG42,2,18.3
2016,NUTS,2010,BG42,2,18.5
2017,NUTS,2010,BG42,2,19.2
2018,NUTS,2010,BG42,2,19.5
2019,NUTS,2010,BG42,2,19.4
2020,NUTS,2010,BG42,2,19.3
1999,NUTS,2010,CH,0,19.3
2000,NUTS,2010,CH,0,19.7
2001,NUTS,2010,CH,0,20.3
2002,NUTS,2010,CH,0,20.4
2003,NUTS,2010,CH,0,21.7
2004,NUTS,2010,CH,0,22.8
2005,NUTS,2010,CH,0,23.2
2006,NUTS,2010,CH,0,24.2
2007,NUTS,2010,CH,0,25.4
2008,NUTS,2010,CH,0,27.4
2009,NUTS,2010,CH,0,28.4
2010,NUTS,2010,CH,0,27.6
2011,NUTS,2010,CH,0,27.8
2012,NUTS,2010,CH,0,29.0
2013,NUTS,2010,CH,0,30.7
2014,NUTS,2010,CH,0,31.8
2015,NUTS,2010,CH,0,32.9
2016,NUTS,2010,CH,0,34.1
2017,NUTS,2010,CH,0,35.4
2018,NUTS,2010,CH,0,36.3
2019,NUTS,2010,CH,0,37.1
2020,NUTS,2010,CH,0,37.9
1999,NUTS,2010,CH0,1,19.3
2000,NUTS,2010,CH0,1,19.7
2001,NUTS,2010,CH0,1,20.3
2002,NUTS,2010,CH0,1,20.4
2003,NUTS,2010,CH0,1,21.7
2004,NUTS,2010,CH0,1,22.8
2005,NUTS,2010,CH0,1,23.2
2006,NUTS,2010,CH0,1,24.2
2007,NUTS,2010,CH0,1,25.4
2008,NUTS,2010,CH0,1,27.4
2009,NUTS,2010,CH0,1,28.4
2010,NUTS,2010,CH0,1,27.6
2011,NUTS,2010,CH0,1,27.8
2012,NUTS,2010,CH0,1,29.0
2013,NUTS,2010,CH0,1,30.7
2014,NUTS,2010,CH0,1,31.8
2015,NUTS,2010,CH0,1,32.9
2016,NUTS,2010,CH0,1,34.1
2017,NUTS,2010,CH0,1,35.4
2018,NUTS,2010,CH0,1,36.3
2019,NUTS,2010,CH0,1,37.1
2020,NUTS,2010,CH0,1,37.9
2001,NUTS,2010,CH01,2,22.4
2002,NUTS,2010,CH01,2,23.3
2003,NUTS,2010,CH01,2,24.2
2004,NUTS,2010,CH01,2,25.3
2005,NUTS,2010,CH01,2,26.3
2006,NUTS,2010,CH01,2,27.2
2007,NUTS,2010,CH01,2,29.2
2008,NUTS,2010,CH01,2,30.1
2009,NUTS,2010,CH01,2,30.9
2010,NUTS,2010,CH01,2,30.0
2011,NUTS,2010,CH01,2,30.6
2012,NUTS,2010,CH01,2,31.2
2013,NUTS,2010,CH01,2,31.3
2014,NUTS,2010,CH01,2,32.1
2015,NUTS,2010,CH01,2,32.6
2016,NUTS,2010,CH01,2,34.1
2017,NUTS,2010,CH01,2,35.0
2018,NUTS,2010,CH01,2,36.3
2019,NUTS,2010,CH01,2,36.8
2020,NUTS,2010,CH01,2,36.9
2001,NUTS,2010,CH02,2,20.0
2002,NUTS,2010,CH02,2,19.7
2003,NUTS,2010,CH02,2,20.4
2004,NUTS,2010,CH02,2,21.8
2005,NUTS,2010,CH02,2,22.1
2006,NUTS,2010,CH02,2,22.7
2007,NUTS,2010,CH02,2,23.5
2008,NUTS,2010,CH02,2,25.2
2009,NUTS,2010,CH02,2,25.2
2010,NUTS,2010,CH02,2,25.5
2011,NUTS,2010,CH02,2,25.3
2012,NUTS,2010,CH02,2,27.0
2013,NUTS,2010,CH02,2,28.9
2014,NUTS,2010,CH02,2,29.8
2015,NUTS,2010,CH02,2,30.8
2016,NUTS,2010,CH02,2,31.1
2017,NUTS,2010,CH02,2,32.7
2018,NUTS,2010,CH02,2,32.7
2019,NUTS,2010,CH02,2,33.5
2020,NUTS,2010,CH02,2,34.5
2001,NUTS,2010,CH03,2,20.6
2002,NUTS,2010,CH03,2,19.9
2003,NUTS,2010,CH03,2,22.1
2004,NUTS,2010,CH03,2,22.7
2005,NUTS,2010,CH03,2,23.1
2006,NUTS,2010,CH03,2,23.5
2007,NUTS,2010,CH03,2,24.8
2008,NUTS,2010,CH03,2,28.3
2009,NUTS,2010,CH03,2,29.4
2010,NUTS,2010,CH03,2,28.4
2011,NUTS,2010,CH03,2,27.8
2012,NUTS,2010,CH03,2,29.1
2013,NUTS,2010,CH03,2,32.3
2014,NUTS,2010,CH03,2,33.1
2015,NUTS,2010,CH03,2,33.9
2016,NUTS,2010,CH03,2,34.6
2017,NUTS,2010,CH03,2,36.0
2018,NUTS,2010,CH03,2,37.2
2019,NUTS,2010,CH03,2,38.0
2020,NUTS,2010,CH03,2,38.9
2001,NUTS,2010,CH04,2,23.7
2002,NUTS,2010,CH04,2,23.8
2003,NUTS,2010,CH04,2,25.9
2004,NUTS,2010,CH04,2,26.4
2005,NUTS,2010,CH04,2,26.8
2006,NUTS,2010,CH04,2,28.5
2007,NUTS,2010,CH04,2,29.6
2008,NUTS,2010,CH04,2,31.5
2009,NUTS,2010,CH04,2,33.4
2010,NUTS,2010,CH04,2,32.5
2011,NUTS,2010,CH04,2,33.8
2012,NUTS,2010,CH04,2,35.5
2013,NUTS,2010,CH04,2,37.8
2014,NUTS,2010,CH04,2,38.2
2015,NUTS,2010,CH04,2,40.1
2016,NUTS,2010,CH04,2,42.6
2017,NUTS,2010,CH04,2,43.7
2018,NUTS,2010,CH04,2,44.3
2019,NUTS,2010,CH04,2,45.9
2020,NUTS,2010,CH04,2,47.1
2001,NUTS,2010,CH05,2,15.8
2002,NUTS,2010,CH05,2,16.8
2003,NUTS,2010,CH05,2,17.3
2004,NUTS,2010,CH05,2,19.4
2005,NUTS,2010,CH05,2,19.4
2006,NUTS,2010,CH05,2,20.0
2007,NUTS,2010,CH05,2,21.5
2008,NUTS,2010,CH05,2,23.2
2009,NUTS,2010,CH05,2,24.8
2010,NUTS,2010,CH05,2,23.9
2011,NUTS,2010,CH05,2,23.6
2012,NUTS,2010,CH05,2,23.7
2013,NUTS,2010,CH05,2,25.3
2014,NUTS,2010,CH05,2,27.6
2015,NUTS,2010,CH05,2,28.7
2016,NUTS,2010,CH05,2,29.1
2017,NUTS,2010,CH05,2,30.3
2018,NUTS,2010,CH05,2,31.7
2019,NUTS,2010,CH05,2,32.9
2020,NUTS,2010,CH05,2,33.6
2001,NUTS,2010,CH06,2,20.4
2002,NUTS,2010,CH06,2,18.6
2003,NUTS,2010,CH06,2,20.3
2004,NUTS,2010,CH06,2,21.2
2005,NUTS,2010,CH06,2,21.1
2006,NUTS,2010,CH06,2,22.4
2007,NUTS,2010,CH06,2,23.5
2008,NUTS,2010,CH06,2,25.9
2009,NUTS,2010,CH06,2,27.8
2010,NUTS,2010,CH06,2,25.9
2011,NUTS,2010,CH06,2,25.3
2012,NUTS,2010,CH06,2,27.1
2013,NUTS,2010,CH06,2,28.7
2014,NUTS,2010,CH06,2,30.3
2015,NUTS,2010,CH06,2,31.3
2016,NUTS,2010,CH06,2,34.2
2017,NUTS,2010,CH06,2,35.7
2018,NUTS,2010,CH06,2,36.6
2019,NUTS,2010,CH06,2,36.1
2020,NUTS,2010,CH06,2,36.3
2001,NUTS,2010,CH07,2,14.4
2002,NUTS,2010,CH07,2,16.7
2003,NUTS,2010,CH07,2,17.2
2004,NUTS,2010,CH07,2,18.1
2005,NUTS,2010,CH07,2,19.3
2006,NUTS,2010,CH07,2,20.8
2007,NUTS,2010,CH07,2,22.0
2008,NUTS,2010,CH07,2,24.2
2009,NUTS,2010,CH07,2,24.4
2010,NUTS,2010,CH07,2,22.3
2011,NUTS,2010,CH07,2,23.2
2012,NUTS,2010,CH07,2,23.8
2013,NUTS,2010,CH07,2,26.1
2014,NUTS,2010,CH07,2,27.4
2015,NUTS,2010,CH07,2,30.0
2016,NUTS,2010,CH07,2,29.5
2017,NUTS,2010,CH07,2,31.5
2018,NUTS,2010,CH07,2,33.9
2019,NUTS,2010,CH07,2,33.6
2020,NUTS,2010,CH07,2,33.7
1999,NUTS,2010,CY,0,18.8
2000,NUTS,2010,CY,0,20.6
2001,NUTS,2010,CY,0,22.1
2002,NUTS,2010,CY,0,24.0
2003,NUTS,2010,CY,0,24.4
2004,NUTS,2010,CY,0,24.0
2005,NUTS,2010,CY,0,24.1
2006,NUTS,2010,CY,0,25.9
2007,NUTS,2010,CY,0,27.9
2008,NUTS,2010,CY,0,29.2
2009,NUTS,2010,CY,0,28.6
2010,NUTS,2010,CY,0,30.2
2011,NUTS,2010,CY,0,31.9
2012,NUTS,2010,CY,0,33.0
2013,NUTS,2010,CY,0,33.4
2014,NUTS,2010,CY,0,34.4
2015,NUTS,2010,CY,0,34.1
2016,NUTS,2010,CY,0,35.4
2017,NUTS,2010,CY,0,35.9
2018,NUTS,2010,CY,0,37.0
2019,NUTS,2010,CY,0,37.4
2020,NUTS,2010,CY,0,38.0
1999,NUTS,2010,CY0,1,18.8
2000,NUTS,2010,CY0,1,20.6
2001,NUTS,2010,CY0,1,22.1
2002,NUTS,2010,CY0,1,24.0
2003,NUTS,2010,CY0,1,24.4
2004,NUTS,2010,CY0,1,24.0
2005,NUTS,2010,CY0,1,24.1
2006,NUTS,2010,CY0,1,25.9
2007,NUTS,2010,CY0,1,27.9
2008,NUTS,2010,CY0,1,29.2
2009,NUTS,2010,CY0,1,28.6
2010,NUTS,2010,CY0,1,30.2
2011,NUTS,2010,CY0,1,31.9
2012,NUTS,2010,CY0,1,33.0
2013,NUTS,2010,CY0,1,33.4
2014,NUTS,2010,CY0,1,34.4
2015,NUTS,2010,CY0,1,34.1
2016,NUTS,2010,CY0,1,35.4
2017,NUTS,2010,CY0,1,35.9
2018,NUTS,2010,CY0,1,37.0
2019,NUTS,2010,CY0,1,37.4
2020,NUTS,2010,CY0,1,38.0
1999,NUTS,2010,CY00,2,18.8
2000,NUTS,2010,CY00,2,20.6
2001,NUTS,2010,CY00,2,22.1
2002,NUTS,2010,CY00,2,24.0
2003,NUTS,2010,CY00,2,24.4
2004,NUTS,2010,CY00,2,24.0
2005,NUTS,2010,CY00,2,24.1
2006,NUTS,2010,CY00,2,25.9
2007,NUTS,2010,CY00,2,27.9
2008,NUTS,2010,CY00,2,29.2
2009,NUTS,2010,CY00,2,28.6
2010,NUTS,2010,CY00,2,30.2
2011,NUTS,2010,CY00,2,31.9
2012,NUTS,2010,CY00,2,33.0
2013,NUTS,2010,CY00,2,33.4
2014,NUTS,2010,CY00,2,34.4
2015,NUTS,2010,CY00,2,34.1
2016,NUTS,2010,CY00,2,35.4
2017,NUTS,2010,CY00,2,35.9
2018,NUTS,2010,CY00,2,37.0
2019,NUTS,2010,CY00,2,37.4
2020,NUTS,2010,CY00,2,38.0
1999,NUTS,2010,CZ,0,8.8
2000,NUTS,2010,CZ,0,9.3
2001,NUTS,2010,CZ,0,9.4
2002,NUTS,2010,CZ,0,9.6
2003,NUTS,2010,CZ,0,9.7
2004,NUTS,2010,CZ,0,10.1
2005,NUTS,2010,CZ,0,10.7
2006,NUTS,2010,CZ,0,11.1
2007,NUTS,2010,CZ,0,11.3
2008,NUTS,2010,CZ,0,12.1
2009,NUTS,2010,CZ,0,13.1
2010,NUTS,2010,CZ,0,14.1
2011,NUTS,2010,CZ,0,15.3
2012,NUTS,2010,CZ,0,16.3
2013,NUTS,2010,CZ,0,17.3
2014,NUTS,2010,CZ,0,18.0
2015,NUTS,2010,CZ,0,18.7
2016,NUTS,2010,CZ,0,19.4
2017,NUTS,2010,CZ,0,20.1
2018,NUTS,2010,CZ,0,20.3
2019,NUTS,2010,CZ,0,20.1
2020,NUTS,2010,CZ,0,20.6
1999,NUTS,2010,CZ0,1,8.8
2000,NUTS,2010,CZ0,1,9.3
2001,NUTS,2010,CZ0,1,9.4
2002,NUTS,2010,CZ0,1,9.6
2003,NUTS,2010,CZ0,1,9.7
2004,NUTS,2010,CZ0,1,10.1
2005,NUTS,2010,CZ0,1,10.7
2006,NUTS,2010,CZ0,1,11.1
2007,NUTS,2010,CZ0,1,11.3
2008,NUTS,2010,CZ0,1,12.1
2009,NUTS,2010,CZ0,1,13.1
2010,NUTS,2010,CZ0,1,14.1
2011,NUTS,2010,CZ0,1,15.3
2012,NUTS,2010,CZ0,1,16.3
2013,NUTS,2010,CZ0,1,17.3
2014,NUTS,2010,CZ0,1,18.0
2015,NUTS,2010,CZ0,1,18.7
2016,NUTS,2010,CZ0,1,19.4
2017,NUTS,2010,CZ0,1,20.1
2018,NUTS,2010,CZ0,1,20.3
2019,NUTS,2010,CZ0,1,20.1
2020,NUTS,2010,CZ0,1,20.6
1999,NUTS,2010,CZ01,2,19.5
2000,NUTS,2010,CZ01,2,20.7
2001,NUTS,2010,CZ01,2,21.0
2002,NUTS,2010,CZ01,2,22.1
2003,NUTS,2010,CZ01,2,21.3
2004,NUTS,2010,CZ01,2,22.4
2005,NUTS,2010,CZ01,2,23.0
2006,NUTS,2010,CZ01,2,23.3
2007,NUTS,2010,CZ01,2,23.2
2008,NUTS,2010,CZ01,2,26.3
2009,NUTS,2010,CZ01,2,26.2
2010,NUTS,2010,CZ01,2,29.8
2011,NUTS,2010,CZ01,2,32.1
2012,NUTS,2010,CZ01,2,32.4
2013,NUTS,2010,CZ01,2,33.0
2014,NUTS,2010,CZ01,2,34.6
2015,NUTS,2010,CZ01,2,35.0
2016,NUTS,2010,CZ01,2,37.6
2017,NUTS,2010,CZ01,2,39.5
2018,NUTS,2010,CZ01,2,40.0
2019,NUTS,2010,CZ01,2,39.5
2020,NUTS,2010,CZ01,2,39.6
1999,NUTS,2010,CZ02,2,6.8
2000,NUTS,2010,CZ02,2,6.0
2001,NUTS,2010,CZ02,2,7.3
2002,NUTS,2010,CZ02,2,7.0
2003,NUTS,2010,CZ02,2,7.8
2004,NUTS,2010,CZ02,2,8.1
2005,NUTS,2010,CZ02,2,8.5
2006,NUTS,2010,CZ02,2,8.8
2007,NUTS,2010,CZ02,2,9.1
2008,NUTS,2010,CZ02,2,10.4
2009,NUTS,2010,CZ02,2,11.3
2010,NUTS,2010,CZ02,2,12.6
2011,NUTS,2010,CZ02,2,14.1
2012,NUTS,2010,CZ02,2,15.6
2013,NUTS,2010,CZ02,2,16.6
2014,NUTS,2010,CZ02,2,17.9
2015,NUTS,2010,CZ02,2,17.9
2016,NUTS,2010,CZ02,2,17.8
2017,NUTS,2010,CZ02,2,18.2
2018,NUTS,2010,CZ02,2,19.2
2019,NUTS,2010,CZ02,2,18.9
2020,NUTS,2010,CZ02,2,19.8
1999,NUTS,2010,CZ03,2,8.0
2000,NUTS,2010,CZ03,2,7.6
2001,NUTS,2010,CZ03,2,8.2
2002,NUTS,2010,CZ03,2,8.4
2003,NUTS,2010,CZ03,2,8.4
2004,NUTS,2010,CZ03,2,9.1
2005,NUTS,2010,CZ03,2,8.9
2006,NUTS,2010,CZ03,2,9.6
2007,NUTS,2010,CZ03,2,10.4
2008,NUTS,2010,CZ03,2,10.7
2009,NUTS,2010,CZ03,2,11.9
2010,NUTS,2010,CZ03,2,12.0
2011,NUTS,2010,CZ03,2,12.9
2012,NUTS,2010,CZ03,2,14.5
2013,NUTS,2010,CZ03,2,15.5
2014,NUTS,2010,CZ03,2,15.4
2015,NUTS,2010,CZ03,2,15.9
2016,NUTS,2010,CZ03,2,16.0
2017,NUTS,2010,CZ03,2,16.9
2018,NUTS,2010,CZ03,2,17.1
2019,NUTS,2010,CZ03,2,16.9
2020,NUTS,2010,CZ03,2,16.5
1999,NUTS,2010,CZ04,2,6.3
2000,NUTS,2010,CZ04,2,6.1
2001,NUTS,2010,CZ04,2,5.5
2002,NUTS,2010,CZ04,2,6.1
2003,NUTS,2010,CZ04,2,5.3
2004,NUTS,2010,CZ04,2,5.5
2005,NUTS,2010,CZ04,2,6.3
2006,NUTS,2010,CZ04,2,6.6
2007,NUTS,2010,CZ04,2,6.0
2008,NUTS,2010,CZ04,2,5.8
2009,NUTS,2010,CZ04,2,7.2
2010,NUTS,2010,CZ04,2,7.8
2011,NUTS,2010,CZ04,2,8.6
2012,NUTS,2010,CZ04,2,10.1
2013,NUTS,2010,CZ04,2,10.5
2014,NUTS,2010,CZ04,2,12.0
2015,NUTS,2010,CZ04,2,11.4
2016,NUTS,2010,CZ04,2,12.0
2017,NUTS,2010,CZ04,2,12.4
2018,NUTS,2010,CZ04,2,12.0
2019,NUTS,2010,CZ04,2,12.6
2020,NUTS,2010,CZ04,2,11.4
1999,NUTS,2010,CZ05,2,7.1
2000,NUTS,2010,CZ05,2,7.7
2001,NUTS,2010,CZ05,2,7.7
2002,NUTS,2010,CZ05,2,7.8
2003,NUTS,2010,CZ05,2,8.2
2004,NUTS,2010,CZ05,2,7.7
2005,NUTS,2010,CZ05,2,8.8
2006,NUTS,2010,CZ05,2,9.5
2007,NUTS,2010,CZ05,2,9.0
2008,NUTS,2010,CZ05,2,9.8
2009,NUTS,2010,CZ05,2,11.0
2010,NUTS,2010,CZ05,2,11.4
2011,NUTS,2010,CZ05,2,12.6
2012,NUTS,2010,CZ05,2,12.7
2013,NUTS,2010,CZ05,2,14.4
2014,NUTS,2010,CZ05,2,15.0
2015,NUTS,2010,CZ05,2,15.1
2016,NUTS,2010,CZ05,2,16.0
2017,NUTS,2010,CZ05,2,16.7
2018,NUTS,2010,CZ05,2,16.9
2019,NUTS,2010,CZ05,2,16.5
2020,NUTS,2010,CZ05,2,16.8
1999,NUTS,2010,CZ06,2,9.2
2000,NUTS,2010,CZ06,2,10.0
2001,NUTS,2010,CZ06,2,9.4
2002,NUTS,2010,CZ06,2,10.1
2003,NUTS,2010,CZ06,2,10.6
2004,NUTS,2010,CZ06,2,11.2
2005,NUTS,2010,CZ06,2,11.6
2006,NUTS,2010,CZ06,2,11.7
2007,NUTS,2010,CZ06,2,12.5
2008,NUTS,2010,CZ06,2,12.9
2009,NUTS,2010,CZ06,2,14.1
2010,NUTS,2010,CZ06,2,14.8
2011,NUTS,2010,CZ06,2,16.4
2012,NUTS,2010,CZ06,2,17.8
2013,NUTS,2010,CZ06,2,19.0
2014,NUTS,2010,CZ06,2,19.2
2015,NUTS,2010,CZ06,2,20.3
2016,NUTS,2010,CZ06,2,21.8
2017,NUTS,2010,CZ06,2,21.1
2018,NUTS,2010,CZ06,2,21.4
2019,NUTS,2010,CZ06,2,21.4
2020,NUTS,2010,CZ06,2,22.6
1999,NUTS,2010,CZ07,2,6.8
2000,NUTS,2010,CZ07,2,7.9
2001,NUTS,2010,CZ07,2,8.0
2002,NUTS,2010,CZ07,2,7.6
2003,NUTS,2010,CZ07,2,8.2
2004,NUTS,2010,CZ07,2,8.8
2005,NUTS,2010,CZ07,2,10.0
2006,NUTS,2010,CZ07,2,10.1
2007,NUTS,2010,CZ07,2,10.5
2008,NUTS,2010,CZ07,2,10.7
2009,NUTS,2010,CZ07,2,10.8
2010,NUTS,2010,CZ07,2,11.6
2011,NUTS,2010,CZ07,2,13.3
2012,NUTS,2010,CZ07,2,13.3
2013,NUTS,2010,CZ07,2,13.6
2014,NUTS,2010,CZ07,2,15.3
2015,NUTS,2010,CZ07,2,16.8
2016,NUTS,2010,CZ07,2,16.0
2017,NUTS,2010,CZ07,2,16.5
2018,NUTS,2010,CZ07,2,16.2
2019,NUTS,2010,CZ07,2,16.6
2020,NUTS,2010,CZ07,2,18.2
1999,NUTS,2010,CZ08,2,7.0
2000,NUTS,2010,CZ08,2,7.9
2001,NUTS,2010,CZ08,2,8.5
2002,NUTS,2010,CZ08,2,8.1
2003,NUTS,2010,CZ08,2,8.1
2004,NUTS,2010,CZ08,2,8.2
2005,NUTS,2010,CZ08,2,8.7
2006,NUTS,2010,CZ08,2,9.3
2007,NUTS,2010,CZ08,2,9.5
2008,NUTS,2010,CZ08,2,9.7
2009,NUTS,2010,CZ08,2,11.7
2010,NUTS,2010,CZ08,2,12.8
2011,NUTS,2010,CZ08,2,12.5
2012,NUTS,2010,CZ08,2,13.6
2013,NUTS,2010,CZ08,2,15.1
2014,NUTS,2010,CZ08,2,14.6
2015,NUTS,2010,CZ08,2,16.0
2016,NUTS,2010,CZ08,2,17.1
2017,NUTS,2010,CZ08,2,18.3
2018,NUTS,2010,CZ08,2,18.0
2019,NUTS,2010,CZ08,2,17.0
2020,NUTS,2010,CZ08,2,17.6
1999,NUTS,2010,DE,0,18.1
2000,NUTS,2010,DE,0,18.4
2001,NUTS,2010,DE,0,18.4
2002,NUTS,2010,DE,0,17.5
2003,NUTS,2010,DE,0,18.7
2004,NUTS,2010,DE,0,19.4
2005,NUTS,2010,DE,0,20.0
2006,NUTS,2010,DE,0,19.6
2007,NUTS,2010,DE,0,19.9
2008,NUTS,2010,DE,0,21.0
2009,NUTS,2010,DE,0,21.9
2010,NUTS,2010,DE,0,22.3
2011,NUTS,2010,DE,0,23.2
2012,NUTS,2010,DE,0,23.8
2013,NUTS,2010,DE,0,24.2
2014,NUTS,2010,DE,0,23.1
2015,NUTS,2010,DE,0,23.7
2016,NUTS,2010,DE,0,24.3
2017,NUTS,2010,DE,0,24.7
2018,NUTS,2010,DE,0,25.1
2019,NUTS,2010,DE,0,25.8
2020,NUTS,2010,DE,0,27.0
1999,NUTS,2010,DE1,1,18.7
2000,NUTS,2010,DE1,1,19.0
2001,NUTS,2010,DE1,1,19.6
2002,NUTS,2010,DE1,1,18.5
2003,NUTS,2010,DE1,1,20.1
2004,NUTS,2010,DE1,1,20.1
2005,NUTS,2010,DE1,1,20.9
2006,NUTS,2010,DE1,1,20.6
2007,NUTS,2010,DE1,1,21.0
2008,NUTS,2010,DE1,1,22.1
2009,NUTS,2010,DE1,1,23.7
2010,NUTS,2010,DE1,1,23.9
2011,NUTS,2010,DE1,1,24.8
2012,NUTS,2010,DE1,1,25.5
2013,NUTS,2010,DE1,1,26.1
2014,NUTS,2010,DE1,1,24.6
2015,NUTS,2010,DE1,1,25.6
2016,NUTS,2010,DE1,1,26.6
2017,NUTS,2010,DE1,1,26.3
2018,NUTS,2010,DE1,1,26.3
2019,NUTS,2010,DE1,1,27.9
2020,NUTS,2010,DE1,1,28.9
1999,NUTS,2010,DE11,2,18.8
2000,NUTS,2010,DE11,2,19.6
2001,NUTS,2010,DE11,2,19.5
2002,NUTS,2010,DE11,2,18.6
2003,NUTS,2010,DE11,2,18.9
2004,NUTS,2010,DE11,2,20.0
2005,NUTS,2010,DE11,2,21.3
2006,NUTS,2010,DE11,2,21.5
2007,NUTS,2010,DE11,2,21.1
2008,NUTS,2010,DE11,2,22.8
2009,NUTS,2010,DE11,2,24.6
2010,NUTS,2010,DE11,2,24.8
2011,NUTS,2010,DE11,2,25.0
2012,NUTS,2010,DE11,2,25.8
2013,NUTS,2010,DE11,2,26.5
2014,NUTS,2010,DE11,2,25.3
2015,NUTS,2010,DE11,2,26.8
2016,NUTS,2010,DE11,2,27.7
2017,NUTS,2010,DE11,2,27.5
2018,NUTS,2010,DE11,2,27.6
2019,NUTS,2010,DE11,2,29.0
2020,NUTS,2010,DE11,2,29.6
1999,NUTS,2010,DE12,2,20.0
2000,NUTS,2010,DE12,2,19.7
2001,NUTS,2010,DE12,2,20.3
