year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_pps_hes
1997,NUTS,2010,EL43,2,24.973
1999,NUTS,2010,EL43,2,34.773
2001,NUTS,2010,EL43,2,30.89
2003,NUTS,2010,EL43,2,44.098
2005,NUTS,2010,EL43,2,48.348
2011,NUTS,2010,EL43,2,53.916
2013,NUTS,2010,EL43,2,62.53
2015,NUTS,2010,EL43,2,67.815
2017,NUTS,2010,EL43,2,61.703
2018,NUTS,2010,EL43,2,66.166
2019,NUTS,2010,EL43,2,73.345
2011,NUTS,2010,EL5,1,177.641
2013,NUTS,2010,EL5,1,181.876
2015,NUTS,2010,EL5,1,206.999
2017,NUTS,2010,EL5,1,187.151
2018,NUTS,2010,EL5,1,200.468
2019,NUTS,2010,EL5,1,238.195
1995,NUTS,2010,EL51,2,9.858
1997,NUTS,2010,EL51,2,13.607
1999,NUTS,2010,EL51,2,21.469
2001,NUTS,2010,EL51,2,23.251
2003,NUTS,2010,EL51,2,22.109
2005,NUTS,2010,EL51,2,24.821
2011,NUTS,2010,EL51,2,29.825
2013,NUTS,2010,EL51,2,26.763
2015,NUTS,2010,EL51,2,37.094
2017,NUTS,2010,EL51,2,35.527
2018,NUTS,2010,EL51,2,35.779
2019,NUTS,2010,EL51,2,42.533
1995,NUTS,2010,EL52,2,63.884
1997,NUTS,2010,EL52,2,82.471
1999,NUTS,2010,EL52,2,106.143
2001,NUTS,2010,EL52,2,105.695
2003,NUTS,2010,EL52,2,102.768
2005,NUTS,2010,EL52,2,112.012
2011,NUTS,2010,EL52,2,108.687
2013,NUTS,2010,EL52,2,111.176
2015,NUTS,2010,EL52,2,119.131
2017,NUTS,2010,EL52,2,101.576
2018,NUTS,2010,EL52,2,111.322
2019,NUTS,2010,EL52,2,132.202
1995,NUTS,2010,EL53,2,0.645
1997,NUTS,2010,EL53,2,0.881
1999,NUTS,2010,EL53,2,1.564
2001,NUTS,2010,EL53,2,0.755
2003,NUTS,2010,EL53,2,4.973
2005,NUTS,2010,EL53,2,3.419
2011,NUTS,2010,EL53,2,6.21
2013,NUTS,2010,EL53,2,11.553
2015,NUTS,2010,EL53,2,7.825
2017,NUTS,2010,EL53,2,8.192
2018,NUTS,2010,EL53,2,10.169
2019,NUTS,2010,EL53,2,9.739
1995,NUTS,2010,EL54,2,11.002
1997,NUTS,2010,EL54,2,15.942
1999,NUTS,2010,EL54,2,28.27
2001,NUTS,2010,EL54,2,29.59
2003,NUTS,2010,EL54,2,26.878
2005,NUTS,2010,EL54,2,33.091
2011,NUTS,2010,EL54,2,32.919
2013,NUTS,2010,EL54,2,32.385
2015,NUTS,2010,EL54,2,42.948
2017,NUTS,2010,EL54,2,41.856
2018,NUTS,2010,EL54,2,43.199
2019,NUTS,2010,EL54,2,53.722
2011,NUTS,2010,EL6,1,103.263
2013,NUTS,2010,EL6,1,116.055
2015,NUTS,2010,EL6,1,149.003
2017,NUTS,2010,EL6,1,152.782
2018,NUTS,2010,EL6,1,161.484
2019,NUTS,2010,EL6,1,182.516
1995,NUTS,2010,EL61,2,5.164
1997,NUTS,2010,EL61,2,6.217
1999,NUTS,2010,EL61,2,18.218
2001,NUTS,2010,EL61,2,15.922
2003,NUTS,2010,EL61,2,22.696
2005,NUTS,2010,EL61,2,31.012
2011,NUTS,2010,EL61,2,31.001
2013,NUTS,2010,EL61,2,36.396
2015,NUTS,2010,EL61,2,45.332
2017,NUTS,2010,EL61,2,51.182
2018,NUTS,2010,EL61,2,57.282
2019,NUTS,2010,EL61,2,69.575
1995,NUTS,2010,EL62,2,1.526
1997,NUTS,2010,EL62,2,3.122
1999,NUTS,2010,EL62,2,2.656
2001,NUTS,2010,EL62,2,3.12
2003,NUTS,2010,EL62,2,3.152
2005,NUTS,2010,EL62,2,5.14
2011,NUTS,2010,EL62,2,3.513
2013,NUTS,2010,EL62,2,5.245
2015,NUTS,2010,EL62,2,10.74
2017,NUTS,2010,EL62,2,6.15
2018,NUTS,2010,EL62,2,7.036
2019,NUTS,2010,EL62,2,8.349
1995,NUTS,2010,EL63,2,23.808
1997,NUTS,2010,EL63,2,36.833
1999,NUTS,2010,EL63,2,54.083
2001,NUTS,2010,EL63,2,53.077
2003,NUTS,2010,EL63,2,65.225
2005,NUTS,2010,EL63,2,50.243
2011,NUTS,2010,EL63,2,59.145
2013,NUTS,2010,EL63,2,58.428
2015,NUTS,2010,EL63,2,73.185
2017,NUTS,2010,EL63,2,84.93
2018,NUTS,2010,EL63,2,84.56
2019,NUTS,2010,EL63,2,88.896
1995,NUTS,2010,EL64,2,0.015
1997,NUTS,2010,EL64,2,0.04
1999,NUTS,2010,EL64,2,0.124
2001,NUTS,2010,EL64,2,0.223
2003,NUTS,2010,EL64,2,0.24
2005,NUTS,2010,EL64,2,1.606
2011,NUTS,2010,EL64,2,2.451
2013,NUTS,2010,EL64,2,4.525
2015,NUTS,2010,EL64,2,7.825
2017,NUTS,2010,EL64,2,4.299
2018,NUTS,2010,EL64,2,4.694
2019,NUTS,2010,EL64,2,5.848
1995,NUTS,2010,EL65,2,0.132
1999,NUTS,2010,EL65,2,0.012
2001,NUTS,2010,EL65,2,0.062
2003,NUTS,2010,EL65,2,0.467
2005,NUTS,2010,EL65,2,25.861
2011,NUTS,2010,EL65,2,7.153
2013,NUTS,2010,EL65,2,11.462
2015,NUTS,2010,EL65,2,11.92
2017,NUTS,2010,EL65,2,6.222
2018,NUTS,2010,EL65,2,7.912
2019,NUTS,2010,EL65,2,9.848
2015,NUTS,2010,ELZ,1,0.0
2018,NUTS,2010,ELZ,1,0.0
2015,NUTS,2010,ELZZ,2,0.0
2018,NUTS,2010,ELZZ,2,0.0
1995,NUTS,2010,ES,0,1337.544
1996,NUTS,2010,ES,0,1457.887
1997,NUTS,2010,ES,0,1528.244
1998,NUTS,2010,ES,0,1653.64
1999,NUTS,2010,ES,0,1700.694
2000,NUTS,2010,ES,0,1901.74
2001,NUTS,2010,ES,0,2131.47
2002,NUTS,2010,ES,0,2364.967
2003,NUTS,2010,ES,0,2694.301
2004,NUTS,2010,ES,0,2817.763
2005,NUTS,2010,ES,0,3149.865
2006,NUTS,2010,ES,0,3526.715
2007,NUTS,2010,ES,0,3792.815
2008,NUTS,2010,ES,0,4203.541
2009,NUTS,2010,ES,0,4263.43
2010,NUTS,2010,ES,0,4292.712
2011,NUTS,2010,ES,0,4177.478
2012,NUTS,2010,ES,0,3949.377
2013,NUTS,2010,ES,0,3899.302
2014,NUTS,2010,ES,0,3901.093
2015,NUTS,2010,ES,0,4005.623
2016,NUTS,2010,ES,0,3942.734
2017,NUTS,2010,ES,0,4146.076
2018,NUTS,2010,ES,0,4235.724
2019,NUTS,2010,ES,0,4449.339
2020,NUTS,2010,ES,0,4475.45
1995,NUTS,2010,ES1,1,136.094
1996,NUTS,2010,ES1,1,140.978
1997,NUTS,2010,ES1,1,140.624
1998,NUTS,2010,ES1,1,135.529
1999,NUTS,2010,ES1,1,146.287
2000,NUTS,2010,ES1,1,181.354
2001,NUTS,2010,ES1,1,213.744
2002,NUTS,2010,ES1,1,225.792
2003,NUTS,2010,ES1,1,245.756
2004,NUTS,2010,ES1,1,249.173
2005,NUTS,2010,ES1,1,247.559
2006,NUTS,2010,ES1,1,319.312
2007,NUTS,2010,ES1,1,323.855
2008,NUTS,2010,ES1,1,405.012
2009,NUTS,2010,ES1,1,381.14
2010,NUTS,2010,ES1,1,401.155
2011,NUTS,2010,ES1,1,361.227
2013,NUTS,2010,ES1,1,310.801
2015,NUTS,2010,ES1,1,322.267
2016,NUTS,2010,ES1,1,305.781
2017,NUTS,2010,ES1,1,326.548
2018,NUTS,2010,ES1,1,329.541
1995,NUTS,2010,ES11,2,75.729
1996,NUTS,2010,ES11,2,76.689
1997,NUTS,2010,ES11,2,86.682
1998,NUTS,2010,ES11,2,86.368
1999,NUTS,2010,ES11,2,94.642
2000,NUTS,2010,ES11,2,118.048
2001,NUTS,2010,ES11,2,150.52
2002,NUTS,2010,ES11,2,156.233
2003,NUTS,2010,ES11,2,175.046
2004,NUTS,2010,ES11,2,181.333
2005,NUTS,2010,ES11,2,175.785
2006,NUTS,2010,ES11,2,189.985
2007,NUTS,2010,ES11,2,188.723
2008,NUTS,2010,ES11,2,241.228
2009,NUTS,2010,ES11,2,216.837
2010,NUTS,2010,ES11,2,215.795
2011,NUTS,2010,ES11,2,204.023
2012,NUTS,2010,ES11,2,205.157
2014,NUTS,2010,ES11,2,194.934
2015,NUTS,2010,ES11,2,211.961
2016,NUTS,2010,ES11,2,195.57
2017,NUTS,2010,ES11,2,213.345
2018,NUTS,2010,ES11,2,222.198
2019,NUTS,2010,ES11,2,225.637
1995,NUTS,2010,ES12,2,40.671
1996,NUTS,2010,ES12,2,45.483
1997,NUTS,2010,ES12,2,35.087
1998,NUTS,2010,ES12,2,32.402
1999,NUTS,2010,ES12,2,34.452
2000,NUTS,2010,ES12,2,45.268
2001,NUTS,2010,ES12,2,45.096
2002,NUTS,2010,ES12,2,51.562
2003,NUTS,2010,ES12,2,53.303
2004,NUTS,2010,ES12,2,49.173
2005,NUTS,2010,ES12,2,52.266
2006,NUTS,2010,ES12,2,76.58
2007,NUTS,2010,ES12,2,79.071
2008,NUTS,2010,ES12,2,99.739
2009,NUTS,2010,ES12,2,98.33
2010,NUTS,2010,ES12,2,107.211
2011,NUTS,2010,ES12,2,90.727
2012,NUTS,2010,ES12,2,69.604
2013,NUTS,2010,ES12,2,63.19
2014,NUTS,2010,ES12,2,60.325
2015,NUTS,2010,ES12,2,62.723
2016,NUTS,2010,ES12,2,62.669
2017,NUTS,2010,ES12,2,63.133
2018,NUTS,2010,ES12,2,54.745
2019,NUTS,2010,ES12,2,61.244
1995,NUTS,2010,ES13,2,19.694
1996,NUTS,2010,ES13,2,18.806
1997,NUTS,2010,ES13,2,18.867
1998,NUTS,2010,ES13,2,16.747
1999,NUTS,2010,ES13,2,17.192
2000,NUTS,2010,ES13,2,18.039
2001,NUTS,2010,ES13,2,18.128
2002,NUTS,2010,ES13,2,17.997
2003,NUTS,2010,ES13,2,17.407
2004,NUTS,2010,ES13,2,18.667
2005,NUTS,2010,ES13,2,19.507
2006,NUTS,2010,ES13,2,52.747
2007,NUTS,2010,ES13,2,56.061
2008,NUTS,2010,ES13,2,64.045
2009,NUTS,2010,ES13,2,65.974
2010,NUTS,2010,ES13,2,78.149
2011,NUTS,2010,ES13,2,66.477
2015,NUTS,2010,ES13,2,47.583
2016,NUTS,2010,ES13,2,47.542
2017,NUTS,2010,ES13,2,50.071
2018,NUTS,2010,ES13,2,52.598
1995,NUTS,2010,ES2,1,131.577
1996,NUTS,2010,ES2,1,140.204
1997,NUTS,2010,ES2,1,149.526
1998,NUTS,2010,ES2,1,156.782
1999,NUTS,2010,ES2,1,167.006
2000,NUTS,2010,ES2,1,180.175
2001,NUTS,2010,ES2,1,197.903
2002,NUTS,2010,ES2,1,229.546
2003,NUTS,2010,ES2,1,245.108
2004,NUTS,2010,ES2,1,277.12
2005,NUTS,2010,ES2,1,310.457
2006,NUTS,2010,ES2,1,342.616
2007,NUTS,2010,ES2,1,362.945
2008,NUTS,2010,ES2,1,394.294
2009,NUTS,2010,ES2,1,431.182
2010,NUTS,2010,ES2,1,441.669
2011,NUTS,2010,ES2,1,441.542
2013,NUTS,2010,ES2,1,424.012
2019,NUTS,2010,ES2,1,463.092
1995,NUTS,2010,ES21,2,61.482
1996,NUTS,2010,ES21,2,72.607
1997,NUTS,2010,ES21,2,78.127
1998,NUTS,2010,ES21,2,82.759
1999,NUTS,2010,ES21,2,86.063
2000,NUTS,2010,ES21,2,95.114
2001,NUTS,2010,ES21,2,111.348
2002,NUTS,2010,ES21,2,132.273
2003,NUTS,2010,ES21,2,140.015
2004,NUTS,2010,ES21,2,141.12
2005,NUTS,2010,ES21,2,159.351
2006,NUTS,2010,ES21,2,181.301
2007,NUTS,2010,ES21,2,188.21
2008,NUTS,2010,ES21,2,206.062
2009,NUTS,2010,ES21,2,245.27
2010,NUTS,2010,ES21,2,251.306
2011,NUTS,2010,ES21,2,255.537
2012,NUTS,2010,ES21,2,261.813
2013,NUTS,2010,ES21,2,255.246
2014,NUTS,2010,ES21,2,257.31
2015,NUTS,2010,ES21,2,254.137
2016,NUTS,2010,ES21,2,245.273
2017,NUTS,2010,ES21,2,257.973
2018,NUTS,2010,ES21,2,268.356
2019,NUTS,2010,ES21,2,268.615
1995,NUTS,2010,ES22,2,25.777
1996,NUTS,2010,ES22,2,27.933
1997,NUTS,2010,ES22,2,30.775
1998,NUTS,2010,ES22,2,31.126
1999,NUTS,2010,ES22,2,35.391
2000,NUTS,2010,ES22,2,34.409
2001,NUTS,2010,ES22,2,36.612
2002,NUTS,2010,ES22,2,43.392
2003,NUTS,2010,ES22,2,44.87
2004,NUTS,2010,ES22,2,82.347
2005,NUTS,2010,ES22,2,84.277
2006,NUTS,2010,ES22,2,84.491
2007,NUTS,2010,ES22,2,84.595
2008,NUTS,2010,ES22,2,89.001
2009,NUTS,2010,ES22,2,88.401
2010,NUTS,2010,ES22,2,85.825
2011,NUTS,2010,ES22,2,84.477
1995,NUTS,2010,ES23,2,4.153
1996,NUTS,2010,ES23,2,5.232
1997,NUTS,2010,ES23,2,6.798
1998,NUTS,2010,ES23,2,7.448
1999,NUTS,2010,ES23,2,8.624
2000,NUTS,2010,ES23,2,9.612
2001,NUTS,2010,ES23,2,8.444
2002,NUTS,2010,ES23,2,8.943
2003,NUTS,2010,ES23,2,9.515
2004,NUTS,2010,ES23,2,10.133
2005,NUTS,2010,ES23,2,10.661
2006,NUTS,2010,ES23,2,12.018
2007,NUTS,2010,ES23,2,17.46
2008,NUTS,2010,ES23,2,19.683
2009,NUTS,2010,ES23,2,17.552
2010,NUTS,2010,ES23,2,17.027
2011,NUTS,2010,ES23,2,16.461
2012,NUTS,2010,ES23,2,17.16
2014,NUTS,2010,ES23,2,18.985
2015,NUTS,2010,ES23,2,23.792
2016,NUTS,2010,ES23,2,20.529
2017,NUTS,2010,ES23,2,21.77
2018,NUTS,2010,ES23,2,20.395
1995,NUTS,2010,ES24,2,40.153
1996,NUTS,2010,ES24,2,34.432
1997,NUTS,2010,ES24,2,33.827
1998,NUTS,2010,ES24,2,35.448
1999,NUTS,2010,ES24,2,36.939
2000,NUTS,2010,ES24,2,41.041
2001,NUTS,2010,ES24,2,41.499
2002,NUTS,2010,ES24,2,44.938
2003,NUTS,2010,ES24,2,50.708
2004,NUTS,2010,ES24,2,43.52
2005,NUTS,2010,ES24,2,56.167
2006,NUTS,2010,ES24,2,64.805
2007,NUTS,2010,ES24,2,72.679
2008,NUTS,2010,ES24,2,79.549
2009,NUTS,2010,ES24,2,79.96
2010,NUTS,2010,ES24,2,87.512
2011,NUTS,2010,ES24,2,85.068
2012,NUTS,2010,ES24,2,79.759
2013,NUTS,2010,ES24,2,72.846
2014,NUTS,2010,ES24,2,69.994
2015,NUTS,2010,ES24,2,75.7
2016,NUTS,2010,ES24,2,75.635
2017,NUTS,2010,ES24,2,78.372
2018,NUTS,2010,ES24,2,82.654
1995,NUTS,2010,ES3,1,271.777
1996,NUTS,2010,ES3,1,269.24
1997,NUTS,2010,ES3,1,291.422
1998,NUTS,2010,ES3,1,298.184
1999,NUTS,2010,ES3,1,314.367
2000,NUTS,2010,ES3,1,338.116
2001,NUTS,2010,ES3,1,380.648
2002,NUTS,2010,ES3,1,423.65
2003,NUTS,2010,ES3,1,445.886
2004,NUTS,2010,ES3,1,447.147
2005,NUTS,2010,ES3,1,526.021
2006,NUTS,2010,ES3,1,578.657
2007,NUTS,2010,ES3,1,616.975
2008,NUTS,2010,ES3,1,694.682
2009,NUTS,2010,ES3,1,722.777
2010,NUTS,2010,ES3,1,714.31
2011,NUTS,2010,ES3,1,699.905
2012,NUTS,2010,ES3,1,672.883
2013,NUTS,2010,ES3,1,665.485
2014,NUTS,2010,ES3,1,659.999
2015,NUTS,2010,ES3,1,629.393
2016,NUTS,2010,ES3,1,693.679
2017,NUTS,2010,ES3,1,734.734
2018,NUTS,2010,ES3,1,771.791
2019,NUTS,2010,ES3,1,813.366
1995,NUTS,2010,ES30,2,271.777
1996,NUTS,2010,ES30,2,269.24
1997,NUTS,2010,ES30,2,291.422
1998,NUTS,2010,ES30,2,298.184
1999,NUTS,2010,ES30,2,314.367
2000,NUTS,2010,ES30,2,338.116
2001,NUTS,2010,ES30,2,380.648
2002,NUTS,2010,ES30,2,423.65
2003,NUTS,2010,ES30,2,445.886
2004,NUTS,2010,ES30,2,447.147
2005,NUTS,2010,ES30,2,526.021
2006,NUTS,2010,ES30,2,578.657
2007,NUTS,2010,ES30,2,616.975
2008,NUTS,2010,ES30,2,694.682
2009,NUTS,2010,ES30,2,722.777
2010,NUTS,2010,ES30,2,714.31
2011,NUTS,2010,ES30,2,699.905
2012,NUTS,2010,ES30,2,672.883
2013,NUTS,2010,ES30,2,665.485
2014,NUTS,2010,ES30,2,659.999
2015,NUTS,2010,ES30,2,629.393
2016,NUTS,2010,ES30,2,693.679
2017,NUTS,2010,ES30,2,734.734
2018,NUTS,2010,ES30,2,771.791
2019,NUTS,2010,ES30,2,813.366
1995,NUTS,2010,ES4,1,125.553
1996,NUTS,2010,ES4,1,133.552
1997,NUTS,2010,ES4,1,149.757
1998,NUTS,2010,ES4,1,167.081
1999,NUTS,2010,ES4,1,169.063
2000,NUTS,2010,ES4,1,191.517
2001,NUTS,2010,ES4,1,218.189
2002,NUTS,2010,ES4,1,254.279
2003,NUTS,2010,ES4,1,261.65
2004,NUTS,2010,ES4,1,246.4
2005,NUTS,2010,ES4,1,282.068
2006,NUTS,2010,ES4,1,324.594
2007,NUTS,2010,ES4,1,357.873
2008,NUTS,2010,ES4,1,401.105
2009,NUTS,2010,ES4,1,398.021
2010,NUTS,2010,ES4,1,389.006
2011,NUTS,2010,ES4,1,370.33
2013,NUTS,2010,ES4,1,337.201
2014,NUTS,2010,ES4,1,335.687
2015,NUTS,2010,ES4,1,365.524
2016,NUTS,2010,ES4,1,340.357
2018,NUTS,2010,ES4,1,359.596
2019,NUTS,2010,ES4,1,405.072
1995,NUTS,2010,ES41,2,91.777
1996,NUTS,2010,ES41,2,97.677
1997,NUTS,2010,ES41,2,99.272
1998,NUTS,2010,ES41,2,105.816
1999,NUTS,2010,ES41,2,114.909
2000,NUTS,2010,ES41,2,124.521
2001,NUTS,2010,ES41,2,129.287
2002,NUTS,2010,ES41,2,142.21
2003,NUTS,2010,ES41,2,151.26
2004,NUTS,2010,ES41,2,169.813
2005,NUTS,2010,ES41,2,168.099
2006,NUTS,2010,ES41,2,196.798
2007,NUTS,2010,ES41,2,213.735
2008,NUTS,2010,ES41,2,221.75
2009,NUTS,2010,ES41,2,232.319
2010,NUTS,2010,ES41,2,224.008
2011,NUTS,2010,ES41,2,213.691
2012,NUTS,2010,ES41,2,193.167
2013,NUTS,2010,ES41,2,196.365
2014,NUTS,2010,ES41,2,210.107
2015,NUTS,2010,ES41,2,214.124
2016,NUTS,2010,ES41,2,208.536
2017,NUTS,2010,ES41,2,213.345
2018,NUTS,2010,ES41,2,227.566
2019,NUTS,2010,ES41,2,242.828
1995,NUTS,2010,ES42,2,18.647
1996,NUTS,2010,ES42,2,13.773
1997,NUTS,2010,ES42,2,22.093
1998,NUTS,2010,ES42,2,32.437
1999,NUTS,2010,ES42,2,27.15
2000,NUTS,2010,ES42,2,35.203
2001,NUTS,2010,ES42,2,37.821
2002,NUTS,2010,ES42,2,56.531
2003,NUTS,2010,ES42,2,50.6
2004,NUTS,2010,ES42,2,51.2
2005,NUTS,2010,ES42,2,54.089
2006,NUTS,2010,ES42,2,63.384
2007,NUTS,2010,ES42,2,75.424
2008,NUTS,2010,ES42,2,87.188
2009,NUTS,2010,ES42,2,86.877
2010,NUTS,2010,ES42,2,87.919
2011,NUTS,2010,ES42,2,80.116
2012,NUTS,2010,ES42,2,61.149
2013,NUTS,2010,ES42,2,62.351
2014,NUTS,2010,ES42,2,54.65
2015,NUTS,2010,ES42,2,73.537
2017,NUTS,2010,ES42,2,74.018
1995,NUTS,2010,ES43,2,15.129
1996,NUTS,2010,ES43,2,22.102
1997,NUTS,2010,ES43,2,28.393
1998,NUTS,2010,ES43,2,28.828
1999,NUTS,2010,ES43,2,27.015
2000,NUTS,2010,ES43,2,31.793
2001,NUTS,2010,ES43,2,51.081
2002,NUTS,2010,ES43,2,55.537
2003,NUTS,2010,ES43,2,59.79
2004,NUTS,2010,ES43,2,25.387
2005,NUTS,2010,ES43,2,59.88
2006,NUTS,2010,ES43,2,64.411
2007,NUTS,2010,ES43,2,68.714
2008,NUTS,2010,ES43,2,92.168
2009,NUTS,2010,ES43,2,78.827
2010,NUTS,2010,ES43,2,77.079
2011,NUTS,2010,ES43,2,76.523
2013,NUTS,2010,ES43,2,78.485
2014,NUTS,2010,ES43,2,70.929
2015,NUTS,2010,ES43,2,77.863
1995,NUTS,2010,ES5,1,384.529
1996,NUTS,2010,ES5,1,446.645
1997,NUTS,2010,ES5,1,446.324
1998,NUTS,2010,ES5,1,525.115
1999,NUTS,2010,ES5,1,528.145
2000,NUTS,2010,ES5,1,597.45
2001,NUTS,2010,ES5,1,698.641
2002,NUTS,2010,ES5,1,778.624
2003,NUTS,2010,ES5,1,891.015
2004,NUTS,2010,ES5,1,1000.853
2005,NUTS,2010,ES5,1,1105.817
2006,NUTS,2010,ES5,1,1177.226
2007,NUTS,2010,ES5,1,1261.682
2008,NUTS,2010,ES5,1,1352.638
2009,NUTS,2010,ES5,1,1384.015
2010,NUTS,2010,ES5,1,1351.218
2011,NUTS,2010,ES5,1,1330.473
2012,NUTS,2010,ES5,1,1284.331
2013,NUTS,2010,ES5,1,1275.833
2014,NUTS,2010,ES5,1,1280.886
2015,NUTS,2010,ES5,1,1331.243
2016,NUTS,2010,ES5,1,1322.528
2017,NUTS,2010,ES5,1,1363.884
2018,NUTS,2010,ES5,1,1387.935
1995,NUTS,2010,ES51,2,238.718
1996,NUTS,2010,ES51,2,263.55
1997,NUTS,2010,ES51,2,246.647
1998,NUTS,2010,ES51,2,321.391
1999,NUTS,2010,ES51,2,299.13
2000,NUTS,2010,ES51,2,341.767
2001,NUTS,2010,ES51,2,366.701
2002,NUTS,2010,ES51,2,417.467
2003,NUTS,2010,ES51,2,493.459
2004,NUTS,2010,ES51,2,545.28
2005,NUTS,2010,ES51,2,615.706
2006,NUTS,2010,ES51,2,645.819
2007,NUTS,2010,ES51,2,730.17
2008,NUTS,2010,ES51,2,774.345
2009,NUTS,2010,ES51,2,790.85
2010,NUTS,2010,ES51,2,786.612
2011,NUTS,2010,ES51,2,769.064
2012,NUTS,2010,ES51,2,738.348
2013,NUTS,2010,ES51,2,728.34
2014,NUTS,2010,ES51,2,720.832
2015,NUTS,2010,ES51,2,773.224
2016,NUTS,2010,ES51,2,766.072
2017,NUTS,2010,ES51,2,786.982
2018,NUTS,2010,ES51,2,786.818
2019,NUTS,2010,ES51,2,817.664
1995,NUTS,2010,ES52,2,132.306
1996,NUTS,2010,ES52,2,164.606
1997,NUTS,2010,ES52,2,179.306
1998,NUTS,2010,ES52,2,181.035
1999,NUTS,2010,ES52,2,206.409
2000,NUTS,2010,ES52,2,229.976
2001,NUTS,2010,ES52,2,302.645
2002,NUTS,2010,ES52,2,329.8
2003,NUTS,2010,ES52,2,363.715
2004,NUTS,2010,ES52,2,421.227
2005,NUTS,2010,ES52,2,454.284
2006,NUTS,2010,ES52,2,491.575
2007,NUTS,2010,ES52,2,488.579
2008,NUTS,2010,ES52,2,528.854
2009,NUTS,2010,ES52,2,543.983
2010,NUTS,2010,ES52,2,515.402
2011,NUTS,2010,ES52,2,514.111
2012,NUTS,2010,ES52,2,501.524
2013,NUTS,2010,ES52,2,501.804
2014,NUTS,2010,ES52,2,513.208
2015,NUTS,2010,ES52,2,510.436
2016,NUTS,2010,ES52,2,509.995
2017,NUTS,2010,ES52,2,523.566
2018,NUTS,2010,ES52,2,547.445
2019,NUTS,2010,ES52,2,570.538
1995,NUTS,2010,ES53,2,13.506
1996,NUTS,2010,ES53,2,18.489
1997,NUTS,2010,ES53,2,20.358
1998,NUTS,2010,ES53,2,22.701
1999,NUTS,2010,ES53,2,22.607
2000,NUTS,2010,ES53,2,25.707
2001,NUTS,2010,ES53,2,29.295
2002,NUTS,2010,ES53,2,31.357
2003,NUTS,2010,ES53,2,33.842
2004,NUTS,2010,ES53,2,34.347
2005,NUTS,2010,ES53,2,35.826
2006,NUTS,2010,ES53,2,39.834
2007,NUTS,2010,ES53,2,42.932
2008,NUTS,2010,ES53,2,49.439
2009,NUTS,2010,ES53,2,49.182
2010,NUTS,2010,ES53,2,49.204
2011,NUTS,2010,ES53,2,47.3
2012,NUTS,2010,ES53,2,44.459
2013,NUTS,2010,ES53,2,45.69
2014,NUTS,2010,ES53,2,46.846
2015,NUTS,2010,ES53,2,47.583
2016,NUTS,2010,ES53,2,46.461
2017,NUTS,2010,ES53,2,53.336
2018,NUTS,2010,ES53,2,54.745
1995,NUTS,2010,ES6,1,237.306
1996,NUTS,2010,ES6,1,261.861
1997,NUTS,2010,ES6,1,291.526
1998,NUTS,2010,ES6,1,293.058
1999,NUTS,2010,ES6,1,305.03
2000,NUTS,2010,ES6,1,339.107
2001,NUTS,2010,ES6,1,340.208
2002,NUTS,2010,ES6,1,352.214
2003,NUTS,2010,ES6,1,496.378
2004,NUTS,2010,ES6,1,482.027
2005,NUTS,2010,ES6,1,570.297
2006,NUTS,2010,ES6,1,652.604
2007,NUTS,2010,ES6,1,732.234
2008,NUTS,2010,ES6,1,820.23
2009,NUTS,2010,ES6,1,829.787
2010,NUTS,2010,ES6,1,868.972
2011,NUTS,2010,ES6,1,855.244
2012,NUTS,2010,ES6,1,776.922
2013,NUTS,2010,ES6,1,781.938
2014,NUTS,2010,ES6,1,795.015
2015,NUTS,2010,ES6,1,818.644
2016,NUTS,2010,ES6,1,748.784
2017,NUTS,2010,ES6,1,802.221
2018,NUTS,2010,ES6,1,829.755
2019,NUTS,2010,ES6,1,877.834
1995,NUTS,2010,ES61,2,209.424
1996,NUTS,2010,ES61,2,233.986
1997,NUTS,2010,ES61,2,263.988
1998,NUTS,2010,ES61,2,261.195
1999,NUTS,2010,ES61,2,271.832
2000,NUTS,2010,ES61,2,291.79
2001,NUTS,2010,ES61,2,297.83
2002,NUTS,2010,ES61,2,304.074
2003,NUTS,2010,ES61,2,436.804
2004,NUTS,2010,ES61,2,416.427
2005,NUTS,2010,ES61,2,497.778
2006,NUTS,2010,ES61,2,569.379
2007,NUTS,2010,ES61,2,639.03
2008,NUTS,2010,ES61,2,706.626
2009,NUTS,2010,ES61,2,718.227
2010,NUTS,2010,ES61,2,753.15
2011,NUTS,2010,ES61,2,740.055
2012,NUTS,2010,ES61,2,666.363
2013,NUTS,2010,ES61,2,669.359
2014,NUTS,2010,ES61,2,682.772
2015,NUTS,2010,ES61,2,704.012
2016,NUTS,2010,ES61,2,625.608
2017,NUTS,2010,ES61,2,671.601
2018,NUTS,2010,ES61,2,692.357
2019,NUTS,2010,ES61,2,729.558
1995,NUTS,2010,ES62,2,27.882
1996,NUTS,2010,ES62,2,27.874
1997,NUTS,2010,ES62,2,27.538
1998,NUTS,2010,ES62,2,31.851
1999,NUTS,2010,ES62,2,33.198
2000,NUTS,2010,ES62,2,47.318
2001,NUTS,2010,ES62,2,42.378
2002,NUTS,2010,ES62,2,48.14
2003,NUTS,2010,ES62,2,59.574
2004,NUTS,2010,ES62,2,63.253
2005,NUTS,2010,ES62,2,69.028
2006,NUTS,2010,ES62,2,78.017
2007,NUTS,2010,ES62,2,87.642
2008,NUTS,2010,ES62,2,107.35
2009,NUTS,2010,ES62,2,105.125
