year,region_type,region_year_spec,region_id,region_level,pat_ep_rtot_nr
2008,NUTS,2010,SI022,3,11.83
2009,NUTS,2010,SI022,3,5.55
2010,NUTS,2010,SI022,3,5.72
2011,NUTS,2010,SI022,3,4.36
2012,NUTS,2010,SI022,3,6.56
1991,NUTS,2010,SI023,3,1.33
1992,NUTS,2010,SI023,3,1.0
1993,NUTS,2010,SI023,3,1.9
1994,NUTS,2010,SI023,3,3.5
1996,NUTS,2010,SI023,3,3.0
1997,NUTS,2010,SI023,3,1.33
1998,NUTS,2010,SI023,3,1.0
1999,NUTS,2010,SI023,3,2.75
2000,NUTS,2010,SI023,3,2.0
2001,NUTS,2010,SI023,3,2.14
2002,NUTS,2010,SI023,3,3.0
2003,NUTS,2010,SI023,3,6.0
2004,NUTS,2010,SI023,3,7.64
2005,NUTS,2010,SI023,3,6.25
2006,NUTS,2010,SI023,3,4.61
2007,NUTS,2010,SI023,3,3.33
2008,NUTS,2010,SI023,3,3.46
2009,NUTS,2010,SI023,3,5.1
2010,NUTS,2010,SI023,3,8.33
2011,NUTS,2010,SI023,3,5.08
2012,NUTS,2010,SI023,3,7.22
1994,NUTS,2010,SI024,3,1.5
1995,NUTS,2010,SI024,3,1.0
1996,NUTS,2010,SI024,3,1.0
1998,NUTS,2010,SI024,3,1.0
1999,NUTS,2010,SI024,3,1.0
2000,NUTS,2010,SI024,3,0.67
2001,NUTS,2010,SI024,3,1.0
2002,NUTS,2010,SI024,3,3.0
2003,NUTS,2010,SI024,3,2.2
2004,NUTS,2010,SI024,3,0.64
2005,NUTS,2010,SI024,3,3.8
2006,NUTS,2010,SI024,3,0.33
2007,NUTS,2010,SI024,3,2.45
2008,NUTS,2010,SI024,3,4.2
2009,NUTS,2010,SI024,3,2.47
2010,NUTS,2010,SI024,3,4.08
2011,NUTS,2010,SI024,3,4.42
2012,NUTS,2010,SI024,3,3.3
2001,NUTS,2010,SIX,1,0.5
2008,NUTS,2010,SIX,1,0.33
2011,NUTS,2010,SIX,1,0.2
2012,NUTS,2010,SIX,1,1.0
2001,NUTS,2010,SIXX,2,0.5
2008,NUTS,2010,SIXX,2,0.33
2011,NUTS,2010,SIXX,2,0.2
2012,NUTS,2010,SIXX,2,1.0
2001,NUTS,2010,SIXXX,3,0.5
2008,NUTS,2010,SIXXX,3,0.33
2011,NUTS,2010,SIXXX,3,0.2
2012,NUTS,2010,SIXXX,3,1.0
1993,NUTS,2010,SIZ,1,0.5
1994,NUTS,2010,SIZ,1,0.67
1999,NUTS,2010,SIZ,1,0.5
2000,NUTS,2010,SIZ,1,1.08
2002,NUTS,2010,SIZ,1,0.25
2003,NUTS,2010,SIZ,1,0.17
2008,NUTS,2010,SIZ,1,5.16
2009,NUTS,2010,SIZ,1,1.67
2010,NUTS,2010,SIZ,1,2.17
2011,NUTS,2010,SIZ,1,0.58
2012,NUTS,2010,SIZ,1,0.58
1993,NUTS,2010,SIZZ,2,0.5
1994,NUTS,2010,SIZZ,2,0.67
1999,NUTS,2010,SIZZ,2,0.5
2000,NUTS,2010,SIZZ,2,1.08
2002,NUTS,2010,SIZZ,2,0.25
2003,NUTS,2010,SIZZ,2,0.17
2008,NUTS,2010,SIZZ,2,5.16
2009,NUTS,2010,SIZZ,2,1.67
2010,NUTS,2010,SIZZ,2,2.17
2011,NUTS,2010,SIZZ,2,0.58
2012,NUTS,2010,SIZZ,2,0.58
1993,NUTS,2010,SIZZZ,3,0.5
1994,NUTS,2010,SIZZZ,3,0.67
1999,NUTS,2010,SIZZZ,3,0.5
2000,NUTS,2010,SIZZZ,3,1.08
2002,NUTS,2010,SIZZZ,3,0.25
2003,NUTS,2010,SIZZZ,3,0.17
2008,NUTS,2010,SIZZZ,3,5.16
2009,NUTS,2010,SIZZZ,3,1.67
2010,NUTS,2010,SIZZZ,3,2.17
2011,NUTS,2010,SIZZZ,3,0.58
2012,NUTS,2010,SIZZZ,3,0.58
1992,NUTS,2010,SK,0,4.67
1993,NUTS,2010,SK,0,5.25
1994,NUTS,2010,SK,0,7.03
1995,NUTS,2010,SK,0,6.92
1996,NUTS,2010,SK,0,8.33
1997,NUTS,2010,SK,0,12.7
1998,NUTS,2010,SK,0,11.27
1999,NUTS,2010,SK,0,15.42
2000,NUTS,2010,SK,0,11.23
2001,NUTS,2010,SK,0,12.63
2002,NUTS,2010,SK,0,25.19
2003,NUTS,2010,SK,0,31.39
2004,NUTS,2010,SK,0,20.61
2005,NUTS,2010,SK,0,32.3
2006,NUTS,2010,SK,0,40.5
2007,NUTS,2010,SK,0,38.55
2008,NUTS,2010,SK,0,36.87
2009,NUTS,2010,SK,0,28.86
2010,NUTS,2010,SK,0,46.5
2011,NUTS,2010,SK,0,53.63
2012,NUTS,2010,SK,0,28.86
1992,NUTS,2010,SK0,1,3.17
1993,NUTS,2010,SK0,1,5.0
1994,NUTS,2010,SK0,1,6.28
1995,NUTS,2010,SK0,1,6.58
1996,NUTS,2010,SK0,1,8.33
1997,NUTS,2010,SK0,1,12.7
1998,NUTS,2010,SK0,1,11.07
1999,NUTS,2010,SK0,1,14.42
2000,NUTS,2010,SK0,1,10.73
2001,NUTS,2010,SK0,1,12.63
2002,NUTS,2010,SK0,1,25.19
2003,NUTS,2010,SK0,1,30.39
2004,NUTS,2010,SK0,1,19.36
2005,NUTS,2010,SK0,1,31.63
2006,NUTS,2010,SK0,1,40.25
2007,NUTS,2010,SK0,1,36.45
2008,NUTS,2010,SK0,1,36.37
2009,NUTS,2010,SK0,1,27.86
2010,NUTS,2010,SK0,1,42.81
2011,NUTS,2010,SK0,1,50.71
2012,NUTS,2010,SK0,1,27.86
1992,NUTS,2010,SK01,2,0.67
1993,NUTS,2010,SK01,2,1.25
1994,NUTS,2010,SK01,2,3.03
1995,NUTS,2010,SK01,2,2.25
1996,NUTS,2010,SK01,2,5.67
1997,NUTS,2010,SK01,2,3.12
1998,NUTS,2010,SK01,2,4.87
1999,NUTS,2010,SK01,2,7.49
2000,NUTS,2010,SK01,2,4.28
2001,NUTS,2010,SK01,2,9.67
2002,NUTS,2010,SK01,2,14.44
2003,NUTS,2010,SK01,2,10.57
2004,NUTS,2010,SK01,2,7.69
2005,NUTS,2010,SK01,2,11.04
2006,NUTS,2010,SK01,2,15.7
2007,NUTS,2010,SK01,2,12.78
2008,NUTS,2010,SK01,2,19.91
2009,NUTS,2010,SK01,2,9.44
2010,NUTS,2010,SK01,2,15.34
2011,NUTS,2010,SK01,2,19.25
2012,NUTS,2010,SK01,2,5.77
1992,NUTS,2010,SK010,3,0.67
1993,NUTS,2010,SK010,3,1.25
1994,NUTS,2010,SK010,3,3.03
1995,NUTS,2010,SK010,3,2.25
1996,NUTS,2010,SK010,3,5.67
1997,NUTS,2010,SK010,3,3.12
1998,NUTS,2010,SK010,3,4.87
1999,NUTS,2010,SK010,3,7.49
2000,NUTS,2010,SK010,3,4.28
2001,NUTS,2010,SK010,3,9.67
2002,NUTS,2010,SK010,3,14.44
2003,NUTS,2010,SK010,3,10.57
2004,NUTS,2010,SK010,3,7.69
2005,NUTS,2010,SK010,3,11.04
2006,NUTS,2010,SK010,3,15.7
2007,NUTS,2010,SK010,3,12.78
2008,NUTS,2010,SK010,3,19.91
2009,NUTS,2010,SK010,3,9.44
2010,NUTS,2010,SK010,3,15.34
2011,NUTS,2010,SK010,3,19.25
2012,NUTS,2010,SK010,3,5.77
1993,NUTS,2010,SK02,2,1.75
1994,NUTS,2010,SK02,2,1.25
1995,NUTS,2010,SK02,2,0.33
1996,NUTS,2010,SK02,2,1.13
1997,NUTS,2010,SK02,2,4.0
1998,NUTS,2010,SK02,2,1.87
1999,NUTS,2010,SK02,2,3.77
2000,NUTS,2010,SK02,2,2.12
2001,NUTS,2010,SK02,2,2.51
2002,NUTS,2010,SK02,2,6.58
2003,NUTS,2010,SK02,2,9.21
2004,NUTS,2010,SK02,2,5.25
2005,NUTS,2010,SK02,2,11.92
2006,NUTS,2010,SK02,2,8.92
2007,NUTS,2010,SK02,2,13.58
2008,NUTS,2010,SK02,2,4.57
2009,NUTS,2010,SK02,2,8.93
2010,NUTS,2010,SK02,2,15.54
2011,NUTS,2010,SK02,2,13.01
2012,NUTS,2010,SK02,2,12.81
1993,NUTS,2010,SK021,3,1.0
1994,NUTS,2010,SK021,3,1.0
1996,NUTS,2010,SK021,3,0.13
1997,NUTS,2010,SK021,3,0.8
1999,NUTS,2010,SK021,3,2.6
2000,NUTS,2010,SK021,3,0.95
2001,NUTS,2010,SK021,3,0.67
2002,NUTS,2010,SK021,3,1.83
2003,NUTS,2010,SK021,3,3.82
2004,NUTS,2010,SK021,3,1.67
2005,NUTS,2010,SK021,3,2.0
2006,NUTS,2010,SK021,3,2.63
2007,NUTS,2010,SK021,3,3.32
2008,NUTS,2010,SK021,3,1.07
2009,NUTS,2010,SK021,3,1.48
2010,NUTS,2010,SK021,3,6.2
2011,NUTS,2010,SK021,3,6.36
2012,NUTS,2010,SK021,3,2.33
1994,NUTS,2010,SK022,3,0.25
1995,NUTS,2010,SK022,3,0.33
1996,NUTS,2010,SK022,3,1.0
1997,NUTS,2010,SK022,3,2.0
1998,NUTS,2010,SK022,3,1.67
1999,NUTS,2010,SK022,3,1.17
2000,NUTS,2010,SK022,3,1.0
2001,NUTS,2010,SK022,3,1.44
2002,NUTS,2010,SK022,3,4.75
2003,NUTS,2010,SK022,3,1.0
2004,NUTS,2010,SK022,3,2.5
2005,NUTS,2010,SK022,3,4.14
2006,NUTS,2010,SK022,3,4.36
2007,NUTS,2010,SK022,3,4.33
2008,NUTS,2010,SK022,3,0.86
2009,NUTS,2010,SK022,3,3.75
2010,NUTS,2010,SK022,3,3.95
2011,NUTS,2010,SK022,3,4.88
2012,NUTS,2010,SK022,3,6.65
1993,NUTS,2010,SK023,3,0.75
1997,NUTS,2010,SK023,3,1.2
1998,NUTS,2010,SK023,3,0.2
2000,NUTS,2010,SK023,3,0.17
2001,NUTS,2010,SK023,3,0.4
2003,NUTS,2010,SK023,3,4.39
2004,NUTS,2010,SK023,3,1.08
2005,NUTS,2010,SK023,3,5.78
2006,NUTS,2010,SK023,3,1.93
2007,NUTS,2010,SK023,3,5.93
2008,NUTS,2010,SK023,3,2.64
2009,NUTS,2010,SK023,3,3.7
2010,NUTS,2010,SK023,3,5.39
2011,NUTS,2010,SK023,3,1.77
2012,NUTS,2010,SK023,3,3.83
1992,NUTS,2010,SK03,2,1.0
1993,NUTS,2010,SK03,2,1.0
1994,NUTS,2010,SK03,2,1.0
1995,NUTS,2010,SK03,2,2.0
1996,NUTS,2010,SK03,2,1.54
1997,NUTS,2010,SK03,2,3.08
1998,NUTS,2010,SK03,2,2.08
1999,NUTS,2010,SK03,2,0.5
2000,NUTS,2010,SK03,2,2.33
2001,NUTS,2010,SK03,2,0.44
2002,NUTS,2010,SK03,2,1.5
2003,NUTS,2010,SK03,2,2.33
2004,NUTS,2010,SK03,2,0.5
2005,NUTS,2010,SK03,2,3.75
2006,NUTS,2010,SK03,2,6.29
2007,NUTS,2010,SK03,2,2.93
2008,NUTS,2010,SK03,2,1.75
2009,NUTS,2010,SK03,2,2.14
2010,NUTS,2010,SK03,2,4.68
2011,NUTS,2010,SK03,2,4.37
2012,NUTS,2010,SK03,2,2.58
1992,NUTS,2010,SK031,3,1.0
1993,NUTS,2010,SK031,3,1.0
1994,NUTS,2010,SK031,3,1.0
1996,NUTS,2010,SK031,3,0.46
1997,NUTS,2010,SK031,3,2.0
1998,NUTS,2010,SK031,3,0.67
2000,NUTS,2010,SK031,3,0.67
2003,NUTS,2010,SK031,3,2.33
2004,NUTS,2010,SK031,3,0.5
2005,NUTS,2010,SK031,3,1.25
2006,NUTS,2010,SK031,3,3.5
2007,NUTS,2010,SK031,3,1.68
2008,NUTS,2010,SK031,3,0.25
2009,NUTS,2010,SK031,3,1.0
2010,NUTS,2010,SK031,3,3.48
2011,NUTS,2010,SK031,3,3.17
2012,NUTS,2010,SK031,3,1.0
1995,NUTS,2010,SK032,3,2.0
1996,NUTS,2010,SK032,3,1.08
1997,NUTS,2010,SK032,3,1.08
1998,NUTS,2010,SK032,3,1.42
1999,NUTS,2010,SK032,3,0.5
2000,NUTS,2010,SK032,3,1.67
2001,NUTS,2010,SK032,3,0.44
2002,NUTS,2010,SK032,3,1.5
2005,NUTS,2010,SK032,3,2.5
2006,NUTS,2010,SK032,3,2.79
2007,NUTS,2010,SK032,3,1.24
2008,NUTS,2010,SK032,3,1.5
2009,NUTS,2010,SK032,3,1.14
2010,NUTS,2010,SK032,3,1.2
2011,NUTS,2010,SK032,3,1.2
2012,NUTS,2010,SK032,3,1.58
1992,NUTS,2010,SK04,2,1.5
1993,NUTS,2010,SK04,2,1.0
1994,NUTS,2010,SK04,2,1.0
1995,NUTS,2010,SK04,2,2.0
1997,NUTS,2010,SK04,2,2.5
1998,NUTS,2010,SK04,2,2.25
1999,NUTS,2010,SK04,2,2.67
2000,NUTS,2010,SK04,2,2.0
2002,NUTS,2010,SK04,2,2.67
2003,NUTS,2010,SK04,2,8.28
2004,NUTS,2010,SK04,2,5.92
2005,NUTS,2010,SK04,2,4.92
2006,NUTS,2010,SK04,2,9.33
2007,NUTS,2010,SK04,2,7.17
2008,NUTS,2010,SK04,2,10.13
2009,NUTS,2010,SK04,2,7.34
2010,NUTS,2010,SK04,2,7.25
2011,NUTS,2010,SK04,2,14.08
2012,NUTS,2010,SK04,2,6.7
1992,NUTS,2010,SK041,3,1.5
1994,NUTS,2010,SK041,3,1.0
1995,NUTS,2010,SK041,3,2.0
1997,NUTS,2010,SK041,3,1.0
1998,NUTS,2010,SK041,3,1.0
2003,NUTS,2010,SK041,3,1.83
2004,NUTS,2010,SK041,3,4.67
2005,NUTS,2010,SK041,3,1.5
2006,NUTS,2010,SK041,3,7.0
2007,NUTS,2010,SK041,3,2.17
2008,NUTS,2010,SK041,3,7.13
2009,NUTS,2010,SK041,3,5.34
2010,NUTS,2010,SK041,3,4.42
2011,NUTS,2010,SK041,3,10.15
2012,NUTS,2010,SK041,3,4.2
1993,NUTS,2010,SK042,3,1.0
1997,NUTS,2010,SK042,3,1.5
1998,NUTS,2010,SK042,3,1.25
1999,NUTS,2010,SK042,3,2.67
2000,NUTS,2010,SK042,3,2.0
2002,NUTS,2010,SK042,3,2.67
2003,NUTS,2010,SK042,3,6.45
2004,NUTS,2010,SK042,3,1.25
2005,NUTS,2010,SK042,3,3.42
2006,NUTS,2010,SK042,3,2.33
2007,NUTS,2010,SK042,3,5.0
2008,NUTS,2010,SK042,3,3.0
2009,NUTS,2010,SK042,3,2.0
2010,NUTS,2010,SK042,3,2.83
2011,NUTS,2010,SK042,3,3.93
2012,NUTS,2010,SK042,3,2.5
1994,NUTS,2010,SKX,1,0.75
1999,NUTS,2010,SKX,1,1.0
2004,NUTS,2010,SKX,1,1.0
2006,NUTS,2010,SKX,1,0.25
2011,NUTS,2010,SKX,1,1.0
1994,NUTS,2010,SKXX,2,0.75
1999,NUTS,2010,SKXX,2,1.0
2004,NUTS,2010,SKXX,2,1.0
2006,NUTS,2010,SKXX,2,0.25
2011,NUTS,2010,SKXX,2,1.0
1994,NUTS,2010,SKXXX,3,0.75
1999,NUTS,2010,SKXXX,3,1.0
2004,NUTS,2010,SKXXX,3,1.0
2006,NUTS,2010,SKXXX,3,0.25
2011,NUTS,2010,SKXXX,3,1.0
1992,NUTS,2010,SKZ,1,1.5
1993,NUTS,2010,SKZ,1,0.25
1995,NUTS,2010,SKZ,1,0.33
1998,NUTS,2010,SKZ,1,0.2
2000,NUTS,2010,SKZ,1,0.5
2003,NUTS,2010,SKZ,1,1.0
2004,NUTS,2010,SKZ,1,0.25
2005,NUTS,2010,SKZ,1,0.67
2007,NUTS,2010,SKZ,1,2.1
2008,NUTS,2010,SKZ,1,0.5
2009,NUTS,2010,SKZ,1,1.0
2010,NUTS,2010,SKZ,1,3.69
2011,NUTS,2010,SKZ,1,1.92
2012,NUTS,2010,SKZ,1,1.0
1992,NUTS,2010,SKZZ,2,1.5
1993,NUTS,2010,SKZZ,2,0.25
1995,NUTS,2010,SKZZ,2,0.33
1998,NUTS,2010,SKZZ,2,0.2
2000,NUTS,2010,SKZZ,2,0.5
2003,NUTS,2010,SKZZ,2,1.0
2004,NUTS,2010,SKZZ,2,0.25
2005,NUTS,2010,SKZZ,2,0.67
2007,NUTS,2010,SKZZ,2,2.1
2008,NUTS,2010,SKZZ,2,0.5
2009,NUTS,2010,SKZZ,2,1.0
2010,NUTS,2010,SKZZ,2,3.69
2011,NUTS,2010,SKZZ,2,1.92
2012,NUTS,2010,SKZZ,2,1.0
1992,NUTS,2010,SKZZZ,3,1.5
1993,NUTS,2010,SKZZZ,3,0.25
1995,NUTS,2010,SKZZZ,3,0.33
1998,NUTS,2010,SKZZZ,3,0.2
2000,NUTS,2010,SKZZZ,3,0.5
2003,NUTS,2010,SKZZZ,3,1.0
2004,NUTS,2010,SKZZZ,3,0.25
2005,NUTS,2010,SKZZZ,3,0.67
2007,NUTS,2010,SKZZZ,3,2.1
2008,NUTS,2010,SKZZZ,3,0.5
2009,NUTS,2010,SKZZZ,3,1.0
2010,NUTS,2010,SKZZZ,3,3.69
2011,NUTS,2010,SKZZZ,3,1.92
2012,NUTS,2010,SKZZZ,3,1.0
1978,NUTS,2010,TR,0,3.0
1980,NUTS,2010,TR,0,1.0
1981,NUTS,2010,TR,0,4.0
1982,NUTS,2010,TR,0,1.14
1983,NUTS,2010,TR,0,2.33
1984,NUTS,2010,TR,0,3.25
1985,NUTS,2010,TR,0,2.0
1986,NUTS,2010,TR,0,3.0
1987,NUTS,2010,TR,0,1.1
1988,NUTS,2010,TR,0,2.5
1989,NUTS,2010,TR,0,3.25
1990,NUTS,2010,TR,0,3.78
1991,NUTS,2010,TR,0,3.25
1992,NUTS,2010,TR,0,0.48
1993,NUTS,2010,TR,0,3.84
1994,NUTS,2010,TR,0,3.5
1995,NUTS,2010,TR,0,3.64
1996,NUTS,2010,TR,0,14.82
1997,NUTS,2010,TR,0,16.19
1998,NUTS,2010,TR,0,28.78
1999,NUTS,2010,TR,0,16.58
2000,NUTS,2010,TR,0,44.94
2001,NUTS,2010,TR,0,43.82
2002,NUTS,2010,TR,0,60.85
2003,NUTS,2010,TR,0,82.51
2004,NUTS,2010,TR,0,117.39
2005,NUTS,2010,TR,0,163.15
2006,NUTS,2010,TR,0,187.04
2007,NUTS,2010,TR,0,235.53
2008,NUTS,2010,TR,0,250.7
2009,NUTS,2010,TR,0,333.59
2010,NUTS,2010,TR,0,466.45
2011,NUTS,2010,TR,0,370.91
2012,NUTS,2010,TR,0,282.18
1980,NUTS,2010,TR1,1,1.0
1981,NUTS,2010,TR1,1,4.0
1982,NUTS,2010,TR1,1,0.14
1983,NUTS,2010,TR1,1,2.0
1984,NUTS,2010,TR1,1,0.75
1985,NUTS,2010,TR1,1,1.0
1986,NUTS,2010,TR1,1,2.0
1987,NUTS,2010,TR1,1,0.1
1988,NUTS,2010,TR1,1,2.5
1989,NUTS,2010,TR1,1,2.25
1990,NUTS,2010,TR1,1,2.33
1991,NUTS,2010,TR1,1,2.25
1993,NUTS,2010,TR1,1,2.25
1994,NUTS,2010,TR1,1,2.5
1995,NUTS,2010,TR1,1,2.98
1996,NUTS,2010,TR1,1,7.09
1997,NUTS,2010,TR1,1,10.7
1998,NUTS,2010,TR1,1,18.42
1999,NUTS,2010,TR1,1,11.17
2000,NUTS,2010,TR1,1,30.97
2001,NUTS,2010,TR1,1,25.44
2002,NUTS,2010,TR1,1,30.66
2003,NUTS,2010,TR1,1,56.05
2004,NUTS,2010,TR1,1,91.11
2005,NUTS,2010,TR1,1,130.82
2006,NUTS,2010,TR1,1,124.73
2007,NUTS,2010,TR1,1,141.46
2008,NUTS,2010,TR1,1,175.02
2009,NUTS,2010,TR1,1,228.86
2010,NUTS,2010,TR1,1,293.81
2011,NUTS,2010,TR1,1,233.26
2012,NUTS,2010,TR1,1,174.11
1980,NUTS,2010,TR10,2,1.0
1981,NUTS,2010,TR10,2,4.0
1982,NUTS,2010,TR10,2,0.14
1983,NUTS,2010,TR10,2,2.0
1984,NUTS,2010,TR10,2,0.75
1985,NUTS,2010,TR10,2,1.0
1986,NUTS,2010,TR10,2,2.0
1987,NUTS,2010,TR10,2,0.1
1988,NUTS,2010,TR10,2,2.5
1989,NUTS,2010,TR10,2,2.25
1990,NUTS,2010,TR10,2,2.33
1991,NUTS,2010,TR10,2,2.25
1993,NUTS,2010,TR10,2,2.25
1994,NUTS,2010,TR10,2,2.5
1995,NUTS,2010,TR10,2,2.98
1996,NUTS,2010,TR10,2,7.09
1997,NUTS,2010,TR10,2,10.7
1998,NUTS,2010,TR10,2,18.42
1999,NUTS,2010,TR10,2,11.17
2000,NUTS,2010,TR10,2,30.97
2001,NUTS,2010,TR10,2,25.44
2002,NUTS,2010,TR10,2,30.66
2003,NUTS,2010,TR10,2,56.05
2004,NUTS,2010,TR10,2,91.11
2005,NUTS,2010,TR10,2,130.82
2006,NUTS,2010,TR10,2,124.73
2007,NUTS,2010,TR10,2,141.46
2008,NUTS,2010,TR10,2,175.02
2009,NUTS,2010,TR10,2,228.86
2010,NUTS,2010,TR10,2,293.81
2011,NUTS,2010,TR10,2,233.26
2012,NUTS,2010,TR10,2,174.11
1980,NUTS,2010,TR100,3,1.0
1981,NUTS,2010,TR100,3,4.0
1982,NUTS,2010,TR100,3,0.14
1983,NUTS,2010,TR100,3,2.0
1984,NUTS,2010,TR100,3,0.75
1985,NUTS,2010,TR100,3,1.0
1986,NUTS,2010,TR100,3,2.0
1987,NUTS,2010,TR100,3,0.1
1988,NUTS,2010,TR100,3,2.5
1989,NUTS,2010,TR100,3,2.25
1990,NUTS,2010,TR100,3,2.33
1991,NUTS,2010,TR100,3,2.25
1993,NUTS,2010,TR100,3,2.25
1994,NUTS,2010,TR100,3,2.5
1995,NUTS,2010,TR100,3,2.98
1996,NUTS,2010,TR100,3,7.09
1997,NUTS,2010,TR100,3,10.7
1998,NUTS,2010,TR100,3,18.42
1999,NUTS,2010,TR100,3,11.17
2000,NUTS,2010,TR100,3,30.97
2001,NUTS,2010,TR100,3,25.44
2002,NUTS,2010,TR100,3,30.66
2003,NUTS,2010,TR100,3,56.05
2004,NUTS,2010,TR100,3,91.11
2005,NUTS,2010,TR100,3,130.82
2006,NUTS,2010,TR100,3,124.73
2007,NUTS,2010,TR100,3,141.46
2008,NUTS,2010,TR100,3,175.02
2009,NUTS,2010,TR100,3,228.86
2010,NUTS,2010,TR100,3,293.81
2011,NUTS,2010,TR100,3,233.26
2012,NUTS,2010,TR100,3,174.11
1997,NUTS,2010,TR2,1,1.0
2002,NUTS,2010,TR2,1,2.0
2003,NUTS,2010,TR2,1,0.5
2004,NUTS,2010,TR2,1,3.25
2005,NUTS,2010,TR2,1,1.75
2006,NUTS,2010,TR2,1,5.5
2007,NUTS,2010,TR2,1,4.8
2008,NUTS,2010,TR2,1,9.0
2009,NUTS,2010,TR2,1,7.0
2010,NUTS,2010,TR2,1,10.25
2011,NUTS,2010,TR2,1,9.08
2012,NUTS,2010,TR2,1,9.32
1997,NUTS,2010,TR21,2,1.0
2002,NUTS,2010,TR21,2,2.0
2003,NUTS,2010,TR21,2,0.5
2004,NUTS,2010,TR21,2,3.25
2005,NUTS,2010,TR21,2,1.75
2006,NUTS,2010,TR21,2,5.5
2007,NUTS,2010,TR21,2,4.8
2008,NUTS,2010,TR21,2,9.0
2009,NUTS,2010,TR21,2,7.0
2010,NUTS,2010,TR21,2,10.25
2011,NUTS,2010,TR21,2,9.08
2012,NUTS,2010,TR21,2,9.32
1997,NUTS,2010,TR211,3,1.0
2002,NUTS,2010,TR211,3,2.0
2003,NUTS,2010,TR211,3,0.5
2004,NUTS,2010,TR211,3,3.25
2005,NUTS,2010,TR211,3,1.75
2006,NUTS,2010,TR211,3,5.5
2007,NUTS,2010,TR211,3,4.8
2008,NUTS,2010,TR211,3,9.0
2009,NUTS,2010,TR211,3,7.0
2010,NUTS,2010,TR211,3,10.25
2011,NUTS,2010,TR211,3,9.08
2012,NUTS,2010,TR211,3,9.32
1978,NUTS,2010,TR3,1,1.0
1986,NUTS,2010,TR3,1,1.0
1987,NUTS,2010,TR3,1,1.0
1990,NUTS,2010,TR3,1,0.11
1993,NUTS,2010,TR3,1,0.14
1995,NUTS,2010,TR3,1,0.33
1996,NUTS,2010,TR3,1,1.4
1997,NUTS,2010,TR3,1,1.0
1998,NUTS,2010,TR3,1,1.5
2000,NUTS,2010,TR3,1,4.0
2001,NUTS,2010,TR3,1,2.0
2002,NUTS,2010,TR3,1,9.4
2003,NUTS,2010,TR3,1,12.0
2004,NUTS,2010,TR3,1,4.17
2005,NUTS,2010,TR3,1,9.16
2006,NUTS,2010,TR3,1,27.9
2007,NUTS,2010,TR3,1,55.67
2008,NUTS,2010,TR3,1,29.29
2009,NUTS,2010,TR3,1,50.4
2010,NUTS,2010,TR3,1,84.37
2011,NUTS,2010,TR3,1,52.92
2012,NUTS,2010,TR3,1,29.96
1978,NUTS,2010,TR31,2,1.0
1986,NUTS,2010,TR31,2,1.0
1987,NUTS,2010,TR31,2,1.0
1990,NUTS,2010,TR31,2,0.11
1995,NUTS,2010,TR31,2,0.33
1996,NUTS,2010,TR31,2,1.0
1998,NUTS,2010,TR31,2,1.5
2000,NUTS,2010,TR31,2,4.0
2001,NUTS,2010,TR31,2,2.0
2002,NUTS,2010,TR31,2,4.9
2003,NUTS,2010,TR31,2,9.5
2004,NUTS,2010,TR31,2,2.17
2005,NUTS,2010,TR31,2,7.38
2006,NUTS,2010,TR31,2,9.9
2007,NUTS,2010,TR31,2,22.33
2008,NUTS,2010,TR31,2,11.88
2009,NUTS,2010,TR31,2,9.5
2010,NUTS,2010,TR31,2,30.02
2011,NUTS,2010,TR31,2,20.77
2012,NUTS,2010,TR31,2,14.63
1978,NUTS,2010,TR310,3,1.0
1986,NUTS,2010,TR310,3,1.0
1987,NUTS,2010,TR310,3,1.0
1990,NUTS,2010,TR310,3,0.11
1995,NUTS,2010,TR310,3,0.33
1996,NUTS,2010,TR310,3,1.0
1998,NUTS,2010,TR310,3,1.5
2000,NUTS,2010,TR310,3,4.0
2001,NUTS,2010,TR310,3,2.0
2002,NUTS,2010,TR310,3,4.9
2003,NUTS,2010,TR310,3,9.5
2004,NUTS,2010,TR310,3,2.17
2005,NUTS,2010,TR310,3,7.38
2006,NUTS,2010,TR310,3,9.9
2007,NUTS,2010,TR310,3,22.33
2008,NUTS,2010,TR310,3,11.88
2009,NUTS,2010,TR310,3,9.5
2010,NUTS,2010,TR310,3,30.02
2011,NUTS,2010,TR310,3,20.77
2012,NUTS,2010,TR310,3,14.63
1996,NUTS,2010,TR32,2,0.4
2003,NUTS,2010,TR32,2,1.0
2004,NUTS,2010,TR32,2,1.0
2005,NUTS,2010,TR32,2,1.78
2006,NUTS,2010,TR32,2,1.0
2008,NUTS,2010,TR32,2,1.0
2009,NUTS,2010,TR32,2,2.0
2010,NUTS,2010,TR32,2,3.0
2011,NUTS,2010,TR32,2,2.17
2012,NUTS,2010,TR32,2,3.0
1996,NUTS,2010,TR321,3,0.4
2006,NUTS,2010,TR321,3,1.0
2009,NUTS,2010,TR321,3,1.0
2010,NUTS,2010,TR321,3,2.0
2011,NUTS,2010,TR321,3,1.17
2003,NUTS,2010,TR322,3,1.0
2005,NUTS,2010,TR322,3,0.78
2008,NUTS,2010,TR322,3,1.0
2004,NUTS,2010,TR323,3,1.0
2005,NUTS,2010,TR323,3,1.0
2009,NUTS,2010,TR323,3,1.0
2010,NUTS,2010,TR323,3,1.0
2011,NUTS,2010,TR323,3,1.0
2012,NUTS,2010,TR323,3,3.0
1993,NUTS,2010,TR33,2,0.14
