year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_fte_hes_rse
2009,NUTS,2010,CZ07,2,658.0
2010,NUTS,2010,CZ07,2,747.0
2011,NUTS,2010,CZ07,2,795.0
2012,NUTS,2010,CZ07,2,1085.0
2013,NUTS,2010,CZ07,2,1259.0
2014,NUTS,2010,CZ07,2,1336.0
2015,NUTS,2010,CZ07,2,1478.0
2016,NUTS,2010,CZ07,2,1478.0
2017,NUTS,2010,CZ07,2,1096.0
2018,NUTS,2010,CZ07,2,1137.0
2019,NUTS,2010,CZ07,2,1320.0
2020,NUTS,2010,CZ07,2,1263.0
2001,NUTS,2010,CZ08,2,355.0
2002,NUTS,2010,CZ08,2,403.0
2003,NUTS,2010,CZ08,2,359.0
2004,NUTS,2010,CZ08,2,337.0
2005,NUTS,2010,CZ08,2,707.0
2006,NUTS,2010,CZ08,2,778.0
2007,NUTS,2010,CZ08,2,871.0
2008,NUTS,2010,CZ08,2,917.0
2009,NUTS,2010,CZ08,2,1073.0
2010,NUTS,2010,CZ08,2,1012.0
2011,NUTS,2010,CZ08,2,1077.0
2012,NUTS,2010,CZ08,2,1524.0
2013,NUTS,2010,CZ08,2,881.0
2014,NUTS,2010,CZ08,2,957.0
2015,NUTS,2010,CZ08,2,1031.0
2016,NUTS,2010,CZ08,2,1007.0
2017,NUTS,2010,CZ08,2,1017.0
2018,NUTS,2010,CZ08,2,1157.0
2019,NUTS,2010,CZ08,2,1158.0
2020,NUTS,2010,CZ08,2,1270.0
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
1981,NUTS,2010,DE,0,32264.0
1983,NUTS,2010,DE,0,32858.0
1985,NUTS,2010,DE,0,33448.0
1987,NUTS,2010,DE,0,36646.0
1989,NUTS,2010,DE,0,38835.0
1991,NUTS,2010,DE,0,62171.0
1992,NUTS,2010,DE,0,64880.0
1993,NUTS,2010,DE,0,67140.0
1995,NUTS,2010,DE,0,64434.0
1996,NUTS,2010,DE,0,66110.0
1997,NUTS,2010,DE,0,65704.0
1998,NUTS,2010,DE,0,65973.0
1999,NUTS,2010,DE,0,66695.0
2000,NUTS,2010,DE,0,67087.0
2001,NUTS,2010,DE,0,67962.0
2002,NUTS,2010,DE,0,71292.0
2003,NUTS,2010,DE,0,68243.0
2004,NUTS,2010,DE,0,65764.0
2005,NUTS,2010,DE,0,65363.0
2006,NUTS,2010,DE,0,67273.0
2007,NUTS,2010,DE,0,72985.0
2008,NUTS,2010,DE,0,77004.0
2009,NUTS,2010,DE,0,84852.0
2010,NUTS,2010,DE,0,90398.0
2011,NUTS,2010,DE,0,93811.0
2012,NUTS,2010,DE,0,97199.0
2013,NUTS,2010,DE,0,99123.0
2014,NUTS,2010,DE,0,100992.0
2015,NUTS,2010,DE,0,103148.0
2016,NUTS,2010,DE,0,109877.0
2017,NUTS,2010,DE,0,112143.0
2018,NUTS,2010,DE,0,114868.0
2019,NUTS,2010,DE,0,114512.0
2020,NUTS,2010,DE,0,118700.0
1999,NUTS,2010,DE1,1,8735.0
2000,NUTS,2010,DE1,1,8750.0
2003,NUTS,2010,DE1,1,9548.0
2004,NUTS,2010,DE1,1,9279.0
2005,NUTS,2010,DE1,1,9209.0
2006,NUTS,2010,DE1,1,8964.0
2007,NUTS,2010,DE1,1,9960.0
2008,NUTS,2010,DE1,1,10700.0
2009,NUTS,2010,DE1,1,12065.0
2010,NUTS,2010,DE1,1,12989.0
2011,NUTS,2010,DE1,1,12971.0
2012,NUTS,2010,DE1,1,13958.0
2013,NUTS,2010,DE1,1,14255.0
2014,NUTS,2010,DE1,1,14344.0
2015,NUTS,2010,DE1,1,14341.0
2016,NUTS,2010,DE1,1,15687.0
2017,NUTS,2010,DE1,1,16096.0
2018,NUTS,2010,DE1,1,16379.0
2019,NUTS,2010,DE1,1,16141.0
1999,NUTS,2010,DE11,2,2183.0
2000,NUTS,2010,DE11,2,2207.0
2003,NUTS,2010,DE11,2,2338.0
2004,NUTS,2010,DE11,2,2275.0
2005,NUTS,2010,DE11,2,2201.0
2006,NUTS,2010,DE11,2,2109.0
2007,NUTS,2010,DE11,2,2212.0
2008,NUTS,2010,DE11,2,2325.0
2009,NUTS,2010,DE11,2,2582.0
2010,NUTS,2010,DE11,2,2827.0
2011,NUTS,2010,DE11,2,2798.0
2012,NUTS,2010,DE11,2,3094.0
2013,NUTS,2010,DE11,2,3179.0
2014,NUTS,2010,DE11,2,3157.0
2015,NUTS,2010,DE11,2,3223.0
2016,NUTS,2010,DE11,2,3690.0
2017,NUTS,2010,DE11,2,3746.0
2018,NUTS,2010,DE11,2,3718.0
2019,NUTS,2010,DE11,2,3669.0
1999,NUTS,2010,DE12,2,2984.0
2000,NUTS,2010,DE12,2,2808.0
2003,NUTS,2010,DE12,2,3251.0
2004,NUTS,2010,DE12,2,3297.0
2005,NUTS,2010,DE12,2,3303.0
2006,NUTS,2010,DE12,2,3338.0
2007,NUTS,2010,DE12,2,3637.0
2008,NUTS,2010,DE12,2,3938.0
2009,NUTS,2010,DE12,2,4579.0
2010,NUTS,2010,DE12,2,4996.0
2011,NUTS,2010,DE12,2,5019.0
2012,NUTS,2010,DE12,2,5263.0
2013,NUTS,2010,DE12,2,5329.0
2014,NUTS,2010,DE12,2,5309.0
2015,NUTS,2010,DE12,2,5029.0
2016,NUTS,2010,DE12,2,5560.0
2017,NUTS,2010,DE12,2,5681.0
2018,NUTS,2010,DE12,2,5866.0
2019,NUTS,2010,DE12,2,5620.0
1999,NUTS,2010,DE13,2,1494.0
2000,NUTS,2010,DE13,2,1642.0
2003,NUTS,2010,DE13,2,1934.0
2004,NUTS,2010,DE13,2,1761.0
2005,NUTS,2010,DE13,2,1747.0
2006,NUTS,2010,DE13,2,1682.0
2007,NUTS,2010,DE13,2,1987.0
2008,NUTS,2010,DE13,2,2303.0
2009,NUTS,2010,DE13,2,2580.0
2010,NUTS,2010,DE13,2,2712.0
2011,NUTS,2010,DE13,2,2788.0
2012,NUTS,2010,DE13,2,2872.0
2013,NUTS,2010,DE13,2,2969.0
2014,NUTS,2010,DE13,2,3009.0
2015,NUTS,2010,DE13,2,3096.0
2016,NUTS,2010,DE13,2,3308.0
2017,NUTS,2010,DE13,2,3330.0
2018,NUTS,2010,DE13,2,3389.0
2019,NUTS,2010,DE13,2,3393.0
1999,NUTS,2010,DE14,2,2074.0
2000,NUTS,2010,DE14,2,2092.0
2003,NUTS,2010,DE14,2,2024.0
2004,NUTS,2010,DE14,2,1946.0
2005,NUTS,2010,DE14,2,1958.0
2006,NUTS,2010,DE14,2,1835.0
2007,NUTS,2010,DE14,2,2124.0
2008,NUTS,2010,DE14,2,2134.0
2009,NUTS,2010,DE14,2,2324.0
2010,NUTS,2010,DE14,2,2454.0
2011,NUTS,2010,DE14,2,2366.0
2012,NUTS,2010,DE14,2,2729.0
2013,NUTS,2010,DE14,2,2779.0
2014,NUTS,2010,DE14,2,2869.0
2015,NUTS,2010,DE14,2,2993.0
2016,NUTS,2010,DE14,2,3128.0
2017,NUTS,2010,DE14,2,3339.0
2018,NUTS,2010,DE14,2,3405.0
2019,NUTS,2010,DE14,2,3459.0
1999,NUTS,2010,DE2,1,7758.0
2000,NUTS,2010,DE2,1,7811.0
2003,NUTS,2010,DE2,1,8010.0
2004,NUTS,2010,DE2,1,7949.0
2005,NUTS,2010,DE2,1,7838.0
2006,NUTS,2010,DE2,1,8632.0
2007,NUTS,2010,DE2,1,9609.0
2008,NUTS,2010,DE2,1,10612.0
2009,NUTS,2010,DE2,1,11344.0
2010,NUTS,2010,DE2,1,11737.0
2011,NUTS,2010,DE2,1,12452.0
2012,NUTS,2010,DE2,1,13091.0
2013,NUTS,2010,DE2,1,13735.0
2014,NUTS,2010,DE2,1,13979.0
2015,NUTS,2010,DE2,1,14085.0
2016,NUTS,2010,DE2,1,14917.0
2017,NUTS,2010,DE2,1,15070.0
2018,NUTS,2010,DE2,1,15580.0
2019,NUTS,2010,DE2,1,16041.0
1999,NUTS,2010,DE21,2,3742.0
2000,NUTS,2010,DE21,2,3820.0
2003,NUTS,2010,DE21,2,3620.0
2004,NUTS,2010,DE21,2,3803.0
2005,NUTS,2010,DE21,2,3679.0
2006,NUTS,2010,DE21,2,4183.0
2007,NUTS,2010,DE21,2,4928.0
2008,NUTS,2010,DE21,2,5527.0
2009,NUTS,2010,DE21,2,5917.0
2010,NUTS,2010,DE21,2,6176.0
2011,NUTS,2010,DE21,2,6352.0
2012,NUTS,2010,DE21,2,6655.0
2013,NUTS,2010,DE21,2,7078.0
2014,NUTS,2010,DE21,2,7138.0
2015,NUTS,2010,DE21,2,7301.0
2016,NUTS,2010,DE21,2,7385.0
2017,NUTS,2010,DE21,2,7346.0
2018,NUTS,2010,DE21,2,7531.0
2019,NUTS,2010,DE21,2,7799.0
1999,NUTS,2010,DE22,2,145.0
2000,NUTS,2010,DE22,2,149.0
2003,NUTS,2010,DE22,2,157.0
2004,NUTS,2010,DE22,2,158.0
2005,NUTS,2010,DE22,2,166.0
2006,NUTS,2010,DE22,2,178.0
2007,NUTS,2010,DE22,2,182.0
2008,NUTS,2010,DE22,2,191.0
2009,NUTS,2010,DE22,2,204.0
2010,NUTS,2010,DE22,2,229.0
2011,NUTS,2010,DE22,2,250.0
2012,NUTS,2010,DE22,2,251.0
2013,NUTS,2010,DE22,2,282.0
2014,NUTS,2010,DE22,2,330.0
2015,NUTS,2010,DE22,2,331.0
2016,NUTS,2010,DE22,2,432.0
2017,NUTS,2010,DE22,2,432.0
2018,NUTS,2010,DE22,2,495.0
2019,NUTS,2010,DE22,2,502.0
1999,NUTS,2010,DE23,2,559.0
2000,NUTS,2010,DE23,2,544.0
2003,NUTS,2010,DE23,2,599.0
2004,NUTS,2010,DE23,2,582.0
2005,NUTS,2010,DE23,2,698.0
2006,NUTS,2010,DE23,2,727.0
2007,NUTS,2010,DE23,2,708.0
2008,NUTS,2010,DE23,2,810.0
2009,NUTS,2010,DE23,2,835.0
2010,NUTS,2010,DE23,2,751.0
2011,NUTS,2010,DE23,2,910.0
2012,NUTS,2010,DE23,2,926.0
2013,NUTS,2010,DE23,2,928.0
2014,NUTS,2010,DE23,2,987.0
2015,NUTS,2010,DE23,2,1009.0
2016,NUTS,2010,DE23,2,1074.0
2017,NUTS,2010,DE23,2,1104.0
2018,NUTS,2010,DE23,2,1136.0
2019,NUTS,2010,DE23,2,1166.0
1999,NUTS,2010,DE24,2,621.0
2000,NUTS,2010,DE24,2,602.0
2003,NUTS,2010,DE24,2,656.0
2004,NUTS,2010,DE24,2,654.0
2005,NUTS,2010,DE24,2,647.0
2006,NUTS,2010,DE24,2,660.0
2007,NUTS,2010,DE24,2,686.0
2008,NUTS,2010,DE24,2,760.0
2009,NUTS,2010,DE24,2,864.0
2010,NUTS,2010,DE24,2,885.0
2011,NUTS,2010,DE24,2,940.0
2012,NUTS,2010,DE24,2,969.0
2013,NUTS,2010,DE24,2,1011.0
2014,NUTS,2010,DE24,2,989.0
2015,NUTS,2010,DE24,2,987.0
2016,NUTS,2010,DE24,2,1109.0
2017,NUTS,2010,DE24,2,1142.0
2018,NUTS,2010,DE24,2,1173.0
2019,NUTS,2010,DE24,2,1232.0
1999,NUTS,2010,DE25,2,1422.0
2000,NUTS,2010,DE25,2,1423.0
2003,NUTS,2010,DE25,2,1551.0
2004,NUTS,2010,DE25,2,1536.0
2005,NUTS,2010,DE25,2,1446.0
2006,NUTS,2010,DE25,2,1478.0
2007,NUTS,2010,DE25,2,1665.0
2008,NUTS,2010,DE25,2,1804.0
2009,NUTS,2010,DE25,2,1945.0
2010,NUTS,2010,DE25,2,2031.0
2011,NUTS,2010,DE25,2,2225.0
2012,NUTS,2010,DE25,2,2418.0
2013,NUTS,2010,DE25,2,2512.0
2014,NUTS,2010,DE25,2,2578.0
2015,NUTS,2010,DE25,2,2524.0
2016,NUTS,2010,DE25,2,2720.0
2017,NUTS,2010,DE25,2,2763.0
2018,NUTS,2010,DE25,2,2807.0
2019,NUTS,2010,DE25,2,2888.0
1999,NUTS,2010,DE26,2,997.0
2000,NUTS,2010,DE26,2,993.0
2003,NUTS,2010,DE26,2,1112.0
2004,NUTS,2010,DE26,2,904.0
2005,NUTS,2010,DE26,2,955.0
2006,NUTS,2010,DE26,2,1057.0
2007,NUTS,2010,DE26,2,1052.0
2008,NUTS,2010,DE26,2,1101.0
2009,NUTS,2010,DE26,2,1172.0
2010,NUTS,2010,DE26,2,1232.0
2011,NUTS,2010,DE26,2,1322.0
2012,NUTS,2010,DE26,2,1406.0
2013,NUTS,2010,DE26,2,1431.0
2014,NUTS,2010,DE26,2,1446.0
2015,NUTS,2010,DE26,2,1390.0
2016,NUTS,2010,DE26,2,1529.0
2017,NUTS,2010,DE26,2,1591.0
2018,NUTS,2010,DE26,2,1704.0
2019,NUTS,2010,DE26,2,1663.0
1999,NUTS,2010,DE27,2,272.0
2000,NUTS,2010,DE27,2,280.0
2003,NUTS,2010,DE27,2,314.0
2004,NUTS,2010,DE27,2,312.0
2005,NUTS,2010,DE27,2,248.0
2006,NUTS,2010,DE27,2,349.0
2007,NUTS,2010,DE27,2,389.0
2008,NUTS,2010,DE27,2,419.0
2009,NUTS,2010,DE27,2,408.0
2010,NUTS,2010,DE27,2,433.0
2011,NUTS,2010,DE27,2,453.0
2012,NUTS,2010,DE27,2,467.0
2013,NUTS,2010,DE27,2,493.0
2014,NUTS,2010,DE27,2,510.0
2015,NUTS,2010,DE27,2,542.0
2016,NUTS,2010,DE27,2,667.0
2017,NUTS,2010,DE27,2,692.0
2018,NUTS,2010,DE27,2,734.0
2019,NUTS,2010,DE27,2,791.0
1999,NUTS,2010,DE3,1,4046.0
2000,NUTS,2010,DE3,1,4064.0
2003,NUTS,2010,DE3,1,4390.0
2004,NUTS,2010,DE3,1,4216.0
2005,NUTS,2010,DE3,1,4410.0
2006,NUTS,2010,DE3,1,4688.0
2007,NUTS,2010,DE3,1,4557.0
2008,NUTS,2010,DE3,1,5039.0
2009,NUTS,2010,DE3,1,5489.0
2010,NUTS,2010,DE3,1,5959.0
2011,NUTS,2010,DE3,1,6016.0
2012,NUTS,2010,DE3,1,6316.0
2013,NUTS,2010,DE3,1,6028.0
2014,NUTS,2010,DE3,1,6150.0
2015,NUTS,2010,DE3,1,6392.0
2016,NUTS,2010,DE3,1,6714.0
2017,NUTS,2010,DE3,1,6582.0
2018,NUTS,2010,DE3,1,6526.0
2019,NUTS,2010,DE3,1,6737.0
1999,NUTS,2010,DE30,2,4046.0
2000,NUTS,2010,DE30,2,4064.0
2003,NUTS,2010,DE30,2,4390.0
2004,NUTS,2010,DE30,2,4216.0
2005,NUTS,2010,DE30,2,4410.0
2006,NUTS,2010,DE30,2,4688.0
2007,NUTS,2010,DE30,2,4557.0
2008,NUTS,2010,DE30,2,5039.0
2009,NUTS,2010,DE30,2,5489.0
2010,NUTS,2010,DE30,2,5959.0
2011,NUTS,2010,DE30,2,6016.0
2012,NUTS,2010,DE30,2,6316.0
2013,NUTS,2010,DE30,2,6028.0
2014,NUTS,2010,DE30,2,6150.0
2015,NUTS,2010,DE30,2,6392.0
2016,NUTS,2010,DE30,2,6714.0
2017,NUTS,2010,DE30,2,6582.0
2018,NUTS,2010,DE30,2,6526.0
2019,NUTS,2010,DE30,2,6737.0
1999,NUTS,2010,DE4,1,911.0
2000,NUTS,2010,DE4,1,917.0
2003,NUTS,2010,DE4,1,1064.0
2004,NUTS,2010,DE4,1,1061.0
2005,NUTS,2010,DE4,1,1083.0
2006,NUTS,2010,DE4,1,1080.0
2007,NUTS,2010,DE4,1,1106.0
2008,NUTS,2010,DE4,1,1119.0
2009,NUTS,2010,DE4,1,1368.0
2010,NUTS,2010,DE4,1,1548.0
2011,NUTS,2010,DE4,1,1576.0
2012,NUTS,2010,DE4,1,1658.0
2013,NUTS,2010,DE4,1,1725.0
2014,NUTS,2010,DE4,1,1722.0
2015,NUTS,2010,DE4,1,1697.0
2016,NUTS,2010,DE4,1,1850.0
2017,NUTS,2010,DE4,1,1942.0
2018,NUTS,2010,DE4,1,1996.0
2019,NUTS,2010,DE4,1,2004.0
1999,NUTS,2010,DE40,2,910.0
2000,NUTS,2010,DE40,2,917.0
2003,NUTS,2010,DE40,2,1064.0
2004,NUTS,2010,DE40,2,1061.0
2005,NUTS,2010,DE40,2,1083.0
2006,NUTS,2010,DE40,2,1080.0
2007,NUTS,2010,DE40,2,1105.0
2008,NUTS,2010,DE40,2,1119.0
2009,NUTS,2010,DE40,2,1368.0
2010,NUTS,2010,DE40,2,1548.0
2011,NUTS,2010,DE40,2,1576.0
2012,NUTS,2010,DE40,2,1658.0
2013,NUTS,2010,DE40,2,1725.0
2014,NUTS,2010,DE40,2,1722.0
2015,NUTS,2010,DE40,2,1697.0
2016,NUTS,2010,DE40,2,1850.0
2017,NUTS,2010,DE40,2,1942.0
2018,NUTS,2010,DE40,2,1996.0
2019,NUTS,2010,DE40,2,2004.0
1999,NUTS,2010,DE5,1,1028.0
2000,NUTS,2010,DE5,1,962.0
2003,NUTS,2010,DE5,1,1239.0
2004,NUTS,2010,DE5,1,1171.0
2005,NUTS,2010,DE5,1,1125.0
2006,NUTS,2010,DE5,1,1117.0
2007,NUTS,2010,DE5,1,1208.0
2008,NUTS,2010,DE5,1,1332.0
2009,NUTS,2010,DE5,1,1326.0
2010,NUTS,2010,DE5,1,1397.0
2011,NUTS,2010,DE5,1,1447.0
2012,NUTS,2010,DE5,1,1384.0
2013,NUTS,2010,DE5,1,1457.0
2014,NUTS,2010,DE5,1,1494.0
2015,NUTS,2010,DE5,1,1468.0
2016,NUTS,2010,DE5,1,1564.0
2017,NUTS,2010,DE5,1,1563.0
2018,NUTS,2010,DE5,1,1537.0
2019,NUTS,2010,DE5,1,1540.0
1999,NUTS,2010,DE50,2,1028.0
2000,NUTS,2010,DE50,2,962.0
2003,NUTS,2010,DE50,2,1239.0
2004,NUTS,2010,DE50,2,1171.0
2005,NUTS,2010,DE50,2,1125.0
2006,NUTS,2010,DE50,2,1117.0
2007,NUTS,2010,DE50,2,1208.0
2008,NUTS,2010,DE50,2,1332.0
2009,NUTS,2010,DE50,2,1326.0
2010,NUTS,2010,DE50,2,1397.0
2011,NUTS,2010,DE50,2,1447.0
2012,NUTS,2010,DE50,2,1384.0
2013,NUTS,2010,DE50,2,1457.0
2014,NUTS,2010,DE50,2,1494.0
2015,NUTS,2010,DE50,2,1468.0
2016,NUTS,2010,DE50,2,1564.0
2017,NUTS,2010,DE50,2,1563.0
2018,NUTS,2010,DE50,2,1537.0
2019,NUTS,2010,DE50,2,1540.0
1999,NUTS,2010,DE6,1,1716.0
2000,NUTS,2010,DE6,1,1627.0
2003,NUTS,2010,DE6,1,1735.0
2004,NUTS,2010,DE6,1,1693.0
2005,NUTS,2010,DE6,1,1666.0
2006,NUTS,2010,DE6,1,1825.0
2007,NUTS,2010,DE6,1,1942.0
2008,NUTS,2010,DE6,1,2127.0
2009,NUTS,2010,DE6,1,2174.0
2010,NUTS,2010,DE6,1,2432.0
2011,NUTS,2010,DE6,1,2598.0
2012,NUTS,2010,DE6,1,2597.0
2013,NUTS,2010,DE6,1,2815.0
2014,NUTS,2010,DE6,1,2880.0
2015,NUTS,2010,DE6,1,3023.0
2016,NUTS,2010,DE6,1,3264.0
2017,NUTS,2010,DE6,1,3312.0
2018,NUTS,2010,DE6,1,3431.0
2019,NUTS,2010,DE6,1,3584.0
1999,NUTS,2010,DE60,2,1716.0
2000,NUTS,2010,DE60,2,1627.0
2003,NUTS,2010,DE60,2,1735.0
2004,NUTS,2010,DE60,2,1693.0
2005,NUTS,2010,DE60,2,1666.0
2006,NUTS,2010,DE60,2,1825.0
2007,NUTS,2010,DE60,2,1942.0
2008,NUTS,2010,DE60,2,2127.0
2009,NUTS,2010,DE60,2,2174.0
2010,NUTS,2010,DE60,2,2432.0
2011,NUTS,2010,DE60,2,2598.0
2012,NUTS,2010,DE60,2,2597.0
2013,NUTS,2010,DE60,2,2815.0
2014,NUTS,2010,DE60,2,2880.0
2015,NUTS,2010,DE60,2,3023.0
2016,NUTS,2010,DE60,2,3264.0
2017,NUTS,2010,DE60,2,3312.0
2018,NUTS,2010,DE60,2,3431.0
2019,NUTS,2010,DE60,2,3584.0
1999,NUTS,2010,DE7,1,4030.0
2000,NUTS,2010,DE7,1,3928.0
2003,NUTS,2010,DE7,1,3687.0
2004,NUTS,2010,DE7,1,3452.0
2005,NUTS,2010,DE7,1,3437.0
2006,NUTS,2010,DE7,1,4024.0
2007,NUTS,2010,DE7,1,4267.0
2008,NUTS,2010,DE7,1,4498.0
2009,NUTS,2010,DE7,1,4891.0
2010,NUTS,2010,DE7,1,5377.0
2011,NUTS,2010,DE7,1,5629.0
2012,NUTS,2010,DE7,1,5640.0
2013,NUTS,2010,DE7,1,5844.0
2014,NUTS,2010,DE7,1,5766.0
2015,NUTS,2010,DE7,1,5821.0
2016,NUTS,2010,DE7,1,6535.0
2017,NUTS,2010,DE7,1,6758.0
2018,NUTS,2010,DE7,1,7018.0
2019,NUTS,2010,DE7,1,7101.0
1999,NUTS,2010,DE71,2,2037.0
2000,NUTS,2010,DE71,2,1936.0
2003,NUTS,2010,DE71,2,1741.0
2004,NUTS,2010,DE71,2,1661.0
2005,NUTS,2010,DE71,2,1603.0
2006,NUTS,2010,DE71,2,2018.0
2007,NUTS,2010,DE71,2,2267.0
2008,NUTS,2010,DE71,2,2506.0
2009,NUTS,2010,DE71,2,2799.0
2010,NUTS,2010,DE71,2,3146.0
2011,NUTS,2010,DE71,2,3280.0
2012,NUTS,2010,DE71,2,3242.0
2013,NUTS,2010,DE71,2,3460.0
2014,NUTS,2010,DE71,2,3437.0
2015,NUTS,2010,DE71,2,3481.0
2016,NUTS,2010,DE71,2,3812.0
2017,NUTS,2010,DE71,2,3958.0
2018,NUTS,2010,DE71,2,4140.0
2019,NUTS,2010,DE71,2,4150.0
1999,NUTS,2010,DE72,2,1560.0
2000,NUTS,2010,DE72,2,1544.0
2003,NUTS,2010,DE72,2,1383.0
2004,NUTS,2010,DE72,2,1260.0
2005,NUTS,2010,DE72,2,1300.0
2006,NUTS,2010,DE72,2,1412.0
2007,NUTS,2010,DE72,2,1352.0
2008,NUTS,2010,DE72,2,1351.0
2009,NUTS,2010,DE72,2,1390.0
2010,NUTS,2010,DE72,2,1492.0
2011,NUTS,2010,DE72,2,1553.0
2012,NUTS,2010,DE72,2,1582.0
2013,NUTS,2010,DE72,2,1636.0
2014,NUTS,2010,DE72,2,1612.0
2015,NUTS,2010,DE72,2,1646.0
2016,NUTS,2010,DE72,2,1792.0
2017,NUTS,2010,DE72,2,1808.0
2018,NUTS,2010,DE72,2,1862.0
2019,NUTS,2010,DE72,2,1899.0
1999,NUTS,2010,DE73,2,433.0
2000,NUTS,2010,DE73,2,448.0
2003,NUTS,2010,DE73,2,563.0
2004,NUTS,2010,DE73,2,532.0
2005,NUTS,2010,DE73,2,533.0
2006,NUTS,2010,DE73,2,594.0
2007,NUTS,2010,DE73,2,648.0
2008,NUTS,2010,DE73,2,641.0
2009,NUTS,2010,DE73,2,702.0
2010,NUTS,2010,DE73,2,739.0
2011,NUTS,2010,DE73,2,796.0
2012,NUTS,2010,DE73,2,816.0
2013,NUTS,2010,DE73,2,747.0
2014,NUTS,2010,DE73,2,717.0
2015,NUTS,2010,DE73,2,694.0
2016,NUTS,2010,DE73,2,932.0
2017,NUTS,2010,DE73,2,991.0
2018,NUTS,2010,DE73,2,1016.0
2019,NUTS,2010,DE73,2,1051.0
1999,NUTS,2010,DE8,1,854.0
2000,NUTS,2010,DE8,1,945.0
2003,NUTS,2010,DE8,1,1058.0
2004,NUTS,2010,DE8,1,976.0
2005,NUTS,2010,DE8,1,921.0
2006,NUTS,2010,DE8,1,1026.0
2007,NUTS,2010,DE8,1,1016.0
2008,NUTS,2010,DE8,1,1023.0
2009,NUTS,2010,DE8,1,1106.0
2010,NUTS,2010,DE8,1,1165.0
2011,NUTS,2010,DE8,1,1327.0
2012,NUTS,2010,DE8,1,1425.0
2013,NUTS,2010,DE8,1,1438.0
2014,NUTS,2010,DE8,1,1462.0
2015,NUTS,2010,DE8,1,1354.0
2016,NUTS,2010,DE8,1,1437.0
2017,NUTS,2010,DE8,1,1514.0
2018,NUTS,2010,DE8,1,1505.0
2019,NUTS,2010,DE8,1,1568.0
1999,NUTS,2010,DE80,2,854.0
2000,NUTS,2010,DE80,2,945.0
2003,NUTS,2010,DE80,2,1058.0
2004,NUTS,2010,DE80,2,976.0
2005,NUTS,2010,DE80,2,921.0
2006,NUTS,2010,DE80,2,1026.0
2007,NUTS,2010,DE80,2,1016.0
2008,NUTS,2010,DE80,2,1023.0
2009,NUTS,2010,DE80,2,1106.0
2010,NUTS,2010,DE80,2,1165.0
2011,NUTS,2010,DE80,2,1327.0
2012,NUTS,2010,DE80,2,1425.0
2013,NUTS,2010,DE80,2,1438.0
2014,NUTS,2010,DE80,2,1462.0
2015,NUTS,2010,DE80,2,1354.0
2016,NUTS,2010,DE80,2,1437.0
2017,NUTS,2010,DE80,2,1514.0
2018,NUTS,2010,DE80,2,1505.0
2019,NUTS,2010,DE80,2,1568.0
1999,NUTS,2010,DE9,1,4307.0
2000,NUTS,2010,DE9,1,4866.0
2003,NUTS,2010,DE9,1,5285.0
2004,NUTS,2010,DE9,1,4860.0
2005,NUTS,2010,DE9,1,4923.0
2006,NUTS,2010,DE9,1,4980.0
2007,NUTS,2010,DE9,1,5515.0
2008,NUTS,2010,DE9,1,5737.0
2009,NUTS,2010,DE9,1,6212.0
2010,NUTS,2010,DE9,1,6646.0
2011,NUTS,2010,DE9,1,6946.0
2012,NUTS,2010,DE9,1,7222.0
2013,NUTS,2010,DE9,1,7566.0
2014,NUTS,2010,DE9,1,7483.0
2015,NUTS,2010,DE9,1,7444.0
2016,NUTS,2010,DE9,1,8100.0
2017,NUTS,2010,DE9,1,8508.0
2018,NUTS,2010,DE9,1,8732.0
2019,NUTS,2010,DE9,1,8740.0
1999,NUTS,2010,DE91,2,1812.0
2000,NUTS,2010,DE91,2,2039.0
2003,NUTS,2010,DE91,2,2335.0
2004,NUTS,2010,DE91,2,2251.0
2005,NUTS,2010,DE91,2,2305.0
2006,NUTS,2010,DE91,2,2402.0
2007,NUTS,2010,DE91,2,2389.0
2008,NUTS,2010,DE91,2,2546.0
2009,NUTS,2010,DE91,2,2763.0
2010,NUTS,2010,DE91,2,2940.0
2011,NUTS,2010,DE91,2,3058.0
2012,NUTS,2010,DE91,2,3172.0
2013,NUTS,2010,DE91,2,3295.0
2014,NUTS,2010,DE91,2,3203.0
2015,NUTS,2010,DE91,2,3153.0
2016,NUTS,2010,DE91,2,3494.0
2017,NUTS,2010,DE91,2,3632.0
2018,NUTS,2010,DE91,2,3750.0
2019,NUTS,2010,DE91,2,3715.0
1999,NUTS,2010,DE92,2,1687.0
2000,NUTS,2010,DE92,2,1960.0
2003,NUTS,2010,DE92,2,1997.0
2004,NUTS,2010,DE92,2,1655.0
2005,NUTS,2010,DE92,2,1619.0
2006,NUTS,2010,DE92,2,1587.0
2007,NUTS,2010,DE92,2,1965.0
2008,NUTS,2010,DE92,2,2100.0
2009,NUTS,2010,DE92,2,2320.0
2010,NUTS,2010,DE92,2,2443.0
