year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_gdp_beur_ht
2010,NUTS,2010,DE245,3,1.203
2011,NUTS,2010,DE245,3,1.404
2012,NUTS,2010,DE245,3,1.163
2000,NUTS,2010,DE246,3,2.856
2001,NUTS,2010,DE246,3,2.223
2002,NUTS,2010,DE246,3,2.505
2003,NUTS,2010,DE246,3,1.509
2004,NUTS,2010,DE246,3,2.85
2005,NUTS,2010,DE246,3,0.937
2006,NUTS,2010,DE246,3,3.01
2007,NUTS,2010,DE246,3,1.553
2008,NUTS,2010,DE246,3,1.725
2009,NUTS,2010,DE246,3,1.215
2010,NUTS,2010,DE246,3,1.339
2011,NUTS,2010,DE246,3,1.492
2012,NUTS,2010,DE246,3,1.195
2000,NUTS,2010,DE247,3,0.966
2002,NUTS,2010,DE247,3,0.281
2003,NUTS,2010,DE247,3,0.581
2004,NUTS,2010,DE247,3,0.118
2005,NUTS,2010,DE247,3,0.084
2009,NUTS,2010,DE247,3,1.638
2010,NUTS,2010,DE247,3,0.45
2011,NUTS,2010,DE247,3,0.677
2012,NUTS,2010,DE247,3,0.16
2000,NUTS,2010,DE248,3,9.386
2001,NUTS,2010,DE248,3,7.862
2002,NUTS,2010,DE248,3,9.326
2003,NUTS,2010,DE248,3,9.572
2004,NUTS,2010,DE248,3,7.741
2005,NUTS,2010,DE248,3,9.023
2006,NUTS,2010,DE248,3,9.426
2007,NUTS,2010,DE248,3,13.194
2008,NUTS,2010,DE248,3,7.318
2009,NUTS,2010,DE248,3,8.678
2010,NUTS,2010,DE248,3,7.056
2011,NUTS,2010,DE248,3,6.285
2012,NUTS,2010,DE248,3,4.971
2002,NUTS,2010,DE249,3,0.494
2003,NUTS,2010,DE249,3,0.298
2005,NUTS,2010,DE249,3,0.282
2006,NUTS,2010,DE249,3,0.469
2007,NUTS,2010,DE249,3,1.043
2008,NUTS,2010,DE249,3,0.619
2011,NUTS,2010,DE249,3,0.123
2000,NUTS,2010,DE24A,3,0.845
2001,NUTS,2010,DE24A,3,1.0
2002,NUTS,2010,DE24A,3,1.384
2003,NUTS,2010,DE24A,3,0.302
2004,NUTS,2010,DE24A,3,0.112
2005,NUTS,2010,DE24A,3,0.164
2006,NUTS,2010,DE24A,3,0.474
2007,NUTS,2010,DE24A,3,0.272
2009,NUTS,2010,DE24A,3,1.41
2010,NUTS,2010,DE24A,3,0.406
2011,NUTS,2010,DE24A,3,0.259
2000,NUTS,2010,DE24B,3,0.317
2001,NUTS,2010,DE24B,3,1.359
2002,NUTS,2010,DE24B,3,2.047
2003,NUTS,2010,DE24B,3,1.381
2004,NUTS,2010,DE24B,3,1.108
2005,NUTS,2010,DE24B,3,1.675
2006,NUTS,2010,DE24B,3,2.955
2007,NUTS,2010,DE24B,3,1.771
2008,NUTS,2010,DE24B,3,1.728
2009,NUTS,2010,DE24B,3,1.103
2010,NUTS,2010,DE24B,3,0.462
2011,NUTS,2010,DE24B,3,0.484
2012,NUTS,2010,DE24B,3,0.455
2000,NUTS,2010,DE24C,3,2.102
2001,NUTS,2010,DE24C,3,0.792
2002,NUTS,2010,DE24C,3,1.432
2003,NUTS,2010,DE24C,3,2.209
2004,NUTS,2010,DE24C,3,0.311
2005,NUTS,2010,DE24C,3,0.748
2006,NUTS,2010,DE24C,3,0.491
2007,NUTS,2010,DE24C,3,1.123
2008,NUTS,2010,DE24C,3,0.253
2009,NUTS,2010,DE24C,3,1.079
2010,NUTS,2010,DE24C,3,1.734
2011,NUTS,2010,DE24C,3,1.652
2012,NUTS,2010,DE24C,3,0.318
2000,NUTS,2010,DE24D,3,0.28
2001,NUTS,2010,DE24D,3,0.507
2005,NUTS,2010,DE24D,3,0.28
2006,NUTS,2010,DE24D,3,6.686
2007,NUTS,2010,DE24D,3,3.181
2008,NUTS,2010,DE24D,3,0.265
2009,NUTS,2010,DE24D,3,1.622
2010,NUTS,2010,DE24D,3,0.334
2011,NUTS,2010,DE24D,3,0.472
2012,NUTS,2010,DE24D,3,0.238
2000,NUTS,2010,DE25,2,4.161
2001,NUTS,2010,DE25,2,5.598
2002,NUTS,2010,DE25,2,4.721
2003,NUTS,2010,DE25,2,3.469
2004,NUTS,2010,DE25,2,3.472
2005,NUTS,2010,DE25,2,3.478
2006,NUTS,2010,DE25,2,4.47
2007,NUTS,2010,DE25,2,3.93
2008,NUTS,2010,DE25,2,3.241
2009,NUTS,2010,DE25,2,3.508
2010,NUTS,2010,DE25,2,3.449
2011,NUTS,2010,DE25,2,3.08
2012,NUTS,2010,DE25,2,2.313
2000,NUTS,2010,DE251,3,0.718
2001,NUTS,2010,DE251,3,0.626
2002,NUTS,2010,DE251,3,0.868
2003,NUTS,2010,DE251,3,0.642
2004,NUTS,2010,DE251,3,0.8
2006,NUTS,2010,DE251,3,0.193
2007,NUTS,2010,DE251,3,0.487
2010,NUTS,2010,DE251,3,0.753
2012,NUTS,2010,DE251,3,0.166
2000,NUTS,2010,DE252,3,9.295
2001,NUTS,2010,DE252,3,12.694
2002,NUTS,2010,DE252,3,11.939
2003,NUTS,2010,DE252,3,9.21
2004,NUTS,2010,DE252,3,10.711
2005,NUTS,2010,DE252,3,7.786
2006,NUTS,2010,DE252,3,11.067
2007,NUTS,2010,DE252,3,10.372
2008,NUTS,2010,DE252,3,7.747
2009,NUTS,2010,DE252,3,7.879
2010,NUTS,2010,DE252,3,8.731
2011,NUTS,2010,DE252,3,7.688
2012,NUTS,2010,DE252,3,4.112
2000,NUTS,2010,DE253,3,4.576
2001,NUTS,2010,DE253,3,6.352
2002,NUTS,2010,DE253,3,3.286
2003,NUTS,2010,DE253,3,4.723
2004,NUTS,2010,DE253,3,2.462
2005,NUTS,2010,DE253,3,2.696
2006,NUTS,2010,DE253,3,4.656
2007,NUTS,2010,DE253,3,4.092
2008,NUTS,2010,DE253,3,2.544
2009,NUTS,2010,DE253,3,3.881
2010,NUTS,2010,DE253,3,5.185
2011,NUTS,2010,DE253,3,1.691
2012,NUTS,2010,DE253,3,2.845
2000,NUTS,2010,DE254,3,2.834
2001,NUTS,2010,DE254,3,3.465
2002,NUTS,2010,DE254,3,2.479
2003,NUTS,2010,DE254,3,2.221
2004,NUTS,2010,DE254,3,1.932
2005,NUTS,2010,DE254,3,2.286
2006,NUTS,2010,DE254,3,2.674
2007,NUTS,2010,DE254,3,2.649
2008,NUTS,2010,DE254,3,2.108
2009,NUTS,2010,DE254,3,2.461
2010,NUTS,2010,DE254,3,2.439
2011,NUTS,2010,DE254,3,1.846
2012,NUTS,2010,DE254,3,1.783
2000,NUTS,2010,DE255,3,1.099
2001,NUTS,2010,DE255,3,6.609
2002,NUTS,2010,DE255,3,0.901
2003,NUTS,2010,DE255,3,3.466
2004,NUTS,2010,DE255,3,5.168
2005,NUTS,2010,DE255,3,6.745
2006,NUTS,2010,DE255,3,5.469
2007,NUTS,2010,DE255,3,2.4
2008,NUTS,2010,DE255,3,3.365
2009,NUTS,2010,DE255,3,2.965
2010,NUTS,2010,DE255,3,3.194
2011,NUTS,2010,DE255,3,1.267
2012,NUTS,2010,DE255,3,2.39
2000,NUTS,2010,DE256,3,0.519
2001,NUTS,2010,DE256,3,1.561
2002,NUTS,2010,DE256,3,0.824
2003,NUTS,2010,DE256,3,0.231
2004,NUTS,2010,DE256,3,0.114
2005,NUTS,2010,DE256,3,1.436
2006,NUTS,2010,DE256,3,3.014
2007,NUTS,2010,DE256,3,1.314
2008,NUTS,2010,DE256,3,0.764
2009,NUTS,2010,DE256,3,0.526
2010,NUTS,2010,DE256,3,1.157
2011,NUTS,2010,DE256,3,1.219
2012,NUTS,2010,DE256,3,0.228
2000,NUTS,2010,DE257,3,11.354
2001,NUTS,2010,DE257,3,15.537
2002,NUTS,2010,DE257,3,16.676
2003,NUTS,2010,DE257,3,8.042
2004,NUTS,2010,DE257,3,9.842
2005,NUTS,2010,DE257,3,9.529
2006,NUTS,2010,DE257,3,12.278
2007,NUTS,2010,DE257,3,8.722
2008,NUTS,2010,DE257,3,8.22
2009,NUTS,2010,DE257,3,12.036
2010,NUTS,2010,DE257,3,6.355
2011,NUTS,2010,DE257,3,9.23
2012,NUTS,2010,DE257,3,6.546
2000,NUTS,2010,DE258,3,7.825
2001,NUTS,2010,DE258,3,11.875
2002,NUTS,2010,DE258,3,13.161
2003,NUTS,2010,DE258,3,4.77
2004,NUTS,2010,DE258,3,3.641
2005,NUTS,2010,DE258,3,7.966
2006,NUTS,2010,DE258,3,8.396
2007,NUTS,2010,DE258,3,5.353
2008,NUTS,2010,DE258,3,6.019
2009,NUTS,2010,DE258,3,5.193
2010,NUTS,2010,DE258,3,3.93
2011,NUTS,2010,DE258,3,5.136
2012,NUTS,2010,DE258,3,4.624
2000,NUTS,2010,DE259,3,6.281
2001,NUTS,2010,DE259,3,7.282
2002,NUTS,2010,DE259,3,5.166
2003,NUTS,2010,DE259,3,3.099
2004,NUTS,2010,DE259,3,3.976
2005,NUTS,2010,DE259,3,3.13
2006,NUTS,2010,DE259,3,2.482
2007,NUTS,2010,DE259,3,4.336
2008,NUTS,2010,DE259,3,3.344
2009,NUTS,2010,DE259,3,2.787
2010,NUTS,2010,DE259,3,1.934
2011,NUTS,2010,DE259,3,2.66
2012,NUTS,2010,DE259,3,1.441
2000,NUTS,2010,DE25A,3,0.883
2001,NUTS,2010,DE25A,3,2.303
2002,NUTS,2010,DE25A,3,1.575
2003,NUTS,2010,DE25A,3,1.35
2004,NUTS,2010,DE25A,3,0.586
2005,NUTS,2010,DE25A,3,1.327
2006,NUTS,2010,DE25A,3,2.065
2007,NUTS,2010,DE25A,3,1.033
2008,NUTS,2010,DE25A,3,1.42
2009,NUTS,2010,DE25A,3,0.773
2010,NUTS,2010,DE25A,3,2.33
2011,NUTS,2010,DE25A,3,1.223
2012,NUTS,2010,DE25A,3,1.227
2000,NUTS,2010,DE25B,3,2.042
2001,NUTS,2010,DE25B,3,4.074
2002,NUTS,2010,DE25B,3,4.771
2003,NUTS,2010,DE25B,3,2.584
2004,NUTS,2010,DE25B,3,2.147
2005,NUTS,2010,DE25B,3,1.574
2006,NUTS,2010,DE25B,3,2.549
2007,NUTS,2010,DE25B,3,2.585
2008,NUTS,2010,DE25B,3,2.464
2009,NUTS,2010,DE25B,3,0.847
2010,NUTS,2010,DE25B,3,2.671
2011,NUTS,2010,DE25B,3,2.888
2012,NUTS,2010,DE25B,3,2.357
2001,NUTS,2010,DE25C,3,0.515
2002,NUTS,2010,DE25C,3,0.161
2003,NUTS,2010,DE25C,3,0.882
2004,NUTS,2010,DE25C,3,0.558
2005,NUTS,2010,DE25C,3,0.572
2006,NUTS,2010,DE25C,3,0.825
2008,NUTS,2010,DE25C,3,0.455
2009,NUTS,2010,DE25C,3,0.153
2010,NUTS,2010,DE25C,3,0.145
2000,NUTS,2010,DE26,2,0.949
2001,NUTS,2010,DE26,2,0.887
2002,NUTS,2010,DE26,2,1.264
2003,NUTS,2010,DE26,2,1.143
2004,NUTS,2010,DE26,2,1.793
2005,NUTS,2010,DE26,2,0.667
2006,NUTS,2010,DE26,2,0.852
2007,NUTS,2010,DE26,2,1.013
2008,NUTS,2010,DE26,2,0.918
2009,NUTS,2010,DE26,2,1.144
2010,NUTS,2010,DE26,2,1.09
2011,NUTS,2010,DE26,2,0.784
2012,NUTS,2010,DE26,2,0.492
2000,NUTS,2010,DE261,3,0.264
2001,NUTS,2010,DE261,3,0.408
2002,NUTS,2010,DE261,3,0.625
2003,NUTS,2010,DE261,3,0.713
2004,NUTS,2010,DE261,3,0.073
2005,NUTS,2010,DE261,3,0.691
2006,NUTS,2010,DE261,3,0.263
2007,NUTS,2010,DE261,3,0.171
2008,NUTS,2010,DE261,3,0.324
2009,NUTS,2010,DE261,3,0.396
2010,NUTS,2010,DE261,3,2.095
2011,NUTS,2010,DE261,3,1.002
2012,NUTS,2010,DE261,3,0.257
2001,NUTS,2010,DE262,3,0.103
2002,NUTS,2010,DE262,3,0.144
2003,NUTS,2010,DE262,3,0.298
2004,NUTS,2010,DE262,3,0.273
2006,NUTS,2010,DE262,3,0.127
2007,NUTS,2010,DE262,3,0.486
2009,NUTS,2010,DE262,3,0.281
2011,NUTS,2010,DE262,3,0.113
2012,NUTS,2010,DE262,3,0.279
2000,NUTS,2010,DE263,3,1.609
2001,NUTS,2010,DE263,3,1.818
2002,NUTS,2010,DE263,3,2.377
2003,NUTS,2010,DE263,3,2.747
2004,NUTS,2010,DE263,3,2.2
2005,NUTS,2010,DE263,3,0.53
2006,NUTS,2010,DE263,3,1.946
2007,NUTS,2010,DE263,3,1.565
2008,NUTS,2010,DE263,3,1.353
2009,NUTS,2010,DE263,3,0.939
2010,NUTS,2010,DE263,3,1.061
2011,NUTS,2010,DE263,3,0.498
2012,NUTS,2010,DE263,3,0.442
2000,NUTS,2010,DE264,3,0.974
2001,NUTS,2010,DE264,3,0.414
2002,NUTS,2010,DE264,3,1.545
2003,NUTS,2010,DE264,3,0.919
2004,NUTS,2010,DE264,3,2.852
2005,NUTS,2010,DE264,3,1.274
2006,NUTS,2010,DE264,3,0.876
2007,NUTS,2010,DE264,3,1.953
2008,NUTS,2010,DE264,3,2.396
2009,NUTS,2010,DE264,3,3.287
2010,NUTS,2010,DE264,3,2.755
2011,NUTS,2010,DE264,3,1.33
2012,NUTS,2010,DE264,3,1.253
2000,NUTS,2010,DE265,3,0.077
2001,NUTS,2010,DE265,3,0.669
2004,NUTS,2010,DE265,3,0.147
2006,NUTS,2010,DE265,3,0.875
2007,NUTS,2010,DE265,3,0.462
2008,NUTS,2010,DE265,3,0.205
2009,NUTS,2010,DE265,3,0.209
2010,NUTS,2010,DE265,3,0.405
2011,NUTS,2010,DE265,3,0.591
2001,NUTS,2010,DE266,3,0.105
2002,NUTS,2010,DE266,3,0.852
2003,NUTS,2010,DE266,3,0.599
2004,NUTS,2010,DE266,3,0.961
2005,NUTS,2010,DE266,3,0.483
2006,NUTS,2010,DE266,3,0.484
2007,NUTS,2010,DE266,3,0.559
2008,NUTS,2010,DE266,3,1.14
2009,NUTS,2010,DE266,3,0.151
2010,NUTS,2010,DE266,3,0.493
2011,NUTS,2010,DE266,3,0.14
2012,NUTS,2010,DE266,3,0.33
2000,NUTS,2010,DE267,3,0.665
2001,NUTS,2010,DE267,3,0.522
2002,NUTS,2010,DE267,3,0.313
2003,NUTS,2010,DE267,3,0.236
2004,NUTS,2010,DE267,3,0.359
2005,NUTS,2010,DE267,3,0.177
2007,NUTS,2010,DE267,3,0.434
2009,NUTS,2010,DE267,3,0.432
2010,NUTS,2010,DE267,3,0.5
2012,NUTS,2010,DE267,3,0.152
2000,NUTS,2010,DE268,3,0.182
2001,NUTS,2010,DE268,3,0.181
2002,NUTS,2010,DE268,3,0.53
2003,NUTS,2010,DE268,3,0.321
2005,NUTS,2010,DE268,3,0.702
2006,NUTS,2010,DE268,3,0.928
2007,NUTS,2010,DE268,3,1.589
2008,NUTS,2010,DE268,3,0.216
2009,NUTS,2010,DE268,3,2.109
2010,NUTS,2010,DE268,3,1.72
2011,NUTS,2010,DE268,3,2.345
2012,NUTS,2010,DE268,3,0.191
2000,NUTS,2010,DE269,3,0.327
2001,NUTS,2010,DE269,3,1.298
2002,NUTS,2010,DE269,3,0.991
2003,NUTS,2010,DE269,3,1.37
2004,NUTS,2010,DE269,3,2.473
2005,NUTS,2010,DE269,3,0.974
2006,NUTS,2010,DE269,3,0.659
2007,NUTS,2010,DE269,3,1.038
2008,NUTS,2010,DE269,3,0.716
2009,NUTS,2010,DE269,3,1.223
2010,NUTS,2010,DE269,3,0.774
2011,NUTS,2010,DE269,3,0.774
2012,NUTS,2010,DE269,3,1.204
2000,NUTS,2010,DE26A,3,1.383
2001,NUTS,2010,DE26A,3,0.674
2002,NUTS,2010,DE26A,3,0.869
2003,NUTS,2010,DE26A,3,0.296
2004,NUTS,2010,DE26A,3,5.35
2005,NUTS,2010,DE26A,3,0.972
2006,NUTS,2010,DE26A,3,1.448
2007,NUTS,2010,DE26A,3,1.117
2008,NUTS,2010,DE26A,3,1.033
2009,NUTS,2010,DE26A,3,1.47
2010,NUTS,2010,DE26A,3,0.329
2011,NUTS,2010,DE26A,3,0.826
2012,NUTS,2010,DE26A,3,0.171
2000,NUTS,2010,DE26B,3,2.319
2001,NUTS,2010,DE26B,3,0.281
2002,NUTS,2010,DE26B,3,0.56
2003,NUTS,2010,DE26B,3,0.191
2004,NUTS,2010,DE26B,3,0.454
2005,NUTS,2010,DE26B,3,0.703
2006,NUTS,2010,DE26B,3,0.568
2007,NUTS,2010,DE26B,3,0.564
2008,NUTS,2010,DE26B,3,0.217
2009,NUTS,2010,DE26B,3,0.114
2010,NUTS,2010,DE26B,3,1.611
2011,NUTS,2010,DE26B,3,0.633
2012,NUTS,2010,DE26B,3,0.734
2000,NUTS,2010,DE26C,3,2.78
2001,NUTS,2010,DE26C,3,2.878
2002,NUTS,2010,DE26C,3,4.245
2003,NUTS,2010,DE26C,3,3.463
2004,NUTS,2010,DE26C,3,3.531
2005,NUTS,2010,DE26C,3,1.093
2006,NUTS,2010,DE26C,3,1.031
2007,NUTS,2010,DE26C,3,1.218
2008,NUTS,2010,DE26C,3,1.692
2009,NUTS,2010,DE26C,3,1.66
2010,NUTS,2010,DE26C,3,0.588
2011,NUTS,2010,DE26C,3,1.043
2012,NUTS,2010,DE26C,3,0.482
2000,NUTS,2010,DE27,2,1.536
2001,NUTS,2010,DE27,2,1.271
2002,NUTS,2010,DE27,2,1.188
2003,NUTS,2010,DE27,2,1.05
2004,NUTS,2010,DE27,2,0.979
2005,NUTS,2010,DE27,2,1.076
2006,NUTS,2010,DE27,2,0.637
2007,NUTS,2010,DE27,2,1.209
2008,NUTS,2010,DE27,2,0.886
2009,NUTS,2010,DE27,2,1.13
2010,NUTS,2010,DE27,2,0.928
2011,NUTS,2010,DE27,2,0.774
2012,NUTS,2010,DE27,2,0.759
2000,NUTS,2010,DE271,3,1.312
2001,NUTS,2010,DE271,3,1.574
2002,NUTS,2010,DE271,3,1.129
2003,NUTS,2010,DE271,3,1.2
2004,NUTS,2010,DE271,3,0.742
2005,NUTS,2010,DE271,3,1.236
2006,NUTS,2010,DE271,3,0.436
2007,NUTS,2010,DE271,3,1.42
2008,NUTS,2010,DE271,3,0.679
2009,NUTS,2010,DE271,3,0.884
2010,NUTS,2010,DE271,3,1.437
2011,NUTS,2010,DE271,3,1.166
2012,NUTS,2010,DE271,3,0.76
2000,NUTS,2010,DE272,3,0.75
2003,NUTS,2010,DE272,3,0.919
2005,NUTS,2010,DE272,3,0.899
2006,NUTS,2010,DE272,3,0.445
2007,NUTS,2010,DE272,3,1.176
2008,NUTS,2010,DE272,3,0.209
2009,NUTS,2010,DE272,3,0.205
2011,NUTS,2010,DE272,3,1.171
2000,NUTS,2010,DE273,3,0.649
2001,NUTS,2010,DE273,3,0.384
2002,NUTS,2010,DE273,3,0.11
2004,NUTS,2010,DE273,3,0.28
2005,NUTS,2010,DE273,3,1.092
2006,NUTS,2010,DE273,3,0.389
2007,NUTS,2010,DE273,3,0.075
2008,NUTS,2010,DE273,3,0.247
2012,NUTS,2010,DE273,3,0.152
2000,NUTS,2010,DE274,3,0.215
2001,NUTS,2010,DE274,3,0.086
2002,NUTS,2010,DE274,3,0.299
2004,NUTS,2010,DE274,3,0.29
2005,NUTS,2010,DE274,3,0.113
2006,NUTS,2010,DE274,3,0.241
2007,NUTS,2010,DE274,3,0.898
2008,NUTS,2010,DE274,3,0.493
2009,NUTS,2010,DE274,3,0.104
2010,NUTS,2010,DE274,3,0.086
2011,NUTS,2010,DE274,3,0.062
2012,NUTS,2010,DE274,3,0.147
2000,NUTS,2010,DE275,3,4.371
2001,NUTS,2010,DE275,3,1.518
2002,NUTS,2010,DE275,3,2.772
2003,NUTS,2010,DE275,3,2.012
2004,NUTS,2010,DE275,3,2.006
2005,NUTS,2010,DE275,3,3.15
2006,NUTS,2010,DE275,3,1.03
2007,NUTS,2010,DE275,3,1.205
2008,NUTS,2010,DE275,3,2.241
2009,NUTS,2010,DE275,3,1.765
2010,NUTS,2010,DE275,3,2.246
2011,NUTS,2010,DE275,3,1.274
2012,NUTS,2010,DE275,3,1.278
2000,NUTS,2010,DE276,3,4.496
2001,NUTS,2010,DE276,3,3.128
2002,NUTS,2010,DE276,3,3.204
2003,NUTS,2010,DE276,3,2.264
2004,NUTS,2010,DE276,3,2.406
2005,NUTS,2010,DE276,3,1.68
2006,NUTS,2010,DE276,3,0.737
2007,NUTS,2010,DE276,3,2.376
2008,NUTS,2010,DE276,3,0.895
2009,NUTS,2010,DE276,3,2.413
2010,NUTS,2010,DE276,3,0.942
2011,NUTS,2010,DE276,3,0.919
2012,NUTS,2010,DE276,3,1.453
2001,NUTS,2010,DE277,3,1.368
2002,NUTS,2010,DE277,3,1.356
2003,NUTS,2010,DE277,3,0.538
2004,NUTS,2010,DE277,3,0.105
2005,NUTS,2010,DE277,3,0.604
2006,NUTS,2010,DE277,3,0.36
2007,NUTS,2010,DE277,3,0.241
2008,NUTS,2010,DE277,3,0.058
2009,NUTS,2010,DE277,3,0.721
2010,NUTS,2010,DE277,3,0.85
2011,NUTS,2010,DE277,3,0.154
2012,NUTS,2010,DE277,3,0.502
2000,NUTS,2010,DE278,3,0.789
2001,NUTS,2010,DE278,3,0.584
2002,NUTS,2010,DE278,3,0.1
2003,NUTS,2010,DE278,3,0.557
2004,NUTS,2010,DE278,3,0.14
2005,NUTS,2010,DE278,3,0.223
2007,NUTS,2010,DE278,3,0.06
2008,NUTS,2010,DE278,3,0.079
2009,NUTS,2010,DE278,3,0.755
2010,NUTS,2010,DE278,3,0.072
2011,NUTS,2010,DE278,3,0.326
2012,NUTS,2010,DE278,3,0.126
2000,NUTS,2010,DE279,3,1.922
2001,NUTS,2010,DE279,3,2.622
2002,NUTS,2010,DE279,3,1.566
2003,NUTS,2010,DE279,3,1.24
2004,NUTS,2010,DE279,3,0.776
2005,NUTS,2010,DE279,3,1.017
2006,NUTS,2010,DE279,3,0.609
2007,NUTS,2010,DE279,3,1.792
2008,NUTS,2010,DE279,3,0.984
2009,NUTS,2010,DE279,3,1.557
2010,NUTS,2010,DE279,3,0.956
2011,NUTS,2010,DE279,3,0.652
2012,NUTS,2010,DE279,3,0.548
2000,NUTS,2010,DE27A,3,3.652
2001,NUTS,2010,DE27A,3,1.328
2002,NUTS,2010,DE27A,3,1.281
2003,NUTS,2010,DE27A,3,2.547
2004,NUTS,2010,DE27A,3,3.597
2005,NUTS,2010,DE27A,3,1.07
2006,NUTS,2010,DE27A,3,3.327
2007,NUTS,2010,DE27A,3,5.495
2008,NUTS,2010,DE27A,3,0.798
2009,NUTS,2010,DE27A,3,4.921
2010,NUTS,2010,DE27A,3,1.89
2011,NUTS,2010,DE27A,3,2.257
2012,NUTS,2010,DE27A,3,1.37
2000,NUTS,2010,DE27B,3,0.2
2001,NUTS,2010,DE27B,3,1.524
2002,NUTS,2010,DE27B,3,1.397
2003,NUTS,2010,DE27B,3,0.418
2004,NUTS,2010,DE27B,3,1.71
2005,NUTS,2010,DE27B,3,1.685
2006,NUTS,2010,DE27B,3,1.315
2007,NUTS,2010,DE27B,3,1.712
2008,NUTS,2010,DE27B,3,2.218
2009,NUTS,2010,DE27B,3,0.771
2010,NUTS,2010,DE27B,3,0.191
2011,NUTS,2010,DE27B,3,0.625
2012,NUTS,2010,DE27B,3,0.649
2000,NUTS,2010,DE27C,3,0.119
2001,NUTS,2010,DE27C,3,0.19
2002,NUTS,2010,DE27C,3,0.479
2003,NUTS,2010,DE27C,3,1.098
2004,NUTS,2010,DE27C,3,0.396
2005,NUTS,2010,DE27C,3,0.16
2006,NUTS,2010,DE27C,3,0.61
2007,NUTS,2010,DE27C,3,0.457
2008,NUTS,2010,DE27C,3,0.214
2009,NUTS,2010,DE27C,3,0.097
2010,NUTS,2010,DE27C,3,0.279
2011,NUTS,2010,DE27C,3,0.095
2012,NUTS,2010,DE27C,3,0.978
2000,NUTS,2010,DE27D,3,0.46
2002,NUTS,2010,DE27D,3,0.67
2003,NUTS,2010,DE27D,3,0.645
2004,NUTS,2010,DE27D,3,0.878
2005,NUTS,2010,DE27D,3,0.75
2006,NUTS,2010,DE27D,3,0.566
2007,NUTS,2010,DE27D,3,0.044
2008,NUTS,2010,DE27D,3,2.085
2009,NUTS,2010,DE27D,3,0.977
2010,NUTS,2010,DE27D,3,1.593
2011,NUTS,2010,DE27D,3,1.119
2012,NUTS,2010,DE27D,3,1.316
2000,NUTS,2010,DE27E,3,1.171
2001,NUTS,2010,DE27E,3,0.149
2002,NUTS,2010,DE27E,3,0.482
2003,NUTS,2010,DE27E,3,0.066
2004,NUTS,2010,DE27E,3,0.055
2005,NUTS,2010,DE27E,3,0.589
2006,NUTS,2010,DE27E,3,0.11
2007,NUTS,2010,DE27E,3,0.245
2008,NUTS,2010,DE27E,3,0.57
2009,NUTS,2010,DE27E,3,0.771
2010,NUTS,2010,DE27E,3,0.814
2011,NUTS,2010,DE27E,3,0.415
2012,NUTS,2010,DE27E,3,0.342
2000,NUTS,2010,DE3,1,2.448
2001,NUTS,2010,DE3,1,2.129
2002,NUTS,2010,DE3,1,2.323
2003,NUTS,2010,DE3,1,2.159
2004,NUTS,2010,DE3,1,2.094
2005,NUTS,2010,DE3,1,2.277
2006,NUTS,2010,DE3,1,2.05
2007,NUTS,2010,DE3,1,2.194
2008,NUTS,2010,DE3,1,1.782
2009,NUTS,2010,DE3,1,1.819
2010,NUTS,2010,DE3,1,1.72
2011,NUTS,2010,DE3,1,1.516
2012,NUTS,2010,DE3,1,1.316
2000,NUTS,2010,DE30,2,2.448
2001,NUTS,2010,DE30,2,2.129
2002,NUTS,2010,DE30,2,2.323
2003,NUTS,2010,DE30,2,2.159
2004,NUTS,2010,DE30,2,2.094
2005,NUTS,2010,DE30,2,2.277
2006,NUTS,2010,DE30,2,2.05
2007,NUTS,2010,DE30,2,2.194
2008,NUTS,2010,DE30,2,1.782
2009,NUTS,2010,DE30,2,1.819
2010,NUTS,2010,DE30,2,1.72
2011,NUTS,2010,DE30,2,1.516
2012,NUTS,2010,DE30,2,1.316
2000,NUTS,2010,DE300,3,2.448
2001,NUTS,2010,DE300,3,2.129
2002,NUTS,2010,DE300,3,2.323
2003,NUTS,2010,DE300,3,2.159
2004,NUTS,2010,DE300,3,2.094
2005,NUTS,2010,DE300,3,2.277
2006,NUTS,2010,DE300,3,2.05
2007,NUTS,2010,DE300,3,2.194
2008,NUTS,2010,DE300,3,1.782
2009,NUTS,2010,DE300,3,1.819
2010,NUTS,2010,DE300,3,1.72
2011,NUTS,2010,DE300,3,1.516
2012,NUTS,2010,DE300,3,1.316
2000,NUTS,2010,DE4,1,1.465
2001,NUTS,2010,DE4,1,1.129
2002,NUTS,2010,DE4,1,0.921
2003,NUTS,2010,DE4,1,1.144
2004,NUTS,2010,DE4,1,0.995
2005,NUTS,2010,DE4,1,1.185
2006,NUTS,2010,DE4,1,1.332
2007,NUTS,2010,DE4,1,1.31
2008,NUTS,2010,DE4,1,1.233
2009,NUTS,2010,DE4,1,1.03
2010,NUTS,2010,DE4,1,0.762
2011,NUTS,2010,DE4,1,0.768
2012,NUTS,2010,DE4,1,0.642
2000,NUTS,2010,DE40,2,1.465
2001,NUTS,2010,DE40,2,1.129
2002,NUTS,2010,DE40,2,0.921
2003,NUTS,2010,DE40,2,1.144
2004,NUTS,2010,DE40,2,0.995
2005,NUTS,2010,DE40,2,1.185
2006,NUTS,2010,DE40,2,1.332
2007,NUTS,2010,DE40,2,1.31
2008,NUTS,2010,DE40,2,1.233
2009,NUTS,2010,DE40,2,1.03
2010,NUTS,2010,DE40,2,0.762
2011,NUTS,2010,DE40,2,0.768
