year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_pps_hab_kp05
1998,NUTS,2010,ES1,1,37.5
1999,NUTS,2010,ES1,1,40.2
2000,NUTS,2010,ES1,1,48.6
2001,NUTS,2010,ES1,1,55.9
2002,NUTS,2010,ES1,1,56.9
2003,NUTS,2010,ES1,1,60.7
2004,NUTS,2010,ES1,1,59.9
2005,NUTS,2010,ES1,1,57.1
2006,NUTS,2010,ES1,1,69.5
2007,NUTS,2010,ES1,1,68.0
2008,NUTS,2010,ES1,1,83.3
2009,NUTS,2010,ES1,1,79.2
2010,NUTS,2010,ES1,1,83.8
2011,NUTS,2010,ES1,1,75.2
2012,NUTS,2010,ES1,1,
2013,NUTS,2010,ES1,1,63.3
2014,NUTS,2010,ES1,1,
2015,NUTS,2010,ES1,1,65.4
2016,NUTS,2010,ES1,1,62.3
2017,NUTS,2010,ES1,1,65.5
2018,NUTS,2010,ES1,1,66.4
2019,NUTS,2010,ES1,1,
1995,NUTS,2010,ES11,2,35.2
1996,NUTS,2010,ES11,2,34.6
1997,NUTS,2010,ES11,2,38.9
1998,NUTS,2010,ES11,2,38.0
1999,NUTS,2010,ES11,2,41.4
2000,NUTS,2010,ES11,2,50.4
2001,NUTS,2010,ES11,2,62.7
2002,NUTS,2010,ES11,2,62.8
2003,NUTS,2010,ES11,2,68.9
2004,NUTS,2010,ES11,2,69.5
2005,NUTS,2010,ES11,2,64.6
2006,NUTS,2010,ES11,2,65.9
2007,NUTS,2010,ES11,2,63.2
2008,NUTS,2010,ES11,2,79.3
2009,NUTS,2010,ES11,2,72.1
2010,NUTS,2010,ES11,2,72.1
2011,NUTS,2010,ES11,2,68.0
2012,NUTS,2010,ES11,2,67.3
2013,NUTS,2010,ES11,2,
2014,NUTS,2010,ES11,2,63.3
2015,NUTS,2010,ES11,2,68.8
2016,NUTS,2010,ES11,2,63.6
2017,NUTS,2010,ES11,2,68.3
2018,NUTS,2010,ES11,2,71.4
2019,NUTS,2010,ES11,2,71.6
1995,NUTS,2010,ES12,2,47.5
1996,NUTS,2010,ES12,2,51.6
1997,NUTS,2010,ES12,2,39.6
1998,NUTS,2010,ES12,2,36.0
1999,NUTS,2010,ES12,2,38.1
2000,NUTS,2010,ES12,2,48.9
2001,NUTS,2010,ES12,2,47.6
2002,NUTS,2010,ES12,2,52.6
2003,NUTS,2010,ES12,2,53.4
2004,NUTS,2010,ES12,2,48.1
2005,NUTS,2010,ES12,2,49.2
2006,NUTS,2010,ES12,2,68.2
2007,NUTS,2010,ES12,2,68.1
2008,NUTS,2010,ES12,2,84.3
2009,NUTS,2010,ES12,2,84.0
2010,NUTS,2010,ES12,2,92.3
2011,NUTS,2010,ES12,2,78.0
2012,NUTS,2010,ES12,2,58.9
2013,NUTS,2010,ES12,2,53.3
2014,NUTS,2010,ES12,2,50.8
2015,NUTS,2010,ES12,2,53.0
2016,NUTS,2010,ES12,2,53.3
2017,NUTS,2010,ES12,2,52.9
2018,NUTS,2010,ES12,2,46.3
2019,NUTS,2010,ES12,2,51.3
1995,NUTS,2010,ES13,2,47.0
1996,NUTS,2010,ES13,2,43.5
1997,NUTS,2010,ES13,2,43.2
1998,NUTS,2010,ES13,2,37.6
1999,NUTS,2010,ES13,2,38.2
2000,NUTS,2010,ES13,2,39.0
2001,NUTS,2010,ES13,2,38.2
2002,NUTS,2010,ES13,2,36.4
2003,NUTS,2010,ES13,2,34.2
2004,NUTS,2010,ES13,2,35.4
2005,NUTS,2010,ES13,2,35.2
2006,NUTS,2010,ES13,2,89.1
2007,NUTS,2010,ES13,2,90.6
2008,NUTS,2010,ES13,2,100.4
2009,NUTS,2010,ES13,2,103.8
2010,NUTS,2010,ES13,2,123.1
2011,NUTS,2010,ES13,2,104.0
2012,NUTS,2010,ES13,2,
2013,NUTS,2010,ES13,2,
2014,NUTS,2010,ES13,2,
2015,NUTS,2010,ES13,2,72.1
2016,NUTS,2010,ES13,2,72.2
2017,NUTS,2010,ES13,2,74.7
2018,NUTS,2010,ES13,2,78.6
2019,NUTS,2010,ES13,2,
1995,NUTS,2010,ES2,1,40.7
1996,NUTS,2010,ES2,1,42.1
1997,NUTS,2010,ES2,1,44.5
1998,NUTS,2010,ES2,1,45.7
1999,NUTS,2010,ES2,1,48.2
2000,NUTS,2010,ES2,1,50.6
2001,NUTS,2010,ES2,1,54.1
2002,NUTS,2010,ES2,1,60.2
2003,NUTS,2010,ES2,1,62.6
2004,NUTS,2010,ES2,1,68.4
2005,NUTS,2010,ES2,1,73.0
2006,NUTS,2010,ES2,1,75.6
2007,NUTS,2010,ES2,1,76.6
2008,NUTS,2010,ES2,1,80.8
2009,NUTS,2010,ES2,1,88.9
2010,NUTS,2010,ES2,1,91.4
2011,NUTS,2010,ES2,1,91.0
2012,NUTS,2010,ES2,1,
2013,NUTS,2010,ES2,1,85.3
2014,NUTS,2010,ES2,1,
2015,NUTS,2010,ES2,1,
2016,NUTS,2010,ES2,1,
2017,NUTS,2010,ES2,1,
2018,NUTS,2010,ES2,1,
2019,NUTS,2010,ES2,1,88.9
1995,NUTS,2010,ES21,2,37.2
1996,NUTS,2010,ES21,2,42.6
1997,NUTS,2010,ES21,2,45.5
1998,NUTS,2010,ES21,2,47.3
1999,NUTS,2010,ES21,2,48.9
2000,NUTS,2010,ES21,2,52.7
2001,NUTS,2010,ES21,2,60.1
2002,NUTS,2010,ES21,2,68.8
2003,NUTS,2010,ES21,2,71.2
2004,NUTS,2010,ES21,2,69.7
2005,NUTS,2010,ES21,2,75.3
2006,NUTS,2010,ES21,2,80.8
2007,NUTS,2010,ES21,2,80.6
2008,NUTS,2010,ES21,2,86.4
2009,NUTS,2010,ES21,2,103.8
2010,NUTS,2010,ES21,2,106.9
2011,NUTS,2010,ES21,2,108.2
2012,NUTS,2010,ES21,2,108.9
2013,NUTS,2010,ES21,2,105.5
2014,NUTS,2010,ES21,2,105.9
2015,NUTS,2010,ES21,2,104.1
2016,NUTS,2010,ES21,2,100.3
2017,NUTS,2010,ES21,2,103.2
2018,NUTS,2010,ES21,2,107.4
2019,NUTS,2010,ES21,2,105.6
1995,NUTS,2010,ES22,2,61.5
1996,NUTS,2010,ES22,2,64.2
1997,NUTS,2010,ES22,2,69.7
1998,NUTS,2010,ES22,2,68.7
1999,NUTS,2010,ES22,2,76.9
2000,NUTS,2010,ES22,2,72.4
2001,NUTS,2010,ES22,2,74.6
2002,NUTS,2010,ES22,2,84.3
2003,NUTS,2010,ES22,2,84.1
2004,NUTS,2010,ES22,2,148.4
2005,NUTS,2010,ES22,2,144.2
2006,NUTS,2010,ES22,2,135.2
2007,NUTS,2010,ES22,2,128.8
2008,NUTS,2010,ES22,2,130.7
2009,NUTS,2010,ES22,2,129.6
2010,NUTS,2010,ES22,2,125.7
2011,NUTS,2010,ES22,2,122.6
2012,NUTS,2010,ES22,2,
2013,NUTS,2010,ES22,2,
2014,NUTS,2010,ES22,2,
2015,NUTS,2010,ES22,2,
2016,NUTS,2010,ES22,2,
2017,NUTS,2010,ES22,2,
2018,NUTS,2010,ES22,2,
2019,NUTS,2010,ES22,2,
1995,NUTS,2010,ES23,2,19.6
1996,NUTS,2010,ES23,2,23.9
1997,NUTS,2010,ES23,2,30.7
1998,NUTS,2010,ES23,2,32.8
1999,NUTS,2010,ES23,2,37.5
2000,NUTS,2010,ES23,2,40.5
2001,NUTS,2010,ES23,2,34.5
2002,NUTS,2010,ES23,2,34.9
2003,NUTS,2010,ES23,2,35.6
2004,NUTS,2010,ES23,2,36.2
2005,NUTS,2010,ES23,2,35.8
2006,NUTS,2010,ES23,2,37.6
2007,NUTS,2010,ES23,2,52.0
2008,NUTS,2010,ES23,2,56.4
2009,NUTS,2010,ES23,2,50.5
2010,NUTS,2010,ES23,2,49.3
2011,NUTS,2010,ES23,2,47.4
2012,NUTS,2010,ES23,2,48.6
2013,NUTS,2010,ES23,2,
2014,NUTS,2010,ES23,2,53.7
2015,NUTS,2010,ES23,2,67.3
2016,NUTS,2010,ES23,2,58.1
2017,NUTS,2010,ES23,2,60.4
2018,NUTS,2010,ES23,2,56.6
2019,NUTS,2010,ES23,2,
1995,NUTS,2010,ES24,2,42.6
1996,NUTS,2010,ES24,2,35.3
1997,NUTS,2010,ES24,2,34.4
1998,NUTS,2010,ES24,2,35.3
1999,NUTS,2010,ES24,2,36.5
2000,NUTS,2010,ES24,2,39.5
2001,NUTS,2010,ES24,2,38.8
2002,NUTS,2010,ES24,2,40.2
2003,NUTS,2010,ES24,2,44.0
2004,NUTS,2010,ES24,2,36.5
2005,NUTS,2010,ES24,2,44.8
2006,NUTS,2010,ES24,2,48.2
2007,NUTS,2010,ES24,2,51.6
2008,NUTS,2010,ES24,2,54.3
2009,NUTS,2010,ES24,2,54.8
2010,NUTS,2010,ES24,2,60.3
2011,NUTS,2010,ES24,2,58.5
2012,NUTS,2010,ES24,2,54.0
2013,NUTS,2010,ES24,2,49.0
2014,NUTS,2010,ES24,2,46.9
2015,NUTS,2010,ES24,2,50.6
2016,NUTS,2010,ES24,2,50.8
2017,NUTS,2010,ES24,2,51.6
2018,NUTS,2010,ES24,2,54.7
2019,NUTS,2010,ES24,2,
1995,NUTS,2010,ES3,1,67.3
1996,NUTS,2010,ES3,1,64.2
1997,NUTS,2010,ES3,1,68.3
1998,NUTS,2010,ES3,1,68.0
1999,NUTS,2010,ES3,1,70.5
2000,NUTS,2010,ES3,1,73.2
2001,NUTS,2010,ES3,1,79.6
2002,NUTS,2010,ES3,1,83.8
2003,NUTS,2010,ES3,1,84.2
2004,NUTS,2010,ES3,1,80.5
2005,NUTS,2010,ES3,1,89.7
2006,NUTS,2010,ES3,1,92.1
2007,NUTS,2010,ES3,1,93.2
2008,NUTS,2010,ES3,1,101.0
2009,NUTS,2010,ES3,1,105.1
2010,NUTS,2010,ES3,1,103.9
2011,NUTS,2010,ES3,1,101.2
2012,NUTS,2010,ES3,1,95.2
2013,NUTS,2010,ES3,1,93.4
2014,NUTS,2010,ES3,1,92.3
2015,NUTS,2010,ES3,1,87.4
2016,NUTS,2010,ES3,1,95.6
2017,NUTS,2010,ES3,1,98.4
2018,NUTS,2010,ES3,1,102.4
2019,NUTS,2010,ES3,1,104.9
1995,NUTS,2010,ES30,2,67.3
1996,NUTS,2010,ES30,2,64.2
1997,NUTS,2010,ES30,2,68.3
1998,NUTS,2010,ES30,2,68.0
1999,NUTS,2010,ES30,2,70.5
2000,NUTS,2010,ES30,2,73.2
2001,NUTS,2010,ES30,2,79.6
2002,NUTS,2010,ES30,2,83.8
2003,NUTS,2010,ES30,2,84.2
2004,NUTS,2010,ES30,2,80.5
2005,NUTS,2010,ES30,2,89.7
2006,NUTS,2010,ES30,2,92.1
2007,NUTS,2010,ES30,2,93.2
2008,NUTS,2010,ES30,2,101.0
2009,NUTS,2010,ES30,2,105.1
2010,NUTS,2010,ES30,2,103.9
2011,NUTS,2010,ES30,2,101.2
2012,NUTS,2010,ES30,2,95.2
2013,NUTS,2010,ES30,2,93.4
2014,NUTS,2010,ES30,2,92.3
2015,NUTS,2010,ES30,2,87.4
2016,NUTS,2010,ES30,2,95.6
2017,NUTS,2010,ES30,2,98.4
2018,NUTS,2010,ES30,2,102.4
2019,NUTS,2010,ES30,2,104.9
1995,NUTS,2010,ES4,1,30.1
1996,NUTS,2010,ES4,1,31.1
1997,NUTS,2010,ES4,1,34.5
1998,NUTS,2010,ES4,1,37.8
1999,NUTS,2010,ES4,1,37.9
2000,NUTS,2010,ES4,1,41.9
2001,NUTS,2010,ES4,1,46.5
2002,NUTS,2010,ES4,1,52.2
2003,NUTS,2010,ES4,1,52.3
2004,NUTS,2010,ES4,1,47.7
2005,NUTS,2010,ES4,1,52.0
2006,NUTS,2010,ES4,1,56.1
2007,NUTS,2010,ES4,1,59.0
2008,NUTS,2010,ES4,1,64.1
2009,NUTS,2010,ES4,1,64.1
2010,NUTS,2010,ES4,1,62.9
2011,NUTS,2010,ES4,1,59.6
2012,NUTS,2010,ES4,1,
2013,NUTS,2010,ES4,1,53.1
2014,NUTS,2010,ES4,1,52.8
2015,NUTS,2010,ES4,1,57.6
2016,NUTS,2010,ES4,1,53.9
2017,NUTS,2010,ES4,1,
2018,NUTS,2010,ES4,1,56.6
2019,NUTS,2010,ES4,1,63.0
1995,NUTS,2010,ES41,2,46.2
1996,NUTS,2010,ES41,2,47.8
1997,NUTS,2010,ES41,2,48.3
1998,NUTS,2010,ES41,2,50.7
1999,NUTS,2010,ES41,2,54.8
2000,NUTS,2010,ES41,2,58.1
2001,NUTS,2010,ES41,2,59.0
2002,NUTS,2010,ES41,2,62.8
2003,NUTS,2010,ES41,2,65.4
2004,NUTS,2010,ES41,2,71.4
2005,NUTS,2010,ES41,2,67.7
2006,NUTS,2010,ES41,2,74.8
2007,NUTS,2010,ES41,2,78.0
2008,NUTS,2010,ES41,2,79.0
2009,NUTS,2010,ES41,2,83.8
2010,NUTS,2010,ES41,2,81.5
2011,NUTS,2010,ES41,2,77.6
2012,NUTS,2010,ES41,2,69.2
2013,NUTS,2010,ES41,2,70.2
2014,NUTS,2010,ES41,2,75.1
2015,NUTS,2010,ES41,2,76.7
2016,NUTS,2010,ES41,2,75.2
2017,NUTS,2010,ES41,2,76.0
2018,NUTS,2010,ES41,2,81.7
2019,NUTS,2010,ES41,2,86.4
1995,NUTS,2010,ES42,2,13.9
1996,NUTS,2010,ES42,2,9.9
1997,NUTS,2010,ES42,2,15.7
1998,NUTS,2010,ES42,2,22.5
1999,NUTS,2010,ES42,2,18.6
2000,NUTS,2010,ES42,2,23.3
2001,NUTS,2010,ES42,2,24.3
2002,NUTS,2010,ES42,2,34.7
2003,NUTS,2010,ES42,2,30.0
2004,NUTS,2010,ES42,2,29.0
2005,NUTS,2010,ES42,2,28.9
2006,NUTS,2010,ES42,2,31.3
2007,NUTS,2010,ES42,2,35.1
2008,NUTS,2010,ES42,2,38.9
2009,NUTS,2010,ES42,2,38.7
2010,NUTS,2010,ES42,2,39.1
2011,NUTS,2010,ES42,2,35.3
2012,NUTS,2010,ES42,2,26.4
2013,NUTS,2010,ES42,2,26.8
2014,NUTS,2010,ES42,2,23.5
2015,NUTS,2010,ES42,2,31.6
2016,NUTS,2010,ES42,2,
2017,NUTS,2010,ES42,2,31.5
2018,NUTS,2010,ES42,2,
2019,NUTS,2010,ES42,2,
1995,NUTS,2010,ES43,2,18.0
1996,NUTS,2010,ES43,2,25.5
1997,NUTS,2010,ES43,2,32.5
1998,NUTS,2010,ES43,2,32.4
1999,NUTS,2010,ES43,2,30.2
2000,NUTS,2010,ES43,2,34.6
2001,NUTS,2010,ES43,2,54.2
2002,NUTS,2010,ES43,2,56.9
2003,NUTS,2010,ES43,2,60.0
2004,NUTS,2010,ES43,2,24.8
2005,NUTS,2010,ES43,2,56.0
2006,NUTS,2010,ES43,2,56.8
2007,NUTS,2010,ES43,2,58.3
2008,NUTS,2010,ES43,2,76.6
2009,NUTS,2010,ES43,2,66.2
2010,NUTS,2010,ES43,2,65.0
2011,NUTS,2010,ES43,2,64.2
2012,NUTS,2010,ES43,2,
2013,NUTS,2010,ES43,2,64.2
2014,NUTS,2010,ES43,2,57.7
2015,NUTS,2010,ES43,2,63.3
2016,NUTS,2010,ES43,2,
2017,NUTS,2010,ES43,2,
2018,NUTS,2010,ES43,2,
2019,NUTS,2010,ES43,2,
1995,NUTS,2010,ES5,1,44.8
1996,NUTS,2010,ES5,1,50.1
1997,NUTS,2010,ES5,1,49.4
1998,NUTS,2010,ES5,1,56.6
1999,NUTS,2010,ES5,1,56.2
2000,NUTS,2010,ES5,1,61.6
2001,NUTS,2010,ES5,1,69.6
2002,NUTS,2010,ES5,1,73.9
2003,NUTS,2010,ES5,1,80.6
2004,NUTS,2010,ES5,1,86.1
2005,NUTS,2010,ES5,1,89.3
2006,NUTS,2010,ES5,1,88.1
2007,NUTS,2010,ES5,1,89.4
2008,NUTS,2010,ES5,1,92.2
2009,NUTS,2010,ES5,1,94.5
2010,NUTS,2010,ES5,1,92.5
2011,NUTS,2010,ES5,1,90.6
2012,NUTS,2010,ES5,1,85.7
2013,NUTS,2010,ES5,1,84.6
2014,NUTS,2010,ES5,1,84.7
2015,NUTS,2010,ES5,1,87.7
2016,NUTS,2010,ES5,1,86.9
2017,NUTS,2010,ES5,1,87.4
2018,NUTS,2010,ES5,1,88.6
2019,NUTS,2010,ES5,1,
1995,NUTS,2010,ES51,2,49.1
1996,NUTS,2010,ES51,2,52.4
1997,NUTS,2010,ES51,2,48.4
1998,NUTS,2010,ES51,2,61.6
1999,NUTS,2010,ES51,2,56.6
2000,NUTS,2010,ES51,2,62.8
2001,NUTS,2010,ES51,2,65.3
2002,NUTS,2010,ES51,2,70.9
2003,NUTS,2010,ES51,2,80.1
2004,NUTS,2010,ES51,2,84.4
2005,NUTS,2010,ES51,2,89.6
2006,NUTS,2010,ES51,2,87.3
2007,NUTS,2010,ES51,2,93.7
2008,NUTS,2010,ES51,2,95.9
2009,NUTS,2010,ES51,2,98.0
2010,NUTS,2010,ES51,2,97.7
2011,NUTS,2010,ES51,2,94.9
2012,NUTS,2010,ES51,2,89.3
2013,NUTS,2010,ES51,2,87.6
2014,NUTS,2010,ES51,2,86.7
2015,NUTS,2010,ES51,2,92.7
2016,NUTS,2010,ES51,2,91.5
2017,NUTS,2010,ES51,2,91.7
2018,NUTS,2010,ES51,2,91.3
2019,NUTS,2010,ES51,2,92.6
1995,NUTS,2010,ES52,2,42.3
1996,NUTS,2010,ES52,2,50.6
1997,NUTS,2010,ES52,2,54.3
1998,NUTS,2010,ES52,2,53.4
1999,NUTS,2010,ES52,2,60.0
2000,NUTS,2010,ES52,2,64.7
2001,NUTS,2010,ES52,2,82.3
2002,NUTS,2010,ES52,2,85.2
2003,NUTS,2010,ES52,2,89.6
2004,NUTS,2010,ES52,2,98.5
2005,NUTS,2010,ES52,2,99.5
2006,NUTS,2010,ES52,2,99.5
2007,NUTS,2010,ES52,2,93.4
2008,NUTS,2010,ES52,2,97.2
2009,NUTS,2010,ES52,2,100.5
2010,NUTS,2010,ES52,2,95.7
2011,NUTS,2010,ES52,2,95.1
2012,NUTS,2010,ES52,2,91.0
2013,NUTS,2010,ES52,2,90.6
2014,NUTS,2010,ES52,2,92.3
2015,NUTS,2010,ES52,2,91.7
2016,NUTS,2010,ES52,2,91.5
2017,NUTS,2010,ES52,2,92.0
2018,NUTS,2010,ES52,2,96.1
2019,NUTS,2010,ES52,2,98.2
1995,NUTS,2010,ES53,2,22.6
1996,NUTS,2010,ES53,2,29.6
1997,NUTS,2010,ES53,2,31.8
1998,NUTS,2010,ES53,2,34.2
1999,NUTS,2010,ES53,2,33.3
2000,NUTS,2010,ES53,2,36.3
2001,NUTS,2010,ES53,2,39.7
2002,NUTS,2010,ES53,2,40.2
2003,NUTS,2010,ES53,2,40.8
2004,NUTS,2010,ES53,2,39.1
2005,NUTS,2010,ES53,2,38.1
2006,NUTS,2010,ES53,2,38.9
2007,NUTS,2010,ES53,2,39.2
2008,NUTS,2010,ES53,2,42.9
2009,NUTS,2010,ES53,2,42.3
2010,NUTS,2010,ES53,2,42.1
2011,NUTS,2010,ES53,2,40.1
2012,NUTS,2010,ES53,2,36.7
2013,NUTS,2010,ES53,2,37.1
2014,NUTS,2010,ES53,2,37.4
2015,NUTS,2010,ES53,2,37.5
2016,NUTS,2010,ES53,2,36.2
2017,NUTS,2010,ES53,2,40.2
2018,NUTS,2010,ES53,2,40.7
2019,NUTS,2010,ES53,2,
1995,NUTS,2010,ES6,1,36.0
1996,NUTS,2010,ES6,1,38.3
1997,NUTS,2010,ES6,1,42.0
1998,NUTS,2010,ES6,1,41.2
1999,NUTS,2010,ES6,1,42.3
2000,NUTS,2010,ES6,1,45.6
2001,NUTS,2010,ES6,1,44.3
2002,NUTS,2010,ES6,1,43.7
2003,NUTS,2010,ES6,1,59.6
2004,NUTS,2010,ES6,1,55.6
2005,NUTS,2010,ES6,1,62.1
2006,NUTS,2010,ES6,1,66.1
2007,NUTS,2010,ES6,1,70.6
2008,NUTS,2010,ES6,1,76.7
2009,NUTS,2010,ES6,1,77.9
2010,NUTS,2010,ES6,1,81.5
2011,NUTS,2010,ES6,1,79.5
2012,NUTS,2010,ES6,1,70.6
2013,NUTS,2010,ES6,1,70.2
2014,NUTS,2010,ES6,1,70.8
2015,NUTS,2010,ES6,1,72.4
2016,NUTS,2010,ES6,1,66.0
2017,NUTS,2010,ES6,1,69.2
2018,NUTS,2010,ES6,1,71.7
2019,NUTS,2010,ES6,1,74.6
1995,NUTS,2010,ES61,2,37.3
1996,NUTS,2010,ES61,2,40.2
1997,NUTS,2010,ES61,2,44.8
1998,NUTS,2010,ES61,2,43.2
1999,NUTS,2010,ES61,2,44.4
2000,NUTS,2010,ES61,2,46.2
2001,NUTS,2010,ES61,2,45.7
2002,NUTS,2010,ES61,2,44.6
2003,NUTS,2010,ES61,2,62.1
2004,NUTS,2010,ES61,2,56.9
2005,NUTS,2010,ES61,2,64.4
2006,NUTS,2010,ES61,2,68.6
2007,NUTS,2010,ES61,2,73.5
2008,NUTS,2010,ES61,2,78.8
2009,NUTS,2010,ES61,2,80.4
2010,NUTS,2010,ES61,2,84.3
2011,NUTS,2010,ES61,2,82.1
2012,NUTS,2010,ES61,2,72.3
2013,NUTS,2010,ES61,2,71.8
2014,NUTS,2010,ES61,2,72.6
2015,NUTS,2010,ES61,2,74.4
2016,NUTS,2010,ES61,2,65.9
2017,NUTS,2010,ES61,2,69.3
2018,NUTS,2010,ES61,2,71.5
2019,NUTS,2010,ES61,2,74.2
1995,NUTS,2010,ES62,2,32.1
1996,NUTS,2010,ES62,2,30.7
1997,NUTS,2010,ES62,2,29.7
1998,NUTS,2010,ES62,2,33.3
1999,NUTS,2010,ES62,2,34.0
2000,NUTS,2010,ES62,2,46.7
2001,NUTS,2010,ES62,2,40.2
2002,NUTS,2010,ES62,2,43.2
2003,NUTS,2010,ES62,2,51.0
2004,NUTS,2010,ES62,2,51.5
2005,NUTS,2010,ES62,2,52.6
2006,NUTS,2010,ES62,2,54.7
2007,NUTS,2010,ES62,2,58.1
2008,NUTS,2010,ES62,2,68.5
2009,NUTS,2010,ES62,2,67.1
2010,NUTS,2010,ES62,2,71.6
2011,NUTS,2010,ES62,2,71.3
2012,NUTS,2010,ES62,2,67.1
2013,NUTS,2010,ES62,2,67.8
2014,NUTS,2010,ES62,2,66.9
2015,NUTS,2010,ES62,2,68.2
2016,NUTS,2010,ES62,2,73.0
2017,NUTS,2010,ES62,2,
2018,NUTS,2010,ES62,2,79.0
2019,NUTS,2010,ES62,2,83.5
2000,NUTS,2010,ES63,2,0.0
2001,NUTS,2010,ES63,2,0.0
2002,NUTS,2010,ES63,2,0.0
2003,NUTS,2010,ES63,2,25.9
2004,NUTS,2010,ES63,2,18.6
2005,NUTS,2010,ES63,2,19.4
2006,NUTS,2010,ES63,2,27.0
2007,NUTS,2010,ES63,2,27.5
2008,NUTS,2010,ES63,2,30.0
2009,NUTS,2010,ES63,2,30.7
2010,NUTS,2010,ES63,2,17.4
2011,NUTS,2010,ES63,2,11.7
2012,NUTS,2010,ES63,2,
2013,NUTS,2010,ES63,2,
2014,NUTS,2010,ES63,2,
2015,NUTS,2010,ES63,2,
2016,NUTS,2010,ES63,2,
2017,NUTS,2010,ES63,2,
2018,NUTS,2010,ES63,2,
2019,NUTS,2010,ES63,2,
2000,NUTS,2010,ES64,2,0.0
2001,NUTS,2010,ES64,2,0.0
2002,NUTS,2010,ES64,2,0.0
2003,NUTS,2010,ES64,2,0.0
2004,NUTS,2010,ES64,2,17.1
2005,NUTS,2010,ES64,2,32.2
2006,NUTS,2010,ES64,2,44.2
2007,NUTS,2010,ES64,2,44.5
2008,NUTS,2010,ES64,2,47.8
2009,NUTS,2010,ES64,2,48.5
2010,NUTS,2010,ES64,2,24.8
2011,NUTS,2010,ES64,2,18.6
2012,NUTS,2010,ES64,2,
2013,NUTS,2010,ES64,2,
2014,NUTS,2010,ES64,2,
2015,NUTS,2010,ES64,2,
2016,NUTS,2010,ES64,2,
2017,NUTS,2010,ES64,2,
2018,NUTS,2010,ES64,2,
2019,NUTS,2010,ES64,2,
1995,NUTS,2010,ES7,1,41.0
1996,NUTS,2010,ES7,1,50.6
1997,NUTS,2010,ES7,1,44.8
1998,NUTS,2010,ES7,1,57.3
1999,NUTS,2010,ES7,1,51.1
2000,NUTS,2010,ES7,1,51.5
2001,NUTS,2010,ES7,1,55.0
2002,NUTS,2010,ES7,1,64.2
2003,NUTS,2010,ES7,1,64.8
2004,NUTS,2010,ES7,1,66.1
2005,NUTS,2010,ES7,1,58.1
2006,NUTS,2010,ES7,1,65.7
2007,NUTS,2010,ES7,1,64.7
2008,NUTS,2010,ES7,1,61.6
2009,NUTS,2010,ES7,1,52.9
2010,NUTS,2010,ES7,1,57.3
2011,NUTS,2010,ES7,1,53.2
2012,NUTS,2010,ES7,1,49.1
2013,NUTS,2010,ES7,1,44.5
2014,NUTS,2010,ES7,1,43.4
2015,NUTS,2010,ES7,1,46.0
2016,NUTS,2010,ES7,1,47.0
2017,NUTS,2010,ES7,1,48.6
2018,NUTS,2010,ES7,1,40.3
2019,NUTS,2010,ES7,1,
1995,NUTS,2010,ES70,2,41.0
1996,NUTS,2010,ES70,2,50.6
1997,NUTS,2010,ES70,2,44.8
1998,NUTS,2010,ES70,2,57.3
1999,NUTS,2010,ES70,2,51.1
2000,NUTS,2010,ES70,2,51.5
2001,NUTS,2010,ES70,2,55.0
2002,NUTS,2010,ES70,2,64.2
2003,NUTS,2010,ES70,2,64.8
2004,NUTS,2010,ES70,2,66.1
2005,NUTS,2010,ES70,2,58.1
2006,NUTS,2010,ES70,2,65.7
2007,NUTS,2010,ES70,2,64.7
2008,NUTS,2010,ES70,2,61.6
2009,NUTS,2010,ES70,2,52.9
2010,NUTS,2010,ES70,2,57.3
2011,NUTS,2010,ES70,2,53.2
2012,NUTS,2010,ES70,2,49.1
2013,NUTS,2010,ES70,2,44.5
2014,NUTS,2010,ES70,2,43.4
2015,NUTS,2010,ES70,2,46.0
2016,NUTS,2010,ES70,2,47.0
2017,NUTS,2010,ES70,2,48.6
2018,NUTS,2010,ES70,2,40.3
2019,NUTS,2010,ES70,2,
2000,NUTS,2010,EU27_2020,7,72.9
2001,NUTS,2010,EU27_2020,7,76.6
2002,NUTS,2010,EU27_2020,7,80.2
2003,NUTS,2010,EU27_2020,7,81.6
2004,NUTS,2010,EU27_2020,7,81.2
2005,NUTS,2010,EU27_2020,7,82.1
2006,NUTS,2010,EU27_2020,7,85.1
2007,NUTS,2010,EU27_2020,7,88.3
2008,NUTS,2010,EU27_2020,7,95.0
2009,NUTS,2010,EU27_2020,7,99.2
2010,NUTS,2010,EU27_2020,7,102.9
2011,NUTS,2010,EU27_2020,7,104.4
2012,NUTS,2010,EU27_2020,7,105.6
2013,NUTS,2010,EU27_2020,7,106.3
2014,NUTS,2010,EU27_2020,7,107.1
2015,NUTS,2010,EU27_2020,7,108.9
2016,NUTS,2010,EU27_2020,7,108.8
2017,NUTS,2010,EU27_2020,7,111.6
2018,NUTS,2010,EU27_2020,7,115.8
2019,NUTS,2010,EU27_2020,7,119.9
2020,NUTS,2010,EU27_2020,7,120.0
1981,NUTS,2010,FI,0,38.1
1983,NUTS,2010,FI,0,46.7
1984,NUTS,2010,FI,0,49.5
1985,NUTS,2010,FI,0,52.6
1986,NUTS,2010,FI,0,56.3
1987,NUTS,2010,FI,0,61.1
1988,NUTS,2010,FI,0,64.7
1989,NUTS,2010,FI,0,65.2
1990,NUTS,2010,FI,0,65.8
1991,NUTS,2010,FI,0,78.8
1992,NUTS,2010,FI,0,78.9
1993,NUTS,2010,FI,0,73.8
