year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_lsr_p_mhab
1991,NUTS,2010,UKH2,2,0.219
1992,NUTS,2010,UKH2,2,0.876
1993,NUTS,2010,UKH2,2,2.078
1994,NUTS,2010,UKH2,2,1.195
1995,NUTS,2010,UKH2,2,1.625
1996,NUTS,2010,UKH2,2,3.994
1997,NUTS,2010,UKH2,2,1.359
1998,NUTS,2010,UKH2,2,0.639
1999,NUTS,2010,UKH2,2,0.482
2000,NUTS,2010,UKH2,2,0.315
2001,NUTS,2010,UKH2,2,0.519
2002,NUTS,2010,UKH2,2,0.311
2004,NUTS,2010,UKH2,2,0.049
1990,NUTS,2010,UKH23,3,1.02
1992,NUTS,2010,UKH23,3,0.841
1993,NUTS,2010,UKH23,3,2.697
1994,NUTS,2010,UKH23,3,1.842
1995,NUTS,2010,UKH23,3,2.506
1996,NUTS,2010,UKH23,3,6.162
1997,NUTS,2010,UKH23,3,2.097
1998,NUTS,2010,UKH23,3,0.494
1999,NUTS,2010,UKH23,3,0.745
2000,NUTS,2010,UKH23,3,0.487
2001,NUTS,2010,UKH23,3,0.804
2002,NUTS,2010,UKH23,3,0.482
2004,NUTS,2010,UKH23,3,0.076
1991,NUTS,2010,UKH3,2,0.761
1992,NUTS,2010,UKH3,2,0.972
1993,NUTS,2010,UKH3,2,0.917
1994,NUTS,2010,UKH3,2,1.177
1995,NUTS,2010,UKH3,2,0.922
1996,NUTS,2010,UKH3,2,0.21
1997,NUTS,2010,UKH3,2,0.279
1998,NUTS,2010,UKH3,2,1.58
1999,NUTS,2010,UKH3,2,0.904
2000,NUTS,2010,UKH3,2,0.362
2001,NUTS,2010,UKH3,2,2.792
2002,NUTS,2010,UKH3,2,1.956
2004,NUTS,2010,UKH3,2,0.763
2006,NUTS,2010,UKH3,2,0.602
2008,NUTS,2010,UKH3,2,1.084
2010,NUTS,2010,UKH3,2,0.584
1999,NUTS,2010,UKH32,3,3.595
2000,NUTS,2010,UKH32,3,1.779
1991,NUTS,2010,UKH33,3,0.937
1992,NUTS,2010,UKH33,3,1.199
1993,NUTS,2010,UKH33,3,1.132
1994,NUTS,2010,UKH33,3,1.454
1995,NUTS,2010,UKH33,3,1.139
1996,NUTS,2010,UKH33,3,0.26
1997,NUTS,2010,UKH33,3,0.345
1998,NUTS,2010,UKH33,3,1.951
1999,NUTS,2010,UKH33,3,0.729
2000,NUTS,2010,UKH33,3,0.254
2001,NUTS,2010,UKH33,3,3.439
2002,NUTS,2010,UKH33,3,2.409
2004,NUTS,2010,UKH33,3,0.94
2006,NUTS,2010,UKH33,3,0.741
2008,NUTS,2010,UKH33,3,1.338
2010,NUTS,2010,UKH33,3,0.722
1990,NUTS,2010,UKI,1,0.111
1991,NUTS,2010,UKI,1,0.294
1993,NUTS,2010,UKI,1,0.073
1994,NUTS,2010,UKI,1,0.073
1996,NUTS,2010,UKI,1,0.54
1997,NUTS,2010,UKI,1,0.357
1998,NUTS,2010,UKI,1,0.142
1999,NUTS,2010,UKI,1,0.138
2000,NUTS,2010,UKI,1,0.591
2001,NUTS,2010,UKI,1,0.537
2002,NUTS,2010,UKI,1,0.272
2003,NUTS,2010,UKI,1,0.135
2004,NUTS,2010,UKI,1,0.057
2006,NUTS,2010,UKI,1,0.132
2007,NUTS,2010,UKI,1,0.043
2008,NUTS,2010,UKI,1,0.064
2011,NUTS,2010,UKI,1,0.092
2012,NUTS,2010,UKI,1,0.242
1996,NUTS,2010,UKI1,2,0.125
1997,NUTS,2010,UKI1,2,0.938
2000,NUTS,2010,UKI1,2,0.54
2001,NUTS,2010,UKI1,2,0.498
2002,NUTS,2010,UKI1,2,0.087
2003,NUTS,2010,UKI1,2,0.345
2007,NUTS,2010,UKI1,2,0.11
2008,NUTS,2010,UKI1,2,0.164
2011,NUTS,2010,UKI1,2,0.234
2012,NUTS,2010,UKI1,2,0.613
1997,NUTS,2010,UKI11,3,0.538
2000,NUTS,2010,UKI11,3,0.514
2001,NUTS,2010,UKI11,3,1.078
2002,NUTS,2010,UKI11,3,0.244
2003,NUTS,2010,UKI11,3,0.968
2008,NUTS,2010,UKI11,3,0.467
2011,NUTS,2010,UKI11,3,0.688
2012,NUTS,2010,UKI11,3,1.366
1996,NUTS,2010,UKI12,3,0.192
1997,NUTS,2010,UKI12,3,1.153
2000,NUTS,2010,UKI12,3,0.554
2001,NUTS,2010,UKI12,3,0.18
2007,NUTS,2010,UKI12,3,0.17
2012,NUTS,2010,UKI12,3,0.231
1990,NUTS,2010,UKI2,2,0.178
1991,NUTS,2010,UKI2,2,0.473
1993,NUTS,2010,UKI2,2,0.118
1994,NUTS,2010,UKI2,2,0.118
1996,NUTS,2010,UKI2,2,0.795
1998,NUTS,2010,UKI2,2,0.23
1999,NUTS,2010,UKI2,2,0.224
2000,NUTS,2010,UKI2,2,0.623
2001,NUTS,2010,UKI2,2,0.562
2002,NUTS,2010,UKI2,2,0.391
2004,NUTS,2010,UKI2,2,0.093
2006,NUTS,2010,UKI2,2,0.218
1991,NUTS,2010,UKI21,3,0.661
1996,NUTS,2010,UKI21,3,1.198
1999,NUTS,2010,UKI21,3,0.214
2001,NUTS,2010,UKI21,3,0.64
2004,NUTS,2010,UKI21,3,0.264
1991,NUTS,2010,UKI22,3,0.92
1996,NUTS,2010,UKI22,3,0.972
1998,NUTS,2010,UKI22,3,0.888
1999,NUTS,2010,UKI22,3,0.291
2000,NUTS,2010,UKI22,3,1.314
2001,NUTS,2010,UKI22,3,0.435
2002,NUTS,2010,UKI22,3,0.217
1990,NUTS,2010,UKI23,3,0.461
1993,NUTS,2010,UKI23,3,0.307
1994,NUTS,2010,UKI23,3,0.305
1996,NUTS,2010,UKI23,3,0.301
1999,NUTS,2010,UKI23,3,0.182
2000,NUTS,2010,UKI23,3,0.726
2001,NUTS,2010,UKI23,3,0.576
2002,NUTS,2010,UKI23,3,0.859
2006,NUTS,2010,UKI23,3,0.555
1990,NUTS,2010,UKJ,1,0.802
1991,NUTS,2010,UKJ,1,0.121
1992,NUTS,2010,UKJ,1,0.523
1993,NUTS,2010,UKJ,1,0.261
1994,NUTS,2010,UKJ,1,1.485
1995,NUTS,2010,UKJ,1,0.482
1996,NUTS,2010,UKJ,1,1.038
1997,NUTS,2010,UKJ,1,0.609
1998,NUTS,2010,UKJ,1,0.606
1999,NUTS,2010,UKJ,1,1.121
2000,NUTS,2010,UKJ,1,1.108
2001,NUTS,2010,UKJ,1,1.447
2002,NUTS,2010,UKJ,1,0.519
2003,NUTS,2010,UKJ,1,1.085
2004,NUTS,2010,UKJ,1,0.233
2005,NUTS,2010,UKJ,1,0.572
2006,NUTS,2010,UKJ,1,0.728
2007,NUTS,2010,UKJ,1,0.201
2008,NUTS,2010,UKJ,1,0.635
2009,NUTS,2010,UKJ,1,0.118
2010,NUTS,2010,UKJ,1,0.489
2011,NUTS,2010,UKJ,1,0.247
2012,NUTS,2010,UKJ,1,0.556
1990,NUTS,2010,UKJ1,2,1.028
1993,NUTS,2010,UKJ1,2,0.505
1994,NUTS,2010,UKJ1,2,1.465
1995,NUTS,2010,UKJ1,2,0.994
1996,NUTS,2010,UKJ1,2,3.656
1997,NUTS,2010,UKJ1,2,0.781
1998,NUTS,2010,UKJ1,2,1.372
1999,NUTS,2010,UKJ1,2,2.327
2000,NUTS,2010,UKJ1,2,0.479
2001,NUTS,2010,UKJ1,2,0.477
2002,NUTS,2010,UKJ1,2,0.119
2003,NUTS,2010,UKJ1,2,0.829
2005,NUTS,2010,UKJ1,2,0.856
2006,NUTS,2010,UKJ1,2,0.797
2008,NUTS,2010,UKJ1,2,0.532
2010,NUTS,2010,UKJ1,2,0.446
2011,NUTS,2010,UKJ1,2,0.442
2012,NUTS,2010,UKJ1,2,1.313
1990,NUTS,2010,UKJ11,3,1.337
1994,NUTS,2010,UKJ11,3,0.653
1995,NUTS,2010,UKJ11,3,0.646
2002,NUTS,2010,UKJ11,3,0.312
2005,NUTS,2010,UKJ11,3,1.547
2006,NUTS,2010,UKJ11,3,2.108
2008,NUTS,2010,UKJ11,3,0.598
2010,NUTS,2010,UKJ11,3,1.172
2008,NUTS,2010,UKJ12,3,2.872
1995,NUTS,2010,UKJ13,3,2.146
1999,NUTS,2010,UKJ13,3,0.527
1990,NUTS,2010,UKJ14,3,1.754
1993,NUTS,2010,UKJ14,3,1.728
1994,NUTS,2010,UKJ14,3,4.183
1995,NUTS,2010,UKJ14,3,0.858
1996,NUTS,2010,UKJ14,3,12.655
1997,NUTS,2010,UKJ14,3,2.707
1998,NUTS,2010,UKJ14,3,4.754
1999,NUTS,2010,UKJ14,3,7.628
2000,NUTS,2010,UKJ14,3,1.652
2001,NUTS,2010,UKJ14,3,1.647
2003,NUTS,2010,UKJ14,3,2.856
2005,NUTS,2010,UKJ14,3,0.929
2011,NUTS,2010,UKJ14,3,1.534
2012,NUTS,2010,UKJ14,3,4.561
1992,NUTS,2010,UKJ2,2,0.409
1994,NUTS,2010,UKJ2,2,0.814
1995,NUTS,2010,UKJ2,2,0.162
2000,NUTS,2010,UKJ2,2,1.112
2001,NUTS,2010,UKJ2,2,1.695
2002,NUTS,2010,UKJ2,2,0.488
2004,NUTS,2010,UKJ2,2,0.732
2005,NUTS,2010,UKJ2,2,0.385
2006,NUTS,2010,UKJ2,2,0.191
2007,NUTS,2010,UKJ2,2,0.125
2011,NUTS,2010,UKJ2,2,0.121
2012,NUTS,2010,UKJ2,2,0.363
1994,NUTS,2010,UKJ21,3,2.783
1994,NUTS,2010,UKJ22,3,0.695
2001,NUTS,2010,UKJ22,3,4.062
2002,NUTS,2010,UKJ22,3,2.02
1992,NUTS,2010,UKJ23,3,0.977
1995,NUTS,2010,UKJ23,3,0.389
2000,NUTS,2010,UKJ23,3,1.42
2001,NUTS,2010,UKJ23,3,0.312
2002,NUTS,2010,UKJ23,3,0.236
2004,NUTS,2010,UKJ23,3,0.132
2007,NUTS,2010,UKJ23,3,0.303
2011,NUTS,2010,UKJ23,3,0.292
2012,NUTS,2010,UKJ23,3,0.878
1994,NUTS,2010,UKJ24,3,1.401
2000,NUTS,2010,UKJ24,3,1.772
2001,NUTS,2010,UKJ24,3,2.654
2004,NUTS,2010,UKJ24,3,2.292
2005,NUTS,2010,UKJ24,3,1.301
2006,NUTS,2010,UKJ24,3,0.646
1990,NUTS,2010,UKJ3,2,2.074
1991,NUTS,2010,UKJ3,2,0.544
1992,NUTS,2010,UKJ3,2,1.665
1993,NUTS,2010,UKJ3,2,0.587
1994,NUTS,2010,UKJ3,2,3.211
1995,NUTS,2010,UKJ3,2,0.771
1996,NUTS,2010,UKJ3,2,0.375
1997,NUTS,2010,UKJ3,2,1.818
1998,NUTS,2010,UKJ3,2,1.101
1999,NUTS,2010,UKJ3,2,2.106
2000,NUTS,2010,UKJ3,2,2.543
2001,NUTS,2010,UKJ3,2,3.522
2002,NUTS,2010,UKJ3,2,1.496
2003,NUTS,2010,UKJ3,2,3.905
2005,NUTS,2010,UKJ3,2,1.008
2006,NUTS,2010,UKJ3,2,1.521
2007,NUTS,2010,UKJ3,2,0.723
2008,NUTS,2010,UKJ3,2,1.983
2009,NUTS,2010,UKJ3,2,0.537
2010,NUTS,2010,UKJ3,2,1.688
2011,NUTS,2010,UKJ3,2,0.422
2012,NUTS,2010,UKJ3,2,0.435
1990,NUTS,2010,UKJ32,3,5.744
1991,NUTS,2010,UKJ32,3,2.838
1992,NUTS,2010,UKJ32,3,4.876
1993,NUTS,2010,UKJ32,3,4.855
1994,NUTS,2010,UKJ32,3,14.436
1995,NUTS,2010,UKJ32,3,2.522
1996,NUTS,2010,UKJ32,3,0.943
1997,NUTS,2010,UKJ32,3,4.688
1998,NUTS,2010,UKJ32,3,4.333
1999,NUTS,2010,UKJ32,3,10.705
2000,NUTS,2010,UKJ32,3,9.231
2001,NUTS,2010,UKJ32,3,23.443
2002,NUTS,2010,UKJ32,3,9.092
2003,NUTS,2010,UKJ32,3,11.302
2005,NUTS,2010,UKJ32,3,1.466
2006,NUTS,2010,UKJ32,3,5.868
2007,NUTS,2010,UKJ32,3,5.861
2008,NUTS,2010,UKJ32,3,7.331
2010,NUTS,2010,UKJ32,3,5.053
2011,NUTS,2010,UKJ32,3,0.853
2012,NUTS,2010,UKJ32,3,1.389
1990,NUTS,2010,UKJ33,3,1.991
1991,NUTS,2010,UKJ33,3,0.281
1992,NUTS,2010,UKJ33,3,1.549
1994,NUTS,2010,UKJ33,3,2.097
1995,NUTS,2010,UKJ33,3,0.667
1996,NUTS,2010,UKJ33,3,0.373
1997,NUTS,2010,UKJ33,3,1.787
1998,NUTS,2010,UKJ33,3,0.819
1999,NUTS,2010,UKJ33,3,1.14
2000,NUTS,2010,UKJ33,3,2.025
2001,NUTS,2010,UKJ33,3,0.92
2002,NUTS,2010,UKJ33,3,0.539
2003,NUTS,2010,UKJ33,3,3.606
2005,NUTS,2010,UKJ33,3,1.191
2006,NUTS,2010,UKJ33,3,1.136
2008,NUTS,2010,UKJ33,3,1.552
2009,NUTS,2010,UKJ33,3,0.771
2010,NUTS,2010,UKJ33,3,1.53
2011,NUTS,2010,UKJ33,3,0.455
2012,NUTS,2010,UKJ33,3,0.377
1990,NUTS,2010,UKJ4,2,0.381
1992,NUTS,2010,UKJ4,2,0.111
1994,NUTS,2010,UKJ4,2,0.653
1999,NUTS,2010,UKJ4,2,0.212
2000,NUTS,2010,UKJ4,2,0.319
2006,NUTS,2010,UKJ4,2,0.612
2008,NUTS,2010,UKJ4,2,0.299
2008,NUTS,2010,UKJ41,3,1.945
1990,NUTS,2010,UKJ42,3,0.453
1992,NUTS,2010,UKJ42,3,0.132
1994,NUTS,2010,UKJ42,3,0.776
1999,NUTS,2010,UKJ42,3,0.252
2000,NUTS,2010,UKJ42,3,0.379
2006,NUTS,2010,UKJ42,3,0.723
1990,NUTS,2010,UKK,1,0.644
1991,NUTS,2010,UKK,1,0.214
1992,NUTS,2010,UKK,1,0.319
1994,NUTS,2010,UKK,1,0.316
1995,NUTS,2010,UKK,1,0.21
1996,NUTS,2010,UKK,1,0.209
1997,NUTS,2010,UKK,1,1.358
1998,NUTS,2010,UKK,1,0.378
1999,NUTS,2010,UKK,1,0.534
2000,NUTS,2010,UKK,1,0.408
2001,NUTS,2010,UKK,1,0.46
2002,NUTS,2010,UKK,1,0.409
2003,NUTS,2010,UKK,1,0.401
2004,NUTS,2010,UKK,1,0.199
2005,NUTS,2010,UKK,1,0.198
2006,NUTS,2010,UKK,1,0.392
2007,NUTS,2010,UKK,1,0.194
2008,NUTS,2010,UKK,1,0.193
2010,NUTS,2010,UKK,1,0.572
2011,NUTS,2010,UKK,1,0.252
2012,NUTS,2010,UKK,1,0.047
1990,NUTS,2010,UKK1,2,0.977
1991,NUTS,2010,UKK1,2,0.486
1994,NUTS,2010,UKK1,2,0.479
1995,NUTS,2010,UKK1,2,0.477
1996,NUTS,2010,UKK1,2,0.157
1997,NUTS,2010,UKK1,2,3.085
1998,NUTS,2010,UKK1,2,0.235
1999,NUTS,2010,UKK1,2,1.012
2000,NUTS,2010,UKK1,2,0.463
2002,NUTS,2010,UKK1,2,0.459
2005,NUTS,2010,UKK1,2,0.224
2006,NUTS,2010,UKK1,2,0.445
2008,NUTS,2010,UKK1,2,0.436
2011,NUTS,2010,UKK1,2,0.141
1997,NUTS,2010,UKK11,3,1.876
1999,NUTS,2010,UKK11,3,1.486
2000,NUTS,2010,UKK11,3,2.559
2002,NUTS,2010,UKK11,3,0.641
1990,NUTS,2010,UKK12,3,1.768
1991,NUTS,2010,UKK12,3,1.773
1994,NUTS,2010,UKK12,3,1.744
1997,NUTS,2010,UKK12,3,4.98
1998,NUTS,2010,UKK12,3,0.851
1999,NUTS,2010,UKK12,3,2.665
2005,NUTS,2010,UKK12,3,0.81
2006,NUTS,2010,UKK12,3,1.609
1990,NUTS,2010,UKK13,3,1.881
1995,NUTS,2010,UKK13,3,1.834
1997,NUTS,2010,UKK13,3,0.903
2002,NUTS,2010,UKK13,3,1.326
2008,NUTS,2010,UKK13,3,1.705
1997,NUTS,2010,UKK14,3,12.648
1996,NUTS,2010,UKK15,3,0.795
1997,NUTS,2010,UKK15,3,0.479
2011,NUTS,2010,UKK15,3,0.699
1990,NUTS,2010,UKK2,2,0.896
2001,NUTS,2010,UKK2,2,0.564
2002,NUTS,2010,UKK2,2,0.418
2003,NUTS,2010,UKK2,2,0.83
2007,NUTS,2010,UKK2,2,0.808
2002,NUTS,2010,UKK21,3,1.651
2001,NUTS,2010,UKK22,3,1.715
2003,NUTS,2010,UKK22,3,2.518
2007,NUTS,2010,UKK22,3,2.453
1990,NUTS,2010,UKK23,3,2.162
1992,NUTS,2010,UKK4,2,1.45
1994,NUTS,2010,UKK4,2,0.48
1996,NUTS,2010,UKK4,2,0.639
1998,NUTS,2010,UKK4,2,1.262
1999,NUTS,2010,UKK4,2,0.416
2000,NUTS,2010,UKK4,2,0.938
2001,NUTS,2010,UKK4,2,1.49
2002,NUTS,2010,UKK4,2,0.491
2003,NUTS,2010,UKK4,2,0.921
2004,NUTS,2010,UKK4,2,0.916
2005,NUTS,2010,UKK4,2,0.455
2006,NUTS,2010,UKK4,2,0.903
2010,NUTS,2010,UKK4,2,2.66
2011,NUTS,2010,UKK4,2,0.883
2012,NUTS,2010,UKK4,2,0.219
1992,NUTS,2010,UKK41,3,3.964
2005,NUTS,2010,UKK41,3,1.017
2006,NUTS,2010,UKK41,3,1.007
1994,NUTS,2010,UKK42,3,4.079
1998,NUTS,2010,UKK42,3,2.646
1999,NUTS,2010,UKK42,3,1.99
2000,NUTS,2010,UKK42,3,5.259
2001,NUTS,2010,UKK42,3,5.417
2002,NUTS,2010,UKK42,3,2.841
2003,NUTS,2010,UKK42,3,7.643
2004,NUTS,2010,UKK42,3,7.601
2006,NUTS,2010,UKK42,3,3.788
2010,NUTS,2010,UKK42,3,12.699
2011,NUTS,2010,UKK42,3,5.103
1992,NUTS,2010,UKK43,3,0.757
1996,NUTS,2010,UKK43,3,0.994
1998,NUTS,2010,UKK43,3,1.461
1999,NUTS,2010,UKK43,3,0.275
2000,NUTS,2010,UKK43,3,0.474
2001,NUTS,2010,UKK43,3,1.28
2002,NUTS,2010,UKK43,3,0.24
2005,NUTS,2010,UKK43,3,0.346
2006,NUTS,2010,UKK43,3,0.344
2010,NUTS,2010,UKK43,3,1.791
2011,NUTS,2010,UKK43,3,0.442
2012,NUTS,2010,UKK43,3,0.333
1994,NUTS,2010,UKL,1,0.232
2002,NUTS,2010,UKL,1,0.343
2003,NUTS,2010,UKL,1,0.341
2007,NUTS,2010,UKL,1,0.668
1994,NUTS,2010,UKL1,2,0.36
2003,NUTS,2010,UKL1,2,0.536
2007,NUTS,2010,UKL1,2,1.051
2003,NUTS,2010,UKL15,3,1.146
1994,NUTS,2010,UKL18,3,2.928
2003,NUTS,2010,UKL18,3,2.971
2007,NUTS,2010,UKL18,3,8.635
2002,NUTS,2010,UKL2,2,0.945
2002,NUTS,2010,UKL22,3,2.321
2000,NUTS,2010,UKM,1,0.395
2001,NUTS,2010,UKM,1,1.777
2002,NUTS,2010,UKM,1,1.185
2003,NUTS,2010,UKM,1,1.579
2004,NUTS,2010,UKM,1,1.413
2005,NUTS,2010,UKM,1,0.426
2006,NUTS,2010,UKM,1,0.195
2007,NUTS,2010,UKM,1,0.194
2008,NUTS,2010,UKM,1,0.739
2009,NUTS,2010,UKM,1,0.383
2010,NUTS,2010,UKM,1,0.404
2011,NUTS,2010,UKM,1,0.82
2012,NUTS,2010,UKM,1,0.91
2003,NUTS,2010,UKM2,2,0.351
2004,NUTS,2010,UKM2,2,1.369
2005,NUTS,2010,UKM2,2,0.95
2006,NUTS,2010,UKM2,2,0.516
2008,NUTS,2010,UKM2,2,1.691
2009,NUTS,2010,UKM2,2,1.008
2010,NUTS,2010,UKM2,2,0.936
2011,NUTS,2010,UKM2,2,0.496
2012,NUTS,2010,UKM2,2,0.246
2008,NUTS,2010,UKM21,3,3.876
2009,NUTS,2010,UKM21,3,3.855
2010,NUTS,2010,UKM21,3,0.499
2004,NUTS,2010,UKM22,3,2.496
2005,NUTS,2010,UKM22,3,1.24
2006,NUTS,2010,UKM22,3,2.465
2008,NUTS,2010,UKM22,3,4.874
2009,NUTS,2010,UKM22,3,2.427
2010,NUTS,2010,UKM22,3,2.831
2011,NUTS,2010,UKM22,3,0.794
2003,NUTS,2010,UKM25,3,0.739
2004,NUTS,2010,UKM25,3,2.873
2005,NUTS,2010,UKM25,3,2.234
2008,NUTS,2010,UKM25,3,0.722
2010,NUTS,2010,UKM25,3,1.243
2011,NUTS,2010,UKM25,3,1.414
2003,NUTS,2010,UKM27,3,1.484
2004,NUTS,2010,UKM27,3,1.477
2005,NUTS,2010,UKM28,3,2.009
2012,NUTS,2010,UKM28,3,2.847
2000,NUTS,2010,UKM3,2,0.872
2001,NUTS,2010,UKM3,2,3.934
2002,NUTS,2010,UKM3,2,2.624
2003,NUTS,2010,UKM3,2,3.211
2004,NUTS,2010,UKM3,2,1.995
2005,NUTS,2010,UKM3,2,0.145
2007,NUTS,2010,UKM3,2,0.437
2008,NUTS,2010,UKM3,2,0.217
2010,NUTS,2010,UKM3,2,0.108
2011,NUTS,2010,UKM3,2,1.431
2012,NUTS,2010,UKM3,2,1.856
2001,NUTS,2010,UKM31,3,1.436
2002,NUTS,2010,UKM31,3,2.927
2003,NUTS,2010,UKM31,3,0.746
2004,NUTS,2010,UKM31,3,1.236
2005,NUTS,2010,UKM33,3,1.318
2000,NUTS,2010,UKM34,3,2.879
2001,NUTS,2010,UKM34,3,7.787
2002,NUTS,2010,UKM34,3,6.631
2003,NUTS,2010,UKM34,3,7.103
2004,NUTS,2010,UKM34,3,4.501
2008,NUTS,2010,UKM34,3,0.871
2010,NUTS,2010,UKM34,3,0.428
2011,NUTS,2010,UKM34,3,5.646
2012,NUTS,2010,UKM34,3,7.288
2000,NUTS,2010,UKM35,3,0.949
2001,NUTS,2010,UKM35,3,12.021
2003,NUTS,2010,UKM35,3,2.896
2004,NUTS,2010,UKM35,3,0.958
2002,NUTS,2010,UKM36,3,1.025
2004,NUTS,2010,UKM36,3,2.403
2002,NUTS,2010,UKM38,3,3.867
2003,NUTS,2010,UKM38,3,6.862
2004,NUTS,2010,UKM38,3,1.904
2007,NUTS,2010,UKM38,3,3.232
1995,NUTS,2010,UKN,1,0.067
1995,NUTS,2010,UKN0,2,0.067
1995,NUTS,2010,UKN02,3,0.306
