year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_mio_eur_total
2003,NUTS,2010,ITG1,2,590.0
2004,NUTS,2010,ITG1,2,681.0
2005,NUTS,2010,ITG1,2,629.0
2007,NUTS,2010,ITG1,2,695.2
2008,NUTS,2010,ITG1,2,743.0
2009,NUTS,2010,ITG1,2,726.2
2010,NUTS,2010,ITG1,2,691.6
2011,NUTS,2010,ITG1,2,710.9
2012,NUTS,2010,ITG1,2,744.5
2013,NUTS,2010,ITG1,2,778.8
2014,NUTS,2010,ITG1,2,910.49
2015,NUTS,2010,ITG1,2,862.7
2016,NUTS,2010,ITG1,2,687.059
2017,NUTS,2010,ITG1,2,673.801
2018,NUTS,2010,ITG1,2,735.174
2019,NUTS,2010,ITG1,2,747.735
1994,NUTS,2010,ITG2,2,118.605
1995,NUTS,2010,ITG2,2,109.708
1996,NUTS,2010,ITG2,2,138.401
1997,NUTS,2010,ITG2,2,153.854
1998,NUTS,2010,ITG2,2,157.003
1999,NUTS,2010,ITG2,2,162.5
2000,NUTS,2010,ITG2,2,171.81
2003,NUTS,2010,ITG2,2,203.0
2004,NUTS,2010,ITG2,2,199.0
2005,NUTS,2010,ITG2,2,177.0
2007,NUTS,2010,ITG2,2,198.1
2008,NUTS,2010,ITG2,2,197.9
2009,NUTS,2010,ITG2,2,218.2
2010,NUTS,2010,ITG2,2,224.1
2011,NUTS,2010,ITG2,2,263.5
2012,NUTS,2010,ITG2,2,244.4
2013,NUTS,2010,ITG2,2,251.8
2014,NUTS,2010,ITG2,2,248.921
2015,NUTS,2010,ITG2,2,275.6
2016,NUTS,2010,ITG2,2,281.518
2017,NUTS,2010,ITG2,2,261.742
2018,NUTS,2010,ITG2,2,280.374
2019,NUTS,2010,ITG2,2,296.834
1994,NUTS,2010,ITH,1,1399.13
1995,NUTS,2010,ITH,1,1302.909
1996,NUTS,2010,ITH,1,1482.772
1997,NUTS,2010,ITH,1,1703.432
1998,NUTS,2010,ITH,1,1816.995
1999,NUTS,2010,ITH,1,1812.9
2000,NUTS,2010,ITH,1,1987.11
2003,NUTS,2010,ITH,1,2773.0
2004,NUTS,2010,ITH,1,2790.0
2005,NUTS,2010,ITH,1,2815.0
2007,NUTS,2010,ITH,1,4018.8
2008,NUTS,2010,ITH,1,4166.1
2009,NUTS,2010,ITH,1,4334.9
2010,NUTS,2010,ITH,1,4436.9
2011,NUTS,2010,ITH,1,4547.8
2012,NUTS,2010,ITH,1,4807.5
2013,NUTS,2010,ITH,1,4997.7
2014,NUTS,2010,ITH,1,5119.141
2015,NUTS,2010,ITH,1,5419.9
2016,NUTS,2010,ITH,1,6039.017
2017,NUTS,2010,ITH,1,6280.833
2018,NUTS,2010,ITH,1,6706.424
2019,NUTS,2010,ITH,1,6864.016
2003,NUTS,2010,ITH1,2,48.0
2004,NUTS,2010,ITH1,2,66.0
2005,NUTS,2010,ITH1,2,51.0
2007,NUTS,2010,ITH1,2,92.1
2008,NUTS,2010,ITH1,2,98.5
2009,NUTS,2010,ITH1,2,98.4
2010,NUTS,2010,ITH1,2,103.2
2011,NUTS,2010,ITH1,2,118.1
2012,NUTS,2010,ITH1,2,113.5
2013,NUTS,2010,ITH1,2,131.6
2014,NUTS,2010,ITH1,2,148.237
2015,NUTS,2010,ITH1,2,161.1
2016,NUTS,2010,ITH1,2,150.976
2017,NUTS,2010,ITH1,2,163.618
2018,NUTS,2010,ITH1,2,207.81
2019,NUTS,2010,ITH1,2,191.872
2003,NUTS,2010,ITH2,2,146.0
2004,NUTS,2010,ITH2,2,146.0
2005,NUTS,2010,ITH2,2,158.0
2007,NUTS,2010,ITH2,2,182.6
2008,NUTS,2010,ITH2,2,271.7
2009,NUTS,2010,ITH2,2,338.2
2010,NUTS,2010,ITH2,2,327.7
2011,NUTS,2010,ITH2,2,312.4
2012,NUTS,2010,ITH2,2,326.8
2013,NUTS,2010,ITH2,2,335.8
2014,NUTS,2010,ITH2,2,335.6
2015,NUTS,2010,ITH2,2,334.8
2016,NUTS,2010,ITH2,2,294.571
2017,NUTS,2010,ITH2,2,303.987
2018,NUTS,2010,ITH2,2,321.528
2019,NUTS,2010,ITH2,2,330.29
1994,NUTS,2010,ITH3,2,427.917
1995,NUTS,2010,ITH3,2,404.927
1996,NUTS,2010,ITH3,2,440.733
1997,NUTS,2010,ITH3,2,486.351
1998,NUTS,2010,ITH3,2,504.682
1999,NUTS,2010,ITH3,2,513.7
2000,NUTS,2010,ITH3,2,569.98
2003,NUTS,2010,ITH3,2,835.0
2004,NUTS,2010,ITH3,2,839.0
2005,NUTS,2010,ITH3,2,776.0
2007,NUTS,2010,ITH3,2,1232.3
2008,NUTS,2010,ITH3,2,1514.2
2009,NUTS,2010,ITH3,2,1529.8
2010,NUTS,2010,ITH3,2,1502.4
2011,NUTS,2010,ITH3,2,1535.1
2012,NUTS,2010,ITH3,2,1562.3
2013,NUTS,2010,ITH3,2,1647.4
2014,NUTS,2010,ITH3,2,1599.502
2015,NUTS,2010,ITH3,2,1675.6
2016,NUTS,2010,ITH3,2,1989.18
2017,NUTS,2010,ITH3,2,2106.96
2018,NUTS,2010,ITH3,2,2263.378
2019,NUTS,2010,ITH3,2,2288.428
1994,NUTS,2010,ITH4,2,230.718
1995,NUTS,2010,ITH4,2,227.234
1996,NUTS,2010,ITH4,2,245.359
1997,NUTS,2010,ITH4,2,279.707
1998,NUTS,2010,ITH4,2,309.623
1999,NUTS,2010,ITH4,2,286.9
2000,NUTS,2010,ITH4,2,314.95
2003,NUTS,2010,ITH4,2,345.0
2004,NUTS,2010,ITH4,2,368.0
2005,NUTS,2010,ITH4,2,379.0
2007,NUTS,2010,ITH4,2,495.1
2008,NUTS,2010,ITH4,2,480.5
2009,NUTS,2010,ITH4,2,512.6
2010,NUTS,2010,ITH4,2,508.7
2011,NUTS,2010,ITH4,2,531.9
2012,NUTS,2010,ITH4,2,514.5
2013,NUTS,2010,ITH4,2,525.5
2014,NUTS,2010,ITH4,2,546.236
2015,NUTS,2010,ITH4,2,566.9
2016,NUTS,2010,ITH4,2,581.438
2017,NUTS,2010,ITH4,2,585.914
2018,NUTS,2010,ITH4,2,634.715
2019,NUTS,2010,ITH4,2,662.176
1994,NUTS,2010,ITH5,2,671.931
1995,NUTS,2010,ITH5,2,600.364
1996,NUTS,2010,ITH5,2,712.909
1997,NUTS,2010,ITH5,2,844.54
1998,NUTS,2010,ITH5,2,899.283
1999,NUTS,2010,ITH5,2,898.8
2000,NUTS,2010,ITH5,2,982.48
2003,NUTS,2010,ITH5,2,1399.0
2004,NUTS,2010,ITH5,2,1371.0
2005,NUTS,2010,ITH5,2,1451.0
2007,NUTS,2010,ITH5,2,2016.7
2008,NUTS,2010,ITH5,2,1801.2
2009,NUTS,2010,ITH5,2,1855.9
2010,NUTS,2010,ITH5,2,1994.9
2011,NUTS,2010,ITH5,2,2050.2
2012,NUTS,2010,ITH5,2,2290.4
2013,NUTS,2010,ITH5,2,2357.4
2014,NUTS,2010,ITH5,2,2489.566
2015,NUTS,2010,ITH5,2,2681.6
2016,NUTS,2010,ITH5,2,3022.852
2017,NUTS,2010,ITH5,2,3120.354
2018,NUTS,2010,ITH5,2,3278.992
2019,NUTS,2010,ITH5,2,3391.25
1994,NUTS,2010,ITI,1,2434.661
1995,NUTS,2010,ITI,1,2310.79
1996,NUTS,2010,ITI,1,2675.091
1997,NUTS,2010,ITI,1,2955.64
1998,NUTS,2010,ITI,1,3157.003
1999,NUTS,2010,ITI,1,3219.4
2000,NUTS,2010,ITI,1,3422.53
2003,NUTS,2010,ITI,1,3998.0
2004,NUTS,2010,ITI,1,4061.0
2005,NUTS,2010,ITI,1,4221.0
2007,NUTS,2010,ITI,1,4283.1
2008,NUTS,2010,ITI,1,4684.2
2009,NUTS,2010,ITI,1,4772.5
2010,NUTS,2010,ITI,1,4746.9
2011,NUTS,2010,ITI,1,4644.5
2012,NUTS,2010,ITI,1,4784.8
2013,NUTS,2010,ITI,1,4859.2
2014,NUTS,2010,ITI,1,4926.242
2017,NUTS,2010,ITI,1,5636.121
2018,NUTS,2010,ITI,1,5971.88
2019,NUTS,2010,ITI,1,6387.298
1994,NUTS,2010,ITI1,2,539.585
1995,NUTS,2010,ITI1,2,525.125
1996,NUTS,2010,ITI1,2,610.25
1997,NUTS,2010,ITI1,2,625.552
1998,NUTS,2010,ITI1,2,690.775
1999,NUTS,2010,ITI1,2,716.9
2000,NUTS,2010,ITI1,2,806.93
2003,NUTS,2010,ITI1,2,994.0
2004,NUTS,2010,ITI1,2,1040.0
2005,NUTS,2010,ITI1,2,1045.0
2007,NUTS,2010,ITI1,2,1048.7
2008,NUTS,2010,ITI1,2,1180.0
2009,NUTS,2010,ITI1,2,1271.6
2010,NUTS,2010,ITI1,2,1273.7
2011,NUTS,2010,ITI1,2,1276.6
2012,NUTS,2010,ITI1,2,1347.9
2013,NUTS,2010,ITI1,2,1362.4
2014,NUTS,2010,ITI1,2,1412.329
2015,NUTS,2010,ITI1,2,1450.6
2016,NUTS,2010,ITI1,2,1478.638
2017,NUTS,2010,ITI1,2,1666.21
2018,NUTS,2010,ITI1,2,1828.003
2019,NUTS,2010,ITI1,2,1957.975
1994,NUTS,2010,ITI2,2,78.15
1995,NUTS,2010,ITI2,2,71.003
1996,NUTS,2010,ITI2,2,92.3
1997,NUTS,2010,ITI2,2,119.43
1998,NUTS,2010,ITI2,2,127.914
1999,NUTS,2010,ITI2,2,143.3
2000,NUTS,2010,ITI2,2,154.06
2003,NUTS,2010,ITI2,2,157.0
2004,NUTS,2010,ITI2,2,153.0
2005,NUTS,2010,ITI2,2,153.0
2007,NUTS,2010,ITI2,2,189.3
2008,NUTS,2010,ITI2,2,189.4
2009,NUTS,2010,ITI2,2,207.6
2010,NUTS,2010,ITI2,2,189.9
2011,NUTS,2010,ITI2,2,190.1
2012,NUTS,2010,ITI2,2,187.5
2013,NUTS,2010,ITI2,2,178.4
2014,NUTS,2010,ITI2,2,200.607
2017,NUTS,2010,ITI2,2,214.529
2018,NUTS,2010,ITI2,2,231.109
2019,NUTS,2010,ITI2,2,236.51
1994,NUTS,2010,ITI3,2,91.466
1995,NUTS,2010,ITI3,2,91.337
1996,NUTS,2010,ITI3,2,103.954
1997,NUTS,2010,ITI3,2,150.04
1998,NUTS,2010,ITI3,2,123.033
1999,NUTS,2010,ITI3,2,131.2
2000,NUTS,2010,ITI3,2,152.99
2003,NUTS,2010,ITI3,2,229.0
2004,NUTS,2010,ITI3,2,192.0
2005,NUTS,2010,ITI3,2,210.0
2007,NUTS,2010,ITI3,2,271.0
2008,NUTS,2010,ITI3,2,301.9
2009,NUTS,2010,ITI3,2,284.3
2010,NUTS,2010,ITI3,2,303.8
2011,NUTS,2010,ITI3,2,304.9
2012,NUTS,2010,ITI3,2,319.1
2013,NUTS,2010,ITI3,2,321.5
2014,NUTS,2010,ITI3,2,347.665
2015,NUTS,2010,ITI3,2,342.8
2016,NUTS,2010,ITI3,2,418.941
2017,NUTS,2010,ITI3,2,457.209
2018,NUTS,2010,ITI3,2,458.027
2019,NUTS,2010,ITI3,2,458.699
1994,NUTS,2010,ITI4,2,1725.46
1995,NUTS,2010,ITI4,2,1623.325
1996,NUTS,2010,ITI4,2,1868.588
1997,NUTS,2010,ITI4,2,2060.618
1998,NUTS,2010,ITI4,2,2215.382
1999,NUTS,2010,ITI4,2,2228.0
2000,NUTS,2010,ITI4,2,2308.56
2003,NUTS,2010,ITI4,2,2618.0
2004,NUTS,2010,ITI4,2,2676.0
2005,NUTS,2010,ITI4,2,2813.0
2007,NUTS,2010,ITI4,2,2774.1
2008,NUTS,2010,ITI4,2,3012.9
2009,NUTS,2010,ITI4,2,3009.0
2010,NUTS,2010,ITI4,2,2979.5
2011,NUTS,2010,ITI4,2,2873.0
2012,NUTS,2010,ITI4,2,2930.3
2013,NUTS,2010,ITI4,2,2996.9
2014,NUTS,2010,ITI4,2,2965.641
2015,NUTS,2010,ITI4,2,2915.6
2016,NUTS,2010,ITI4,2,3127.259
2017,NUTS,2010,ITI4,2,3298.173
2018,NUTS,2010,ITI4,2,3454.742
2019,NUTS,2010,ITI4,2,3734.114
2008,NUTS,2010,ITZ,1,0.0
1994,NUTS,2010,ITZZ,2,68.564
1995,NUTS,2010,ITZZ,2,70.385
1996,NUTS,2010,ITZZ,2,83.77
1999,NUTS,2010,ITZZ,2,113.5
2000,NUTS,2010,ITZZ,2,119.7
2008,NUTS,2010,ITZZ,2,0.0
1980,NUTS,2010,JP,0,16652.644
1981,NUTS,2010,JP,0,24379.966
1982,NUTS,2010,JP,0,26806.405
1983,NUTS,2010,JP,0,33975.784
1984,NUTS,2010,JP,0,42193.228
1985,NUTS,2010,JP,0,49237.367
1986,NUTS,2010,JP,0,55714.739
1987,NUTS,2010,JP,0,59043.457
1988,NUTS,2010,JP,0,70167.516
1989,NUTS,2010,JP,0,77764.131
1990,NUTS,2010,JP,0,71209.382
1991,NUTS,2010,JP,0,82716.824
1992,NUTS,2010,JP,0,84700.359
1993,NUTS,2010,JP,0,105333.377
1994,NUTS,2010,JP,0,112067.507
1995,NUTS,2010,JP,0,117130.607
1996,NUTS,2010,JP,0,102513.456
1997,NUTS,2010,JP,0,107922.6
1998,NUTS,2010,JP,0,103607.698
1999,NUTS,2010,JP,0,123909.166
2000,NUTS,2010,JP,0,153859.686
2001,NUTS,2010,JP,0,143014.557
2002,NUTS,2010,JP,0,131725.504
2003,NUTS,2010,JP,0,119748.057
2004,NUTS,2010,JP,0,117396.184
2005,NUTS,2010,JP,0,121831.436
2006,NUTS,2010,JP,0,118295.103
2007,NUTS,2010,JP,0,110116.205
2008,NUTS,2010,JP,0,113986.356
2009,NUTS,2010,JP,0,121357.434
2010,NUTS,2010,JP,0,135035.091
2011,NUTS,2010,JP,0,143700.955
2012,NUTS,2010,JP,0,154976.993
2013,NUTS,2010,JP,0,128644.678
2014,NUTS,2010,JP,0,124530.732
2015,NUTS,2010,JP,0,129819.462
2016,NUTS,2010,JP,0,140694.992
2017,NUTS,2010,JP,0,138207.411
2018,NUTS,2010,JP,0,137415.752
2019,NUTS,2010,JP,0,147159.2
1998,NUTS,2010,KR,0,7241.022
1999,NUTS,2010,KR,0,9407.503
2000,NUTS,2010,KR,0,13271.204
2001,NUTS,2010,KR,0,13950.556
2002,NUTS,2010,KR,0,14738.478
2003,NUTS,2010,KR,0,14157.459
2004,NUTS,2010,KR,0,15594.708
2005,NUTS,2010,KR,0,18966.099
2006,NUTS,2010,KR,0,22815.085
2007,NUTS,2010,KR,0,24588.863
2008,NUTS,2010,KR,0,21479.527
2009,NUTS,2010,KR,0,21393.481
2010,NUTS,2010,KR,0,28629.235
2011,NUTS,2010,KR,0,32370.522
2012,NUTS,2010,KR,0,38302.479
2013,NUTS,2010,KR,0,40787.222
2014,NUTS,2010,KR,0,45584.939
2015,NUTS,2010,KR,0,52492.855
2016,NUTS,2010,KR,0,54046.574
2017,NUTS,2010,KR,0,61711.223
2018,NUTS,2010,KR,0,65992.375
2019,NUTS,2010,KR,0,68218.58
1994,NUTS,2010,LT,0,18.444
1995,NUTS,2010,LT,0,21.965
1996,NUTS,2010,LT,0,32.461
1997,NUTS,2010,LT,0,47.885
1998,NUTS,2010,LT,0,54.519
1999,NUTS,2010,LT,0,51.672
2000,NUTS,2010,LT,0,73.049
2001,NUTS,2010,LT,0,91.227
2002,NUTS,2010,LT,0,99.643
2003,NUTS,2010,LT,0,110.577
2004,NUTS,2010,LT,0,136.903
2005,NUTS,2010,LT,0,156.974
2006,NUTS,2010,LT,0,190.512
2007,NUTS,2010,LT,0,232.594
2008,NUTS,2010,LT,0,257.791
2009,NUTS,2010,LT,0,223.471
2010,NUTS,2010,LT,0,219.59
2011,NUTS,2010,LT,0,282.698
2012,NUTS,2010,LT,0,298.367
2013,NUTS,2010,LT,0,332.426
2014,NUTS,2010,LT,0,376.827
2015,NUTS,2010,LT,0,389.67
2016,NUTS,2010,LT,0,327.612
2017,NUTS,2010,LT,0,378.906
2018,NUTS,2010,LT,0,426.306
2019,NUTS,2010,LT,0,485.998
2020,NUTS,2010,LT,0,571.948
1994,NUTS,2010,LT0,1,18.444
1995,NUTS,2010,LT0,1,21.965
1996,NUTS,2010,LT0,1,32.461
1997,NUTS,2010,LT0,1,47.885
1998,NUTS,2010,LT0,1,54.519
1999,NUTS,2010,LT0,1,51.672
2000,NUTS,2010,LT0,1,73.049
2001,NUTS,2010,LT0,1,91.227
2002,NUTS,2010,LT0,1,99.643
2003,NUTS,2010,LT0,1,110.577
2004,NUTS,2010,LT0,1,136.903
2005,NUTS,2010,LT0,1,156.974
2006,NUTS,2010,LT0,1,190.512
2007,NUTS,2010,LT0,1,232.594
2008,NUTS,2010,LT0,1,257.791
2009,NUTS,2010,LT0,1,223.471
2010,NUTS,2010,LT0,1,219.59
2011,NUTS,2010,LT0,1,282.698
2012,NUTS,2010,LT0,1,298.367
2013,NUTS,2010,LT0,1,332.426
2014,NUTS,2010,LT0,1,376.827
2015,NUTS,2010,LT0,1,389.67
2016,NUTS,2010,LT0,1,327.612
2017,NUTS,2010,LT0,1,378.906
2018,NUTS,2010,LT0,1,426.306
2019,NUTS,2010,LT0,1,485.998
2020,NUTS,2010,LT0,1,571.948
1994,NUTS,2010,LT00,2,18.444
1995,NUTS,2010,LT00,2,21.965
1996,NUTS,2010,LT00,2,32.461
1997,NUTS,2010,LT00,2,47.885
1998,NUTS,2010,LT00,2,54.519
1999,NUTS,2010,LT00,2,51.672
2000,NUTS,2010,LT00,2,73.049
2001,NUTS,2010,LT00,2,91.227
2002,NUTS,2010,LT00,2,99.643
2003,NUTS,2010,LT00,2,110.577
2004,NUTS,2010,LT00,2,136.903
2005,NUTS,2010,LT00,2,156.974
2006,NUTS,2010,LT00,2,190.512
2007,NUTS,2010,LT00,2,232.594
2008,NUTS,2010,LT00,2,257.791
2009,NUTS,2010,LT00,2,223.471
2010,NUTS,2010,LT00,2,219.59
2011,NUTS,2010,LT00,2,282.698
2012,NUTS,2010,LT00,2,298.367
2013,NUTS,2010,LT00,2,332.426
2014,NUTS,2010,LT00,2,376.827
2015,NUTS,2010,LT01,2,242.195
2016,NUTS,2010,LT01,2,185.633
2017,NUTS,2010,LT01,2,196.906
2018,NUTS,2010,LT01,2,243.851
2019,NUTS,2010,LT01,2,299.205
2015,NUTS,2010,LT02,2,147.475
2016,NUTS,2010,LT02,2,141.979
2017,NUTS,2010,LT02,2,182.0
2018,NUTS,2010,LT02,2,182.455
2019,NUTS,2010,LT02,2,186.793
2000,NUTS,2010,LU,0,363.9
2003,NUTS,2010,LU,0,425.8
2004,NUTS,2010,LU,0,447.7
2005,NUTS,2010,LU,0,472.0
2006,NUTS,2010,LU,0,563.5
2007,NUTS,2010,LU,0,591.6
2008,NUTS,2010,LU,0,618.8
2009,NUTS,2010,LU,0,620.28
2010,NUTS,2010,LU,0,603.7
2011,NUTS,2010,LU,0,631.4
2012,NUTS,2010,LU,0,561.403
2013,NUTS,2010,LU,0,605.731
2014,NUTS,2010,LU,0,630.3
2015,NUTS,2010,LU,0,678.0
2016,NUTS,2010,LU,0,712.1
2017,NUTS,2010,LU,0,720.7
2018,NUTS,2010,LU,0,704.5
2019,NUTS,2010,LU,0,737.8
2020,NUTS,2010,LU,0,724.8
2000,NUTS,2010,LU0,1,363.9
2003,NUTS,2010,LU0,1,425.8
2004,NUTS,2010,LU0,1,447.7
2005,NUTS,2010,LU0,1,472.0
2006,NUTS,2010,LU0,1,563.5
2007,NUTS,2010,LU0,1,591.6
2008,NUTS,2010,LU0,1,618.8
2009,NUTS,2010,LU0,1,620.28
2010,NUTS,2010,LU0,1,603.7
2011,NUTS,2010,LU0,1,631.4
2012,NUTS,2010,LU0,1,561.403
2013,NUTS,2010,LU0,1,605.731
2014,NUTS,2010,LU0,1,630.3
2015,NUTS,2010,LU0,1,678.0
2016,NUTS,2010,LU0,1,712.1
2017,NUTS,2010,LU0,1,720.7
2018,NUTS,2010,LU0,1,704.5
2019,NUTS,2010,LU0,1,737.8
2020,NUTS,2010,LU0,1,724.8
2000,NUTS,2010,LU00,2,363.9
2003,NUTS,2010,LU00,2,425.8
2004,NUTS,2010,LU00,2,447.7
2005,NUTS,2010,LU00,2,472.0
2006,NUTS,2010,LU00,2,563.5
2007,NUTS,2010,LU00,2,591.6
2008,NUTS,2010,LU00,2,618.8
2009,NUTS,2010,LU00,2,620.28
2010,NUTS,2010,LU00,2,603.7
2011,NUTS,2010,LU00,2,631.4
2012,NUTS,2010,LU00,2,561.403
2013,NUTS,2010,LU00,2,605.731
2014,NUTS,2010,LU00,2,630.3
2015,NUTS,2010,LU00,2,678.0
2016,NUTS,2010,LU00,2,712.1
2017,NUTS,2010,LU00,2,720.7
2018,NUTS,2010,LU00,2,704.5
2019,NUTS,2010,LU00,2,737.8
2020,NUTS,2010,LU00,2,724.8
1993,NUTS,2010,LV,0,8.997
1994,NUTS,2010,LV,0,13.041
1995,NUTS,2010,LV,0,17.853
1996,NUTS,2010,LV,0,18.669
1997,NUTS,2010,LV,0,21.066
1998,NUTS,2010,LV,0,24.28
1999,NUTS,2010,LV,0,24.794
2000,NUTS,2010,LV,0,37.534
2001,NUTS,2010,LV,0,37.741
2002,NUTS,2010,LV,0,41.531
2003,NUTS,2010,LV,0,37.726
2004,NUTS,2010,LV,0,46.707
2005,NUTS,2010,LV,0,72.693
2006,NUTS,2010,LV,0,112.324
2007,NUTS,2010,LV,0,125.59
2008,NUTS,2010,LV,0,141.59
2009,NUTS,2010,LV,0,84.882
2010,NUTS,2010,LV,0,108.649
2011,NUTS,2010,LV,0,140.73
2012,NUTS,2010,LV,0,146.516
2013,NUTS,2010,LV,0,139.766
2014,NUTS,2010,LV,0,162.8
2015,NUTS,2010,LV,0,152.2
2016,NUTS,2010,LV,0,110.4
2017,NUTS,2010,LV,0,137.9
2018,NUTS,2010,LV,0,186.2
2019,NUTS,2010,LV,0,195.2
2020,NUTS,2010,LV,0,208.2
1993,NUTS,2010,LV0,1,8.997
1994,NUTS,2010,LV0,1,13.041
1995,NUTS,2010,LV0,1,17.853
1996,NUTS,2010,LV0,1,18.669
1997,NUTS,2010,LV0,1,21.066
1998,NUTS,2010,LV0,1,24.28
1999,NUTS,2010,LV0,1,24.794
2000,NUTS,2010,LV0,1,37.534
2001,NUTS,2010,LV0,1,37.741
2002,NUTS,2010,LV0,1,41.531
2003,NUTS,2010,LV0,1,37.726
2004,NUTS,2010,LV0,1,46.707
2005,NUTS,2010,LV0,1,72.693
2006,NUTS,2010,LV0,1,112.324
2007,NUTS,2010,LV0,1,125.59
2008,NUTS,2010,LV0,1,141.59
2009,NUTS,2010,LV0,1,84.882
2010,NUTS,2010,LV0,1,108.649
2011,NUTS,2010,LV0,1,140.73
2012,NUTS,2010,LV0,1,146.516
2013,NUTS,2010,LV0,1,139.766
2014,NUTS,2010,LV0,1,162.8
2015,NUTS,2010,LV0,1,152.2
2016,NUTS,2010,LV0,1,110.4
2017,NUTS,2010,LV0,1,137.9
2018,NUTS,2010,LV0,1,186.2
2019,NUTS,2010,LV0,1,195.2
2020,NUTS,2010,LV0,1,208.2
1993,NUTS,2010,LV00,2,8.997
1994,NUTS,2010,LV00,2,13.041
1995,NUTS,2010,LV00,2,17.853
1996,NUTS,2010,LV00,2,18.669
1997,NUTS,2010,LV00,2,21.066
1998,NUTS,2010,LV00,2,24.28
1999,NUTS,2010,LV00,2,24.794
2000,NUTS,2010,LV00,2,37.534
2001,NUTS,2010,LV00,2,37.741
2002,NUTS,2010,LV00,2,41.531
2003,NUTS,2010,LV00,2,37.726
2004,NUTS,2010,LV00,2,46.707
2005,NUTS,2010,LV00,2,72.693
2006,NUTS,2010,LV00,2,112.324
2007,NUTS,2010,LV00,2,125.59
2008,NUTS,2010,LV00,2,141.59
2009,NUTS,2010,LV00,2,84.882
2010,NUTS,2010,LV00,2,108.649
2011,NUTS,2010,LV00,2,140.73
2012,NUTS,2010,LV00,2,146.516
2013,NUTS,2010,LV00,2,139.766
2014,NUTS,2010,LV00,2,162.8
2015,NUTS,2010,LV00,2,152.2
2016,NUTS,2010,LV00,2,110.4
2017,NUTS,2010,LV00,2,137.9
2018,NUTS,2010,LV00,2,186.2
2019,NUTS,2010,LV00,2,195.2
2020,NUTS,2010,LV00,2,208.2
2011,NUTS,2010,ME,0,10.279
2013,NUTS,2010,ME,0,12.586
2014,NUTS,2010,ME,0,12.559
2015,NUTS,2010,ME,0,13.67
2016,NUTS,2010,ME,0,12.833
2017,NUTS,2010,ME,0,15.003
2018,NUTS,2010,ME,0,23.49
2011,NUTS,2010,ME0,1,10.279
2013,NUTS,2010,ME0,1,12.586
2014,NUTS,2010,ME0,1,12.559
2015,NUTS,2010,ME0,1,13.67
2016,NUTS,2010,ME0,1,12.833
2017,NUTS,2010,ME0,1,15.003
2018,NUTS,2010,ME0,1,23.49
2011,NUTS,2010,ME00,2,10.279
2013,NUTS,2010,ME00,2,12.586
2014,NUTS,2010,ME00,2,12.559
2015,NUTS,2010,ME00,2,13.67
2016,NUTS,2010,ME00,2,12.833
2017,NUTS,2010,ME00,2,15.003
2018,NUTS,2010,ME00,2,23.49
2015,NUTS,2010,MK,0,40.292
2016,NUTS,2010,MK,0,42.088
2017,NUTS,2010,MK,0,35.575
2018,NUTS,2010,MK,0,39.071
2019,NUTS,2010,MK,0,41.425
2020,NUTS,2010,MK,0,40.438
2015,NUTS,2010,MK0,1,40.292
2016,NUTS,2010,MK0,1,42.088
2017,NUTS,2010,MK0,1,35.575
2018,NUTS,2010,MK0,1,39.071
2019,NUTS,2010,MK0,1,41.425
2020,NUTS,2010,MK0,1,40.438
2015,NUTS,2010,MK00,2,40.292
2016,NUTS,2010,MK00,2,42.088
2017,NUTS,2010,MK00,2,35.575
2018,NUTS,2010,MK00,2,39.071
2019,NUTS,2010,MK00,2,41.425
2020,NUTS,2010,MK00,2,40.438
2002,NUTS,2010,MT,0,11.861
2003,NUTS,2010,MT,0,11.453
2004,NUTS,2010,MT,0,24.046
2005,NUTS,2010,MT,0,27.213
2006,NUTS,2010,MT,0,31.253
2007,NUTS,2010,MT,0,31.58
2008,NUTS,2010,MT,0,32.685
2009,NUTS,2010,MT,0,31.761
2010,NUTS,2010,MT,0,40.037
2011,NUTS,2010,MT,0,46.053
2012,NUTS,2010,MT,0,59.234
2013,NUTS,2010,MT,0,59.055
2014,NUTS,2010,MT,0,60.539
2015,NUTS,2010,MT,0,71.491
2016,NUTS,2010,MT,0,58.702
2017,NUTS,2010,MT,0,65.928
2018,NUTS,2010,MT,0,74.626
2019,NUTS,2010,MT,0,80.05
2020,NUTS,2010,MT,0,87.188
2002,NUTS,2010,MT0,1,11.861
2003,NUTS,2010,MT0,1,11.453
2004,NUTS,2010,MT0,1,24.046
2005,NUTS,2010,MT0,1,27.213
2006,NUTS,2010,MT0,1,31.253
2007,NUTS,2010,MT0,1,31.58
2008,NUTS,2010,MT0,1,32.685
2009,NUTS,2010,MT0,1,31.761
2010,NUTS,2010,MT0,1,40.037
2011,NUTS,2010,MT0,1,46.053
2012,NUTS,2010,MT0,1,59.234
2013,NUTS,2010,MT0,1,59.055
2014,NUTS,2010,MT0,1,60.539
2015,NUTS,2010,MT0,1,71.491
2016,NUTS,2010,MT0,1,58.702
2017,NUTS,2010,MT0,1,65.928
2018,NUTS,2010,MT0,1,74.626
2019,NUTS,2010,MT0,1,80.05
2020,NUTS,2010,MT0,1,87.188
2002,NUTS,2010,MT00,2,11.861
2003,NUTS,2010,MT00,2,11.453
2004,NUTS,2010,MT00,2,24.046
2005,NUTS,2010,MT00,2,27.213
2006,NUTS,2010,MT00,2,31.253
2007,NUTS,2010,MT00,2,31.58
