year,region_type,region_year_spec,region_id,region_level,pat_ep_rtot_gdp_beur
2000,NUTS,2010,DE731,3,2.3
2001,NUTS,2010,DE731,3,3.068
2002,NUTS,2010,DE731,3,1.842
2003,NUTS,2010,DE731,3,1.922
2004,NUTS,2010,DE731,3,2.667
2005,NUTS,2010,DE731,3,2.33
2006,NUTS,2010,DE731,3,3.564
2007,NUTS,2010,DE731,3,3.998
2008,NUTS,2010,DE731,3,3.949
2009,NUTS,2010,DE731,3,6.64
2010,NUTS,2010,DE731,3,5.047
2011,NUTS,2010,DE731,3,5.599
2012,NUTS,2010,DE731,3,5.43
2000,NUTS,2010,DE732,3,3.753
2001,NUTS,2010,DE732,3,4.786
2002,NUTS,2010,DE732,3,3.877
2003,NUTS,2010,DE732,3,3.041
2004,NUTS,2010,DE732,3,3.856
2005,NUTS,2010,DE732,3,3.925
2006,NUTS,2010,DE732,3,4.403
2007,NUTS,2010,DE732,3,4.932
2008,NUTS,2010,DE732,3,4.147
2009,NUTS,2010,DE732,3,4.019
2010,NUTS,2010,DE732,3,3.727
2011,NUTS,2010,DE732,3,3.996
2012,NUTS,2010,DE732,3,3.78
2000,NUTS,2010,DE733,3,4.946
2001,NUTS,2010,DE733,3,5.808
2002,NUTS,2010,DE733,3,3.882
2003,NUTS,2010,DE733,3,6.105
2004,NUTS,2010,DE733,3,2.5
2005,NUTS,2010,DE733,3,3.237
2006,NUTS,2010,DE733,3,4.236
2007,NUTS,2010,DE733,3,5.267
2008,NUTS,2010,DE733,3,4.847
2009,NUTS,2010,DE733,3,2.937
2010,NUTS,2010,DE733,3,4.46
2011,NUTS,2010,DE733,3,2.092
2012,NUTS,2010,DE733,3,4.265
2000,NUTS,2010,DE734,3,6.638
2001,NUTS,2010,DE734,3,4.583
2002,NUTS,2010,DE734,3,3.968
2003,NUTS,2010,DE734,3,4.339
2004,NUTS,2010,DE734,3,8.671
2005,NUTS,2010,DE734,3,4.573
2006,NUTS,2010,DE734,3,7.822
2007,NUTS,2010,DE734,3,7.071
2008,NUTS,2010,DE734,3,6.255
2009,NUTS,2010,DE734,3,7.449
2010,NUTS,2010,DE734,3,4.985
2011,NUTS,2010,DE734,3,5.831
2012,NUTS,2010,DE734,3,7.633
2000,NUTS,2010,DE735,3,3.946
2001,NUTS,2010,DE735,3,5.438
2002,NUTS,2010,DE735,3,4.388
2003,NUTS,2010,DE735,3,5.721
2004,NUTS,2010,DE735,3,3.944
2005,NUTS,2010,DE735,3,5.432
2006,NUTS,2010,DE735,3,7.256
2007,NUTS,2010,DE735,3,7.886
2008,NUTS,2010,DE735,3,7.053
2009,NUTS,2010,DE735,3,9.313
2010,NUTS,2010,DE735,3,7.879
2011,NUTS,2010,DE735,3,6.582
2012,NUTS,2010,DE735,3,3.576
2000,NUTS,2010,DE736,3,4.631
2001,NUTS,2010,DE736,3,5.095
2002,NUTS,2010,DE736,3,5.79
2003,NUTS,2010,DE736,3,5.773
2004,NUTS,2010,DE736,3,3.538
2005,NUTS,2010,DE736,3,6.726
2006,NUTS,2010,DE736,3,9.9
2007,NUTS,2010,DE736,3,7.653
2008,NUTS,2010,DE736,3,7.457
2009,NUTS,2010,DE736,3,6.194
2010,NUTS,2010,DE736,3,7.264
2011,NUTS,2010,DE736,3,7.02
2012,NUTS,2010,DE736,3,5.564
2000,NUTS,2010,DE737,3,3.792
2001,NUTS,2010,DE737,3,5.411
2002,NUTS,2010,DE737,3,3.777
2003,NUTS,2010,DE737,3,4.888
2004,NUTS,2010,DE737,3,4.945
2005,NUTS,2010,DE737,3,4.326
2006,NUTS,2010,DE737,3,5.461
2007,NUTS,2010,DE737,3,3.687
2008,NUTS,2010,DE737,3,4.774
2009,NUTS,2010,DE737,3,4.459
2010,NUTS,2010,DE737,3,4.418
2011,NUTS,2010,DE737,3,6.14
2012,NUTS,2010,DE737,3,2.967
2000,NUTS,2010,DE8,1,2.092
2001,NUTS,2010,DE8,1,2.168
2002,NUTS,2010,DE8,1,1.851
2003,NUTS,2010,DE8,1,2.46
2004,NUTS,2010,DE8,1,2.898
2005,NUTS,2010,DE8,1,2.133
2006,NUTS,2010,DE8,1,3.348
2007,NUTS,2010,DE8,1,3.127
2008,NUTS,2010,DE8,1,2.43
2009,NUTS,2010,DE8,1,2.797
2010,NUTS,2010,DE8,1,2.793
2011,NUTS,2010,DE8,1,2.122
2012,NUTS,2010,DE8,1,1.751
2000,NUTS,2010,DE80,2,2.092
2001,NUTS,2010,DE80,2,2.168
2002,NUTS,2010,DE80,2,1.851
2003,NUTS,2010,DE80,2,2.46
2004,NUTS,2010,DE80,2,2.898
2005,NUTS,2010,DE80,2,2.133
2006,NUTS,2010,DE80,2,3.348
2007,NUTS,2010,DE80,2,3.127
2008,NUTS,2010,DE80,2,2.43
2009,NUTS,2010,DE80,2,2.797
2010,NUTS,2010,DE80,2,2.793
2011,NUTS,2010,DE80,2,2.122
2012,NUTS,2010,DE80,2,1.751
2000,NUTS,2010,DE803,3,4.178
2001,NUTS,2010,DE803,3,2.257
2002,NUTS,2010,DE803,3,1.661
2003,NUTS,2010,DE803,3,1.982
2004,NUTS,2010,DE803,3,1.756
2005,NUTS,2010,DE803,3,2.411
2006,NUTS,2010,DE803,3,2.688
2007,NUTS,2010,DE803,3,5.021
2008,NUTS,2010,DE803,3,3.748
2009,NUTS,2010,DE803,3,3.207
2010,NUTS,2010,DE803,3,2.762
2011,NUTS,2010,DE803,3,2.919
2012,NUTS,2010,DE803,3,3.501
2000,NUTS,2010,DE804,3,0.563
2001,NUTS,2010,DE804,3,2.781
2002,NUTS,2010,DE804,3,0.31
2003,NUTS,2010,DE804,3,3.7
2004,NUTS,2010,DE804,3,3.471
2005,NUTS,2010,DE804,3,0.677
2006,NUTS,2010,DE804,3,1.964
2007,NUTS,2010,DE804,3,0.187
2008,NUTS,2010,DE804,3,2.023
2009,NUTS,2010,DE804,3,1.563
2010,NUTS,2010,DE804,3,2.408
2011,NUTS,2010,DE804,3,1.156
2012,NUTS,2010,DE804,3,1.005
2000,NUTS,2010,DE9,1,7.402
2001,NUTS,2010,DE9,1,7.246
2002,NUTS,2010,DE9,1,7.019
2003,NUTS,2010,DE9,1,7.786
2004,NUTS,2010,DE9,1,7.17
2005,NUTS,2010,DE9,1,7.358
2006,NUTS,2010,DE9,1,6.715
2007,NUTS,2010,DE9,1,6.551
2008,NUTS,2010,DE9,1,6.877
2009,NUTS,2010,DE9,1,6.32
2010,NUTS,2010,DE9,1,6.399
2011,NUTS,2010,DE9,1,6.216
2012,NUTS,2010,DE9,1,4.945
2000,NUTS,2010,DE91,2,9.241
2001,NUTS,2010,DE91,2,8.696
2002,NUTS,2010,DE91,2,8.993
2003,NUTS,2010,DE91,2,8.306
2004,NUTS,2010,DE91,2,6.971
2005,NUTS,2010,DE91,2,6.895
2006,NUTS,2010,DE91,2,6.675
2007,NUTS,2010,DE91,2,6.575
2008,NUTS,2010,DE91,2,6.544
2009,NUTS,2010,DE91,2,6.164
2010,NUTS,2010,DE91,2,6.059
2011,NUTS,2010,DE91,2,6.456
2012,NUTS,2010,DE91,2,5.053
2000,NUTS,2010,DE911,3,12.275
2001,NUTS,2010,DE911,3,13.468
2002,NUTS,2010,DE911,3,11.129
2003,NUTS,2010,DE911,3,10.378
2004,NUTS,2010,DE911,3,7.336
2005,NUTS,2010,DE911,3,8.545
2006,NUTS,2010,DE911,3,8.59
2007,NUTS,2010,DE911,3,9.683
2008,NUTS,2010,DE911,3,9.621
2009,NUTS,2010,DE911,3,8.979
2010,NUTS,2010,DE911,3,8.086
2011,NUTS,2010,DE911,3,10.317
2012,NUTS,2010,DE911,3,8.893
2000,NUTS,2010,DE912,3,4.011
2001,NUTS,2010,DE912,3,4.352
2002,NUTS,2010,DE912,3,5.057
2003,NUTS,2010,DE912,3,4.102
2004,NUTS,2010,DE912,3,2.981
2005,NUTS,2010,DE912,3,3.168
2006,NUTS,2010,DE912,3,1.648
2007,NUTS,2010,DE912,3,1.757
2008,NUTS,2010,DE912,3,0.96
2009,NUTS,2010,DE912,3,1.684
2010,NUTS,2010,DE912,3,1.649
2011,NUTS,2010,DE912,3,1.705
2012,NUTS,2010,DE912,3,0.833
2000,NUTS,2010,DE913,3,2.519
2001,NUTS,2010,DE913,3,1.521
2002,NUTS,2010,DE913,3,2.628
2003,NUTS,2010,DE913,3,2.669
2004,NUTS,2010,DE913,3,1.41
2005,NUTS,2010,DE913,3,1.757
2006,NUTS,2010,DE913,3,1.582
2007,NUTS,2010,DE913,3,1.526
2008,NUTS,2010,DE913,3,1.529
2009,NUTS,2010,DE913,3,1.798
2010,NUTS,2010,DE913,3,1.758
2011,NUTS,2010,DE913,3,2.103
2012,NUTS,2010,DE913,3,1.573
2000,NUTS,2010,DE914,3,34.577
2001,NUTS,2010,DE914,3,23.069
2002,NUTS,2010,DE914,3,28.036
2003,NUTS,2010,DE914,3,18.428
2004,NUTS,2010,DE914,3,14.813
2005,NUTS,2010,DE914,3,15.11
2006,NUTS,2010,DE914,3,14.172
2007,NUTS,2010,DE914,3,14.698
2008,NUTS,2010,DE914,3,11.139
2009,NUTS,2010,DE914,3,12.61
2010,NUTS,2010,DE914,3,17.774
2011,NUTS,2010,DE914,3,13.615
2012,NUTS,2010,DE914,3,11.572
2000,NUTS,2010,DE915,3,8.687
2001,NUTS,2010,DE915,3,10.818
2002,NUTS,2010,DE915,3,10.803
2003,NUTS,2010,DE915,3,10.0
2004,NUTS,2010,DE915,3,10.773
2005,NUTS,2010,DE915,3,10.61
2006,NUTS,2010,DE915,3,12.571
2007,NUTS,2010,DE915,3,8.728
2008,NUTS,2010,DE915,3,11.081
2009,NUTS,2010,DE915,3,8.06
2010,NUTS,2010,DE915,3,8.593
2011,NUTS,2010,DE915,3,9.168
2012,NUTS,2010,DE915,3,7.872
2000,NUTS,2010,DE916,3,7.86
2001,NUTS,2010,DE916,3,4.784
2002,NUTS,2010,DE916,3,4.96
2003,NUTS,2010,DE916,3,5.561
2004,NUTS,2010,DE916,3,5.884
2005,NUTS,2010,DE916,3,5.978
2006,NUTS,2010,DE916,3,5.377
2007,NUTS,2010,DE916,3,7.399
2008,NUTS,2010,DE916,3,6.184
2009,NUTS,2010,DE916,3,6.439
2010,NUTS,2010,DE916,3,5.552
2011,NUTS,2010,DE916,3,9.064
2012,NUTS,2010,DE916,3,4.075
2000,NUTS,2010,DE917,3,11.876
2001,NUTS,2010,DE917,3,9.673
2002,NUTS,2010,DE917,3,8.227
2003,NUTS,2010,DE917,3,9.381
2004,NUTS,2010,DE917,3,10.342
2005,NUTS,2010,DE917,3,8.302
2006,NUTS,2010,DE917,3,6.744
2007,NUTS,2010,DE917,3,11.501
2008,NUTS,2010,DE917,3,4.022
2009,NUTS,2010,DE917,3,4.941
2010,NUTS,2010,DE917,3,4.876
2011,NUTS,2010,DE917,3,11.12
2012,NUTS,2010,DE917,3,4.731
2000,NUTS,2010,DE918,3,5.513
2001,NUTS,2010,DE918,3,6.254
2002,NUTS,2010,DE918,3,4.914
2003,NUTS,2010,DE918,3,7.432
2004,NUTS,2010,DE918,3,4.461
2005,NUTS,2010,DE918,3,4.401
2006,NUTS,2010,DE918,3,3.535
2007,NUTS,2010,DE918,3,7.46
2008,NUTS,2010,DE918,3,5.309
2009,NUTS,2010,DE918,3,4.294
2010,NUTS,2010,DE918,3,4.378
2011,NUTS,2010,DE918,3,4.604
2012,NUTS,2010,DE918,3,2.196
2000,NUTS,2010,DE919,3,6.275
2001,NUTS,2010,DE919,3,4.624
2002,NUTS,2010,DE919,3,7.097
2003,NUTS,2010,DE919,3,8.388
2004,NUTS,2010,DE919,3,6.129
2005,NUTS,2010,DE919,3,6.06
2006,NUTS,2010,DE919,3,4.199
2007,NUTS,2010,DE919,3,2.57
2008,NUTS,2010,DE919,3,5.638
2009,NUTS,2010,DE919,3,5.964
2010,NUTS,2010,DE919,3,3.024
2011,NUTS,2010,DE919,3,1.22
2012,NUTS,2010,DE919,3,2.224
2000,NUTS,2010,DE91A,3,6.588
2001,NUTS,2010,DE91A,3,11.784
2002,NUTS,2010,DE91A,3,12.999
2003,NUTS,2010,DE91A,3,10.234
2004,NUTS,2010,DE91A,3,8.416
2005,NUTS,2010,DE91A,3,8.84
2006,NUTS,2010,DE91A,3,8.934
2007,NUTS,2010,DE91A,3,6.483
2008,NUTS,2010,DE91A,3,7.622
2009,NUTS,2010,DE91A,3,7.186
2010,NUTS,2010,DE91A,3,8.543
2011,NUTS,2010,DE91A,3,4.36
2012,NUTS,2010,DE91A,3,5.443
2000,NUTS,2010,DE91B,3,25.599
2001,NUTS,2010,DE91B,3,24.022
2002,NUTS,2010,DE91B,3,21.123
2003,NUTS,2010,DE91B,3,22.805
2004,NUTS,2010,DE91B,3,20.521
2005,NUTS,2010,DE91B,3,16.21
2006,NUTS,2010,DE91B,3,12.37
2007,NUTS,2010,DE91B,3,10.931
2008,NUTS,2010,DE91B,3,13.635
2009,NUTS,2010,DE91B,3,10.324
2010,NUTS,2010,DE91B,3,13.149
2011,NUTS,2010,DE91B,3,12.482
2012,NUTS,2010,DE91B,3,9.735
2000,NUTS,2010,DE92,2,8.236
2001,NUTS,2010,DE92,2,8.44
2002,NUTS,2010,DE92,2,8.007
2003,NUTS,2010,DE92,2,9.619
2004,NUTS,2010,DE92,2,8.649
2005,NUTS,2010,DE92,2,8.91
2006,NUTS,2010,DE92,2,7.53
2007,NUTS,2010,DE92,2,8.35
2008,NUTS,2010,DE92,2,8.51
2009,NUTS,2010,DE92,2,7.37
2010,NUTS,2010,DE92,2,7.654
2011,NUTS,2010,DE92,2,7.202
2012,NUTS,2010,DE92,2,6.134
2000,NUTS,2010,DE922,3,6.032
2001,NUTS,2010,DE922,3,6.894
2002,NUTS,2010,DE922,3,7.128
2003,NUTS,2010,DE922,3,9.052
2004,NUTS,2010,DE922,3,9.442
2005,NUTS,2010,DE922,3,7.395
2006,NUTS,2010,DE922,3,8.006
2007,NUTS,2010,DE922,3,8.677
2008,NUTS,2010,DE922,3,7.362
2009,NUTS,2010,DE922,3,7.187
2010,NUTS,2010,DE922,3,8.961
2011,NUTS,2010,DE922,3,5.701
2012,NUTS,2010,DE922,3,6.251
2000,NUTS,2010,DE923,3,4.611
2001,NUTS,2010,DE923,3,4.651
2002,NUTS,2010,DE923,3,3.239
2003,NUTS,2010,DE923,3,5.368
2004,NUTS,2010,DE923,3,3.463
2005,NUTS,2010,DE923,3,4.381
2006,NUTS,2010,DE923,3,5.592
2007,NUTS,2010,DE923,3,5.702
2008,NUTS,2010,DE923,3,8.173
2009,NUTS,2010,DE923,3,4.77
2010,NUTS,2010,DE923,3,4.492
2011,NUTS,2010,DE923,3,5.082
2012,NUTS,2010,DE923,3,5.289
2000,NUTS,2010,DE925,3,18.61
2001,NUTS,2010,DE925,3,15.195
2002,NUTS,2010,DE925,3,13.982
2003,NUTS,2010,DE925,3,13.72
2004,NUTS,2010,DE925,3,14.172
2005,NUTS,2010,DE925,3,15.151
2006,NUTS,2010,DE925,3,12.951
2007,NUTS,2010,DE925,3,16.427
2008,NUTS,2010,DE925,3,12.678
2009,NUTS,2010,DE925,3,11.174
2010,NUTS,2010,DE925,3,7.496
2011,NUTS,2010,DE925,3,6.584
2012,NUTS,2010,DE925,3,5.69
2000,NUTS,2010,DE926,3,12.667
2001,NUTS,2010,DE926,3,13.05
2002,NUTS,2010,DE926,3,13.327
2003,NUTS,2010,DE926,3,15.613
2004,NUTS,2010,DE926,3,23.045
2005,NUTS,2010,DE926,3,15.656
2006,NUTS,2010,DE926,3,17.39
2007,NUTS,2010,DE926,3,19.051
2008,NUTS,2010,DE926,3,9.17
2009,NUTS,2010,DE926,3,10.504
2010,NUTS,2010,DE926,3,13.096
2011,NUTS,2010,DE926,3,12.209
2012,NUTS,2010,DE926,3,16.089
2000,NUTS,2010,DE927,3,2.869
2001,NUTS,2010,DE927,3,3.034
2002,NUTS,2010,DE927,3,2.174
2003,NUTS,2010,DE927,3,3.899
2004,NUTS,2010,DE927,3,2.518
2005,NUTS,2010,DE927,3,2.521
2006,NUTS,2010,DE927,3,2.597
2007,NUTS,2010,DE927,3,2.209
2008,NUTS,2010,DE927,3,4.606
2009,NUTS,2010,DE927,3,4.96
2010,NUTS,2010,DE927,3,4.432
2011,NUTS,2010,DE927,3,3.734
2012,NUTS,2010,DE927,3,2.196
2000,NUTS,2010,DE928,3,10.831
2001,NUTS,2010,DE928,3,8.477
2002,NUTS,2010,DE928,3,8.567
2003,NUTS,2010,DE928,3,7.215
2004,NUTS,2010,DE928,3,9.12
2005,NUTS,2010,DE928,3,11.616
2006,NUTS,2010,DE928,3,11.424
2007,NUTS,2010,DE928,3,7.522
2008,NUTS,2010,DE928,3,11.014
2009,NUTS,2010,DE928,3,6.645
2010,NUTS,2010,DE928,3,6.935
2011,NUTS,2010,DE928,3,10.003
2012,NUTS,2010,DE928,3,5.294
2000,NUTS,2010,DE929,3,7.186
2001,NUTS,2010,DE929,3,8.149
2002,NUTS,2010,DE929,3,7.778
2003,NUTS,2010,DE929,3,9.713
2004,NUTS,2010,DE929,3,7.896
2005,NUTS,2010,DE929,3,8.487
2006,NUTS,2010,DE929,3,6.463
2007,NUTS,2010,DE929,3,7.355
2008,NUTS,2010,DE929,3,8.095
2009,NUTS,2010,DE929,3,7.167
2010,NUTS,2010,DE929,3,7.88
2011,NUTS,2010,DE929,3,7.531
2012,NUTS,2010,DE929,3,6.195
2000,NUTS,2010,DE93,2,7.771
2001,NUTS,2010,DE93,2,7.458
2002,NUTS,2010,DE93,2,6.624
2003,NUTS,2010,DE93,2,8.149
2004,NUTS,2010,DE93,2,8.135
2005,NUTS,2010,DE93,2,7.611
2006,NUTS,2010,DE93,2,8.783
2007,NUTS,2010,DE93,2,7.864
2008,NUTS,2010,DE93,2,8.266
2009,NUTS,2010,DE93,2,7.568
2010,NUTS,2010,DE93,2,6.957
2011,NUTS,2010,DE93,2,6.935
2012,NUTS,2010,DE93,2,5.168
2000,NUTS,2010,DE931,3,7.961
2001,NUTS,2010,DE931,3,5.898
2002,NUTS,2010,DE931,3,5.476
2003,NUTS,2010,DE931,3,7.194
2004,NUTS,2010,DE931,3,7.792
2005,NUTS,2010,DE931,3,5.617
2006,NUTS,2010,DE931,3,4.465
2007,NUTS,2010,DE931,3,6.93
2008,NUTS,2010,DE931,3,6.343
2009,NUTS,2010,DE931,3,6.296
2010,NUTS,2010,DE931,3,4.74
2011,NUTS,2010,DE931,3,5.28
2012,NUTS,2010,DE931,3,3.732
2000,NUTS,2010,DE932,3,3.292
2001,NUTS,2010,DE932,3,4.971
2002,NUTS,2010,DE932,3,3.824
2003,NUTS,2010,DE932,3,3.15
2004,NUTS,2010,DE932,3,4.539
2005,NUTS,2010,DE932,3,3.909
2006,NUTS,2010,DE932,3,7.373
2007,NUTS,2010,DE932,3,5.193
2008,NUTS,2010,DE932,3,2.869
2009,NUTS,2010,DE932,3,4.582
2010,NUTS,2010,DE932,3,6.354
2011,NUTS,2010,DE932,3,4.966
2012,NUTS,2010,DE932,3,3.086
2000,NUTS,2010,DE933,3,14.873
2001,NUTS,2010,DE933,3,16.702
2002,NUTS,2010,DE933,3,12.239
2003,NUTS,2010,DE933,3,19.493
2004,NUTS,2010,DE933,3,18.867
2005,NUTS,2010,DE933,3,17.896
2006,NUTS,2010,DE933,3,13.739
2007,NUTS,2010,DE933,3,14.654
2008,NUTS,2010,DE933,3,13.53
2009,NUTS,2010,DE933,3,14.269
2010,NUTS,2010,DE933,3,10.614
2011,NUTS,2010,DE933,3,11.692
2012,NUTS,2010,DE933,3,9.49
2000,NUTS,2010,DE934,3,7.184
2001,NUTS,2010,DE934,3,1.812
2002,NUTS,2010,DE934,3,4.958
2003,NUTS,2010,DE934,3,1.002
2004,NUTS,2010,DE934,3,2.252
2005,NUTS,2010,DE934,3,0.568
2006,NUTS,2010,DE934,3,2.378
2007,NUTS,2010,DE934,3,3.408
2008,NUTS,2010,DE934,3,5.628
2009,NUTS,2010,DE934,3,1.682
2010,NUTS,2010,DE934,3,2.162
2011,NUTS,2010,DE934,3,2.174
2012,NUTS,2010,DE934,3,1.171
2000,NUTS,2010,DE935,3,5.844
2001,NUTS,2010,DE935,3,6.186
2002,NUTS,2010,DE935,3,8.746
2003,NUTS,2010,DE935,3,8.212
2004,NUTS,2010,DE935,3,8.233
2005,NUTS,2010,DE935,3,7.775
2006,NUTS,2010,DE935,3,10.648
2007,NUTS,2010,DE935,3,8.727
2008,NUTS,2010,DE935,3,7.253
2009,NUTS,2010,DE935,3,6.126
2010,NUTS,2010,DE935,3,6.688
2011,NUTS,2010,DE935,3,5.22
2012,NUTS,2010,DE935,3,4.015
2000,NUTS,2010,DE936,3,12.06
2001,NUTS,2010,DE936,3,9.439
2002,NUTS,2010,DE936,3,7.072
2003,NUTS,2010,DE936,3,5.755
2004,NUTS,2010,DE936,3,5.386
2005,NUTS,2010,DE936,3,8.155
2006,NUTS,2010,DE936,3,7.511
2007,NUTS,2010,DE936,3,8.375
2008,NUTS,2010,DE936,3,4.544
2009,NUTS,2010,DE936,3,7.503
2010,NUTS,2010,DE936,3,8.067
2011,NUTS,2010,DE936,3,4.221
2012,NUTS,2010,DE936,3,4.985
2000,NUTS,2010,DE937,3,4.191
2001,NUTS,2010,DE937,3,2.398
2002,NUTS,2010,DE937,3,3.996
2003,NUTS,2010,DE937,3,3.331
2004,NUTS,2010,DE937,3,3.644
2005,NUTS,2010,DE937,3,5.297
2006,NUTS,2010,DE937,3,6.861
2007,NUTS,2010,DE937,3,4.819
2008,NUTS,2010,DE937,3,5.087
2009,NUTS,2010,DE937,3,5.229
2010,NUTS,2010,DE937,3,4.836
2011,NUTS,2010,DE937,3,5.143
2012,NUTS,2010,DE937,3,5.321
2000,NUTS,2010,DE938,3,9.025
2001,NUTS,2010,DE938,3,6.613
2002,NUTS,2010,DE938,3,2.871
2003,NUTS,2010,DE938,3,5.72
2004,NUTS,2010,DE938,3,4.945
2005,NUTS,2010,DE938,3,5.093
2006,NUTS,2010,DE938,3,7.124
2007,NUTS,2010,DE938,3,3.936
2008,NUTS,2010,DE938,3,8.056
2009,NUTS,2010,DE938,3,5.245
2010,NUTS,2010,DE938,3,6.621
2011,NUTS,2010,DE938,3,5.491
2012,NUTS,2010,DE938,3,2.792
2000,NUTS,2010,DE939,3,7.606
2001,NUTS,2010,DE939,3,8.21
2002,NUTS,2010,DE939,3,6.233
2003,NUTS,2010,DE939,3,10.417
2004,NUTS,2010,DE939,3,11.665
2005,NUTS,2010,DE939,3,8.091
2006,NUTS,2010,DE939,3,11.918
2007,NUTS,2010,DE939,3,11.606
2008,NUTS,2010,DE939,3,14.024
2009,NUTS,2010,DE939,3,10.748
2010,NUTS,2010,DE939,3,8.9
2011,NUTS,2010,DE939,3,12.083
2012,NUTS,2010,DE939,3,7.927
2000,NUTS,2010,DE93A,3,1.25
2001,NUTS,2010,DE93A,3,3.625
2002,NUTS,2010,DE93A,3,4.121
2003,NUTS,2010,DE93A,3,5.461
2004,NUTS,2010,DE93A,3,2.503
2005,NUTS,2010,DE93A,3,4.538
2006,NUTS,2010,DE93A,3,2.319
2007,NUTS,2010,DE93A,3,3.102
2008,NUTS,2010,DE93A,3,2.054
2009,NUTS,2010,DE93A,3,1.861
2010,NUTS,2010,DE93A,3,2.252
2011,NUTS,2010,DE93A,3,1.663
2012,NUTS,2010,DE93A,3,2.384
2000,NUTS,2010,DE93B,3,9.795
2001,NUTS,2010,DE93B,3,10.316
2002,NUTS,2010,DE93B,3,11.01
2003,NUTS,2010,DE93B,3,10.272
2004,NUTS,2010,DE93B,3,8.962
2005,NUTS,2010,DE93B,3,8.959
2006,NUTS,2010,DE93B,3,12.985
2007,NUTS,2010,DE93B,3,8.871
2008,NUTS,2010,DE93B,3,12.604
2009,NUTS,2010,DE93B,3,10.744
2010,NUTS,2010,DE93B,3,9.436
2011,NUTS,2010,DE93B,3,8.963
2012,NUTS,2010,DE93B,3,5.746
2000,NUTS,2010,DE94,2,4.926
2001,NUTS,2010,DE94,2,4.819
2002,NUTS,2010,DE94,2,4.748
2003,NUTS,2010,DE94,2,5.342
2004,NUTS,2010,DE94,2,5.341
2005,NUTS,2010,DE94,2,6.007
2006,NUTS,2010,DE94,2,4.783
2007,NUTS,2010,DE94,2,4.063
2008,NUTS,2010,DE94,2,4.811
2009,NUTS,2010,DE94,2,4.745
2010,NUTS,2010,DE94,2,5.169
2011,NUTS,2010,DE94,2,4.719
2012,NUTS,2010,DE94,2,3.63
2000,NUTS,2010,DE941,3,2.53
2001,NUTS,2010,DE941,3,1.872
2002,NUTS,2010,DE941,3,1.298
2003,NUTS,2010,DE941,3,1.326
2004,NUTS,2010,DE941,3,6.517
2005,NUTS,2010,DE941,3,4.703
2006,NUTS,2010,DE941,3,4.608
2007,NUTS,2010,DE941,3,4.373
2008,NUTS,2010,DE941,3,3.252
2009,NUTS,2010,DE941,3,1.526
2010,NUTS,2010,DE941,3,2.381
2011,NUTS,2010,DE941,3,1.666
2012,NUTS,2010,DE941,3,0.484
2000,NUTS,2010,DE942,3,0.441
2001,NUTS,2010,DE942,3,0.835
2002,NUTS,2010,DE942,3,0.238
2003,NUTS,2010,DE942,3,0.395
2004,NUTS,2010,DE942,3,0.37
2006,NUTS,2010,DE942,3,0.357
2007,NUTS,2010,DE942,3,0.322
2008,NUTS,2010,DE942,3,1.179
2009,NUTS,2010,DE942,3,1.063
2010,NUTS,2010,DE942,3,0.628
2011,NUTS,2010,DE942,3,1.127
2012,NUTS,2010,DE942,3,0.745
2000,NUTS,2010,DE943,3,3.503
2001,NUTS,2010,DE943,3,1.77
2002,NUTS,2010,DE943,3,2.579
2003,NUTS,2010,DE943,3,1.857
2004,NUTS,2010,DE943,3,1.684
2005,NUTS,2010,DE943,3,4.668
2006,NUTS,2010,DE943,3,2.771
2007,NUTS,2010,DE943,3,1.848
2008,NUTS,2010,DE943,3,2.175
2009,NUTS,2010,DE943,3,3.56
2010,NUTS,2010,DE943,3,2.774
2011,NUTS,2010,DE943,3,4.411
2012,NUTS,2010,DE943,3,1.863
2000,NUTS,2010,DE944,3,6.092
2001,NUTS,2010,DE944,3,5.402
2002,NUTS,2010,DE944,3,4.98
2003,NUTS,2010,DE944,3,7.392
2004,NUTS,2010,DE944,3,7.758
2005,NUTS,2010,DE944,3,8.629
2006,NUTS,2010,DE944,3,6.221
2007,NUTS,2010,DE944,3,2.929
2008,NUTS,2010,DE944,3,5.644
2009,NUTS,2010,DE944,3,5.012
2010,NUTS,2010,DE944,3,7.306
2011,NUTS,2010,DE944,3,6.95
2012,NUTS,2010,DE944,3,4.277
2000,NUTS,2010,DE945,3,1.778
2001,NUTS,2010,DE945,3,0.392
2002,NUTS,2010,DE945,3,0.566
2003,NUTS,2010,DE945,3,1.523
2004,NUTS,2010,DE945,3,0.647
2005,NUTS,2010,DE945,3,0.101
2006,NUTS,2010,DE945,3,0.753
2007,NUTS,2010,DE945,3,0.489
2008,NUTS,2010,DE945,3,1.379
2009,NUTS,2010,DE945,3,2.321
2010,NUTS,2010,DE945,3,1.416
2012,NUTS,2010,DE945,3,1.591
2000,NUTS,2010,DE946,3,4.036
2001,NUTS,2010,DE946,3,2.517
2002,NUTS,2010,DE946,3,2.516
2003,NUTS,2010,DE946,3,7.028
2004,NUTS,2010,DE946,3,3.893
2005,NUTS,2010,DE946,3,4.984
2006,NUTS,2010,DE946,3,4.106
2007,NUTS,2010,DE946,3,5.807
2008,NUTS,2010,DE946,3,5.089
2009,NUTS,2010,DE946,3,4.705
2010,NUTS,2010,DE946,3,5.768
2011,NUTS,2010,DE946,3,5.395
2012,NUTS,2010,DE946,3,1.606
2000,NUTS,2010,DE947,3,13.546
