year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_gov_eur_hab
1995,NUTS,2010,ITF1,2,14.7
1996,NUTS,2010,ITF1,2,17.5
1997,NUTS,2010,ITF1,2,14.5
1998,NUTS,2010,ITF1,2,14.2
1999,NUTS,2010,ITF1,2,18.8
2000,NUTS,2010,ITF1,2,20.8
2003,NUTS,2010,ITF1,2,28.5
2004,NUTS,2010,ITF1,2,30.6
2005,NUTS,2010,ITF1,2,35.2
2007,NUTS,2010,ITF1,2,34.9
2008,NUTS,2010,ITF1,2,15.4
2009,NUTS,2010,ITF1,2,22.7
2010,NUTS,2010,ITF1,2,24.3
2011,NUTS,2010,ITF1,2,24.4
2012,NUTS,2010,ITF1,2,29.1
2013,NUTS,2010,ITF1,2,29.3
2014,NUTS,2010,ITF1,2,28.9
2015,NUTS,2010,ITF1,2,32.7
2016,NUTS,2010,ITF1,2,29.9
2017,NUTS,2010,ITF1,2,31.2
2018,NUTS,2010,ITF1,2,31.3
2019,NUTS,2010,ITF1,2,32.1
1991,NUTS,2010,ITF2,2,1.7
1992,NUTS,2010,ITF2,2,4.2
1993,NUTS,2010,ITF2,2,2.7
1994,NUTS,2010,ITF2,2,3.0
1995,NUTS,2010,ITF2,2,2.8
1996,NUTS,2010,ITF2,2,3.3
1997,NUTS,2010,ITF2,2,9.8
1998,NUTS,2010,ITF2,2,2.1
1999,NUTS,2010,ITF2,2,2.5
2000,NUTS,2010,ITF2,2,2.9
2003,NUTS,2010,ITF2,2,9.4
2004,NUTS,2010,ITF2,2,12.5
2005,NUTS,2010,ITF2,2,12.5
2007,NUTS,2010,ITF2,2,14.2
2008,NUTS,2010,ITF2,2,9.1
2009,NUTS,2010,ITF2,2,17.7
2010,NUTS,2010,ITF2,2,17.1
2011,NUTS,2010,ITF2,2,6.7
2012,NUTS,2010,ITF2,2,6.4
2013,NUTS,2010,ITF2,2,7.0
2014,NUTS,2010,ITF2,2,5.1
2015,NUTS,2010,ITF2,2,7.0
2016,NUTS,2010,ITF2,2,6.2
2017,NUTS,2010,ITF2,2,5.9
2018,NUTS,2010,ITF2,2,5.9
2019,NUTS,2010,ITF2,2,8.4
1991,NUTS,2010,ITF3,2,18.0
1992,NUTS,2010,ITF3,2,18.4
1993,NUTS,2010,ITF3,2,16.8
1994,NUTS,2010,ITF3,2,15.4
1995,NUTS,2010,ITF3,2,15.5
1996,NUTS,2010,ITF3,2,16.7
1997,NUTS,2010,ITF3,2,20.3
1998,NUTS,2010,ITF3,2,23.6
1999,NUTS,2010,ITF3,2,19.9
2000,NUTS,2010,ITF3,2,20.0
2003,NUTS,2010,ITF3,2,25.8
2004,NUTS,2010,ITF3,2,26.9
2005,NUTS,2010,ITF3,2,21.9
2007,NUTS,2010,ITF3,2,15.7
2008,NUTS,2010,ITF3,2,25.0
2009,NUTS,2010,ITF3,2,25.5
2010,NUTS,2010,ITF3,2,22.2
2011,NUTS,2010,ITF3,2,21.6
2012,NUTS,2010,ITF3,2,29.9
2013,NUTS,2010,ITF3,2,30.1
2014,NUTS,2010,ITF3,2,33.2
2015,NUTS,2010,ITF3,2,31.5
2016,NUTS,2010,ITF3,2,30.9
2017,NUTS,2010,ITF3,2,28.9
2018,NUTS,2010,ITF3,2,29.1
2019,NUTS,2010,ITF3,2,32.3
1991,NUTS,2010,ITF4,2,10.3
1992,NUTS,2010,ITF4,2,10.2
1993,NUTS,2010,ITF4,2,9.1
1994,NUTS,2010,ITF4,2,8.3
1995,NUTS,2010,ITF4,2,8.4
1996,NUTS,2010,ITF4,2,5.9
1997,NUTS,2010,ITF4,2,8.3
1998,NUTS,2010,ITF4,2,13.6
1999,NUTS,2010,ITF4,2,12.5
2000,NUTS,2010,ITF4,2,11.7
2003,NUTS,2010,ITF4,2,15.4
2004,NUTS,2010,ITF4,2,15.7
2005,NUTS,2010,ITF4,2,14.1
2007,NUTS,2010,ITF4,2,16.5
2008,NUTS,2010,ITF4,2,17.3
2009,NUTS,2010,ITF4,2,13.7
2010,NUTS,2010,ITF4,2,20.8
2011,NUTS,2010,ITF4,2,17.1
2012,NUTS,2010,ITF4,2,28.4
2013,NUTS,2010,ITF4,2,21.9
2014,NUTS,2010,ITF4,2,22.1
2015,NUTS,2010,ITF4,2,20.9
2016,NUTS,2010,ITF4,2,20.3
2017,NUTS,2010,ITF4,2,19.6
2018,NUTS,2010,ITF4,2,20.3
2019,NUTS,2010,ITF4,2,20.3
1991,NUTS,2010,ITF5,2,32.1
1992,NUTS,2010,ITF5,2,38.8
1993,NUTS,2010,ITF5,2,32.6
1994,NUTS,2010,ITF5,2,27.0
1995,NUTS,2010,ITF5,2,22.6
1996,NUTS,2010,ITF5,2,16.5
1997,NUTS,2010,ITF5,2,5.1
1998,NUTS,2010,ITF5,2,9.0
1999,NUTS,2010,ITF5,2,15.7
2000,NUTS,2010,ITF5,2,42.9
2003,NUTS,2010,ITF5,2,16.8
2004,NUTS,2010,ITF5,2,16.8
2005,NUTS,2010,ITF5,2,16.9
2007,NUTS,2010,ITF5,2,57.7
2008,NUTS,2010,ITF5,2,52.5
2009,NUTS,2010,ITF5,2,50.2
2010,NUTS,2010,ITF5,2,58.5
2011,NUTS,2010,ITF5,2,50.1
2012,NUTS,2010,ITF5,2,51.4
2013,NUTS,2010,ITF5,2,52.1
2014,NUTS,2010,ITF5,2,53.8
2015,NUTS,2010,ITF5,2,54.5
2016,NUTS,2010,ITF5,2,50.1
2017,NUTS,2010,ITF5,2,54.1
2018,NUTS,2010,ITF5,2,54.0
2019,NUTS,2010,ITF5,2,56.7
1991,NUTS,2010,ITF6,2,4.4
1992,NUTS,2010,ITF6,2,4.5
1993,NUTS,2010,ITF6,2,4.0
1994,NUTS,2010,ITF6,2,4.6
1995,NUTS,2010,ITF6,2,4.4
1996,NUTS,2010,ITF6,2,3.7
1997,NUTS,2010,ITF6,2,4.7
1998,NUTS,2010,ITF6,2,6.7
1999,NUTS,2010,ITF6,2,6.5
2000,NUTS,2010,ITF6,2,6.7
2003,NUTS,2010,ITF6,2,8.0
2004,NUTS,2010,ITF6,2,8.0
2005,NUTS,2010,ITF6,2,8.5
2007,NUTS,2010,ITF6,2,8.8
2008,NUTS,2010,ITF6,2,8.7
2009,NUTS,2010,ITF6,2,8.1
2010,NUTS,2010,ITF6,2,8.4
2011,NUTS,2010,ITF6,2,8.6
2012,NUTS,2010,ITF6,2,9.7
2013,NUTS,2010,ITF6,2,9.5
2014,NUTS,2010,ITF6,2,12.9
2015,NUTS,2010,ITF6,2,9.9
2016,NUTS,2010,ITF6,2,8.7
2017,NUTS,2010,ITF6,2,8.7
2018,NUTS,2010,ITF6,2,8.2
2019,NUTS,2010,ITF6,2,10.4
1991,NUTS,2010,ITG,1,14.4
1992,NUTS,2010,ITG,1,13.3
1993,NUTS,2010,ITG,1,13.2
1994,NUTS,2010,ITG,1,10.4
1995,NUTS,2010,ITG,1,10.9
1996,NUTS,2010,ITG,1,11.6
1997,NUTS,2010,ITG,1,12.3
1998,NUTS,2010,ITG,1,14.7
1999,NUTS,2010,ITG,1,13.8
2000,NUTS,2010,ITG,1,14.6
2003,NUTS,2010,ITG,1,18.2
2004,NUTS,2010,ITG,1,20.6
2005,NUTS,2010,ITG,1,20.5
2007,NUTS,2010,ITG,1,13.6
2008,NUTS,2010,ITG,1,12.5
2009,NUTS,2010,ITG,1,16.1
2010,NUTS,2010,ITG,1,18.6
2011,NUTS,2010,ITG,1,24.5
2012,NUTS,2010,ITG,1,28.8
2013,NUTS,2010,ITG,1,27.7
2014,NUTS,2010,ITG,1,28.7
2015,NUTS,2010,ITG,1,29.6
2016,NUTS,2010,ITG,1,27.5
2017,NUTS,2010,ITG,1,27.7
2018,NUTS,2010,ITG,1,31.6
2019,NUTS,2010,ITG,1,34.6
1991,NUTS,2010,ITG1,2,10.6
1992,NUTS,2010,ITG1,2,10.5
1993,NUTS,2010,ITG1,2,10.8
1994,NUTS,2010,ITG1,2,8.7
1995,NUTS,2010,ITG1,2,9.5
1996,NUTS,2010,ITG1,2,9.4
1997,NUTS,2010,ITG1,2,10.5
1998,NUTS,2010,ITG1,2,13.1
1999,NUTS,2010,ITG1,2,12.2
2000,NUTS,2010,ITG1,2,12.6
2003,NUTS,2010,ITG1,2,16.5
2004,NUTS,2010,ITG1,2,18.9
2005,NUTS,2010,ITG1,2,19.1
2007,NUTS,2010,ITG1,2,15.2
2008,NUTS,2010,ITG1,2,12.2
2009,NUTS,2010,ITG1,2,14.5
2010,NUTS,2010,ITG1,2,16.5
2011,NUTS,2010,ITG1,2,18.4
2012,NUTS,2010,ITG1,2,24.2
2013,NUTS,2010,ITG1,2,23.0
2014,NUTS,2010,ITG1,2,25.1
2015,NUTS,2010,ITG1,2,25.7
2016,NUTS,2010,ITG1,2,23.1
2017,NUTS,2010,ITG1,2,23.6
2018,NUTS,2010,ITG1,2,27.1
2019,NUTS,2010,ITG1,2,30.2
1991,NUTS,2010,ITG2,2,25.7
1992,NUTS,2010,ITG2,2,21.5
1993,NUTS,2010,ITG2,2,20.5
1994,NUTS,2010,ITG2,2,15.5
1995,NUTS,2010,ITG2,2,15.2
1996,NUTS,2010,ITG2,2,18.5
1997,NUTS,2010,ITG2,2,17.7
1998,NUTS,2010,ITG2,2,19.4
1999,NUTS,2010,ITG2,2,18.8
2000,NUTS,2010,ITG2,2,20.6
2003,NUTS,2010,ITG2,2,23.3
2004,NUTS,2010,ITG2,2,25.7
2005,NUTS,2010,ITG2,2,24.5
2007,NUTS,2010,ITG2,2,8.7
2008,NUTS,2010,ITG2,2,13.5
2009,NUTS,2010,ITG2,2,21.1
2010,NUTS,2010,ITG2,2,24.7
2011,NUTS,2010,ITG2,2,43.1
2012,NUTS,2010,ITG2,2,42.9
2013,NUTS,2010,ITG2,2,41.9
2014,NUTS,2010,ITG2,2,39.8
2015,NUTS,2010,ITG2,2,41.5
2016,NUTS,2010,ITG2,2,40.9
2017,NUTS,2010,ITG2,2,40.0
2018,NUTS,2010,ITG2,2,45.4
2019,NUTS,2010,ITG2,2,47.8
2003,NUTS,2010,ITH,1,29.1
2004,NUTS,2010,ITH,1,31.2
2005,NUTS,2010,ITH,1,30.0
2007,NUTS,2010,ITH,1,65.7
2008,NUTS,2010,ITH,1,34.9
2009,NUTS,2010,ITH,1,38.5
2010,NUTS,2010,ITH,1,40.8
2011,NUTS,2010,ITH,1,38.9
2012,NUTS,2010,ITH,1,44.6
2013,NUTS,2010,ITH,1,45.2
2014,NUTS,2010,ITH,1,41.6
2015,NUTS,2010,ITH,1,41.9
2016,NUTS,2010,ITH,1,40.2
2017,NUTS,2010,ITH,1,39.2
2018,NUTS,2010,ITH,1,45.3
2019,NUTS,2010,ITH,1,47.9
2003,NUTS,2010,ITH1,2,2.1
2004,NUTS,2010,ITH1,2,27.7
2005,NUTS,2010,ITH1,2,14.8
2007,NUTS,2010,ITH1,2,3.9
2008,NUTS,2010,ITH1,2,19.8
2009,NUTS,2010,ITH1,2,22.6
2010,NUTS,2010,ITH1,2,48.6
2011,NUTS,2010,ITH1,2,55.4
2012,NUTS,2010,ITH1,2,57.5
2013,NUTS,2010,ITH1,2,64.0
2014,NUTS,2010,ITH1,2,3.9
2015,NUTS,2010,ITH1,2,2.3
2016,NUTS,2010,ITH1,2,3.1
2017,NUTS,2010,ITH1,2,2.6
2018,NUTS,2010,ITH1,2,29.2
2019,NUTS,2010,ITH1,2,31.6
2003,NUTS,2010,ITH2,2,145.4
2004,NUTS,2010,ITH2,2,135.4
2005,NUTS,2010,ITH2,2,141.7
2007,NUTS,2010,ITH2,2,131.4
2008,NUTS,2010,ITH2,2,142.4
2009,NUTS,2010,ITH2,2,146.1
2010,NUTS,2010,ITH2,2,175.6
2011,NUTS,2010,ITH2,2,170.7
2012,NUTS,2010,ITH2,2,167.1
2013,NUTS,2010,ITH2,2,172.9
2014,NUTS,2010,ITH2,2,158.6
2015,NUTS,2010,ITH2,2,157.4
2016,NUTS,2010,ITH2,2,145.9
2017,NUTS,2010,ITH2,2,151.1
2018,NUTS,2010,ITH2,2,156.7
2019,NUTS,2010,ITH2,2,168.2
1991,NUTS,2010,ITH3,2,20.0
1992,NUTS,2010,ITH3,2,19.4
1993,NUTS,2010,ITH3,2,17.0
1994,NUTS,2010,ITH3,2,15.1
1995,NUTS,2010,ITH3,2,16.0
1996,NUTS,2010,ITH3,2,16.8
1997,NUTS,2010,ITH3,2,16.5
1998,NUTS,2010,ITH3,2,16.0
1999,NUTS,2010,ITH3,2,15.9
2000,NUTS,2010,ITH3,2,14.8
2003,NUTS,2010,ITH3,2,18.4
2004,NUTS,2010,ITH3,2,19.5
2005,NUTS,2010,ITH3,2,18.0
2007,NUTS,2010,ITH3,2,30.9
2008,NUTS,2010,ITH3,2,29.2
2009,NUTS,2010,ITH3,2,28.0
2010,NUTS,2010,ITH3,2,24.6
2011,NUTS,2010,ITH3,2,20.2
2012,NUTS,2010,ITH3,2,25.8
2013,NUTS,2010,ITH3,2,24.7
2014,NUTS,2010,ITH3,2,20.6
2015,NUTS,2010,ITH3,2,20.9
2016,NUTS,2010,ITH3,2,19.1
2017,NUTS,2010,ITH3,2,18.7
2018,NUTS,2010,ITH3,2,22.0
2019,NUTS,2010,ITH3,2,20.6
1991,NUTS,2010,ITH4,2,35.6
1992,NUTS,2010,ITH4,2,27.8
1993,NUTS,2010,ITH4,2,24.5
1994,NUTS,2010,ITH4,2,26.6
1995,NUTS,2010,ITH4,2,33.1
1996,NUTS,2010,ITH4,2,24.8
1997,NUTS,2010,ITH4,2,30.6
1998,NUTS,2010,ITH4,2,40.4
1999,NUTS,2010,ITH4,2,36.2
2000,NUTS,2010,ITH4,2,36.4
2003,NUTS,2010,ITH4,2,37.0
2004,NUTS,2010,ITH4,2,44.4
2005,NUTS,2010,ITH4,2,44.2
2007,NUTS,2010,ITH4,2,85.4
2008,NUTS,2010,ITH4,2,36.6
2009,NUTS,2010,ITH4,2,49.0
2010,NUTS,2010,ITH4,2,44.7
2011,NUTS,2010,ITH4,2,60.1
2012,NUTS,2010,ITH4,2,61.6
2013,NUTS,2010,ITH4,2,61.4
2014,NUTS,2010,ITH4,2,78.2
2015,NUTS,2010,ITH4,2,85.1
2016,NUTS,2010,ITH4,2,82.5
2017,NUTS,2010,ITH4,2,87.4
2018,NUTS,2010,ITH4,2,106.0
2019,NUTS,2010,ITH4,2,128.2
2003,NUTS,2010,ITH5,2,28.0
2004,NUTS,2010,ITH5,2,28.5
2005,NUTS,2010,ITH5,2,27.9
2007,NUTS,2010,ITH5,2,98.8
2008,NUTS,2010,ITH5,2,29.7
2009,NUTS,2010,ITH5,2,36.3
2010,NUTS,2010,ITH5,2,40.8
2011,NUTS,2010,ITH5,2,35.9
2012,NUTS,2010,ITH5,2,44.6
2013,NUTS,2010,ITH5,2,45.8
2014,NUTS,2010,ITH5,2,45.0
2015,NUTS,2010,ITH5,2,44.0
2016,NUTS,2010,ITH5,2,43.4
2017,NUTS,2010,ITH5,2,39.5
2018,NUTS,2010,ITH5,2,42.7
2019,NUTS,2010,ITH5,2,43.3
2003,NUTS,2010,ITI,1,136.6
2004,NUTS,2010,ITI,1,141.6
2005,NUTS,2010,ITI,1,142.8
2007,NUTS,2010,ITI,1,106.9
2008,NUTS,2010,ITI,1,116.9
2009,NUTS,2010,ITI,1,112.8
2010,NUTS,2010,ITI,1,118.7
2011,NUTS,2010,ITI,1,115.6
2012,NUTS,2010,ITI,1,122.3
2013,NUTS,2010,ITI,1,116.2
2014,NUTS,2010,ITI,1,114.1
2015,NUTS,2010,ITI,1,110.3
2016,NUTS,2010,ITI,1,117.4
2017,NUTS,2010,ITI,1,124.3
2018,NUTS,2010,ITI,1,131.8
2019,NUTS,2010,ITI,1,138.3
1991,NUTS,2010,ITI1,2,40.6
1992,NUTS,2010,ITI1,2,42.1
1993,NUTS,2010,ITI1,2,35.8
1994,NUTS,2010,ITI1,2,34.2
1995,NUTS,2010,ITI1,2,36.5
1996,NUTS,2010,ITI1,2,38.7
1997,NUTS,2010,ITI1,2,37.5
1998,NUTS,2010,ITI1,2,45.0
1999,NUTS,2010,ITI1,2,39.2
2000,NUTS,2010,ITI1,2,39.5
2003,NUTS,2010,ITI1,2,39.6
2004,NUTS,2010,ITI1,2,48.4
2005,NUTS,2010,ITI1,2,50.0
2007,NUTS,2010,ITI1,2,23.5
2008,NUTS,2010,ITI1,2,27.8
2009,NUTS,2010,ITI1,2,37.5
2010,NUTS,2010,ITI1,2,41.6
2011,NUTS,2010,ITI1,2,36.4
2012,NUTS,2010,ITI1,2,45.0
2013,NUTS,2010,ITI1,2,41.5
2014,NUTS,2010,ITI1,2,40.5
2015,NUTS,2010,ITI1,2,41.9
2016,NUTS,2010,ITI1,2,40.8
2017,NUTS,2010,ITI1,2,44.1
2018,NUTS,2010,ITI1,2,47.0
2019,NUTS,2010,ITI1,2,51.7
1991,NUTS,2010,ITI2,2,10.1
1992,NUTS,2010,ITI2,2,10.1
1993,NUTS,2010,ITI2,2,9.8
1994,NUTS,2010,ITI2,2,11.7
1995,NUTS,2010,ITI2,2,12.1
1996,NUTS,2010,ITI2,2,13.6
1997,NUTS,2010,ITI2,2,15.4
1998,NUTS,2010,ITI2,2,16.8
1999,NUTS,2010,ITI2,2,22.0
2000,NUTS,2010,ITI2,2,21.4
2003,NUTS,2010,ITI2,2,16.9
2004,NUTS,2010,ITI2,2,16.7
2005,NUTS,2010,ITI2,2,17.7
2007,NUTS,2010,ITI2,2,18.0
2008,NUTS,2010,ITI2,2,14.8
2009,NUTS,2010,ITI2,2,13.0
2010,NUTS,2010,ITI2,2,14.4
2011,NUTS,2010,ITI2,2,14.3
2012,NUTS,2010,ITI2,2,21.2
2013,NUTS,2010,ITI2,2,18.3
2014,NUTS,2010,ITI2,2,19.4
2015,NUTS,2010,ITI2,2,21.5
2016,NUTS,2010,ITI2,2,17.9
2017,NUTS,2010,ITI2,2,17.1
2018,NUTS,2010,ITI2,2,17.1
2019,NUTS,2010,ITI2,2,20.1
2003,NUTS,2010,ITI3,2,8.2
2004,NUTS,2010,ITI3,2,8.8
2005,NUTS,2010,ITI3,2,9.4
2007,NUTS,2010,ITI3,2,9.0
2008,NUTS,2010,ITI3,2,8.4
2009,NUTS,2010,ITI3,2,6.4
2010,NUTS,2010,ITI3,2,7.5
2011,NUTS,2010,ITI3,2,6.9
2012,NUTS,2010,ITI3,2,8.9
2013,NUTS,2010,ITI3,2,8.8
2014,NUTS,2010,ITI3,2,9.4
2015,NUTS,2010,ITI3,2,8.9
2016,NUTS,2010,ITI3,2,9.9
2017,NUTS,2010,ITI3,2,10.0
2018,NUTS,2010,ITI3,2,11.5
2019,NUTS,2010,ITI3,2,12.2
1991,NUTS,2010,ITI4,2,271.2
1992,NUTS,2010,ITI4,2,241.1
1993,NUTS,2010,ITI4,2,187.9
1994,NUTS,2010,ITI4,2,174.9
1995,NUTS,2010,ITI4,2,152.4
1996,NUTS,2010,ITI4,2,161.7
1997,NUTS,2010,ITI4,2,187.1
1998,NUTS,2010,ITI4,2,215.9
1999,NUTS,2010,ITI4,2,212.1
2000,NUTS,2010,ITI4,2,224.4
2003,NUTS,2010,ITI4,2,258.9
2004,NUTS,2010,ITI4,2,263.7
2005,NUTS,2010,ITI4,2,264.5
2007,NUTS,2010,ITI4,2,205.8
2008,NUTS,2010,ITI4,2,224.7
2009,NUTS,2010,ITI4,2,209.9
2010,NUTS,2010,ITI4,2,218.9
2011,NUTS,2010,ITI4,2,215.6
2012,NUTS,2010,ITI4,2,221.9
2013,NUTS,2010,ITI4,2,211.3
2014,NUTS,2010,ITI4,2,203.2
2015,NUTS,2010,ITI4,2,194.0
2016,NUTS,2010,ITI4,2,209.4
2017,NUTS,2010,ITI4,2,221.2
2018,NUTS,2010,ITI4,2,234.0
2019,NUTS,2010,ITI4,2,244.9
1996,NUTS,2010,LT,0,5.7
1997,NUTS,2010,LT,0,7.6
1998,NUTS,2010,LT,0,9.0
1999,NUTS,2010,LT,0,8.5
2000,NUTS,2010,LT,0,8.7
2001,NUTS,2010,LT,0,10.4
2002,NUTS,2010,LT,0,9.6
2003,NUTS,2010,LT,0,8.5
2004,NUTS,2010,LT,0,9.9
2005,NUTS,2010,LT,0,11.7
2006,NUTS,2010,LT,0,13.2
2007,NUTS,2010,LT,0,14.9
2008,NUTS,2010,LT,0,18.6
2009,NUTS,2010,LT,0,16.4
2010,NUTS,2010,LT,0,12.3
2011,NUTS,2010,LT,0,18.1
2012,NUTS,2010,LT,0,19.4
2013,NUTS,2010,LT,0,22.2
2014,NUTS,2010,LT,0,21.8
2015,NUTS,2010,LT,0,22.8
2016,NUTS,2010,LT,0,29.6
2017,NUTS,2010,LT,0,37.1
2018,NUTS,2010,LT,0,33.8
2019,NUTS,2010,LT,0,35.5
2020,NUTS,2010,LT,0,32.0
1996,NUTS,2010,LT0,1,5.7
1997,NUTS,2010,LT0,1,7.6
1998,NUTS,2010,LT0,1,9.0
1999,NUTS,2010,LT0,1,8.5
2000,NUTS,2010,LT0,1,8.7
2001,NUTS,2010,LT0,1,10.4
2002,NUTS,2010,LT0,1,9.6
2003,NUTS,2010,LT0,1,8.5
2004,NUTS,2010,LT0,1,9.9
2005,NUTS,2010,LT0,1,11.7
2006,NUTS,2010,LT0,1,13.2
2007,NUTS,2010,LT0,1,14.9
2008,NUTS,2010,LT0,1,18.6
2009,NUTS,2010,LT0,1,16.4
2010,NUTS,2010,LT0,1,12.3
2011,NUTS,2010,LT0,1,18.1
2012,NUTS,2010,LT0,1,19.4
2013,NUTS,2010,LT0,1,22.2
2014,NUTS,2010,LT0,1,21.8
2015,NUTS,2010,LT0,1,22.8
2016,NUTS,2010,LT0,1,29.6
2017,NUTS,2010,LT0,1,37.1
2018,NUTS,2010,LT0,1,33.8
2019,NUTS,2010,LT0,1,35.5
2020,NUTS,2010,LT0,1,32.0
1996,NUTS,2010,LT00,2,5.7
1997,NUTS,2010,LT00,2,7.6
1998,NUTS,2010,LT00,2,9.0
1999,NUTS,2010,LT00,2,8.5
2000,NUTS,2010,LT00,2,8.7
2001,NUTS,2010,LT00,2,10.4
2002,NUTS,2010,LT00,2,9.6
2003,NUTS,2010,LT00,2,8.5
2004,NUTS,2010,LT00,2,9.9
2005,NUTS,2010,LT00,2,11.7
2006,NUTS,2010,LT00,2,13.2
2007,NUTS,2010,LT00,2,14.9
2008,NUTS,2010,LT00,2,18.6
2009,NUTS,2010,LT00,2,16.4
2010,NUTS,2010,LT00,2,12.3
2011,NUTS,2010,LT00,2,18.1
2012,NUTS,2010,LT00,2,19.4
2013,NUTS,2010,LT00,2,22.2
2014,NUTS,2010,LT00,2,21.8
2015,NUTS,2010,LT01,2,62.7
2016,NUTS,2010,LT01,2,48.9
2017,NUTS,2010,LT01,2,52.3
2018,NUTS,2010,LT01,2,55.9
2019,NUTS,2010,LT01,2,64.9
2015,NUTS,2010,LT02,2,7.5
2016,NUTS,2010,LT02,2,22.1
2017,NUTS,2010,LT02,2,31.2
2018,NUTS,2010,LT02,2,24.9
2019,NUTS,2010,LT02,2,23.4
2000,NUTS,2010,LU,0,60.0
2001,NUTS,2010,LU,0,74.0
2002,NUTS,2010,LU,0,85.6
2003,NUTS,2010,LU,0,100.2
2004,NUTS,2010,LU,0,108.1
2005,NUTS,2010,LU,0,123.4
2006,NUTS,2010,LU,0,141.8
2007,NUTS,2010,LU,0,165.9
2008,NUTS,2010,LU,0,204.6
2009,NUTS,2010,LU,0,202.4
2010,NUTS,2010,LU,0,256.1
2011,NUTS,2010,LU,0,288.7
2012,NUTS,2010,LU,0,297.7
2013,NUTS,2010,LU,0,326.7
2014,NUTS,2010,LU,0,342.0
2015,NUTS,2010,LU,0,350.6
2016,NUTS,2010,LU,0,314.8
2017,NUTS,2010,LU,0,291.0
2018,NUTS,2010,LU,0,304.8
2019,NUTS,2010,LU,0,286.2
2020,NUTS,2010,LU,0,279.2
2000,NUTS,2010,LU0,1,60.0
2001,NUTS,2010,LU0,1,74.0
2002,NUTS,2010,LU0,1,85.6
2003,NUTS,2010,LU0,1,100.2
2004,NUTS,2010,LU0,1,108.1
2005,NUTS,2010,LU0,1,123.4
2006,NUTS,2010,LU0,1,141.8
2007,NUTS,2010,LU0,1,165.9
2008,NUTS,2010,LU0,1,204.6
2009,NUTS,2010,LU0,1,202.4
2010,NUTS,2010,LU0,1,256.1
2011,NUTS,2010,LU0,1,288.7
2012,NUTS,2010,LU0,1,297.7
2013,NUTS,2010,LU0,1,326.7
2014,NUTS,2010,LU0,1,342.0
2015,NUTS,2010,LU0,1,350.6
2016,NUTS,2010,LU0,1,314.8
2017,NUTS,2010,LU0,1,291.0
2018,NUTS,2010,LU0,1,304.8
2019,NUTS,2010,LU0,1,286.2
2020,NUTS,2010,LU0,1,279.2
2000,NUTS,2010,LU00,2,60.0
2001,NUTS,2010,LU00,2,74.0
2002,NUTS,2010,LU00,2,85.6
2003,NUTS,2010,LU00,2,100.2
2004,NUTS,2010,LU00,2,108.1
2005,NUTS,2010,LU00,2,123.4
2006,NUTS,2010,LU00,2,141.8
2007,NUTS,2010,LU00,2,165.9
2008,NUTS,2010,LU00,2,204.6
2009,NUTS,2010,LU00,2,202.4
2010,NUTS,2010,LU00,2,256.1
2011,NUTS,2010,LU00,2,288.7
2012,NUTS,2010,LU00,2,297.7
2013,NUTS,2010,LU00,2,326.7
2014,NUTS,2010,LU00,2,342.0
2015,NUTS,2010,LU00,2,350.6
2016,NUTS,2010,LU00,2,314.8
2017,NUTS,2010,LU00,2,291.0
2018,NUTS,2010,LU00,2,304.8
2019,NUTS,2010,LU00,2,286.2
2020,NUTS,2010,LU00,2,279.2
1995,NUTS,2010,LV,0,3.4
1996,NUTS,2010,LV,0,3.3
1997,NUTS,2010,LV,0,3.3
1998,NUTS,2010,LV,0,3.1
1999,NUTS,2010,LV,0,3.5
2000,NUTS,2010,LV,0,3.5
2001,NUTS,2010,LV,0,3.4
2002,NUTS,2010,LV,0,3.4
2003,NUTS,2010,LV,0,3.8
2004,NUTS,2010,LV,0,4.0
2005,NUTS,2010,LV,0,6.0
2006,NUTS,2010,LV,0,7.6
2007,NUTS,2010,LV,0,13.8
2008,NUTS,2010,LV,0,17.8
2009,NUTS,2010,LV,0,9.7
2010,NUTS,2010,LV,0,11.8
2011,NUTS,2010,LV,0,15.8
2012,NUTS,2010,LV,0,19.4
2013,NUTS,2010,LV,0,20.0
2014,NUTS,2010,LV,0,19.5
2015,NUTS,2010,LV,0,19.6
2016,NUTS,2010,LV,0,17.8
2017,NUTS,2010,LV,0,18.5
2018,NUTS,2010,LV,0,21.9
2019,NUTS,2010,LV,0,19.2
2020,NUTS,2010,LV,0,20.5
1995,NUTS,2010,LV0,1,3.4
1996,NUTS,2010,LV0,1,3.3
1997,NUTS,2010,LV0,1,3.3
1998,NUTS,2010,LV0,1,3.1
1999,NUTS,2010,LV0,1,3.5
2000,NUTS,2010,LV0,1,3.5
2001,NUTS,2010,LV0,1,3.4
2002,NUTS,2010,LV0,1,3.4
2003,NUTS,2010,LV0,1,3.8
2004,NUTS,2010,LV0,1,4.0
2005,NUTS,2010,LV0,1,6.0
2006,NUTS,2010,LV0,1,7.6
2007,NUTS,2010,LV0,1,13.8
2008,NUTS,2010,LV0,1,17.8
2009,NUTS,2010,LV0,1,9.7
2010,NUTS,2010,LV0,1,11.8
2011,NUTS,2010,LV0,1,15.8
2012,NUTS,2010,LV0,1,19.4
2013,NUTS,2010,LV0,1,20.0
2014,NUTS,2010,LV0,1,19.5
2015,NUTS,2010,LV0,1,19.6
2016,NUTS,2010,LV0,1,17.8
2017,NUTS,2010,LV0,1,18.5
2018,NUTS,2010,LV0,1,21.9
2019,NUTS,2010,LV0,1,19.2
