year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_gov_t_pc_emp_fte_total
2008,NUTS,2010,NL,0,0.1478
2009,NUTS,2010,NL,0,0.1361
2010,NUTS,2010,NL,0,0.1374
2011,NUTS,2010,NL,0,0.1349
2012,NUTS,2010,NL,0,0.1618
2013,NUTS,2010,NL,0,0.0981
2014,NUTS,2010,NL,0,0.1016
2015,NUTS,2010,NL,0,0.1006
2016,NUTS,2010,NL,0,0.1021
2017,NUTS,2010,NL,0,0.1001
2018,NUTS,2010,NL,0,0.1071
2019,NUTS,2010,NL,0,0.1054
2020,NUTS,2010,NL,0,0.1034
2000,NUTS,2010,NL1,1,0.0158
2001,NUTS,2010,NL1,1,0.0409
2000,NUTS,2010,NL11,2,0.0175
2001,NUTS,2010,NL11,2,0.0523
2000,NUTS,2010,NL12,2,0.0201
2001,NUTS,2010,NL12,2,0.0301
2002,NUTS,2010,NL12,2,0.0133
2000,NUTS,2010,NL13,2,0.0076
2001,NUTS,2010,NL13,2,0.0413
2002,NUTS,2010,NL13,2,0.038
2002,NUTS,2010,NL2,1,0.2125
2002,NUTS,2010,NL21,2,0.0405
2002,NUTS,2010,NL22,2,0.2314
2000,NUTS,2010,NL23,2,1.0774
2001,NUTS,2010,NL23,2,0.6678
2002,NUTS,2010,NL23,2,0.6373
2000,NUTS,2010,NL3,1,0.2394
2001,NUTS,2010,NL3,1,0.2169
2002,NUTS,2010,NL3,1,0.2194
2005,NUTS,2010,NL3,1,0.2313
2007,NUTS,2010,NL3,1,0.2206
2009,NUTS,2010,NL3,1,0.1953
2011,NUTS,2010,NL3,1,0.2014
2012,NUTS,2010,NL3,1,0.2179
2001,NUTS,2010,NL31,2,0.2711
2002,NUTS,2010,NL31,2,0.316
2000,NUTS,2010,NL32,2,0.2266
2001,NUTS,2010,NL32,2,0.2004
2002,NUTS,2010,NL32,2,0.202
2000,NUTS,2010,NL33,2,0.2261
2001,NUTS,2010,NL33,2,0.2291
2002,NUTS,2010,NL33,2,0.2175
2001,NUTS,2010,NL34,2,0.0375
2002,NUTS,2010,NL34,2,0.0511
2000,NUTS,2010,NL41,2,0.0407
2001,NUTS,2010,NL41,2,0.0372
2002,NUTS,2010,NL41,2,0.0304
1997,NUTS,2010,NO,0,0.2284
1999,NUTS,2010,NO,0,0.2162
2001,NUTS,2010,NO,0,0.2135
2002,NUTS,2010,NO,0,0.2194
2003,NUTS,2010,NO,0,0.2241
2004,NUTS,2010,NO,0,0.2238
2005,NUTS,2010,NO,0,0.2295
2006,NUTS,2010,NO,0,0.2309
2007,NUTS,2010,NO,0,0.2385
2008,NUTS,2010,NO,0,0.2301
2009,NUTS,2010,NO,0,0.2573
2010,NUTS,2010,NO,0,0.2604
2011,NUTS,2010,NO,0,0.2665
2012,NUTS,2010,NO,0,0.2662
2013,NUTS,2010,NO,0,0.269
2014,NUTS,2010,NO,0,0.2637
2015,NUTS,2010,NO,0,0.268
2016,NUTS,2010,NO,0,0.2676
2017,NUTS,2010,NO,0,0.2664
2018,NUTS,2010,NO,0,0.255
2019,NUTS,2010,NO,0,0.2528
2020,NUTS,2010,NO,0,0.2564
1999,NUTS,2010,NO0,1,0.2122
2001,NUTS,2010,NO0,1,0.2092
2002,NUTS,2010,NO0,1,0.2143
2003,NUTS,2010,NO0,1,0.2194
2004,NUTS,2010,NO0,1,0.2193
2005,NUTS,2010,NO0,1,0.2255
2006,NUTS,2010,NO0,1,0.2265
2007,NUTS,2010,NO0,1,0.2335
2008,NUTS,2010,NO0,1,0.2249
2009,NUTS,2010,NO0,1,0.2509
2010,NUTS,2010,NO0,1,0.2532
2011,NUTS,2010,NO0,1,0.2586
2012,NUTS,2010,NO0,1,0.258
2013,NUTS,2010,NO0,1,0.2606
2014,NUTS,2010,NO0,1,0.2547
2015,NUTS,2010,NO0,1,0.2582
2016,NUTS,2010,NO0,1,0.2581
2017,NUTS,2010,NO0,1,0.2569
2018,NUTS,2010,NO0,1,0.2457
2019,NUTS,2010,NO0,1,0.2435
1999,NUTS,2010,NO01,2,0.5342
2001,NUTS,2010,NO01,2,0.5139
2003,NUTS,2010,NO01,2,0.5296
2005,NUTS,2010,NO01,2,0.5452
2007,NUTS,2010,NO01,2,0.5455
2008,NUTS,2010,NO01,2,0.5367
2009,NUTS,2010,NO01,2,0.5637
2010,NUTS,2010,NO01,2,0.562
2011,NUTS,2010,NO01,2,0.5669
2012,NUTS,2010,NO01,2,0.5606
2013,NUTS,2010,NO01,2,0.5675
2014,NUTS,2010,NO01,2,0.5411
2015,NUTS,2010,NO01,2,0.5547
2016,NUTS,2010,NO01,2,0.5318
2017,NUTS,2010,NO01,2,0.5119
2018,NUTS,2010,NO01,2,0.5098
2019,NUTS,2010,NO01,2,0.5074
1999,NUTS,2010,NO02,2,0.1749
2001,NUTS,2010,NO02,2,0.0533
2003,NUTS,2010,NO02,2,0.053
2005,NUTS,2010,NO02,2,0.0707
2007,NUTS,2010,NO02,2,0.0699
2008,NUTS,2010,NO02,2,0.0627
2009,NUTS,2010,NO02,2,0.0633
2010,NUTS,2010,NO02,2,0.0722
2011,NUTS,2010,NO02,2,0.0843
2012,NUTS,2010,NO02,2,0.0866
2013,NUTS,2010,NO02,2,0.0881
2014,NUTS,2010,NO02,2,0.0905
2015,NUTS,2010,NO02,2,0.0832
2016,NUTS,2010,NO02,2,0.0919
2017,NUTS,2010,NO02,2,0.0936
2018,NUTS,2010,NO02,2,0.0984
2019,NUTS,2010,NO02,2,0.0853
1999,NUTS,2010,NO03,2,0.0239
2001,NUTS,2010,NO03,2,0.0736
2003,NUTS,2010,NO03,2,0.084
2005,NUTS,2010,NO03,2,0.0859
2007,NUTS,2010,NO03,2,0.1012
2008,NUTS,2010,NO03,2,0.0929
2009,NUTS,2010,NO03,2,0.0967
2010,NUTS,2010,NO03,2,0.1072
2011,NUTS,2010,NO03,2,0.1113
2012,NUTS,2010,NO03,2,0.1176
2013,NUTS,2010,NO03,2,0.1221
2014,NUTS,2010,NO03,2,0.1159
2015,NUTS,2010,NO03,2,0.1202
2016,NUTS,2010,NO03,2,0.1258
2017,NUTS,2010,NO03,2,0.1275
2018,NUTS,2010,NO03,2,0.1205
2019,NUTS,2010,NO03,2,0.1126
1999,NUTS,2010,NO04,2,0.0342
2001,NUTS,2010,NO04,2,0.0347
2003,NUTS,2010,NO04,2,0.0481
2005,NUTS,2010,NO04,2,0.0504
2007,NUTS,2010,NO04,2,0.0509
2008,NUTS,2010,NO04,2,0.0478
2009,NUTS,2010,NO04,2,0.0419
2010,NUTS,2010,NO04,2,0.0441
2011,NUTS,2010,NO04,2,0.0461
2012,NUTS,2010,NO04,2,0.0458
2013,NUTS,2010,NO04,2,0.0495
2014,NUTS,2010,NO04,2,0.0544
2015,NUTS,2010,NO04,2,0.0568
2016,NUTS,2010,NO04,2,0.0578
2017,NUTS,2010,NO04,2,0.0583
2018,NUTS,2010,NO04,2,0.0565
2019,NUTS,2010,NO04,2,0.0524
1999,NUTS,2010,NO05,2,0.2091
2001,NUTS,2010,NO05,2,0.2229
2003,NUTS,2010,NO05,2,0.2271
2005,NUTS,2010,NO05,2,0.2299
2007,NUTS,2010,NO05,2,0.2309
2008,NUTS,2010,NO05,2,0.2116
2009,NUTS,2010,NO05,2,0.3014
2010,NUTS,2010,NO05,2,0.2917
2011,NUTS,2010,NO05,2,0.2896
2012,NUTS,2010,NO05,2,0.2896
2013,NUTS,2010,NO05,2,0.292
2014,NUTS,2010,NO05,2,0.2833
2015,NUTS,2010,NO05,2,0.2768
2016,NUTS,2010,NO05,2,0.2868
2017,NUTS,2010,NO05,2,0.3019
2018,NUTS,2010,NO05,2,0.2471
2019,NUTS,2010,NO05,2,0.2623
1999,NUTS,2010,NO06,2,0.1602
2001,NUTS,2010,NO06,2,0.1395
2003,NUTS,2010,NO06,2,0.1348
2005,NUTS,2010,NO06,2,0.1265
2007,NUTS,2010,NO06,2,0.1512
2008,NUTS,2010,NO06,2,0.1722
2009,NUTS,2010,NO06,2,0.1897
2010,NUTS,2010,NO06,2,0.1951
2011,NUTS,2010,NO06,2,0.1976
2012,NUTS,2010,NO06,2,0.1912
2013,NUTS,2010,NO06,2,0.1709
2014,NUTS,2010,NO06,2,0.1671
2015,NUTS,2010,NO06,2,0.1718
2016,NUTS,2010,NO06,2,0.1869
2017,NUTS,2010,NO06,2,0.1894
2018,NUTS,2010,NO06,2,0.1947
2019,NUTS,2010,NO06,2,0.1899
1999,NUTS,2010,NO07,2,0.1499
2001,NUTS,2010,NO07,2,0.1488
2003,NUTS,2010,NO07,2,0.183
2005,NUTS,2010,NO07,2,0.183
2007,NUTS,2010,NO07,2,0.183
2008,NUTS,2010,NO07,2,0.1493
2009,NUTS,2010,NO07,2,0.1733
2010,NUTS,2010,NO07,2,0.1836
2011,NUTS,2010,NO07,2,0.1967
2012,NUTS,2010,NO07,2,0.1987
2013,NUTS,2010,NO07,2,0.2097
2014,NUTS,2010,NO07,2,0.2212
2015,NUTS,2010,NO07,2,0.2132
2016,NUTS,2010,NO07,2,0.2087
2017,NUTS,2010,NO07,2,0.2105
2018,NUTS,2010,NO07,2,0.2016
2019,NUTS,2010,NO07,2,0.1775
1998,NUTS,2010,PL,0,0.1356
1999,NUTS,2010,PL,0,0.1317
2000,NUTS,2010,PL,0,0.133
2001,NUTS,2010,PL,0,0.1263
2002,NUTS,2010,PL,0,0.1771
2003,NUTS,2010,PL,0,0.1584
2004,NUTS,2010,PL,0,0.1458
2005,NUTS,2010,PL,0,0.1292
2006,NUTS,2010,PL,0,0.1232
2007,NUTS,2010,PL,0,0.1165
2008,NUTS,2010,PL,0,0.1174
2009,NUTS,2010,PL,0,0.1224
2010,NUTS,2010,PL,0,0.137
2011,NUTS,2010,PL,0,0.1443
2012,NUTS,2010,PL,0,0.1462
2013,NUTS,2010,PL,0,0.1468
2014,NUTS,2010,PL,0,0.1486
2015,NUTS,2010,PL,0,0.1426
2016,NUTS,2010,PL,0,0.0239
2017,NUTS,2010,PL,0,0.029
2018,NUTS,2010,PL,0,0.0274
2019,NUTS,2010,PL,0,0.0203
2020,NUTS,2010,PL,0,0.0277
2000,NUTS,2010,PL1,1,0.6252
2001,NUTS,2010,PL1,1,0.6192
2002,NUTS,2010,PL1,1,0.8747
2003,NUTS,2010,PL1,1,0.7977
2004,NUTS,2010,PL1,1,0.7132
2005,NUTS,2010,PL1,1,0.6551
2006,NUTS,2010,PL1,1,0.5833
2007,NUTS,2010,PL1,1,0.5258
2008,NUTS,2010,PL1,1,0.473
2009,NUTS,2010,PL1,1,0.4898
2010,NUTS,2010,PL1,1,0.582
2013,NUTS,2010,PL1,1,0.3667
2014,NUTS,2010,PL1,1,0.3532
2015,NUTS,2010,PL1,1,0.345
2000,NUTS,2010,PL11,2,0.0872
2001,NUTS,2010,PL11,2,0.0909
2002,NUTS,2010,PL11,2,0.1197
2003,NUTS,2010,PL11,2,0.1136
2004,NUTS,2010,PL11,2,0.1094
2005,NUTS,2010,PL11,2,0.1082
2006,NUTS,2010,PL11,2,0.107
2007,NUTS,2010,PL11,2,0.0808
2008,NUTS,2010,PL11,2,0.0544
2009,NUTS,2010,PL11,2,0.0689
2010,NUTS,2010,PL11,2,0.0755
2014,NUTS,2010,PL11,2,0.0975
2000,NUTS,2010,PL12,2,0.5755
2001,NUTS,2010,PL12,2,0.5685
2002,NUTS,2010,PL12,2,0.808
2003,NUTS,2010,PL12,2,0.7319
2004,NUTS,2010,PL12,2,0.6524
2005,NUTS,2010,PL12,2,0.5941
2006,NUTS,2010,PL12,2,0.5265
2007,NUTS,2010,PL12,2,0.482
2008,NUTS,2010,PL12,2,0.4438
2009,NUTS,2010,PL12,2,0.4543
2010,NUTS,2010,PL12,2,0.5424
2011,NUTS,2010,PL12,2,0.5396
2012,NUTS,2010,PL12,2,0.4956
2014,NUTS,2010,PL12,2,0.4778
2000,NUTS,2010,PL2,1,0.0761
2001,NUTS,2010,PL2,1,0.0652
2002,NUTS,2010,PL2,1,0.1232
2003,NUTS,2010,PL2,1,0.1034
2004,NUTS,2010,PL2,1,0.0986
2005,NUTS,2010,PL2,1,0.0758
2006,NUTS,2010,PL2,1,0.0749
2007,NUTS,2010,PL2,1,0.0761
2008,NUTS,2010,PL2,1,0.0834
2009,NUTS,2010,PL2,1,0.0961
2010,NUTS,2010,PL2,1,0.1067
2011,NUTS,2010,PL2,1,0.1038
2012,NUTS,2010,PL2,1,0.1253
2013,NUTS,2010,PL2,1,0.1209
2014,NUTS,2010,PL2,1,0.1346
2015,NUTS,2010,PL2,1,0.1378
2016,NUTS,2010,PL2,1,0.0212
2017,NUTS,2010,PL2,1,0.0328
2018,NUTS,2010,PL2,1,0.0369
2019,NUTS,2010,PL2,1,0.0146
2000,NUTS,2010,PL21,2,0.0857
2001,NUTS,2010,PL21,2,0.0897
2002,NUTS,2010,PL21,2,0.1227
2003,NUTS,2010,PL21,2,0.1078
2004,NUTS,2010,PL21,2,0.1154
2005,NUTS,2010,PL21,2,0.0955
2006,NUTS,2010,PL21,2,0.1045
2007,NUTS,2010,PL21,2,0.1136
2008,NUTS,2010,PL21,2,0.0981
2009,NUTS,2010,PL21,2,0.1181
2010,NUTS,2010,PL21,2,0.145
2011,NUTS,2010,PL21,2,0.1358
2012,NUTS,2010,PL21,2,0.1687
2017,NUTS,2010,PL21,2,0.0517
2018,NUTS,2010,PL21,2,0.0635
2019,NUTS,2010,PL21,2,0.0287
2000,NUTS,2010,PL22,2,0.0664
2001,NUTS,2010,PL22,2,0.0432
2002,NUTS,2010,PL22,2,0.1235
2003,NUTS,2010,PL22,2,0.1
2004,NUTS,2010,PL22,2,0.0863
2005,NUTS,2010,PL22,2,0.061
2006,NUTS,2010,PL22,2,0.0521
2007,NUTS,2010,PL22,2,0.049
2008,NUTS,2010,PL22,2,0.0727
2009,NUTS,2010,PL22,2,0.0807
2010,NUTS,2010,PL22,2,0.0799
2011,NUTS,2010,PL22,2,0.0821
2012,NUTS,2010,PL22,2,0.0958
2017,NUTS,2010,PL22,2,0.0185
2018,NUTS,2010,PL22,2,0.0164
2019,NUTS,2010,PL22,2,0.0037
2000,NUTS,2010,PL3,1,0.0399
2001,NUTS,2010,PL3,1,0.0299
2002,NUTS,2010,PL3,1,0.026
2003,NUTS,2010,PL3,1,0.0311
2004,NUTS,2010,PL3,1,0.0289
2005,NUTS,2010,PL3,1,0.027
2006,NUTS,2010,PL3,1,0.0309
2007,NUTS,2010,PL3,1,0.0373
2008,NUTS,2010,PL3,1,0.0331
2009,NUTS,2010,PL3,1,0.0165
2010,NUTS,2010,PL3,1,0.0225
2013,NUTS,2010,PL3,1,0.0281
2015,NUTS,2010,PL3,1,0.0239
2000,NUTS,2010,PL31,2,0.0719
2001,NUTS,2010,PL31,2,0.0726
2002,NUTS,2010,PL31,2,0.0666
2003,NUTS,2010,PL31,2,0.0826
2004,NUTS,2010,PL31,2,0.0726
2005,NUTS,2010,PL31,2,0.0717
2006,NUTS,2010,PL31,2,0.0728
2007,NUTS,2010,PL31,2,0.0823
2008,NUTS,2010,PL31,2,0.0914
2009,NUTS,2010,PL31,2,0.0461
2011,NUTS,2010,PL31,2,0.0622
2000,NUTS,2010,PL32,2,0.0328
2003,NUTS,2010,PL32,2,0.0042
2004,NUTS,2010,PL32,2,0.0044
2005,NUTS,2010,PL32,2,0.0005
2006,NUTS,2010,PL32,2,0.0157
2007,NUTS,2010,PL32,2,0.0272
2008,NUTS,2010,PL32,2,0.0041
2015,NUTS,2010,PL32,2,0.0112
2008,NUTS,2010,PL33,2,0.0003
2008,NUTS,2010,PL34,2,0.0072
2000,NUTS,2010,PL4,1,0.046
2001,NUTS,2010,PL4,1,0.0415
2002,NUTS,2010,PL4,1,0.0606
2003,NUTS,2010,PL4,1,0.0524
2004,NUTS,2010,PL4,1,0.0521
2005,NUTS,2010,PL4,1,0.0434
2006,NUTS,2010,PL4,1,0.0408
2007,NUTS,2010,PL4,1,0.0371
2008,NUTS,2010,PL4,1,0.0696
2009,NUTS,2010,PL4,1,0.0624
2010,NUTS,2010,PL4,1,0.0649
2011,NUTS,2010,PL4,1,0.0846
2012,NUTS,2010,PL4,1,0.0709
2013,NUTS,2010,PL4,1,0.0638
2014,NUTS,2010,PL4,1,0.0712
2015,NUTS,2010,PL4,1,0.0629
2017,NUTS,2010,PL4,1,0.01
2018,NUTS,2010,PL4,1,0.0126
2019,NUTS,2010,PL4,1,0.01
2000,NUTS,2010,PL41,2,0.0746
2001,NUTS,2010,PL41,2,0.0706
2002,NUTS,2010,PL41,2,0.1009
2003,NUTS,2010,PL41,2,0.0845
2004,NUTS,2010,PL41,2,0.0866
2005,NUTS,2010,PL41,2,0.0737
2006,NUTS,2010,PL41,2,0.0692
2007,NUTS,2010,PL41,2,0.0612
2008,NUTS,2010,PL41,2,0.1189
2009,NUTS,2010,PL41,2,0.1106
2012,NUTS,2010,PL41,2,0.1185
2016,NUTS,2010,PL41,2,0.0121
2017,NUTS,2010,PL41,2,0.0141
2018,NUTS,2010,PL41,2,0.0186
2019,NUTS,2010,PL41,2,0.0137
2005,NUTS,2010,PL42,2,0.0
2008,NUTS,2010,PL42,2,0.0077
2011,NUTS,2010,PL42,2,0.0
2018,NUTS,2010,PL42,2,0.0042
2008,NUTS,2010,PL43,2,0.0002
2010,NUTS,2010,PL43,2,0.0
2013,NUTS,2010,PL43,2,0.0012
2018,NUTS,2010,PL43,2,0.0035
2000,NUTS,2010,PL5,1,0.0348
2001,NUTS,2010,PL5,1,0.0291
2002,NUTS,2010,PL5,1,0.0631
2003,NUTS,2010,PL5,1,0.0466
2004,NUTS,2010,PL5,1,0.0368
2005,NUTS,2010,PL5,1,0.0344
2006,NUTS,2010,PL5,1,0.0394
2007,NUTS,2010,PL5,1,0.0312
2008,NUTS,2010,PL5,1,0.031
2010,NUTS,2010,PL5,1,0.0406
2012,NUTS,2010,PL5,1,0.0674
2014,NUTS,2010,PL5,1,0.0791
2015,NUTS,2010,PL5,1,0.0691
2016,NUTS,2010,PL5,1,0.0068
2019,NUTS,2010,PL5,1,0.0239
2000,NUTS,2010,PL51,2,0.0431
2001,NUTS,2010,PL51,2,0.038
2003,NUTS,2010,PL51,2,0.0439
2004,NUTS,2010,PL51,2,0.031
2005,NUTS,2010,PL51,2,0.0305
2007,NUTS,2010,PL51,2,0.0273
2008,NUTS,2010,PL51,2,0.0278
2009,NUTS,2010,PL51,2,0.036
2011,NUTS,2010,PL51,2,0.0409
2012,NUTS,2010,PL51,2,0.07
2013,NUTS,2010,PL51,2,0.0916
2018,NUTS,2010,PL51,2,0.0129
2000,NUTS,2010,PL52,2,0.0155
2001,NUTS,2010,PL52,2,0.0085
2003,NUTS,2010,PL52,2,0.0544
2004,NUTS,2010,PL52,2,0.0542
2007,NUTS,2010,PL52,2,0.0433
2008,NUTS,2010,PL52,2,0.0407
2012,NUTS,2010,PL52,2,0.0597
2000,NUTS,2010,PL6,1,0.0461
2001,NUTS,2010,PL6,1,0.0423
2002,NUTS,2010,PL6,1,0.0356
2003,NUTS,2010,PL6,1,0.0504
2004,NUTS,2010,PL6,1,0.0488
2005,NUTS,2010,PL6,1,0.03
2006,NUTS,2010,PL6,1,0.0402
2007,NUTS,2010,PL6,1,0.0361
2008,NUTS,2010,PL6,1,0.042
2010,NUTS,2010,PL6,1,0.0278
2011,NUTS,2010,PL6,1,0.0376
2015,NUTS,2010,PL6,1,0.0428
2018,NUTS,2010,PL6,1,0.0082
2019,NUTS,2010,PL6,1,0.0071
2003,NUTS,2010,PL61,2,0.0025
2004,NUTS,2010,PL61,2,0.0019
2005,NUTS,2010,PL61,2,0.0
2008,NUTS,2010,PL61,2,0.0229
2013,NUTS,2010,PL61,2,0.0107
2015,NUTS,2010,PL61,2,0.0101
2018,NUTS,2010,PL61,2,0.005
2003,NUTS,2010,PL62,2,0.0774
2004,NUTS,2010,PL62,2,0.0762
2005,NUTS,2010,PL62,2,0.0469
2006,NUTS,2010,PL62,2,0.0416
2008,NUTS,2010,PL62,2,0.0363
2009,NUTS,2010,PL62,2,0.0357
2010,NUTS,2010,PL62,2,0.0348
2012,NUTS,2010,PL62,2,0.0552
2014,NUTS,2010,PL62,2,0.0467
2015,NUTS,2010,PL62,2,0.049
2016,NUTS,2010,PL62,2,0.0088
2018,NUTS,2010,PL62,2,0.011
2000,NUTS,2010,PL63,2,0.0821
2001,NUTS,2010,PL63,2,0.074
2002,NUTS,2010,PL63,2,0.0632
2003,NUTS,2010,PL63,2,0.0865
2004,NUTS,2010,PL63,2,0.0851
2005,NUTS,2010,PL63,2,0.0502
2006,NUTS,2010,PL63,2,0.0803
2007,NUTS,2010,PL63,2,0.0693
2008,NUTS,2010,PL63,2,0.0636
2009,NUTS,2010,PL63,2,0.0518
2011,NUTS,2010,PL63,2,0.0509
2013,NUTS,2010,PL63,2,0.0833
2015,NUTS,2010,PL63,2,0.067
2017,NUTS,2010,PL63,2,0.0082
2018,NUTS,2010,PL63,2,0.0094
2019,NUTS,2010,PL63,2,0.0117
2016,NUTS,2010,PL7,1,0.0249
2018,NUTS,2010,PL7,1,0.0299
2019,NUTS,2010,PL7,1,0.027
2016,NUTS,2010,PL8,1,0.0072
2017,NUTS,2010,PL8,1,0.0082
2019,NUTS,2010,PL8,1,0.0071
2016,NUTS,2010,PL81,2,0.0076
2019,NUTS,2010,PL81,2,0.0092
2017,NUTS,2010,PL84,2,0.0145
2018,NUTS,2010,PL84,2,0.011
2016,NUTS,2010,PL9,1,0.0817
2017,NUTS,2010,PL9,1,0.0873
2018,NUTS,2010,PL9,1,0.0715
2019,NUTS,2010,PL9,1,0.0522
2019,NUTS,2010,PL91,2,0.0839
2019,NUTS,2010,PL92,2,0.0052
1993,NUTS,2010,PT,0,0.0981
1994,NUTS,2010,PT,0,0.105
1995,NUTS,2010,PT,0,0.1122
1996,NUTS,2010,PT,0,0.1188
1997,NUTS,2010,PT,0,0.1232
1998,NUTS,2010,PT,0,0.1217
1999,NUTS,2010,PT,0,0.127
2000,NUTS,2010,PT,0,0.1252
2001,NUTS,2010,PT,0,0.1242
2002,NUTS,2010,PT,0,0.1131
2003,NUTS,2010,PT,0,0.1032
2004,NUTS,2010,PT,0,0.0996
2005,NUTS,2010,PT,0,0.096
2006,NUTS,2010,PT,0,0.0953
2007,NUTS,2010,PT,0,0.0951
2008,NUTS,2010,PT,0,0.0957
2009,NUTS,2010,PT,0,0.0875
2010,NUTS,2010,PT,0,0.0762
2011,NUTS,2010,PT,0,0.0757
2012,NUTS,2010,PT,0,0.0536
2013,NUTS,2010,PT,0,0.0492
2014,NUTS,2010,PT,0,0.049
2015,NUTS,2010,PT,0,0.0488
2016,NUTS,2010,PT,0,0.0487
2017,NUTS,2010,PT,0,0.0496
2018,NUTS,2010,PT,0,0.0499
2019,NUTS,2010,PT,0,0.0502
2020,NUTS,2010,PT,0,0.0568
1999,NUTS,2010,PT1,1,0.1189
2000,NUTS,2010,PT1,1,0.1166
2001,NUTS,2010,PT1,1,0.115
2002,NUTS,2010,PT1,1,0.1044
2003,NUTS,2010,PT1,1,0.096
2004,NUTS,2010,PT1,1,0.0931
2005,NUTS,2010,PT1,1,0.09
2006,NUTS,2010,PT1,1,0.0892
2007,NUTS,2010,PT1,1,0.0888
2008,NUTS,2010,PT1,1,0.0889
2009,NUTS,2010,PT1,1,0.0763
2010,NUTS,2010,PT1,1,0.0667
2011,NUTS,2010,PT1,1,0.0696
2012,NUTS,2010,PT1,1,0.0482
2013,NUTS,2010,PT1,1,0.0443
2014,NUTS,2010,PT1,1,0.0448
2015,NUTS,2010,PT1,1,0.0448
2016,NUTS,2010,PT1,1,0.0446
2017,NUTS,2010,PT1,1,0.0459
2018,NUTS,2010,PT1,1,0.0464
2019,NUTS,2010,PT1,1,0.0459
2020,NUTS,2010,PT1,1,0.0522
1999,NUTS,2010,PT11,2,0.031
2000,NUTS,2010,PT11,2,0.0277
2001,NUTS,2010,PT11,2,0.024
2002,NUTS,2010,PT11,2,0.0228
2003,NUTS,2010,PT11,2,0.0222
2004,NUTS,2010,PT11,2,0.0229
2005,NUTS,2010,PT11,2,0.0234
2006,NUTS,2010,PT11,2,0.0208
2007,NUTS,2010,PT11,2,0.0184
2008,NUTS,2010,PT11,2,0.0196
2009,NUTS,2010,PT11,2,0.0166
2010,NUTS,2010,PT11,2,0.0179
2011,NUTS,2010,PT11,2,0.0207
2012,NUTS,2010,PT11,2,0.016
2013,NUTS,2010,PT11,2,0.0194
2014,NUTS,2010,PT11,2,0.0211
2015,NUTS,2010,PT11,2,0.0302
2016,NUTS,2010,PT11,2,0.0316
2017,NUTS,2010,PT11,2,0.0351
2018,NUTS,2010,PT11,2,0.0379
2019,NUTS,2010,PT11,2,0.0395
2020,NUTS,2010,PT11,2,0.0426
1999,NUTS,2010,PT15,2,0.0495
2000,NUTS,2010,PT15,2,0.0373
2001,NUTS,2010,PT15,2,0.0258
2002,NUTS,2010,PT15,2,0.0226
2003,NUTS,2010,PT15,2,0.0202
2004,NUTS,2010,PT15,2,0.016
2005,NUTS,2010,PT15,2,0.0126
2006,NUTS,2010,PT15,2,0.0113
2007,NUTS,2010,PT15,2,0.0104
2008,NUTS,2010,PT15,2,0.0091
2009,NUTS,2010,PT15,2,0.012
2010,NUTS,2010,PT15,2,0.0102
2011,NUTS,2010,PT15,2,0.0092
2012,NUTS,2010,PT15,2,0.0361
2013,NUTS,2010,PT15,2,0.0286
2014,NUTS,2010,PT15,2,0.0176
2015,NUTS,2010,PT15,2,0.0049
2016,NUTS,2010,PT15,2,0.0111
2017,NUTS,2010,PT15,2,0.0045
2018,NUTS,2010,PT15,2,0.0064
2019,NUTS,2010,PT15,2,0.0095
2020,NUTS,2010,PT15,2,0.0116
2000,NUTS,2010,PT16,2,0.0263
2001,NUTS,2010,PT16,2,0.0234
2002,NUTS,2010,PT16,2,0.0241
2003,NUTS,2010,PT16,2,0.0254
2004,NUTS,2010,PT16,2,0.0261
2005,NUTS,2010,PT16,2,0.0267
2006,NUTS,2010,PT16,2,0.0237
2007,NUTS,2010,PT16,2,0.0208
2008,NUTS,2010,PT16,2,0.0277
2009,NUTS,2010,PT16,2,0.0225
2010,NUTS,2010,PT16,2,0.0208
2011,NUTS,2010,PT16,2,0.0244
2012,NUTS,2010,PT16,2,0.021
2013,NUTS,2010,PT16,2,0.0123
2014,NUTS,2010,PT16,2,0.0126
2015,NUTS,2010,PT16,2,0.0149
2016,NUTS,2010,PT16,2,0.0129
2017,NUTS,2010,PT16,2,0.0135
2018,NUTS,2010,PT16,2,0.0123
2019,NUTS,2010,PT16,2,0.0145
2020,NUTS,2010,PT16,2,0.0158
2000,NUTS,2010,PT17,2,0.3422
2001,NUTS,2010,PT17,2,0.349
2002,NUTS,2010,PT17,2,0.3184
2003,NUTS,2010,PT17,2,0.2907
2004,NUTS,2010,PT17,2,0.2781
2005,NUTS,2010,PT17,2,0.2663
2006,NUTS,2010,PT17,2,0.2676
2007,NUTS,2010,PT17,2,0.2669
2008,NUTS,2010,PT17,2,0.2529
2009,NUTS,2010,PT17,2,0.2367
2010,NUTS,2010,PT17,2,0.2028
2011,NUTS,2010,PT17,2,0.2043
2012,NUTS,2010,PT17,2,0.1316
2013,NUTS,2010,PT17,2,0.1211
2014,NUTS,2010,PT17,2,0.1195
2015,NUTS,2010,PT17,2,0.1067
2016,NUTS,2010,PT17,2,0.104
2017,NUTS,2010,PT17,2,0.1056
2018,NUTS,2010,PT17,2,0.1034
2019,NUTS,2010,PT17,2,0.0967
2020,NUTS,2010,PT17,2,0.1136
2000,NUTS,2010,PT18,2,0.1183
2001,NUTS,2010,PT18,2,0.0982
2002,NUTS,2010,PT18,2,0.0803
2003,NUTS,2010,PT18,2,0.0651
