year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_gov_total_t
2002,NUTS,2010,CZ07,2,210.0
2003,NUTS,2010,CZ07,2,195.0
2004,NUTS,2010,CZ07,2,39.0
2005,NUTS,2010,CZ07,2,105.0
2006,NUTS,2010,CZ07,2,91.0
2007,NUTS,2010,CZ07,2,103.0
2008,NUTS,2010,CZ07,2,126.0
2009,NUTS,2010,CZ07,2,125.0
2010,NUTS,2010,CZ07,2,103.0
2011,NUTS,2010,CZ07,2,110.0
2012,NUTS,2010,CZ07,2,83.0
2013,NUTS,2010,CZ07,2,61.0
2014,NUTS,2010,CZ07,2,98.0
2015,NUTS,2010,CZ07,2,110.0
2016,NUTS,2010,CZ07,2,110.0
2017,NUTS,2010,CZ07,2,200.0
2018,NUTS,2010,CZ07,2,211.0
2019,NUTS,2010,CZ07,2,199.0
2020,NUTS,2010,CZ07,2,198.0
2001,NUTS,2010,CZ08,2,168.0
2002,NUTS,2010,CZ08,2,188.0
2003,NUTS,2010,CZ08,2,185.0
2004,NUTS,2010,CZ08,2,183.0
2005,NUTS,2010,CZ08,2,219.0
2006,NUTS,2010,CZ08,2,217.0
2007,NUTS,2010,CZ08,2,217.0
2008,NUTS,2010,CZ08,2,230.0
2009,NUTS,2010,CZ08,2,202.0
2010,NUTS,2010,CZ08,2,202.0
2011,NUTS,2010,CZ08,2,151.0
2012,NUTS,2010,CZ08,2,171.0
2013,NUTS,2010,CZ08,2,171.0
2014,NUTS,2010,CZ08,2,172.0
2015,NUTS,2010,CZ08,2,193.0
2016,NUTS,2010,CZ08,2,183.0
2017,NUTS,2010,CZ08,2,187.0
2018,NUTS,2010,CZ08,2,195.0
2019,NUTS,2010,CZ08,2,200.0
2020,NUTS,2010,CZ08,2,192.0
2015,NUTS,2010,CZZ,1,0.0
2016,NUTS,2010,CZZ,1,0.0
2017,NUTS,2010,CZZ,1,0.0
2018,NUTS,2010,CZZ,1,0.0
2019,NUTS,2010,CZZ,1,0.0
2020,NUTS,2010,CZZ,1,0.0
2015,NUTS,2010,CZZZ,2,0.0
2016,NUTS,2010,CZZZ,2,0.0
2017,NUTS,2010,CZZZ,2,0.0
2018,NUTS,2010,CZZZ,2,0.0
2019,NUTS,2010,CZZZ,2,0.0
2020,NUTS,2010,CZZZ,2,0.0
2003,NUTS,2010,DE,0,84695.0
2004,NUTS,2010,DE,0,86701.0
2005,NUTS,2010,DE,0,87532.0
2006,NUTS,2010,DE,0,92717.0
2007,NUTS,2010,DE,0,95565.0
2008,NUTS,2010,DE,0,98703.0
2009,NUTS,2010,DE,0,102976.0
2010,NUTS,2010,DE,0,107997.0
2011,NUTS,2010,DE,0,111908.0
2012,NUTS,2010,DE,0,114389.0
2013,NUTS,2010,DE,0,116403.0
2014,NUTS,2010,DE,0,120001.0
2015,NUTS,2010,DE,0,121157.0
2016,NUTS,2010,DE,0,123391.0
2017,NUTS,2010,DE,0,127273.0
2018,NUTS,2010,DE,0,132070.0
2019,NUTS,2010,DE,0,136357.0
2003,NUTS,2010,DE1,1,13769.0
2005,NUTS,2010,DE1,1,13597.0
2006,NUTS,2010,DE1,1,14524.0
2007,NUTS,2010,DE1,1,14923.0
2008,NUTS,2010,DE1,1,15373.0
2009,NUTS,2010,DE1,1,16236.0
2010,NUTS,2010,DE1,1,16888.0
2011,NUTS,2010,DE1,1,17272.0
2012,NUTS,2010,DE1,1,17283.0
2013,NUTS,2010,DE1,1,17807.0
2014,NUTS,2010,DE1,1,18004.0
2015,NUTS,2010,DE1,1,18962.0
2016,NUTS,2010,DE1,1,19184.0
2017,NUTS,2010,DE1,1,19640.0
2018,NUTS,2010,DE1,1,20176.0
2019,NUTS,2010,DE1,1,20838.0
2003,NUTS,2010,DE11,2,2988.0
2005,NUTS,2010,DE11,2,3173.0
2006,NUTS,2010,DE11,2,2990.0
2007,NUTS,2010,DE11,2,3172.0
2008,NUTS,2010,DE11,2,3350.0
2009,NUTS,2010,DE11,2,3550.0
2010,NUTS,2010,DE11,2,3777.0
2011,NUTS,2010,DE11,2,3906.0
2012,NUTS,2010,DE11,2,3899.0
2013,NUTS,2010,DE11,2,3922.0
2014,NUTS,2010,DE11,2,3978.0
2015,NUTS,2010,DE11,2,4055.0
2016,NUTS,2010,DE11,2,4189.0
2017,NUTS,2010,DE11,2,4237.0
2018,NUTS,2010,DE11,2,4363.0
2019,NUTS,2010,DE11,2,4576.0
2003,NUTS,2010,DE12,2,8592.0
2005,NUTS,2010,DE12,2,8265.0
2006,NUTS,2010,DE12,2,8588.0
2007,NUTS,2010,DE12,2,8667.0
2008,NUTS,2010,DE12,2,8688.0
2009,NUTS,2010,DE12,2,9089.0
2010,NUTS,2010,DE12,2,9247.0
2011,NUTS,2010,DE12,2,9475.0
2012,NUTS,2010,DE12,2,9453.0
2013,NUTS,2010,DE12,2,9923.0
2014,NUTS,2010,DE12,2,10116.0
2015,NUTS,2010,DE12,2,10843.0
2016,NUTS,2010,DE12,2,10815.0
2017,NUTS,2010,DE12,2,11003.0
2018,NUTS,2010,DE12,2,11220.0
2019,NUTS,2010,DE12,2,11436.0
2003,NUTS,2010,DE13,2,1589.0
2005,NUTS,2010,DE13,2,1409.0
2006,NUTS,2010,DE13,2,2105.0
2007,NUTS,2010,DE13,2,2166.0
2008,NUTS,2010,DE13,2,2365.0
2009,NUTS,2010,DE13,2,2578.0
2010,NUTS,2010,DE13,2,2695.0
2011,NUTS,2010,DE13,2,2806.0
2012,NUTS,2010,DE13,2,2866.0
2013,NUTS,2010,DE13,2,2846.0
2014,NUTS,2010,DE13,2,2872.0
2015,NUTS,2010,DE13,2,2825.0
2016,NUTS,2010,DE13,2,2911.0
2017,NUTS,2010,DE13,2,3041.0
2018,NUTS,2010,DE13,2,3177.0
2019,NUTS,2010,DE13,2,3366.0
2003,NUTS,2010,DE14,2,600.0
2005,NUTS,2010,DE14,2,750.0
2006,NUTS,2010,DE14,2,840.0
2007,NUTS,2010,DE14,2,917.0
2008,NUTS,2010,DE14,2,971.0
2009,NUTS,2010,DE14,2,1019.0
2010,NUTS,2010,DE14,2,1170.0
2011,NUTS,2010,DE14,2,1085.0
2012,NUTS,2010,DE14,2,1065.0
2013,NUTS,2010,DE14,2,1116.0
2014,NUTS,2010,DE14,2,1038.0
2015,NUTS,2010,DE14,2,1239.0
2016,NUTS,2010,DE14,2,1270.0
2017,NUTS,2010,DE14,2,1359.0
2018,NUTS,2010,DE14,2,1416.0
2019,NUTS,2010,DE14,2,1460.0
2003,NUTS,2010,DE2,1,10740.0
2005,NUTS,2010,DE2,1,11841.0
2006,NUTS,2010,DE2,1,12191.0
2007,NUTS,2010,DE2,1,12469.0
2008,NUTS,2010,DE2,1,12908.0
2009,NUTS,2010,DE2,1,13682.0
2010,NUTS,2010,DE2,1,14102.0
2011,NUTS,2010,DE2,1,14607.0
2012,NUTS,2010,DE2,1,15047.0
2013,NUTS,2010,DE2,1,15717.0
2014,NUTS,2010,DE2,1,16113.0
2015,NUTS,2010,DE2,1,16193.0
2016,NUTS,2010,DE2,1,16495.0
2017,NUTS,2010,DE2,1,16914.0
2018,NUTS,2010,DE2,1,17583.0
2019,NUTS,2010,DE2,1,18223.0
2003,NUTS,2010,DE21,2,9236.0
2005,NUTS,2010,DE21,2,10108.0
2006,NUTS,2010,DE21,2,9972.0
2007,NUTS,2010,DE21,2,10302.0
2008,NUTS,2010,DE21,2,10442.0
2009,NUTS,2010,DE21,2,10984.0
2010,NUTS,2010,DE21,2,11294.0
2011,NUTS,2010,DE21,2,11602.0
2012,NUTS,2010,DE21,2,11951.0
2013,NUTS,2010,DE21,2,12501.0
2014,NUTS,2010,DE21,2,12875.0
2015,NUTS,2010,DE21,2,12633.0
2016,NUTS,2010,DE21,2,12846.0
2017,NUTS,2010,DE21,2,13040.0
2018,NUTS,2010,DE21,2,13428.0
2019,NUTS,2010,DE21,2,13787.0
2015,NUTS,2010,DE22,2,90.0
2016,NUTS,2010,DE22,2,92.0
2017,NUTS,2010,DE22,2,83.0
2018,NUTS,2010,DE22,2,96.0
2019,NUTS,2010,DE22,2,110.0
2015,NUTS,2010,DE23,2,261.0
2016,NUTS,2010,DE23,2,267.0
2017,NUTS,2010,DE23,2,246.0
2018,NUTS,2010,DE23,2,270.0
2019,NUTS,2010,DE23,2,269.0
2003,NUTS,2010,DE24,2,136.0
2005,NUTS,2010,DE24,2,167.0
2006,NUTS,2010,DE24,2,40.0
2007,NUTS,2010,DE24,2,225.0
2008,NUTS,2010,DE24,2,242.0
2009,NUTS,2010,DE24,2,259.0
2010,NUTS,2010,DE24,2,254.0
2011,NUTS,2010,DE24,2,253.0
2012,NUTS,2010,DE24,2,272.0
2013,NUTS,2010,DE24,2,278.0
2014,NUTS,2010,DE24,2,399.0
2015,NUTS,2010,DE24,2,427.0
2016,NUTS,2010,DE24,2,353.0
2017,NUTS,2010,DE24,2,502.0
2018,NUTS,2010,DE24,2,501.0
2019,NUTS,2010,DE24,2,475.0
2003,NUTS,2010,DE25,2,698.0
2005,NUTS,2010,DE25,2,709.0
2006,NUTS,2010,DE25,2,1068.0
2007,NUTS,2010,DE25,2,1174.0
2008,NUTS,2010,DE25,2,1270.0
2009,NUTS,2010,DE25,2,1486.0
2010,NUTS,2010,DE25,2,1538.0
2011,NUTS,2010,DE25,2,1611.0
2012,NUTS,2010,DE25,2,1547.0
2013,NUTS,2010,DE25,2,1783.0
2014,NUTS,2010,DE25,2,1722.0
2015,NUTS,2010,DE25,2,1850.0
2016,NUTS,2010,DE25,2,1953.0
2017,NUTS,2010,DE25,2,2035.0
2018,NUTS,2010,DE25,2,2168.0
2019,NUTS,2010,DE25,2,2354.0
2003,NUTS,2010,DE26,2,436.0
2005,NUTS,2010,DE26,2,419.0
2006,NUTS,2010,DE26,2,520.0
2007,NUTS,2010,DE26,2,448.0
2008,NUTS,2010,DE26,2,604.0
2009,NUTS,2010,DE26,2,624.0
2010,NUTS,2010,DE26,2,639.0
2011,NUTS,2010,DE26,2,688.0
2012,NUTS,2010,DE26,2,638.0
2013,NUTS,2010,DE26,2,619.0
2014,NUTS,2010,DE26,2,456.0
2015,NUTS,2010,DE26,2,508.0
2016,NUTS,2010,DE26,2,536.0
2017,NUTS,2010,DE26,2,511.0
2018,NUTS,2010,DE26,2,524.0
2019,NUTS,2010,DE26,2,547.0
2003,NUTS,2010,DE27,2,166.0
2005,NUTS,2010,DE27,2,350.0
2006,NUTS,2010,DE27,2,488.0
2007,NUTS,2010,DE27,2,183.0
2008,NUTS,2010,DE27,2,200.0
2009,NUTS,2010,DE27,2,209.0
2010,NUTS,2010,DE27,2,226.0
2011,NUTS,2010,DE27,2,269.0
2012,NUTS,2010,DE27,2,286.0
2013,NUTS,2010,DE27,2,317.0
2014,NUTS,2010,DE27,2,395.0
2015,NUTS,2010,DE27,2,424.0
2016,NUTS,2010,DE27,2,447.0
2017,NUTS,2010,DE27,2,496.0
2018,NUTS,2010,DE27,2,595.0
2019,NUTS,2010,DE27,2,680.0
2003,NUTS,2010,DE3,1,9830.0
2005,NUTS,2010,DE3,1,9888.0
2006,NUTS,2010,DE3,1,10760.0
2007,NUTS,2010,DE3,1,11073.0
2008,NUTS,2010,DE3,1,11302.0
2009,NUTS,2010,DE3,1,11693.0
2010,NUTS,2010,DE3,1,12766.0
2011,NUTS,2010,DE3,1,13082.0
2012,NUTS,2010,DE3,1,13460.0
2013,NUTS,2010,DE3,1,13527.0
2014,NUTS,2010,DE3,1,14167.0
2015,NUTS,2010,DE3,1,13660.0
2016,NUTS,2010,DE3,1,13903.0
2017,NUTS,2010,DE3,1,14623.0
2018,NUTS,2010,DE3,1,15486.0
2019,NUTS,2010,DE3,1,15843.0
2003,NUTS,2010,DE30,2,9830.0
2005,NUTS,2010,DE30,2,9888.0
2006,NUTS,2010,DE30,2,10760.0
2007,NUTS,2010,DE30,2,11073.0
2008,NUTS,2010,DE30,2,11302.0
2009,NUTS,2010,DE30,2,11693.0
2010,NUTS,2010,DE30,2,12766.0
2011,NUTS,2010,DE30,2,13082.0
2012,NUTS,2010,DE30,2,13460.0
2013,NUTS,2010,DE30,2,13527.0
2014,NUTS,2010,DE30,2,14167.0
2015,NUTS,2010,DE30,2,13660.0
2016,NUTS,2010,DE30,2,13903.0
2017,NUTS,2010,DE30,2,14623.0
2018,NUTS,2010,DE30,2,15486.0
2019,NUTS,2010,DE30,2,15843.0
2003,NUTS,2010,DE4,1,3430.0
2005,NUTS,2010,DE4,1,3553.0
2006,NUTS,2010,DE4,1,3532.0
2007,NUTS,2010,DE4,1,3680.0
2008,NUTS,2010,DE4,1,3871.0
2009,NUTS,2010,DE4,1,3995.0
2010,NUTS,2010,DE4,1,4250.0
2011,NUTS,2010,DE4,1,4375.0
2012,NUTS,2010,DE4,1,4502.0
2013,NUTS,2010,DE4,1,4639.0
2014,NUTS,2010,DE4,1,4844.0
2015,NUTS,2010,DE4,1,4599.0
2016,NUTS,2010,DE4,1,4845.0
2017,NUTS,2010,DE4,1,4874.0
2018,NUTS,2010,DE4,1,4958.0
2019,NUTS,2010,DE4,1,5215.0
2003,NUTS,2010,DE40,2,3430.0
2005,NUTS,2010,DE40,2,3553.0
2006,NUTS,2010,DE40,2,3532.0
2007,NUTS,2010,DE40,2,3680.0
2008,NUTS,2010,DE40,2,3871.0
2009,NUTS,2010,DE40,2,3995.0
2010,NUTS,2010,DE40,2,4250.0
2011,NUTS,2010,DE40,2,4375.0
2012,NUTS,2010,DE40,2,4502.0
2013,NUTS,2010,DE40,2,4639.0
2014,NUTS,2010,DE40,2,4844.0
2015,NUTS,2010,DE40,2,4599.0
2016,NUTS,2010,DE40,2,4845.0
2017,NUTS,2010,DE40,2,4874.0
2018,NUTS,2010,DE40,2,4958.0
2019,NUTS,2010,DE40,2,5215.0
2003,NUTS,2010,DE5,1,1510.0
2005,NUTS,2010,DE5,1,1624.0
2006,NUTS,2010,DE5,1,1664.0
2007,NUTS,2010,DE5,1,1874.0
2008,NUTS,2010,DE5,1,1915.0
2009,NUTS,2010,DE5,1,2021.0
2010,NUTS,2010,DE5,1,2264.0
2011,NUTS,2010,DE5,1,2371.0
2012,NUTS,2010,DE5,1,2514.0
2013,NUTS,2010,DE5,1,2583.0
2014,NUTS,2010,DE5,1,2894.0
2015,NUTS,2010,DE5,1,3022.0
2016,NUTS,2010,DE5,1,3101.0
2017,NUTS,2010,DE5,1,3110.0
2018,NUTS,2010,DE5,1,3234.0
2019,NUTS,2010,DE5,1,3415.0
2003,NUTS,2010,DE50,2,1510.0
2005,NUTS,2010,DE50,2,1624.0
2006,NUTS,2010,DE50,2,1664.0
2007,NUTS,2010,DE50,2,1874.0
2008,NUTS,2010,DE50,2,1915.0
2009,NUTS,2010,DE50,2,2021.0
2010,NUTS,2010,DE50,2,2264.0
2011,NUTS,2010,DE50,2,2371.0
2012,NUTS,2010,DE50,2,2514.0
2013,NUTS,2010,DE50,2,2583.0
2014,NUTS,2010,DE50,2,2894.0
2015,NUTS,2010,DE50,2,3022.0
2016,NUTS,2010,DE50,2,3101.0
2017,NUTS,2010,DE50,2,3110.0
2018,NUTS,2010,DE50,2,3234.0
2019,NUTS,2010,DE50,2,3415.0
2003,NUTS,2010,DE6,1,2642.0
2005,NUTS,2010,DE6,1,2889.0
2006,NUTS,2010,DE6,1,3108.0
2007,NUTS,2010,DE6,1,2995.0
2008,NUTS,2010,DE6,1,2988.0
2009,NUTS,2010,DE6,1,3013.0
2010,NUTS,2010,DE6,1,3174.0
2011,NUTS,2010,DE6,1,3337.0
2012,NUTS,2010,DE6,1,3424.0
2013,NUTS,2010,DE6,1,3754.0
2014,NUTS,2010,DE6,1,3875.0
2015,NUTS,2010,DE6,1,3887.0
2016,NUTS,2010,DE6,1,4005.0
2017,NUTS,2010,DE6,1,4026.0
2018,NUTS,2010,DE6,1,4146.0
2019,NUTS,2010,DE6,1,4287.0
2003,NUTS,2010,DE60,2,2642.0
2005,NUTS,2010,DE60,2,2889.0
2006,NUTS,2010,DE60,2,3108.0
2007,NUTS,2010,DE60,2,2995.0
2008,NUTS,2010,DE60,2,2988.0
2009,NUTS,2010,DE60,2,3013.0
2010,NUTS,2010,DE60,2,3174.0
2011,NUTS,2010,DE60,2,3337.0
2012,NUTS,2010,DE60,2,3424.0
2013,NUTS,2010,DE60,2,3754.0
2014,NUTS,2010,DE60,2,3875.0
2015,NUTS,2010,DE60,2,3887.0
2016,NUTS,2010,DE60,2,4005.0
2017,NUTS,2010,DE60,2,4026.0
2018,NUTS,2010,DE60,2,4146.0
2019,NUTS,2010,DE60,2,4287.0
2003,NUTS,2010,DE7,1,3501.0
2005,NUTS,2010,DE7,1,3624.0
2006,NUTS,2010,DE7,1,4206.0
2007,NUTS,2010,DE7,1,4205.0
2008,NUTS,2010,DE7,1,4145.0
2009,NUTS,2010,DE7,1,4564.0
2010,NUTS,2010,DE7,1,4917.0
2011,NUTS,2010,DE7,1,5228.0
2012,NUTS,2010,DE7,1,5199.0
2013,NUTS,2010,DE7,1,5176.0
2014,NUTS,2010,DE7,1,5180.0
2015,NUTS,2010,DE7,1,5445.0
2016,NUTS,2010,DE7,1,5895.0
2017,NUTS,2010,DE7,1,6366.0
2018,NUTS,2010,DE7,1,6370.0
2019,NUTS,2010,DE7,1,6548.0
2003,NUTS,2010,DE71,2,3130.0
2005,NUTS,2010,DE71,2,3278.0
2006,NUTS,2010,DE71,2,3890.0
2007,NUTS,2010,DE71,2,3903.0
2008,NUTS,2010,DE71,2,3854.0
2009,NUTS,2010,DE71,2,4183.0
2010,NUTS,2010,DE71,2,4494.0
2011,NUTS,2010,DE71,2,4786.0
2012,NUTS,2010,DE71,2,4722.0
2013,NUTS,2010,DE71,2,4693.0
2014,NUTS,2010,DE71,2,4645.0
2015,NUTS,2010,DE71,2,4703.0
2016,NUTS,2010,DE71,2,5076.0
2017,NUTS,2010,DE71,2,5498.0
2018,NUTS,2010,DE71,2,5678.0
2019,NUTS,2010,DE71,2,5818.0
2003,NUTS,2010,DE72,2,249.0
2005,NUTS,2010,DE72,2,211.0
2006,NUTS,2010,DE72,2,193.0
2007,NUTS,2010,DE72,2,184.0
2008,NUTS,2010,DE72,2,179.0
2009,NUTS,2010,DE72,2,200.0
2010,NUTS,2010,DE72,2,193.0
2011,NUTS,2010,DE72,2,187.0
2012,NUTS,2010,DE72,2,181.0
2013,NUTS,2010,DE72,2,181.0
2014,NUTS,2010,DE72,2,223.0
2015,NUTS,2010,DE72,2,311.0
2016,NUTS,2010,DE72,2,363.0
2017,NUTS,2010,DE72,2,391.0
2018,NUTS,2010,DE72,2,335.0
2019,NUTS,2010,DE72,2,335.0
2003,NUTS,2010,DE73,2,122.0
2005,NUTS,2010,DE73,2,135.0
2006,NUTS,2010,DE73,2,123.0
2007,NUTS,2010,DE73,2,117.0
2008,NUTS,2010,DE73,2,112.0
2009,NUTS,2010,DE73,2,181.0
2010,NUTS,2010,DE73,2,231.0
2011,NUTS,2010,DE73,2,254.0
2012,NUTS,2010,DE73,2,295.0
2013,NUTS,2010,DE73,2,302.0
2014,NUTS,2010,DE73,2,311.0
2015,NUTS,2010,DE73,2,430.0
2016,NUTS,2010,DE73,2,456.0
2017,NUTS,2010,DE73,2,477.0
2018,NUTS,2010,DE73,2,358.0
2019,NUTS,2010,DE73,2,395.0
2003,NUTS,2010,DE8,1,1652.0
2005,NUTS,2010,DE8,1,1811.0
2006,NUTS,2010,DE8,1,1926.0
2007,NUTS,2010,DE8,1,1959.0
2008,NUTS,2010,DE8,1,1998.0
2009,NUTS,2010,DE8,1,2112.0
2010,NUTS,2010,DE8,1,2301.0
2011,NUTS,2010,DE8,1,2400.0
2012,NUTS,2010,DE8,1,2467.0
2013,NUTS,2010,DE8,1,2388.0
2014,NUTS,2010,DE8,1,2465.0
2015,NUTS,2010,DE8,1,2409.0
2016,NUTS,2010,DE8,1,2493.0
2017,NUTS,2010,DE8,1,2509.0
2018,NUTS,2010,DE8,1,2569.0
2019,NUTS,2010,DE8,1,2673.0
2003,NUTS,2010,DE80,2,1652.0
2005,NUTS,2010,DE80,2,1811.0
2006,NUTS,2010,DE80,2,1926.0
2007,NUTS,2010,DE80,2,1959.0
2008,NUTS,2010,DE80,2,1998.0
2009,NUTS,2010,DE80,2,2112.0
2010,NUTS,2010,DE80,2,2301.0
2011,NUTS,2010,DE80,2,2400.0
2012,NUTS,2010,DE80,2,2467.0
2013,NUTS,2010,DE80,2,2388.0
2014,NUTS,2010,DE80,2,2465.0
2015,NUTS,2010,DE80,2,2409.0
2016,NUTS,2010,DE80,2,2493.0
2017,NUTS,2010,DE80,2,2509.0
2018,NUTS,2010,DE80,2,2569.0
2019,NUTS,2010,DE80,2,2673.0
2003,NUTS,2010,DE9,1,7479.0
2005,NUTS,2010,DE9,1,7709.0
2006,NUTS,2010,DE9,1,8065.0
2007,NUTS,2010,DE9,1,8328.0
2008,NUTS,2010,DE9,1,8515.0
2009,NUTS,2010,DE9,1,8243.0
2010,NUTS,2010,DE9,1,8915.0
2011,NUTS,2010,DE9,1,9153.0
2012,NUTS,2010,DE9,1,9286.0
2013,NUTS,2010,DE9,1,9372.0
2014,NUTS,2010,DE9,1,9873.0
2015,NUTS,2010,DE9,1,9906.0
2016,NUTS,2010,DE9,1,9858.0
2017,NUTS,2010,DE9,1,9975.0
2018,NUTS,2010,DE9,1,10395.0
2019,NUTS,2010,DE9,1,10242.0
2003,NUTS,2010,DE91,2,5245.0
2005,NUTS,2010,DE91,2,5375.0
2006,NUTS,2010,DE91,2,5805.0
2007,NUTS,2010,DE91,2,6084.0
2008,NUTS,2010,DE91,2,6095.0
2009,NUTS,2010,DE91,2,5822.0
2010,NUTS,2010,DE91,2,6563.0
2011,NUTS,2010,DE91,2,6673.0
2012,NUTS,2010,DE91,2,6740.0
2013,NUTS,2010,DE91,2,6875.0
2014,NUTS,2010,DE91,2,7065.0
2015,NUTS,2010,DE91,2,7132.0
2016,NUTS,2010,DE91,2,7218.0
2017,NUTS,2010,DE91,2,7206.0
2018,NUTS,2010,DE91,2,7131.0
2019,NUTS,2010,DE91,2,7179.0
2003,NUTS,2010,DE92,2,1351.0
2005,NUTS,2010,DE92,2,1588.0
2006,NUTS,2010,DE92,2,1503.0
2007,NUTS,2010,DE92,2,1484.0
2008,NUTS,2010,DE92,2,1613.0
2009,NUTS,2010,DE92,2,1548.0
2010,NUTS,2010,DE92,2,1465.0
2011,NUTS,2010,DE92,2,1466.0
2012,NUTS,2010,DE92,2,1499.0
2013,NUTS,2010,DE92,2,1420.0
2014,NUTS,2010,DE92,2,1695.0
2015,NUTS,2010,DE92,2,1641.0
2016,NUTS,2010,DE92,2,1686.0
2017,NUTS,2010,DE92,2,1645.0
2018,NUTS,2010,DE92,2,2142.0
2019,NUTS,2010,DE92,2,2082.0
2003,NUTS,2010,DE93,2,433.0
2005,NUTS,2010,DE93,2,367.0
2006,NUTS,2010,DE93,2,359.0
2007,NUTS,2010,DE93,2,341.0
2008,NUTS,2010,DE93,2,340.0
2009,NUTS,2010,DE93,2,334.0
2010,NUTS,2010,DE93,2,354.0
2011,NUTS,2010,DE93,2,373.0
2012,NUTS,2010,DE93,2,394.0
2013,NUTS,2010,DE93,2,348.0
2014,NUTS,2010,DE93,2,285.0
2015,NUTS,2010,DE93,2,367.0
2016,NUTS,2010,DE93,2,277.0
2017,NUTS,2010,DE93,2,404.0
2018,NUTS,2010,DE93,2,341.0
2019,NUTS,2010,DE93,2,342.0
2003,NUTS,2010,DE94,2,450.0
2005,NUTS,2010,DE94,2,379.0
2006,NUTS,2010,DE94,2,399.0
2007,NUTS,2010,DE94,2,419.0
2008,NUTS,2010,DE94,2,467.0
2009,NUTS,2010,DE94,2,538.0
2010,NUTS,2010,DE94,2,533.0
2011,NUTS,2010,DE94,2,641.0
2012,NUTS,2010,DE94,2,654.0
2013,NUTS,2010,DE94,2,730.0
2014,NUTS,2010,DE94,2,829.0
2015,NUTS,2010,DE94,2,766.0
2016,NUTS,2010,DE94,2,677.0
2017,NUTS,2010,DE94,2,721.0
2018,NUTS,2010,DE94,2,781.0
2019,NUTS,2010,DE94,2,639.0
2003,NUTS,2010,DEA,1,15165.0
2005,NUTS,2010,DEA,1,15818.0
2006,NUTS,2010,DEA,1,16008.0
2007,NUTS,2010,DEA,1,16343.0
2008,NUTS,2010,DEA,1,16886.0
2009,NUTS,2010,DEA,1,17741.0
2010,NUTS,2010,DEA,1,17946.0
2011,NUTS,2010,DEA,1,18842.0
2012,NUTS,2010,DEA,1,19276.0
2013,NUTS,2010,DEA,1,19475.0
2014,NUTS,2010,DEA,1,20365.0
2015,NUTS,2010,DEA,1,20674.0
2016,NUTS,2010,DEA,1,20932.0
2017,NUTS,2010,DEA,1,21600.0
2018,NUTS,2010,DEA,1,22616.0
2019,NUTS,2010,DEA,1,23430.0
2003,NUTS,2010,DEA1,2,1699.0
2005,NUTS,2010,DEA1,2,2118.0
2006,NUTS,2010,DEA1,2,2385.0
2007,NUTS,2010,DEA1,2,2222.0
2008,NUTS,2010,DEA1,2,2313.0
2009,NUTS,2010,DEA1,2,2608.0
2010,NUTS,2010,DEA1,2,2556.0
2011,NUTS,2010,DEA1,2,2515.0
2012,NUTS,2010,DEA1,2,2451.0
2013,NUTS,2010,DEA1,2,2280.0
2014,NUTS,2010,DEA1,2,2501.0
2015,NUTS,2010,DEA1,2,2586.0
2016,NUTS,2010,DEA1,2,2502.0
2017,NUTS,2010,DEA1,2,2591.0
2018,NUTS,2010,DEA1,2,2794.0
2019,NUTS,2010,DEA1,2,2834.0
2003,NUTS,2010,DEA2,2,11270.0
2005,NUTS,2010,DEA2,2,11367.0
2006,NUTS,2010,DEA2,2,11282.0
2007,NUTS,2010,DEA2,2,11784.0
2008,NUTS,2010,DEA2,2,12143.0
2009,NUTS,2010,DEA2,2,12901.0
2010,NUTS,2010,DEA2,2,12997.0
2011,NUTS,2010,DEA2,2,13620.0
2012,NUTS,2010,DEA2,2,14082.0
2013,NUTS,2010,DEA2,2,14362.0
2014,NUTS,2010,DEA2,2,14877.0
2015,NUTS,2010,DEA2,2,15021.0
2016,NUTS,2010,DEA2,2,15193.0
2017,NUTS,2010,DEA2,2,15558.0
2018,NUTS,2010,DEA2,2,16246.0
2019,NUTS,2010,DEA2,2,17013.0
2003,NUTS,2010,DEA3,2,536.0
2005,NUTS,2010,DEA3,2,631.0
2006,NUTS,2010,DEA3,2,541.0
2007,NUTS,2010,DEA3,2,565.0
2008,NUTS,2010,DEA3,2,647.0
2009,NUTS,2010,DEA3,2,418.0
2010,NUTS,2010,DEA3,2,529.0
2011,NUTS,2010,DEA3,2,664.0
2012,NUTS,2010,DEA3,2,617.0
2013,NUTS,2010,DEA3,2,634.0
2014,NUTS,2010,DEA3,2,580.0
2015,NUTS,2010,DEA3,2,563.0
2016,NUTS,2010,DEA3,2,611.0
2017,NUTS,2010,DEA3,2,678.0
2018,NUTS,2010,DEA3,2,686.0
2019,NUTS,2010,DEA3,2,681.0
2003,NUTS,2010,DEA4,2,167.0
2005,NUTS,2010,DEA4,2,185.0
2006,NUTS,2010,DEA4,2,445.0
2007,NUTS,2010,DEA4,2,436.0
2008,NUTS,2010,DEA4,2,425.0
2009,NUTS,2010,DEA4,2,460.0
2010,NUTS,2010,DEA4,2,484.0
2011,NUTS,2010,DEA4,2,568.0
2012,NUTS,2010,DEA4,2,651.0
2013,NUTS,2010,DEA4,2,581.0
2014,NUTS,2010,DEA4,2,592.0
2015,NUTS,2010,DEA4,2,636.0
2016,NUTS,2010,DEA4,2,726.0
2017,NUTS,2010,DEA4,2,828.0
2018,NUTS,2010,DEA4,2,916.0
2019,NUTS,2010,DEA4,2,936.0
2003,NUTS,2010,DEA5,2,1493.0
