year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_hes_eur_hab
2014,NUTS,2010,SI,0,45.2
2015,NUTS,2010,SI,0,42.1
2016,NUTS,2010,SI,0,42.6
2017,NUTS,2010,SI,0,43.5
2018,NUTS,2010,SI,0,51.5
2019,NUTS,2010,SI,0,56.1
2020,NUTS,2010,SI,0,58.8
1993,NUTS,2010,SI0,1,23.9
1994,NUTS,2010,SI0,1,29.6
1995,NUTS,2010,SI0,1,33.7
1996,NUTS,2010,SI0,1,23.3
1997,NUTS,2010,SI0,1,20.0
1998,NUTS,2010,SI0,1,21.7
1999,NUTS,2010,SI0,1,22.8
2000,NUTS,2010,SI0,1,24.8
2001,NUTS,2010,SI0,1,27.9
2002,NUTS,2010,SI0,1,28.1
2003,NUTS,2010,SI0,1,22.5
2004,NUTS,2010,SI0,1,24.5
2005,NUTS,2010,SI0,1,34.6
2006,NUTS,2010,SI0,1,36.4
2007,NUTS,2010,SI0,1,38.7
2008,NUTS,2010,SI0,1,41.2
2009,NUTS,2010,SI0,1,47.1
2010,NUTS,2010,SI0,1,50.7
2011,NUTS,2010,SI0,1,51.4
2012,NUTS,2010,SI0,1,50.2
2013,NUTS,2010,SI0,1,47.3
2014,NUTS,2010,SI0,1,45.2
2015,NUTS,2010,SI0,1,42.1
2016,NUTS,2010,SI0,1,42.6
2017,NUTS,2010,SI0,1,43.5
2018,NUTS,2010,SI0,1,51.5
2019,NUTS,2010,SI0,1,56.1
2013,NUTS,2010,SI03,2,15.8
2014,NUTS,2010,SI03,2,15.7
2015,NUTS,2010,SI03,2,14.6
2016,NUTS,2010,SI03,2,13.3
2017,NUTS,2010,SI03,2,
2018,NUTS,2010,SI03,2,18.7
2019,NUTS,2010,SI03,2,
2013,NUTS,2010,SI04,2,83.3
2014,NUTS,2010,SI04,2,78.5
2015,NUTS,2010,SI04,2,73.3
2016,NUTS,2010,SI04,2,75.5
2017,NUTS,2010,SI04,2,
2018,NUTS,2010,SI04,2,88.0
2019,NUTS,2010,SI04,2,
1993,NUTS,2010,SK,0,0.8
1994,NUTS,2010,SK,0,1.1
1995,NUTS,2010,SK,0,1.5
1996,NUTS,2010,SK,0,1.4
1997,NUTS,2010,SK,0,2.5
1998,NUTS,2010,SK,0,2.7
1999,NUTS,2010,SK,0,2.3
2000,NUTS,2010,SK,0,2.5
2001,NUTS,2010,SK,0,2.5
2002,NUTS,2010,SK,0,2.5
2003,NUTS,2010,SK,0,4.1
2004,NUTS,2010,SK,0,6.5
2005,NUTS,2010,SK,0,7.4
2006,NUTS,2010,SK,0,9.7
2007,NUTS,2010,SK,0,11.7
2008,NUTS,2010,SK,0,13.8
2009,NUTS,2010,SK,0,14.1
2010,NUTS,2010,SK,0,21.3
2011,NUTS,2010,SK,0,30.4
2012,NUTS,2010,SK,0,36.8
2013,NUTS,2010,SK,0,37.4
2014,NUTS,2010,SK,0,42.6
2015,NUTS,2010,SK,0,74.9
2016,NUTS,2010,SK,0,32.7
2017,NUTS,2010,SK,0,34.0
2018,NUTS,2010,SK,0,33.5
2019,NUTS,2010,SK,0,35.9
2020,NUTS,2010,SK,0,40.2
1993,NUTS,2010,SK0,1,0.8
1994,NUTS,2010,SK0,1,1.1
1995,NUTS,2010,SK0,1,1.5
1996,NUTS,2010,SK0,1,1.4
1997,NUTS,2010,SK0,1,2.5
1998,NUTS,2010,SK0,1,2.7
1999,NUTS,2010,SK0,1,2.3
2000,NUTS,2010,SK0,1,2.5
2001,NUTS,2010,SK0,1,2.5
2002,NUTS,2010,SK0,1,2.5
2003,NUTS,2010,SK0,1,4.1
2004,NUTS,2010,SK0,1,6.5
2005,NUTS,2010,SK0,1,7.4
2006,NUTS,2010,SK0,1,9.7
2007,NUTS,2010,SK0,1,11.7
2008,NUTS,2010,SK0,1,13.8
2009,NUTS,2010,SK0,1,14.1
2010,NUTS,2010,SK0,1,21.3
2011,NUTS,2010,SK0,1,30.4
2012,NUTS,2010,SK0,1,36.8
2013,NUTS,2010,SK0,1,37.4
2014,NUTS,2010,SK0,1,42.6
2015,NUTS,2010,SK0,1,74.9
2016,NUTS,2010,SK0,1,32.7
2017,NUTS,2010,SK0,1,34.0
2018,NUTS,2010,SK0,1,33.5
2019,NUTS,2010,SK0,1,35.9
2020,NUTS,2010,SK0,1,40.2
2000,NUTS,2010,SK01,2,12.4
2001,NUTS,2010,SK01,2,12.5
2002,NUTS,2010,SK01,2,11.1
2003,NUTS,2010,SK01,2,20.6
2004,NUTS,2010,SK01,2,33.8
2005,NUTS,2010,SK01,2,39.7
2006,NUTS,2010,SK01,2,51.1
2007,NUTS,2010,SK01,2,63.2
2008,NUTS,2010,SK01,2,70.0
2009,NUTS,2010,SK01,2,71.7
2010,NUTS,2010,SK01,2,91.9
2011,NUTS,2010,SK01,2,131.5
2012,NUTS,2010,SK01,2,139.7
2013,NUTS,2010,SK01,2,127.8
2014,NUTS,2010,SK01,2,131.3
2015,NUTS,2010,SK01,2,174.0
2016,NUTS,2010,SK01,2,112.6
2017,NUTS,2010,SK01,2,121.2
2018,NUTS,2010,SK01,2,115.3
2019,NUTS,2010,SK01,2,125.6
2020,NUTS,2010,SK01,2,129.6
2000,NUTS,2010,SK02,2,0.9
2001,NUTS,2010,SK02,2,0.9
2002,NUTS,2010,SK02,2,0.8
2003,NUTS,2010,SK02,2,1.4
2004,NUTS,2010,SK02,2,2.0
2005,NUTS,2010,SK02,2,2.6
2006,NUTS,2010,SK02,2,2.6
2007,NUTS,2010,SK02,2,3.0
2008,NUTS,2010,SK02,2,3.7
2009,NUTS,2010,SK02,2,3.0
2010,NUTS,2010,SK02,2,6.4
2011,NUTS,2010,SK02,2,7.9
2012,NUTS,2010,SK02,2,10.0
2013,NUTS,2010,SK02,2,15.1
2014,NUTS,2010,SK02,2,22.9
2015,NUTS,2010,SK02,2,49.6
2016,NUTS,2010,SK02,2,14.8
2017,NUTS,2010,SK02,2,14.4
2018,NUTS,2010,SK02,2,15.1
2019,NUTS,2010,SK02,2,16.0
2020,NUTS,2010,SK02,2,17.1
2000,NUTS,2010,SK03,2,1.0
2001,NUTS,2010,SK03,2,1.0
2002,NUTS,2010,SK03,2,1.0
2003,NUTS,2010,SK03,2,2.5
2004,NUTS,2010,SK03,2,4.1
2005,NUTS,2010,SK03,2,3.4
2006,NUTS,2010,SK03,2,4.7
2007,NUTS,2010,SK03,2,5.5
2008,NUTS,2010,SK03,2,8.0
2009,NUTS,2010,SK03,2,10.1
2010,NUTS,2010,SK03,2,17.6
2011,NUTS,2010,SK03,2,27.2
2012,NUTS,2010,SK03,2,37.2
2013,NUTS,2010,SK03,2,41.1
2014,NUTS,2010,SK03,2,44.9
2015,NUTS,2010,SK03,2,85.6
2016,NUTS,2010,SK03,2,31.1
2017,NUTS,2010,SK03,2,29.4
2018,NUTS,2010,SK03,2,31.6
2019,NUTS,2010,SK03,2,35.1
2020,NUTS,2010,SK03,2,45.3
2000,NUTS,2010,SK04,2,1.9
2001,NUTS,2010,SK04,2,1.9
2002,NUTS,2010,SK04,2,2.6
2003,NUTS,2010,SK04,2,2.5
2004,NUTS,2010,SK04,2,3.6
2005,NUTS,2010,SK04,2,4.3
2006,NUTS,2010,SK04,2,6.8
2007,NUTS,2010,SK04,2,8.0
2008,NUTS,2010,SK04,2,9.3
2009,NUTS,2010,SK04,2,8.7
2010,NUTS,2010,SK04,2,15.4
2011,NUTS,2010,SK04,2,21.0
2012,NUTS,2010,SK04,2,28.4
2013,NUTS,2010,SK04,2,25.3
2014,NUTS,2010,SK04,2,29.0
2015,NUTS,2010,SK04,2,56.4
2016,NUTS,2010,SK04,2,23.1
2017,NUTS,2010,SK04,2,25.4
2018,NUTS,2010,SK04,2,23.0
2019,NUTS,2010,SK04,2,22.4
2020,NUTS,2010,SK04,2,25.3
1990,NUTS,2010,TR,0,4.9
1991,NUTS,2010,TR,0,8.0
1992,NUTS,2010,TR,0,7.1
1993,NUTS,2010,TR,0,7.7
1994,NUTS,2010,TR,0,4.4
1995,NUTS,2010,TR,0,5.6
1996,NUTS,2010,TR,0,6.4
1997,NUTS,2010,TR,0,7.4
1998,NUTS,2010,TR,0,8.4
1999,NUTS,2010,TR,0,9.2
2000,NUTS,2010,TR,0,12.5
2001,NUTS,2010,TR,0,10.7
2002,NUTS,2010,TR,0,12.5
2003,NUTS,2010,TR,0,12.9
2004,NUTS,2010,TR,0,16.5
2005,NUTS,2010,TR,0,18.4
2006,NUTS,2010,TR,0,18.1
2007,NUTS,2010,TR,0,23.6
2008,NUTS,2010,TR,0,22.4
2009,NUTS,2010,TR,0,24.8
2010,NUTS,2010,TR,0,29.4
2011,NUTS,2010,TR,0,29.4
2012,NUTS,2010,TR,0,33.2
2013,NUTS,2010,TR,0,32.5
2014,NUTS,2010,TR,0,32.0
2015,NUTS,2010,TR,0,34.8
2016,NUTS,2010,TR,0,34.0
2017,NUTS,2010,TR,0,30.5
2018,NUTS,2010,TR,0,25.3
2019,NUTS,2010,TR,0,25.7
2020,NUTS,2010,TR,0,23.3
1981,NUTS,2010,UK,0,26.2
1983,NUTS,2010,UK,0,28.8
1985,NUTS,2010,UK,0,35.2
1986,NUTS,2010,UK,0,33.9
1987,NUTS,2010,UK,0,36.5
1988,NUTS,2010,UK,0,41.7
1989,NUTS,2010,UK,0,44.0
1990,NUTS,2010,UK,0,45.9
1991,NUTS,2010,UK,0,50.3
1992,NUTS,2010,UK,0,50.2
1993,NUTS,2010,UK,0,51.4
1994,NUTS,2010,UK,0,58.5
1995,NUTS,2010,UK,0,56.1
1996,NUTS,2010,UK,0,59.1
1997,NUTS,2010,UK,0,71.8
1998,NUTS,2010,UK,0,77.0
1999,NUTS,2010,UK,0,86.1
2000,NUTS,2010,UK,0,101.8
2001,NUTS,2010,UK,0,113.1
2002,NUTS,2010,UK,0,124.0
2003,NUTS,2010,UK,0,116.2
2004,NUTS,2010,UK,0,123.3
2005,NUTS,2010,UK,0,135.6
2006,NUTS,2010,UK,0,146.7
2007,NUTS,2010,UK,0,156.0
2008,NUTS,2010,UK,0,138.6
2009,NUTS,2010,UK,0,130.8
2010,NUTS,2010,UK,0,133.0
2011,NUTS,2010,UK,0,130.3
2012,NUTS,2010,UK,0,140.1
2013,NUTS,2010,UK,0,140.5
2014,NUTS,2010,UK,0,152.1
2015,NUTS,2010,UK,0,170.2
2016,NUTS,2010,UK,0,150.0
2017,NUTS,2010,UK,0,141.6
2018,NUTS,2010,UK,0,149.1
2019,NUTS,2010,UK,0,153.6
1995,NUTS,2010,UKC,1,42.5
1997,NUTS,2010,UKC,1,56.7
1998,NUTS,2010,UKC,1,60.5
1999,NUTS,2010,UKC,1,67.1
2000,NUTS,2010,UKC,1,79.2
2001,NUTS,2010,UKC,1,89.8
2002,NUTS,2010,UKC,1,103.9
2003,NUTS,2010,UKC,1,96.7
2004,NUTS,2010,UKC,1,102.1
2005,NUTS,2010,UKC,1,108.7
2006,NUTS,2010,UKC,1,111.8
2007,NUTS,2010,UKC,1,119.4
2008,NUTS,2010,UKC,1,107.7
2009,NUTS,2010,UKC,1,102.1
2010,NUTS,2010,UKC,1,98.3
2011,NUTS,2010,UKC,1,95.6
2012,NUTS,2010,UKC,1,103.2
2013,NUTS,2010,UKC,1,
2014,NUTS,2010,UKC,1,112.5
2015,NUTS,2010,UKC,1,128.2
2016,NUTS,2010,UKC,1,111.8
2017,NUTS,2010,UKC,1,103.8
2018,NUTS,2010,UKC,1,106.6
2000,NUTS,2010,UKC1,2,55.8
2001,NUTS,2010,UKC1,2,63.5
2004,NUTS,2010,UKC1,2,82.2
2005,NUTS,2010,UKC1,2,87.8
2006,NUTS,2010,UKC1,2,84.5
2007,NUTS,2010,UKC1,2,90.2
2008,NUTS,2010,UKC1,2,81.8
2009,NUTS,2010,UKC1,2,77.5
2010,NUTS,2010,UKC1,2,72.7
2011,NUTS,2010,UKC1,2,67.2
2012,NUTS,2010,UKC1,2,72.6
2013,NUTS,2010,UKC1,2,
2014,NUTS,2010,UKC1,2,75.5
2015,NUTS,2010,UKC1,2,79.8
2016,NUTS,2010,UKC1,2,71.2
2017,NUTS,2010,UKC1,2,61.4
2018,NUTS,2010,UKC1,2,60.4
2000,NUTS,2010,UKC2,2,98.5
2001,NUTS,2010,UKC2,2,111.4
2004,NUTS,2010,UKC2,2,118.4
2005,NUTS,2010,UKC2,2,125.8
2006,NUTS,2010,UKC2,2,134.4
2007,NUTS,2010,UKC2,2,143.6
2008,NUTS,2010,UKC2,2,129.1
2009,NUTS,2010,UKC2,2,122.4
2010,NUTS,2010,UKC2,2,119.5
2011,NUTS,2010,UKC2,2,119.1
2012,NUTS,2010,UKC2,2,128.6
2013,NUTS,2010,UKC2,2,
2014,NUTS,2010,UKC2,2,143.2
2015,NUTS,2010,UKC2,2,168.1
2016,NUTS,2010,UKC2,2,145.5
2017,NUTS,2010,UKC2,2,138.9
2018,NUTS,2010,UKC2,2,144.7
1995,NUTS,2010,UKD,1,39.4
1997,NUTS,2010,UKD,1,48.4
1998,NUTS,2010,UKD,1,51.8
1999,NUTS,2010,UKD,1,58.2
2000,NUTS,2010,UKD,1,70.0
2001,NUTS,2010,UKD,1,76.5
2002,NUTS,2010,UKD,1,86.8
2003,NUTS,2010,UKD,1,82.9
2004,NUTS,2010,UKD,1,89.8
2005,NUTS,2010,UKD,1,101.1
2006,NUTS,2010,UKD,1,114.9
2007,NUTS,2010,UKD,1,122.5
2008,NUTS,2010,UKD,1,115.6
2009,NUTS,2010,UKD,1,109.5
2010,NUTS,2010,UKD,1,97.0
2011,NUTS,2010,UKD,1,93.0
2012,NUTS,2010,UKD,1,100.3
2013,NUTS,2010,UKD,1,
2014,NUTS,2010,UKD,1,105.4
2015,NUTS,2010,UKD,1,121.1
2016,NUTS,2010,UKD,1,110.8
2017,NUTS,2010,UKD,1,108.9
2018,NUTS,2010,UKD,1,116.4
2006,NUTS,2010,UKD1,2,2.1
2007,NUTS,2010,UKD1,2,2.3
2008,NUTS,2010,UKD1,2,1.5
2009,NUTS,2010,UKD1,2,1.6
2010,NUTS,2010,UKD1,2,0.9
2011,NUTS,2010,UKD1,2,1.8
2012,NUTS,2010,UKD1,2,2.0
2013,NUTS,2010,UKD1,2,
2014,NUTS,2010,UKD1,2,1.2
2015,NUTS,2010,UKD1,2,1.4
2016,NUTS,2010,UKD1,2,1.2
2017,NUTS,2010,UKD1,2,1.6
2018,NUTS,2010,UKD1,2,0.5
2000,NUTS,2010,UKD3,2,116.1
2001,NUTS,2010,UKD3,2,126.2
2004,NUTS,2010,UKD3,2,148.8
2005,NUTS,2010,UKD3,2,166.4
2006,NUTS,2010,UKD3,2,175.2
2007,NUTS,2010,UKD3,2,186.4
2008,NUTS,2010,UKD3,2,195.9
2009,NUTS,2010,UKD3,2,184.8
2010,NUTS,2010,UKD3,2,139.7
2011,NUTS,2010,UKD3,2,130.3
2012,NUTS,2010,UKD3,2,140.1
2013,NUTS,2010,UKD3,2,
2014,NUTS,2010,UKD3,2,150.2
2015,NUTS,2010,UKD3,2,170.2
2016,NUTS,2010,UKD3,2,146.4
2017,NUTS,2010,UKD3,2,143.4
2018,NUTS,2010,UKD3,2,231.1
2000,NUTS,2010,UKD4,2,36.0
2001,NUTS,2010,UKD4,2,37.4
2004,NUTS,2010,UKD4,2,48.4
2005,NUTS,2010,UKD4,2,50.9
2006,NUTS,2010,UKD4,2,51.2
2007,NUTS,2010,UKD4,2,54.7
2008,NUTS,2010,UKD4,2,47.8
2009,NUTS,2010,UKD4,2,45.4
2010,NUTS,2010,UKD4,2,46.6
2011,NUTS,2010,UKD4,2,43.0
2012,NUTS,2010,UKD4,2,46.4
2013,NUTS,2010,UKD4,2,
2014,NUTS,2010,UKD4,2,50.7
2015,NUTS,2010,UKD4,2,59.4
2016,NUTS,2010,UKD4,2,52.8
2017,NUTS,2010,UKD4,2,54.0
2018,NUTS,2010,UKD4,2,27.3
2009,NUTS,2010,UKD6,2,0.5
2010,NUTS,2010,UKD6,2,1.3
2011,NUTS,2010,UKD6,2,0.6
2012,NUTS,2010,UKD6,2,0.7
2013,NUTS,2010,UKD6,2,
2014,NUTS,2010,UKD6,2,2.0
2015,NUTS,2010,UKD6,2,3.5
2016,NUTS,2010,UKD6,2,2.1
2017,NUTS,2010,UKD6,2,4.9
2018,NUTS,2010,UKD6,2,2.1
2009,NUTS,2010,UKD7,2,140.8
2010,NUTS,2010,UKD7,2,160.0
2011,NUTS,2010,UKD7,2,161.1
2012,NUTS,2010,UKD7,2,173.8
2013,NUTS,2010,UKD7,2,
2014,NUTS,2010,UKD7,2,174.4
2015,NUTS,2010,UKD7,2,202.3
2016,NUTS,2010,UKD7,2,203.5
2017,NUTS,2010,UKD7,2,196.5
2018,NUTS,2010,UKD7,2,100.1
1995,NUTS,2010,UKE,1,50.8
1997,NUTS,2010,UKE,1,66.7
1998,NUTS,2010,UKE,1,71.9
1999,NUTS,2010,UKE,1,82.7
2000,NUTS,2010,UKE,1,94.4
2001,NUTS,2010,UKE,1,102.5
2002,NUTS,2010,UKE,1,113.5
2003,NUTS,2010,UKE,1,107.5
2004,NUTS,2010,UKE,1,113.3
2005,NUTS,2010,UKE,1,120.2
2006,NUTS,2010,UKE,1,131.4
2007,NUTS,2010,UKE,1,140.0
2008,NUTS,2010,UKE,1,112.6
2009,NUTS,2010,UKE,1,106.5
2010,NUTS,2010,UKE,1,115.8
2011,NUTS,2010,UKE,1,109.7
2012,NUTS,2010,UKE,1,118.1
2013,NUTS,2010,UKE,1,115.4
2014,NUTS,2010,UKE,1,122.2
2015,NUTS,2010,UKE,1,130.0
2016,NUTS,2010,UKE,1,119.8
2017,NUTS,2010,UKE,1,121.5
2018,NUTS,2010,UKE,1,123.5
2000,NUTS,2010,UKE1,2,34.2
2001,NUTS,2010,UKE1,2,33.5
2004,NUTS,2010,UKE1,2,28.1
2005,NUTS,2010,UKE1,2,27.7
2006,NUTS,2010,UKE1,2,26.7
2007,NUTS,2010,UKE1,2,28.5
2008,NUTS,2010,UKE1,2,26.1
2009,NUTS,2010,UKE1,2,24.7
2010,NUTS,2010,UKE1,2,20.4
2011,NUTS,2010,UKE1,2,19.5
2012,NUTS,2010,UKE1,2,21.1
2013,NUTS,2010,UKE1,2,
2014,NUTS,2010,UKE1,2,20.6
2015,NUTS,2010,UKE1,2,21.8
2016,NUTS,2010,UKE1,2,19.7
2017,NUTS,2010,UKE1,2,18.7
2018,NUTS,2010,UKE1,2,20.9
2000,NUTS,2010,UKE2,2,92.9
2001,NUTS,2010,UKE2,2,99.3
2004,NUTS,2010,UKE2,2,123.5
2005,NUTS,2010,UKE2,2,140.7
2006,NUTS,2010,UKE2,2,143.5
2007,NUTS,2010,UKE2,2,152.8
2008,NUTS,2010,UKE2,2,140.5
2009,NUTS,2010,UKE2,2,132.9
2010,NUTS,2010,UKE2,2,106.3
2011,NUTS,2010,UKE2,2,86.8
2012,NUTS,2010,UKE2,2,93.4
2013,NUTS,2010,UKE2,2,98.7
2014,NUTS,2010,UKE2,2,104.3
2015,NUTS,2010,UKE2,2,117.0
2016,NUTS,2010,UKE2,2,107.5
2017,NUTS,2010,UKE2,2,120.0
2018,NUTS,2010,UKE2,2,122.0
2000,NUTS,2010,UKE3,2,134.6
2001,NUTS,2010,UKE3,2,147.5
2004,NUTS,2010,UKE3,2,173.8
2005,NUTS,2010,UKE3,2,179.3
2006,NUTS,2010,UKE3,2,180.2
2007,NUTS,2010,UKE3,2,192.1
2008,NUTS,2010,UKE3,2,173.3
2009,NUTS,2010,UKE3,2,163.7
2010,NUTS,2010,UKE3,2,144.3
2011,NUTS,2010,UKE3,2,145.3
2012,NUTS,2010,UKE3,2,156.2
2013,NUTS,2010,UKE3,2,151.4
2014,NUTS,2010,UKE3,2,165.5
2015,NUTS,2010,UKE3,2,183.3
2016,NUTS,2010,UKE3,2,180.4
2017,NUTS,2010,UKE3,2,201.5
2018,NUTS,2010,UKE3,2,190.8
2000,NUTS,2010,UKE4,2,95.8
2001,NUTS,2010,UKE4,2,105.3
2004,NUTS,2010,UKE4,2,108.9
2005,NUTS,2010,UKE4,2,116.0
2006,NUTS,2010,UKE4,2,141.6
2007,NUTS,2010,UKE4,2,150.7
2008,NUTS,2010,UKE4,2,102.2
2009,NUTS,2010,UKE4,2,96.6
2010,NUTS,2010,UKE4,2,141.6
2011,NUTS,2010,UKE4,2,133.6
2012,NUTS,2010,UKE4,2,143.9
2013,NUTS,2010,UKE4,2,
2014,NUTS,2010,UKE4,2,144.1
2015,NUTS,2010,UKE4,2,146.4
2016,NUTS,2010,UKE4,2,128.1
2017,NUTS,2010,UKE4,2,115.2
2018,NUTS,2010,UKE4,2,124.8
1995,NUTS,2010,UKF,1,42.0
1997,NUTS,2010,UKF,1,53.0
1998,NUTS,2010,UKF,1,57.0
1999,NUTS,2010,UKF,1,66.7
2000,NUTS,2010,UKF,1,80.8
2001,NUTS,2010,UKF,1,86.2
2002,NUTS,2010,UKF,1,93.0
2003,NUTS,2010,UKF,1,81.5
2004,NUTS,2010,UKF,1,84.1
2005,NUTS,2010,UKF,1,91.6
2006,NUTS,2010,UKF,1,93.9
2007,NUTS,2010,UKF,1,99.7
2008,NUTS,2010,UKF,1,92.4
2009,NUTS,2010,UKF,1,87.2
2010,NUTS,2010,UKF,1,82.9
2011,NUTS,2010,UKF,1,79.1
2012,NUTS,2010,UKF,1,85.1
2013,NUTS,2010,UKF,1,78.8
2014,NUTS,2010,UKF,1,84.2
2015,NUTS,2010,UKF,1,95.8
2016,NUTS,2010,UKF,1,89.4
2017,NUTS,2010,UKF,1,81.9
2018,NUTS,2010,UKF,1,82.3
2000,NUTS,2010,UKF1,2,82.9
2001,NUTS,2010,UKF1,2,90.3
2004,NUTS,2010,UKF1,2,87.1
2005,NUTS,2010,UKF1,2,94.5
2006,NUTS,2010,UKF1,2,98.8
2007,NUTS,2010,UKF1,2,105.2
2008,NUTS,2010,UKF1,2,92.6
2009,NUTS,2010,UKF1,2,87.5
2010,NUTS,2010,UKF1,2,88.4
2011,NUTS,2010,UKF1,2,87.2
2012,NUTS,2010,UKF1,2,93.9
2013,NUTS,2010,UKF1,2,
2014,NUTS,2010,UKF1,2,94.5
2015,NUTS,2010,UKF1,2,115.3
2016,NUTS,2010,UKF1,2,106.6
2017,NUTS,2010,UKF1,2,98.3
2018,NUTS,2010,UKF1,2,98.9
2000,NUTS,2010,UKF2,2,111.5
2001,NUTS,2010,UKF2,2,115.6
2004,NUTS,2010,UKF2,2,114.8
2005,NUTS,2010,UKF2,2,124.6
2006,NUTS,2010,UKF2,2,124.9
2007,NUTS,2010,UKF2,2,132.3
2008,NUTS,2010,UKF2,2,128.2
2009,NUTS,2010,UKF2,2,120.8
2010,NUTS,2010,UKF2,2,107.3
2011,NUTS,2010,UKF2,2,98.8
2012,NUTS,2010,UKF2,2,106.0
2013,NUTS,2010,UKF2,2,96.0
2014,NUTS,2010,UKF2,2,100.1
2015,NUTS,2010,UKF2,2,103.9
2016,NUTS,2010,UKF2,2,96.1
2017,NUTS,2010,UKF2,2,86.6
2018,NUTS,2010,UKF2,2,87.0
2001,NUTS,2010,UKF3,2,2.5
2004,NUTS,2010,UKF3,2,2.2
2005,NUTS,2010,UKF3,2,4.3
2006,NUTS,2010,UKF3,2,5.3
2007,NUTS,2010,UKF3,2,5.6
2008,NUTS,2010,UKF3,2,6.4
2009,NUTS,2010,UKF3,2,6.1
2010,NUTS,2010,UKF3,2,8.4
2011,NUTS,2010,UKF3,2,8.4
2012,NUTS,2010,UKF3,2,9.1
2013,NUTS,2010,UKF3,2,
2014,NUTS,2010,UKF3,2,16.0
2015,NUTS,2010,UKF3,2,19.1
2016,NUTS,2010,UKF3,2,22.6
2017,NUTS,2010,UKF3,2,22.6
2018,NUTS,2010,UKF3,2,23.0
1995,NUTS,2010,UKG,1,34.2
1997,NUTS,2010,UKG,1,42.8
1998,NUTS,2010,UKG,1,46.9
1999,NUTS,2010,UKG,1,51.8
2000,NUTS,2010,UKG,1,59.8
2001,NUTS,2010,UKG,1,63.1
2002,NUTS,2010,UKG,1,69.4
2003,NUTS,2010,UKG,1,66.6
2004,NUTS,2010,UKG,1,74.3
2005,NUTS,2010,UKG,1,79.6
2006,NUTS,2010,UKG,1,74.2
2007,NUTS,2010,UKG,1,79.0
2008,NUTS,2010,UKG,1,75.0
2009,NUTS,2010,UKG,1,70.8
2010,NUTS,2010,UKG,1,71.5
2011,NUTS,2010,UKG,1,72.3
2012,NUTS,2010,UKG,1,77.8
2013,NUTS,2010,UKG,1,77.0
2014,NUTS,2010,UKG,1,85.6
2015,NUTS,2010,UKG,1,
2016,NUTS,2010,UKG,1,
2017,NUTS,2010,UKG,1,81.3
2018,NUTS,2010,UKG,1,87.6
2001,NUTS,2010,UKG1,2,1.5
2004,NUTS,2010,UKG1,2,1.2
2005,NUTS,2010,UKG1,2,1.2
2006,NUTS,2010,UKG1,2,0.3
2007,NUTS,2010,UKG1,2,0.3
2008,NUTS,2010,UKG1,2,2.1
2009,NUTS,2010,UKG1,2,2.0
2010,NUTS,2010,UKG1,2,0.1
2011,NUTS,2010,UKG1,2,0.4
2012,NUTS,2010,UKG1,2,0.4
2013,NUTS,2010,UKG1,2,
2014,NUTS,2010,UKG1,2,2.6
2015,NUTS,2010,UKG1,2,
2016,NUTS,2010,UKG1,2,
2017,NUTS,2010,UKG1,2,
2018,NUTS,2010,UKG1,2,1.9
2000,NUTS,2010,UKG2,2,22.1
2001,NUTS,2010,UKG2,2,23.7
2004,NUTS,2010,UKG2,2,19.6
2005,NUTS,2010,UKG2,2,20.3
2006,NUTS,2010,UKG2,2,19.9
2007,NUTS,2010,UKG2,2,21.1
2008,NUTS,2010,UKG2,2,22.4
2009,NUTS,2010,UKG2,2,21.1
2010,NUTS,2010,UKG2,2,19.1
2011,NUTS,2010,UKG2,2,20.5
2012,NUTS,2010,UKG2,2,22.1
2013,NUTS,2010,UKG2,2,
2014,NUTS,2010,UKG2,2,25.8
2015,NUTS,2010,UKG2,2,
2016,NUTS,2010,UKG2,2,
2017,NUTS,2010,UKG2,2,
2018,NUTS,2010,UKG2,2,20.1
2000,NUTS,2010,UKG3,2,109.5
2001,NUTS,2010,UKG3,2,115.1
2004,NUTS,2010,UKG3,2,141.1
2005,NUTS,2010,UKG3,2,151.7
2006,NUTS,2010,UKG3,2,141.3
2007,NUTS,2010,UKG3,2,150.5
2008,NUTS,2010,UKG3,2,140.7
2009,NUTS,2010,UKG3,2,132.6
2010,NUTS,2010,UKG3,2,135.8
2011,NUTS,2010,UKG3,2,136.3
2012,NUTS,2010,UKG3,2,146.2
2013,NUTS,2010,UKG3,2,
2014,NUTS,2010,UKG3,2,158.5
2015,NUTS,2010,UKG3,2,
2016,NUTS,2010,UKG3,2,
2017,NUTS,2010,UKG3,2,
2018,NUTS,2010,UKG3,2,164.8
1995,NUTS,2010,UKH,1,45.3
1997,NUTS,2010,UKH,1,58.9
1998,NUTS,2010,UKH,1,59.0
1999,NUTS,2010,UKH,1,72.8
2000,NUTS,2010,UKH,1,99.5
2001,NUTS,2010,UKH,1,109.1
2002,NUTS,2010,UKH,1,123.6
2003,NUTS,2010,UKH,1,117.1
2004,NUTS,2010,UKH,1,124.5
2005,NUTS,2010,UKH,1,133.4
2006,NUTS,2010,UKH,1,141.9
2007,NUTS,2010,UKH,1,150.8
2008,NUTS,2010,UKH,1,138.1
2009,NUTS,2010,UKH,1,130.2
2010,NUTS,2010,UKH,1,128.7
2011,NUTS,2010,UKH,1,129.9
2012,NUTS,2010,UKH,1,139.5
2013,NUTS,2010,UKH,1,146.9
2014,NUTS,2010,UKH,1,160.1
2015,NUTS,2010,UKH,1,
2016,NUTS,2010,UKH,1,
