year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_rse_pc_emp_fte_total
2001,NUTS,2010,NO07,2,0.4332
2003,NUTS,2010,NO07,2,0.5257
2005,NUTS,2010,NO07,2,0.5879
2007,NUTS,2010,NO07,2,0.6596
2009,NUTS,2010,NO07,2,0.725
2010,NUTS,2010,NO07,2,0.7124
2011,NUTS,2010,NO07,2,0.765
2012,NUTS,2010,NO07,2,0.7974
2013,NUTS,2010,NO07,2,0.8031
2014,NUTS,2010,NO07,2,0.8445
2015,NUTS,2010,NO07,2,0.8884
2016,NUTS,2010,NO07,2,0.9703
2017,NUTS,2010,NO07,2,0.9912
2018,NUTS,2010,NO07,2,1.0119
2019,NUTS,2010,NO07,2,1.0417
1998,NUTS,2010,PL,0,0.3789
1999,NUTS,2010,PL,0,0.3893
2000,NUTS,2010,PL,0,0.3898
2001,NUTS,2010,PL,0,0.4049
2002,NUTS,2010,PL,0,0.4211
2003,NUTS,2010,PL,0,0.4398
2004,NUTS,2010,PL,0,0.4513
2005,NUTS,2010,PL,0,0.4493
2006,NUTS,2010,PL,0,0.4155
2007,NUTS,2010,PL,0,0.4094
2008,NUTS,2010,PL,0,0.3973
2009,NUTS,2010,PL,0,0.4058
2010,NUTS,2010,PL,0,0.438
2011,NUTS,2010,PL,0,0.4323
2012,NUTS,2010,PL,0,0.4493
2013,NUTS,2010,PL,0,0.4794
2014,NUTS,2010,PL,0,0.5165
2015,NUTS,2010,PL,0,0.5336
2016,NUTS,2010,PL,0,0.5635
2017,NUTS,2010,PL,0,0.7219
2018,NUTS,2010,PL,0,0.7383
2019,NUTS,2010,PL,0,0.758
2020,NUTS,2010,PL,0,0.786
2000,NUTS,2010,PL1,1,0.9692
2001,NUTS,2010,PL1,1,1.0097
2002,NUTS,2010,PL1,1,1.0269
2003,NUTS,2010,PL1,1,1.1074
2004,NUTS,2010,PL1,1,1.1328
2005,NUTS,2010,PL1,1,1.1045
2006,NUTS,2010,PL1,1,1.0349
2007,NUTS,2010,PL1,1,0.9779
2008,NUTS,2010,PL1,1,0.9092
2009,NUTS,2010,PL1,1,0.9394
2010,NUTS,2010,PL1,1,1.0165
2011,NUTS,2010,PL1,1,0.9046
2012,NUTS,2010,PL1,1,0.8994
2013,NUTS,2010,PL1,1,0.6732
2014,NUTS,2010,PL1,1,0.6878
2015,NUTS,2010,PL1,1,0.7223
2000,NUTS,2010,PL11,2,0.2769
2001,NUTS,2010,PL11,2,0.2762
2002,NUTS,2010,PL11,2,0.2761
2003,NUTS,2010,PL11,2,0.3013
2004,NUTS,2010,PL11,2,0.3055
2005,NUTS,2010,PL11,2,0.2956
2006,NUTS,2010,PL11,2,0.3027
2007,NUTS,2010,PL11,2,0.2762
2008,NUTS,2010,PL11,2,0.2656
2009,NUTS,2010,PL11,2,0.3092
2010,NUTS,2010,PL11,2,0.3189
2011,NUTS,2010,PL11,2,0.2947
2012,NUTS,2010,PL11,2,0.3396
2013,NUTS,2010,PL11,2,0.3013
2014,NUTS,2010,PL11,2,0.311
2015,NUTS,2010,PL11,2,0.3413
2000,NUTS,2010,PL12,2,0.8114
2001,NUTS,2010,PL12,2,0.8556
2002,NUTS,2010,PL12,2,0.873
2003,NUTS,2010,PL12,2,0.9327
2004,NUTS,2010,PL12,2,0.963
2005,NUTS,2010,PL12,2,0.938
2006,NUTS,2010,PL12,2,0.8742
2007,NUTS,2010,PL12,2,0.8283
2008,NUTS,2010,PL12,2,0.7665
2009,NUTS,2010,PL12,2,0.7802
2010,NUTS,2010,PL12,2,0.8496
2011,NUTS,2010,PL12,2,0.754
2012,NUTS,2010,PL12,2,0.7341
2013,NUTS,2010,PL12,2,0.8659
2014,NUTS,2010,PL12,2,0.8714
2015,NUTS,2010,PL12,2,0.8949
2000,NUTS,2010,PL2,1,0.4034
2001,NUTS,2010,PL2,1,0.4098
2002,NUTS,2010,PL2,1,0.491
2003,NUTS,2010,PL2,1,0.5124
2004,NUTS,2010,PL2,1,0.5152
2005,NUTS,2010,PL2,1,0.4956
2006,NUTS,2010,PL2,1,0.4266
2007,NUTS,2010,PL2,1,0.4208
2008,NUTS,2010,PL2,1,0.397
2009,NUTS,2010,PL2,1,0.3868
2010,NUTS,2010,PL2,1,0.4265
2011,NUTS,2010,PL2,1,0.4435
2012,NUTS,2010,PL2,1,0.4736
2013,NUTS,2010,PL2,1,0.5057
2014,NUTS,2010,PL2,1,0.5705
2015,NUTS,2010,PL2,1,0.6222
2016,NUTS,2010,PL2,1,0.6132
2017,NUTS,2010,PL2,1,0.7933
2018,NUTS,2010,PL2,1,0.791
2019,NUTS,2010,PL2,1,0.8693
2000,NUTS,2010,PL21,2,0.4444
2001,NUTS,2010,PL21,2,0.4579
2002,NUTS,2010,PL21,2,0.6723
2003,NUTS,2010,PL21,2,0.7064
2004,NUTS,2010,PL21,2,0.7649
2005,NUTS,2010,PL21,2,0.6853
2006,NUTS,2010,PL21,2,0.5427
2007,NUTS,2010,PL21,2,0.5696
2008,NUTS,2010,PL21,2,0.4951
2009,NUTS,2010,PL21,2,0.4906
2010,NUTS,2010,PL21,2,0.6049
2011,NUTS,2010,PL21,2,0.6607
2012,NUTS,2010,PL21,2,0.7064
2013,NUTS,2010,PL21,2,0.7422
2014,NUTS,2010,PL21,2,0.8405
2015,NUTS,2010,PL21,2,0.9298
2016,NUTS,2010,PL21,2,0.8899
2017,NUTS,2010,PL21,2,1.2234
2018,NUTS,2010,PL21,2,1.1781
2019,NUTS,2010,PL21,2,1.2104
2000,NUTS,2010,PL22,2,0.3616
2001,NUTS,2010,PL22,2,0.3665
2002,NUTS,2010,PL22,2,0.3464
2003,NUTS,2010,PL22,2,0.3579
2004,NUTS,2010,PL22,2,0.3337
2005,NUTS,2010,PL22,2,0.3539
2006,NUTS,2010,PL22,2,0.3369
2007,NUTS,2010,PL22,2,0.3132
2008,NUTS,2010,PL22,2,0.3258
2009,NUTS,2010,PL22,2,0.3143
2010,NUTS,2010,PL22,2,0.3015
2011,NUTS,2010,PL22,2,0.2963
2012,NUTS,2010,PL22,2,0.3151
2013,NUTS,2010,PL22,2,0.3423
2014,NUTS,2010,PL22,2,0.3787
2015,NUTS,2010,PL22,2,0.4003
2016,NUTS,2010,PL22,2,0.4048
2017,NUTS,2010,PL22,2,0.4682
2018,NUTS,2010,PL22,2,0.4938
2019,NUTS,2010,PL22,2,0.6051
2000,NUTS,2010,PL3,1,0.1908
2001,NUTS,2010,PL3,1,0.2118
2002,NUTS,2010,PL3,1,0.1949
2003,NUTS,2010,PL3,1,0.2085
2004,NUTS,2010,PL3,1,0.2092
2005,NUTS,2010,PL3,1,0.2268
2006,NUTS,2010,PL3,1,0.213
2007,NUTS,2010,PL3,1,0.2012
2008,NUTS,2010,PL3,1,0.212
2009,NUTS,2010,PL3,1,0.2148
2010,NUTS,2010,PL3,1,0.2776
2011,NUTS,2010,PL3,1,0.2439
2012,NUTS,2010,PL3,1,0.2663
2013,NUTS,2010,PL3,1,0.2999
2014,NUTS,2010,PL3,1,0.3543
2015,NUTS,2010,PL3,1,0.3355
2000,NUTS,2010,PL31,2,0.2658
2001,NUTS,2010,PL31,2,0.3222
2002,NUTS,2010,PL31,2,0.3058
2003,NUTS,2010,PL31,2,0.2998
2004,NUTS,2010,PL31,2,0.3183
2005,NUTS,2010,PL31,2,0.3124
2006,NUTS,2010,PL31,2,0.3087
2007,NUTS,2010,PL31,2,0.2923
2008,NUTS,2010,PL31,2,0.2901
2009,NUTS,2010,PL31,2,0.2816
2010,NUTS,2010,PL31,2,0.2955
2011,NUTS,2010,PL31,2,0.3045
2012,NUTS,2010,PL31,2,0.3171
2013,NUTS,2010,PL31,2,0.3199
2014,NUTS,2010,PL31,2,0.3132
2015,NUTS,2010,PL31,2,0.3083
2000,NUTS,2010,PL32,2,0.1048
2001,NUTS,2010,PL32,2,0.1047
2002,NUTS,2010,PL32,2,0.1232
2003,NUTS,2010,PL32,2,0.1248
2004,NUTS,2010,PL32,2,0.1355
2005,NUTS,2010,PL32,2,0.1476
2006,NUTS,2010,PL32,2,0.1327
2007,NUTS,2010,PL32,2,0.1248
2008,NUTS,2010,PL32,2,0.1356
2009,NUTS,2010,PL32,2,0.1405
2010,NUTS,2010,PL32,2,0.3425
2011,NUTS,2010,PL32,2,0.2297
2012,NUTS,2010,PL32,2,0.3086
2013,NUTS,2010,PL32,2,0.3763
2014,NUTS,2010,PL32,2,0.5746
2015,NUTS,2010,PL32,2,0.488
2000,NUTS,2010,PL33,2,0.1109
2001,NUTS,2010,PL33,2,0.137
2002,NUTS,2010,PL33,2,0.1349
2003,NUTS,2010,PL33,2,0.1346
2004,NUTS,2010,PL33,2,0.1204
2005,NUTS,2010,PL33,2,0.1395
2006,NUTS,2010,PL33,2,0.121
2007,NUTS,2010,PL33,2,0.1225
2008,NUTS,2010,PL33,2,0.1351
2009,NUTS,2010,PL33,2,0.1686
2010,NUTS,2010,PL33,2,0.1685
2011,NUTS,2010,PL33,2,0.1393
2012,NUTS,2010,PL33,2,0.0705
2013,NUTS,2010,PL33,2,0.1455
2014,NUTS,2010,PL33,2,0.1638
2015,NUTS,2010,PL33,2,0.1856
2000,NUTS,2010,PL34,2,0.272
2001,NUTS,2010,PL34,2,0.2396
2002,NUTS,2010,PL34,2,0.1544
2003,NUTS,2010,PL34,2,0.2523
2004,NUTS,2010,PL34,2,0.2086
2005,NUTS,2010,PL34,2,0.2824
2006,NUTS,2010,PL34,2,0.2737
2007,NUTS,2010,PL34,2,0.2451
2008,NUTS,2010,PL34,2,0.2825
2009,NUTS,2010,PL34,2,0.27
2010,NUTS,2010,PL34,2,0.2659
2011,NUTS,2010,PL34,2,0.2771
2012,NUTS,2010,PL34,2,0.3362
2013,NUTS,2010,PL34,2,0.3112
2014,NUTS,2010,PL34,2,0.311
2015,NUTS,2010,PL34,2,0.3241
2000,NUTS,2010,PL4,1,0.2691
2001,NUTS,2010,PL4,1,0.258
2002,NUTS,2010,PL4,1,0.2999
2003,NUTS,2010,PL4,1,0.295
2004,NUTS,2010,PL4,1,0.3084
2005,NUTS,2010,PL4,1,0.3128
2006,NUTS,2010,PL4,1,0.295
2007,NUTS,2010,PL4,1,0.3133
2008,NUTS,2010,PL4,1,0.3209
2009,NUTS,2010,PL4,1,0.2724
2010,NUTS,2010,PL4,1,0.2996
2011,NUTS,2010,PL4,1,0.313
2012,NUTS,2010,PL4,1,0.3091
2013,NUTS,2010,PL4,1,0.2861
2014,NUTS,2010,PL4,1,0.3246
2015,NUTS,2010,PL4,1,0.3506
2016,NUTS,2010,PL4,1,0.3001
2017,NUTS,2010,PL4,1,0.3744
2018,NUTS,2010,PL4,1,0.3703
2000,NUTS,2010,PL41,2,0.2691
2001,NUTS,2010,PL41,2,0.306
2002,NUTS,2010,PL41,2,0.3242
2003,NUTS,2010,PL41,2,0.3031
2004,NUTS,2010,PL41,2,0.3242
2005,NUTS,2010,PL41,2,0.3344
2006,NUTS,2010,PL41,2,0.3277
2007,NUTS,2010,PL41,2,0.3578
2008,NUTS,2010,PL41,2,0.3708
2009,NUTS,2010,PL41,2,0.3132
2010,NUTS,2010,PL41,2,0.355
2011,NUTS,2010,PL41,2,0.3585
2012,NUTS,2010,PL41,2,0.3466
2013,NUTS,2010,PL41,2,0.3229
2014,NUTS,2010,PL41,2,0.3697
2015,NUTS,2010,PL41,2,0.4123
2016,NUTS,2010,PL41,2,0.3467
2017,NUTS,2010,PL41,2,0.4001
2018,NUTS,2010,PL41,2,0.4011
2019,NUTS,2010,PL41,2,0.4186
2000,NUTS,2010,PL42,2,0.3265
2001,NUTS,2010,PL42,2,0.2928
2002,NUTS,2010,PL42,2,0.2972
2003,NUTS,2010,PL42,2,0.3045
2004,NUTS,2010,PL42,2,0.3204
2005,NUTS,2010,PL42,2,0.3294
2006,NUTS,2010,PL42,2,0.302
2007,NUTS,2010,PL42,2,0.3212
2008,NUTS,2010,PL42,2,0.3114
2009,NUTS,2010,PL42,2,0.2682
2012,NUTS,2010,PL42,2,0.3124
2013,NUTS,2010,PL42,2,0.2774
2014,NUTS,2010,PL42,2,0.3235
2015,NUTS,2010,PL42,2,0.3311
2016,NUTS,2010,PL42,2,0.2628
2017,NUTS,2010,PL42,2,0.3889
2018,NUTS,2010,PL42,2,0.3904
2019,NUTS,2010,PL42,2,0.3613
2000,NUTS,2010,PL43,2,0.1769
2001,NUTS,2010,PL43,2,0.0376
2002,NUTS,2010,PL43,2,0.2178
2003,NUTS,2010,PL43,2,0.2494
2004,NUTS,2010,PL43,2,0.2367
2005,NUTS,2010,PL43,2,0.2208
2006,NUTS,2010,PL43,2,0.1836
2007,NUTS,2010,PL43,2,0.1702
2008,NUTS,2010,PL43,2,0.1782
2009,NUTS,2010,PL43,2,0.1486
2012,NUTS,2010,PL43,2,0.1774
2013,NUTS,2010,PL43,2,0.1742
2014,NUTS,2010,PL43,2,0.1771
2015,NUTS,2010,PL43,2,0.1821
2016,NUTS,2010,PL43,2,0.1897
2017,NUTS,2010,PL43,2,0.2551
2018,NUTS,2010,PL43,2,0.2205
2000,NUTS,2010,PL5,1,0.3903
2001,NUTS,2010,PL5,1,0.42
2002,NUTS,2010,PL5,1,0.4256
2003,NUTS,2010,PL5,1,0.4544
2004,NUTS,2010,PL5,1,0.45
2005,NUTS,2010,PL5,1,0.3895
2006,NUTS,2010,PL5,1,0.3606
2007,NUTS,2010,PL5,1,0.3949
2008,NUTS,2010,PL5,1,0.3971
2009,NUTS,2010,PL5,1,0.3911
2010,NUTS,2010,PL5,1,0.3628
2011,NUTS,2010,PL5,1,0.4241
2012,NUTS,2010,PL5,1,0.4697
2013,NUTS,2010,PL5,1,0.5123
2014,NUTS,2010,PL5,1,0.5117
2015,NUTS,2010,PL5,1,0.513
2016,NUTS,2010,PL5,1,0.4978
2017,NUTS,2010,PL5,1,0.6658
2018,NUTS,2010,PL5,1,0.7163
2000,NUTS,2010,PL51,2,0.4816
2001,NUTS,2010,PL51,2,0.5184
2002,NUTS,2010,PL51,2,0.5024
2003,NUTS,2010,PL51,2,0.5292
2004,NUTS,2010,PL51,2,0.5142
2005,NUTS,2010,PL51,2,0.4471
2006,NUTS,2010,PL51,2,0.4043
2007,NUTS,2010,PL51,2,0.4522
2008,NUTS,2010,PL51,2,0.4647
2009,NUTS,2010,PL51,2,0.4576
2010,NUTS,2010,PL51,2,0.4116
2011,NUTS,2010,PL51,2,0.4944
2012,NUTS,2010,PL51,2,0.5526
2013,NUTS,2010,PL51,2,0.6036
2014,NUTS,2010,PL51,2,0.6088
2015,NUTS,2010,PL51,2,0.6091
2016,NUTS,2010,PL51,2,0.5827
2017,NUTS,2010,PL51,2,0.7834
2018,NUTS,2010,PL51,2,0.8496
2019,NUTS,2010,PL51,2,0.8681
2000,NUTS,2010,PL52,2,0.178
2001,NUTS,2010,PL52,2,0.1917
2002,NUTS,2010,PL52,2,0.2226
2003,NUTS,2010,PL52,2,0.2365
2004,NUTS,2010,PL52,2,0.2569
2005,NUTS,2010,PL52,2,0.2248
2006,NUTS,2010,PL52,2,0.2234
2007,NUTS,2010,PL52,2,0.2159
2008,NUTS,2010,PL52,2,0.1955
2009,NUTS,2010,PL52,2,0.1936
2010,NUTS,2010,PL52,2,0.2102
2011,NUTS,2010,PL52,2,0.2095
2012,NUTS,2010,PL52,2,0.2197
2013,NUTS,2010,PL52,2,0.2337
2014,NUTS,2010,PL52,2,0.2225
2015,NUTS,2010,PL52,2,0.2348
2016,NUTS,2010,PL52,2,0.2326
2017,NUTS,2010,PL52,2,0.3051
2018,NUTS,2010,PL52,2,0.3056
2000,NUTS,2010,PL6,1,0.3435
2001,NUTS,2010,PL6,1,0.345
2002,NUTS,2010,PL6,1,0.317
2003,NUTS,2010,PL6,1,0.3372
2004,NUTS,2010,PL6,1,0.3666
2005,NUTS,2010,PL6,1,0.4025
2006,NUTS,2010,PL6,1,0.3944
2007,NUTS,2010,PL6,1,0.3616
2008,NUTS,2010,PL6,1,0.3432
2009,NUTS,2010,PL6,1,0.3226
2010,NUTS,2010,PL6,1,0.3433
2011,NUTS,2010,PL6,1,0.3727
2012,NUTS,2010,PL6,1,0.3848
2013,NUTS,2010,PL6,1,0.385
2014,NUTS,2010,PL6,1,0.3973
2015,NUTS,2010,PL6,1,0.3996
2016,NUTS,2010,PL6,1,0.4195
2017,NUTS,2010,PL6,1,0.5417
2018,NUTS,2010,PL6,1,0.5759
2000,NUTS,2010,PL61,2,0.3144
2001,NUTS,2010,PL61,2,0.3222
2002,NUTS,2010,PL61,2,0.2726
2003,NUTS,2010,PL61,2,0.2918
2004,NUTS,2010,PL61,2,0.3062
2005,NUTS,2010,PL61,2,0.3358
2006,NUTS,2010,PL61,2,0.3583
2007,NUTS,2010,PL61,2,0.3574
2008,NUTS,2010,PL61,2,0.3734
2009,NUTS,2010,PL61,2,0.2577
2011,NUTS,2010,PL61,2,0.2925
2012,NUTS,2010,PL61,2,0.3218
2013,NUTS,2010,PL61,2,0.307
2014,NUTS,2010,PL61,2,0.3007
2015,NUTS,2010,PL61,2,0.333
2016,NUTS,2010,PL61,2,0.3131
2017,NUTS,2010,PL61,2,0.4698
2019,NUTS,2010,PL61,2,0.54
2000,NUTS,2010,PL62,2,0.1839
2001,NUTS,2010,PL62,2,0.1783
2002,NUTS,2010,PL62,2,0.2097
2003,NUTS,2010,PL62,2,0.2256
2004,NUTS,2010,PL62,2,0.231
2005,NUTS,2010,PL62,2,0.2182
2006,NUTS,2010,PL62,2,0.2063
2007,NUTS,2010,PL62,2,0.196
2008,NUTS,2010,PL62,2,0.2041
2009,NUTS,2010,PL62,2,0.1973
2011,NUTS,2010,PL62,2,0.2393
2012,NUTS,2010,PL62,2,0.2481
2013,NUTS,2010,PL62,2,0.2313
2014,NUTS,2010,PL62,2,0.2512
2015,NUTS,2010,PL62,2,0.2314
2016,NUTS,2010,PL62,2,0.2577
2017,NUTS,2010,PL62,2,0.3224
2000,NUTS,2010,PL63,2,0.5029
2001,NUTS,2010,PL63,2,0.49
2002,NUTS,2010,PL63,2,0.4263
2003,NUTS,2010,PL63,2,0.4556
2004,NUTS,2010,PL63,2,0.5229
2005,NUTS,2010,PL63,2,0.602
2006,NUTS,2010,PL63,2,0.5714
2007,NUTS,2010,PL63,2,0.4824
2008,NUTS,2010,PL63,2,0.4134
2009,NUTS,2010,PL63,2,0.4803
2010,NUTS,2010,PL63,2,0.4742
2011,NUTS,2010,PL63,2,0.5365
2012,NUTS,2010,PL63,2,0.5233
2013,NUTS,2010,PL63,2,0.5422
2014,NUTS,2010,PL63,2,0.5665
2015,NUTS,2010,PL63,2,0.55
2016,NUTS,2010,PL63,2,0.6012
2017,NUTS,2010,PL63,2,0.7245
2018,NUTS,2010,PL63,2,0.8894
2019,NUTS,2010,PL63,2,0.8617
2016,NUTS,2010,PL7,1,0.3664
2017,NUTS,2010,PL7,1,0.3994
2018,NUTS,2010,PL7,1,0.39
2019,NUTS,2010,PL7,1,0.4458
2016,NUTS,2010,PL71,2,0.4382
2017,NUTS,2010,PL71,2,0.4961
2018,NUTS,2010,PL71,2,0.4674
2019,NUTS,2010,PL71,2,0.552
2016,NUTS,2010,PL72,2,0.2118
2017,NUTS,2010,PL72,2,0.1902
2018,NUTS,2010,PL72,2,0.2191
2019,NUTS,2010,PL72,2,0.2211
2016,NUTS,2010,PL8,1,0.4058
2017,NUTS,2010,PL8,1,0.4638
2018,NUTS,2010,PL8,1,0.5251
2016,NUTS,2010,PL81,2,0.3895
2017,NUTS,2010,PL81,2,0.4639
2016,NUTS,2010,PL82,2,0.4874
2017,NUTS,2010,PL82,2,0.5067
2019,NUTS,2010,PL82,2,0.4562
2016,NUTS,2010,PL84,2,0.2941
2017,NUTS,2010,PL84,2,0.3881
2018,NUTS,2010,PL84,2,0.408
2019,NUTS,2010,PL84,2,0.4295
2016,NUTS,2010,PL9,1,1.1082
2017,NUTS,2010,PL9,1,1.5009
2018,NUTS,2010,PL9,1,1.4956
2019,NUTS,2010,PL9,1,1.4223
2016,NUTS,2010,PL91,2,1.9134
2017,NUTS,2010,PL91,2,2.6198
2016,NUTS,2010,PL92,2,0.0947
2017,NUTS,2010,PL92,2,0.1127
1993,NUTS,2010,PT,0,0.2307
1994,NUTS,2010,PT,0,0.244
1995,NUTS,2010,PT,0,0.2761
1996,NUTS,2010,PT,0,0.3014
1997,NUTS,2010,PT,0,0.3213
1998,NUTS,2010,PT,0,0.3212
1999,NUTS,2010,PT,0,0.339
2000,NUTS,2010,PT,0,0.353
2001,NUTS,2010,PT,0,0.3686
2002,NUTS,2010,PT,0,0.3943
2003,NUTS,2010,PT,0,0.4248
2004,NUTS,2010,PT,0,0.4361
2005,NUTS,2010,PT,0,0.4473
2006,NUTS,2010,PT,0,0.5189
2007,NUTS,2010,PT,0,0.5924
2008,NUTS,2010,PT,0,0.8443
2009,NUTS,2010,PT,0,0.8998
2010,NUTS,2010,PT,0,0.9513
2011,NUTS,2010,PT,0,1.021
2012,NUTS,2010,PT,0,1.0335
2013,NUTS,2010,PT,0,0.9374
2014,NUTS,2010,PT,0,0.9176
2015,NUTS,2010,PT,0,0.9136
2016,NUTS,2010,PT,0,0.9609
2017,NUTS,2010,PT,0,1.0078
2018,NUTS,2010,PT,0,1.0422
2019,NUTS,2010,PT,0,1.0877
2020,NUTS,2010,PT,0,1.1751
2000,NUTS,2010,PT1,1,0.3382
2001,NUTS,2010,PT1,1,0.3517
2002,NUTS,2010,PT1,1,0.3748
2003,NUTS,2010,PT1,1,0.4061
2004,NUTS,2010,PT1,1,0.4177
2005,NUTS,2010,PT1,1,0.4287
2006,NUTS,2010,PT1,1,0.4986
2007,NUTS,2010,PT1,1,0.5695
2008,NUTS,2010,PT1,1,0.8145
2009,NUTS,2010,PT1,1,0.8301
2010,NUTS,2010,PT1,1,0.8795
2011,NUTS,2010,PT1,1,0.9614
2012,NUTS,2010,PT1,1,0.9681
2013,NUTS,2010,PT1,1,0.8845
2014,NUTS,2010,PT1,1,0.8788
2015,NUTS,2010,PT1,1,0.8817
2016,NUTS,2010,PT1,1,0.9316
2017,NUTS,2010,PT1,1,0.9798
2018,NUTS,2010,PT1,1,1.0143
2019,NUTS,2010,PT1,1,1.0604
2020,NUTS,2010,PT1,1,1.1478
2000,NUTS,2010,PT11,2,0.2199
2001,NUTS,2010,PT11,2,0.225
2002,NUTS,2010,PT11,2,0.2462
2003,NUTS,2010,PT11,2,0.2742
2004,NUTS,2010,PT11,2,0.2811
2005,NUTS,2010,PT11,2,0.2864
2006,NUTS,2010,PT11,2,0.3406
2007,NUTS,2010,PT11,2,0.3979
2008,NUTS,2010,PT11,2,0.5908
2009,NUTS,2010,PT11,2,0.6356
2010,NUTS,2010,PT11,2,0.6866
2011,NUTS,2010,PT11,2,0.7796
2012,NUTS,2010,PT11,2,0.7854
2013,NUTS,2010,PT11,2,0.7696
2014,NUTS,2010,PT11,2,0.7908
2015,NUTS,2010,PT11,2,0.7914
2016,NUTS,2010,PT11,2,0.8483
2017,NUTS,2010,PT11,2,0.917
2018,NUTS,2010,PT11,2,0.9427
2019,NUTS,2010,PT11,2,1.0244
2020,NUTS,2010,PT11,2,1.1476
2000,NUTS,2010,PT15,2,0.1772
2001,NUTS,2010,PT15,2,0.1852
2002,NUTS,2010,PT15,2,0.1975
2003,NUTS,2010,PT15,2,0.2153
2004,NUTS,2010,PT15,2,0.2076
2005,NUTS,2010,PT15,2,0.2086
2006,NUTS,2010,PT15,2,0.2294
2007,NUTS,2010,PT15,2,0.2543
2008,NUTS,2010,PT15,2,0.4312
2009,NUTS,2010,PT15,2,0.4301
2010,NUTS,2010,PT15,2,0.3946
2011,NUTS,2010,PT15,2,0.4085
2012,NUTS,2010,PT15,2,0.4034
2013,NUTS,2010,PT15,2,0.3554
2014,NUTS,2010,PT15,2,0.3544
2015,NUTS,2010,PT15,2,0.3441
2016,NUTS,2010,PT15,2,0.3311
2017,NUTS,2010,PT15,2,0.2897
2018,NUTS,2010,PT15,2,0.3072
2019,NUTS,2010,PT15,2,0.3635
2020,NUTS,2010,PT15,2,0.4055
2000,NUTS,2010,PT16,2,0.2386
2001,NUTS,2010,PT16,2,0.2488
2002,NUTS,2010,PT16,2,0.26
2003,NUTS,2010,PT16,2,0.277
2004,NUTS,2010,PT16,2,0.2957
2005,NUTS,2010,PT16,2,0.3121
2006,NUTS,2010,PT16,2,0.3588
2007,NUTS,2010,PT16,2,0.4047
2008,NUTS,2010,PT16,2,0.593
2009,NUTS,2010,PT16,2,0.6066
2010,NUTS,2010,PT16,2,0.6627
2011,NUTS,2010,PT16,2,0.7953
2012,NUTS,2010,PT16,2,0.8037
2013,NUTS,2010,PT16,2,0.717
2014,NUTS,2010,PT16,2,0.7372
2015,NUTS,2010,PT16,2,0.7158
2016,NUTS,2010,PT16,2,0.7672
2017,NUTS,2010,PT16,2,0.8392
2018,NUTS,2010,PT16,2,0.8913
2019,NUTS,2010,PT16,2,0.9202
2020,NUTS,2010,PT16,2,0.9699
2000,NUTS,2010,PT17,2,0.6688
2001,NUTS,2010,PT17,2,0.6947
2002,NUTS,2010,PT17,2,0.7444
2003,NUTS,2010,PT17,2,0.8036
2004,NUTS,2010,PT17,2,0.8191
2005,NUTS,2010,PT17,2,0.8375
2006,NUTS,2010,PT17,2,0.977
2007,NUTS,2010,PT17,2,1.1072
2008,NUTS,2010,PT17,2,1.4818
2009,NUTS,2010,PT17,2,1.5038
2010,NUTS,2010,PT17,2,1.5921
2011,NUTS,2010,PT17,2,1.6302
2012,NUTS,2010,PT17,2,1.6405
2013,NUTS,2010,PT17,2,1.4462
2014,NUTS,2010,PT17,2,1.3673
2015,NUTS,2010,PT17,2,1.3785
2016,NUTS,2010,PT17,2,1.42
2017,NUTS,2010,PT17,2,1.445
2018,NUTS,2010,PT17,2,1.4726
2019,NUTS,2010,PT17,2,1.4814
2020,NUTS,2010,PT17,2,1.5766
2000,NUTS,2010,PT18,2,0.175
2001,NUTS,2010,PT18,2,0.1896
2002,NUTS,2010,PT18,2,0.1973
2003,NUTS,2010,PT18,2,0.2103
2004,NUTS,2010,PT18,2,0.2092
2005,NUTS,2010,PT18,2,0.2092
2006,NUTS,2010,PT18,2,0.2232
2007,NUTS,2010,PT18,2,0.2404
2008,NUTS,2010,PT18,2,0.4669
2009,NUTS,2010,PT18,2,0.3268
2010,NUTS,2010,PT18,2,0.2623
2011,NUTS,2010,PT18,2,0.2801
2012,NUTS,2010,PT18,2,0.3036
2013,NUTS,2010,PT18,2,0.2729
2014,NUTS,2010,PT18,2,0.267
2015,NUTS,2010,PT18,2,0.2964
2016,NUTS,2010,PT18,2,0.3527
2017,NUTS,2010,PT18,2,0.3797
2018,NUTS,2010,PT18,2,0.4061
2019,NUTS,2010,PT18,2,0.4393
2020,NUTS,2010,PT18,2,0.4676
2000,NUTS,2010,PT2,1,0.2594
2001,NUTS,2010,PT2,1,0.2613
2002,NUTS,2010,PT2,1,0.2518
2003,NUTS,2010,PT2,1,0.2573
2004,NUTS,2010,PT2,1,0.2602
2005,NUTS,2010,PT2,1,0.2699
2006,NUTS,2010,PT2,1,0.2555
2007,NUTS,2010,PT2,1,0.2459
2008,NUTS,2010,PT2,1,0.3269
2009,NUTS,2010,PT2,1,0.2891
2010,NUTS,2010,PT2,1,0.2624
2011,NUTS,2010,PT2,1,0.3176
2012,NUTS,2010,PT2,1,0.293
2013,NUTS,2010,PT2,1,0.2387
2014,NUTS,2010,PT2,1,0.2448
2015,NUTS,2010,PT2,1,0.216
2016,NUTS,2010,PT2,1,0.214
2017,NUTS,2010,PT2,1,0.2307
2018,NUTS,2010,PT2,1,0.2414
2019,NUTS,2010,PT2,1,0.2284
2020,NUTS,2010,PT2,1,0.2214
