year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_ths_hrstc
2019,NUTS,2010,TR,0,3825.9
2020,NUTS,2010,TR,0,3968.5
2011,NUTS,2010,TR1,1,475.3
2012,NUTS,2010,TR1,1,639.7
2013,NUTS,2010,TR1,1,665.3
2014,NUTS,2010,TR1,1,707.7
2015,NUTS,2010,TR1,1,792.0
2016,NUTS,2010,TR1,1,878.7
2017,NUTS,2010,TR1,1,919.3
2018,NUTS,2010,TR1,1,964.3
2019,NUTS,2010,TR1,1,949.5
2020,NUTS,2010,TR1,1,967.3
2011,NUTS,2010,TR10,2,475.3
2012,NUTS,2010,TR10,2,639.7
2013,NUTS,2010,TR10,2,665.3
2014,NUTS,2010,TR10,2,707.7
2015,NUTS,2010,TR10,2,792.0
2016,NUTS,2010,TR10,2,878.7
2017,NUTS,2010,TR10,2,919.3
2018,NUTS,2010,TR10,2,964.3
2019,NUTS,2010,TR10,2,949.5
2020,NUTS,2010,TR10,2,967.3
2011,NUTS,2010,TR2,1,92.0
2012,NUTS,2010,TR2,1,114.4
2013,NUTS,2010,TR2,1,119.2
2014,NUTS,2010,TR2,1,118.5
2015,NUTS,2010,TR2,1,126.1
2016,NUTS,2010,TR2,1,137.4
2017,NUTS,2010,TR2,1,147.3
2018,NUTS,2010,TR2,1,154.0
2019,NUTS,2010,TR2,1,172.9
2020,NUTS,2010,TR2,1,192.5
2011,NUTS,2010,TR21,2,47.2
2012,NUTS,2010,TR21,2,59.6
2013,NUTS,2010,TR21,2,64.8
2014,NUTS,2010,TR21,2,51.0
2015,NUTS,2010,TR21,2,52.4
2016,NUTS,2010,TR21,2,61.0
2017,NUTS,2010,TR21,2,74.6
2018,NUTS,2010,TR21,2,82.1
2019,NUTS,2010,TR21,2,80.8
2020,NUTS,2010,TR21,2,97.6
2011,NUTS,2010,TR22,2,44.8
2012,NUTS,2010,TR22,2,54.8
2013,NUTS,2010,TR22,2,54.3
2014,NUTS,2010,TR22,2,67.5
2015,NUTS,2010,TR22,2,73.7
2016,NUTS,2010,TR22,2,76.4
2017,NUTS,2010,TR22,2,72.7
2018,NUTS,2010,TR22,2,72.0
2019,NUTS,2010,TR22,2,92.1
2020,NUTS,2010,TR22,2,94.9
2011,NUTS,2010,TR3,1,325.3
2012,NUTS,2010,TR3,1,323.1
2013,NUTS,2010,TR3,1,331.2
2014,NUTS,2010,TR3,1,369.3
2015,NUTS,2010,TR3,1,399.8
2016,NUTS,2010,TR3,1,417.3
2017,NUTS,2010,TR3,1,456.1
2018,NUTS,2010,TR3,1,505.7
2019,NUTS,2010,TR3,1,514.3
2020,NUTS,2010,TR3,1,486.4
2011,NUTS,2010,TR31,2,174.8
2012,NUTS,2010,TR31,2,178.4
2013,NUTS,2010,TR31,2,182.2
2014,NUTS,2010,TR31,2,183.9
2015,NUTS,2010,TR31,2,196.0
2016,NUTS,2010,TR31,2,197.7
2017,NUTS,2010,TR31,2,224.1
2018,NUTS,2010,TR31,2,266.4
2019,NUTS,2010,TR31,2,247.2
2020,NUTS,2010,TR31,2,217.6
2011,NUTS,2010,TR32,2,81.4
2012,NUTS,2010,TR32,2,82.4
2013,NUTS,2010,TR32,2,85.7
2014,NUTS,2010,TR32,2,97.9
2015,NUTS,2010,TR32,2,106.0
2016,NUTS,2010,TR32,2,117.1
2017,NUTS,2010,TR32,2,124.0
2018,NUTS,2010,TR32,2,125.5
2019,NUTS,2010,TR32,2,143.6
2020,NUTS,2010,TR32,2,155.5
2011,NUTS,2010,TR33,2,69.1
2012,NUTS,2010,TR33,2,62.3
2013,NUTS,2010,TR33,2,63.3
2014,NUTS,2010,TR33,2,87.6
2015,NUTS,2010,TR33,2,97.8
2016,NUTS,2010,TR33,2,102.6
2017,NUTS,2010,TR33,2,108.1
2018,NUTS,2010,TR33,2,113.7
2019,NUTS,2010,TR33,2,123.5
2020,NUTS,2010,TR33,2,113.3
2011,NUTS,2010,TR4,1,215.7
2012,NUTS,2010,TR4,1,254.8
2013,NUTS,2010,TR4,1,288.6
2014,NUTS,2010,TR4,1,269.6
2015,NUTS,2010,TR4,1,294.6
2016,NUTS,2010,TR4,1,316.4
2017,NUTS,2010,TR4,1,341.9
2018,NUTS,2010,TR4,1,371.1
2019,NUTS,2010,TR4,1,384.8
2020,NUTS,2010,TR4,1,398.6
2011,NUTS,2010,TR41,2,108.0
2012,NUTS,2010,TR41,2,136.7
2013,NUTS,2010,TR41,2,140.9
2014,NUTS,2010,TR41,2,145.1
2015,NUTS,2010,TR41,2,168.6
2016,NUTS,2010,TR41,2,168.8
2017,NUTS,2010,TR41,2,186.2
2018,NUTS,2010,TR41,2,211.9
2019,NUTS,2010,TR41,2,213.0
2020,NUTS,2010,TR41,2,209.6
2011,NUTS,2010,TR42,2,107.7
2012,NUTS,2010,TR42,2,118.1
2013,NUTS,2010,TR42,2,147.7
2014,NUTS,2010,TR42,2,124.5
2015,NUTS,2010,TR42,2,126.0
2016,NUTS,2010,TR42,2,147.6
2017,NUTS,2010,TR42,2,155.7
2018,NUTS,2010,TR42,2,159.2
2019,NUTS,2010,TR42,2,171.8
2020,NUTS,2010,TR42,2,189.0
2011,NUTS,2010,TR5,1,343.1
2012,NUTS,2010,TR5,1,394.5
2013,NUTS,2010,TR5,1,404.4
2014,NUTS,2010,TR5,1,454.4
2015,NUTS,2010,TR5,1,468.1
2016,NUTS,2010,TR5,1,483.4
2017,NUTS,2010,TR5,1,499.0
2018,NUTS,2010,TR5,1,504.0
2019,NUTS,2010,TR5,1,552.8
2020,NUTS,2010,TR5,1,544.1
2011,NUTS,2010,TR51,2,283.9
2012,NUTS,2010,TR51,2,324.7
2013,NUTS,2010,TR51,2,334.0
2014,NUTS,2010,TR51,2,381.1
2015,NUTS,2010,TR51,2,384.2
2016,NUTS,2010,TR51,2,405.3
2017,NUTS,2010,TR51,2,420.1
2018,NUTS,2010,TR51,2,422.0
2019,NUTS,2010,TR51,2,460.6
2020,NUTS,2010,TR51,2,444.0
2011,NUTS,2010,TR52,2,59.1
2012,NUTS,2010,TR52,2,69.8
2013,NUTS,2010,TR52,2,70.4
2014,NUTS,2010,TR52,2,73.2
2015,NUTS,2010,TR52,2,83.9
2016,NUTS,2010,TR52,2,78.1
2017,NUTS,2010,TR52,2,78.9
2018,NUTS,2010,TR52,2,82.0
2019,NUTS,2010,TR52,2,92.2
2020,NUTS,2010,TR52,2,100.0
2011,NUTS,2010,TR6,1,249.3
2012,NUTS,2010,TR6,1,291.0
2013,NUTS,2010,TR6,1,282.1
2014,NUTS,2010,TR6,1,289.3
2015,NUTS,2010,TR6,1,311.4
2016,NUTS,2010,TR6,1,345.5
2017,NUTS,2010,TR6,1,352.5
2018,NUTS,2010,TR6,1,383.0
2019,NUTS,2010,TR6,1,424.3
2020,NUTS,2010,TR6,1,476.4
2011,NUTS,2010,TR61,2,91.1
2012,NUTS,2010,TR61,2,102.8
2013,NUTS,2010,TR61,2,109.5
2014,NUTS,2010,TR61,2,106.6
2015,NUTS,2010,TR61,2,115.9
2016,NUTS,2010,TR61,2,138.2
2017,NUTS,2010,TR61,2,139.6
2018,NUTS,2010,TR61,2,156.6
2019,NUTS,2010,TR61,2,157.7
2020,NUTS,2010,TR61,2,183.8
2011,NUTS,2010,TR62,2,95.7
2012,NUTS,2010,TR62,2,109.6
2013,NUTS,2010,TR62,2,108.0
2014,NUTS,2010,TR62,2,118.3
2015,NUTS,2010,TR62,2,125.7
2016,NUTS,2010,TR62,2,119.9
2017,NUTS,2010,TR62,2,134.5
2018,NUTS,2010,TR62,2,144.9
2019,NUTS,2010,TR62,2,154.5
2020,NUTS,2010,TR62,2,163.3
2011,NUTS,2010,TR63,2,62.5
2012,NUTS,2010,TR63,2,78.5
2013,NUTS,2010,TR63,2,64.7
2014,NUTS,2010,TR63,2,64.4
2015,NUTS,2010,TR63,2,69.8
2016,NUTS,2010,TR63,2,87.4
2017,NUTS,2010,TR63,2,78.4
2018,NUTS,2010,TR63,2,81.5
2019,NUTS,2010,TR63,2,112.1
2020,NUTS,2010,TR63,2,129.3
2011,NUTS,2010,TR7,1,88.8
2012,NUTS,2010,TR7,1,108.2
2013,NUTS,2010,TR7,1,139.3
2014,NUTS,2010,TR7,1,126.0
2015,NUTS,2010,TR7,1,132.1
2016,NUTS,2010,TR7,1,128.5
2017,NUTS,2010,TR7,1,134.5
2018,NUTS,2010,TR7,1,136.2
2019,NUTS,2010,TR7,1,145.5
2020,NUTS,2010,TR7,1,159.1
2011,NUTS,2010,TR71,2,36.8
2012,NUTS,2010,TR71,2,48.7
2013,NUTS,2010,TR71,2,49.9
2014,NUTS,2010,TR71,2,46.6
2015,NUTS,2010,TR71,2,51.0
2016,NUTS,2010,TR71,2,40.3
2017,NUTS,2010,TR71,2,48.8
2018,NUTS,2010,TR71,2,53.3
2019,NUTS,2010,TR71,2,55.4
2020,NUTS,2010,TR71,2,62.1
2011,NUTS,2010,TR72,2,52.0
2012,NUTS,2010,TR72,2,59.5
2013,NUTS,2010,TR72,2,89.4
2014,NUTS,2010,TR72,2,79.4
2015,NUTS,2010,TR72,2,81.1
2016,NUTS,2010,TR72,2,88.1
2017,NUTS,2010,TR72,2,85.7
2018,NUTS,2010,TR72,2,82.8
2019,NUTS,2010,TR72,2,90.1
2020,NUTS,2010,TR72,2,97.0
2011,NUTS,2010,TR8,1,123.3
2012,NUTS,2010,TR8,1,120.3
2013,NUTS,2010,TR8,1,110.0
2014,NUTS,2010,TR8,1,132.9
2015,NUTS,2010,TR8,1,134.2
2016,NUTS,2010,TR8,1,141.5
2017,NUTS,2010,TR8,1,155.3
2018,NUTS,2010,TR8,1,158.7
2019,NUTS,2010,TR8,1,178.1
2020,NUTS,2010,TR8,1,191.5
2011,NUTS,2010,TR81,2,30.4
2012,NUTS,2010,TR81,2,33.6
2013,NUTS,2010,TR81,2,26.0
2014,NUTS,2010,TR81,2,29.8
2015,NUTS,2010,TR81,2,27.4
2016,NUTS,2010,TR81,2,30.9
2017,NUTS,2010,TR81,2,29.0
2018,NUTS,2010,TR81,2,33.4
2019,NUTS,2010,TR81,2,43.0
2020,NUTS,2010,TR81,2,51.3
2011,NUTS,2010,TR82,2,20.2
2012,NUTS,2010,TR82,2,22.1
2013,NUTS,2010,TR82,2,19.1
2014,NUTS,2010,TR82,2,18.1
2015,NUTS,2010,TR82,2,20.9
2016,NUTS,2010,TR82,2,23.1
2017,NUTS,2010,TR82,2,27.2
2018,NUTS,2010,TR82,2,29.5
2019,NUTS,2010,TR82,2,31.0
2020,NUTS,2010,TR82,2,28.3
2011,NUTS,2010,TR83,2,72.6
2012,NUTS,2010,TR83,2,64.6
2013,NUTS,2010,TR83,2,64.9
2014,NUTS,2010,TR83,2,85.0
2015,NUTS,2010,TR83,2,85.9
2016,NUTS,2010,TR83,2,87.5
2017,NUTS,2010,TR83,2,99.2
2018,NUTS,2010,TR83,2,95.7
2019,NUTS,2010,TR83,2,104.1
2020,NUTS,2010,TR83,2,111.8
2011,NUTS,2010,TR9,1,66.4
2012,NUTS,2010,TR9,1,61.3
2013,NUTS,2010,TR9,1,67.0
2014,NUTS,2010,TR9,1,76.8
2015,NUTS,2010,TR9,1,100.2
2016,NUTS,2010,TR9,1,117.7
2017,NUTS,2010,TR9,1,114.9
2018,NUTS,2010,TR9,1,108.8
2019,NUTS,2010,TR9,1,100.9
2020,NUTS,2010,TR9,1,119.5
2011,NUTS,2010,TR90,2,66.4
2012,NUTS,2010,TR90,2,61.3
2013,NUTS,2010,TR90,2,67.0
2014,NUTS,2010,TR90,2,76.8
2015,NUTS,2010,TR90,2,100.2
2016,NUTS,2010,TR90,2,117.7
2017,NUTS,2010,TR90,2,114.9
2018,NUTS,2010,TR90,2,108.8
2019,NUTS,2010,TR90,2,100.9
2020,NUTS,2010,TR90,2,119.5
2011,NUTS,2010,TRA,1,39.0
2012,NUTS,2010,TRA,1,49.3
2013,NUTS,2010,TRA,1,49.0
2014,NUTS,2010,TRA,1,42.2
2015,NUTS,2010,TRA,1,48.4
2016,NUTS,2010,TRA,1,47.4
2017,NUTS,2010,TRA,1,50.8
2018,NUTS,2010,TRA,1,57.6
2019,NUTS,2010,TRA,1,70.2
2020,NUTS,2010,TRA,1,75.9
2011,NUTS,2010,TRA1,2,22.6
2012,NUTS,2010,TRA1,2,33.0
2013,NUTS,2010,TRA1,2,33.6
2014,NUTS,2010,TRA1,2,22.3
2015,NUTS,2010,TRA1,2,23.2
2016,NUTS,2010,TRA1,2,29.1
2017,NUTS,2010,TRA1,2,32.5
2018,NUTS,2010,TRA1,2,39.4
2019,NUTS,2010,TRA1,2,49.2
2020,NUTS,2010,TRA1,2,45.7
2011,NUTS,2010,TRA2,2,16.5
2012,NUTS,2010,TRA2,2,16.3
2013,NUTS,2010,TRA2,2,15.4
2014,NUTS,2010,TRA2,2,19.9
2015,NUTS,2010,TRA2,2,25.2
2016,NUTS,2010,TRA2,2,18.3
2017,NUTS,2010,TRA2,2,18.4
2018,NUTS,2010,TRA2,2,18.2
2019,NUTS,2010,TRA2,2,21.0
2020,NUTS,2010,TRA2,2,30.2
2011,NUTS,2010,TRB,1,78.9
2012,NUTS,2010,TRB,1,73.1
2013,NUTS,2010,TRB,1,68.4
2014,NUTS,2010,TRB,1,90.1
2015,NUTS,2010,TRB,1,84.7
2016,NUTS,2010,TRB,1,99.5
2017,NUTS,2010,TRB,1,100.4
2018,NUTS,2010,TRB,1,96.4
2019,NUTS,2010,TRB,1,118.2
2020,NUTS,2010,TRB,1,134.9
2011,NUTS,2010,TRB1,2,47.2
2012,NUTS,2010,TRB1,2,41.2
2013,NUTS,2010,TRB1,2,38.4
2014,NUTS,2010,TRB1,2,62.8
2015,NUTS,2010,TRB1,2,59.2
2016,NUTS,2010,TRB1,2,70.1
2017,NUTS,2010,TRB1,2,68.3
2018,NUTS,2010,TRB1,2,61.8
2019,NUTS,2010,TRB1,2,75.1
2020,NUTS,2010,TRB1,2,83.9
2011,NUTS,2010,TRB2,2,31.8
2012,NUTS,2010,TRB2,2,31.9
2013,NUTS,2010,TRB2,2,29.9
2014,NUTS,2010,TRB2,2,27.4
2015,NUTS,2010,TRB2,2,25.5
2016,NUTS,2010,TRB2,2,29.5
2017,NUTS,2010,TRB2,2,32.1
2018,NUTS,2010,TRB2,2,34.6
2019,NUTS,2010,TRB2,2,43.1
2020,NUTS,2010,TRB2,2,51.0
2011,NUTS,2010,TRC,1,109.0
2012,NUTS,2010,TRC,1,124.2
2013,NUTS,2010,TRC,1,151.6
2014,NUTS,2010,TRC,1,131.8
2015,NUTS,2010,TRC,1,174.5
2016,NUTS,2010,TRC,1,199.0
2017,NUTS,2010,TRC,1,188.4
2018,NUTS,2010,TRC,1,186.4
2019,NUTS,2010,TRC,1,214.4
2020,NUTS,2010,TRC,1,222.4
2011,NUTS,2010,TRC1,2,30.7
2012,NUTS,2010,TRC1,2,42.2
2013,NUTS,2010,TRC1,2,69.5
2014,NUTS,2010,TRC1,2,63.7
2015,NUTS,2010,TRC1,2,86.3
2016,NUTS,2010,TRC1,2,89.5
2017,NUTS,2010,TRC1,2,73.2
2018,NUTS,2010,TRC1,2,76.3
2019,NUTS,2010,TRC1,2,89.4
2020,NUTS,2010,TRC1,2,96.6
2011,NUTS,2010,TRC2,2,45.2
2012,NUTS,2010,TRC2,2,42.7
2013,NUTS,2010,TRC2,2,43.3
2014,NUTS,2010,TRC2,2,42.3
2015,NUTS,2010,TRC2,2,54.5
2016,NUTS,2010,TRC2,2,67.2
2017,NUTS,2010,TRC2,2,72.3
2018,NUTS,2010,TRC2,2,64.5
2019,NUTS,2010,TRC2,2,77.8
2020,NUTS,2010,TRC2,2,75.7
2011,NUTS,2010,TRC3,2,33.2
2012,NUTS,2010,TRC3,2,39.2
2013,NUTS,2010,TRC3,2,38.8
2014,NUTS,2010,TRC3,2,25.7
2015,NUTS,2010,TRC3,2,33.7
2016,NUTS,2010,TRC3,2,42.3
2017,NUTS,2010,TRC3,2,42.9
2018,NUTS,2010,TRC3,2,45.6
2019,NUTS,2010,TRC3,2,47.2
2020,NUTS,2010,TRC3,2,50.0
2011,NUTS,2010,UK,0,6918.1
2012,NUTS,2010,UK,0,7245.9
2013,NUTS,2010,UK,0,7485.9
2014,NUTS,2010,UK,0,7756.2
2015,NUTS,2010,UK,0,7909.5
2016,NUTS,2010,UK,0,8163.9
2017,NUTS,2010,UK,0,8244.7
2018,NUTS,2010,UK,0,8421.5
2019,NUTS,2010,UK,0,8795.3
2011,NUTS,2010,UKC,1,230.9
2012,NUTS,2010,UKC,1,230.6
2013,NUTS,2010,UKC,1,236.0
2014,NUTS,2010,UKC,1,227.7
2015,NUTS,2010,UKC,1,250.7
2016,NUTS,2010,UKC,1,251.0
2017,NUTS,2010,UKC,1,259.3
2018,NUTS,2010,UKC,1,241.5
2019,NUTS,2010,UKC,1,259.6
2011,NUTS,2010,UKC1,2,97.6
2012,NUTS,2010,UKC1,2,88.2
2013,NUTS,2010,UKC1,2,88.6
2014,NUTS,2010,UKC1,2,96.1
2015,NUTS,2010,UKC1,2,105.4
2016,NUTS,2010,UKC1,2,100.6
2017,NUTS,2010,UKC1,2,105.7
2018,NUTS,2010,UKC1,2,102.2
2019,NUTS,2010,UKC1,2,104.4
2011,NUTS,2010,UKC2,2,133.3
2012,NUTS,2010,UKC2,2,142.4
2013,NUTS,2010,UKC2,2,147.4
2014,NUTS,2010,UKC2,2,131.5
2015,NUTS,2010,UKC2,2,145.3
2016,NUTS,2010,UKC2,2,150.5
2017,NUTS,2010,UKC2,2,153.6
2018,NUTS,2010,UKC2,2,139.3
2019,NUTS,2010,UKC2,2,155.2
2011,NUTS,2010,UKD,1,666.6
2012,NUTS,2010,UKD,1,702.4
2013,NUTS,2010,UKD,1,725.4
2014,NUTS,2010,UKD,1,747.4
2015,NUTS,2010,UKD,1,757.4
2016,NUTS,2010,UKD,1,819.1
2017,NUTS,2010,UKD,1,819.5
2018,NUTS,2010,UKD,1,815.3
2019,NUTS,2010,UKD,1,841.2
2011,NUTS,2010,UKD1,2,44.5
2012,NUTS,2010,UKD1,2,48.2
2013,NUTS,2010,UKD1,2,45.8
2014,NUTS,2010,UKD1,2,42.5
2015,NUTS,2010,UKD1,2,43.9
2016,NUTS,2010,UKD1,2,54.0
2017,NUTS,2010,UKD1,2,47.3
2018,NUTS,2010,UKD1,2,54.8
2019,NUTS,2010,UKD1,2,48.8
2011,NUTS,2010,UKD3,2,275.2
2012,NUTS,2010,UKD3,2,273.1
2013,NUTS,2010,UKD3,2,295.3
2014,NUTS,2010,UKD3,2,304.7
2015,NUTS,2010,UKD3,2,307.8
2016,NUTS,2010,UKD3,2,318.7
2017,NUTS,2010,UKD3,2,326.0
2018,NUTS,2010,UKD3,2,317.0
2019,NUTS,2010,UKD3,2,356.9
2011,NUTS,2010,UKD4,2,125.4
2012,NUTS,2010,UKD4,2,140.3
2013,NUTS,2010,UKD4,2,126.3
2014,NUTS,2010,UKD4,2,125.5
2015,NUTS,2010,UKD4,2,140.9
2016,NUTS,2010,UKD4,2,161.9
2017,NUTS,2010,UKD4,2,156.2
2018,NUTS,2010,UKD4,2,150.3
2019,NUTS,2010,UKD4,2,148.1
2011,NUTS,2010,UKD6,2,110.3
2012,NUTS,2010,UKD6,2,111.8
2013,NUTS,2010,UKD6,2,114.3
2014,NUTS,2010,UKD6,2,123.7
2015,NUTS,2010,UKD6,2,111.2
2016,NUTS,2010,UKD6,2,121.5
2017,NUTS,2010,UKD6,2,125.2
2018,NUTS,2010,UKD6,2,127.9
2019,NUTS,2010,UKD6,2,116.6
2011,NUTS,2010,UKD7,2,111.2
2012,NUTS,2010,UKD7,2,129.1
2013,NUTS,2010,UKD7,2,143.7
2014,NUTS,2010,UKD7,2,151.0
2015,NUTS,2010,UKD7,2,153.7
2016,NUTS,2010,UKD7,2,163.0
2017,NUTS,2010,UKD7,2,164.8
2018,NUTS,2010,UKD7,2,165.4
2019,NUTS,2010,UKD7,2,170.8
2011,NUTS,2010,UKE,1,467.0
2012,NUTS,2010,UKE,1,507.6
2013,NUTS,2010,UKE,1,532.1
2014,NUTS,2010,UKE,1,528.1
2015,NUTS,2010,UKE,1,545.3
2016,NUTS,2010,UKE,1,548.2
2017,NUTS,2010,UKE,1,576.4
2018,NUTS,2010,UKE,1,580.3
2019,NUTS,2010,UKE,1,600.7
2011,NUTS,2010,UKE1,2,75.2
2012,NUTS,2010,UKE1,2,68.4
2013,NUTS,2010,UKE1,2,72.4
2014,NUTS,2010,UKE1,2,72.0
2015,NUTS,2010,UKE1,2,84.4
2016,NUTS,2010,UKE1,2,84.5
2017,NUTS,2010,UKE1,2,86.8
2018,NUTS,2010,UKE1,2,74.1
2019,NUTS,2010,UKE1,2,76.2
2011,NUTS,2010,UKE2,2,85.2
2012,NUTS,2010,UKE2,2,98.2
2013,NUTS,2010,UKE2,2,101.2
2014,NUTS,2010,UKE2,2,97.7
2015,NUTS,2010,UKE2,2,95.5
2016,NUTS,2010,UKE2,2,86.4
2017,NUTS,2010,UKE2,2,95.5
2018,NUTS,2010,UKE2,2,102.2
2019,NUTS,2010,UKE2,2,93.5
2011,NUTS,2010,UKE3,2,110.4
2012,NUTS,2010,UKE3,2,119.6
2013,NUTS,2010,UKE3,2,130.1
2014,NUTS,2010,UKE3,2,132.9
2015,NUTS,2010,UKE3,2,132.2
2016,NUTS,2010,UKE3,2,134.3
2017,NUTS,2010,UKE3,2,142.7
2018,NUTS,2010,UKE3,2,160.0
2019,NUTS,2010,UKE3,2,153.7
2011,NUTS,2010,UKE4,2,196.2
2012,NUTS,2010,UKE4,2,221.5
2013,NUTS,2010,UKE4,2,228.4
2014,NUTS,2010,UKE4,2,225.6
2015,NUTS,2010,UKE4,2,233.2
2016,NUTS,2010,UKE4,2,243.0
2017,NUTS,2010,UKE4,2,251.4
2018,NUTS,2010,UKE4,2,244.0
2019,NUTS,2010,UKE4,2,277.2
2011,NUTS,2010,UKF,1,421.9
2012,NUTS,2010,UKF,1,414.5
2013,NUTS,2010,UKF,1,454.0
2014,NUTS,2010,UKF,1,460.0
2015,NUTS,2010,UKF,1,475.3
2016,NUTS,2010,UKF,1,506.6
2017,NUTS,2010,UKF,1,498.4
2018,NUTS,2010,UKF,1,507.6
2019,NUTS,2010,UKF,1,515.6
2011,NUTS,2010,UKF1,2,193.2
2012,NUTS,2010,UKF1,2,200.1
2013,NUTS,2010,UKF1,2,213.8
2014,NUTS,2010,UKF1,2,213.9
2015,NUTS,2010,UKF1,2,233.8
2016,NUTS,2010,UKF1,2,251.4
2017,NUTS,2010,UKF1,2,246.8
2018,NUTS,2010,UKF1,2,244.2
2019,NUTS,2010,UKF1,2,249.2
2011,NUTS,2010,UKF2,2,169.8
2012,NUTS,2010,UKF2,2,160.3
2013,NUTS,2010,UKF2,2,180.2
2014,NUTS,2010,UKF2,2,182.3
2015,NUTS,2010,UKF2,2,186.1
2016,NUTS,2010,UKF2,2,195.4
2017,NUTS,2010,UKF2,2,190.0
2018,NUTS,2010,UKF2,2,198.2
2019,NUTS,2010,UKF2,2,207.9
2011,NUTS,2010,UKF3,2,58.8
2012,NUTS,2010,UKF3,2,54.1
2013,NUTS,2010,UKF3,2,60.0
2014,NUTS,2010,UKF3,2,63.9
2015,NUTS,2010,UKF3,2,55.4
2016,NUTS,2010,UKF3,2,59.8
2017,NUTS,2010,UKF3,2,61.6
2018,NUTS,2010,UKF3,2,65.1
2019,NUTS,2010,UKF3,2,58.6
2011,NUTS,2010,UKG,1,490.5
2012,NUTS,2010,UKG,1,518.7
2013,NUTS,2010,UKG,1,526.3
2014,NUTS,2010,UKG,1,543.0
2015,NUTS,2010,UKG,1,564.9
2016,NUTS,2010,UKG,1,573.8
2017,NUTS,2010,UKG,1,566.7
2018,NUTS,2010,UKG,1,616.1
2019,NUTS,2010,UKG,1,651.2
2011,NUTS,2010,UKG1,2,126.9
2012,NUTS,2010,UKG1,2,145.2
2013,NUTS,2010,UKG1,2,147.9
2014,NUTS,2010,UKG1,2,157.4
2015,NUTS,2010,UKG1,2,161.5
2016,NUTS,2010,UKG1,2,154.3
2017,NUTS,2010,UKG1,2,149.1
2018,NUTS,2010,UKG1,2,164.6
2019,NUTS,2010,UKG1,2,161.8
2011,NUTS,2010,UKG2,2,141.9
2012,NUTS,2010,UKG2,2,140.1
2013,NUTS,2010,UKG2,2,144.3
2014,NUTS,2010,UKG2,2,141.2
2015,NUTS,2010,UKG2,2,155.8
2016,NUTS,2010,UKG2,2,149.0
2017,NUTS,2010,UKG2,2,157.8
2018,NUTS,2010,UKG2,2,160.3
2019,NUTS,2010,UKG2,2,181.2
2011,NUTS,2010,UKG3,2,221.8
2012,NUTS,2010,UKG3,2,233.4
2013,NUTS,2010,UKG3,2,234.1
2014,NUTS,2010,UKG3,2,244.5
2015,NUTS,2010,UKG3,2,247.6
2016,NUTS,2010,UKG3,2,270.4
2017,NUTS,2010,UKG3,2,259.8
2018,NUTS,2010,UKG3,2,291.2
2019,NUTS,2010,UKG3,2,308.3
2011,NUTS,2010,UKH,1,575.9
2012,NUTS,2010,UKH,1,644.1
2013,NUTS,2010,UKH,1,665.7
2014,NUTS,2010,UKH,1,690.1
2015,NUTS,2010,UKH,1,693.6
2016,NUTS,2010,UKH,1,702.3
2017,NUTS,2010,UKH,1,705.4
2018,NUTS,2010,UKH,1,712.4
2019,NUTS,2010,UKH,1,739.0
2011,NUTS,2010,UKH1,2,233.9
2012,NUTS,2010,UKH1,2,263.1
2013,NUTS,2010,UKH1,2,270.8
2014,NUTS,2010,UKH1,2,270.4
2015,NUTS,2010,UKH1,2,267.3
2016,NUTS,2010,UKH1,2,286.3
2017,NUTS,2010,UKH1,2,283.0
2018,NUTS,2010,UKH1,2,282.3
2019,NUTS,2010,UKH1,2,290.1
2011,NUTS,2010,UKH2,2,214.1
2012,NUTS,2010,UKH2,2,237.0
2013,NUTS,2010,UKH2,2,228.9
2014,NUTS,2010,UKH2,2,259.9
2015,NUTS,2010,UKH2,2,255.2
2016,NUTS,2010,UKH2,2,252.8
2017,NUTS,2010,UKH2,2,244.5
2018,NUTS,2010,UKH2,2,247.1
2019,NUTS,2010,UKH2,2,254.7
2011,NUTS,2010,UKH3,2,127.9
2012,NUTS,2010,UKH3,2,144.0
2013,NUTS,2010,UKH3,2,166.0
2014,NUTS,2010,UKH3,2,159.8
2015,NUTS,2010,UKH3,2,171.0
2016,NUTS,2010,UKH3,2,163.2
2017,NUTS,2010,UKH3,2,178.0
2018,NUTS,2010,UKH3,2,183.1
2019,NUTS,2010,UKH3,2,194.2
2011,NUTS,2010,UKI,1,1355.8
2012,NUTS,2010,UKI,1,1421.9
2013,NUTS,2010,UKI,1,1468.9
2014,NUTS,2010,UKI,1,1514.3
2015,NUTS,2010,UKI,1,1564.0
2016,NUTS,2010,UKI,1,1658.8
2017,NUTS,2010,UKI,1,1658.9
2018,NUTS,2010,UKI,1,1777.6
2019,NUTS,2010,UKI,1,1830.7
2011,NUTS,2010,UKI3,2,270.0
2012,NUTS,2010,UKI3,2,274.8
2013,NUTS,2010,UKI3,2,268.0
2014,NUTS,2010,UKI3,2,284.8
2015,NUTS,2010,UKI3,2,282.9
2016,NUTS,2010,UKI3,2,324.0
2017,NUTS,2010,UKI3,2,288.7
2018,NUTS,2010,UKI3,2,292.9
2019,NUTS,2010,UKI3,2,327.8
2011,NUTS,2010,UKI4,2,425.5
2012,NUTS,2010,UKI4,2,460.2
2013,NUTS,2010,UKI4,2,476.8
2014,NUTS,2010,UKI4,2,490.6
2015,NUTS,2010,UKI4,2,495.7
2016,NUTS,2010,UKI4,2,499.0
2017,NUTS,2010,UKI4,2,549.0
2018,NUTS,2010,UKI4,2,594.5
