year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_hc_hes_rse_t
2007,NUTS,2010,DE,0,191611.0
2008,NUTS,2010,DE,0,200982.0
2009,NUTS,2010,DE,0,218150.0
2010,NUTS,2010,DE,0,231861.0
2011,NUTS,2010,DE,0,241411.0
2012,NUTS,2010,DE,0,251940.0
2013,NUTS,2010,DE,0,261657.0
2014,NUTS,2010,DE,0,265911.0
2015,NUTS,2010,DE,0,270343.0
2016,NUTS,2010,DE,0,271953.0
2017,NUTS,2010,DE,0,279167.0
2018,NUTS,2010,DE,0,285378.0
2019,NUTS,2010,DE,0,288837.0
2003,NUTS,2010,DE1,1,24066.0
2006,NUTS,2010,DE1,1,25964.0
2007,NUTS,2010,DE1,1,26929.0
2008,NUTS,2010,DE1,1,28568.0
2009,NUTS,2010,DE1,1,31394.0
2010,NUTS,2010,DE1,1,33518.0
2011,NUTS,2010,DE1,1,33919.0
2012,NUTS,2010,DE1,1,36556.0
2013,NUTS,2010,DE1,1,37592.0
2014,NUTS,2010,DE1,1,38927.0
2015,NUTS,2010,DE1,1,39078.0
2016,NUTS,2010,DE1,1,39363.0
2017,NUTS,2010,DE1,1,40662.0
2018,NUTS,2010,DE1,1,41174.0
2019,NUTS,2010,DE1,1,40705.0
2003,NUTS,2010,DE11,2,4941.0
2006,NUTS,2010,DE11,2,4937.0
2007,NUTS,2010,DE11,2,5164.0
2008,NUTS,2010,DE11,2,5408.0
2009,NUTS,2010,DE11,2,6031.0
2010,NUTS,2010,DE11,2,6536.0
2011,NUTS,2010,DE11,2,6430.0
2012,NUTS,2010,DE11,2,7370.0
2013,NUTS,2010,DE11,2,7321.0
2014,NUTS,2010,DE11,2,7456.0
2015,NUTS,2010,DE11,2,7543.0
2016,NUTS,2010,DE11,2,7727.0
2017,NUTS,2010,DE11,2,7963.0
2018,NUTS,2010,DE11,2,8043.0
2019,NUTS,2010,DE11,2,7957.0
2003,NUTS,2010,DE12,2,7867.0
2006,NUTS,2010,DE12,2,9213.0
2007,NUTS,2010,DE12,2,9385.0
2008,NUTS,2010,DE12,2,10015.0
2009,NUTS,2010,DE12,2,11277.0
2010,NUTS,2010,DE12,2,12076.0
2011,NUTS,2010,DE12,2,12475.0
2012,NUTS,2010,DE12,2,12886.0
2013,NUTS,2010,DE12,2,13253.0
2014,NUTS,2010,DE12,2,13396.0
2015,NUTS,2010,DE12,2,13165.0
2016,NUTS,2010,DE12,2,13516.0
2017,NUTS,2010,DE12,2,13746.0
2018,NUTS,2010,DE12,2,14110.0
2019,NUTS,2010,DE12,2,13610.0
2003,NUTS,2010,DE13,2,5277.0
2006,NUTS,2010,DE13,2,5657.0
2007,NUTS,2010,DE13,2,6010.0
2008,NUTS,2010,DE13,2,6604.0
2009,NUTS,2010,DE13,2,7099.0
2010,NUTS,2010,DE13,2,7434.0
2011,NUTS,2010,DE13,2,7769.0
2012,NUTS,2010,DE13,2,8171.0
2013,NUTS,2010,DE13,2,8410.0
2014,NUTS,2010,DE13,2,9163.0
2015,NUTS,2010,DE13,2,9101.0
2016,NUTS,2010,DE13,2,8965.0
2017,NUTS,2010,DE13,2,9249.0
2018,NUTS,2010,DE13,2,9230.0
2019,NUTS,2010,DE13,2,9239.0
2003,NUTS,2010,DE14,2,5981.0
2006,NUTS,2010,DE14,2,6157.0
2007,NUTS,2010,DE14,2,6370.0
2008,NUTS,2010,DE14,2,6541.0
2009,NUTS,2010,DE14,2,6987.0
2010,NUTS,2010,DE14,2,7472.0
2011,NUTS,2010,DE14,2,7246.0
2012,NUTS,2010,DE14,2,8129.0
2013,NUTS,2010,DE14,2,8608.0
2014,NUTS,2010,DE14,2,8912.0
2015,NUTS,2010,DE14,2,9269.0
2016,NUTS,2010,DE14,2,9155.0
2017,NUTS,2010,DE14,2,9704.0
2018,NUTS,2010,DE14,2,9791.0
2019,NUTS,2010,DE14,2,9899.0
2003,NUTS,2010,DE2,1,24365.0
2006,NUTS,2010,DE2,1,25372.0
2007,NUTS,2010,DE2,1,26886.0
2008,NUTS,2010,DE2,1,28734.0
2009,NUTS,2010,DE2,1,30768.0
2010,NUTS,2010,DE2,1,31791.0
2011,NUTS,2010,DE2,1,34119.0
2012,NUTS,2010,DE2,1,36164.0
2013,NUTS,2010,DE2,1,37806.0
2014,NUTS,2010,DE2,1,38532.0
2015,NUTS,2010,DE2,1,39176.0
2016,NUTS,2010,DE2,1,38849.0
2017,NUTS,2010,DE2,1,39367.0
2018,NUTS,2010,DE2,1,40074.0
2019,NUTS,2010,DE2,1,42160.0
2003,NUTS,2010,DE21,2,11981.0
2006,NUTS,2010,DE21,2,12134.0
2007,NUTS,2010,DE21,2,13008.0
2008,NUTS,2010,DE21,2,14222.0
2009,NUTS,2010,DE21,2,14980.0
2010,NUTS,2010,DE21,2,15748.0
2011,NUTS,2010,DE21,2,16539.0
2012,NUTS,2010,DE21,2,17374.0
2013,NUTS,2010,DE21,2,18204.0
2014,NUTS,2010,DE21,2,18562.0
2015,NUTS,2010,DE21,2,18877.0
2016,NUTS,2010,DE21,2,18294.0
2017,NUTS,2010,DE21,2,18173.0
2018,NUTS,2010,DE21,2,18388.0
2019,NUTS,2010,DE21,2,18944.0
2003,NUTS,2010,DE22,2,475.0
2006,NUTS,2010,DE22,2,566.0
2007,NUTS,2010,DE22,2,597.0
2008,NUTS,2010,DE22,2,632.0
2009,NUTS,2010,DE22,2,665.0
2010,NUTS,2010,DE22,2,790.0
2011,NUTS,2010,DE22,2,865.0
2012,NUTS,2010,DE22,2,873.0
2013,NUTS,2010,DE22,2,977.0
2014,NUTS,2010,DE22,2,1058.0
2015,NUTS,2010,DE22,2,1074.0
2016,NUTS,2010,DE22,2,1164.0
2017,NUTS,2010,DE22,2,1182.0
2018,NUTS,2010,DE22,2,1324.0
2019,NUTS,2010,DE22,2,1420.0
2003,NUTS,2010,DE23,2,2258.0
2006,NUTS,2010,DE23,2,2507.0
2007,NUTS,2010,DE23,2,2483.0
2008,NUTS,2010,DE23,2,2600.0
2009,NUTS,2010,DE23,2,2721.0
2010,NUTS,2010,DE23,2,2502.0
2011,NUTS,2010,DE23,2,2925.0
2012,NUTS,2010,DE23,2,3043.0
2013,NUTS,2010,DE23,2,3071.0
2014,NUTS,2010,DE23,2,3168.0
2015,NUTS,2010,DE23,2,3170.0
2016,NUTS,2010,DE23,2,3148.0
2017,NUTS,2010,DE23,2,3216.0
2018,NUTS,2010,DE23,2,3312.0
2019,NUTS,2010,DE23,2,3367.0
2003,NUTS,2010,DE24,2,1643.0
2006,NUTS,2010,DE24,2,1770.0
2007,NUTS,2010,DE24,2,1900.0
2008,NUTS,2010,DE24,2,2128.0
2009,NUTS,2010,DE24,2,2455.0
2010,NUTS,2010,DE24,2,2324.0
2011,NUTS,2010,DE24,2,2494.0
2012,NUTS,2010,DE24,2,2621.0
2013,NUTS,2010,DE24,2,2695.0
2014,NUTS,2010,DE24,2,2682.0
2015,NUTS,2010,DE24,2,2785.0
2016,NUTS,2010,DE24,2,2775.0
2017,NUTS,2010,DE24,2,2797.0
2018,NUTS,2010,DE24,2,2907.0
2019,NUTS,2010,DE24,2,2974.0
2003,NUTS,2010,DE25,2,3986.0
2006,NUTS,2010,DE25,2,4219.0
2007,NUTS,2010,DE25,2,4540.0
2008,NUTS,2010,DE25,2,4619.0
2009,NUTS,2010,DE25,2,4998.0
2010,NUTS,2010,DE25,2,5219.0
2011,NUTS,2010,DE25,2,5742.0
2012,NUTS,2010,DE25,2,6213.0
2013,NUTS,2010,DE25,2,6607.0
2014,NUTS,2010,DE25,2,6701.0
2015,NUTS,2010,DE25,2,6817.0
2016,NUTS,2010,DE25,2,6972.0
2017,NUTS,2010,DE25,2,7201.0
2018,NUTS,2010,DE25,2,7153.0
2019,NUTS,2010,DE25,2,7422.0
2003,NUTS,2010,DE26,2,3049.0
2006,NUTS,2010,DE26,2,3096.0
2007,NUTS,2010,DE26,2,3231.0
2008,NUTS,2010,DE26,2,3362.0
2009,NUTS,2010,DE26,2,3681.0
2010,NUTS,2010,DE26,2,3901.0
2011,NUTS,2010,DE26,2,4158.0
2012,NUTS,2010,DE26,2,4543.0
2013,NUTS,2010,DE26,2,4689.0
2014,NUTS,2010,DE26,2,4740.0
2015,NUTS,2010,DE26,2,4696.0
2016,NUTS,2010,DE26,2,4710.0
2017,NUTS,2010,DE26,2,4963.0
2018,NUTS,2010,DE26,2,5106.0
2019,NUTS,2010,DE26,2,5238.0
2003,NUTS,2010,DE27,2,973.0
2006,NUTS,2010,DE27,2,1079.0
2007,NUTS,2010,DE27,2,1126.0
2008,NUTS,2010,DE27,2,1171.0
2009,NUTS,2010,DE27,2,1268.0
2010,NUTS,2010,DE27,2,1308.0
2011,NUTS,2010,DE27,2,1396.0
2012,NUTS,2010,DE27,2,1497.0
2013,NUTS,2010,DE27,2,1563.0
2014,NUTS,2010,DE27,2,1621.0
2015,NUTS,2010,DE27,2,1757.0
2016,NUTS,2010,DE27,2,1786.0
2017,NUTS,2010,DE27,2,1835.0
2018,NUTS,2010,DE27,2,1884.0
2019,NUTS,2010,DE27,2,2795.0
2003,NUTS,2010,DE3,1,11852.0
2006,NUTS,2010,DE3,1,12406.0
2007,NUTS,2010,DE3,1,12470.0
2008,NUTS,2010,DE3,1,13154.0
2009,NUTS,2010,DE3,1,13943.0
2010,NUTS,2010,DE3,1,14991.0
2011,NUTS,2010,DE3,1,14740.0
2012,NUTS,2010,DE3,1,15474.0
2013,NUTS,2010,DE3,1,15622.0
2014,NUTS,2010,DE3,1,15557.0
2015,NUTS,2010,DE3,1,15968.0
2016,NUTS,2010,DE3,1,16050.0
2017,NUTS,2010,DE3,1,16028.0
2018,NUTS,2010,DE3,1,16297.0
2019,NUTS,2010,DE3,1,16742.0
2003,NUTS,2010,DE30,2,11852.0
2006,NUTS,2010,DE30,2,12406.0
2007,NUTS,2010,DE30,2,12470.0
2008,NUTS,2010,DE30,2,13154.0
2009,NUTS,2010,DE30,2,13943.0
2010,NUTS,2010,DE30,2,14991.0
2011,NUTS,2010,DE30,2,14740.0
2012,NUTS,2010,DE30,2,15474.0
2013,NUTS,2010,DE30,2,15622.0
2014,NUTS,2010,DE30,2,15557.0
2015,NUTS,2010,DE30,2,15968.0
2016,NUTS,2010,DE30,2,16050.0
2017,NUTS,2010,DE30,2,16028.0
2018,NUTS,2010,DE30,2,16297.0
2019,NUTS,2010,DE30,2,16742.0
2003,NUTS,2010,DE4,1,2557.0
2006,NUTS,2010,DE4,1,2921.0
2007,NUTS,2010,DE4,1,2963.0
2008,NUTS,2010,DE4,1,2960.0
2009,NUTS,2010,DE4,1,3581.0
2010,NUTS,2010,DE4,1,3928.0
2011,NUTS,2010,DE4,1,4111.0
2012,NUTS,2010,DE4,1,4350.0
2013,NUTS,2010,DE4,1,4439.0
2014,NUTS,2010,DE4,1,4532.0
2015,NUTS,2010,DE4,1,4524.0
2016,NUTS,2010,DE4,1,4606.0
2017,NUTS,2010,DE4,1,4929.0
2018,NUTS,2010,DE4,1,4957.0
2019,NUTS,2010,DE4,1,5005.0
2003,NUTS,2010,DE40,2,2557.0
2006,NUTS,2010,DE40,2,2921.0
2007,NUTS,2010,DE40,2,2963.0
2008,NUTS,2010,DE40,2,2960.0
2009,NUTS,2010,DE40,2,3581.0
2010,NUTS,2010,DE40,2,3928.0
2011,NUTS,2010,DE40,2,4111.0
2012,NUTS,2010,DE40,2,4350.0
2013,NUTS,2010,DE40,2,4439.0
2014,NUTS,2010,DE40,2,4532.0
2015,NUTS,2010,DE40,2,4524.0
2016,NUTS,2010,DE40,2,4606.0
2017,NUTS,2010,DE40,2,4929.0
2018,NUTS,2010,DE40,2,4957.0
2019,NUTS,2010,DE40,2,5005.0
2003,NUTS,2010,DE5,1,2416.0
2006,NUTS,2010,DE5,1,2418.0
2007,NUTS,2010,DE5,1,2608.0
2008,NUTS,2010,DE5,1,2833.0
2009,NUTS,2010,DE5,1,2764.0
2010,NUTS,2010,DE5,1,2904.0
2011,NUTS,2010,DE5,1,3061.0
2012,NUTS,2010,DE5,1,3042.0
2013,NUTS,2010,DE5,1,3117.0
2014,NUTS,2010,DE5,1,3170.0
2015,NUTS,2010,DE5,1,3072.0
2016,NUTS,2010,DE5,1,3150.0
2017,NUTS,2010,DE5,1,3146.0
2018,NUTS,2010,DE5,1,3118.0
2019,NUTS,2010,DE5,1,3188.0
2003,NUTS,2010,DE50,2,2416.0
2006,NUTS,2010,DE50,2,2418.0
2007,NUTS,2010,DE50,2,2608.0
2008,NUTS,2010,DE50,2,2833.0
2009,NUTS,2010,DE50,2,2764.0
2010,NUTS,2010,DE50,2,2904.0
2011,NUTS,2010,DE50,2,3061.0
2012,NUTS,2010,DE50,2,3042.0
2013,NUTS,2010,DE50,2,3117.0
2014,NUTS,2010,DE50,2,3170.0
2015,NUTS,2010,DE50,2,3072.0
2016,NUTS,2010,DE50,2,3150.0
2017,NUTS,2010,DE50,2,3146.0
2018,NUTS,2010,DE50,2,3118.0
2019,NUTS,2010,DE50,2,3188.0
2003,NUTS,2010,DE6,1,5369.0
2006,NUTS,2010,DE6,1,5368.0
2007,NUTS,2010,DE6,1,5898.0
2008,NUTS,2010,DE6,1,6136.0
2009,NUTS,2010,DE6,1,6353.0
2010,NUTS,2010,DE6,1,6822.0
2011,NUTS,2010,DE6,1,7253.0
2012,NUTS,2010,DE6,1,7254.0
2013,NUTS,2010,DE6,1,7826.0
2014,NUTS,2010,DE6,1,7852.0
2015,NUTS,2010,DE6,1,8124.0
2016,NUTS,2010,DE6,1,8322.0
2017,NUTS,2010,DE6,1,8678.0
2018,NUTS,2010,DE6,1,8874.0
2019,NUTS,2010,DE6,1,9494.0
2003,NUTS,2010,DE60,2,5369.0
2006,NUTS,2010,DE60,2,5368.0
2007,NUTS,2010,DE60,2,5898.0
2008,NUTS,2010,DE60,2,6136.0
2009,NUTS,2010,DE60,2,6353.0
2010,NUTS,2010,DE60,2,6822.0
2011,NUTS,2010,DE60,2,7253.0
2012,NUTS,2010,DE60,2,7254.0
2013,NUTS,2010,DE60,2,7826.0
2014,NUTS,2010,DE60,2,7852.0
2015,NUTS,2010,DE60,2,8124.0
2016,NUTS,2010,DE60,2,8322.0
2017,NUTS,2010,DE60,2,8678.0
2018,NUTS,2010,DE60,2,8874.0
2019,NUTS,2010,DE60,2,9494.0
2003,NUTS,2010,DE7,1,12454.0
2006,NUTS,2010,DE7,1,13063.0
2007,NUTS,2010,DE7,1,13612.0
2008,NUTS,2010,DE7,1,14055.0
2009,NUTS,2010,DE7,1,14800.0
2010,NUTS,2010,DE7,1,15809.0
2011,NUTS,2010,DE7,1,16700.0
2012,NUTS,2010,DE7,1,16845.0
2013,NUTS,2010,DE7,1,17459.0
2014,NUTS,2010,DE7,1,17405.0
2015,NUTS,2010,DE7,1,17572.0
2016,NUTS,2010,DE7,1,17632.0
2017,NUTS,2010,DE7,1,18076.0
2018,NUTS,2010,DE7,1,18575.0
2019,NUTS,2010,DE7,1,18781.0
2003,NUTS,2010,DE71,2,6161.0
2006,NUTS,2010,DE71,2,6474.0
2007,NUTS,2010,DE71,2,6754.0
2008,NUTS,2010,DE71,2,7146.0
2009,NUTS,2010,DE71,2,7580.0
2010,NUTS,2010,DE71,2,8170.0
2011,NUTS,2010,DE71,2,8544.0
2012,NUTS,2010,DE71,2,8712.0
2013,NUTS,2010,DE71,2,9055.0
2014,NUTS,2010,DE71,2,9108.0
2015,NUTS,2010,DE71,2,9180.0
2016,NUTS,2010,DE71,2,9277.0
2017,NUTS,2010,DE71,2,9612.0
2018,NUTS,2010,DE71,2,9920.0
2019,NUTS,2010,DE71,2,9906.0
2003,NUTS,2010,DE72,2,4838.0
2006,NUTS,2010,DE72,2,4846.0
2007,NUTS,2010,DE72,2,5042.0
2008,NUTS,2010,DE72,2,5046.0
2009,NUTS,2010,DE72,2,5191.0
2010,NUTS,2010,DE72,2,5458.0
2011,NUTS,2010,DE72,2,5805.0
2012,NUTS,2010,DE72,2,5823.0
2013,NUTS,2010,DE72,2,6070.0
2014,NUTS,2010,DE72,2,6010.0
2015,NUTS,2010,DE72,2,6044.0
2016,NUTS,2010,DE72,2,6072.0
2017,NUTS,2010,DE72,2,6072.0
2018,NUTS,2010,DE72,2,6230.0
2019,NUTS,2010,DE72,2,6367.0
2003,NUTS,2010,DE73,2,1455.0
2006,NUTS,2010,DE73,2,1743.0
2007,NUTS,2010,DE73,2,1816.0
2008,NUTS,2010,DE73,2,1863.0
2009,NUTS,2010,DE73,2,2029.0
2010,NUTS,2010,DE73,2,2181.0
2011,NUTS,2010,DE73,2,2351.0
2012,NUTS,2010,DE73,2,2310.0
2013,NUTS,2010,DE73,2,2334.0
2014,NUTS,2010,DE73,2,2287.0
2015,NUTS,2010,DE73,2,2348.0
2016,NUTS,2010,DE73,2,2283.0
2017,NUTS,2010,DE73,2,2392.0
2018,NUTS,2010,DE73,2,2425.0
2019,NUTS,2010,DE73,2,2508.0
2003,NUTS,2010,DE8,1,3625.0
2006,NUTS,2010,DE8,1,3744.0
2007,NUTS,2010,DE8,1,3826.0
2008,NUTS,2010,DE8,1,4003.0
2009,NUTS,2010,DE8,1,4324.0
2010,NUTS,2010,DE8,1,4492.0
2011,NUTS,2010,DE8,1,4685.0
2012,NUTS,2010,DE8,1,4925.0
2013,NUTS,2010,DE8,1,5060.0
2014,NUTS,2010,DE8,1,5105.0
2015,NUTS,2010,DE8,1,4957.0
2016,NUTS,2010,DE8,1,4964.0
2017,NUTS,2010,DE8,1,5098.0
2018,NUTS,2010,DE8,1,5070.0
2019,NUTS,2010,DE8,1,5143.0
2003,NUTS,2010,DE80,2,3625.0
2006,NUTS,2010,DE80,2,3744.0
2007,NUTS,2010,DE80,2,3826.0
2008,NUTS,2010,DE80,2,4003.0
2009,NUTS,2010,DE80,2,4324.0
2010,NUTS,2010,DE80,2,4492.0
2011,NUTS,2010,DE80,2,4685.0
2012,NUTS,2010,DE80,2,4925.0
2013,NUTS,2010,DE80,2,5060.0
2014,NUTS,2010,DE80,2,5105.0
2015,NUTS,2010,DE80,2,4957.0
2016,NUTS,2010,DE80,2,4964.0
2017,NUTS,2010,DE80,2,5098.0
2018,NUTS,2010,DE80,2,5070.0
2019,NUTS,2010,DE80,2,5143.0
2003,NUTS,2010,DE9,1,13309.0
2006,NUTS,2010,DE9,1,13557.0
2007,NUTS,2010,DE9,1,14774.0
2008,NUTS,2010,DE9,1,15429.0
2009,NUTS,2010,DE9,1,16594.0
2010,NUTS,2010,DE9,1,17592.0
2011,NUTS,2010,DE9,1,18405.0
2012,NUTS,2010,DE9,1,19171.0
2013,NUTS,2010,DE9,1,19968.0
2014,NUTS,2010,DE9,1,20170.0
2015,NUTS,2010,DE9,1,20287.0
2016,NUTS,2010,DE9,1,20353.0
2017,NUTS,2010,DE9,1,21289.0
2018,NUTS,2010,DE9,1,21684.0
2019,NUTS,2010,DE9,1,21524.0
2003,NUTS,2010,DE91,2,5404.0
2006,NUTS,2010,DE91,2,5717.0
2007,NUTS,2010,DE91,2,5861.0
2008,NUTS,2010,DE91,2,6186.0
2009,NUTS,2010,DE91,2,6666.0
2010,NUTS,2010,DE91,2,7103.0
2011,NUTS,2010,DE91,2,7396.0
2012,NUTS,2010,DE91,2,7744.0
2013,NUTS,2010,DE91,2,8069.0
2014,NUTS,2010,DE91,2,7932.0
2015,NUTS,2010,DE91,2,8027.0
2016,NUTS,2010,DE91,2,8200.0
2017,NUTS,2010,DE91,2,8412.0
2018,NUTS,2010,DE91,2,8722.0
2019,NUTS,2010,DE91,2,8531.0
2003,NUTS,2010,DE92,2,5020.0
2006,NUTS,2010,DE92,2,4751.0
2007,NUTS,2010,DE92,2,5114.0
2008,NUTS,2010,DE92,2,5475.0
2009,NUTS,2010,DE92,2,6213.0
2010,NUTS,2010,DE92,2,6383.0
2011,NUTS,2010,DE92,2,6699.0
2012,NUTS,2010,DE92,2,6759.0
2013,NUTS,2010,DE92,2,7104.0
2014,NUTS,2010,DE92,2,7154.0
2015,NUTS,2010,DE92,2,7295.0
2016,NUTS,2010,DE92,2,7399.0
2017,NUTS,2010,DE92,2,7623.0
2018,NUTS,2010,DE92,2,7719.0
2019,NUTS,2010,DE92,2,7751.0
2003,NUTS,2010,DE93,2,503.0
2006,NUTS,2010,DE93,2,519.0
2007,NUTS,2010,DE93,2,704.0
2008,NUTS,2010,DE93,2,701.0
2009,NUTS,2010,DE93,2,567.0
2010,NUTS,2010,DE93,2,701.0
2011,NUTS,2010,DE93,2,763.0
2012,NUTS,2010,DE93,2,977.0
2013,NUTS,2010,DE93,2,968.0
2014,NUTS,2010,DE93,2,913.0
2015,NUTS,2010,DE93,2,707.0
2016,NUTS,2010,DE93,2,698.0
2017,NUTS,2010,DE93,2,728.0
2018,NUTS,2010,DE93,2,727.0
2019,NUTS,2010,DE93,2,662.0
2003,NUTS,2010,DE94,2,2382.0
2006,NUTS,2010,DE94,2,2570.0
2007,NUTS,2010,DE94,2,3095.0
2008,NUTS,2010,DE94,2,3067.0
2009,NUTS,2010,DE94,2,3148.0
2010,NUTS,2010,DE94,2,3405.0
2011,NUTS,2010,DE94,2,3547.0
2012,NUTS,2010,DE94,2,3691.0
2013,NUTS,2010,DE94,2,3827.0
2014,NUTS,2010,DE94,2,4171.0
2015,NUTS,2010,DE94,2,4258.0
2016,NUTS,2010,DE94,2,4056.0
2017,NUTS,2010,DE94,2,4526.0
2018,NUTS,2010,DE94,2,4516.0
2019,NUTS,2010,DE94,2,4580.0
2003,NUTS,2010,DEA,1,33316.0
2006,NUTS,2010,DEA,1,35253.0
2007,NUTS,2010,DEA,1,36459.0
2008,NUTS,2010,DEA,1,38189.0
2009,NUTS,2010,DEA,1,42004.0
2010,NUTS,2010,DEA,1,45442.0
2011,NUTS,2010,DEA,1,47607.0
2012,NUTS,2010,DEA,1,49641.0
2013,NUTS,2010,DEA,1,52442.0
2014,NUTS,2010,DEA,1,54403.0
2015,NUTS,2010,DEA,1,55602.0
2016,NUTS,2010,DEA,1,57285.0
2017,NUTS,2010,DEA,1,59892.0
2018,NUTS,2010,DEA,1,61489.0
2019,NUTS,2010,DEA,1,61918.0
2003,NUTS,2010,DEA1,2,6743.0
2006,NUTS,2010,DEA1,2,6713.0
2007,NUTS,2010,DEA1,2,6814.0
2008,NUTS,2010,DEA1,2,7332.0
2009,NUTS,2010,DEA1,2,7921.0
2010,NUTS,2010,DEA1,2,9195.0
2011,NUTS,2010,DEA1,2,9666.0
2012,NUTS,2010,DEA1,2,10587.0
2013,NUTS,2010,DEA1,2,11036.0
2014,NUTS,2010,DEA1,2,11563.0
2015,NUTS,2010,DEA1,2,11739.0
2016,NUTS,2010,DEA1,2,11914.0
2017,NUTS,2010,DEA1,2,12567.0
2018,NUTS,2010,DEA1,2,13081.0
2019,NUTS,2010,DEA1,2,13212.0
2003,NUTS,2010,DEA2,2,12507.0
2006,NUTS,2010,DEA2,2,13607.0
2007,NUTS,2010,DEA2,2,14179.0
2008,NUTS,2010,DEA2,2,14777.0
2009,NUTS,2010,DEA2,2,16386.0
2010,NUTS,2010,DEA2,2,17280.0
2011,NUTS,2010,DEA2,2,18386.0
2012,NUTS,2010,DEA2,2,18984.0
2013,NUTS,2010,DEA2,2,20480.0
2014,NUTS,2010,DEA2,2,21064.0
2015,NUTS,2010,DEA2,2,21962.0
2016,NUTS,2010,DEA2,2,22408.0
2017,NUTS,2010,DEA2,2,23317.0
2018,NUTS,2010,DEA2,2,23492.0
2019,NUTS,2010,DEA2,2,23572.0
2003,NUTS,2010,DEA3,2,4724.0
2006,NUTS,2010,DEA3,2,5008.0
2007,NUTS,2010,DEA3,2,5304.0
2008,NUTS,2010,DEA3,2,5417.0
2009,NUTS,2010,DEA3,2,5818.0
2010,NUTS,2010,DEA3,2,6272.0
2011,NUTS,2010,DEA3,2,6467.0
2012,NUTS,2010,DEA3,2,6766.0
2013,NUTS,2010,DEA3,2,7181.0
2014,NUTS,2010,DEA3,2,7180.0
2015,NUTS,2010,DEA3,2,7183.0
2016,NUTS,2010,DEA3,2,7046.0
2017,NUTS,2010,DEA3,2,7300.0
2018,NUTS,2010,DEA3,2,7580.0
2019,NUTS,2010,DEA3,2,7682.0
2003,NUTS,2010,DEA4,2,3157.0
2006,NUTS,2010,DEA4,2,3182.0
2007,NUTS,2010,DEA4,2,3036.0
2008,NUTS,2010,DEA4,2,3271.0
2009,NUTS,2010,DEA4,2,3680.0
2010,NUTS,2010,DEA4,2,4055.0
2011,NUTS,2010,DEA4,2,4174.0
2012,NUTS,2010,DEA4,2,4308.0
2013,NUTS,2010,DEA4,2,4498.0
2014,NUTS,2010,DEA4,2,4687.0
2015,NUTS,2010,DEA4,2,4634.0
2016,NUTS,2010,DEA4,2,5060.0
2017,NUTS,2010,DEA4,2,5385.0
2018,NUTS,2010,DEA4,2,5677.0
2019,NUTS,2010,DEA4,2,5686.0
2003,NUTS,2010,DEA5,2,6185.0
2006,NUTS,2010,DEA5,2,6743.0
2007,NUTS,2010,DEA5,2,7127.0
2008,NUTS,2010,DEA5,2,7392.0
2009,NUTS,2010,DEA5,2,8199.0
2010,NUTS,2010,DEA5,2,8640.0
2011,NUTS,2010,DEA5,2,8914.0
2012,NUTS,2010,DEA5,2,8996.0
2013,NUTS,2010,DEA5,2,9247.0
2014,NUTS,2010,DEA5,2,9909.0
2015,NUTS,2010,DEA5,2,10084.0
2016,NUTS,2010,DEA5,2,10857.0
2017,NUTS,2010,DEA5,2,11323.0
2018,NUTS,2010,DEA5,2,11659.0
2019,NUTS,2010,DEA5,2,11766.0
2003,NUTS,2010,DEB,1,6606.0
2006,NUTS,2010,DEB,1,6745.0
2007,NUTS,2010,DEB,1,6775.0
2008,NUTS,2010,DEB,1,7239.0
2009,NUTS,2010,DEB,1,7796.0
2010,NUTS,2010,DEB,1,8411.0
2011,NUTS,2010,DEB,1,8834.0
2012,NUTS,2010,DEB,1,9136.0
2013,NUTS,2010,DEB,1,9306.0
2014,NUTS,2010,DEB,1,9410.0
2015,NUTS,2010,DEB,1,9725.0
2016,NUTS,2010,DEB,1,10108.0
2017,NUTS,2010,DEB,1,10179.0
2018,NUTS,2010,DEB,1,10426.0
2019,NUTS,2010,DEB,1,10629.0
2003,NUTS,2010,DEB1,2,671.0
2006,NUTS,2010,DEB1,2,758.0
2007,NUTS,2010,DEB1,2,792.0
2008,NUTS,2010,DEB1,2,838.0
2009,NUTS,2010,DEB1,2,878.0
2010,NUTS,2010,DEB1,2,946.0
2011,NUTS,2010,DEB1,2,1049.0
2012,NUTS,2010,DEB1,2,1057.0
2013,NUTS,2010,DEB1,2,1107.0
2014,NUTS,2010,DEB1,2,1120.0
2015,NUTS,2010,DEB1,2,1163.0
2016,NUTS,2010,DEB1,2,1198.0
2017,NUTS,2010,DEB1,2,1257.0
2018,NUTS,2010,DEB1,2,1336.0
2019,NUTS,2010,DEB1,2,1442.0
2003,NUTS,2010,DEB2,2,813.0
2006,NUTS,2010,DEB2,2,878.0
2007,NUTS,2010,DEB2,2,863.0
2008,NUTS,2010,DEB2,2,933.0
2009,NUTS,2010,DEB2,2,1025.0
2010,NUTS,2010,DEB2,2,1090.0
2011,NUTS,2010,DEB2,2,1171.0
2012,NUTS,2010,DEB2,2,1202.0
2013,NUTS,2010,DEB2,2,1165.0
2014,NUTS,2010,DEB2,2,1089.0
2015,NUTS,2010,DEB2,2,1178.0
2016,NUTS,2010,DEB2,2,1165.0
2017,NUTS,2010,DEB2,2,1166.0
2018,NUTS,2010,DEB2,2,1091.0
2019,NUTS,2010,DEB2,2,1103.0
2003,NUTS,2010,DEB3,2,5122.0
2006,NUTS,2010,DEB3,2,5109.0
2007,NUTS,2010,DEB3,2,5120.0
