year,region_type,region_year_spec,region_id,region_level,rd_e_gerdreg_bes_pps_hab_kp05
2015,NUTS,2010,CZ,0,224.4
2016,NUTS,2010,CZ,0,225.3
2017,NUTS,2010,CZ,0,257.4
2018,NUTS,2010,CZ,0,280.3
2019,NUTS,2010,CZ,0,290.6
2020,NUTS,2010,CZ,0,278.4
1995,NUTS,2010,CZ0,1,77.2
1996,NUTS,2010,CZ0,1,75.3
1997,NUTS,2010,CZ0,1,87.4
1998,NUTS,2010,CZ0,1,96.1
1999,NUTS,2010,CZ0,1,94.0
2000,NUTS,2010,CZ0,1,98.8
2001,NUTS,2010,CZ0,1,101.6
2002,NUTS,2010,CZ0,1,105.0
2003,NUTS,2010,CZ0,1,113.0
2004,NUTS,2010,CZ0,1,120.9
2005,NUTS,2010,CZ0,1,122.3
2006,NUTS,2010,CZ0,1,138.7
2007,NUTS,2010,CZ0,1,151.7
2008,NUTS,2010,CZ0,1,146.9
2009,NUTS,2010,CZ0,1,139.1
2010,NUTS,2010,CZ0,1,152.8
2011,NUTS,2010,CZ0,1,173.2
2012,NUTS,2010,CZ0,1,190.4
2013,NUTS,2010,CZ0,1,203.8
2014,NUTS,2010,CZ0,1,224.7
2015,NUTS,2010,CZ0,1,224.4
2016,NUTS,2010,CZ0,1,225.3
2017,NUTS,2010,CZ0,1,257.4
2018,NUTS,2010,CZ0,1,280.3
2019,NUTS,2010,CZ0,1,290.6
2020,NUTS,2010,CZ0,1,278.4
2001,NUTS,2010,CZ01,2,168.8
2002,NUTS,2010,CZ01,2,178.2
2003,NUTS,2010,CZ01,2,212.5
2004,NUTS,2010,CZ01,2,266.1
2005,NUTS,2010,CZ01,2,311.9
2006,NUTS,2010,CZ01,2,373.3
2007,NUTS,2010,CZ01,2,415.8
2008,NUTS,2010,CZ01,2,369.5
2009,NUTS,2010,CZ01,2,304.2
2010,NUTS,2010,CZ01,2,305.7
2011,NUTS,2010,CZ01,2,331.3
2012,NUTS,2010,CZ01,2,380.4
2013,NUTS,2010,CZ01,2,377.0
2014,NUTS,2010,CZ01,2,414.3
2015,NUTS,2010,CZ01,2,435.8
2016,NUTS,2010,CZ01,2,438.5
2017,NUTS,2010,CZ01,2,565.4
2018,NUTS,2010,CZ01,2,629.4
2019,NUTS,2010,CZ01,2,648.2
2020,NUTS,2010,CZ01,2,683.0
2001,NUTS,2010,CZ02,2,361.4
2002,NUTS,2010,CZ02,2,365.4
2003,NUTS,2010,CZ02,2,319.0
2004,NUTS,2010,CZ02,2,306.9
2005,NUTS,2010,CZ02,2,174.0
2006,NUTS,2010,CZ02,2,208.7
2007,NUTS,2010,CZ02,2,241.8
2008,NUTS,2010,CZ02,2,200.3
2009,NUTS,2010,CZ02,2,190.3
2010,NUTS,2010,CZ02,2,207.5
2011,NUTS,2010,CZ02,2,217.1
2012,NUTS,2010,CZ02,2,225.8
2013,NUTS,2010,CZ02,2,327.6
2014,NUTS,2010,CZ02,2,316.2
2015,NUTS,2010,CZ02,2,316.0
2016,NUTS,2010,CZ02,2,316.9
2017,NUTS,2010,CZ02,2,402.5
2018,NUTS,2010,CZ02,2,446.1
2019,NUTS,2010,CZ02,2,434.7
2020,NUTS,2010,CZ02,2,347.5
2001,NUTS,2010,CZ03,2,39.8
2002,NUTS,2010,CZ03,2,42.8
2003,NUTS,2010,CZ03,2,51.8
2004,NUTS,2010,CZ03,2,58.9
2005,NUTS,2010,CZ03,2,79.7
2006,NUTS,2010,CZ03,2,86.4
2007,NUTS,2010,CZ03,2,84.7
2008,NUTS,2010,CZ03,2,100.3
2009,NUTS,2010,CZ03,2,93.5
2010,NUTS,2010,CZ03,2,122.2
2011,NUTS,2010,CZ03,2,157.7
2012,NUTS,2010,CZ03,2,176.8
2013,NUTS,2010,CZ03,2,169.2
2014,NUTS,2010,CZ03,2,177.3
2015,NUTS,2010,CZ03,2,183.4
2016,NUTS,2010,CZ03,2,175.0
2017,NUTS,2010,CZ03,2,173.1
2018,NUTS,2010,CZ03,2,204.2
2019,NUTS,2010,CZ03,2,227.3
2020,NUTS,2010,CZ03,2,197.5
2001,NUTS,2010,CZ04,2,23.0
2002,NUTS,2010,CZ04,2,25.4
2003,NUTS,2010,CZ04,2,32.3
2004,NUTS,2010,CZ04,2,26.4
2005,NUTS,2010,CZ04,2,30.1
2006,NUTS,2010,CZ04,2,27.9
2007,NUTS,2010,CZ04,2,30.2
2008,NUTS,2010,CZ04,2,33.9
2009,NUTS,2010,CZ04,2,28.2
2010,NUTS,2010,CZ04,2,30.9
2011,NUTS,2010,CZ04,2,37.3
2012,NUTS,2010,CZ04,2,51.5
2013,NUTS,2010,CZ04,2,42.3
2014,NUTS,2010,CZ04,2,46.4
2015,NUTS,2010,CZ04,2,49.5
2016,NUTS,2010,CZ04,2,37.4
2017,NUTS,2010,CZ04,2,38.4
2018,NUTS,2010,CZ04,2,42.7
2019,NUTS,2010,CZ04,2,56.2
2020,NUTS,2010,CZ04,2,51.0
2001,NUTS,2010,CZ05,2,83.8
2002,NUTS,2010,CZ05,2,82.2
2003,NUTS,2010,CZ05,2,94.6
2004,NUTS,2010,CZ05,2,102.5
2005,NUTS,2010,CZ05,2,111.3
2006,NUTS,2010,CZ05,2,134.4
2007,NUTS,2010,CZ05,2,131.8
2008,NUTS,2010,CZ05,2,139.1
2009,NUTS,2010,CZ05,2,133.5
2010,NUTS,2010,CZ05,2,144.5
2011,NUTS,2010,CZ05,2,155.1
2012,NUTS,2010,CZ05,2,190.1
2013,NUTS,2010,CZ05,2,171.7
2014,NUTS,2010,CZ05,2,191.0
2015,NUTS,2010,CZ05,2,181.2
2016,NUTS,2010,CZ05,2,182.6
2017,NUTS,2010,CZ05,2,198.6
2018,NUTS,2010,CZ05,2,216.8
2019,NUTS,2010,CZ05,2,222.2
2020,NUTS,2010,CZ05,2,209.6
2001,NUTS,2010,CZ06,2,53.8
2002,NUTS,2010,CZ06,2,59.2
2003,NUTS,2010,CZ06,2,67.0
2004,NUTS,2010,CZ06,2,85.3
2005,NUTS,2010,CZ06,2,100.1
2006,NUTS,2010,CZ06,2,106.2
2007,NUTS,2010,CZ06,2,129.6
2008,NUTS,2010,CZ06,2,151.0
2009,NUTS,2010,CZ06,2,158.9
2010,NUTS,2010,CZ06,2,168.8
2011,NUTS,2010,CZ06,2,192.8
2012,NUTS,2010,CZ06,2,212.9
2013,NUTS,2010,CZ06,2,253.1
2014,NUTS,2010,CZ06,2,307.1
2015,NUTS,2010,CZ06,2,303.3
2016,NUTS,2010,CZ06,2,298.4
2017,NUTS,2010,CZ06,2,291.1
2018,NUTS,2010,CZ06,2,293.0
2019,NUTS,2010,CZ06,2,318.1
2020,NUTS,2010,CZ06,2,326.4
2001,NUTS,2010,CZ07,2,51.1
2002,NUTS,2010,CZ07,2,74.9
2003,NUTS,2010,CZ07,2,67.1
2004,NUTS,2010,CZ07,2,70.0
2005,NUTS,2010,CZ07,2,111.0
2006,NUTS,2010,CZ07,2,112.3
2007,NUTS,2010,CZ07,2,109.5
2008,NUTS,2010,CZ07,2,96.4
2009,NUTS,2010,CZ07,2,95.6
2010,NUTS,2010,CZ07,2,106.1
2011,NUTS,2010,CZ07,2,126.9
2012,NUTS,2010,CZ07,2,130.7
2013,NUTS,2010,CZ07,2,131.7
2014,NUTS,2010,CZ07,2,144.2
2015,NUTS,2010,CZ07,2,144.0
2016,NUTS,2010,CZ07,2,150.6
2017,NUTS,2010,CZ07,2,197.1
2018,NUTS,2010,CZ07,2,212.7
2019,NUTS,2010,CZ07,2,231.5
2020,NUTS,2010,CZ07,2,203.3
2001,NUTS,2010,CZ08,2,68.7
2002,NUTS,2010,CZ08,2,50.2
2003,NUTS,2010,CZ08,2,92.6
2004,NUTS,2010,CZ08,2,79.1
2005,NUTS,2010,CZ08,2,75.0
2006,NUTS,2010,CZ08,2,76.0
2007,NUTS,2010,CZ08,2,85.1
2008,NUTS,2010,CZ08,2,82.4
2009,NUTS,2010,CZ08,2,95.7
2010,NUTS,2010,CZ08,2,99.1
2011,NUTS,2010,CZ08,2,127.4
2012,NUTS,2010,CZ08,2,108.7
2013,NUTS,2010,CZ08,2,98.4
2014,NUTS,2010,CZ08,2,127.8
2015,NUTS,2010,CZ08,2,133.7
2016,NUTS,2010,CZ08,2,153.1
2017,NUTS,2010,CZ08,2,144.8
2018,NUTS,2010,CZ08,2,146.6
2019,NUTS,2010,CZ08,2,126.3
2020,NUTS,2010,CZ08,2,141.9
1991,NUTS,2010,DE,0,376.7
1992,NUTS,2010,DE,0,359.9
1993,NUTS,2010,DE,0,335.1
1994,NUTS,2010,DE,0,326.6
1995,NUTS,2010,DE,0,330.6
1996,NUTS,2010,DE,0,332.3
1997,NUTS,2010,DE,0,351.3
1998,NUTS,2010,DE,0,365.9
1999,NUTS,2010,DE,0,404.3
2000,NUTS,2010,DE,0,429.5
2001,NUTS,2010,DE,0,432.2
2002,NUTS,2010,DE,0,432.6
2003,NUTS,2010,DE,0,438.9
2004,NUTS,2010,DE,0,437.9
2005,NUTS,2010,DE,0,439.6
2006,NUTS,2010,DE,0,466.5
2007,NUTS,2010,DE,0,480.1
2008,NUTS,2010,DE,0,510.0
2009,NUTS,2010,DE,0,493.3
2010,NUTS,2010,DE,0,509.3
2011,NUTS,2010,DE,0,559.3
2012,NUTS,2010,DE,0,579.6
2013,NUTS,2010,DE,0,564.7
2014,NUTS,2010,DE,0,588.0
2015,NUTS,2010,DE,0,614.1
2016,NUTS,2010,DE,0,617.2
2017,NUTS,2010,DE,0,663.0
2018,NUTS,2010,DE,0,679.2
2019,NUTS,2010,DE,0,698.1
2020,NUTS,2010,DE,0,642.5
1991,NUTS,2010,DE1,1,710.9
1993,NUTS,2010,DE1,1,712.2
1995,NUTS,2010,DE1,1,688.3
1997,NUTS,2010,DE1,1,742.9
1999,NUTS,2010,DE1,1,819.6
2003,NUTS,2010,DE1,1,871.2
2005,NUTS,2010,DE1,1,960.0
2007,NUTS,2010,DE1,1,1091.0
2009,NUTS,2010,DE1,1,1080.2
2011,NUTS,2010,DE1,1,1316.0
2013,NUTS,2010,DE1,1,1306.6
2015,NUTS,2010,DE1,1,1413.0
2017,NUTS,2010,DE1,1,1694.3
2019,NUTS,2010,DE1,1,1744.8
1995,NUTS,2010,DE11,2,1077.0
1997,NUTS,2010,DE11,2,1160.0
1999,NUTS,2010,DE11,2,1291.5
2003,NUTS,2010,DE11,2,1298.4
2005,NUTS,2010,DE11,2,1473.3
2007,NUTS,2010,DE11,2,1799.5
2009,NUTS,2010,DE11,2,1754.1
2011,NUTS,2010,DE11,2,2144.9
2013,NUTS,2010,DE11,2,2099.5
2015,NUTS,2010,DE11,2,2303.6
2017,NUTS,2010,DE11,2,2899.2
2019,NUTS,2010,DE11,2,2851.5
1995,NUTS,2010,DE12,2,405.7
1997,NUTS,2010,DE12,2,491.2
1999,NUTS,2010,DE12,2,523.9
2003,NUTS,2010,DE12,2,683.4
2005,NUTS,2010,DE12,2,692.1
2007,NUTS,2010,DE12,2,714.0
2009,NUTS,2010,DE12,2,724.9
2011,NUTS,2010,DE12,2,850.2
2013,NUTS,2010,DE12,2,883.2
2015,NUTS,2010,DE12,2,994.1
2017,NUTS,2010,DE12,2,1129.2
2019,NUTS,2010,DE12,2,1268.6
1995,NUTS,2010,DE13,2,275.5
1997,NUTS,2010,DE13,2,278.4
1999,NUTS,2010,DE13,2,294.4
2003,NUTS,2010,DE13,2,351.1
2005,NUTS,2010,DE13,2,432.8
2007,NUTS,2010,DE13,2,462.7
2009,NUTS,2010,DE13,2,425.5
2011,NUTS,2010,DE13,2,510.4
2013,NUTS,2010,DE13,2,479.8
2015,NUTS,2010,DE13,2,493.4
2017,NUTS,2010,DE13,2,520.6
2019,NUTS,2010,DE13,2,552.6
1995,NUTS,2010,DE14,2,752.0
1997,NUTS,2010,DE14,2,757.3
1999,NUTS,2010,DE14,2,853.0
2003,NUTS,2010,DE14,2,835.6
2005,NUTS,2010,DE14,2,864.6
2007,NUTS,2010,DE14,2,853.2
2009,NUTS,2010,DE14,2,920.6
2011,NUTS,2010,DE14,2,1160.3
2013,NUTS,2010,DE14,2,1190.9
2015,NUTS,2010,DE14,2,1182.5
2017,NUTS,2010,DE14,2,1291.9
2019,NUTS,2010,DE14,2,1448.6
1991,NUTS,2010,DE2,1,692.5
1993,NUTS,2010,DE2,1,547.1
1995,NUTS,2010,DE2,1,536.3
1997,NUTS,2010,DE2,1,539.3
1999,NUTS,2010,DE2,1,617.5
2003,NUTS,2010,DE2,1,699.0
2005,NUTS,2010,DE2,1,693.8
2007,NUTS,2010,DE2,1,704.8
2009,NUTS,2010,DE2,1,717.7
2011,NUTS,2010,DE2,1,780.9
2013,NUTS,2010,DE2,1,823.2
2015,NUTS,2010,DE2,1,861.1
2017,NUTS,2010,DE2,1,872.1
2019,NUTS,2010,DE2,1,970.2
1995,NUTS,2010,DE21,2,1162.7
1997,NUTS,2010,DE21,2,1145.5
1999,NUTS,2010,DE21,2,1272.5
2003,NUTS,2010,DE21,2,1341.8
2005,NUTS,2010,DE21,2,1368.5
2007,NUTS,2010,DE21,2,1317.4
2009,NUTS,2010,DE21,2,1285.8
2011,NUTS,2010,DE21,2,1344.9
2013,NUTS,2010,DE21,2,1428.3
2015,NUTS,2010,DE21,2,1462.4
2017,NUTS,2010,DE21,2,1360.5
2019,NUTS,2010,DE21,2,1535.7
1995,NUTS,2010,DE22,2,67.2
1997,NUTS,2010,DE22,2,69.6
1999,NUTS,2010,DE22,2,83.1
2003,NUTS,2010,DE22,2,101.3
2005,NUTS,2010,DE22,2,78.4
2007,NUTS,2010,DE22,2,293.1
2009,NUTS,2010,DE22,2,257.4
2011,NUTS,2010,DE22,2,249.7
2013,NUTS,2010,DE22,2,307.6
2015,NUTS,2010,DE22,2,340.5
2017,NUTS,2010,DE22,2,366.7
2019,NUTS,2010,DE22,2,440.3
1995,NUTS,2010,DE23,2,165.4
1997,NUTS,2010,DE23,2,159.7
1999,NUTS,2010,DE23,2,331.2
2003,NUTS,2010,DE23,2,494.7
2005,NUTS,2010,DE23,2,461.3
2007,NUTS,2010,DE23,2,461.7
2009,NUTS,2010,DE23,2,538.6
2011,NUTS,2010,DE23,2,605.6
2013,NUTS,2010,DE23,2,449.6
2015,NUTS,2010,DE23,2,493.7
2017,NUTS,2010,DE23,2,650.6
2019,NUTS,2010,DE23,2,724.3
1995,NUTS,2010,DE24,2,138.2
1997,NUTS,2010,DE24,2,159.6
1999,NUTS,2010,DE24,2,187.7
2003,NUTS,2010,DE24,2,238.0
2005,NUTS,2010,DE24,2,204.3
2007,NUTS,2010,DE24,2,232.4
2009,NUTS,2010,DE24,2,288.9
2011,NUTS,2010,DE24,2,336.8
2013,NUTS,2010,DE24,2,351.0
2015,NUTS,2010,DE24,2,386.7
2017,NUTS,2010,DE24,2,452.9
2019,NUTS,2010,DE24,2,583.7
1995,NUTS,2010,DE25,2,429.4
1997,NUTS,2010,DE25,2,485.8
1999,NUTS,2010,DE25,2,578.8
2003,NUTS,2010,DE25,2,657.5
2005,NUTS,2010,DE25,2,633.6
2007,NUTS,2010,DE25,2,584.4
2009,NUTS,2010,DE25,2,739.8
2011,NUTS,2010,DE25,2,819.6
2013,NUTS,2010,DE25,2,905.0
2015,NUTS,2010,DE25,2,934.6
2017,NUTS,2010,DE25,2,916.5
2019,NUTS,2010,DE25,2,994.6
1995,NUTS,2010,DE26,2,224.0
1997,NUTS,2010,DE26,2,232.1
1999,NUTS,2010,DE26,2,263.4
2003,NUTS,2010,DE26,2,348.8
2005,NUTS,2010,DE26,2,394.2
2007,NUTS,2010,DE26,2,398.8
2009,NUTS,2010,DE26,2,366.6
2011,NUTS,2010,DE26,2,475.9
2013,NUTS,2010,DE26,2,505.4
2015,NUTS,2010,DE26,2,449.8
2017,NUTS,2010,DE26,2,695.7
2019,NUTS,2010,DE26,2,699.0
1995,NUTS,2010,DE27,2,223.8
1997,NUTS,2010,DE27,2,216.9
1999,NUTS,2010,DE27,2,228.9
2003,NUTS,2010,DE27,2,310.1
2005,NUTS,2010,DE27,2,243.2
2007,NUTS,2010,DE27,2,295.0
2009,NUTS,2010,DE27,2,254.4
2011,NUTS,2010,DE27,2,321.0
2013,NUTS,2010,DE27,2,328.2
2015,NUTS,2010,DE27,2,428.5
2017,NUTS,2010,DE27,2,438.8
2019,NUTS,2010,DE27,2,443.8
1991,NUTS,2010,DE3,1,275.2
1993,NUTS,2010,DE3,1,309.0
1995,NUTS,2010,DE3,1,286.0
1997,NUTS,2010,DE3,1,343.8
1999,NUTS,2010,DE3,1,409.2
2003,NUTS,2010,DE3,1,442.3
2005,NUTS,2010,DE3,1,407.9
2007,NUTS,2010,DE3,1,319.4
2009,NUTS,2010,DE3,1,355.5
2011,NUTS,2010,DE3,1,375.6
2013,NUTS,2010,DE3,1,422.9
2015,NUTS,2010,DE3,1,428.7
2017,NUTS,2010,DE3,1,424.5
2019,NUTS,2010,DE3,1,436.9
1991,NUTS,2010,DE30,2,275.2
1993,NUTS,2010,DE30,2,309.0
1995,NUTS,2010,DE30,2,286.0
1997,NUTS,2010,DE30,2,343.8
1999,NUTS,2010,DE30,2,409.2
2003,NUTS,2010,DE30,2,442.3
2005,NUTS,2010,DE30,2,407.9
2007,NUTS,2010,DE30,2,319.4
2009,NUTS,2010,DE30,2,355.5
2011,NUTS,2010,DE30,2,375.6
2013,NUTS,2010,DE30,2,422.9
2015,NUTS,2010,DE30,2,428.7
2017,NUTS,2010,DE30,2,424.5
2019,NUTS,2010,DE30,2,436.9
1991,NUTS,2010,DE4,1,45.4
1993,NUTS,2010,DE4,1,64.6
1995,NUTS,2010,DE4,1,71.9
1997,NUTS,2010,DE4,1,91.6
1999,NUTS,2010,DE4,1,89.5
2003,NUTS,2010,DE4,1,58.1
2005,NUTS,2010,DE4,1,51.2
2007,NUTS,2010,DE4,1,62.0
2009,NUTS,2010,DE4,1,65.9
2011,NUTS,2010,DE4,1,109.9
2013,NUTS,2010,DE4,1,93.5
2015,NUTS,2010,DE4,1,132.3
2017,NUTS,2010,DE4,1,129.1
2019,NUTS,2010,DE4,1,147.8
1991,NUTS,2010,DE40,2,45.4
1993,NUTS,2010,DE40,2,64.6
1995,NUTS,2010,DE40,2,71.9
1997,NUTS,2010,DE40,2,91.6
1999,NUTS,2010,DE40,2,89.5
2003,NUTS,2010,DE40,2,58.1
2005,NUTS,2010,DE40,2,51.2
2007,NUTS,2010,DE40,2,62.0
2009,NUTS,2010,DE40,2,65.9
2011,NUTS,2010,DE40,2,109.9
2013,NUTS,2010,DE40,2,93.5
2015,NUTS,2010,DE40,2,132.3
2017,NUTS,2010,DE40,2,129.1
2019,NUTS,2010,DE40,2,147.8
1991,NUTS,2010,DE5,1,662.8
1993,NUTS,2010,DE5,1,490.6
1995,NUTS,2010,DE5,1,559.3
1997,NUTS,2010,DE5,1,308.5
1999,NUTS,2010,DE5,1,333.7
2003,NUTS,2010,DE5,1,474.4
2005,NUTS,2010,DE5,1,318.3
2007,NUTS,2010,DE5,1,322.2
2009,NUTS,2010,DE5,1,328.6
2011,NUTS,2010,DE5,1,362.4
2013,NUTS,2010,DE5,1,383.3
2015,NUTS,2010,DE5,1,392.8
2017,NUTS,2010,DE5,1,340.6
2019,NUTS,2010,DE5,1,370.3
1991,NUTS,2010,DE50,2,662.8
1993,NUTS,2010,DE50,2,490.6
1995,NUTS,2010,DE50,2,559.3
1997,NUTS,2010,DE50,2,308.5
1999,NUTS,2010,DE50,2,333.7
2003,NUTS,2010,DE50,2,474.4
2005,NUTS,2010,DE50,2,318.3
2007,NUTS,2010,DE50,2,322.2
2009,NUTS,2010,DE50,2,328.6
2011,NUTS,2010,DE50,2,362.4
2013,NUTS,2010,DE50,2,383.3
2015,NUTS,2010,DE50,2,392.8
2017,NUTS,2010,DE50,2,340.6
2019,NUTS,2010,DE50,2,370.3
1991,NUTS,2010,DE6,1,311.3
1993,NUTS,2010,DE6,1,339.3
1995,NUTS,2010,DE6,1,427.9
1997,NUTS,2010,DE6,1,462.1
1999,NUTS,2010,DE6,1,438.6
2003,NUTS,2010,DE6,1,476.1
2005,NUTS,2010,DE6,1,505.1
2007,NUTS,2010,DE6,1,519.3
2009,NUTS,2010,DE6,1,541.9
2011,NUTS,2010,DE6,1,608.1
2013,NUTS,2010,DE6,1,647.9
2015,NUTS,2010,DE6,1,633.3
2017,NUTS,2010,DE6,1,631.9
2019,NUTS,2010,DE6,1,627.6
1991,NUTS,2010,DE60,2,311.3
1993,NUTS,2010,DE60,2,339.3
1995,NUTS,2010,DE60,2,427.9
1997,NUTS,2010,DE60,2,462.1
1999,NUTS,2010,DE60,2,438.6
2003,NUTS,2010,DE60,2,476.1
2005,NUTS,2010,DE60,2,505.1
2007,NUTS,2010,DE60,2,519.3
2009,NUTS,2010,DE60,2,541.9
2011,NUTS,2010,DE60,2,608.1
2013,NUTS,2010,DE60,2,652.3
2015,NUTS,2010,DE60,2,633.3
2017,NUTS,2010,DE60,2,631.9
2019,NUTS,2010,DE60,2,627.6
1991,NUTS,2010,DE7,1,548.8
1993,NUTS,2010,DE7,1,488.1
1995,NUTS,2010,DE7,1,475.4
1997,NUTS,2010,DE7,1,491.5
1999,NUTS,2010,DE7,1,604.7
2003,NUTS,2010,DE7,1,652.6
2005,NUTS,2010,DE7,1,651.8
2007,NUTS,2010,DE7,1,696.6
2009,NUTS,2010,DE7,1,762.1
2011,NUTS,2010,DE7,1,782.7
2013,NUTS,2010,DE7,1,746.0
2015,NUTS,2010,DE7,1,757.4
2017,NUTS,2010,DE7,1,790.6
2019,NUTS,2010,DE7,1,823.5
1995,NUTS,2010,DE71,2,691.9
1997,NUTS,2010,DE71,2,714.0
1999,NUTS,2010,DE71,2,901.1
2003,NUTS,2010,DE71,2,948.4
2005,NUTS,2010,DE71,2,924.6
2007,NUTS,2010,DE71,2,963.6
2009,NUTS,2010,DE71,2,1045.0
2011,NUTS,2010,DE71,2,1051.4
2013,NUTS,2010,DE71,2,961.9
2015,NUTS,2010,DE71,2,994.8
2017,NUTS,2010,DE71,2,1032.3
2019,NUTS,2010,DE71,2,1085.5
1995,NUTS,2010,DE72,2,178.3
1997,NUTS,2010,DE72,2,177.9
1999,NUTS,2010,DE72,2,164.6
2003,NUTS,2010,DE72,2,207.5
2005,NUTS,2010,DE72,2,220.4
2007,NUTS,2010,DE72,2,288.3
2009,NUTS,2010,DE72,2,288.3
2011,NUTS,2010,DE72,2,301.3
2013,NUTS,2010,DE72,2,356.6
2015,NUTS,2010,DE72,2,358.8
2017,NUTS,2010,DE72,2,384.6
2019,NUTS,2010,DE72,2,384.2
1995,NUTS,2010,DE73,2,92.9
1997,NUTS,2010,DE73,2,106.6
1999,NUTS,2010,DE73,2,108.6
2003,NUTS,2010,DE73,2,147.7
2005,NUTS,2010,DE73,2,199.1
2007,NUTS,2010,DE73,2,234.6
2009,NUTS,2010,DE73,2,296.0
2011,NUTS,2010,DE73,2,361.5
2013,NUTS,2010,DE73,2,396.5
2015,NUTS,2010,DE73,2,335.6
2017,NUTS,2010,DE73,2,354.6
2019,NUTS,2010,DE73,2,341.9
1991,NUTS,2010,DE8,1,25.2
1993,NUTS,2010,DE8,1,20.1
1995,NUTS,2010,DE8,1,29.2
1997,NUTS,2010,DE8,1,22.2
1999,NUTS,2010,DE8,1,18.1
2003,NUTS,2010,DE8,1,44.6
2005,NUTS,2010,DE8,1,52.9
2007,NUTS,2010,DE8,1,72.1
2009,NUTS,2010,DE8,1,105.2
2011,NUTS,2010,DE8,1,131.8
2013,NUTS,2010,DE8,1,94.2
2015,NUTS,2010,DE8,1,122.8
2017,NUTS,2010,DE8,1,124.8
2019,NUTS,2010,DE8,1,113.7
1991,NUTS,2010,DE80,2,25.2
1993,NUTS,2010,DE80,2,20.1
1995,NUTS,2010,DE80,2,29.2
1997,NUTS,2010,DE80,2,22.2
1999,NUTS,2010,DE80,2,18.1
2003,NUTS,2010,DE80,2,44.6
2005,NUTS,2010,DE80,2,52.9
2007,NUTS,2010,DE80,2,72.1
2009,NUTS,2010,DE80,2,105.2
2011,NUTS,2010,DE80,2,131.8
2013,NUTS,2010,DE80,2,94.2
2015,NUTS,2010,DE80,2,122.8
2017,NUTS,2010,DE80,2,124.8
2019,NUTS,2010,DE80,2,113.7
1991,NUTS,2010,DE9,1,218.6
1993,NUTS,2010,DE9,1,190.1
1995,NUTS,2010,DE9,1,215.5
1997,NUTS,2010,DE9,1,222.0
1999,NUTS,2010,DE9,1,350.2
2003,NUTS,2010,DE9,1,457.8
2005,NUTS,2010,DE9,1,336.7
2007,NUTS,2010,DE9,1,410.7
2009,NUTS,2010,DE9,1,409.9
2011,NUTS,2010,DE9,1,499.2
2013,NUTS,2010,DE9,1,517.8
2015,NUTS,2010,DE9,1,679.7
2017,NUTS,2010,DE9,1,633.5
2019,NUTS,2010,DE9,1,656.8
1995,NUTS,2010,DE91,2,575.7
1997,NUTS,2010,DE91,2,606.8
1999,NUTS,2010,DE91,2,1062.8
2003,NUTS,2010,DE91,2,1595.1
2005,NUTS,2010,DE91,2,928.7
2007,NUTS,2010,DE91,2,1240.0
2009,NUTS,2010,DE91,2,1300.0
2011,NUTS,2010,DE91,2,1598.3
2013,NUTS,2010,DE91,2,1663.2
2015,NUTS,2010,DE91,2,2378.5
2017,NUTS,2010,DE91,2,2207.6
2019,NUTS,2010,DE91,2,2256.2
1995,NUTS,2010,DE92,2,213.0
1997,NUTS,2010,DE92,2,246.5
1999,NUTS,2010,DE92,2,331.9
2003,NUTS,2010,DE92,2,334.2
2005,NUTS,2010,DE92,2,352.1
2007,NUTS,2010,DE92,2,369.4
2009,NUTS,2010,DE92,2,323.8
2011,NUTS,2010,DE92,2,377.8
2013,NUTS,2010,DE92,2,384.0
2015,NUTS,2010,DE92,2,418.4
2017,NUTS,2010,DE92,2,393.1
2019,NUTS,2010,DE92,2,426.0
1995,NUTS,2010,DE93,2,80.3
1997,NUTS,2010,DE93,2,51.8
1999,NUTS,2010,DE93,2,62.9
2003,NUTS,2010,DE93,2,55.2
2005,NUTS,2010,DE93,2,123.4
2007,NUTS,2010,DE93,2,144.5
2009,NUTS,2010,DE93,2,151.0
2011,NUTS,2010,DE93,2,167.6
2013,NUTS,2010,DE93,2,179.7
2015,NUTS,2010,DE93,2,168.6
2017,NUTS,2010,DE93,2,160.6
2019,NUTS,2010,DE93,2,156.1
1995,NUTS,2010,DE94,2,49.7
1997,NUTS,2010,DE94,2,43.8
1999,NUTS,2010,DE94,2,68.2
2003,NUTS,2010,DE94,2,72.9
2005,NUTS,2010,DE94,2,72.9
2007,NUTS,2010,DE94,2,80.4
2009,NUTS,2010,DE94,2,78.7
2011,NUTS,2010,DE94,2,117.9
2013,NUTS,2010,DE94,2,124.8
2015,NUTS,2010,DE94,2,161.6
2017,NUTS,2010,DE94,2,158.3
2019,NUTS,2010,DE94,2,181.4
1991,NUTS,2010,DEA,1,328.7
1993,NUTS,2010,DEA,1,267.1
1995,NUTS,2010,DEA,1,233.8
1997,NUTS,2010,DEA,1,248.5
1999,NUTS,2010,DEA,1,274.5
2003,NUTS,2010,DEA,1,270.7
2005,NUTS,2010,DEA,1,279.1
2007,NUTS,2010,DEA,1,303.7
2009,NUTS,2010,DEA,1,320.3
2011,NUTS,2010,DEA,1,347.9
2013,NUTS,2010,DEA,1,325.5
2015,NUTS,2010,DEA,1,341.0
2017,NUTS,2010,DEA,1,374.9
2019,NUTS,2010,DEA,1,385.3
1995,NUTS,2010,DEA1,2,207.1
1997,NUTS,2010,DEA1,2,292.6
1999,NUTS,2010,DEA1,2,300.8
2003,NUTS,2010,DEA1,2,305.3
2005,NUTS,2010,DEA1,2,381.4
2007,NUTS,2010,DEA1,2,408.9
