year,region_type,region_year_spec,region_id,region_level,pat_ep_rtec_p_mact_ht
2006,NUTS,2010,RO31,2,0.209
2007,NUTS,2010,RO31,2,0.419
2008,NUTS,2010,RO31,2,0.421
2009,NUTS,2010,RO31,2,0.369
2011,NUTS,2010,RO31,2,0.18
2012,NUTS,2010,RO31,2,0.473
2000,NUTS,2010,RO32,2,1.92
2001,NUTS,2010,RO32,2,1.987
2002,NUTS,2010,RO32,2,0.662
2003,NUTS,2010,RO32,2,1.763
2004,NUTS,2010,RO32,2,2.269
2005,NUTS,2010,RO32,2,2.685
2006,NUTS,2010,RO32,2,3.715
2007,NUTS,2010,RO32,2,6.388
2008,NUTS,2010,RO32,2,7.882
2009,NUTS,2010,RO32,2,8.529
2010,NUTS,2010,RO32,2,4.1
2011,NUTS,2010,RO32,2,5.204
2012,NUTS,2010,RO32,2,7.286
2001,NUTS,2010,RO4,1,0.696
2003,NUTS,2010,RO4,1,0.374
2007,NUTS,2010,RO4,1,1.524
2008,NUTS,2010,RO4,1,1.548
2009,NUTS,2010,RO4,1,0.76
2011,NUTS,2010,RO4,1,1.176
2001,NUTS,2010,RO41,2,1.182
2007,NUTS,2010,RO41,2,0.453
2008,NUTS,2010,RO41,2,0.899
2009,NUTS,2010,RO41,2,0.75
2003,NUTS,2010,RO42,2,0.878
2007,NUTS,2010,RO42,2,2.86
2008,NUTS,2010,RO42,2,2.371
2009,NUTS,2010,RO42,2,0.772
2011,NUTS,2010,RO42,2,2.65
1999,NUTS,2010,SE,0,143.726
2000,NUTS,2010,SE,0,149.951
2001,NUTS,2010,SE,0,113.669
2002,NUTS,2010,SE,0,105.314
2003,NUTS,2010,SE,0,105.601
2004,NUTS,2010,SE,0,115.409
2005,NUTS,2010,SE,0,117.256
2006,NUTS,2010,SE,0,147.447
2007,NUTS,2010,SE,0,164.14
2008,NUTS,2010,SE,0,154.528
2009,NUTS,2010,SE,0,137.437
2010,NUTS,2010,SE,0,141.522
2011,NUTS,2010,SE,0,143.063
2012,NUTS,2010,SE,0,134.26
1999,NUTS,2010,SE1,1,214.5
2000,NUTS,2010,SE1,1,231.566
2001,NUTS,2010,SE1,1,177.466
2002,NUTS,2010,SE1,1,131.545
2003,NUTS,2010,SE1,1,138.151
2004,NUTS,2010,SE1,1,161.28
2005,NUTS,2010,SE1,1,160.435
2006,NUTS,2010,SE1,1,194.018
2007,NUTS,2010,SE1,1,231.779
2008,NUTS,2010,SE1,1,230.014
2009,NUTS,2010,SE1,1,199.612
2010,NUTS,2010,SE1,1,215.585
2011,NUTS,2010,SE1,1,206.185
2012,NUTS,2010,SE1,1,186.044
1999,NUTS,2010,SE11,2,321.279
2000,NUTS,2010,SE11,2,312.716
2001,NUTS,2010,SE11,2,233.028
2002,NUTS,2010,SE11,2,169.844
2003,NUTS,2010,SE11,2,198.721
2004,NUTS,2010,SE11,2,216.839
2005,NUTS,2010,SE11,2,211.169
2006,NUTS,2010,SE11,2,271.041
2007,NUTS,2010,SE11,2,317.66
2008,NUTS,2010,SE11,2,327.188
2009,NUTS,2010,SE11,2,264.419
2010,NUTS,2010,SE11,2,284.769
2011,NUTS,2010,SE11,2,270.896
2012,NUTS,2010,SE11,2,250.194
1999,NUTS,2010,SE12,2,91.975
2000,NUTS,2010,SE12,2,124.375
2001,NUTS,2010,SE12,2,102.007
2002,NUTS,2010,SE12,2,80.553
2003,NUTS,2010,SE12,2,57.67
2004,NUTS,2010,SE12,2,86.95
2005,NUTS,2010,SE12,2,92.187
2006,NUTS,2010,SE12,2,89.442
2007,NUTS,2010,SE12,2,114.805
2008,NUTS,2010,SE12,2,95.584
2009,NUTS,2010,SE12,2,108.926
2010,NUTS,2010,SE12,2,117.096
2011,NUTS,2010,SE12,2,112.652
2012,NUTS,2010,SE12,2,92.84
1999,NUTS,2010,SE2,1,123.426
2000,NUTS,2010,SE2,1,113.563
2001,NUTS,2010,SE2,1,92.337
2002,NUTS,2010,SE2,1,112.65
2003,NUTS,2010,SE2,1,105.42
2004,NUTS,2010,SE2,1,111.471
2005,NUTS,2010,SE2,1,116.824
2006,NUTS,2010,SE2,1,147.347
2007,NUTS,2010,SE2,1,148.69
2008,NUTS,2010,SE2,1,133.552
2009,NUTS,2010,SE2,1,116.409
2010,NUTS,2010,SE2,1,117.594
2011,NUTS,2010,SE2,1,127.738
2012,NUTS,2010,SE2,1,129.817
1999,NUTS,2010,SE21,2,7.014
2000,NUTS,2010,SE21,2,9.702
2001,NUTS,2010,SE21,2,5.141
2002,NUTS,2010,SE21,2,2.89
2003,NUTS,2010,SE21,2,15.873
2004,NUTS,2010,SE21,2,13.679
2005,NUTS,2010,SE21,2,8.4
2006,NUTS,2010,SE21,2,17.02
2007,NUTS,2010,SE21,2,14.741
2008,NUTS,2010,SE21,2,5.077
2009,NUTS,2010,SE21,2,7.81
2010,NUTS,2010,SE21,2,17.159
2011,NUTS,2010,SE21,2,11.129
2012,NUTS,2010,SE21,2,12.623
1999,NUTS,2010,SE22,2,288.235
2000,NUTS,2010,SE22,2,245.625
2001,NUTS,2010,SE22,2,167.442
2002,NUTS,2010,SE22,2,243.122
2003,NUTS,2010,SE22,2,225.207
2004,NUTS,2010,SE22,2,228.711
2005,NUTS,2010,SE22,2,246.628
2006,NUTS,2010,SE22,2,351.459
2007,NUTS,2010,SE22,2,348.834
2008,NUTS,2010,SE22,2,320.034
2009,NUTS,2010,SE22,2,262.495
2010,NUTS,2010,SE22,2,261.285
2011,NUTS,2010,SE22,2,309.08
2012,NUTS,2010,SE22,2,316.821
1999,NUTS,2010,SE23,2,61.33
2000,NUTS,2010,SE23,2,69.349
2001,NUTS,2010,SE23,2,78.079
2002,NUTS,2010,SE23,2,68.913
2003,NUTS,2010,SE23,2,60.384
2004,NUTS,2010,SE23,2,72.632
2005,NUTS,2010,SE23,2,72.417
2006,NUTS,2010,SE23,2,61.6
2007,NUTS,2010,SE23,2,65.098
2008,NUTS,2010,SE23,2,54.804
2009,NUTS,2010,SE23,2,57.666
2010,NUTS,2010,SE23,2,55.295
2011,NUTS,2010,SE23,2,45.177
2012,NUTS,2010,SE23,2,44.85
1999,NUTS,2010,SE3,1,54.314
2000,NUTS,2010,SE3,1,56.108
2001,NUTS,2010,SE3,1,27.161
2002,NUTS,2010,SE3,1,30.893
2003,NUTS,2010,SE3,1,34.398
2004,NUTS,2010,SE3,1,23.67
2005,NUTS,2010,SE3,1,25.865
2006,NUTS,2010,SE3,1,45.036
2007,NUTS,2010,SE3,1,54.09
2008,NUTS,2010,SE3,1,39.531
2009,NUTS,2010,SE3,1,42.899
2010,NUTS,2010,SE3,1,27.817
2011,NUTS,2010,SE3,1,32.244
2012,NUTS,2010,SE3,1,18.734
1999,NUTS,2010,SE31,2,21.79
2000,NUTS,2010,SE31,2,31.918
2001,NUTS,2010,SE31,2,13.051
2002,NUTS,2010,SE31,2,11.25
2003,NUTS,2010,SE31,2,13.424
2004,NUTS,2010,SE31,2,2.45
2005,NUTS,2010,SE31,2,10.456
2006,NUTS,2010,SE31,2,16.699
2007,NUTS,2010,SE31,2,23.405
2008,NUTS,2010,SE31,2,18.659
2009,NUTS,2010,SE31,2,19.261
2010,NUTS,2010,SE31,2,11.684
2011,NUTS,2010,SE31,2,16.823
2012,NUTS,2010,SE31,2,6.34
1999,NUTS,2010,SE32,2,35.347
2000,NUTS,2010,SE32,2,12.535
2001,NUTS,2010,SE32,2,24.55
2002,NUTS,2010,SE32,2,6.421
2003,NUTS,2010,SE32,2,9.532
2004,NUTS,2010,SE32,2,1.784
2005,NUTS,2010,SE32,2,5.277
2006,NUTS,2010,SE32,2,14.803
2007,NUTS,2010,SE32,2,12.135
2008,NUTS,2010,SE32,2,17.158
2009,NUTS,2010,SE32,2,51.574
2010,NUTS,2010,SE32,2,10.289
2011,NUTS,2010,SE32,2,13.249
2012,NUTS,2010,SE32,2,18.467
1999,NUTS,2010,SE33,2,127.78
2000,NUTS,2010,SE33,2,127.698
2001,NUTS,2010,SE33,2,51.647
2002,NUTS,2010,SE33,2,80.835
2003,NUTS,2010,SE33,2,87.294
2004,NUTS,2010,SE33,2,73.653
2005,NUTS,2010,SE33,2,65.773
2006,NUTS,2010,SE33,2,110.495
2007,NUTS,2010,SE33,2,132.92
2008,NUTS,2010,SE33,2,89.106
2009,NUTS,2010,SE33,2,74.699
2010,NUTS,2010,SE33,2,67.201
2011,NUTS,2010,SE33,2,70.8
2012,NUTS,2010,SE33,2,39.18
1999,NUTS,2010,SI,0,2.263
2000,NUTS,2010,SI,0,4.448
2001,NUTS,2010,SI,0,8.007
2002,NUTS,2010,SI,0,12.536
2003,NUTS,2010,SI,0,6.959
2004,NUTS,2010,SI,0,2.981
2005,NUTS,2010,SI,0,3.841
2006,NUTS,2010,SI,0,5.587
2007,NUTS,2010,SI,0,17.391
2008,NUTS,2010,SI,0,15.313
2009,NUTS,2010,SI,0,16.118
2010,NUTS,2010,SI,0,8.949
2011,NUTS,2010,SI,0,11.605
2012,NUTS,2010,SI,0,6.414
1999,NUTS,2010,SI0,1,2.086
2000,NUTS,2010,SI0,1,4.448
2001,NUTS,2010,SI0,1,7.491
2002,NUTS,2010,SI0,1,12.281
2003,NUTS,2010,SI0,1,6.959
2004,NUTS,2010,SI0,1,2.981
2005,NUTS,2010,SI0,1,3.841
2006,NUTS,2010,SI0,1,5.587
2007,NUTS,2010,SI0,1,17.391
2008,NUTS,2010,SI0,1,15.236
2009,NUTS,2010,SI0,1,15.955
2010,NUTS,2010,SI0,1,8.786
2011,NUTS,2010,SI0,1,11.281
2012,NUTS,2010,SI0,1,6.414
2001,NUTS,2010,SI01,2,3.071
2002,NUTS,2010,SI01,2,9.105
2004,NUTS,2010,SI01,2,1.18
2005,NUTS,2010,SI01,2,1.968
2006,NUTS,2010,SI01,2,2.396
2007,NUTS,2010,SI01,2,12.349
2008,NUTS,2010,SI01,2,4.669
2009,NUTS,2010,SI01,2,8.612
2010,NUTS,2010,SI01,2,5.688
2011,NUTS,2010,SI01,2,4.055
2001,NUTS,2010,SI02,2,12.772
2002,NUTS,2010,SI02,2,16.022
2003,NUTS,2010,SI02,2,15.039
2004,NUTS,2010,SI02,2,5.086
2005,NUTS,2010,SI02,2,6.002
2006,NUTS,2010,SI02,2,9.257
2007,NUTS,2010,SI02,2,23.25
2008,NUTS,2010,SI02,2,27.378
2009,NUTS,2010,SI02,2,24.298
2010,NUTS,2010,SI02,2,12.234
2011,NUTS,2010,SI02,2,19.265
1999,NUTS,2010,SK,0,1.809
2000,NUTS,2010,SK,0,0.536
2001,NUTS,2010,SK,0,1.745
2002,NUTS,2010,SK,0,3.03
2003,NUTS,2010,SK,0,1.617
2004,NUTS,2010,SK,0,1.167
2005,NUTS,2010,SK,0,0.975
2006,NUTS,2010,SK,0,2.668
2007,NUTS,2010,SK,0,1.572
2008,NUTS,2010,SK,0,3.161
2009,NUTS,2010,SK,0,1.561
2010,NUTS,2010,SK,0,1.589
2011,NUTS,2010,SK,0,2.891
2012,NUTS,2010,SK,0,2.435
1999,NUTS,2010,SK0,1,1.809
2000,NUTS,2010,SK0,1,0.536
2001,NUTS,2010,SK0,1,1.745
2002,NUTS,2010,SK0,1,3.03
2003,NUTS,2010,SK0,1,1.617
2004,NUTS,2010,SK0,1,1.167
2005,NUTS,2010,SK0,1,0.975
2006,NUTS,2010,SK0,1,2.574
2007,NUTS,2010,SK0,1,1.383
2008,NUTS,2010,SK0,1,2.975
2009,NUTS,2010,SK0,1,1.19
2010,NUTS,2010,SK0,1,1.589
2011,NUTS,2010,SK0,1,2.425
2012,NUTS,2010,SK0,1,2.435
1999,NUTS,2010,SK01,2,9.71
2000,NUTS,2010,SK01,2,3.718
2001,NUTS,2010,SK01,2,10.633
2002,NUTS,2010,SK01,2,22.463
2003,NUTS,2010,SK01,2,8.714
2004,NUTS,2010,SK01,2,7.816
2005,NUTS,2010,SK01,2,6.135
2006,NUTS,2010,SK01,2,14.032
2007,NUTS,2010,SK01,2,2.948
2008,NUTS,2010,SK01,2,17.705
2009,NUTS,2010,SK01,2,5.029
2010,NUTS,2010,SK01,2,8.757
2011,NUTS,2010,SK01,2,5.995
2012,NUTS,2010,SK01,2,5.707
1999,NUTS,2010,SK02,2,0.577
2001,NUTS,2010,SK02,2,0.731
2004,NUTS,2010,SK02,2,0.542
2005,NUTS,2010,SK02,2,0.581
2006,NUTS,2010,SK02,2,0.535
2007,NUTS,2010,SK02,2,1.251
2008,NUTS,2010,SK02,2,0.933
2009,NUTS,2010,SK02,2,0.476
2010,NUTS,2010,SK02,2,0.835
2011,NUTS,2010,SK02,2,3.412
2012,NUTS,2010,SK02,2,3.434
1999,NUTS,2010,SK03,2,0.268
2000,NUTS,2010,SK03,2,0.203
2001,NUTS,2010,SK03,2,0.508
2002,NUTS,2010,SK03,2,0.767
2006,NUTS,2010,SK03,2,1.257
2010,NUTS,2010,SK03,2,0.758
2011,NUTS,2010,SK03,2,0.494
2012,NUTS,2010,SK03,2,1.85
1999,NUTS,2010,SK04,2,0.963
2003,NUTS,2010,SK04,2,1.842
2006,NUTS,2010,SK04,2,1.137
2007,NUTS,2010,SK04,2,2.085
2008,NUTS,2010,SK04,2,1.38
2009,NUTS,2010,SK04,2,1.343
2011,NUTS,2010,SK04,2,1.333
2012,NUTS,2010,SK04,2,0.264
2006,NUTS,2010,TR,0,1.08
2007,NUTS,2010,TR,0,1.602
2008,NUTS,2010,TR,0,1.172
2009,NUTS,2010,TR,0,1.329
2010,NUTS,2010,TR,0,1.658
2011,NUTS,2010,TR,0,1.246
2012,NUTS,2010,TR,0,1.202
2006,NUTS,2010,TR1,1,3.527
2007,NUTS,2010,TR1,1,3.349
2008,NUTS,2010,TR1,1,3.686
2009,NUTS,2010,TR1,1,2.372
2010,NUTS,2010,TR1,1,3.196
2011,NUTS,2010,TR1,1,2.69
2012,NUTS,2010,TR1,1,2.568
2006,NUTS,2010,TR10,2,3.527
2007,NUTS,2010,TR10,2,3.349
2008,NUTS,2010,TR10,2,3.686
2009,NUTS,2010,TR10,2,2.372
2010,NUTS,2010,TR10,2,3.196
2011,NUTS,2010,TR10,2,2.69
2012,NUTS,2010,TR10,2,2.568
2006,NUTS,2010,TR2,1,0.439
2010,NUTS,2010,TR2,1,0.665
2006,NUTS,2010,TR21,2,0.887
2010,NUTS,2010,TR21,2,1.292
2006,NUTS,2010,TR3,1,1.564
2007,NUTS,2010,TR3,1,4.869
2008,NUTS,2010,TR3,1,1.849
2009,NUTS,2010,TR3,1,4.758
2010,NUTS,2010,TR3,1,4.078
2011,NUTS,2010,TR3,1,2.038
2012,NUTS,2010,TR3,1,1.716
2007,NUTS,2010,TR31,2,1.32
2009,NUTS,2010,TR31,2,1.446
2010,NUTS,2010,TR31,2,0.658
2011,NUTS,2010,TR31,2,0.918
2006,NUTS,2010,TR33,2,4.878
2007,NUTS,2010,TR33,2,14.555
2008,NUTS,2010,TR33,2,6.403
2009,NUTS,2010,TR33,2,14.85
2010,NUTS,2010,TR33,2,13.592
2011,NUTS,2010,TR33,2,5.824
2012,NUTS,2010,TR33,2,6.001
2006,NUTS,2010,TR4,1,0.462
2007,NUTS,2010,TR4,1,1.915
2010,NUTS,2010,TR4,1,0.546
2011,NUTS,2010,TR4,1,0.374
2012,NUTS,2010,TR4,1,0.542
2007,NUTS,2010,TR41,2,0.203
2012,NUTS,2010,TR41,2,0.36
2006,NUTS,2010,TR42,2,1.041
2007,NUTS,2010,TR42,2,4.058
2010,NUTS,2010,TR42,2,1.124
2011,NUTS,2010,TR42,2,0.74
2012,NUTS,2010,TR42,2,0.727
2006,NUTS,2010,TR5,1,1.284
2007,NUTS,2010,TR5,1,0.115
2008,NUTS,2010,TR5,1,1.782
2009,NUTS,2010,TR5,1,2.129
2010,NUTS,2010,TR5,1,4.025
2011,NUTS,2010,TR5,1,4.317
2012,NUTS,2010,TR5,1,3.741
2006,NUTS,2010,TR51,2,1.844
2007,NUTS,2010,TR51,2,0.168
2008,NUTS,2010,TR51,2,2.727
2009,NUTS,2010,TR51,2,3.268
2010,NUTS,2010,TR51,2,5.421
2011,NUTS,2010,TR51,2,6.325
2012,NUTS,2010,TR51,2,5.41
2010,NUTS,2010,TR52,2,1.237
2008,NUTS,2010,TR6,1,0.109
2009,NUTS,2010,TR6,1,0.034
2011,NUTS,2010,TR6,1,0.049
2012,NUTS,2010,TR6,1,0.143
2008,NUTS,2010,TR61,2,0.32
2011,NUTS,2010,TR61,2,0.15
2012,NUTS,2010,TR61,2,0.431
2009,NUTS,2010,TR62,2,0.084
2010,NUTS,2010,TR8,1,0.145
2010,NUTS,2010,TR81,2,0.593
2007,NUTS,2010,TRA,1,1.605
2007,NUTS,2010,TRA1,2,3.209
1999,NUTS,2010,UK,0,61.174
2000,NUTS,2010,UK,0,66.161
2001,NUTS,2010,UK,0,61.087
2002,NUTS,2010,UK,0,54.88
2003,NUTS,2010,UK,0,49.334
2004,NUTS,2010,UK,0,48.26
2005,NUTS,2010,UK,0,46.228
2006,NUTS,2010,UK,0,42.693
2007,NUTS,2010,UK,0,40.523
2008,NUTS,2010,UK,0,36.582
2009,NUTS,2010,UK,0,36.966
2010,NUTS,2010,UK,0,34.499
2011,NUTS,2010,UK,0,33.917
2012,NUTS,2010,UK,0,29.121
1999,NUTS,2010,UKC,1,9.623
2000,NUTS,2010,UKC,1,10.31
2001,NUTS,2010,UKC,1,9.298
2002,NUTS,2010,UKC,1,14.528
2003,NUTS,2010,UKC,1,11.457
2004,NUTS,2010,UKC,1,8.043
2005,NUTS,2010,UKC,1,15.687
2006,NUTS,2010,UKC,1,17.828
2007,NUTS,2010,UKC,1,10.921
2008,NUTS,2010,UKC,1,19.403
2009,NUTS,2010,UKC,1,11.459
2010,NUTS,2010,UKC,1,8.89
2011,NUTS,2010,UKC,1,14.385
2012,NUTS,2010,UKC,1,12.736
1999,NUTS,2010,UKC1,2,7.812
2000,NUTS,2010,UKC1,2,8.603
2001,NUTS,2010,UKC1,2,12.626
2002,NUTS,2010,UKC1,2,19.865
2003,NUTS,2010,UKC1,2,9.521
2004,NUTS,2010,UKC1,2,7.855
2005,NUTS,2010,UKC1,2,19.145
2006,NUTS,2010,UKC1,2,22.533
2007,NUTS,2010,UKC1,2,11.664
2008,NUTS,2010,UKC1,2,14.427
2009,NUTS,2010,UKC1,2,11.492
2010,NUTS,2010,UKC1,2,7.832
2011,NUTS,2010,UKC1,2,19.207
2012,NUTS,2010,UKC1,2,8.496
1999,NUTS,2010,UKC2,2,11.166
2000,NUTS,2010,UKC2,2,11.76
2001,NUTS,2010,UKC2,2,6.605
2002,NUTS,2010,UKC2,2,10.359
2003,NUTS,2010,UKC2,2,12.944
2004,NUTS,2010,UKC2,2,8.181
2005,NUTS,2010,UKC2,2,12.874
2006,NUTS,2010,UKC2,2,14.033
2007,NUTS,2010,UKC2,2,10.339
2008,NUTS,2010,UKC2,2,23.432
2009,NUTS,2010,UKC2,2,11.433
2010,NUTS,2010,UKC2,2,9.762
2011,NUTS,2010,UKC2,2,10.44
2012,NUTS,2010,UKC2,2,16.049
1999,NUTS,2010,UKD,1,23.461
2000,NUTS,2010,UKD,1,29.054
2001,NUTS,2010,UKD,1,17.276
2002,NUTS,2010,UKD,1,15.934
2003,NUTS,2010,UKD,1,15.687
2004,NUTS,2010,UKD,1,12.351
2005,NUTS,2010,UKD,1,17.561
2006,NUTS,2010,UKD,1,11.97
2007,NUTS,2010,UKD,1,10.788
2008,NUTS,2010,UKD,1,6.962
2009,NUTS,2010,UKD,1,9.318
2010,NUTS,2010,UKD,1,11.045
2011,NUTS,2010,UKD,1,16.76
2012,NUTS,2010,UKD,1,9.014
1999,NUTS,2010,UKD1,2,4.859
2000,NUTS,2010,UKD1,2,17.301
2001,NUTS,2010,UKD1,2,8.699
2002,NUTS,2010,UKD1,2,23.138
2003,NUTS,2010,UKD1,2,4.286
2004,NUTS,2010,UKD1,2,8.716
2005,NUTS,2010,UKD1,2,3.817
2006,NUTS,2010,UKD1,2,6.51
2007,NUTS,2010,UKD1,2,7.045
2008,NUTS,2010,UKD1,2,5.251
2009,NUTS,2010,UKD1,2,4.214
2010,NUTS,2010,UKD1,2,5.981
2012,NUTS,2010,UKD1,2,2.931
1999,NUTS,2010,UKD3,2,24.769
2000,NUTS,2010,UKD3,2,27.491
2001,NUTS,2010,UKD3,2,17.233
2002,NUTS,2010,UKD3,2,18.143
2003,NUTS,2010,UKD3,2,18.308
2004,NUTS,2010,UKD3,2,13.868
2005,NUTS,2010,UKD3,2,23.422
2006,NUTS,2010,UKD3,2,15.048
2007,NUTS,2010,UKD3,2,15.292
2008,NUTS,2010,UKD3,2,8.474
2009,NUTS,2010,UKD3,2,10.22
2010,NUTS,2010,UKD3,2,11.384
2011,NUTS,2010,UKD3,2,19.552
2012,NUTS,2010,UKD3,2,12.817
1999,NUTS,2010,UKD4,2,22.06
2000,NUTS,2010,UKD4,2,13.102
2001,NUTS,2010,UKD4,2,6.894
2002,NUTS,2010,UKD4,2,2.971
2003,NUTS,2010,UKD4,2,6.921
2004,NUTS,2010,UKD4,2,3.567
2005,NUTS,2010,UKD4,2,7.37
2006,NUTS,2010,UKD4,2,12.189
2007,NUTS,2010,UKD4,2,5.842
2008,NUTS,2010,UKD4,2,6.737
2009,NUTS,2010,UKD4,2,13.937
2010,NUTS,2010,UKD4,2,13.613
2011,NUTS,2010,UKD4,2,28.226
2012,NUTS,2010,UKD4,2,11.034
2005,NUTS,2010,UKD6,2,35.616
2006,NUTS,2010,UKD6,2,16.239
2007,NUTS,2010,UKD6,2,14.177
2008,NUTS,2010,UKD6,2,3.222
2009,NUTS,2010,UKD6,2,6.836
2010,NUTS,2010,UKD6,2,9.409
2011,NUTS,2010,UKD6,2,12.505
2012,NUTS,2010,UKD6,2,9.385
2005,NUTS,2010,UKD7,2,10.514
2006,NUTS,2010,UKD7,2,4.919
2007,NUTS,2010,UKD7,2,6.482
2008,NUTS,2010,UKD7,2,7.438
2009,NUTS,2010,UKD7,2,6.581
2010,NUTS,2010,UKD7,2,10.666
2011,NUTS,2010,UKD7,2,8.91
2012,NUTS,2010,UKD7,2,1.945
1999,NUTS,2010,UKE,1,26.212
2000,NUTS,2010,UKE,1,29.428
2001,NUTS,2010,UKE,1,23.055
2002,NUTS,2010,UKE,1,19.849
2003,NUTS,2010,UKE,1,18.091
2004,NUTS,2010,UKE,1,13.68
2005,NUTS,2010,UKE,1,15.072
2006,NUTS,2010,UKE,1,8.536
2007,NUTS,2010,UKE,1,11.577
2008,NUTS,2010,UKE,1,10.393
2009,NUTS,2010,UKE,1,7.285
2010,NUTS,2010,UKE,1,15.971
2011,NUTS,2010,UKE,1,18.418
2012,NUTS,2010,UKE,1,11.964
1999,NUTS,2010,UKE1,2,5.064
2000,NUTS,2010,UKE1,2,4.038
2001,NUTS,2010,UKE1,2,15.885
2002,NUTS,2010,UKE1,2,8.209
2003,NUTS,2010,UKE1,2,9.876
2004,NUTS,2010,UKE1,2,2.27
2005,NUTS,2010,UKE1,2,1.758
2006,NUTS,2010,UKE1,2,1.487
2007,NUTS,2010,UKE1,2,7.634
2008,NUTS,2010,UKE1,2,4.952
2009,NUTS,2010,UKE1,2,5.751
2010,NUTS,2010,UKE1,2,10.185
2011,NUTS,2010,UKE1,2,9.411
1999,NUTS,2010,UKE2,2,25.756
2000,NUTS,2010,UKE2,2,37.818
2001,NUTS,2010,UKE2,2,22.906
2002,NUTS,2010,UKE2,2,38.224
2003,NUTS,2010,UKE2,2,30.807
2004,NUTS,2010,UKE2,2,33.222
2005,NUTS,2010,UKE2,2,23.574
2006,NUTS,2010,UKE2,2,12.39
2007,NUTS,2010,UKE2,2,20.518
2008,NUTS,2010,UKE2,2,9.116
2009,NUTS,2010,UKE2,2,7.096
2010,NUTS,2010,UKE2,2,20.491
2011,NUTS,2010,UKE2,2,36.587
2012,NUTS,2010,UKE2,2,21.095
1999,NUTS,2010,UKE3,2,22.846
2000,NUTS,2010,UKE3,2,24.869
2001,NUTS,2010,UKE3,2,21.778
2002,NUTS,2010,UKE3,2,17.873
2003,NUTS,2010,UKE3,2,25.386
2004,NUTS,2010,UKE3,2,9.732
2005,NUTS,2010,UKE3,2,20.099
2006,NUTS,2010,UKE3,2,12.636
2007,NUTS,2010,UKE3,2,19.846
2008,NUTS,2010,UKE3,2,14.648
2009,NUTS,2010,UKE3,2,6.532
2010,NUTS,2010,UKE3,2,9.377
2011,NUTS,2010,UKE3,2,13.033
2012,NUTS,2010,UKE3,2,4.089
1999,NUTS,2010,UKE4,2,37.218
2000,NUTS,2010,UKE4,2,39.403
2001,NUTS,2010,UKE4,2,26.714
2002,NUTS,2010,UKE4,2,18.886
2003,NUTS,2010,UKE4,2,12.242
2004,NUTS,2010,UKE4,2,13.472
2005,NUTS,2010,UKE4,2,14.325
2006,NUTS,2010,UKE4,2,7.76
2007,NUTS,2010,UKE4,2,5.323
2008,NUTS,2010,UKE4,2,10.731
2009,NUTS,2010,UKE4,2,8.411
2010,NUTS,2010,UKE4,2,20.484
2011,NUTS,2010,UKE4,2,18.799
2012,NUTS,2010,UKE4,2,18.248
1999,NUTS,2010,UKF,1,34.474
2000,NUTS,2010,UKF,1,32.58
2001,NUTS,2010,UKF,1,24.036
2002,NUTS,2010,UKF,1,27.267
2003,NUTS,2010,UKF,1,20.898
2004,NUTS,2010,UKF,1,13.93
2005,NUTS,2010,UKF,1,16.415
2006,NUTS,2010,UKF,1,16.283
2007,NUTS,2010,UKF,1,19.647
2008,NUTS,2010,UKF,1,15.858
2009,NUTS,2010,UKF,1,18.584
2010,NUTS,2010,UKF,1,16.72
2011,NUTS,2010,UKF,1,23.406
2012,NUTS,2010,UKF,1,12.967
1999,NUTS,2010,UKF1,2,32.077
2000,NUTS,2010,UKF1,2,40.152
2001,NUTS,2010,UKF1,2,30.005
2002,NUTS,2010,UKF1,2,36.841
2003,NUTS,2010,UKF1,2,22.839
2004,NUTS,2010,UKF1,2,16.782
2005,NUTS,2010,UKF1,2,15.114
2006,NUTS,2010,UKF1,2,18.992
2007,NUTS,2010,UKF1,2,24.464
2008,NUTS,2010,UKF1,2,20.385
2009,NUTS,2010,UKF1,2,26.571
2010,NUTS,2010,UKF1,2,21.416
2011,NUTS,2010,UKF1,2,40.556
2012,NUTS,2010,UKF1,2,16.792
1999,NUTS,2010,UKF2,2,47.47
2000,NUTS,2010,UKF2,2,29.185
2001,NUTS,2010,UKF2,2,23.727
2002,NUTS,2010,UKF2,2,24.075
2003,NUTS,2010,UKF2,2,22.221
2004,NUTS,2010,UKF2,2,14.243
2005,NUTS,2010,UKF2,2,22.019
2006,NUTS,2010,UKF2,2,19.506
2007,NUTS,2010,UKF2,2,19.169
2008,NUTS,2010,UKF2,2,14.597
2009,NUTS,2010,UKF2,2,14.668
2010,NUTS,2010,UKF2,2,17.845
2011,NUTS,2010,UKF2,2,11.402
2012,NUTS,2010,UKF2,2,12.85
1999,NUTS,2010,UKF3,2,8.95
2000,NUTS,2010,UKF3,2,18.564
2001,NUTS,2010,UKF3,2,6.423
2002,NUTS,2010,UKF3,2,5.712
2003,NUTS,2010,UKF3,2,12.026
2004,NUTS,2010,UKF3,2,5.211
2005,NUTS,2010,UKF3,2,6.467
2007,NUTS,2010,UKF3,2,6.522
2008,NUTS,2010,UKF3,2,6.198
2009,NUTS,2010,UKF3,2,4.444
2011,NUTS,2010,UKF3,2,4.474
2012,NUTS,2010,UKF3,2,1.453
1999,NUTS,2010,UKG,1,21.426
2000,NUTS,2010,UKG,1,25.803
2001,NUTS,2010,UKG,1,26.309
2002,NUTS,2010,UKG,1,24.933
2003,NUTS,2010,UKG,1,22.612
2004,NUTS,2010,UKG,1,26.225
2005,NUTS,2010,UKG,1,13.795
