year,region_type,region_year_spec,region_id,region_level,rd_p_persreg_t_total_rse_fte
2005,NUTS,2010,LT,0,7637.0
2006,NUTS,2010,LT,0,7980.0
2007,NUTS,2010,LT,0,8467.0
2008,NUTS,2010,LT,0,8433.0
2009,NUTS,2010,LT,0,8490.0
2010,NUTS,2010,LT,0,8599.0
2011,NUTS,2010,LT,0,8390.0
2012,NUTS,2010,LT,0,8023.0
2013,NUTS,2010,LT,0,8557.0
2014,NUTS,2010,LT,0,9075.0
2015,NUTS,2010,LT,0,8167.0
2016,NUTS,2010,LT,0,8525.0
2017,NUTS,2010,LT,0,8741.0
2018,NUTS,2010,LT,0,8938.0
2019,NUTS,2010,LT,0,9630.0
2020,NUTS,2010,LT,0,10150.0
2015,NUTS,2010,LT01,2,5030.0
2016,NUTS,2010,LT01,2,4947.0
2017,NUTS,2010,LT01,2,5212.0
2018,NUTS,2010,LT01,2,5277.0
2019,NUTS,2010,LT01,2,5631.0
2015,NUTS,2010,LT02,2,3137.0
2016,NUTS,2010,LT02,2,3578.0
2017,NUTS,2010,LT02,2,3530.0
2018,NUTS,2010,LT02,2,3661.0
2019,NUTS,2010,LT02,2,3999.0
2000,NUTS,2010,LU,0,1646.0
2003,NUTS,2010,LU,0,1949.0
2004,NUTS,2010,LU,0,2031.0
2005,NUTS,2010,LU,0,2227.0
2006,NUTS,2010,LU,0,2054.0
2007,NUTS,2010,LU,0,2201.0
2008,NUTS,2010,LU,0,2288.0
2009,NUTS,2010,LU,0,2396.0
2010,NUTS,2010,LU,0,2613.0
2011,NUTS,2010,LU,0,2831.0
2012,NUTS,2010,LU,0,2310.0
2013,NUTS,2010,LU,0,2503.0
2014,NUTS,2010,LU,0,2643.0
2015,NUTS,2010,LU,0,2610.0
2016,NUTS,2010,LU,0,2767.0
2017,NUTS,2010,LU,0,2936.0
2018,NUTS,2010,LU,0,2863.0
2019,NUTS,2010,LU,0,3126.0
2020,NUTS,2010,LU,0,3080.0
1993,NUTS,2010,LV,0,3999.0
1994,NUTS,2010,LV,0,3010.0
1995,NUTS,2010,LV,0,3072.0
1996,NUTS,2010,LV,0,2839.0
1997,NUTS,2010,LV,0,2610.0
1998,NUTS,2010,LV,0,2557.0
1999,NUTS,2010,LV,0,2626.0
2000,NUTS,2010,LV,0,3814.0
2001,NUTS,2010,LV,0,3497.0
2002,NUTS,2010,LV,0,3451.0
2003,NUTS,2010,LV,0,3203.0
2004,NUTS,2010,LV,0,3324.0
2005,NUTS,2010,LV,0,3282.0
2006,NUTS,2010,LV,0,3935.0
2007,NUTS,2010,LV,0,4157.0
2008,NUTS,2010,LV,0,4370.0
2009,NUTS,2010,LV,0,3621.0
2010,NUTS,2010,LV,0,3896.0
2011,NUTS,2010,LV,0,3947.0
2012,NUTS,2010,LV,0,3904.0
2013,NUTS,2010,LV,0,3625.0
2014,NUTS,2010,LV,0,3748.0
2015,NUTS,2010,LV,0,3613.0
2016,NUTS,2010,LV,0,3152.0
2017,NUTS,2010,LV,0,3482.0
2018,NUTS,2010,LV,0,3456.0
2019,NUTS,2010,LV,0,3632.0
2020,NUTS,2010,LV,0,4072.0
2011,NUTS,2010,ME,0,406.0
2013,NUTS,2010,ME,0,404.0
2014,NUTS,2010,ME,0,421.0
2015,NUTS,2010,ME,0,523.0
2016,NUTS,2010,ME,0,449.0
2017,NUTS,2010,ME,0,441.0
2018,NUTS,2010,ME,0,479.0
2019,NUTS,2010,ME,0,469.0
2005,NUTS,2010,MK,0,1110.0
2006,NUTS,2010,MK,0,1062.0
2007,NUTS,2010,MK,0,1038.0
2008,NUTS,2010,MK,0,966.0
2009,NUTS,2010,MK,0,893.0
2010,NUTS,2010,MK,0,1102.0
2011,NUTS,2010,MK,0,923.0
2012,NUTS,2010,MK,0,1269.0
2013,NUTS,2010,MK,0,1402.0
2014,NUTS,2010,MK,0,1740.0
2015,NUTS,2010,MK,0,1785.0
2016,NUTS,2010,MK,0,1778.0
2017,NUTS,2010,MK,0,1519.0
2018,NUTS,2010,MK,0,1665.0
2019,NUTS,2010,MK,0,1639.0
2020,NUTS,2010,MK,0,1639.0
2002,NUTS,2010,MT,0,272.0
2003,NUTS,2010,MT,0,276.0
2004,NUTS,2010,MT,0,436.0
2005,NUTS,2010,MT,0,479.0
2006,NUTS,2010,MT,0,521.0
2007,NUTS,2010,MT,0,492.0
2008,NUTS,2010,MT,0,541.0
2009,NUTS,2010,MT,0,494.0
2010,NUTS,2010,MT,0,587.0
2011,NUTS,2010,MT,0,746.0
2012,NUTS,2010,MT,0,838.0
2013,NUTS,2010,MT,0,804.0
2014,NUTS,2010,MT,0,788.0
2015,NUTS,2010,MT,0,820.0
2016,NUTS,2010,MT,0,896.0
2017,NUTS,2010,MT,0,933.0
2018,NUTS,2010,MT,0,906.0
2019,NUTS,2010,MT,0,939.0
2020,NUTS,2010,MT,0,1014.0
1981,NUTS,2010,NL,0,19436.0
1983,NUTS,2010,NL,0,22040.0
1985,NUTS,2010,NL,0,24150.0
1987,NUTS,2010,NL,0,25500.0
1989,NUTS,2010,NL,0,26680.0
1993,NUTS,2010,NL,0,32190.0
1994,NUTS,2010,NL,0,34178.0
1995,NUTS,2010,NL,0,34640.0
1996,NUTS,2010,NL,0,35535.0
1997,NUTS,2010,NL,0,38053.0
1998,NUTS,2010,NL,0,39081.0
1999,NUTS,2010,NL,0,41803.0
2000,NUTS,2010,NL,0,42194.0
2001,NUTS,2010,NL,0,45599.0
2002,NUTS,2010,NL,0,43875.0
2003,NUTS,2010,NL,0,43805.0
2004,NUTS,2010,NL,0,48402.0
2005,NUTS,2010,NL,0,47854.0
2006,NUTS,2010,NL,0,53150.0
2007,NUTS,2010,NL,0,51057.0
2008,NUTS,2010,NL,0,50727.0
2009,NUTS,2010,NL,0,46958.0
2010,NUTS,2010,NL,0,53703.0
2011,NUTS,2010,NL,0,61335.0
2012,NUTS,2010,NL,0,73235.0
2013,NUTS,2010,NL,0,82797.0
2014,NUTS,2010,NL,0,83710.0
2015,NUTS,2010,NL,0,83488.0
2016,NUTS,2010,NL,0,87612.0
2017,NUTS,2010,NL,0,91023.0
2018,NUTS,2010,NL,0,95475.0
2019,NUTS,2010,NL,0,97713.0
2020,NUTS,2010,NL,0,101296.0
2002,NUTS,2010,NL1,1,1971.0
2003,NUTS,2010,NL1,1,2616.0
2005,NUTS,2010,NL1,1,2664.0
2007,NUTS,2010,NL1,1,2464.0
2009,NUTS,2010,NL1,1,2556.0
2011,NUTS,2010,NL1,1,3622.0
2012,NUTS,2010,NL1,1,4321.0
2013,NUTS,2010,NL1,1,5210.0
2014,NUTS,2010,NL1,1,5669.0
2015,NUTS,2010,NL1,1,5371.0
2016,NUTS,2010,NL1,1,5781.0
2017,NUTS,2010,NL1,1,5668.0
2018,NUTS,2010,NL1,1,5651.0
2019,NUTS,2010,NL1,1,5481.0
2002,NUTS,2010,NL11,2,1394.0
2003,NUTS,2010,NL11,2,1909.0
2005,NUTS,2010,NL11,2,1938.0
2007,NUTS,2010,NL11,2,1844.0
2009,NUTS,2010,NL11,2,2044.0
2011,NUTS,2010,NL11,2,2437.0
2012,NUTS,2010,NL11,2,2577.0
2013,NUTS,2010,NL11,2,
2014,NUTS,2010,NL11,2,
2015,NUTS,2010,NL11,2,
2016,NUTS,2010,NL11,2,
2017,NUTS,2010,NL11,2,
2018,NUTS,2010,NL11,2,
2019,NUTS,2010,NL11,2,
2002,NUTS,2010,NL12,2,296.0
2003,NUTS,2010,NL12,2,297.0
2005,NUTS,2010,NL12,2,443.0
2007,NUTS,2010,NL12,2,324.0
2009,NUTS,2010,NL12,2,292.0
2011,NUTS,2010,NL12,2,624.0
2012,NUTS,2010,NL12,2,944.0
2013,NUTS,2010,NL12,2,
2014,NUTS,2010,NL12,2,
2015,NUTS,2010,NL12,2,
2016,NUTS,2010,NL12,2,
2017,NUTS,2010,NL12,2,
2018,NUTS,2010,NL12,2,
2019,NUTS,2010,NL12,2,
2002,NUTS,2010,NL13,2,281.0
2003,NUTS,2010,NL13,2,409.0
2005,NUTS,2010,NL13,2,283.0
2007,NUTS,2010,NL13,2,296.0
2009,NUTS,2010,NL13,2,220.0
2011,NUTS,2010,NL13,2,561.0
2012,NUTS,2010,NL13,2,799.0
2013,NUTS,2010,NL13,2,
2014,NUTS,2010,NL13,2,
2015,NUTS,2010,NL13,2,
2016,NUTS,2010,NL13,2,
2017,NUTS,2010,NL13,2,
2018,NUTS,2010,NL13,2,
2019,NUTS,2010,NL13,2,
2002,NUTS,2010,NL2,1,7796.0
2003,NUTS,2010,NL2,1,8555.0
2005,NUTS,2010,NL2,1,8413.0
2007,NUTS,2010,NL2,1,9011.0
2009,NUTS,2010,NL2,1,9453.0
2011,NUTS,2010,NL2,1,11517.0
2012,NUTS,2010,NL2,1,14383.0
2013,NUTS,2010,NL2,1,16267.0
2014,NUTS,2010,NL2,1,16066.0
2015,NUTS,2010,NL2,1,15520.0
2016,NUTS,2010,NL2,1,15666.0
2017,NUTS,2010,NL2,1,16467.0
2018,NUTS,2010,NL2,1,16572.0
2019,NUTS,2010,NL2,1,16438.0
2002,NUTS,2010,NL21,2,2138.0
2003,NUTS,2010,NL21,2,2176.0
2005,NUTS,2010,NL21,2,1988.0
2007,NUTS,2010,NL21,2,2447.0
2009,NUTS,2010,NL21,2,2802.0
2011,NUTS,2010,NL21,2,3777.0
2012,NUTS,2010,NL21,2,3922.0
2013,NUTS,2010,NL21,2,
2014,NUTS,2010,NL21,2,
2015,NUTS,2010,NL21,2,
2016,NUTS,2010,NL21,2,
2017,NUTS,2010,NL21,2,
2018,NUTS,2010,NL21,2,
2019,NUTS,2010,NL21,2,
2002,NUTS,2010,NL22,2,4887.0
2003,NUTS,2010,NL22,2,5747.0
2005,NUTS,2010,NL22,2,5823.0
2007,NUTS,2010,NL22,2,5679.0
2009,NUTS,2010,NL22,2,5968.0
2011,NUTS,2010,NL22,2,6895.0
2012,NUTS,2010,NL22,2,9271.0
2013,NUTS,2010,NL22,2,
2014,NUTS,2010,NL22,2,
2015,NUTS,2010,NL22,2,
2016,NUTS,2010,NL22,2,
2017,NUTS,2010,NL22,2,
2018,NUTS,2010,NL22,2,
2019,NUTS,2010,NL22,2,
2002,NUTS,2010,NL23,2,770.0
2003,NUTS,2010,NL23,2,633.0
2005,NUTS,2010,NL23,2,602.0
2007,NUTS,2010,NL23,2,885.0
2009,NUTS,2010,NL23,2,682.0
2011,NUTS,2010,NL23,2,845.0
2012,NUTS,2010,NL23,2,1190.0
2013,NUTS,2010,NL23,2,
2014,NUTS,2010,NL23,2,
2015,NUTS,2010,NL23,2,
2016,NUTS,2010,NL23,2,
2017,NUTS,2010,NL23,2,
2018,NUTS,2010,NL23,2,
2019,NUTS,2010,NL23,2,
2002,NUTS,2010,NL3,1,19284.0
2003,NUTS,2010,NL3,1,22983.0
2005,NUTS,2010,NL3,1,24416.0
2007,NUTS,2010,NL3,1,25774.0
2009,NUTS,2010,NL3,1,24650.0
2011,NUTS,2010,NL3,1,32833.0
2012,NUTS,2010,NL3,1,38082.0
2013,NUTS,2010,NL3,1,42111.0
2014,NUTS,2010,NL3,1,42768.0
2015,NUTS,2010,NL3,1,43195.0
2016,NUTS,2010,NL3,1,46093.0
2017,NUTS,2010,NL3,1,46620.0
2018,NUTS,2010,NL3,1,49829.0
2019,NUTS,2010,NL3,1,50828.0
2002,NUTS,2010,NL31,2,3780.0
2003,NUTS,2010,NL31,2,4906.0
2005,NUTS,2010,NL31,2,5358.0
2007,NUTS,2010,NL31,2,5581.0
2009,NUTS,2010,NL31,2,5155.0
2011,NUTS,2010,NL31,2,5597.0
2012,NUTS,2010,NL31,2,6629.0
2013,NUTS,2010,NL31,2,
2014,NUTS,2010,NL31,2,
2015,NUTS,2010,NL31,2,
2016,NUTS,2010,NL31,2,
2017,NUTS,2010,NL31,2,
2018,NUTS,2010,NL31,2,
2019,NUTS,2010,NL31,2,
2002,NUTS,2010,NL32,2,7144.0
2003,NUTS,2010,NL32,2,8122.0
2005,NUTS,2010,NL32,2,8072.0
2007,NUTS,2010,NL32,2,9358.0
2009,NUTS,2010,NL32,2,8578.0
2011,NUTS,2010,NL32,2,13018.0
2012,NUTS,2010,NL32,2,15544.0
2013,NUTS,2010,NL32,2,
2014,NUTS,2010,NL32,2,
2015,NUTS,2010,NL32,2,
2016,NUTS,2010,NL32,2,
2017,NUTS,2010,NL32,2,
2018,NUTS,2010,NL32,2,
2019,NUTS,2010,NL32,2,
2002,NUTS,2010,NL33,2,7920.0
2003,NUTS,2010,NL33,2,9591.0
2005,NUTS,2010,NL33,2,10654.0
2007,NUTS,2010,NL33,2,10311.0
2009,NUTS,2010,NL33,2,10621.0
2011,NUTS,2010,NL33,2,13947.0
2012,NUTS,2010,NL33,2,15533.0
2013,NUTS,2010,NL33,2,
2014,NUTS,2010,NL33,2,
2015,NUTS,2010,NL33,2,
2016,NUTS,2010,NL33,2,
2017,NUTS,2010,NL33,2,
2018,NUTS,2010,NL33,2,
2019,NUTS,2010,NL33,2,
2002,NUTS,2010,NL34,2,440.0
2003,NUTS,2010,NL34,2,366.0
2005,NUTS,2010,NL34,2,332.0
2007,NUTS,2010,NL34,2,525.0
2009,NUTS,2010,NL34,2,298.0
2011,NUTS,2010,NL34,2,272.0
2012,NUTS,2010,NL34,2,376.0
2013,NUTS,2010,NL34,2,
2014,NUTS,2010,NL34,2,
2015,NUTS,2010,NL34,2,
2016,NUTS,2010,NL34,2,
2017,NUTS,2010,NL34,2,
2018,NUTS,2010,NL34,2,
2019,NUTS,2010,NL34,2,
2002,NUTS,2010,NL4,1,9106.0
2003,NUTS,2010,NL4,1,9649.0
2005,NUTS,2010,NL4,1,12367.0
2007,NUTS,2010,NL4,1,13805.0
2009,NUTS,2010,NL4,1,10297.0
2011,NUTS,2010,NL4,1,13362.0
2012,NUTS,2010,NL4,1,16449.0
2013,NUTS,2010,NL4,1,19207.0
2014,NUTS,2010,NL4,1,19209.0
2015,NUTS,2010,NL4,1,19402.0
2016,NUTS,2010,NL4,1,20072.0
2017,NUTS,2010,NL4,1,22268.0
2018,NUTS,2010,NL4,1,23423.0
2019,NUTS,2010,NL4,1,24966.0
2002,NUTS,2010,NL41,2,6858.0
2003,NUTS,2010,NL41,2,7050.0
2005,NUTS,2010,NL41,2,8888.0
2007,NUTS,2010,NL41,2,11139.0
2009,NUTS,2010,NL41,2,7885.0
2011,NUTS,2010,NL41,2,9639.0
2012,NUTS,2010,NL41,2,11814.0
2013,NUTS,2010,NL41,2,
2014,NUTS,2010,NL41,2,
2015,NUTS,2010,NL41,2,
2016,NUTS,2010,NL41,2,
2017,NUTS,2010,NL41,2,
2018,NUTS,2010,NL41,2,
2019,NUTS,2010,NL41,2,
2002,NUTS,2010,NL42,2,2248.0
2003,NUTS,2010,NL42,2,2599.0
2005,NUTS,2010,NL42,2,3479.0
2007,NUTS,2010,NL42,2,2666.0
2009,NUTS,2010,NL42,2,2412.0
2011,NUTS,2010,NL42,2,3723.0
2012,NUTS,2010,NL42,2,4636.0
2013,NUTS,2010,NL42,2,
2014,NUTS,2010,NL42,2,
2015,NUTS,2010,NL42,2,
2016,NUTS,2010,NL42,2,
2017,NUTS,2010,NL42,2,
2018,NUTS,2010,NL42,2,
2019,NUTS,2010,NL42,2,
1981,NUTS,2010,NO,0,7498.0
1982,NUTS,2010,NO,0,7754.0
1983,NUTS,2010,NO,0,8283.0
1984,NUTS,2010,NO,0,8970.0
1985,NUTS,2010,NO,0,9692.0
1987,NUTS,2010,NO,0,11465.0
1989,NUTS,2010,NO,0,12156.0
1991,NUTS,2010,NO,0,13460.0
1993,NUTS,2010,NO,0,14763.0
1995,NUTS,2010,NO,0,15931.0
1997,NUTS,2010,NO,0,17490.0
1999,NUTS,2010,NO,0,18295.0
2001,NUTS,2010,NO,0,19685.0
2003,NUTS,2010,NO,0,20547.0
2004,NUTS,2010,NO,0,20662.0
2005,NUTS,2010,NO,0,21200.0
2006,NUTS,2010,NO,0,22580.0
2007,NUTS,2010,NO,0,24351.0
2008,NUTS,2010,NO,0,25578.0
2009,NUTS,2010,NO,0,26273.0
2010,NUTS,2010,NO,0,26451.0
2011,NUTS,2010,NO,0,27228.0
2012,NUTS,2010,NO,0,27841.0
2013,NUTS,2010,NO,0,28312.0
2014,NUTS,2010,NO,0,29237.0
2015,NUTS,2010,NO,0,30632.0
2016,NUTS,2010,NO,0,31913.0
2017,NUTS,2010,NO,0,33632.0
2018,NUTS,2010,NO,0,34337.0
2019,NUTS,2010,NO,0,35898.0
2020,NUTS,2010,NO,0,36316.0
1981,NUTS,2010,NO0,1,7498.0
1982,NUTS,2010,NO0,1,7754.0
1983,NUTS,2010,NO0,1,8283.0
1984,NUTS,2010,NO0,1,8970.0
1985,NUTS,2010,NO0,1,9692.0
1987,NUTS,2010,NO0,1,11465.0
1989,NUTS,2010,NO0,1,12156.0
1991,NUTS,2010,NO0,1,13460.0
1993,NUTS,2010,NO0,1,14763.0
1995,NUTS,2010,NO0,1,15931.0
1997,NUTS,2010,NO0,1,17490.0
1999,NUTS,2010,NO0,1,18295.0
2001,NUTS,2010,NO0,1,19685.0
2003,NUTS,2010,NO0,1,20547.0
2004,NUTS,2010,NO0,1,20662.0
2005,NUTS,2010,NO0,1,21200.0
2006,NUTS,2010,NO0,1,22580.0
2007,NUTS,2010,NO0,1,24351.0
2008,NUTS,2010,NO0,1,25578.0
2009,NUTS,2010,NO0,1,26273.0
2010,NUTS,2010,NO0,1,26451.0
2011,NUTS,2010,NO0,1,27228.0
2012,NUTS,2010,NO0,1,27841.0
2013,NUTS,2010,NO0,1,28312.0
2014,NUTS,2010,NO0,1,29237.0
2015,NUTS,2010,NO0,1,30632.0
2016,NUTS,2010,NO0,1,31913.0
2017,NUTS,2010,NO0,1,33632.0
2018,NUTS,2010,NO0,1,34335.0
2019,NUTS,2010,NO0,1,35897.0
2001,NUTS,2010,NO01,2,9225.0
2003,NUTS,2010,NO01,2,9207.0
2005,NUTS,2010,NO01,2,9582.0
2007,NUTS,2010,NO01,2,11285.0
2009,NUTS,2010,NO01,2,12256.0
2010,NUTS,2010,NO01,2,12179.0
2011,NUTS,2010,NO01,2,12426.0
2012,NUTS,2010,NO01,2,12168.0
2013,NUTS,2010,NO01,2,12651.0
2014,NUTS,2010,NO01,2,12934.0
2015,NUTS,2010,NO01,2,13617.0
2016,NUTS,2010,NO01,2,14204.0
2017,NUTS,2010,NO01,2,14720.0
2018,NUTS,2010,NO01,2,15018.0
2019,NUTS,2010,NO01,2,15560.0
2001,NUTS,2010,NO02,2,407.0
2003,NUTS,2010,NO02,2,484.0
2005,NUTS,2010,NO02,2,413.0
2007,NUTS,2010,NO02,2,438.0
2009,NUTS,2010,NO02,2,434.0
2010,NUTS,2010,NO02,2,429.0
2011,NUTS,2010,NO02,2,450.0
2012,NUTS,2010,NO02,2,489.0
2013,NUTS,2010,NO02,2,613.0
2014,NUTS,2010,NO02,2,582.0
2015,NUTS,2010,NO02,2,545.0
2016,NUTS,2010,NO02,2,618.0
2017,NUTS,2010,NO02,2,717.0
2018,NUTS,2010,NO02,2,774.0
2019,NUTS,2010,NO02,2,723.0
2001,NUTS,2010,NO03,2,2194.0
2003,NUTS,2010,NO03,2,2353.0
2005,NUTS,2010,NO03,2,2104.0
2007,NUTS,2010,NO03,2,1912.0
2009,NUTS,2010,NO03,2,1888.0
2010,NUTS,2010,NO03,2,2147.0
2011,NUTS,2010,NO03,2,2233.0
2012,NUTS,2010,NO03,2,2268.0
2013,NUTS,2010,NO03,2,2451.0
2014,NUTS,2010,NO03,2,2535.0
2015,NUTS,2010,NO03,2,2690.0
2016,NUTS,2010,NO03,2,2665.0
2017,NUTS,2010,NO03,2,2842.0
2018,NUTS,2010,NO03,2,2851.0
2019,NUTS,2010,NO03,2,2831.0
2001,NUTS,2010,NO04,2,1503.0
2003,NUTS,2010,NO04,2,1502.0
2005,NUTS,2010,NO04,2,1584.0
2007,NUTS,2010,NO04,2,1788.0
2009,NUTS,2010,NO04,2,1786.0
2010,NUTS,2010,NO04,2,1711.0
2011,NUTS,2010,NO04,2,1758.0
2012,NUTS,2010,NO04,2,1883.0
2013,NUTS,2010,NO04,2,1887.0
2014,NUTS,2010,NO04,2,2032.0
2015,NUTS,2010,NO04,2,2154.0
2016,NUTS,2010,NO04,2,2353.0
2017,NUTS,2010,NO04,2,2527.0
2018,NUTS,2010,NO04,2,2566.0
2019,NUTS,2010,NO04,2,2785.0
2001,NUTS,2010,NO05,2,2597.0
2003,NUTS,2010,NO05,2,2832.0
2005,NUTS,2010,NO05,2,3108.0
2007,NUTS,2010,NO05,2,3438.0
2009,NUTS,2010,NO05,2,3691.0
2010,NUTS,2010,NO05,2,3709.0
2011,NUTS,2010,NO05,2,3734.0
2012,NUTS,2010,NO05,2,3912.0
2013,NUTS,2010,NO05,2,3900.0
2014,NUTS,2010,NO05,2,4035.0
2015,NUTS,2010,NO05,2,4245.0
2016,NUTS,2010,NO05,2,4265.0
2017,NUTS,2010,NO05,2,4603.0
2018,NUTS,2010,NO05,2,4816.0
2019,NUTS,2010,NO05,2,5242.0
2001,NUTS,2010,NO06,2,2803.0
2003,NUTS,2010,NO06,2,3433.0
2005,NUTS,2010,NO06,2,3555.0
2007,NUTS,2010,NO06,2,3994.0
2009,NUTS,2010,NO06,2,4607.0
2010,NUTS,2010,NO06,2,4646.0
2011,NUTS,2010,NO06,2,4846.0
2012,NUTS,2010,NO06,2,5233.0
2013,NUTS,2010,NO06,2,4906.0
2014,NUTS,2010,NO06,2,5114.0
2015,NUTS,2010,NO06,2,5256.0
2016,NUTS,2010,NO06,2,5485.0
2017,NUTS,2010,NO06,2,5859.0
2018,NUTS,2010,NO06,2,5845.0
2019,NUTS,2010,NO06,2,6235.0
2001,NUTS,2010,NO07,2,993.0
2003,NUTS,2010,NO07,2,1178.0
2005,NUTS,2010,NO07,2,1309.0
2007,NUTS,2010,NO07,2,1496.0
2009,NUTS,2010,NO07,2,1661.0
2010,NUTS,2010,NO07,2,1630.0
2011,NUTS,2010,NO07,2,1781.0
2012,NUTS,2010,NO07,2,1870.0
2013,NUTS,2010,NO07,2,1884.0
2014,NUTS,2010,NO07,2,2004.0
2015,NUTS,2010,NO07,2,2125.0
2016,NUTS,2010,NO07,2,2320.0
2017,NUTS,2010,NO07,2,2364.0
2018,NUTS,2010,NO07,2,2464.0
2019,NUTS,2010,NO07,2,2523.0
1994,NUTS,2010,PL,0,47433.0
1995,NUTS,2010,PL,0,50425.0
1996,NUTS,2010,PL,0,52474.0
1997,NUTS,2010,PL,0,55602.0
1998,NUTS,2010,PL,0,56179.0
1999,NUTS,2010,PL,0,56433.0
2000,NUTS,2010,PL,0,55174.0
2001,NUTS,2010,PL,0,56148.0
2002,NUTS,2010,PL,0,56725.0
2003,NUTS,2010,PL,0,58595.0
2004,NUTS,2010,PL,0,60944.0
2005,NUTS,2010,PL,0,62162.0
2006,NUTS,2010,PL,0,59573.0
2007,NUTS,2010,PL,0,61395.0
2008,NUTS,2010,PL,0,61805.0
2009,NUTS,2010,PL,0,61105.0
2010,NUTS,2010,PL,0,64511.0
2011,NUTS,2010,PL,0,64133.0
2012,NUTS,2010,PL,0,67001.0
2013,NUTS,2010,PL,0,71472.0
2014,NUTS,2010,PL,0,78622.0
2015,NUTS,2010,PL,0,82594.0
2016,NUTS,2010,PL,0,88165.0
2017,NUTS,2010,PL,0,114585.0
2018,NUTS,2010,PL,0,117789.0
2019,NUTS,2010,PL,0,120780.0
2020,NUTS,2010,PL,0,124600.0
2000,NUTS,2010,PL1,1,20444.0
2001,NUTS,2010,PL1,1,20719.0
2002,NUTS,2010,PL1,1,19901.0
2003,NUTS,2010,PL1,1,20476.0
2004,NUTS,2010,PL1,1,21626.0
2005,NUTS,2010,PL1,1,21853.0
2006,NUTS,2010,PL1,1,21966.0
2007,NUTS,2010,PL1,1,22399.0
2008,NUTS,2010,PL1,1,22540.0
2009,NUTS,2010,PL1,1,23292.0
2010,NUTS,2010,PL1,1,23655.0
2011,NUTS,2010,PL1,1,21763.0
2012,NUTS,2010,PL1,1,22037.0
2013,NUTS,2010,PL1,1,24614.0
2014,NUTS,2010,PL1,1,26813.0
2015,NUTS,2010,PL1,1,28685.0
2000,NUTS,2010,PL11,2,3328.0
2001,NUTS,2010,PL11,2,3163.0
2002,NUTS,2010,PL11,2,2983.0
2003,NUTS,2010,PL11,2,3229.0
2004,NUTS,2010,PL11,2,3242.0
2005,NUTS,2010,PL11,2,3294.0
2006,NUTS,2010,PL11,2,3412.0
2007,NUTS,2010,PL11,2,3428.0
2008,NUTS,2010,PL11,2,3537.0
2009,NUTS,2010,PL11,2,3947.0
2010,NUTS,2010,PL11,2,3884.0
2011,NUTS,2010,PL11,2,3623.0
2012,NUTS,2010,PL11,2,4051.0
2013,NUTS,2010,PL11,2,3760.0
2014,NUTS,2010,PL11,2,3973.0
2015,NUTS,2010,PL11,2,4224.0
2000,NUTS,2010,PL12,2,17115.0
2001,NUTS,2010,PL12,2,17556.0
2002,NUTS,2010,PL12,2,16918.0
2003,NUTS,2010,PL12,2,17247.0
2004,NUTS,2010,PL12,2,18384.0
2005,NUTS,2010,PL12,2,18559.0
2006,NUTS,2010,PL12,2,18554.0
2007,NUTS,2010,PL12,2,18972.0
2008,NUTS,2010,PL12,2,19003.0
2009,NUTS,2010,PL12,2,19345.0
2010,NUTS,2010,PL12,2,19771.0
2011,NUTS,2010,PL12,2,18140.0
2012,NUTS,2010,PL12,2,17986.0
2013,NUTS,2010,PL12,2,20854.0
2014,NUTS,2010,PL12,2,22840.0
2015,NUTS,2010,PL12,2,24461.0
2000,NUTS,2010,PL2,1,10788.0
2001,NUTS,2010,PL2,1,11650.0
2002,NUTS,2010,PL2,1,13593.0
2003,NUTS,2010,PL2,1,13955.0
2004,NUTS,2010,PL2,1,14688.0
2005,NUTS,2010,PL2,1,14425.0
2006,NUTS,2010,PL2,1,12697.0
2007,NUTS,2010,PL2,1,12796.0
2008,NUTS,2010,PL2,1,12479.0
2009,NUTS,2010,PL2,1,12196.0
2010,NUTS,2010,PL2,1,13046.0
2011,NUTS,2010,PL2,1,14156.0
2012,NUTS,2010,PL2,1,15179.0
2013,NUTS,2010,PL2,1,16275.0
2014,NUTS,2010,PL2,1,18095.0
2015,NUTS,2010,PL2,1,18859.0
2016,NUTS,2010,PL2,1,20080.0
2017,NUTS,2010,PL2,1,26273.0
2018,NUTS,2010,PL2,1,26196.0
2019,NUTS,2010,PL2,1,28774.0
2000,NUTS,2010,PL21,2,5999.0
2001,NUTS,2010,PL21,2,6165.0
2002,NUTS,2010,PL21,2,8254.0
2003,NUTS,2010,PL21,2,8531.0
2004,NUTS,2010,PL21,2,9178.0
2005,NUTS,2010,PL21,2,8530.0
2006,NUTS,2010,PL21,2,7039.0
2007,NUTS,2010,PL21,2,7267.0
2008,NUTS,2010,PL21,2,6544.0
2009,NUTS,2010,PL21,2,6361.0
2010,NUTS,2010,PL21,2,7624.0
2011,NUTS,2010,PL21,2,8520.0
2012,NUTS,2010,PL21,2,9167.0
2013,NUTS,2010,PL21,2,9760.0
2014,NUTS,2010,PL21,2,11073.0
2015,NUTS,2010,PL21,2,11809.0
2016,NUTS,2010,PL21,2,12520.0
2017,NUTS,2010,PL21,2,17443.0
2018,NUTS,2010,PL21,2,16947.0
2019,NUTS,2010,PL21,2,17485.0
2000,NUTS,2010,PL22,2,4788.0
2001,NUTS,2010,PL22,2,5485.0
2002,NUTS,2010,PL22,2,5339.0
2003,NUTS,2010,PL22,2,5424.0
2004,NUTS,2010,PL22,2,5510.0
2005,NUTS,2010,PL22,2,5895.0
2006,NUTS,2010,PL22,2,5658.0
2007,NUTS,2010,PL22,2,5529.0
