year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_hrsto_ths
2016,NUTS,2010,PL51,2,411.7
2017,NUTS,2010,PL51,2,424.8
2018,NUTS,2010,PL51,2,435.0
2019,NUTS,2010,PL51,2,460.6
2020,NUTS,2010,PL51,2,484.9
2011,NUTS,2010,PL52,2,82.8
2012,NUTS,2010,PL52,2,85.7
2013,NUTS,2010,PL52,2,89.0
2014,NUTS,2010,PL52,2,98.9
2015,NUTS,2010,PL52,2,108.9
2016,NUTS,2010,PL52,2,107.3
2017,NUTS,2010,PL52,2,109.7
2018,NUTS,2010,PL52,2,114.0
2019,NUTS,2010,PL52,2,116.0
2020,NUTS,2010,PL52,2,118.2
2011,NUTS,2010,PL6,1,569.4
2012,NUTS,2010,PL6,1,595.9
2013,NUTS,2010,PL6,1,626.4
2014,NUTS,2010,PL6,1,619.9
2015,NUTS,2010,PL6,1,703.3
2016,NUTS,2010,PL6,1,723.3
2017,NUTS,2010,PL6,1,757.7
2018,NUTS,2010,PL6,1,757.2
2019,NUTS,2010,PL6,1,764.4
2020,NUTS,2010,PL6,1,784.2
2011,NUTS,2010,PL61,2,183.7
2012,NUTS,2010,PL61,2,196.5
2013,NUTS,2010,PL61,2,194.8
2014,NUTS,2010,PL61,2,191.7
2015,NUTS,2010,PL61,2,220.3
2016,NUTS,2010,PL61,2,237.2
2017,NUTS,2010,PL61,2,242.9
2018,NUTS,2010,PL61,2,242.3
2019,NUTS,2010,PL61,2,234.5
2020,NUTS,2010,PL61,2,248.0
2011,NUTS,2010,PL62,2,135.5
2012,NUTS,2010,PL62,2,128.9
2013,NUTS,2010,PL62,2,146.1
2014,NUTS,2010,PL62,2,148.5
2015,NUTS,2010,PL62,2,157.3
2016,NUTS,2010,PL62,2,151.8
2017,NUTS,2010,PL62,2,159.5
2018,NUTS,2010,PL62,2,160.5
2019,NUTS,2010,PL62,2,158.5
2020,NUTS,2010,PL62,2,163.0
2011,NUTS,2010,PL63,2,250.2
2012,NUTS,2010,PL63,2,270.5
2013,NUTS,2010,PL63,2,285.4
2014,NUTS,2010,PL63,2,279.7
2015,NUTS,2010,PL63,2,325.7
2016,NUTS,2010,PL63,2,334.3
2017,NUTS,2010,PL63,2,355.4
2018,NUTS,2010,PL63,2,354.4
2019,NUTS,2010,PL63,2,371.4
2020,NUTS,2010,PL63,2,373.2
2011,NUTS,2010,PL7,1,436.2
2012,NUTS,2010,PL7,1,434.8
2013,NUTS,2010,PL7,1,453.3
2014,NUTS,2010,PL7,1,489.4
2015,NUTS,2010,PL7,1,496.9
2016,NUTS,2010,PL7,1,449.1
2017,NUTS,2010,PL7,1,467.8
2018,NUTS,2010,PL7,1,470.1
2019,NUTS,2010,PL7,1,431.7
2020,NUTS,2010,PL7,1,461.7
2011,NUTS,2010,PL71,2,319.5
2012,NUTS,2010,PL71,2,313.4
2013,NUTS,2010,PL71,2,325.6
2014,NUTS,2010,PL71,2,355.3
2015,NUTS,2010,PL71,2,361.5
2016,NUTS,2010,PL71,2,324.0
2017,NUTS,2010,PL71,2,343.2
2018,NUTS,2010,PL71,2,341.9
2019,NUTS,2010,PL71,2,303.7
2020,NUTS,2010,PL71,2,328.1
2011,NUTS,2010,PL72,2,116.6
2012,NUTS,2010,PL72,2,121.4
2013,NUTS,2010,PL72,2,127.7
2014,NUTS,2010,PL72,2,134.1
2015,NUTS,2010,PL72,2,135.4
2016,NUTS,2010,PL72,2,125.1
2017,NUTS,2010,PL72,2,124.5
2018,NUTS,2010,PL72,2,128.2
2019,NUTS,2010,PL72,2,128.0
2020,NUTS,2010,PL72,2,133.6
2011,NUTS,2010,PL8,1,547.0
2012,NUTS,2010,PL8,1,557.4
2013,NUTS,2010,PL8,1,572.0
2014,NUTS,2010,PL8,1,596.4
2015,NUTS,2010,PL8,1,636.6
2016,NUTS,2010,PL8,1,611.0
2017,NUTS,2010,PL8,1,607.7
2018,NUTS,2010,PL8,1,626.2
2019,NUTS,2010,PL8,1,652.4
2020,NUTS,2010,PL8,1,654.6
2011,NUTS,2010,PL81,2,232.8
2012,NUTS,2010,PL81,2,239.3
2013,NUTS,2010,PL81,2,246.7
2014,NUTS,2010,PL81,2,272.6
2015,NUTS,2010,PL81,2,288.6
2016,NUTS,2010,PL81,2,236.4
2017,NUTS,2010,PL81,2,221.2
2018,NUTS,2010,PL81,2,242.4
2019,NUTS,2010,PL81,2,256.5
2020,NUTS,2010,PL81,2,259.5
2011,NUTS,2010,PL82,2,196.8
2012,NUTS,2010,PL82,2,201.5
2013,NUTS,2010,PL82,2,209.3
2014,NUTS,2010,PL82,2,202.0
2015,NUTS,2010,PL82,2,219.4
2016,NUTS,2010,PL82,2,240.0
2017,NUTS,2010,PL82,2,243.8
2018,NUTS,2010,PL82,2,242.3
2019,NUTS,2010,PL82,2,249.4
2020,NUTS,2010,PL82,2,251.5
2011,NUTS,2010,PL84,2,117.4
2012,NUTS,2010,PL84,2,116.6
2013,NUTS,2010,PL84,2,116.1
2014,NUTS,2010,PL84,2,121.8
2015,NUTS,2010,PL84,2,128.5
2016,NUTS,2010,PL84,2,134.5
2017,NUTS,2010,PL84,2,142.7
2018,NUTS,2010,PL84,2,141.5
2019,NUTS,2010,PL84,2,146.5
2020,NUTS,2010,PL84,2,143.6
2011,NUTS,2010,PL9,1,867.4
2012,NUTS,2010,PL9,1,912.6
2013,NUTS,2010,PL9,1,902.7
2014,NUTS,2010,PL9,1,1002.1
2015,NUTS,2010,PL9,1,1066.9
2016,NUTS,2010,PL9,1,954.9
2017,NUTS,2010,PL9,1,999.2
2018,NUTS,2010,PL9,1,1081.6
2019,NUTS,2010,PL9,1,1113.4
2020,NUTS,2010,PL9,1,1098.7
2013,NUTS,2010,PL91,2,690.2
2014,NUTS,2010,PL91,2,760.0
2015,NUTS,2010,PL91,2,802.1
2016,NUTS,2010,PL91,2,722.3
2017,NUTS,2010,PL91,2,752.5
2018,NUTS,2010,PL91,2,820.0
2019,NUTS,2010,PL91,2,834.1
2020,NUTS,2010,PL91,2,819.1
2013,NUTS,2010,PL92,2,212.4
2014,NUTS,2010,PL92,2,242.1
2015,NUTS,2010,PL92,2,264.7
2016,NUTS,2010,PL92,2,232.7
2017,NUTS,2010,PL92,2,246.7
2018,NUTS,2010,PL92,2,261.6
2019,NUTS,2010,PL92,2,279.4
2020,NUTS,2010,PL92,2,279.6
2011,NUTS,2010,PT,0,1083.0
2012,NUTS,2010,PT,0,1112.5
2013,NUTS,2010,PT,0,1131.1
2014,NUTS,2010,PT,0,1238.4
2015,NUTS,2010,PT,0,1318.9
2016,NUTS,2010,PT,0,1369.0
2017,NUTS,2010,PT,0,1418.8
2018,NUTS,2010,PT,0,1467.6
2019,NUTS,2010,PT,0,1485.0
2020,NUTS,2010,PT,0,1584.0
2011,NUTS,2010,PT1,1,1035.0
2012,NUTS,2010,PT1,1,1060.8
2013,NUTS,2010,PT1,1,1078.2
2014,NUTS,2010,PT1,1,1181.9
2015,NUTS,2010,PT1,1,1258.3
2016,NUTS,2010,PT1,1,1307.0
2017,NUTS,2010,PT1,1,1353.5
2018,NUTS,2010,PT1,1,1404.2
2019,NUTS,2010,PT1,1,1427.1
2020,NUTS,2010,PT1,1,1522.9
2011,NUTS,2010,PT11,2,357.3
2012,NUTS,2010,PT11,2,353.4
2013,NUTS,2010,PT11,2,342.4
2014,NUTS,2010,PT11,2,392.3
2015,NUTS,2010,PT11,2,397.9
2016,NUTS,2010,PT11,2,419.0
2017,NUTS,2010,PT11,2,450.9
2018,NUTS,2010,PT11,2,479.6
2019,NUTS,2010,PT11,2,479.4
2020,NUTS,2010,PT11,2,519.4
2011,NUTS,2010,PT15,2,39.3
2012,NUTS,2010,PT15,2,45.8
2013,NUTS,2010,PT15,2,46.4
2014,NUTS,2010,PT15,2,40.2
2015,NUTS,2010,PT15,2,44.4
2016,NUTS,2010,PT15,2,48.8
2017,NUTS,2010,PT15,2,50.7
2018,NUTS,2010,PT15,2,50.4
2019,NUTS,2010,PT15,2,45.3
2020,NUTS,2010,PT15,2,50.2
2011,NUTS,2010,PT16,2,197.5
2012,NUTS,2010,PT16,2,214.8
2013,NUTS,2010,PT16,2,224.9
2014,NUTS,2010,PT16,2,232.7
2015,NUTS,2010,PT16,2,249.8
2016,NUTS,2010,PT16,2,262.7
2017,NUTS,2010,PT16,2,264.9
2018,NUTS,2010,PT16,2,268.1
2019,NUTS,2010,PT16,2,280.2
2020,NUTS,2010,PT16,2,298.2
2011,NUTS,2010,PT17,2,373.7
2012,NUTS,2010,PT17,2,377.5
2013,NUTS,2010,PT17,2,391.0
2014,NUTS,2010,PT17,2,443.9
2015,NUTS,2010,PT17,2,489.5
2016,NUTS,2010,PT17,2,503.4
2017,NUTS,2010,PT17,2,509.7
2018,NUTS,2010,PT17,2,526.0
2019,NUTS,2010,PT17,2,545.6
2020,NUTS,2010,PT17,2,575.3
2011,NUTS,2010,PT18,2,67.2
2012,NUTS,2010,PT18,2,69.4
2013,NUTS,2010,PT18,2,73.5
2014,NUTS,2010,PT18,2,72.8
2015,NUTS,2010,PT18,2,76.7
2016,NUTS,2010,PT18,2,73.2
2017,NUTS,2010,PT18,2,77.3
2018,NUTS,2010,PT18,2,80.2
2019,NUTS,2010,PT18,2,76.6
2020,NUTS,2010,PT18,2,79.7
2011,NUTS,2010,PT2,1,21.8
2012,NUTS,2010,PT2,1,26.3
2013,NUTS,2010,PT2,1,25.7
2014,NUTS,2010,PT2,1,27.6
2015,NUTS,2010,PT2,1,31.6
2016,NUTS,2010,PT2,1,31.5
2017,NUTS,2010,PT2,1,33.4
2018,NUTS,2010,PT2,1,30.6
2019,NUTS,2010,PT2,1,26.0
2020,NUTS,2010,PT2,1,27.7
2011,NUTS,2010,PT20,2,21.8
2012,NUTS,2010,PT20,2,26.3
2013,NUTS,2010,PT20,2,25.7
2014,NUTS,2010,PT20,2,27.6
2015,NUTS,2010,PT20,2,31.6
2016,NUTS,2010,PT20,2,31.5
2017,NUTS,2010,PT20,2,33.4
2018,NUTS,2010,PT20,2,30.6
2019,NUTS,2010,PT20,2,26.0
2020,NUTS,2010,PT20,2,27.7
2011,NUTS,2010,PT3,1,26.2
2012,NUTS,2010,PT3,1,25.3
2013,NUTS,2010,PT3,1,27.2
2014,NUTS,2010,PT3,1,28.8
2015,NUTS,2010,PT3,1,29.0
2016,NUTS,2010,PT3,1,30.5
2017,NUTS,2010,PT3,1,31.9
2018,NUTS,2010,PT3,1,32.9
2019,NUTS,2010,PT3,1,31.8
2020,NUTS,2010,PT3,1,33.5
2011,NUTS,2010,PT30,2,26.2
2012,NUTS,2010,PT30,2,25.3
2013,NUTS,2010,PT30,2,27.2
2014,NUTS,2010,PT30,2,28.8
2015,NUTS,2010,PT30,2,29.0
2016,NUTS,2010,PT30,2,30.5
2017,NUTS,2010,PT30,2,31.9
2018,NUTS,2010,PT30,2,32.9
2019,NUTS,2010,PT30,2,31.8
2020,NUTS,2010,PT30,2,33.5
2011,NUTS,2010,RO,0,1750.6
2012,NUTS,2010,RO,0,1706.6
2013,NUTS,2010,RO,0,1620.3
2014,NUTS,2010,RO,0,1673.3
2015,NUTS,2010,RO,0,1752.4
2016,NUTS,2010,RO,0,1792.1
2017,NUTS,2010,RO,0,1854.5
2018,NUTS,2010,RO,0,1860.1
2019,NUTS,2010,RO,0,1903.3
2020,NUTS,2010,RO,0,1877.1
2011,NUTS,2010,RO1,1,389.8
2012,NUTS,2010,RO1,1,394.4
2013,NUTS,2010,RO1,1,396.4
2014,NUTS,2010,RO1,1,410.9
2015,NUTS,2010,RO1,1,485.3
2016,NUTS,2010,RO1,1,476.3
2017,NUTS,2010,RO1,1,477.2
2018,NUTS,2010,RO1,1,465.8
2019,NUTS,2010,RO1,1,476.0
2020,NUTS,2010,RO1,1,473.2
2011,NUTS,2010,RO11,2,198.7
2012,NUTS,2010,RO11,2,196.2
2013,NUTS,2010,RO11,2,200.2
2014,NUTS,2010,RO11,2,211.1
2015,NUTS,2010,RO11,2,257.4
2016,NUTS,2010,RO11,2,253.4
2017,NUTS,2010,RO11,2,252.7
2018,NUTS,2010,RO11,2,249.7
2019,NUTS,2010,RO11,2,253.1
2020,NUTS,2010,RO11,2,261.5
2011,NUTS,2010,RO12,2,191.1
2012,NUTS,2010,RO12,2,198.2
2013,NUTS,2010,RO12,2,196.2
2014,NUTS,2010,RO12,2,199.8
2015,NUTS,2010,RO12,2,227.9
2016,NUTS,2010,RO12,2,222.9
2017,NUTS,2010,RO12,2,224.5
2018,NUTS,2010,RO12,2,216.1
2019,NUTS,2010,RO12,2,222.9
2020,NUTS,2010,RO12,2,211.7
2011,NUTS,2010,RO2,1,401.3
2012,NUTS,2010,RO2,1,397.9
2013,NUTS,2010,RO2,1,370.8
2014,NUTS,2010,RO2,1,383.3
2015,NUTS,2010,RO2,1,392.7
2016,NUTS,2010,RO2,1,403.7
2017,NUTS,2010,RO2,1,405.0
2018,NUTS,2010,RO2,1,414.3
2019,NUTS,2010,RO2,1,412.2
2020,NUTS,2010,RO2,1,398.0
2011,NUTS,2010,RO21,2,223.1
2012,NUTS,2010,RO21,2,231.8
2013,NUTS,2010,RO21,2,207.4
2014,NUTS,2010,RO21,2,215.8
2015,NUTS,2010,RO21,2,212.7
2016,NUTS,2010,RO21,2,215.4
2017,NUTS,2010,RO21,2,225.0
2018,NUTS,2010,RO21,2,234.4
2019,NUTS,2010,RO21,2,223.4
2020,NUTS,2010,RO21,2,216.1
2011,NUTS,2010,RO22,2,178.3
2012,NUTS,2010,RO22,2,166.1
2013,NUTS,2010,RO22,2,163.4
2014,NUTS,2010,RO22,2,167.5
2015,NUTS,2010,RO22,2,180.0
2016,NUTS,2010,RO22,2,188.3
2017,NUTS,2010,RO22,2,180.0
2018,NUTS,2010,RO22,2,179.9
2019,NUTS,2010,RO22,2,188.8
2020,NUTS,2010,RO22,2,181.9
2011,NUTS,2010,RO3,1,633.7
2012,NUTS,2010,RO3,1,608.8
2013,NUTS,2010,RO3,1,564.7
2014,NUTS,2010,RO3,1,587.6
2015,NUTS,2010,RO3,1,578.6
2016,NUTS,2010,RO3,1,613.5
2017,NUTS,2010,RO3,1,660.1
2018,NUTS,2010,RO3,1,674.5
2019,NUTS,2010,RO3,1,705.1
2020,NUTS,2010,RO3,1,696.8
2011,NUTS,2010,RO31,2,212.1
2012,NUTS,2010,RO31,2,198.2
2013,NUTS,2010,RO31,2,197.7
2014,NUTS,2010,RO31,2,194.7
2015,NUTS,2010,RO31,2,207.7
2016,NUTS,2010,RO31,2,221.7
2017,NUTS,2010,RO31,2,237.2
2018,NUTS,2010,RO31,2,223.5
2019,NUTS,2010,RO31,2,206.1
2020,NUTS,2010,RO31,2,207.5
2011,NUTS,2010,RO32,2,421.6
2012,NUTS,2010,RO32,2,410.6
2013,NUTS,2010,RO32,2,367.0
2014,NUTS,2010,RO32,2,392.9
2015,NUTS,2010,RO32,2,370.9
2016,NUTS,2010,RO32,2,391.8
2017,NUTS,2010,RO32,2,422.9
2018,NUTS,2010,RO32,2,451.0
2019,NUTS,2010,RO32,2,498.9
2020,NUTS,2010,RO32,2,489.3
2011,NUTS,2010,RO4,1,325.8
2012,NUTS,2010,RO4,1,305.5
2013,NUTS,2010,RO4,1,288.5
2014,NUTS,2010,RO4,1,291.5
2015,NUTS,2010,RO4,1,295.8
2016,NUTS,2010,RO4,1,298.6
2017,NUTS,2010,RO4,1,312.2
2018,NUTS,2010,RO4,1,305.5
2019,NUTS,2010,RO4,1,309.9
2020,NUTS,2010,RO4,1,309.1
2011,NUTS,2010,RO41,2,156.4
2012,NUTS,2010,RO41,2,148.9
2013,NUTS,2010,RO41,2,149.8
2014,NUTS,2010,RO41,2,154.1
2015,NUTS,2010,RO41,2,148.9
2016,NUTS,2010,RO41,2,153.4
2017,NUTS,2010,RO41,2,160.5
2018,NUTS,2010,RO41,2,150.0
2019,NUTS,2010,RO41,2,155.1
2020,NUTS,2010,RO41,2,161.6
2011,NUTS,2010,RO42,2,169.4
2012,NUTS,2010,RO42,2,156.6
2013,NUTS,2010,RO42,2,138.7
2014,NUTS,2010,RO42,2,137.4
2015,NUTS,2010,RO42,2,146.8
2016,NUTS,2010,RO42,2,145.2
2017,NUTS,2010,RO42,2,151.8
2018,NUTS,2010,RO42,2,155.5
2019,NUTS,2010,RO42,2,154.8
2020,NUTS,2010,RO42,2,147.5
2013,NUTS,2010,RS,0,565.2
2014,NUTS,2010,RS,0,664.2
2015,NUTS,2010,RS,0,648.4
2016,NUTS,2010,RS,0,667.6
2017,NUTS,2010,RS,0,699.6
2018,NUTS,2010,RS,0,723.0
2019,NUTS,2010,RS,0,726.8
2020,NUTS,2010,RS,0,722.4
2013,NUTS,2010,RS1,1,348.0
2014,NUTS,2010,RS1,1,436.1
2015,NUTS,2010,RS1,1,415.9
2016,NUTS,2010,RS1,1,432.3
2017,NUTS,2010,RS1,1,461.2
2018,NUTS,2010,RS1,1,468.6
2019,NUTS,2010,RS1,1,480.3
2020,NUTS,2010,RS1,1,469.8
2013,NUTS,2010,RS11,2,213.5
2014,NUTS,2010,RS11,2,256.7
2015,NUTS,2010,RS11,2,254.3
2016,NUTS,2010,RS11,2,262.0
2017,NUTS,2010,RS11,2,277.0
2018,NUTS,2010,RS11,2,291.2
2019,NUTS,2010,RS11,2,295.9
2020,NUTS,2010,RS11,2,285.7
2013,NUTS,2010,RS12,2,134.5
2014,NUTS,2010,RS12,2,179.3
2015,NUTS,2010,RS12,2,161.6
2016,NUTS,2010,RS12,2,170.2
2017,NUTS,2010,RS12,2,184.1
2018,NUTS,2010,RS12,2,177.4
2019,NUTS,2010,RS12,2,184.4
2020,NUTS,2010,RS12,2,184.2
2013,NUTS,2010,RS2,1,217.1
2014,NUTS,2010,RS2,1,228.1
2015,NUTS,2010,RS2,1,232.5
2016,NUTS,2010,RS2,1,235.3
2017,NUTS,2010,RS2,1,238.4
2018,NUTS,2010,RS2,1,254.4
2019,NUTS,2010,RS2,1,246.5
2020,NUTS,2010,RS2,1,252.5
2013,NUTS,2010,RS21,2,123.5
2014,NUTS,2010,RS21,2,131.9
2015,NUTS,2010,RS21,2,133.0
2016,NUTS,2010,RS21,2,131.3
2017,NUTS,2010,RS21,2,130.2
2018,NUTS,2010,RS21,2,141.4
2019,NUTS,2010,RS21,2,134.3
2020,NUTS,2010,RS21,2,140.7
2013,NUTS,2010,RS22,2,93.6
2014,NUTS,2010,RS22,2,96.2
2015,NUTS,2010,RS22,2,99.5
2016,NUTS,2010,RS22,2,104.0
2017,NUTS,2010,RS22,2,108.2
2018,NUTS,2010,RS22,2,112.9
2019,NUTS,2010,RS22,2,112.2
2020,NUTS,2010,RS22,2,111.8
2011,NUTS,2010,SE,0,1908.2
2012,NUTS,2010,SE,0,1948.7
2013,NUTS,2010,SE,0,2012.6
2014,NUTS,2010,SE,0,2092.1
2015,NUTS,2010,SE,0,2167.4
2016,NUTS,2010,SE,0,2257.4
2017,NUTS,2010,SE,0,2324.1
2018,NUTS,2010,SE,0,2406.0
2019,NUTS,2010,SE,0,2468.3
2020,NUTS,2010,SE,0,2514.8
2011,NUTS,2010,SE1,1,840.7
2012,NUTS,2010,SE1,1,861.3
2013,NUTS,2010,SE1,1,894.6
2014,NUTS,2010,SE1,1,940.8
2015,NUTS,2010,SE1,1,975.4
2016,NUTS,2010,SE1,1,1009.4
2017,NUTS,2010,SE1,1,1038.3
2018,NUTS,2010,SE1,1,1077.3
2019,NUTS,2010,SE1,1,1117.2
2020,NUTS,2010,SE1,1,1140.0
2011,NUTS,2010,SE11,2,556.7
2012,NUTS,2010,SE11,2,560.8
2013,NUTS,2010,SE11,2,587.8
2014,NUTS,2010,SE11,2,618.9
2015,NUTS,2010,SE11,2,635.6
2016,NUTS,2010,SE11,2,656.7
2017,NUTS,2010,SE11,2,676.9
2018,NUTS,2010,SE11,2,706.8
2019,NUTS,2010,SE11,2,734.7
2020,NUTS,2010,SE11,2,753.4
2011,NUTS,2010,SE12,2,284.0
2012,NUTS,2010,SE12,2,300.5
2013,NUTS,2010,SE12,2,306.8
2014,NUTS,2010,SE12,2,321.9
2015,NUTS,2010,SE12,2,339.9
2016,NUTS,2010,SE12,2,352.7
2017,NUTS,2010,SE12,2,361.4
2018,NUTS,2010,SE12,2,370.5
2019,NUTS,2010,SE12,2,382.5
2020,NUTS,2010,SE12,2,386.6
2011,NUTS,2010,SE2,1,781.3
2012,NUTS,2010,SE2,1,800.2
2013,NUTS,2010,SE2,1,821.0
2014,NUTS,2010,SE2,1,845.3
2015,NUTS,2010,SE2,1,877.7
2016,NUTS,2010,SE2,1,919.3
2017,NUTS,2010,SE2,1,946.0
2018,NUTS,2010,SE2,1,980.5
2019,NUTS,2010,SE2,1,1007.5
2020,NUTS,2010,SE2,1,1028.3
2011,NUTS,2010,SE21,2,133.6
2012,NUTS,2010,SE21,2,134.4
2013,NUTS,2010,SE21,2,134.5
2014,NUTS,2010,SE21,2,138.3
2015,NUTS,2010,SE21,2,146.4
2016,NUTS,2010,SE21,2,152.3
2017,NUTS,2010,SE21,2,158.2
2018,NUTS,2010,SE21,2,165.4
2019,NUTS,2010,SE21,2,168.9
2020,NUTS,2010,SE21,2,174.5
2011,NUTS,2010,SE22,2,272.3
2012,NUTS,2010,SE22,2,271.5
2013,NUTS,2010,SE22,2,281.4
2014,NUTS,2010,SE22,2,288.2
2015,NUTS,2010,SE22,2,306.9
2016,NUTS,2010,SE22,2,328.1
2017,NUTS,2010,SE22,2,339.4
2018,NUTS,2010,SE22,2,350.4
2019,NUTS,2010,SE22,2,357.2
2020,NUTS,2010,SE22,2,354.1
2011,NUTS,2010,SE23,2,375.4
2012,NUTS,2010,SE23,2,394.3
2013,NUTS,2010,SE23,2,405.1
2014,NUTS,2010,SE23,2,418.7
2015,NUTS,2010,SE23,2,424.5
2016,NUTS,2010,SE23,2,438.9
2017,NUTS,2010,SE23,2,448.4
2018,NUTS,2010,SE23,2,464.7
2019,NUTS,2010,SE23,2,481.4
2020,NUTS,2010,SE23,2,499.8
2011,NUTS,2010,SE3,1,286.2
2012,NUTS,2010,SE3,1,287.2
2013,NUTS,2010,SE3,1,297.0
2014,NUTS,2010,SE3,1,306.0
2015,NUTS,2010,SE3,1,314.2
2016,NUTS,2010,SE3,1,328.7
2017,NUTS,2010,SE3,1,339.8
2018,NUTS,2010,SE3,1,348.2
2019,NUTS,2010,SE3,1,343.6
2020,NUTS,2010,SE3,1,346.5
2011,NUTS,2010,SE31,2,130.0
2012,NUTS,2010,SE31,2,134.5
2013,NUTS,2010,SE31,2,139.5
2014,NUTS,2010,SE31,2,139.6
2015,NUTS,2010,SE31,2,145.9
2016,NUTS,2010,SE31,2,154.3
2017,NUTS,2010,SE31,2,157.9
2018,NUTS,2010,SE31,2,163.1
2019,NUTS,2010,SE31,2,159.1
2020,NUTS,2010,SE31,2,158.3
2011,NUTS,2010,SE32,2,63.8
2012,NUTS,2010,SE32,2,62.0
2013,NUTS,2010,SE32,2,63.7
2014,NUTS,2010,SE32,2,67.1
2015,NUTS,2010,SE32,2,67.9
2016,NUTS,2010,SE32,2,69.5
2017,NUTS,2010,SE32,2,76.3
2018,NUTS,2010,SE32,2,77.6
2019,NUTS,2010,SE32,2,80.5
2020,NUTS,2010,SE32,2,82.4
2011,NUTS,2010,SE33,2,92.3
2012,NUTS,2010,SE33,2,90.7
2013,NUTS,2010,SE33,2,93.7
2014,NUTS,2010,SE33,2,99.3
2015,NUTS,2010,SE33,2,100.5
2016,NUTS,2010,SE33,2,104.9
2017,NUTS,2010,SE33,2,105.5
2018,NUTS,2010,SE33,2,107.5
2019,NUTS,2010,SE33,2,104.0
2020,NUTS,2010,SE33,2,105.8
2011,NUTS,2010,SI,0,313.0
2012,NUTS,2010,SI,0,308.7
2013,NUTS,2010,SI,0,310.2
2014,NUTS,2010,SI,0,306.4
2015,NUTS,2010,SI,0,310.1
2016,NUTS,2010,SI,0,318.8
2017,NUTS,2010,SI,0,340.6
2018,NUTS,2010,SI,0,345.7
2019,NUTS,2010,SI,0,353.7
2020,NUTS,2010,SI,0,371.3
2011,NUTS,2010,SI0,1,313.0
2012,NUTS,2010,SI0,1,308.7
2013,NUTS,2010,SI0,1,310.2
2014,NUTS,2010,SI0,1,306.4
2015,NUTS,2010,SI0,1,310.1
2016,NUTS,2010,SI0,1,318.8
2017,NUTS,2010,SI0,1,340.6
2018,NUTS,2010,SI0,1,345.7
2019,NUTS,2010,SI0,1,353.7
2020,NUTS,2010,SI0,1,371.3
2011,NUTS,2010,SI03,2,148.4
2012,NUTS,2010,SI03,2,144.2
2013,NUTS,2010,SI03,2,140.2
2014,NUTS,2010,SI03,2,139.6
2015,NUTS,2010,SI03,2,143.0
2016,NUTS,2010,SI03,2,147.5
2017,NUTS,2010,SI03,2,158.7
2018,NUTS,2010,SI03,2,158.0
2019,NUTS,2010,SI03,2,165.1
2020,NUTS,2010,SI03,2,174.0
2011,NUTS,2010,SI04,2,164.6
2012,NUTS,2010,SI04,2,164.5
2013,NUTS,2010,SI04,2,170.0
2014,NUTS,2010,SI04,2,166.8
2015,NUTS,2010,SI04,2,167.1
2016,NUTS,2010,SI04,2,171.4
2017,NUTS,2010,SI04,2,181.9
2018,NUTS,2010,SI04,2,187.7
2019,NUTS,2010,SI04,2,188.6
2020,NUTS,2010,SI04,2,197.3
2011,NUTS,2010,SK,0,704.3
2012,NUTS,2010,SK,0,666.2
2013,NUTS,2010,SK,0,644.7
2014,NUTS,2010,SK,0,651.2
2015,NUTS,2010,SK,0,656.4
2016,NUTS,2010,SK,0,672.8
2017,NUTS,2010,SK,0,696.2
2018,NUTS,2010,SK,0,723.0
2019,NUTS,2010,SK,0,753.5
2020,NUTS,2010,SK,0,769.6
2011,NUTS,2010,SK0,1,704.3
2012,NUTS,2010,SK0,1,666.2
2013,NUTS,2010,SK0,1,644.7
2014,NUTS,2010,SK0,1,651.2
2015,NUTS,2010,SK0,1,656.4
2016,NUTS,2010,SK0,1,672.8
2017,NUTS,2010,SK0,1,696.2
2018,NUTS,2010,SK0,1,723.0
2019,NUTS,2010,SK0,1,753.5
2020,NUTS,2010,SK0,1,769.6
2011,NUTS,2010,SK01,2,153.6
2012,NUTS,2010,SK01,2,153.9
2013,NUTS,2010,SK01,2,144.8
2014,NUTS,2010,SK01,2,151.0
2015,NUTS,2010,SK01,2,141.9
2016,NUTS,2010,SK01,2,141.1
2017,NUTS,2010,SK01,2,156.4
2018,NUTS,2010,SK01,2,154.0
2019,NUTS,2010,SK01,2,164.2
2020,NUTS,2010,SK01,2,155.9
2011,NUTS,2010,SK02,2,222.2
2012,NUTS,2010,SK02,2,203.1
2013,NUTS,2010,SK02,2,192.5
2014,NUTS,2010,SK02,2,188.6
2015,NUTS,2010,SK02,2,198.3
2016,NUTS,2010,SK02,2,220.3
2017,NUTS,2010,SK02,2,218.7
2018,NUTS,2010,SK02,2,223.8
2019,NUTS,2010,SK02,2,228.9
2020,NUTS,2010,SK02,2,234.3
2011,NUTS,2010,SK03,2,153.5
2012,NUTS,2010,SK03,2,152.8
2013,NUTS,2010,SK03,2,151.0
2014,NUTS,2010,SK03,2,145.3
2015,NUTS,2010,SK03,2,155.4
2016,NUTS,2010,SK03,2,149.6
2017,NUTS,2010,SK03,2,154.8
2018,NUTS,2010,SK03,2,159.0
2019,NUTS,2010,SK03,2,172.1
2020,NUTS,2010,SK03,2,171.3
2011,NUTS,2010,SK04,2,175.0
2012,NUTS,2010,SK04,2,156.3
2013,NUTS,2010,SK04,2,156.4
2014,NUTS,2010,SK04,2,166.3
2015,NUTS,2010,SK04,2,160.8
2016,NUTS,2010,SK04,2,161.7
2017,NUTS,2010,SK04,2,166.4
2018,NUTS,2010,SK04,2,186.3
