year,region_type,region_year_spec,region_id,region_level,hrst_st_rcat_pc_pop_hrst
2019,NUTS,2010,ITH,1,27.1
2020,NUTS,2010,ITH,1,27.0
2011,NUTS,2010,ITH1,2,22.0
2012,NUTS,2010,ITH1,2,22.1
2013,NUTS,2010,ITH1,2,22.3
2014,NUTS,2010,ITH1,2,23.6
2015,NUTS,2010,ITH1,2,23.3
2016,NUTS,2010,ITH1,2,23.4
2017,NUTS,2010,ITH1,2,23.4
2018,NUTS,2010,ITH1,2,24.7
2019,NUTS,2010,ITH1,2,24.5
2020,NUTS,2010,ITH1,2,25.4
2011,NUTS,2010,ITH2,2,24.1
2012,NUTS,2010,ITH2,2,24.0
2013,NUTS,2010,ITH2,2,24.1
2014,NUTS,2010,ITH2,2,25.1
2015,NUTS,2010,ITH2,2,25.1
2016,NUTS,2010,ITH2,2,25.8
2017,NUTS,2010,ITH2,2,27.5
2018,NUTS,2010,ITH2,2,27.0
2019,NUTS,2010,ITH2,2,26.5
2020,NUTS,2010,ITH2,2,27.0
2011,NUTS,2010,ITH3,2,21.7
2012,NUTS,2010,ITH3,2,21.5
2013,NUTS,2010,ITH3,2,21.4
2014,NUTS,2010,ITH3,2,21.5
2015,NUTS,2010,ITH3,2,22.6
2016,NUTS,2010,ITH3,2,23.8
2017,NUTS,2010,ITH3,2,24.9
2018,NUTS,2010,ITH3,2,25.2
2019,NUTS,2010,ITH3,2,25.2
2020,NUTS,2010,ITH3,2,25.1
2011,NUTS,2010,ITH4,2,21.4
2012,NUTS,2010,ITH4,2,23.6
2013,NUTS,2010,ITH4,2,23.8
2014,NUTS,2010,ITH4,2,23.3
2015,NUTS,2010,ITH4,2,23.9
2016,NUTS,2010,ITH4,2,24.3
2017,NUTS,2010,ITH4,2,26.1
2018,NUTS,2010,ITH4,2,26.5
2019,NUTS,2010,ITH4,2,26.5
2020,NUTS,2010,ITH4,2,26.6
2011,NUTS,2010,ITH5,2,25.0
2012,NUTS,2010,ITH5,2,25.6
2013,NUTS,2010,ITH5,2,25.2
2014,NUTS,2010,ITH5,2,26.3
2015,NUTS,2010,ITH5,2,27.2
2016,NUTS,2010,ITH5,2,27.8
2017,NUTS,2010,ITH5,2,27.6
2018,NUTS,2010,ITH5,2,28.6
2019,NUTS,2010,ITH5,2,29.7
2020,NUTS,2010,ITH5,2,29.3
2011,NUTS,2010,ITI,1,23.4
2012,NUTS,2010,ITI,1,24.2
2013,NUTS,2010,ITI,1,24.4
2014,NUTS,2010,ITI,1,25.4
2015,NUTS,2010,ITI,1,25.5
2016,NUTS,2010,ITI,1,25.6
2017,NUTS,2010,ITI,1,26.7
2018,NUTS,2010,ITI,1,27.4
2019,NUTS,2010,ITI,1,27.7
2020,NUTS,2010,ITI,1,28.1
2011,NUTS,2010,ITI1,2,22.4
2012,NUTS,2010,ITI1,2,23.1
2013,NUTS,2010,ITI1,2,22.8
2014,NUTS,2010,ITI1,2,23.1
2015,NUTS,2010,ITI1,2,24.0
2016,NUTS,2010,ITI1,2,24.7
2017,NUTS,2010,ITI1,2,25.5
2018,NUTS,2010,ITI1,2,26.1
2019,NUTS,2010,ITI1,2,25.7
2020,NUTS,2010,ITI1,2,25.6
2011,NUTS,2010,ITI2,2,22.0
2012,NUTS,2010,ITI2,2,23.4
2013,NUTS,2010,ITI2,2,23.9
2014,NUTS,2010,ITI2,2,24.1
2015,NUTS,2010,ITI2,2,23.6
2016,NUTS,2010,ITI2,2,24.0
2017,NUTS,2010,ITI2,2,24.3
2018,NUTS,2010,ITI2,2,24.7
2019,NUTS,2010,ITI2,2,26.2
2020,NUTS,2010,ITI2,2,26.5
2011,NUTS,2010,ITI3,2,21.6
2012,NUTS,2010,ITI3,2,23.3
2013,NUTS,2010,ITI3,2,23.7
2014,NUTS,2010,ITI3,2,23.7
2015,NUTS,2010,ITI3,2,23.8
2016,NUTS,2010,ITI3,2,24.2
2017,NUTS,2010,ITI3,2,24.6
2018,NUTS,2010,ITI3,2,24.7
2019,NUTS,2010,ITI3,2,25.7
2020,NUTS,2010,ITI3,2,26.6
2011,NUTS,2010,ITI4,2,24.8
2012,NUTS,2010,ITI4,2,25.2
2013,NUTS,2010,ITI4,2,25.7
2014,NUTS,2010,ITI4,2,27.5
2015,NUTS,2010,ITI4,2,27.2
2016,NUTS,2010,ITI4,2,26.8
2017,NUTS,2010,ITI4,2,28.3
2018,NUTS,2010,ITI4,2,29.3
2019,NUTS,2010,ITI4,2,29.7
2020,NUTS,2010,ITI4,2,30.3
2011,NUTS,2010,LT,0,30.3
2012,NUTS,2010,LT,0,31.0
2013,NUTS,2010,LT,0,32.5
2014,NUTS,2010,LT,0,33.8
2015,NUTS,2010,LT,0,35.5
2016,NUTS,2010,LT,0,36.2
2017,NUTS,2010,LT,0,37.0
2018,NUTS,2010,LT,0,38.2
2019,NUTS,2010,LT,0,39.6
2020,NUTS,2010,LT,0,40.4
2011,NUTS,2010,LT0,1,30.3
2012,NUTS,2010,LT0,1,31.0
2013,NUTS,2010,LT0,1,32.5
2014,NUTS,2010,LT0,1,33.8
2015,NUTS,2010,LT0,1,35.5
2016,NUTS,2010,LT0,1,36.2
2017,NUTS,2010,LT0,1,37.0
2018,NUTS,2010,LT0,1,38.2
2019,NUTS,2010,LT0,1,39.6
2020,NUTS,2010,LT0,1,40.4
2011,NUTS,2010,LT00,2,30.3
2012,NUTS,2010,LT00,2,31.0
2013,NUTS,2010,LT01,2,41.9
2014,NUTS,2010,LT01,2,43.2
2015,NUTS,2010,LT01,2,45.6
2016,NUTS,2010,LT01,2,47.0
2017,NUTS,2010,LT01,2,48.5
2018,NUTS,2010,LT01,2,49.7
2019,NUTS,2010,LT01,2,50.6
2020,NUTS,2010,LT01,2,53.0
2013,NUTS,2010,LT02,2,28.8
2014,NUTS,2010,LT02,2,30.2
2015,NUTS,2010,LT02,2,31.5
2016,NUTS,2010,LT02,2,31.8
2017,NUTS,2010,LT02,2,32.2
2018,NUTS,2010,LT02,2,33.4
2019,NUTS,2010,LT02,2,35.1
2020,NUTS,2010,LT02,2,35.1
2011,NUTS,2010,LU,0,39.2
2012,NUTS,2010,LU,0,41.4
2013,NUTS,2010,LU,0,43.6
2014,NUTS,2010,LU,0,46.7
2015,NUTS,2010,LU,0,42.2
2016,NUTS,2010,LU,0,42.1
2017,NUTS,2010,LU,0,39.7
2018,NUTS,2010,LU,0,44.5
2019,NUTS,2010,LU,0,46.9
2020,NUTS,2010,LU,0,48.0
2011,NUTS,2010,LU0,1,39.2
2012,NUTS,2010,LU0,1,41.4
2013,NUTS,2010,LU0,1,43.6
2014,NUTS,2010,LU0,1,46.7
2015,NUTS,2010,LU0,1,42.2
2016,NUTS,2010,LU0,1,42.1
2017,NUTS,2010,LU0,1,39.7
2018,NUTS,2010,LU0,1,44.5
2019,NUTS,2010,LU0,1,46.9
2020,NUTS,2010,LU0,1,48.0
2011,NUTS,2010,LU00,2,39.2
2012,NUTS,2010,LU00,2,41.4
2013,NUTS,2010,LU00,2,43.6
2014,NUTS,2010,LU00,2,46.7
2015,NUTS,2010,LU00,2,42.2
2016,NUTS,2010,LU00,2,42.1
2017,NUTS,2010,LU00,2,39.7
2018,NUTS,2010,LU00,2,44.5
2019,NUTS,2010,LU00,2,46.9
2020,NUTS,2010,LU00,2,48.0
2011,NUTS,2010,LV,0,27.6
2012,NUTS,2010,LV,0,29.2
2013,NUTS,2010,LV,0,30.8
2014,NUTS,2010,LV,0,31.1
2015,NUTS,2010,LV,0,32.6
2016,NUTS,2010,LV,0,33.3
2017,NUTS,2010,LV,0,34.4
2018,NUTS,2010,LV,0,34.6
2019,NUTS,2010,LV,0,36.3
2020,NUTS,2010,LV,0,37.9
2011,NUTS,2010,LV0,1,27.6
2012,NUTS,2010,LV0,1,29.2
2013,NUTS,2010,LV0,1,30.8
2014,NUTS,2010,LV0,1,31.1
2015,NUTS,2010,LV0,1,32.6
2016,NUTS,2010,LV0,1,33.3
2017,NUTS,2010,LV0,1,34.4
2018,NUTS,2010,LV0,1,34.6
2019,NUTS,2010,LV0,1,36.3
2020,NUTS,2010,LV0,1,37.9
2011,NUTS,2010,LV00,2,27.6
2012,NUTS,2010,LV00,2,29.2
2013,NUTS,2010,LV00,2,30.8
2014,NUTS,2010,LV00,2,31.1
2015,NUTS,2010,LV00,2,32.6
2016,NUTS,2010,LV00,2,33.3
2017,NUTS,2010,LV00,2,34.4
2018,NUTS,2010,LV00,2,34.6
2019,NUTS,2010,LV00,2,36.3
2020,NUTS,2010,LV00,2,37.9
2011,NUTS,2010,ME,0,21.2
2012,NUTS,2010,ME,0,22.0
2013,NUTS,2010,ME,0,22.9
2014,NUTS,2010,ME,0,24.5
2015,NUTS,2010,ME,0,24.0
2016,NUTS,2010,ME,0,25.0
2017,NUTS,2010,ME,0,24.3
2018,NUTS,2010,ME,0,24.4
2019,NUTS,2010,ME,0,26.1
2020,NUTS,2010,ME,0,25.3
2011,NUTS,2010,ME0,1,21.2
2012,NUTS,2010,ME0,1,22.0
2013,NUTS,2010,ME0,1,22.9
2014,NUTS,2010,ME0,1,24.5
2015,NUTS,2010,ME0,1,24.0
2016,NUTS,2010,ME0,1,25.0
2017,NUTS,2010,ME0,1,24.3
2018,NUTS,2010,ME0,1,24.4
2019,NUTS,2010,ME0,1,26.1
2020,NUTS,2010,ME0,1,25.3
2011,NUTS,2010,ME00,2,21.2
2012,NUTS,2010,ME00,2,22.0
2013,NUTS,2010,ME00,2,22.9
2014,NUTS,2010,ME00,2,24.5
2015,NUTS,2010,ME00,2,24.0
2016,NUTS,2010,ME00,2,25.0
2017,NUTS,2010,ME00,2,24.3
2018,NUTS,2010,ME00,2,24.4
2019,NUTS,2010,ME00,2,26.1
2020,NUTS,2010,ME00,2,25.3
2011,NUTS,2010,MK,0,17.6
2012,NUTS,2010,MK,0,18.5
2013,NUTS,2010,MK,0,17.9
2014,NUTS,2010,MK,0,17.9
2015,NUTS,2010,MK,0,19.0
2016,NUTS,2010,MK,0,20.2
2017,NUTS,2010,MK,0,20.6
2018,NUTS,2010,MK,0,20.7
2019,NUTS,2010,MK,0,21.4
2020,NUTS,2010,MK,0,23.1
2011,NUTS,2010,MK0,1,17.6
2012,NUTS,2010,MK0,1,18.5
2013,NUTS,2010,MK0,1,17.9
2014,NUTS,2010,MK0,1,17.9
2015,NUTS,2010,MK0,1,19.0
2016,NUTS,2010,MK0,1,20.2
2017,NUTS,2010,MK0,1,20.6
2018,NUTS,2010,MK0,1,20.7
2019,NUTS,2010,MK0,1,21.4
2020,NUTS,2010,MK0,1,23.1
2011,NUTS,2010,MK00,2,17.6
2012,NUTS,2010,MK00,2,18.5
2013,NUTS,2010,MK00,2,17.9
2014,NUTS,2010,MK00,2,17.9
2015,NUTS,2010,MK00,2,19.0
2016,NUTS,2010,MK00,2,20.2
2017,NUTS,2010,MK00,2,20.6
2018,NUTS,2010,MK00,2,20.7
2019,NUTS,2010,MK00,2,21.4
2020,NUTS,2010,MK00,2,23.1
2011,NUTS,2010,MT,0,21.1
2012,NUTS,2010,MT,0,22.8
2013,NUTS,2010,MT,0,24.4
2014,NUTS,2010,MT,0,25.2
2015,NUTS,2010,MT,0,25.9
2016,NUTS,2010,MT,0,26.8
2017,NUTS,2010,MT,0,28.6
2018,NUTS,2010,MT,0,31.2
2019,NUTS,2010,MT,0,33.2
2020,NUTS,2010,MT,0,34.0
2011,NUTS,2010,MT0,1,21.1
2012,NUTS,2010,MT0,1,22.8
2013,NUTS,2010,MT0,1,24.4
2014,NUTS,2010,MT0,1,25.2
2015,NUTS,2010,MT0,1,25.9
2016,NUTS,2010,MT0,1,26.8
2017,NUTS,2010,MT0,1,28.6
2018,NUTS,2010,MT0,1,31.2
2019,NUTS,2010,MT0,1,33.2
2020,NUTS,2010,MT0,1,34.0
2011,NUTS,2010,MT00,2,21.1
2012,NUTS,2010,MT00,2,22.8
2013,NUTS,2010,MT00,2,24.4
2014,NUTS,2010,MT00,2,25.2
2015,NUTS,2010,MT00,2,25.9
2016,NUTS,2010,MT00,2,26.8
2017,NUTS,2010,MT00,2,28.6
2018,NUTS,2010,MT00,2,31.2
2019,NUTS,2010,MT00,2,33.2
2020,NUTS,2010,MT00,2,34.0
2011,NUTS,2010,NL,0,37.3
2012,NUTS,2010,NL,0,37.7
2013,NUTS,2010,NL,0,37.9
2014,NUTS,2010,NL,0,38.0
2015,NUTS,2010,NL,0,38.7
2016,NUTS,2010,NL,0,39.3
2017,NUTS,2010,NL,0,40.0
2018,NUTS,2010,NL,0,41.1
2019,NUTS,2010,NL,0,42.9
2020,NUTS,2010,NL,0,44.5
2011,NUTS,2010,NL1,1,33.4
2012,NUTS,2010,NL1,1,33.7
2013,NUTS,2010,NL1,1,33.9
2014,NUTS,2010,NL1,1,33.3
2015,NUTS,2010,NL1,1,33.8
2016,NUTS,2010,NL1,1,34.9
2017,NUTS,2010,NL1,1,34.9
2018,NUTS,2010,NL1,1,36.4
2019,NUTS,2010,NL1,1,38.2
2020,NUTS,2010,NL1,1,38.8
2011,NUTS,2010,NL11,2,36.2
2012,NUTS,2010,NL11,2,36.7
2013,NUTS,2010,NL11,2,35.4
2014,NUTS,2010,NL11,2,34.8
2015,NUTS,2010,NL11,2,36.9
2016,NUTS,2010,NL11,2,39.6
2017,NUTS,2010,NL11,2,38.3
2018,NUTS,2010,NL11,2,39.3
2019,NUTS,2010,NL11,2,40.6
2020,NUTS,2010,NL11,2,42.0
2011,NUTS,2010,NL12,2,31.8
2012,NUTS,2010,NL12,2,32.4
2013,NUTS,2010,NL12,2,32.5
2014,NUTS,2010,NL12,2,31.1
2015,NUTS,2010,NL12,2,30.7
2016,NUTS,2010,NL12,2,31.0
2017,NUTS,2010,NL12,2,32.6
2018,NUTS,2010,NL12,2,35.6
2019,NUTS,2010,NL12,2,36.8
2020,NUTS,2010,NL12,2,36.7
2011,NUTS,2010,NL13,2,32.0
2012,NUTS,2010,NL13,2,31.8
2013,NUTS,2010,NL13,2,33.9
2014,NUTS,2010,NL13,2,34.4
2015,NUTS,2010,NL13,2,34.0
2016,NUTS,2010,NL13,2,34.4
2017,NUTS,2010,NL13,2,33.8
2018,NUTS,2010,NL13,2,33.8
2019,NUTS,2010,NL13,2,36.8
2020,NUTS,2010,NL13,2,37.6
2011,NUTS,2010,NL2,1,35.4
2012,NUTS,2010,NL2,1,35.9
2013,NUTS,2010,NL2,1,36.0
2014,NUTS,2010,NL2,1,36.4
2015,NUTS,2010,NL2,1,36.8
2016,NUTS,2010,NL2,1,36.7
2017,NUTS,2010,NL2,1,37.6
2018,NUTS,2010,NL2,1,38.4
2019,NUTS,2010,NL2,1,40.0
2020,NUTS,2010,NL2,1,41.7
2011,NUTS,2010,NL21,2,33.9
2012,NUTS,2010,NL21,2,35.3
2013,NUTS,2010,NL21,2,34.5
2014,NUTS,2010,NL21,2,35.4
2015,NUTS,2010,NL21,2,35.2
2016,NUTS,2010,NL21,2,35.3
2017,NUTS,2010,NL21,2,36.4
2018,NUTS,2010,NL21,2,37.5
2019,NUTS,2010,NL21,2,38.3
2020,NUTS,2010,NL21,2,41.1
2011,NUTS,2010,NL22,2,36.0
2012,NUTS,2010,NL22,2,36.5
2013,NUTS,2010,NL22,2,36.9
2014,NUTS,2010,NL22,2,37.4
2015,NUTS,2010,NL22,2,38.0
2016,NUTS,2010,NL22,2,37.3
2017,NUTS,2010,NL22,2,38.2
2018,NUTS,2010,NL22,2,39.1
2019,NUTS,2010,NL22,2,40.9
2020,NUTS,2010,NL22,2,41.9
2011,NUTS,2010,NL23,2,36.5
2012,NUTS,2010,NL23,2,35.1
2013,NUTS,2010,NL23,2,35.5
2014,NUTS,2010,NL23,2,34.3
2015,NUTS,2010,NL23,2,35.6
2016,NUTS,2010,NL23,2,37.3
2017,NUTS,2010,NL23,2,38.1
2018,NUTS,2010,NL23,2,37.0
2019,NUTS,2010,NL23,2,40.0
2020,NUTS,2010,NL23,2,42.3
2011,NUTS,2010,NL3,1,40.6
2012,NUTS,2010,NL3,1,40.9
2013,NUTS,2010,NL3,1,41.1
2014,NUTS,2010,NL3,1,41.3
2015,NUTS,2010,NL3,1,42.2
2016,NUTS,2010,NL3,1,43.0
2017,NUTS,2010,NL3,1,43.9
2018,NUTS,2010,NL3,1,44.8
2019,NUTS,2010,NL3,1,46.7
2020,NUTS,2010,NL3,1,48.3
2011,NUTS,2010,NL31,2,46.7
2012,NUTS,2010,NL31,2,46.7
2013,NUTS,2010,NL31,2,46.8
2014,NUTS,2010,NL31,2,47.0
2015,NUTS,2010,NL31,2,48.0
2016,NUTS,2010,NL31,2,48.1
2017,NUTS,2010,NL31,2,49.4
2018,NUTS,2010,NL31,2,52.0
2019,NUTS,2010,NL31,2,53.1
2020,NUTS,2010,NL31,2,54.3
2011,NUTS,2010,NL32,2,42.8
2012,NUTS,2010,NL32,2,42.5
2013,NUTS,2010,NL32,2,42.8
2014,NUTS,2010,NL32,2,43.7
2015,NUTS,2010,NL32,2,44.0
2016,NUTS,2010,NL32,2,46.0
2017,NUTS,2010,NL32,2,46.6
2018,NUTS,2010,NL32,2,46.8
2019,NUTS,2010,NL32,2,49.4
2020,NUTS,2010,NL32,2,49.9
2011,NUTS,2010,NL33,2,37.8
2012,NUTS,2010,NL33,2,38.7
2013,NUTS,2010,NL33,2,39.0
2014,NUTS,2010,NL33,2,38.5
2015,NUTS,2010,NL33,2,39.9
2016,NUTS,2010,NL33,2,39.9
2017,NUTS,2010,NL33,2,40.9
2018,NUTS,2010,NL33,2,41.9
2019,NUTS,2010,NL33,2,43.8
2020,NUTS,2010,NL33,2,46.3
2011,NUTS,2010,NL34,2,32.5
2012,NUTS,2010,NL34,2,30.5
2013,NUTS,2010,NL34,2,30.0
2014,NUTS,2010,NL34,2,32.0
2015,NUTS,2010,NL34,2,30.7
2016,NUTS,2010,NL34,2,32.9
2017,NUTS,2010,NL34,2,33.2
2018,NUTS,2010,NL34,2,33.2
2019,NUTS,2010,NL34,2,33.9
2020,NUTS,2010,NL34,2,35.6
2011,NUTS,2010,NL4,1,33.6
2012,NUTS,2010,NL4,1,34.3
2013,NUTS,2010,NL4,1,34.5
2014,NUTS,2010,NL4,1,34.4
2015,NUTS,2010,NL4,1,35.4
2016,NUTS,2010,NL4,1,35.9
2017,NUTS,2010,NL4,1,36.2
2018,NUTS,2010,NL4,1,37.7
2019,NUTS,2010,NL4,1,39.4
2020,NUTS,2010,NL4,1,41.1
2011,NUTS,2010,NL41,2,34.6
2012,NUTS,2010,NL41,2,35.5
2013,NUTS,2010,NL41,2,35.9
2014,NUTS,2010,NL41,2,36.1
2015,NUTS,2010,NL41,2,36.5
2016,NUTS,2010,NL41,2,36.9
2017,NUTS,2010,NL41,2,37.0
2018,NUTS,2010,NL41,2,39.0
2019,NUTS,2010,NL41,2,40.9
2020,NUTS,2010,NL41,2,42.5
2011,NUTS,2010,NL42,2,31.3
2012,NUTS,2010,NL42,2,31.8
2013,NUTS,2010,NL42,2,31.5
2014,NUTS,2010,NL42,2,30.7
2015,NUTS,2010,NL42,2,32.9
2016,NUTS,2010,NL42,2,33.7
2017,NUTS,2010,NL42,2,34.3
2018,NUTS,2010,NL42,2,34.6
2019,NUTS,2010,NL42,2,36.2
2020,NUTS,2010,NL42,2,37.7
2011,NUTS,2010,NO,0,39.3
2012,NUTS,2010,NO,0,40.2
2013,NUTS,2010,NO,0,41.0
2014,NUTS,2010,NO,0,43.0
2015,NUTS,2010,NO,0,43.8
2016,NUTS,2010,NO,0,43.8
2017,NUTS,2010,NO,0,43.8
2018,NUTS,2010,NO,0,44.4
2019,NUTS,2010,NO,0,44.3
2020,NUTS,2010,NO,0,45.0
2011,NUTS,2010,NO0,1,39.3
2012,NUTS,2010,NO0,1,40.2
2013,NUTS,2010,NO0,1,41.0
2014,NUTS,2010,NO0,1,43.0
2015,NUTS,2010,NO0,1,43.8
2016,NUTS,2010,NO0,1,43.8
2017,NUTS,2010,NO0,1,43.8
2018,NUTS,2010,NO0,1,44.4
2019,NUTS,2010,NO0,1,44.3
2020,NUTS,2010,NO0,1,45.0
2011,NUTS,2010,NO01,2,50.5
2012,NUTS,2010,NO01,2,52.0
2013,NUTS,2010,NO01,2,52.8
2014,NUTS,2010,NO01,2,54.6
2015,NUTS,2010,NO01,2,55.0
2016,NUTS,2010,NO01,2,54.7
2017,NUTS,2010,NO01,2,55.6
2018,NUTS,2010,NO01,2,55.2
2019,NUTS,2010,NO01,2,55.1
2020,NUTS,2010,NO01,2,55.5
2011,NUTS,2010,NO02,2,31.4
2012,NUTS,2010,NO02,2,32.6
2013,NUTS,2010,NO02,2,32.3
2014,NUTS,2010,NO02,2,35.1
2015,NUTS,2010,NO02,2,35.7
2016,NUTS,2010,NO02,2,36.0
2017,NUTS,2010,NO02,2,36.9
2018,NUTS,2010,NO02,2,35.7
2019,NUTS,2010,NO02,2,34.7
2020,NUTS,2010,NO02,2,34.8
2011,NUTS,2010,NO03,2,36.2
2012,NUTS,2010,NO03,2,37.1
2013,NUTS,2010,NO03,2,36.5
2014,NUTS,2010,NO03,2,37.6
2015,NUTS,2010,NO03,2,38.7
2016,NUTS,2010,NO03,2,39.3
2017,NUTS,2010,NO03,2,38.1
2018,NUTS,2010,NO03,2,38.7
2019,NUTS,2010,NO03,2,39.5
2020,NUTS,2010,NO03,2,39.5
2011,NUTS,2010,NO04,2,36.7
2012,NUTS,2010,NO04,2,37.5
2013,NUTS,2010,NO04,2,39.3
2014,NUTS,2010,NO04,2,40.6
2015,NUTS,2010,NO04,2,41.6
2016,NUTS,2010,NO04,2,41.7
2017,NUTS,2010,NO04,2,41.2
2018,NUTS,2010,NO04,2,42.6
2019,NUTS,2010,NO04,2,42.5
2020,NUTS,2010,NO04,2,44.1
2011,NUTS,2010,NO05,2,37.6
2012,NUTS,2010,NO05,2,38.2
2013,NUTS,2010,NO05,2,39.9
2014,NUTS,2010,NO05,2,42.5
2015,NUTS,2010,NO05,2,42.7
2016,NUTS,2010,NO05,2,42.5
2017,NUTS,2010,NO05,2,42.0
2018,NUTS,2010,NO05,2,43.0
2019,NUTS,2010,NO05,2,42.6
2020,NUTS,2010,NO05,2,44.1
2011,NUTS,2010,NO06,2,37.4
2012,NUTS,2010,NO06,2,37.9
2013,NUTS,2010,NO06,2,38.5
2014,NUTS,2010,NO06,2,41.1
2015,NUTS,2010,NO06,2,43.5
2016,NUTS,2010,NO06,2,42.6
2017,NUTS,2010,NO06,2,42.5
2018,NUTS,2010,NO06,2,43.3
2019,NUTS,2010,NO06,2,43.0
2020,NUTS,2010,NO06,2,44.0
2011,NUTS,2010,NO07,2,32.9
2012,NUTS,2010,NO07,2,32.4
2013,NUTS,2010,NO07,2,34.0
2014,NUTS,2010,NO07,2,37.0
2015,NUTS,2010,NO07,2,37.7
2016,NUTS,2010,NO07,2,37.8
2017,NUTS,2010,NO07,2,38.2
2018,NUTS,2010,NO07,2,40.0
2019,NUTS,2010,NO07,2,39.5
2020,NUTS,2010,NO07,2,39.2
2011,NUTS,2010,PL,0,24.3
2012,NUTS,2010,PL,0,25.3
2013,NUTS,2010,PL,0,26.3
2014,NUTS,2010,PL,0,27.5
2015,NUTS,2010,PL,0,28.3
2016,NUTS,2010,PL,0,29.1
2017,NUTS,2010,PL,0,30.1
2018,NUTS,2010,PL,0,30.9
2019,NUTS,2010,PL,0,31.5
2020,NUTS,2010,PL,0,31.9
2011,NUTS,2010,PL2,1,24.6
2012,NUTS,2010,PL2,1,25.5
2013,NUTS,2010,PL2,1,26.4
2014,NUTS,2010,PL2,1,27.3
2015,NUTS,2010,PL2,1,28.1
2016,NUTS,2010,PL2,1,29.4
2017,NUTS,2010,PL2,1,31.2
2018,NUTS,2010,PL2,1,32.3
2019,NUTS,2010,PL2,1,32.6
2020,NUTS,2010,PL2,1,32.3
2011,NUTS,2010,PL21,2,24.1
2012,NUTS,2010,PL21,2,25.8
2013,NUTS,2010,PL21,2,26.4
2014,NUTS,2010,PL21,2,27.3
2015,NUTS,2010,PL21,2,28.3
2016,NUTS,2010,PL21,2,30.0
2017,NUTS,2010,PL21,2,32.7
2018,NUTS,2010,PL21,2,33.5
2019,NUTS,2010,PL21,2,34.2
2020,NUTS,2010,PL21,2,33.9
2011,NUTS,2010,PL22,2,25.0
2012,NUTS,2010,PL22,2,25.4
2013,NUTS,2010,PL22,2,26.4
2014,NUTS,2010,PL22,2,27.4
2015,NUTS,2010,PL22,2,28.0
2016,NUTS,2010,PL22,2,29.0
2017,NUTS,2010,PL22,2,30.1
2018,NUTS,2010,PL22,2,31.4
2019,NUTS,2010,PL22,2,31.4
2020,NUTS,2010,PL22,2,31.1
2011,NUTS,2010,PL4,1,22.3
2012,NUTS,2010,PL4,1,22.9
2013,NUTS,2010,PL4,1,24.1
2014,NUTS,2010,PL4,1,25.2
2015,NUTS,2010,PL4,1,25.6
2016,NUTS,2010,PL4,1,26.1
2017,NUTS,2010,PL4,1,26.6
2018,NUTS,2010,PL4,1,27.3
2019,NUTS,2010,PL4,1,28.0
2020,NUTS,2010,PL4,1,28.3
2011,NUTS,2010,PL41,2,22.8
2012,NUTS,2010,PL41,2,23.3
2013,NUTS,2010,PL41,2,24.3
2014,NUTS,2010,PL41,2,25.6
2015,NUTS,2010,PL41,2,26.4
2016,NUTS,2010,PL41,2,26.3
2017,NUTS,2010,PL41,2,26.4
2018,NUTS,2010,PL41,2,26.7
2019,NUTS,2010,PL41,2,28.1
2020,NUTS,2010,PL41,2,28.0
2011,NUTS,2010,PL42,2,22.2
2012,NUTS,2010,PL42,2,23.4
2013,NUTS,2010,PL42,2,24.5
2014,NUTS,2010,PL42,2,25.3
2015,NUTS,2010,PL42,2,25.4
2016,NUTS,2010,PL42,2,26.9
2017,NUTS,2010,PL42,2,27.9
2018,NUTS,2010,PL42,2,29.3
2019,NUTS,2010,PL42,2,28.9
2020,NUTS,2010,PL42,2,29.2
2011,NUTS,2010,PL43,2,21.1
2012,NUTS,2010,PL43,2,20.8
2013,NUTS,2010,PL43,2,22.6
2014,NUTS,2010,PL43,2,24.1
2015,NUTS,2010,PL43,2,23.7
2016,NUTS,2010,PL43,2,23.9
2017,NUTS,2010,PL43,2,24.8
2018,NUTS,2010,PL43,2,26.1
2019,NUTS,2010,PL43,2,26.3
2020,NUTS,2010,PL43,2,28.0
2011,NUTS,2010,PL5,1,23.1
2012,NUTS,2010,PL5,1,24.3
2013,NUTS,2010,PL5,1,25.4
2014,NUTS,2010,PL5,1,27.8
2015,NUTS,2010,PL5,1,28.1
2016,NUTS,2010,PL5,1,29.0
2017,NUTS,2010,PL5,1,30.0
2018,NUTS,2010,PL5,1,30.8
2019,NUTS,2010,PL5,1,32.4
2020,NUTS,2010,PL5,1,33.7
2011,NUTS,2010,PL51,2,24.1
2012,NUTS,2010,PL51,2,25.2
2013,NUTS,2010,PL51,2,26.4
2014,NUTS,2010,PL51,2,28.9
2015,NUTS,2010,PL51,2,29.0
2016,NUTS,2010,PL51,2,30.1
2017,NUTS,2010,PL51,2,31.2
2018,NUTS,2010,PL51,2,32.2
2019,NUTS,2010,PL51,2,34.2
2020,NUTS,2010,PL51,2,35.7
2011,NUTS,2010,PL52,2,19.9
2012,NUTS,2010,PL52,2,21.3
2013,NUTS,2010,PL52,2,22.4
2014,NUTS,2010,PL52,2,24.5
2015,NUTS,2010,PL52,2,25.7
2016,NUTS,2010,PL52,2,25.5
2017,NUTS,2010,PL52,2,26.2
2018,NUTS,2010,PL52,2,26.4
2019,NUTS,2010,PL52,2,26.6
2020,NUTS,2010,PL52,2,27.4
2011,NUTS,2010,PL6,1,22.3
2012,NUTS,2010,PL6,1,23.1
2013,NUTS,2010,PL6,1,24.0
2014,NUTS,2010,PL6,1,24.0
