year,region_type,region_year_spec,region_id,region_level,arxiv_count
2019,NUTS,2016,DED2,2,28
2019,NUTS,2016,DED21,3,28
2019,NUTS,2016,DED4,2,670
2019,NUTS,2016,DED41,3,447
2019,NUTS,2016,DED43,3,223
2019,NUTS,2016,DED5,2,49
2019,NUTS,2016,DED51,3,49
2019,NUTS,2016,DEE,1,57
2019,NUTS,2016,DEE0,2,57
2019,NUTS,2016,DEE02,3,18
2019,NUTS,2016,DEE03,3,38
2019,NUTS,2016,DEE0B,3,1
2019,NUTS,2016,DEF,1,18
2019,NUTS,2016,DEF0,2,18
2019,NUTS,2016,DEF03,3,18
2019,NUTS,2016,DEG,1,16
2019,NUTS,2016,DEG0,2,16
2019,NUTS,2016,DEG01,3,2
2019,NUTS,2016,DEG03,3,1
2019,NUTS,2016,DEG05,3,13
2019,NUTS,2016,DK,0,680
2019,NUTS,2016,DK0,1,680
2019,NUTS,2016,DK01,2,424
2019,NUTS,2016,DK011,3,263
2019,NUTS,2016,DK012,3,161
2019,NUTS,2016,DK02,2,2
2019,NUTS,2016,DK021,3,2
2019,NUTS,2016,DK03,2,64
2019,NUTS,2016,DK031,3,64
2019,NUTS,2016,DK04,2,133
2019,NUTS,2016,DK042,3,133
2019,NUTS,2016,DK05,2,57
2019,NUTS,2016,DK050,3,57
2019,NUTS,2016,EE,0,60
2019,NUTS,2016,EE0,1,60
2019,NUTS,2016,EE00,2,60
2019,NUTS,2016,EE001,3,21
2019,NUTS,2016,EE008,3,39
2019,NUTS,2016,EL,0,458
2019,NUTS,2016,EL3,1,233
2019,NUTS,2016,EL30,2,233
2019,NUTS,2016,EL301,3,13
2019,NUTS,2016,EL303,3,220
2019,NUTS,2016,EL4,1,86
2019,NUTS,2016,EL41,2,6
2019,NUTS,2016,EL411,3,6
2019,NUTS,2016,EL43,2,80
2019,NUTS,2016,EL431,3,39
2019,NUTS,2016,EL433,3,37
2019,NUTS,2016,EL434,3,4
2019,NUTS,2016,EL5,1,105
2019,NUTS,2016,EL51,2,2
2019,NUTS,2016,EL512,3,2
2019,NUTS,2016,EL52,2,71
2019,NUTS,2016,EL522,3,71
2019,NUTS,2016,EL53,2,3
2019,NUTS,2016,EL531,3,3
2019,NUTS,2016,EL54,2,29
2019,NUTS,2016,EL543,3,29
2019,NUTS,2016,EL6,1,34
2019,NUTS,2016,EL61,2,4
2019,NUTS,2016,EL613,3,4
2019,NUTS,2016,EL63,2,27
2019,NUTS,2016,EL632,3,27
2019,NUTS,2016,EL65,2,3
2019,NUTS,2016,EL651,3,3
2019,NUTS,2016,ES,0,2216
2019,NUTS,2016,ES1,1,114
2019,NUTS,2016,ES11,2,81
2019,NUTS,2016,ES111,3,65
2019,NUTS,2016,ES114,3,16
2019,NUTS,2016,ES12,2,33
2019,NUTS,2016,ES120,3,33
2019,NUTS,2016,ES2,1,150
2019,NUTS,2016,ES21,2,98
2019,NUTS,2016,ES212,3,16
2019,NUTS,2016,ES213,3,82
2019,NUTS,2016,ES22,2,4
2019,NUTS,2016,ES220,3,4
2019,NUTS,2016,ES23,2,7
2019,NUTS,2016,ES230,3,7
2019,NUTS,2016,ES24,2,41
2019,NUTS,2016,ES243,3,41
2019,NUTS,2016,ES3,1,857
2019,NUTS,2016,ES30,2,857
2019,NUTS,2016,ES300,3,857
2019,NUTS,2016,ES4,1,115
2019,NUTS,2016,ES41,2,99
2019,NUTS,2016,ES412,3,11
2019,NUTS,2016,ES413,3,33
2019,NUTS,2016,ES415,3,31
2019,NUTS,2016,ES418,3,24
2019,NUTS,2016,ES42,2,10
2019,NUTS,2016,ES421,3,10
2019,NUTS,2016,ES43,2,6
2019,NUTS,2016,ES432,3,6
2019,NUTS,2016,ES5,1,546
2019,NUTS,2016,ES51,2,318
2019,NUTS,2016,ES511,3,304
2019,NUTS,2016,ES512,3,8
2019,NUTS,2016,ES513,3,1
2019,NUTS,2016,ES514,3,5
2019,NUTS,2016,ES52,2,222
2019,NUTS,2016,ES521,3,25
2019,NUTS,2016,ES522,3,11
2019,NUTS,2016,ES523,3,186
2019,NUTS,2016,ES53,2,6
2019,NUTS,2016,ES532,3,6
2019,NUTS,2016,ES6,1,331
2019,NUTS,2016,ES61,2,182
2019,NUTS,2016,ES614,3,77
2019,NUTS,2016,ES615,3,8
2019,NUTS,2016,ES616,3,6
2019,NUTS,2016,ES617,3,28
2019,NUTS,2016,ES618,3,63
2019,NUTS,2016,ES62,2,149
2019,NUTS,2016,ES620,3,149
2019,NUTS,2016,ES7,1,103
2019,NUTS,2016,ES70,2,103
2019,NUTS,2016,ES705,3,3
2019,NUTS,2016,ES709,3,100
2019,NUTS,2016,FI,0,327
2019,NUTS,2016,FI1,1,327
2019,NUTS,2016,FI19,2,51
2019,NUTS,2016,FI193,3,49
2019,NUTS,2016,FI195,3,2
2019,NUTS,2016,FI1B,2,139
2019,NUTS,2016,FI1B1,3,139
2019,NUTS,2016,FI1C,2,92
2019,NUTS,2016,FI1C1,3,80
2019,NUTS,2016,FI1C5,3,12
2019,NUTS,2016,FI1D,2,45
2019,NUTS,2016,FI1D2,3,16
2019,NUTS,2016,FI1D7,3,1
2019,NUTS,2016,FI1D9,3,28
2019,NUTS,2016,FR,0,2613
2019,NUTS,2016,FR1,1,1569
2019,NUTS,2016,FR10,2,1569
2019,NUTS,2016,FR101,3,662
2019,NUTS,2016,FR102,3,15
2019,NUTS,2016,FR103,3,205
2019,NUTS,2016,FR104,3,621
2019,NUTS,2016,FR105,3,53
2019,NUTS,2016,FR106,3,1
2019,NUTS,2016,FR107,3,2
2019,NUTS,2016,FR108,3,10
2019,NUTS,2016,FRB,1,33
2019,NUTS,2016,FRB0,2,33
2019,NUTS,2016,FRB04,3,16
2019,NUTS,2016,FRB06,3,17
2019,NUTS,2016,FRC,1,53
2019,NUTS,2016,FRC1,2,36
2019,NUTS,2016,FRC11,3,36
2019,NUTS,2016,FRC2,2,17
2019,NUTS,2016,FRC21,3,17
2019,NUTS,2016,FRD,1,29
2019,NUTS,2016,FRD1,2,2
2019,NUTS,2016,FRD11,3,2
2019,NUTS,2016,FRD2,2,27
2019,NUTS,2016,FRD22,3,27
2019,NUTS,2016,FRE,1,61
2019,NUTS,2016,FRE1,2,34
2019,NUTS,2016,FRE11,3,21
2019,NUTS,2016,FRE12,3,13
2019,NUTS,2016,FRE2,2,27
2019,NUTS,2016,FRE22,3,5
2019,NUTS,2016,FRE23,3,22
2019,NUTS,2016,FRF,1,126
2019,NUTS,2016,FRF1,2,75
2019,NUTS,2016,FRF11,3,72
2019,NUTS,2016,FRF12,3,3
2019,NUTS,2016,FRF2,2,10
2019,NUTS,2016,FRF22,3,4
2019,NUTS,2016,FRF23,3,6
2019,NUTS,2016,FRF3,2,41
2019,NUTS,2016,FRF31,3,41
2019,NUTS,2016,FRG,1,173
2019,NUTS,2016,FRG0,2,173
2019,NUTS,2016,FRG01,3,44
2019,NUTS,2016,FRG02,3,11
2019,NUTS,2016,FRG04,3,118
2019,NUTS,2016,FRH,1,33
2019,NUTS,2016,FRH0,2,33
2019,NUTS,2016,FRH02,3,4
2019,NUTS,2016,FRH03,3,26
2019,NUTS,2016,FRH04,3,3
2019,NUTS,2016,FRI,1,90
2019,NUTS,2016,FRI1,2,64
2019,NUTS,2016,FRI12,3,63
2019,NUTS,2016,FRI13,3,1
2019,NUTS,2016,FRI2,2,6
2019,NUTS,2016,FRI23,3,6
2019,NUTS,2016,FRI3,2,20
2019,NUTS,2016,FRI32,3,8
2019,NUTS,2016,FRI34,3,12
2019,NUTS,2016,FRJ,1,100
2019,NUTS,2016,FRJ1,2,50
2019,NUTS,2016,FRJ12,3,4
2019,NUTS,2016,FRJ13,3,35
2019,NUTS,2016,FRJ15,3,11
2019,NUTS,2016,FRJ2,2,50
2019,NUTS,2016,FRJ23,3,50
2019,NUTS,2016,FRK,1,209
2019,NUTS,2016,FRK2,2,209
2019,NUTS,2016,FRK21,3,1
2019,NUTS,2016,FRK24,3,39
2019,NUTS,2016,FRK25,3,8
2019,NUTS,2016,FRK26,3,160
2019,NUTS,2016,FRK27,3,1
2019,NUTS,2016,FRL,1,137
2019,NUTS,2016,FRL0,2,137
2019,NUTS,2016,FRL03,3,12
2019,NUTS,2016,FRL04,3,116
2019,NUTS,2016,FRL06,3,9
2019,NUTS,2016,HR,0,58
2019,NUTS,2016,HR0,1,58
2019,NUTS,2016,HR03,2,23
2019,NUTS,2016,HR031,3,12
2019,NUTS,2016,HR035,3,9
2019,NUTS,2016,HR037,3,2
2019,NUTS,2016,HR04,2,35
2019,NUTS,2016,HR041,3,28
2019,NUTS,2016,HR04B,3,7
2019,NUTS,2016,HU,0,410
2019,NUTS,2016,HU1,1,346
2019,NUTS,2016,HU11,2,346
2019,NUTS,2016,HU110,3,346
2019,NUTS,2016,HU2,1,10
2019,NUTS,2016,HU21,2,5
2019,NUTS,2016,HU213,3,5
2019,NUTS,2016,HU23,2,5
2019,NUTS,2016,HU231,3,5
2019,NUTS,2016,HU3,1,54
2019,NUTS,2016,HU31,2,8
2019,NUTS,2016,HU311,3,8
2019,NUTS,2016,HU32,2,19
2019,NUTS,2016,HU321,3,19
2019,NUTS,2016,HU33,2,27
2019,NUTS,2016,HU333,3,27
2019,NUTS,2016,IE,0,254
2019,NUTS,2016,IE0,1,254
2019,NUTS,2016,IE04,2,34
2019,NUTS,2016,IE042,3,34
2019,NUTS,2016,IE05,2,56
2019,NUTS,2016,IE051,3,31
2019,NUTS,2016,IE052,3,11
2019,NUTS,2016,IE053,3,14
2019,NUTS,2016,IE06,2,164
2019,NUTS,2016,IE061,3,152
2019,NUTS,2016,IE062,3,9
2019,NUTS,2016,IE063,3,3
2019,NUTS,2016,IS,0,100
2019,NUTS,2016,IS0,1,100
2019,NUTS,2016,IS00,2,100
2019,NUTS,2016,IS001,3,100
2019,NUTS,2016,IT,0,3504
2019,NUTS,2016,ITC,1,712
2019,NUTS,2016,ITC1,2,204
2019,NUTS,2016,ITC11,3,204
2019,NUTS,2016,ITC3,2,62
2019,NUTS,2016,ITC33,3,62
2019,NUTS,2016,ITC4,2,446
2019,NUTS,2016,ITC41,3,15
2019,NUTS,2016,ITC46,3,8
2019,NUTS,2016,ITC47,3,21
2019,NUTS,2016,ITC48,3,60
2019,NUTS,2016,ITC4C,3,342
2019,NUTS,2016,ITF,1,645
2019,NUTS,2016,ITF1,2,56
2019,NUTS,2016,ITF11,3,32
2019,NUTS,2016,ITF12,3,15
2019,NUTS,2016,ITF14,3,9
2019,NUTS,2016,ITF2,2,1
2019,NUTS,2016,ITF22,3,1
2019,NUTS,2016,ITF3,2,111
2019,NUTS,2016,ITF32,3,11
2019,NUTS,2016,ITF33,3,65
2019,NUTS,2016,ITF35,3,35
2019,NUTS,2016,ITF4,2,463
2019,NUTS,2016,ITF45,3,23
2019,NUTS,2016,ITF47,3,440
2019,NUTS,2016,ITF5,2,6
2019,NUTS,2016,ITF51,3,6
2019,NUTS,2016,ITF6,2,8
2019,NUTS,2016,ITF61,3,7
2019,NUTS,2016,ITF65,3,1
2019,NUTS,2016,ITG,1,80
2019,NUTS,2016,ITG1,2,42
2019,NUTS,2016,ITG13,3,7
2019,NUTS,2016,ITG16,3,1
2019,NUTS,2016,ITG17,3,34
2019,NUTS,2016,ITG2,2,38
2019,NUTS,2016,ITG25,3,5
2019,NUTS,2016,ITG27,3,33
2019,NUTS,2016,ITH,1,932
2019,NUTS,2016,ITH1,2,16
2019,NUTS,2016,ITH10,3,16
2019,NUTS,2016,ITH2,2,111
2019,NUTS,2016,ITH20,3,111
2019,NUTS,2016,ITH3,2,286
2019,NUTS,2016,ITH31,3,30
2019,NUTS,2016,ITH35,3,16
2019,NUTS,2016,ITH36,3,240
2019,NUTS,2016,ITH4,2,250
2019,NUTS,2016,ITH42,3,39
2019,NUTS,2016,ITH44,3,211
2019,NUTS,2016,ITH5,2,269
2019,NUTS,2016,ITH52,3,31
2019,NUTS,2016,ITH54,3,34
2019,NUTS,2016,ITH55,3,176
2019,NUTS,2016,ITH56,3,28
2019,NUTS,2016,ITI,1,1135
2019,NUTS,2016,ITI1,2,735
2019,NUTS,2016,ITI12,3,1
2019,NUTS,2016,ITI14,3,508
2019,NUTS,2016,ITI17,3,183
2019,NUTS,2016,ITI19,3,43
2019,NUTS,2016,ITI2,2,51
2019,NUTS,2016,ITI21,3,51
2019,NUTS,2016,ITI3,2,31
2019,NUTS,2016,ITI31,3,3
2019,NUTS,2016,ITI32,3,11
2019,NUTS,2016,ITI33,3,17
2019,NUTS,2016,ITI4,2,318
2019,NUTS,2016,ITI41,3,1
2019,NUTS,2016,ITI43,3,308
2019,NUTS,2016,ITI45,3,9
2019,NUTS,2016,LT,0,35
2019,NUTS,2016,LT0,1,35
2019,NUTS,2016,LT01,2,33
2019,NUTS,2016,LT011,3,33
2019,NUTS,2016,LT02,2,2
2019,NUTS,2016,LT022,3,2
2019,NUTS,2016,LU,0,70
2019,NUTS,2016,LU0,1,70
2019,NUTS,2016,LU00,2,70
2019,NUTS,2016,LU000,3,70
2019,NUTS,2016,LV,0,12
2019,NUTS,2016,LV0,1,12
2019,NUTS,2016,LV00,2,12
2019,NUTS,2016,LV003,3,1
2019,NUTS,2016,LV006,3,11
2019,NUTS,2016,MK,0,7
2019,NUTS,2016,MK0,1,7
2019,NUTS,2016,MK00,2,7
2019,NUTS,2016,MK003,3,1
2019,NUTS,2016,MK006,3,2
2019,NUTS,2016,MK008,3,4
2019,NUTS,2016,MT,0,24
2019,NUTS,2016,MT0,1,24
2019,NUTS,2016,MT00,2,24
2019,NUTS,2016,MT001,3,24
2019,NUTS,2016,NL,0,1720
2019,NUTS,2016,NL1,1,110
2019,NUTS,2016,NL11,2,110
2019,NUTS,2016,NL113,3,110
2019,NUTS,2016,NL2,1,397
2019,NUTS,2016,NL21,2,59
2019,NUTS,2016,NL213,3,59
2019,NUTS,2016,NL22,2,338
2019,NUTS,2016,NL221,3,13
2019,NUTS,2016,NL226,3,325
2019,NUTS,2016,NL3,1,1006
2019,NUTS,2016,NL31,2,137
2019,NUTS,2016,NL310,3,137
2019,NUTS,2016,NL32,2,387
2019,NUTS,2016,NL327,3,1
2019,NUTS,2016,NL329,3,386
2019,NUTS,2016,NL33,2,482
2019,NUTS,2016,NL332,3,19
2019,NUTS,2016,NL333,3,187
2019,NUTS,2016,NL337,3,252
2019,NUTS,2016,NL33C,3,24
2019,NUTS,2016,NL4,1,207
2019,NUTS,2016,NL41,2,176
2019,NUTS,2016,NL412,3,23
2019,NUTS,2016,NL414,3,153
2019,NUTS,2016,NL42,2,31
2019,NUTS,2016,NL423,3,31
2019,NUTS,2016,NO,0,403
2019,NUTS,2016,NO0,1,403
2019,NUTS,2016,NO01,2,182
2019,NUTS,2016,NO011,3,173
2019,NUTS,2016,NO012,3,9
2019,NUTS,2016,NO03,2,1
2019,NUTS,2016,NO031,3,1
2019,NUTS,2016,NO04,2,39
2019,NUTS,2016,NO042,3,14
2019,NUTS,2016,NO043,3,25
2019,NUTS,2016,NO05,2,76
2019,NUTS,2016,NO051,3,76
2019,NUTS,2016,NO06,2,104
2019,NUTS,2016,NO060,3,104
2019,NUTS,2016,NO07,2,1
2019,NUTS,2016,NO072,3,1
2019,NUTS,2016,PL,0,790
2019,NUTS,2016,PL2,1,192
2019,NUTS,2016,PL21,2,167
2019,NUTS,2016,PL213,3,167
2019,NUTS,2016,PL22,2,25
2019,NUTS,2016,PL224,3,8
2019,NUTS,2016,PL229,3,3
2019,NUTS,2016,PL22A,3,14
2019,NUTS,2016,PL4,1,50
2019,NUTS,2016,PL41,2,39
2019,NUTS,2016,PL415,3,39
2019,NUTS,2016,PL42,2,4
2019,NUTS,2016,PL424,3,4
2019,NUTS,2016,PL43,2,7
2019,NUTS,2016,PL432,3,7
2019,NUTS,2016,PL5,1,46
2019,NUTS,2016,PL51,2,45
2019,NUTS,2016,PL514,3,45
2019,NUTS,2016,PL52,2,1
2019,NUTS,2016,PL524,3,1
2019,NUTS,2016,PL6,1,41
2019,NUTS,2016,PL61,2,30
2019,NUTS,2016,PL613,3,30
2019,NUTS,2016,PL62,2,1
2019,NUTS,2016,PL622,3,1
2019,NUTS,2016,PL63,2,10
2019,NUTS,2016,PL633,3,10
2019,NUTS,2016,PL7,1,87
2019,NUTS,2016,PL71,2,77
2019,NUTS,2016,PL711,3,77
2019,NUTS,2016,PL72,2,10
2019,NUTS,2016,PL721,3,10
2019,NUTS,2016,PL8,1,19
2019,NUTS,2016,PL81,2,2
2019,NUTS,2016,PL814,3,1
2019,NUTS,2016,PL815,3,1
2019,NUTS,2016,PL82,2,3
2019,NUTS,2016,PL823,3,3
2019,NUTS,2016,PL84,2,14
2019,NUTS,2016,PL841,3,14
2019,NUTS,2016,PL9,1,355
2019,NUTS,2016,PL91,2,355
2019,NUTS,2016,PL911,3,355
2019,NUTS,2016,PT,0,360
2019,NUTS,2016,PT1,1,353
2019,NUTS,2016,PT11,2,89
2019,NUTS,2016,PT119,3,12
2019,NUTS,2016,PT11A,3,75
2019,NUTS,2016,PT11D,3,2
2019,NUTS,2016,PT16,2,93
2019,NUTS,2016,PT16D,3,41
2019,NUTS,2016,PT16E,3,43
2019,NUTS,2016,PT16G,3,1
2019,NUTS,2016,PT16J,3,8
2019,NUTS,2016,PT17,2,171
2019,NUTS,2016,PT170,3,171
2019,NUTS,2016,PT2,1,1
2019,NUTS,2016,PT20,2,1
2019,NUTS,2016,PT200,3,1
2019,NUTS,2016,PT3,1,6
2019,NUTS,2016,PT30,2,6
2019,NUTS,2016,PT300,3,6
2019,NUTS,2016,RO,0,79
2019,NUTS,2016,RO1,1,7
2019,NUTS,2016,RO11,2,7
2019,NUTS,2016,RO113,3,7
2019,NUTS,2016,RO2,1,19
2019,NUTS,2016,RO21,2,19
2019,NUTS,2016,RO213,3,19
2019,NUTS,2016,RO3,1,45
2019,NUTS,2016,RO32,2,45
2019,NUTS,2016,RO321,3,45
2019,NUTS,2016,RO4,1,8
2019,NUTS,2016,RO41,2,6
2019,NUTS,2016,RO411,3,6
2019,NUTS,2016,RO42,2,2
2019,NUTS,2016,RO421,3,2
2019,NUTS,2016,RS,0,84
2019,NUTS,2016,RS1,1,75
2019,NUTS,2016,RS11,2,55
2019,NUTS,2016,RS110,3,55
2019,NUTS,2016,RS12,2,20
2019,NUTS,2016,RS123,3,20
2019,NUTS,2016,RS2,1,9
2019,NUTS,2016,RS21,2,4
2019,NUTS,2016,RS214,3,4
2019,NUTS,2016,RS22,2,5
2019,NUTS,2016,RS225,3,5
2019,NUTS,2016,SE,0,1131
2019,NUTS,2016,SE1,1,691
2019,NUTS,2016,SE11,2,415
2019,NUTS,2016,SE110,3,415
2019,NUTS,2016,SE12,2,276
2019,NUTS,2016,SE121,3,158
2019,NUTS,2016,SE123,3,93
2019,NUTS,2016,SE124,3,11
2019,NUTS,2016,SE125,3,14
2019,NUTS,2016,SE2,1,370
2019,NUTS,2016,SE21,2,16
2019,NUTS,2016,SE213,3,16
2019,NUTS,2016,SE22,2,137
2019,NUTS,2016,SE221,3,12
2019,NUTS,2016,SE224,3,125
2019,NUTS,2016,SE23,2,217
2019,NUTS,2016,SE232,3,217
2019,NUTS,2016,SE3,1,70
2019,NUTS,2016,SE31,2,18
2019,NUTS,2016,SE311,3,18
2019,NUTS,2016,SE32,2,2
2019,NUTS,2016,SE321,3,2
2019,NUTS,2016,SE33,2,50
2019,NUTS,2016,SE331,3,31
2019,NUTS,2016,SE332,3,19
2019,NUTS,2016,SI,0,120
2019,NUTS,2016,SI0,1,120
2019,NUTS,2016,SI03,2,30
2019,NUTS,2016,SI032,3,30
2019,NUTS,2016,SI04,2,90
2019,NUTS,2016,SI041,3,79
2019,NUTS,2016,SI043,3,6
2019,NUTS,2016,SI044,3,5
2019,NUTS,2016,SK,0,158
2019,NUTS,2016,SK0,1,158
2019,NUTS,2016,SK01,2,83
2019,NUTS,2016,SK010,3,83
2019,NUTS,2016,SK04,2,75
2019,NUTS,2016,SK041,3,55
2019,NUTS,2016,SK042,3,20
2019,NUTS,2016,TR,0,398
2019,NUTS,2016,TR1,1,108
2019,NUTS,2016,TR10,2,108
2019,NUTS,2016,TR100,3,108
2019,NUTS,2016,TR2,1,9
2019,NUTS,2016,TR21,2,1
2019,NUTS,2016,TR211,3,1
2019,NUTS,2016,TR22,2,8
2019,NUTS,2016,TR221,3,3
2019,NUTS,2016,TR222,3,5
2019,NUTS,2016,TR3,1,32
2019,NUTS,2016,TR31,2,25
2019,NUTS,2016,TR310,3,25
2019,NUTS,2016,TR32,2,2
2019,NUTS,2016,TR321,3,1
2019,NUTS,2016,TR322,3,1
2019,NUTS,2016,TR33,2,5
2019,NUTS,2016,TR331,3,2
2019,NUTS,2016,TR332,3,1
2019,NUTS,2016,TR334,3,2
2019,NUTS,2016,TR4,1,18
2019,NUTS,2016,TR41,2,9
2019,NUTS,2016,TR411,3,8
2019,NUTS,2016,TR412,3,1
2019,NUTS,2016,TR42,2,9
2019,NUTS,2016,TR421,3,2
2019,NUTS,2016,TR422,3,2
2019,NUTS,2016,TR423,3,2
2019,NUTS,2016,TR424,3,3
2019,NUTS,2016,TR5,1,166
2019,NUTS,2016,TR51,2,161
2019,NUTS,2016,TR510,3,161
2019,NUTS,2016,TR52,2,5
2019,NUTS,2016,TR521,3,1
2019,NUTS,2016,TR522,3,4
2019,NUTS,2016,TR6,1,23
2019,NUTS,2016,TR61,2,14
2019,NUTS,2016,TR611,3,14
2019,NUTS,2016,TR62,2,8
2019,NUTS,2016,TR621,3,5
2019,NUTS,2016,TR622,3,3
2019,NUTS,2016,TR63,2,1
2019,NUTS,2016,TR631,3,1
2019,NUTS,2016,TR7,1,15
2019,NUTS,2016,TR72,2,15
2019,NUTS,2016,TR721,3,3
2019,NUTS,2016,TR722,3,12
2019,NUTS,2016,TR8,1,17
2019,NUTS,2016,TR81,2,8
2019,NUTS,2016,TR811,3,7
2019,NUTS,2016,TR813,3,1
2019,NUTS,2016,TR82,2,7
2019,NUTS,2016,TR823,3,7
2019,NUTS,2016,TR83,2,2
2019,NUTS,2016,TR832,3,2
2019,NUTS,2016,TR9,1,5
2019,NUTS,2016,TR90,2,5
2019,NUTS,2016,TR901,3,4
2019,NUTS,2016,TR903,3,1
2019,NUTS,2016,TRA,1,3
2019,NUTS,2016,TRA1,2,3
2019,NUTS,2016,TRA11,3,2
2019,NUTS,2016,TRA12,3,1
2019,NUTS,2016,TRC,1,2
2019,NUTS,2016,TRC2,2,1
2019,NUTS,2016,TRC21,3,1
2019,NUTS,2016,TRC3,2,1
2019,NUTS,2016,TRC34,3,1
2019,NUTS,2016,UK,0,6099
2019,NUTS,2016,UKC,1,255
2019,NUTS,2016,UKC1,2,233
2019,NUTS,2016,UKC12,3,3
2019,NUTS,2016,UKC14,3,230
2019,NUTS,2016,UKC2,2,22
2019,NUTS,2016,UKC22,3,21
2019,NUTS,2016,UKC23,3,1
2019,NUTS,2016,UKD,1,508
2019,NUTS,2016,UKD3,2,220
2019,NUTS,2016,UKD33,3,215
2019,NUTS,2016,UKD34,3,5
2019,NUTS,2016,UKD4,2,107
2019,NUTS,2016,UKD44,3,87
2019,NUTS,2016,UKD45,3,20
2019,NUTS,2016,UKD6,2,5
2019,NUTS,2016,UKD63,3,5
2019,NUTS,2016,UKD7,2,176
2019,NUTS,2016,UKD71,3,4
2019,NUTS,2016,UKD72,3,172
2019,NUTS,2016,UKE,1,339
2019,NUTS,2016,UKE1,2,16
2019,NUTS,2016,UKE11,3,16
2019,NUTS,2016,UKE2,2,72
2019,NUTS,2016,UKE21,3,72
2019,NUTS,2016,UKE3,2,128
2019,NUTS,2016,UKE32,3,128
2019,NUTS,2016,UKE4,2,123
2019,NUTS,2016,UKE41,3,5
2019,NUTS,2016,UKE42,3,114
2019,NUTS,2016,UKE44,3,4
2019,NUTS,2016,UKF,1,267
2019,NUTS,2016,UKF1,2,112
2019,NUTS,2016,UKF11,3,3
2019,NUTS,2016,UKF13,3,2
2019,NUTS,2016,UKF14,3,107
2019,NUTS,2016,UKF2,2,135
2019,NUTS,2016,UKF21,3,109
2019,NUTS,2016,UKF22,3,26
2019,NUTS,2016,UKF3,2,20
2019,NUTS,2016,UKF30,3,20
2019,NUTS,2016,UKG,1,437
2019,NUTS,2016,UKG1,2,224
2019,NUTS,2016,UKG13,3,224
2019,NUTS,2016,UKG2,2,31
2019,NUTS,2016,UKG24,3,31
2019,NUTS,2016,UKG3,2,182
2019,NUTS,2016,UKG31,3,166
2019,NUTS,2016,UKG33,3,12
2019,NUTS,2016,UKG39,3,4
2019,NUTS,2016,UKH,1,779
2019,NUTS,2016,UKH1,2,670
2019,NUTS,2016,UKH12,3,647
2019,NUTS,2016,UKH17,3,23
2019,NUTS,2016,UKH2,2,72
2019,NUTS,2016,UKH21,3,2
2019,NUTS,2016,UKH23,3,62
2019,NUTS,2016,UKH25,3,8
2019,NUTS,2016,UKH3,2,37
2019,NUTS,2016,UKH34,3,37
2019,NUTS,2016,UKI,1,913
2019,NUTS,2016,UKI3,2,812
2019,NUTS,2016,UKI31,3,72
2019,NUTS,2016,UKI32,3,207
2019,NUTS,2016,UKI33,3,531
2019,NUTS,2016,UKI34,3,2
2019,NUTS,2016,UKI4,2,76
2019,NUTS,2016,UKI42,3,70
2019,NUTS,2016,UKI44,3,6
2019,NUTS,2016,UKI5,2,1
2019,NUTS,2016,UKI54,3,1
2019,NUTS,2016,UKI7,2,24
2019,NUTS,2016,UKI71,3,1
2019,NUTS,2016,UKI74,3,14
2019,NUTS,2016,UKI75,3,9
2019,NUTS,2016,UKJ,1,1240
2019,NUTS,2016,UKJ1,2,791
2019,NUTS,2016,UKJ11,3,27
2019,NUTS,2016,UKJ14,3,764
2019,NUTS,2016,UKJ2,2,194
2019,NUTS,2016,UKJ22,3,63
2019,NUTS,2016,UKJ25,3,131
2019,NUTS,2016,UKJ3,2,219
2019,NUTS,2016,UKJ32,3,217
2019,NUTS,2016,UKJ36,3,1
2019,NUTS,2016,UKJ37,3,1
2019,NUTS,2016,UKJ4,2,36
2019,NUTS,2016,UKJ44,3,36
2019,NUTS,2016,UKK,1,339
2019,NUTS,2016,UKK1,2,266
2019,NUTS,2016,UKK11,3,161
2019,NUTS,2016,UKK12,3,83
2019,NUTS,2016,UKK14,3,22
2019,NUTS,2016,UKK2,2,5
2019,NUTS,2016,UKK21,3,5
2019,NUTS,2016,UKK4,2,68
2019,NUTS,2016,UKK41,3,6
2019,NUTS,2016,UKK43,3,62
2019,NUTS,2016,UKL,1,184
2019,NUTS,2016,UKL1,2,69
2019,NUTS,2016,UKL12,3,3
2019,NUTS,2016,UKL14,3,8
2019,NUTS,2016,UKL18,3,58
2019,NUTS,2016,UKL2,2,115
2019,NUTS,2016,UKL21,3,1
2019,NUTS,2016,UKL22,3,114
2019,NUTS,2016,UKM,1,742
2019,NUTS,2016,UKM5,2,19
2019,NUTS,2016,UKM50,3,19
2019,NUTS,2016,UKM6,2,1
2019,NUTS,2016,UKM63,3,1
2019,NUTS,2016,UKM7,2,575
2019,NUTS,2016,UKM71,3,9
2019,NUTS,2016,UKM72,3,96
2019,NUTS,2016,UKM73,3,1
2019,NUTS,2016,UKM75,3,460
2019,NUTS,2016,UKM77,3,9
2019,NUTS,2016,UKM8,2,147
2019,NUTS,2016,UKM82,3,143
2019,NUTS,2016,UKM83,3,4
2019,NUTS,2016,UKN,1,96
2019,NUTS,2016,UKN0,2,96
2019,NUTS,2016,UKN06,3,82
2019,NUTS,2016,UKN07,3,14
2020,NUTS,2016,AL,0,2
2020,NUTS,2016,AL0,1,2
2020,NUTS,2016,AL02,2,2
2020,NUTS,2016,AL022,3,2
2020,NUTS,2016,AT,0,1004
